
[00:00:00.000 --> 00:00:12.000]  鄧尊博:鄧尊博好,聽到嗎?不過沒有回應了,你在YouTube應該聽到
[00:24:32.000 --> 00:24:34.000]  你的財寶在哪裏
[00:24:34.000 --> 00:24:38.000]  所以這裏要用你一切所得的
[00:24:38.000 --> 00:24:41.000]  還有恩福人是超便宜學費
[00:24:41.000 --> 00:24:43.000]  所以有多重好處
[00:24:43.000 --> 00:24:46.000]  你只要找你的道師簽名
[00:24:46.000 --> 00:24:48.000]  還有一個規定
[00:24:48.000 --> 00:24:50.000]  當然你比較少
[00:24:50.000 --> 00:24:53.000]  因為還有一個未必達到的要求
[00:24:53.000 --> 00:24:55.000]  就是要受震
[00:24:55.000 --> 00:24:58.000]  但是你即使不來讀
[00:24:58.000 --> 00:25:02.000]  你也是可以很好來讀好神的話語
[00:25:02.000 --> 00:25:04.000]  最後第八節
[00:25:04.000 --> 00:25:10.000]  他說你要高舉智慧
[00:25:10.000 --> 00:25:13.000]  甚麼叫高舉智慧
[00:25:13.000 --> 00:25:16.000]  高度重視真識
[00:25:16.000 --> 00:25:18.000]  所以智慧在你人生裏面
[00:25:18.000 --> 00:25:21.000]  是你人生裏面的首要
[00:25:21.000 --> 00:25:24.000]  最高優先
[00:25:24.000 --> 00:25:27.000]  如果你不緊張跟你緊張的那樣東西
[00:25:27.000 --> 00:25:29.000]  是完全兩種不同
[00:25:29.000 --> 00:25:31.000]  所以這裏不是在說這個態度
[00:25:31.000 --> 00:25:33.000]  智慧就必使你升高
[00:25:33.000 --> 00:25:35.000]  智慧怎樣使你升高
[00:25:35.000 --> 00:25:37.000]  以前在舊約的時候
[00:25:37.000 --> 00:25:39.000]  如果你敬田的時候
[00:25:39.000 --> 00:25:42.000]  以前人就會尊重你
[00:25:42.000 --> 00:25:44.000]  但今天這個世界已經改變了
[00:25:44.000 --> 00:25:47.000]  所以如果你高舉智慧
[00:25:47.000 --> 00:25:49.000]  你過一個公義的人生
[00:25:49.000 --> 00:25:50.000]  你就會怎樣呢
[00:25:50.000 --> 00:25:52.000]  你就會忠忠直直的
[00:25:52.000 --> 00:25:53.000]  所以這段經文
[00:25:53.000 --> 00:25:55.000]  已經不是像舊約那樣來應用
[00:25:55.000 --> 00:25:57.000]  他說你懷抱智慧
[00:25:57.000 --> 00:26:00.000]  智慧就必使你得尊榮
[00:26:00.000 --> 00:26:03.000]  那我們怎樣應用
[00:26:03.000 --> 00:26:07.000]  其實那個尊榮最重要
[00:26:07.000 --> 00:26:10.000]  不是這個世界給我們的
[00:26:10.000 --> 00:26:11.000]  而是怎樣呢
[00:26:11.000 --> 00:26:12.000]  第九節他說
[00:26:12.000 --> 00:26:16.000]  智慧必把華貫加在你頭頂上
[00:26:16.000 --> 00:26:18.000]  把榮免賜給你
[00:26:18.000 --> 00:26:20.000]  在神的眼裏面
[00:26:20.000 --> 00:26:22.000]  可能在這個世界的眼裏面
[00:26:22.000 --> 00:26:23.000]  我們受虧損
[00:26:23.000 --> 00:26:25.000]  但在神的眼裏面
[00:26:25.000 --> 00:26:27.000]  我們得著智慧
[00:26:27.000 --> 00:26:30.000]  最後給大家一個高舉的原則
[00:26:30.000 --> 00:26:32.000]  這個高舉的原則
[00:26:32.000 --> 00:26:34.000]  無論你高舉什麼
[00:26:34.000 --> 00:26:35.000]  你高舉那樣東西
[00:26:35.000 --> 00:26:37.000]  那樣東西就會高舉回來
[00:26:37.000 --> 00:26:40.000]  如果你高舉財富的時候
[00:26:40.000 --> 00:26:42.000]  財富會高舉你
[00:26:42.000 --> 00:26:44.000]  真的財富會高舉你
[00:26:44.000 --> 00:26:46.000]  那時候財富高舉你什麼
[00:26:46.000 --> 00:26:49.000]  財富高舉你的心
[00:26:49.000 --> 00:26:54.000]  你的心就高氣傲
[00:26:54.000 --> 00:26:56.000]  你就會成為一個很驕傲的人
[00:26:56.000 --> 00:26:58.000]  你高舉智慧
[00:26:58.000 --> 00:27:02.000]  智慧就會在神面前高舉回來
[00:27:02.000 --> 00:27:05.000]  你會在神面前謙卑
[00:27:05.000 --> 00:27:09.000]  所以我叫這個高舉的原則
[00:27:09.000 --> 00:27:11.000]  最後總結的時候
[00:27:11.000 --> 00:27:13.000]  說了三點
[00:27:13.000 --> 00:27:14.000]  第一
[00:27:14.000 --> 00:27:16.000]  認識變了
[00:27:16.000 --> 00:27:22.000]  認識變了是認識神在這個地上
[00:27:22.000 --> 00:27:24.000]  在我們的生命裏面
[00:27:24.000 --> 00:27:26.000]  在做什麼
[00:27:26.000 --> 00:27:29.000]  不要被這個世界影響
[00:27:29.000 --> 00:27:30.000]  美好的學問
[00:27:30.000 --> 00:27:33.000]  給一些好的東西就是神的話語
[00:27:33.000 --> 00:27:35.000]  來轉化我們的生命
[00:27:35.000 --> 00:27:37.000]  所羅門的見證
[00:27:37.000 --> 00:27:38.000]  第二點
[00:27:38.000 --> 00:27:41.000]  就是從小來學習
[00:27:41.000 --> 00:27:42.000]  父親的教導就是
[00:27:42.000 --> 00:27:44.000]  父親拋出來的玻璃
[00:27:44.000 --> 00:27:46.000]  用心來接
[00:27:46.000 --> 00:27:51.000]  用心來找神的話語
[00:27:51.000 --> 00:27:54.000]  就是智慧人生的轉化
[00:27:54.000 --> 00:27:56.000]  智慧的開端是什麼
[00:27:56.000 --> 00:27:58.000]  求取智慧
[00:27:58.000 --> 00:28:02.000]  用你一切來去換取
[00:28:02.000 --> 00:28:06.000]  如果你覺得智慧在你生命裏面最有價值的
[00:28:06.000 --> 00:28:10.000]  就去換取這個最有價值的智慧
[00:28:10.000 --> 00:28:12.000]  就是在神的話語裏面
[00:28:12.000 --> 00:28:14.000]  我們一起低頭祈禱
[00:28:14.000 --> 00:28:16.000]  慈悲的天賦我們感恩
[00:28:16.000 --> 00:28:20.000]  主理的話語何等的寶貴
[00:28:20.000 --> 00:28:23.000]  主理說我們缺少智慧的
[00:28:23.000 --> 00:28:28.000]  我們就可以向眾光之父那裏求
[00:28:28.000 --> 00:28:31.000]  主理就是必將必厚賜我們
[00:28:31.000 --> 00:28:35.000]  將這個智慧來賜給我們
[00:28:35.000 --> 00:28:36.000]  求主理幫助
[00:28:36.000 --> 00:28:40.000]  讓我們一個求取智慧
[00:28:40.000 --> 00:28:43.000]  追求你自己話語的心
[00:28:43.000 --> 00:28:46.000]  以至我們的生命能夠被你的話語轉化
[00:28:46.000 --> 00:28:49.000]  得著從你而來的智慧
[00:28:49.000 --> 00:28:51.000]  祈禱奉耶穌基督得聖的名求
[00:28:51.000 --> 00:28:53.000]  阿母
[00:28:53.000 --> 00:28:55.000]  謝謝收看!
[00:28:55.000 --> 00:28:57.000]  謝謝大家收看!

