
[00:00:00.000 --> 00:00:04.480]  好 新年快樂 再一次今天是年初五
[00:16:05.360 --> 00:16:07.360]  「哇,我很睏啊」
[00:16:07.360 --> 00:16:10.360]  「哇,我很餓啊」
[00:16:10.360 --> 00:16:13.360]  「哎喲,哇,很不安啊」
[00:16:13.360 --> 00:16:14.360]  「糟了,還沒做完東西啊」
[00:16:14.360 --> 00:16:17.360]  「哇,很害怕啊」
[00:16:17.360 --> 00:16:19.360]  「不想這樣,不想那樣啊」
[00:16:19.360 --> 00:16:20.360]  「不想做這個啊」
[00:16:20.360 --> 00:16:23.360]  當我們覺得很孤單、很空虛的時候
[00:16:23.360 --> 00:16:27.360]  我們切法便要去滿足它
[00:16:27.360 --> 00:16:32.360]  當人的心裡的罪性忍耐著我們的時候
[00:16:32.360 --> 00:16:37.360]  催促我們用那些不合神心意的方法去滿足這些慾望的時候
[00:16:37.360 --> 00:16:39.360]  我們會怎樣?
[00:16:39.360 --> 00:16:41.360]  「哇,肚餓啊」
[00:16:41.360 --> 00:16:45.360]  「咦?哇,不如吃那些那些那些」
[00:16:45.360 --> 00:16:48.360]  「哇,沒錢?不如…」
[00:16:48.360 --> 00:16:50.360]  「不如貪多點啊」
[00:16:50.360 --> 00:16:52.360]  「哇,不安啊」
[00:16:52.360 --> 00:16:54.360]  「走啊,不做這些啊」
[00:16:54.360 --> 00:16:55.360]  「哇,很害怕啊」
[00:16:55.360 --> 00:16:57.360]  「不走啊,不去啊」
[00:16:57.360 --> 00:17:03.360]  我們會想盡辦法進入去滿足這些慾望
[00:17:03.360 --> 00:17:07.360]  有時候我們在腹極、在肉體裡被奴役著
[00:17:07.360 --> 00:17:09.360]  而我們也不自知
[00:17:09.360 --> 00:17:11.360]  如果你肚餓的時候,你不夠吃
[00:17:11.360 --> 00:17:13.360]  你會不會分給別人呢?
[00:17:13.360 --> 00:17:15.360]  「喂,你讀書那麼忙」
[00:17:15.360 --> 00:17:17.360]  「你時間也不夠用啊」
[00:17:17.360 --> 00:17:19.360]  「喂,不要做義工啊」
[00:17:19.360 --> 00:17:21.360]  「不要回教會啊」
[00:17:21.360 --> 00:17:23.360]  「不要去哪邊哪邊哪邊啊」
[00:17:23.360 --> 00:17:24.360]  「不要去啊」
[00:17:24.360 --> 00:17:26.360]  「喂,他打你?」
[00:17:26.360 --> 00:17:28.360]  「令你很害怕啊,令你很不安啊」
[00:17:28.360 --> 00:17:29.360]  「他笑你啊」
[00:17:29.360 --> 00:17:30.360]  「他欺負你啊」
[00:17:30.360 --> 00:17:32.360]  「喂,怎樣也要保護自己啊」
[00:17:32.360 --> 00:17:33.360]  「說髒話罵回去啊」
[00:17:33.360 --> 00:17:34.360]  「他說八個字髒話啊」
[00:17:34.360 --> 00:17:37.360]  「你說八十八個字髒話啊,很容易的啊」
[00:17:37.360 --> 00:17:38.360]  「打回去啊」
[00:17:38.360 --> 00:17:40.360]  「讓他怕了你啊」
[00:17:40.360 --> 00:17:42.360]  其實就好像那些壞的老闆一樣
[00:17:42.360 --> 00:17:44.360]  我們身體就像那些壞的老闆一樣
[00:17:44.360 --> 00:17:46.360]  「我不管用什麼方法」
[00:17:46.360 --> 00:17:48.360]  「我的感受來,你幫我搞定他」
[00:17:48.360 --> 00:17:50.360]  「我不要這樣,我很害怕他」
[00:17:50.360 --> 00:17:52.360]  「你打他吧」
[00:17:52.360 --> 00:17:54.360]  我們習慣了像盧卜一樣
[00:17:54.360 --> 00:17:56.360]  在害怕裡
[00:17:56.360 --> 00:17:58.360]  在心驚膽戰裡
[00:17:58.360 --> 00:18:00.360]  急於去滿足
[00:18:00.360 --> 00:18:02.360]  我們這個肉體
[00:18:02.360 --> 00:18:04.360]  以及醉性帶給我們的忍友
[00:18:04.360 --> 00:18:06.360]  無論這些忍友
[00:18:06.360 --> 00:18:08.360]  是合理或不合理的命令
[00:18:08.360 --> 00:18:10.360]  我們都會馬上去
[00:18:10.360 --> 00:18:12.360]  馬上去滿足
[00:18:12.360 --> 00:18:14.360]  所以保羅在這裡提醒的是
[00:18:14.360 --> 00:18:18.360]  現在你已經領受了一個兒子的身份
[00:18:18.360 --> 00:18:20.360]  你是屬於神的
[00:18:20.360 --> 00:18:22.360]  神已經選擇了你
[00:18:22.360 --> 00:18:24.360]  已經接受了你
[00:18:24.360 --> 00:18:26.360]  已經接納了你
[00:18:26.360 --> 00:18:28.360]  帶你用一個兒子的身份
[00:18:28.360 --> 00:18:30.360]  來進入這個新的家
[00:18:30.360 --> 00:18:32.360]  而且這個身份
[00:18:32.360 --> 00:18:34.360]  應該會讓你離開
[00:18:34.360 --> 00:18:36.360]  這些核制
[00:18:36.360 --> 00:18:38.360]  這個身份應該帶給你的
[00:18:38.360 --> 00:18:40.360]  會是自由
[00:18:40.360 --> 00:18:42.360]  然後十五節說
[00:18:42.360 --> 00:18:44.360]  他就繼續說了
[00:18:44.360 --> 00:18:46.360]  因此我們呼叫阿爸父
[00:18:46.360 --> 00:18:48.360]  你現在是神的兒子
[00:18:48.360 --> 00:18:50.360]  你已經獲准
[00:18:50.360 --> 00:18:52.360]  可以使用阿爸父親
[00:18:52.360 --> 00:18:54.360]  這些親密的稱呼
[00:18:54.360 --> 00:18:56.360]  去形容這個天父
[00:18:56.360 --> 00:18:58.360]  原來呼叫這個字
[00:18:58.360 --> 00:19:00.360]  也是一個很特別的字
[00:19:00.360 --> 00:19:02.360]  呼叫這個字不是說
[00:19:02.360 --> 00:19:04.360]  你去拜年的時候
[00:19:04.360 --> 00:19:06.360]  你媽媽跟你說
[00:19:06.360 --> 00:19:08.360]  要有禮貌,叫人
[00:19:08.360 --> 00:19:10.360]  這個就是七表審
[00:19:10.360 --> 00:19:12.360]  八姨婆的六姑長
[00:19:12.360 --> 00:19:14.360]  快點叫人
[00:19:14.360 --> 00:19:16.360]  那個叫不是呼叫
[00:19:16.360 --> 00:19:18.360]  阿爸,不是這個意思
[00:19:18.360 --> 00:19:20.360]  呼叫這個字原來在原文中
[00:19:20.360 --> 00:19:22.360]  意思是一個本能的呼叫
[00:19:22.360 --> 00:19:24.360]  給你一些例子
[00:19:24.360 --> 00:19:26.360]  光叔曾經用這個字
[00:19:26.360 --> 00:19:28.360]  在這些場景中描述
[00:19:28.360 --> 00:19:30.360]  第一個就是
[00:19:30.360 --> 00:19:32.360]  看到水上
[00:19:32.360 --> 00:19:34.360]  走的耶穌的時候
[00:19:34.360 --> 00:19:36.360]  他們突然就呼叫
[00:19:36.360 --> 00:19:38.360]  我說什麼呢?鬼呀
[00:19:38.360 --> 00:19:40.360]  呼叫很有情緒
[00:19:40.360 --> 00:19:42.360]  或者
[00:19:42.360 --> 00:19:44.360]  另一個場景就是
[00:19:44.360 --> 00:19:46.360]  那個女兒被鬼父
[00:19:46.360 --> 00:19:48.360]  不好意思
[00:19:48.360 --> 00:19:50.360]  被鬼父
[00:19:50.360 --> 00:19:52.360]  負得很慘
[00:19:52.360 --> 00:19:54.360]  他媽媽在眾人
[00:19:54.360 --> 00:19:56.360]  很多人圍著耶穌的裡面
[00:19:56.360 --> 00:19:58.360]  在對面
[00:19:58.360 --> 00:20:00.360]  然後就呼喊耶穌的名字
[00:20:00.360 --> 00:20:02.360]  你猜他會不會
[00:20:02.360 --> 00:20:04.360]  耶穌,應該不會
[00:20:04.360 --> 00:20:06.360]  應該大概就是
[00:20:06.360 --> 00:20:08.360]  耶穌呀
[00:20:08.360 --> 00:20:10.360]  不好意思,大家如果插口風
[00:20:10.360 --> 00:20:12.360]  都要喊
[00:20:12.360 --> 00:20:14.360]  他叫呼叫,我當然要這樣呼叫
[00:20:14.360 --> 00:20:16.360]  之後沒有了
[00:20:16.360 --> 00:20:18.360]  不要這麼大聲
[00:20:18.360 --> 00:20:20.360]  這些呼叫
[00:20:20.360 --> 00:20:22.360]  是帶著很強烈的感情
[00:20:22.360 --> 00:20:24.360]  突然間發出來
[00:20:24.360 --> 00:20:26.360]  你不停喊
[00:20:26.360 --> 00:20:28.360]  我再來,我再來
[00:20:28.360 --> 00:20:30.360]  就好像
[00:20:30.360 --> 00:20:32.360]  我前排家裡有老鼠
[00:20:32.360 --> 00:20:34.360]  晚上開燈
[00:20:34.360 --> 00:20:36.360]  我大概就知道死了
[00:20:36.360 --> 00:20:38.360]  開燈的時候等了一會
[00:20:38.360 --> 00:20:40.360]  然後又彈出來
[00:20:40.360 --> 00:20:42.360]  大概
[00:20:42.360 --> 00:20:44.360]  一個呼叫就是這樣的狀況
[00:20:44.360 --> 00:20:46.360]  丁姐妹
[00:20:46.360 --> 00:20:48.360]  今晚告訴我們
[00:20:48.360 --> 00:20:50.360]  現在我們可以這樣呼叫阿爸天父
[00:20:50.360 --> 00:20:52.360]  這個呼叫
[00:20:52.360 --> 00:20:54.360]  不是嗨
[00:20:54.360 --> 00:20:56.360]  在最急切的時候
[00:20:56.360 --> 00:20:58.360]  在情緒極度失控的時候
[00:20:58.360 --> 00:21:00.360]  在最困難
[00:21:00.360 --> 00:21:02.360]  你無助的時候
[00:21:02.360 --> 00:21:04.360]  你可以投靠這個
[00:21:04.360 --> 00:21:06.360]  立你為愛子的東西
[00:21:06.360 --> 00:21:08.360]  是父親的天父
[00:21:08.360 --> 00:21:10.360]  最後
[00:21:10.360 --> 00:21:12.360]  在第十六節裡面這樣說
[00:21:12.360 --> 00:21:14.360]  第十六節他說
[00:21:14.360 --> 00:21:16.360]  聖靈與我,聖靈
[00:21:16.360 --> 00:21:18.360]  自己與我們
[00:21:18.360 --> 00:21:20.360]  的靈一同見證我們是神的兒女
[00:21:20.360 --> 00:21:22.360]  聖靈
[00:21:22.360 --> 00:21:24.360]  和我們的靈
[00:21:24.360 --> 00:21:26.360]  其實都是那個見證人在這個儀式裡面
[00:21:26.360 --> 00:21:28.360]  聖靈在我們的心裡面
[00:21:28.360 --> 00:21:30.360]  和我們的靈一同成為
[00:21:30.360 --> 00:21:32.360]  那個見證人
[00:21:32.360 --> 00:21:34.360]  確立了整個的程序
[00:21:34.360 --> 00:21:36.360]  聖靈不單止帶領我們走到
[00:21:36.360 --> 00:21:38.360]  神的面前
[00:21:38.360 --> 00:21:40.360]  他更見證我們身份的改變
[00:21:40.360 --> 00:21:42.360]  就是這樣
[00:21:42.360 --> 00:21:44.360]  離開充滿恐懼被奴役的身份
[00:21:44.360 --> 00:21:46.360]  進入神的
[00:21:46.360 --> 00:21:48.360]  愛子的身份
[00:21:48.360 --> 00:21:50.360]  這個轉換的程序
[00:21:50.360 --> 00:21:52.360]  就這樣就完成了
[00:21:52.360 --> 00:21:54.360]  到這裡的時候
[00:21:54.360 --> 00:21:56.360]  我想帶你回到開頭
[00:21:56.360 --> 00:21:58.360]  我問大家的這個問題
[00:21:58.360 --> 00:22:00.360]  我向大家提出的問題是
[00:22:00.360 --> 00:22:02.360]  丁姐妹,你與神的關係
[00:22:02.360 --> 00:22:04.360]  是怎樣的呢?
[00:22:04.360 --> 00:22:06.360]  你與神的關係
[00:22:06.360 --> 00:22:08.360]  有沒有經過這個過程呢?
[00:22:08.360 --> 00:22:10.360]  當神去
[00:22:10.360 --> 00:22:12.360]  邀請你成為
[00:22:12.360 --> 00:22:14.360]  他的兒女的時候
[00:22:14.360 --> 00:22:16.360]  你有沒有放下你過去
[00:22:16.360 --> 00:22:18.360]  奴役的身份
[00:22:18.360 --> 00:22:20.360]  去建立一個父和子的關係呢?
[00:22:20.360 --> 00:22:22.360]  或者
[00:22:22.360 --> 00:22:24.360]  真的
[00:22:24.360 --> 00:22:26.360]  有句說話叫做
[00:22:26.360 --> 00:22:28.360]  「做慣黑衣冷做官」
[00:22:28.360 --> 00:22:30.360]  或者我們都慣了
[00:22:30.360 --> 00:22:32.360]  在一個被奴役的身份
[00:22:32.360 --> 00:22:34.360]  我們都是被一班
[00:22:34.360 --> 00:22:36.360]  被奴役的身份
[00:22:36.360 --> 00:22:38.360]  去耽誤了的
[00:22:38.360 --> 00:22:40.360]  神的兒女
[00:22:40.360 --> 00:22:42.360]  我們或者都是一些
[00:22:42.360 --> 00:22:44.360]  被我們過去
[00:22:44.360 --> 00:22:46.360]  做奴役,做工人的身份
[00:22:46.360 --> 00:22:48.360]  耽誤了的神的兒女
[00:22:48.360 --> 00:22:50.360]  我們
[00:22:50.360 --> 00:22:52.360]  用奴役的角色
[00:22:52.360 --> 00:22:54.360]  去了解自己與神的關係
[00:22:54.360 --> 00:22:56.360]  就算去到神面前
[00:22:56.360 --> 00:22:58.360]  我們都只不過是用一個
[00:22:58.360 --> 00:23:00.360]  工人的奴役
[00:23:00.360 --> 00:23:02.360]  我們充滿了很多的害怕
[00:23:02.360 --> 00:23:04.360]  我們走到神面前
[00:23:04.360 --> 00:23:06.360]  過去我們怎樣
[00:23:06.360 --> 00:23:08.360]  用自己的方法去保護自己
[00:23:08.360 --> 00:23:10.360]  去滿足我們心裡
[00:23:10.360 --> 00:23:12.360]  那個老闆的時候
[00:23:12.360 --> 00:23:14.360]  為了要達到自己心裡
[00:23:14.360 --> 00:23:16.360]  最大的利益,最多目的的時候
[00:23:16.360 --> 00:23:18.360]  我們現在
[00:23:18.360 --> 00:23:20.360]  照樣與天父用同樣的方式
[00:23:20.360 --> 00:23:22.360]  去相處
[00:23:22.360 --> 00:23:24.360]  這個是我們的老闆
[00:23:24.360 --> 00:23:26.360]  這個不是我們的天父
[00:23:26.360 --> 00:23:28.360]  或者這個想法
[00:23:28.360 --> 00:23:30.360]  好像有點複雜
[00:23:30.360 --> 00:23:32.360]  不過很想用自己的故事
[00:23:32.360 --> 00:23:34.360]  用自己的例子
[00:23:34.360 --> 00:23:36.360]  去試試說說,看看大家會不會知道
[00:23:36.360 --> 00:23:40.360]  我想我自己是一個
[00:23:40.360 --> 00:23:42.360]  其實都幾沒有上進心的人
[00:23:42.360 --> 00:23:44.360]  是怎樣的呢
[00:23:44.360 --> 00:23:46.360]  我幾十歲人
[00:23:46.360 --> 00:23:48.360]  年輕的,但都有點成熟
[00:23:48.360 --> 00:23:50.360]  幾十歲人
[00:23:50.360 --> 00:23:52.360]  相對都幾一事無成
[00:23:52.360 --> 00:23:54.360]  我的成長過程是怎樣的呢
[00:23:54.360 --> 00:23:56.360]  我其實都幾沒有上進心的
[00:23:56.360 --> 00:23:58.360]  我小時候其實喜歡打籃球
[00:23:58.360 --> 00:24:00.360]  我在學校裏面打球
[00:24:00.360 --> 00:24:02.360]  其實成績真的打得不錯
[00:24:02.360 --> 00:24:04.360]  以一個
[00:24:04.360 --> 00:24:06.360]  不是鄉村學校
[00:24:06.360 --> 00:24:08.360]  一個小學校裏面
[00:24:08.360 --> 00:24:10.360]  在中學的時候
[00:24:10.360 --> 00:24:12.360]  每年都在訓練的底下
[00:24:12.360 --> 00:24:14.360]  每年都可以做籃球隊長
[00:24:14.360 --> 00:24:16.360]  中二開始我入籃球隊就做隊長
[00:24:16.360 --> 00:24:18.360]  不知為何
[00:24:18.360 --> 00:24:20.360]  我們的隊由吊身3打到吊身1
[00:24:20.360 --> 00:24:22.360]  其實都算打得不錯
[00:24:22.360 --> 00:24:24.360]  我心裏面其實好想
[00:24:24.360 --> 00:24:26.360]  覺得我自己都算
[00:24:26.360 --> 00:24:28.360]  如果在我那個年代
[00:24:28.360 --> 00:24:30.360]  算吧,我的年代
[00:24:30.360 --> 00:24:32.360]  好像好歷久遙遠
[00:24:32.360 --> 00:24:34.360]  不過我那個年代裏面
[00:24:34.360 --> 00:24:36.360]  其實譬如籃球
[00:24:36.360 --> 00:24:38.360]  運動那些沒有發展得那麼好
[00:24:38.360 --> 00:24:40.360]  所以我估計我這個身形
[00:24:40.360 --> 00:24:42.360]  和我這個狀況
[00:24:42.360 --> 00:24:44.360]  我要去打一些比較高水平的比賽
[00:24:44.360 --> 00:24:46.360]  應該是可以的
[00:24:46.360 --> 00:24:48.360]  現在我去想應該可以
[00:24:48.360 --> 00:24:50.360]  但那時沒有,是怎樣的呢
[00:24:50.360 --> 00:24:52.360]  記得我那個年代
[00:24:52.360 --> 00:24:54.360]  當時已經有
[00:24:54.360 --> 00:24:56.360]  現在都未完
[00:24:56.360 --> 00:24:58.360]  比較喜歡
[00:24:58.360 --> 00:25:00.360]  我小時候好像是頭幾屆
[00:25:00.360 --> 00:25:02.360]  不要插,告訴你
[00:25:02.360 --> 00:25:04.360]  不知道我幾多歲
[00:25:04.360 --> 00:25:06.360]  但那時喜歡已經
[00:25:06.360 --> 00:25:08.360]  好正,有煲蟹餸
[00:25:08.360 --> 00:25:10.360]  有衣服,我又窮
[00:25:10.360 --> 00:25:12.360]  好正,好想去
[00:25:12.360 --> 00:25:14.360]  但當時我是怎樣
[00:25:14.360 --> 00:25:16.360]  其實我試過和我的隊友
[00:25:16.360 --> 00:25:18.360]  去參加選拔
[00:25:18.360 --> 00:25:20.360]  整隊,只有我一個入了
[00:25:20.360 --> 00:25:22.360]  但是
[00:25:22.360 --> 00:25:24.360]  我去到第二
[00:25:24.360 --> 00:25:26.360]  我再去選的時候
[00:25:26.360 --> 00:25:28.360]  因為沒有人陪,我很害怕
[00:25:28.360 --> 00:25:30.360]  我放棄了
[00:25:30.360 --> 00:25:32.360]  這是其中一個我沒有上進心的人的狀況
[00:25:32.360 --> 00:25:34.360]  第二
[00:25:34.360 --> 00:25:36.360]  我還可以說一個例子
[00:25:36.360 --> 00:25:38.360]  過去其實我是廚師
[00:25:38.360 --> 00:25:40.360]  同一份工作都幾低人工
[00:25:40.360 --> 00:25:42.360]  而且餐廳很小
[00:25:42.360 --> 00:25:44.360]  只有兩三個人
[00:25:44.360 --> 00:25:46.360]  升到最高一個人之上
[00:25:46.360 --> 00:25:48.360]  一個人之下
[00:25:48.360 --> 00:25:50.360]  升到最高級就是這樣
[00:25:50.360 --> 00:25:52.360]  低人工,低福利
[00:25:52.360 --> 00:25:54.360]  不過我一做就做了十年
[00:25:54.360 --> 00:25:56.360]  我很年輕
[00:25:56.360 --> 00:25:58.360]  很年輕出來工作
[00:25:58.360 --> 00:26:00.360]  但其實我的工作表現
[00:26:00.360 --> 00:26:02.360]  算是不錯
[00:26:02.360 --> 00:26:04.360]  中間甚至有幾多機會
[00:26:04.360 --> 00:26:06.360]  試過真的
[00:26:06.360 --> 00:26:08.360]  不是什麼挖角公司
[00:26:08.360 --> 00:26:10.360]  但真的有人挖角我
[00:26:10.360 --> 00:26:12.360]  我的同學說
[00:26:12.360 --> 00:26:14.360]  你來我這做吧,高人工一點
[00:26:14.360 --> 00:26:16.360]  又怎樣怎樣,又好一點
[00:26:16.360 --> 00:26:18.360]  我相信只要積極一點找工作
[00:26:18.360 --> 00:26:20.360]  其實我肯定可以向上爬
[00:26:20.360 --> 00:26:22.360]  我應該不止在那裡
[00:26:22.360 --> 00:26:24.360]  做這個位
[00:26:24.360 --> 00:26:26.360]  但是我都沒有去爭取
[00:26:26.360 --> 00:26:28.360]  沒有去搶
[00:26:28.360 --> 00:26:30.360]  回想自己的時候
[00:26:30.360 --> 00:26:32.360]  我會回想自己
[00:26:32.360 --> 00:26:34.360]  為什麼呢?我好想要一些東西
[00:26:34.360 --> 00:26:36.360]  其實我都不是很想,我都想要一些東西
[00:26:36.360 --> 00:26:38.360]  我想打球打好一點
[00:26:38.360 --> 00:26:40.360]  我想工作都想出色一點
[00:26:40.360 --> 00:26:42.360]  但是我都沒有爭取
[00:26:42.360 --> 00:26:44.360]  其實我覺得自己都幾失敗
[00:26:44.360 --> 00:26:46.360]  長大之後
[00:26:46.360 --> 00:26:48.360]  慢慢我問
[00:26:48.360 --> 00:26:50.360]  我問自己其實這個
[00:26:50.360 --> 00:26:52.360]  這麼無上進心的原因是什麼
[00:26:52.360 --> 00:26:54.360]  似乎我又不是覺得
[00:26:54.360 --> 00:26:56.360]  我自己沒有能力去做
[00:26:56.360 --> 00:26:58.360]  為什麼我不去爭取呢?我不去要呢?
[00:26:58.360 --> 00:27:00.360]  我猜這些東西心裏面的是什麼呢?
[00:27:00.360 --> 00:27:02.360]  我猜是怕失去
[00:27:02.360 --> 00:27:04.360]  我越找的時候
[00:27:04.360 --> 00:27:06.360]  我發覺那些是我很怕失去
[00:27:06.360 --> 00:27:08.360]  我心裏面有些想法告訴我
[00:27:08.360 --> 00:27:10.360]  如果我爭取得很高
[00:27:10.360 --> 00:27:12.360]  很高的時候
[00:27:12.360 --> 00:27:14.360]  你打那些,你打甲組
[00:27:14.360 --> 00:27:16.360]  那你就容易
[00:27:16.360 --> 00:27:18.360]  坐尾板
[00:27:18.360 --> 00:27:20.360]  如果你是去
[00:27:20.360 --> 00:27:22.360]  大公司做
[00:27:22.360 --> 00:27:24.360]  那你就越大機會沒有
[00:27:24.360 --> 00:27:26.360]  失去的可能性
[00:27:26.360 --> 00:27:28.360]  就越大
[00:27:28.360 --> 00:27:30.360]  我怕
[00:27:30.360 --> 00:27:32.360]  更加的是我怕
[00:27:32.360 --> 00:27:34.360]  如果我走得越高
[00:27:34.360 --> 00:27:36.360]  我達到的目標太多的時候
[00:27:36.360 --> 00:27:38.360]  失去的時候我就越痛苦
[00:27:38.360 --> 00:27:40.360]  我發覺
[00:27:40.360 --> 00:27:42.360]  我心裏面有句話告訴我
[00:27:42.360 --> 00:27:44.360]  如果你不去擁有,你就不會失去
[00:27:44.360 --> 00:27:46.360]  所以我的逃避就這樣出來
[00:27:46.360 --> 00:27:48.360]  我就會說
[00:27:48.360 --> 00:27:50.360]  不如安於意外就好
[00:27:50.360 --> 00:27:52.360]  不如就好
[00:27:52.360 --> 00:27:54.360]  害怕失去
[00:27:54.360 --> 00:27:56.360]  我去發掘自己生命裏面
[00:27:56.360 --> 00:27:58.360]  一個很大的阻力
[00:27:58.360 --> 00:28:00.360]  而這個阻力
[00:28:00.360 --> 00:28:02.360]  其實都出現在我和神的關係裏面
[00:28:02.360 --> 00:28:04.360]  特別當我
[00:28:04.360 --> 00:28:06.360]  在剛剛初信的階段
[00:28:06.360 --> 00:28:08.360]  或者是初信的頭幾年
[00:28:08.360 --> 00:28:10.360]  當我還未懂得
[00:28:10.360 --> 00:28:12.360]  如何處理,大家都知道
[00:28:12.360 --> 00:28:14.360]  我過去同性戀的罪
[00:28:14.360 --> 00:28:16.360]  當我不懂得去處理
[00:28:16.360 --> 00:28:18.360]  這個同性戀的罪這個階段的時候
[00:28:18.360 --> 00:28:20.360]  那時候其實每一當
[00:28:20.360 --> 00:28:22.360]  在神的關係裏面
[00:28:22.360 --> 00:28:24.360]  我走到神的面前
[00:28:24.360 --> 00:28:26.360]  我都想起一些
[00:28:26.360 --> 00:28:28.360]  自己的罪
[00:28:28.360 --> 00:28:30.360]  我每一次都很想
[00:28:30.360 --> 00:28:32.360]  我先處理好,我先去找神
[00:28:32.360 --> 00:28:34.360]  我處理不了
[00:28:34.360 --> 00:28:36.360]  我走得近,祂踢走我,我就沒有
[00:28:36.360 --> 00:28:38.360]  但是
[00:28:38.360 --> 00:28:40.360]  當我每一次很想去處理好
[00:28:40.360 --> 00:28:42.360]  先找神的時候
[00:28:42.360 --> 00:28:44.360]  我發覺我自己處理不了
[00:28:44.360 --> 00:28:46.360]  一次又一次的軟弱
[00:28:46.360 --> 00:28:48.360]  不過神透過一次的經歷
[00:28:48.360 --> 00:28:50.360]  讓我有一個改變
[00:28:50.360 --> 00:28:52.360]  那次的經歷是
[00:28:52.360 --> 00:28:54.360]  當我在罪裏面的時候
[00:28:54.360 --> 00:28:56.360]  祂仍然去幫我家人脫離
[00:28:56.360 --> 00:28:58.360]  一個很大很大的困難的事件
[00:28:58.360 --> 00:29:00.360]  以前說過了
[00:29:00.360 --> 00:29:02.360]  不過我不會詳細說
[00:29:02.360 --> 00:29:04.360]  不過我猜這件事件
[00:29:04.360 --> 00:29:06.360]  幫助我的是什麼呢
[00:29:06.360 --> 00:29:08.360]  幫助我說的是讓我很大大地
[00:29:08.360 --> 00:29:10.360]  感受到祂的恩典的實在
[00:29:10.360 --> 00:29:12.360]  我想祂藉著那一次
[00:29:12.360 --> 00:29:14.360]  去告訴我
[00:29:14.360 --> 00:29:16.360]  很怕失去的我
[00:29:16.360 --> 00:29:18.360]  告訴我原來祂的愛是不變的
[00:29:18.360 --> 00:29:20.360]  無論我有多軟弱
[00:29:20.360 --> 00:29:22.360]  或者多剛強
[00:29:22.360 --> 00:29:24.360]  我都不會失去祂
[00:29:24.360 --> 00:29:26.360]  我不需要靠自己
[00:29:26.360 --> 00:29:28.360]  去處理我自己的軟弱
[00:29:28.360 --> 00:29:30.360]  我不需要靠自己去處理
[00:29:30.360 --> 00:29:32.360]  我所有的東西
[00:29:32.360 --> 00:29:34.360]  我才走去祂面前
[00:29:34.360 --> 00:29:36.360]  因為祂不是我的老闆
[00:29:36.360 --> 00:29:38.360]  祂不是那個只要我交功課
[00:29:38.360 --> 00:29:40.360]  要我做得很好
[00:29:40.360 --> 00:29:42.360]  要我拿什麼名次走到祂面前
[00:29:42.360 --> 00:29:44.360]  給祂一份很好的計劃書
[00:29:44.360 --> 00:29:46.360]  就是那個老闆
[00:29:46.360 --> 00:29:48.360]  是我的父親
[00:29:48.360 --> 00:29:50.360]  祂是我的爸爸
[00:29:50.360 --> 00:29:52.360]  無論我做得怎樣
[00:29:52.360 --> 00:29:54.360]  祂都不會離開我
[00:29:54.360 --> 00:29:56.360]  丁姐妹
[00:29:56.360 --> 00:29:58.360]  我覺得對於我來說
[00:29:58.360 --> 00:30:00.360]  今天我能夠站在這個台上
[00:30:00.360 --> 00:30:02.360]  我能夠跟大家分享上帝的話語
[00:30:02.360 --> 00:30:04.360]  我能夠回應上帝的呼召
[00:30:04.360 --> 00:30:06.360]  走在上帝的呼召的路上的我
[00:30:06.360 --> 00:30:08.360]  我真的沒什麼厲害
[00:30:08.360 --> 00:30:10.360]  不過我真的很感恩的一件事
[00:30:10.360 --> 00:30:12.360]  是我能夠自由
[00:30:12.360 --> 00:30:14.360]  去探索我自己生命的
[00:30:14.360 --> 00:30:16.360]  多一點的可能
[00:30:16.360 --> 00:30:18.360]  我覺得這些都是聖靈的工作在我裡面
[00:30:18.360 --> 00:30:24.360]  祂帶我進入去擁抱上帝女兒這個身份
[00:30:24.360 --> 00:30:26.360]  幫我去離開那些救我的想法
[00:30:26.360 --> 00:30:28.360]  你是不行的
[00:30:28.360 --> 00:30:30.360]  你做得不好人家就不要你了
[00:30:30.360 --> 00:30:32.360]  這些想法就在這裡充斥著
[00:30:32.360 --> 00:30:34.360]  丁姐妹
[00:30:34.360 --> 00:30:36.360]  你呢
[00:30:36.360 --> 00:30:38.360]  你的生命自由嗎
[00:30:38.360 --> 00:30:40.360]  丁姐妹
[00:30:40.360 --> 00:30:42.360]  你跟神的關係是怎樣的呢
[00:30:42.360 --> 00:30:44.360]  今天看完這段經文的時候
[00:30:44.360 --> 00:30:46.360]  或者你可以去思考
[00:30:46.360 --> 00:30:48.360]  你跟神的關係
[00:30:48.360 --> 00:30:50.360]  是主人和盧卜的關係
[00:30:50.360 --> 00:30:52.360]  或是你跟神的關係
[00:30:52.360 --> 00:30:54.360]  是父子和子女的關係
[00:30:54.360 --> 00:30:56.360]  讓聖靈帶領我們
[00:30:56.360 --> 00:30:58.360]  更多去擁抱這個父和子女的關係
[00:30:58.360 --> 00:31:00.360]  最後進入第二點
[00:31:00.360 --> 00:31:02.360]  很短的
[00:31:02.360 --> 00:31:04.360]  進入第二點叫成繼同甘與苦的關係
[00:31:04.360 --> 00:31:06.360]  在第十七節
[00:31:06.360 --> 00:31:08.360]  我們會說
[00:31:08.360 --> 00:31:10.360]  他說若是兒女就是後子
[00:31:10.360 --> 00:31:12.360]  是神的後子
[00:31:12.360 --> 00:31:14.360]  和基督同作後子
[00:31:14.360 --> 00:31:16.360]  原來成為神的兒子
[00:31:16.360 --> 00:31:18.360]  除了當刻身份的改變
