
[00:00:00.000 --> 00:00:06.000]  謝謝Johnny帶我們進行一個敬拜
[00:21:43.000 --> 00:21:48.000]  丁姐妹,寧願要成長
[00:21:48.000 --> 00:21:51.000]  屬靈根基夠堅固
[00:21:51.000 --> 00:21:55.000]  才可以在混亂黑暗的世界裏面站穩
[00:21:55.000 --> 00:21:59.000]  而成長的過程,我們必須有勇敢、剛強的心
[00:21:59.000 --> 00:22:01.000]  去面對自己的掙扎
[00:22:01.000 --> 00:22:04.000]  這樣才可以有突破
[00:22:04.000 --> 00:22:08.000]  Be strong,有吉士的去擺脫舊有
[00:22:08.000 --> 00:22:10.000]  不合神心意的生活模式
[00:22:10.000 --> 00:22:15.000]  因為我們知道將來有一個不一樣的盼望
[00:22:15.000 --> 00:22:20.000]  我們看最後一個勸勉,第十四節
[00:22:20.000 --> 00:22:25.000]  你們所做的一切都要憑著愛心來做
[00:22:25.000 --> 00:22:29.000]  這個主要動詞是「做」這個字
[00:22:29.000 --> 00:22:35.000]  「做」這個字不只是說到工作、行動或行為
[00:22:35.000 --> 00:22:37.000]  做些甚麼出來
[00:22:37.000 --> 00:22:39.000]  不只是說「Doing」
[00:22:39.000 --> 00:22:44.000]  更重要是「Being」,是成為一個怎樣的人
[00:22:44.000 --> 00:22:49.000]  甚期望我們成為一個有愛心的人
[00:22:49.000 --> 00:22:53.000]  有愛心的人才會有愛人的行動
[00:22:53.000 --> 00:22:57.000]  你的Being影響你的Doing
[00:22:57.000 --> 00:23:04.000]  而愛是保羅的神學其中一個很重要的主題
[00:23:04.000 --> 00:23:07.000]  在哥倫多前書十三章的愛篇
[00:23:07.000 --> 00:23:10.000]  就是講到愛的重要性
[00:23:10.000 --> 00:23:12.000]  縱然有很多的恩賜
[00:23:12.000 --> 00:23:16.000]  但如果缺少愛,算不得甚麼
[00:23:17.000 --> 00:23:20.000]  在哥倫多教會出現很多問題
[00:23:20.000 --> 00:23:23.000]  包括「寧命的不成熟」、「只顧自己的利益」
[00:23:23.000 --> 00:23:26.000]  「眼前的快樂」、「荒中情慾」
[00:23:26.000 --> 00:23:29.000]  「道德敗壞」、「貪婪」、「爭鬥」
[00:23:29.000 --> 00:23:33.000]  「分黨分派」等等的很多屬於肉體的惡行
[00:23:33.000 --> 00:23:35.000]  要處理這些問題
[00:23:35.000 --> 00:23:38.000]  不只是單純按真理的教導
[00:23:38.000 --> 00:23:43.000]  教曉當時教會的信徒如何處理這些事情
[00:23:43.000 --> 00:23:47.000]  而是很需要有愛的元素在當中
[00:23:47.000 --> 00:23:52.000]  不是有一本硬梆梆的教會問題處理指引的手冊
[00:23:52.000 --> 00:23:55.000]  就可以解決所有問題
[00:23:55.000 --> 00:23:57.000]  在這些一切的教導之內
[00:23:57.000 --> 00:24:01.000]  不可缺少愛的元素
[00:24:01.000 --> 00:24:06.000]  但很可惜,在世俗文化影響之下
[00:24:06.000 --> 00:24:10.000]  我們對愛可能已經扭曲了
[00:24:10.000 --> 00:24:14.000]  世界文化,甚至成長的經驗
[00:24:14.000 --> 00:24:19.000]  可能扭曲了我們對愛的認識和理解
[00:24:19.000 --> 00:24:23.000]  在成長的當中,我相信我們常常聽到的是什麼呢?
[00:24:23.000 --> 00:24:26.000]  如何才有愛?如何才有人愛我、疼愛我呢?
[00:24:26.000 --> 00:24:30.000]  我們要乖,要讀書要讀得厲害
[00:24:30.000 --> 00:24:33.000]  我們要付出,才有收穫
[00:24:33.000 --> 00:24:36.000]  要表現好,才值得被愛
[00:24:36.000 --> 00:24:40.000]  所以我們也會傾向用自己的表現
[00:24:40.000 --> 00:24:43.000]  去衡量自己是否值得被愛的人
[00:24:43.000 --> 00:24:46.000]  甚至我們也會看對方的表現
[00:24:46.000 --> 00:24:50.000]  來衡量對方是否值得被愛
[00:24:50.000 --> 00:24:53.000]  在愛的當中,也會有很多的計算
[00:24:53.000 --> 00:24:56.000]  這些計算,甚至比較
[00:24:56.000 --> 00:25:00.000]  很大的原因是因為我們曾經受過傷害
[00:25:00.000 --> 00:25:04.000]  付出過愛,但得不到回報
[00:25:04.000 --> 00:25:10.000]  甚至經歷的是被無視、被棄絕、被遺棄
[00:25:10.000 --> 00:25:17.000]  這些經歷會令人更害怕以真心、真意的心去待人
[00:25:17.000 --> 00:25:22.000]  令我們很怕不敢再隨便打開自己的心,讓別人進入
[00:25:22.000 --> 00:25:27.000]  亦不敢去愛別人
[00:25:27.000 --> 00:25:32.000]  在我的成長當中,我常常都覺得自己不夠好
[00:25:32.000 --> 00:25:35.000]  不是說我不是一個好人
[00:25:35.000 --> 00:25:37.000]  我整個不夠好,做得不好
[00:25:37.000 --> 00:25:40.000]  因為在我的成長當中,我經歷的是什麼?
[00:25:40.000 --> 00:25:42.000]  經常被否定
[00:25:42.000 --> 00:25:44.000]  做得好,是每人讚
[00:25:44.000 --> 00:25:47.000]  但做得不好,我怎樣?就被人罵
[00:25:47.000 --> 00:25:51.000]  所以在成長當中,我都有很多負面的經歷
[00:25:51.000 --> 00:25:55.000]  不被愛、被拒絕、被否定的經歷
[00:25:55.000 --> 00:25:59.000]  以至我都認為,做人要做得好
[00:25:59.000 --> 00:26:06.000]  要有成就、要乖,這樣才會有人愛你、才會有人喜歡你
[00:26:06.000 --> 00:26:10.000]  所以我都是不習慣要承認自己做得不好
[00:26:10.000 --> 00:26:14.000]  我都會很怕展示自己軟弱的一面
[00:26:14.000 --> 00:26:19.000]  因為我都很害怕,因為這樣別人就不喜歡我
[00:26:19.000 --> 00:26:26.000]  感恩的是《青少報》的內容讓我有另一個學習和體會
[00:26:26.000 --> 00:26:31.000]  我記得有一次,我們一班同工在我家有分享
[00:26:31.000 --> 00:26:33.000]  我們都是這樣的
[00:26:33.000 --> 00:26:37.000]  我們來不來都會一起,一班同工不開會
[00:26:37.000 --> 00:26:41.000]  我們就分享一下生命、經歷的事情
[00:26:41.000 --> 00:26:48.000]  我記得那次分享裏面,我都有講自己的事情、我的困難
[00:26:48.000 --> 00:26:51.000]  我都有講到哭
[00:26:51.000 --> 00:26:54.000]  我分享完之後,我都哭了
[00:26:54.000 --> 00:26:57.000]  我分享完之後,Coyee就跟我說
[00:26:57.000 --> 00:27:09.000]  Coyee就跟我說,她很喜歡看我的眼淚
[00:27:09.000 --> 00:27:18.000]  她叫我哭多一點,她是否很變態?
[00:27:18.000 --> 00:27:20.000]  她說她很喜歡看我的眼淚
[00:27:20.000 --> 00:27:21.000]  她叫我哭多一點
[00:27:21.000 --> 00:27:26.000]  因為她覺得這樣才能讓她明白我多一點
[00:27:26.000 --> 00:27:36.000]  當我聽到那一刻的時候,其實我是很感動和有悲哀的感覺
[00:27:36.000 --> 00:27:40.000]  所以我真的是一個不習慣哭的人
[00:27:40.000 --> 00:27:43.000]  因為我覺得哭是一件很難的事
[00:27:43.000 --> 00:27:48.000]  我覺得是弱者、失敗的人才會哭
[00:27:48.000 --> 00:27:51.000]  我突然覺得真的哭多了
[00:27:51.000 --> 00:27:57.000]  希望不只是Coyee,希望大家都能夠明白我多了
[00:27:57.000 --> 00:28:03.000]  Coyee這樣說的時候
[00:28:03.000 --> 00:28:06.000]  我發覺了一個很大的發現
[00:28:06.000 --> 00:28:09.000]  她說我哭了,我哭了
[00:28:09.000 --> 00:28:13.000]  我發覺了一個很大的發現
[00:28:13.000 --> 00:28:15.000]  她這樣跟我說
[00:28:15.000 --> 00:28:19.000]  原來不是要聰明,不是要厲害
[00:28:19.000 --> 00:28:22.000]  不是要做得好,才有人愛你
[00:28:22.000 --> 00:28:25.000]  因為要聰明、要厲害、要好,才有人愛你
[00:28:25.000 --> 00:28:28.000]  這是我的觀念,我對愛的觀念
[00:28:28.000 --> 00:28:32.000]  我覺得這樣才值得疼愛、才值得讚
[00:28:32.000 --> 00:28:36.000]  原來這些都是被扭曲了
[00:28:36.000 --> 00:28:39.000]  我對愛的認識都是被扭曲了
[00:28:39.000 --> 00:28:44.000]  愛你的人是否會介意你有軟弱和失敗
[00:28:44.000 --> 00:28:47.000]  你是能夠展示你的軟弱
[00:28:47.000 --> 00:28:52.000]  能夠展示你的失敗,仍然愛你、仍然接納你
[00:28:52.000 --> 00:28:54.000]  這才是愛
[00:28:54.000 --> 00:28:58.000]  就好像最近我在IG裡面看到一個帖子
[00:28:58.000 --> 00:29:05.000]  這番說話我都很感動,而且我都很認同
[00:29:05.000 --> 00:29:08.000]  她這樣說,讓我先擦一擦眼淚
[00:29:08.000 --> 00:29:12.000]  因為眼淚遮著我,看不到我的字
[00:29:12.000 --> 00:29:15.000]  絕對不是因為我老花
[00:29:15.000 --> 00:29:18.000]  我的眼淚太大滴,我看得不清楚
[00:29:18.000 --> 00:29:20.000]  這個帖子是這樣說
[00:29:20.000 --> 00:29:27.000]  關於愛,往往是當你對某些人與事了解得更加透徹
[00:29:27.000 --> 00:29:30.000]  更加知道他的缺陷與殘破
[00:29:30.000 --> 00:29:35.000]  依然選擇用一種比喜歡更高的情感去看待
[00:29:35.000 --> 00:29:40.000]  無論是對一個人、對一個城市,還是對信仰
[00:29:40.000 --> 00:29:42.000]  其實都沒有分別
[00:29:42.000 --> 00:29:45.000]  我可以是一個爛到頭的人
[00:29:45.000 --> 00:29:48.000]  但是愛我的人仍然可以接受我
[00:29:48.000 --> 00:29:50.000]  這才是愛
[00:29:50.000 --> 00:29:54.000]  我再反省,當我寫這篇講章的時候
[00:29:54.000 --> 00:30:00.000]  我再透過Coyee與我相處,我再反省
[00:30:00.000 --> 00:30:05.000]  我反省原來常常要好、要成功
[00:30:05.000 --> 00:30:10.000]  其實會令我這個人不知不覺中
[00:30:10.000 --> 00:30:13.000]  只是展示我強的一面
[00:30:13.000 --> 00:30:18.000]  而這個強的我可能也有機會令人與我接觸的時候
[00:30:18.000 --> 00:30:21.000]  會有卻步,會與我有距離
[00:30:21.000 --> 00:30:24.000]  甚至是不敢接近
[00:30:24.000 --> 00:30:28.000]  所以我再一次感謝我身邊的同工
[00:30:28.000 --> 00:30:31.000]  即是這裡,鏡頭後的他們
[00:30:31.000 --> 00:30:35.000]  我很感謝大家對我的提點、包容
[00:30:35.000 --> 00:30:40.000]  我相信這些包容、這些提點的背後都是出於愛
[00:30:40.000 --> 00:30:46.000]  丁姐妹,你會否與我一樣
[00:30:46.000 --> 00:30:54.000]  對愛的看法、被世界的價值觀和成長中負面的經歷扭曲了
[00:30:54.000 --> 00:30:59.000]  信徒群體,愛的元素是不可少的
[00:30:59.000 --> 00:31:04.000]  可能我們對愛的觀念曾經被扭曲了
[00:31:04.000 --> 00:31:07.000]  但是我們可以重新再學習的
[00:31:07.000 --> 00:31:10.000]  就是透過耶穌基督的愛
[00:31:10.000 --> 00:31:12.000]  耶穌基督的愛的榜樣
[00:31:12.000 --> 00:31:16.000]  祂先付出生命,先愛我們
[00:31:16.000 --> 00:31:20.000]  不妄回報,不怕拒絕,不怕蝕體
[00:31:20.000 --> 00:31:23.000]  永遠都是接納和提出
[00:31:23.000 --> 00:31:27.000]  如果信徒群體能夠學習基督的榜樣
[00:31:27.000 --> 00:31:30.000]  必定能夠成為愛的群體
[00:31:30.000 --> 00:31:35.000]  能夠展現屬神的生命,成為愛的見證
[00:31:35.000 --> 00:31:43.000]  丁姐妹,可能我們成長真的有很多對愛負面的經驗
[00:31:43.000 --> 00:31:46.000]  我們要儲多一些正面的經驗
[00:31:46.000 --> 00:31:50.000]  和儲多一些正常愛的經歷
[00:31:50.000 --> 00:31:54.000]  從耶穌基督對你個人的大愛的經歷
[00:31:54.000 --> 00:31:58.000]  從你與天主人之間相處愛的經歷
[00:31:58.000 --> 00:32:01.000]  去建立正確愛的觀念
[00:32:01.000 --> 00:32:07.000]  基督徒的生命應該像一個火球一樣
[00:32:07.000 --> 00:32:10.000]  去到哪裏,為何會勒著人
[00:32:10.000 --> 00:32:14.000]  讓人感受到愛,感受到你的生命不一樣
[00:32:14.000 --> 00:32:19.000]  縱然文化思想經歷扭曲了我們對愛的理解
[00:32:19.000 --> 00:32:24.000]  但我們可以重新向耶穌基督學習愛的榜樣
[00:32:24.000 --> 00:32:27.000]  成為一個愛的群體去展現屬神的生命
[00:32:27.000 --> 00:32:32.000]  可能我們未必懂得如何向人說福音
[00:32:32.000 --> 00:32:36.000]  但當我們這個人充滿愛的生命時
[00:32:36.000 --> 00:32:40.000]  其實是一個活生生的見證
[00:32:40.000 --> 00:32:45.000]  在X的初職團契,有一個新朋友,John
[00:32:45.000 --> 00:32:49.000]  他初初來X團契時,還未信耶穌
[00:32:49.000 --> 00:32:52.000]  他只不過想認識多一點宗教
[00:32:52.000 --> 00:32:56.000]  當然,現在他信了耶穌,很感謝
[00:32:56.000 --> 00:32:59.000]  John是一個很喜歡踢球的人
[00:32:59.000 --> 00:33:03.000]  有一次他和青少的足球隊去踢球
[00:33:03.000 --> 00:33:06.000]  阿德爾福斯,對嗎?寧峰,我沒有讀得對,你欺男
[00:33:06.000 --> 00:33:09.000]  和阿德爾福斯去踢球
[00:33:09.000 --> 00:33:14.000]  有一次John和青少的足球隊去踢球
[00:33:14.000 --> 00:33:20.000]  他跟我說,Vesta,和青少部的年輕人踢球
[00:33:20.000 --> 00:33:23.000]  真的很不同,我說有甚麼不同
[00:33:23.000 --> 00:33:26.000]  他說他們特別差,他說不是
[00:33:26.000 --> 00:33:32.000]  他說很少人踢球不說髒話,不吵架,不動手動腳
[00:33:32.000 --> 00:33:37.000]  但他們真的這樣,覺得這班年輕人很特別
[00:33:37.000 --> 00:33:43.000]  我相信他們的特別是因為他們有愛在當中
[00:33:43.000 --> 00:33:46.000]  而他們因為有耶穌的愛在當中
[00:33:46.000 --> 00:33:52.000]  他們的生命,他們的見證都在影響John
[00:33:52.000 --> 00:33:57.000]  丁姐妹,我們仍然活在世界上
[00:33:57.000 --> 00:34:03.000]  很難避免不受到這個世界的文化衝擊我們的信仰
[00:34:03.000 --> 00:34:09.000]  這些觀念、想法可能仍然很牢固在我們的思考裏
[00:34:09.000 --> 00:34:12.000]  甚至乎成為我們的習慣
[00:34:12.000 --> 00:34:17.000]  我們應該如何面對,如何做才不失去見證
[00:34:17.000 --> 00:34:21.000]  相信我們需要保持頭腦清醒
[00:34:21.000 --> 00:34:26.000]  認清我們的身份,以致我們不作他選
[00:34:26.000 --> 00:34:31.000]  在真理裏面去站硬,而不是跟隨世俗的方式生活
[00:34:31.000 --> 00:34:35.000]  終然這個選擇是違反常理
[00:34:35.000 --> 00:34:38.000]  並且我們的熟齡生命要繼續不斷成長
[00:34:38.000 --> 00:34:41.000]  雖然成長的過程中我們會有掙扎
[00:34:41.000 --> 00:34:53.000]  但我們要堅持持有剛強的心,用吉時去做決定,不跟隨世俗的生活模式
[00:34:53.000 --> 00:34:58.000]  因為我們知道,信徒在一個有盼望的人生,有一個不一樣的結局
[00:34:58.000 --> 00:35:03.000]  所以我願意作一個不一樣的選擇,活出不一樣的人生
[00:35:03.000 --> 00:35:08.000]  更重要的是,要成為一個有愛的人,學習愛的功課
[00:35:08.000 --> 00:35:14.000]  因為有時我們對愛的觀念和理解可能會被這個世界扭曲
[00:35:14.000 --> 00:35:18.000]  但讓我們學習耶穌基督的榜樣,重新學習愛
[00:35:18.000 --> 00:35:24.000]  成為愛的群體,能夠展現屬神的生命,成為愛的見證
[00:35:24.000 --> 00:35:27.000]  靈展會,鼓勵你
[00:35:27.000 --> 00:35:31.000]  雖然這個世界是一個被扭曲的時代
[00:35:31.000 --> 00:35:36.000]  但我們仍然選擇去了一個去愛的人

