
[00:00:00.000 --> 00:00:02.500]  多謝主人的報告
[00:17:39.400 --> 00:17:41.400]  不懂得去思考的話
[00:17:41.400 --> 00:17:45.400]  我們就不能幫助羊群
[00:17:45.400 --> 00:17:46.400]  如果我們作基督徒
[00:17:46.400 --> 00:17:48.400]  不肯去用腦的話
[00:17:48.400 --> 00:17:52.400]  我們都不能去見證真理
[00:17:52.400 --> 00:17:54.400]  對不對
[00:17:54.400 --> 00:17:55.400]  我剛才說過
[00:17:55.400 --> 00:17:58.400]  這個時代是資訊爆發的時代
[00:17:58.400 --> 00:18:01.400]  但非常之可惜的
[00:18:01.400 --> 00:18:07.400]  就是我們分析力越來越差
[00:18:07.400 --> 00:18:09.400]  加上AI看的東西
[00:18:09.400 --> 00:18:11.400]  它就繼續給你提供東西
[00:18:11.400 --> 00:18:15.400]  你越看越覺得是對的
[00:18:15.400 --> 00:18:16.400]  這個在邏輯上
[00:18:16.400 --> 00:18:19.400]  叫做confirmation bias
[00:18:19.400 --> 00:18:22.400]  叫做確認偏差
[00:18:22.400 --> 00:18:23.400]  什麼意思
[00:18:23.400 --> 00:18:25.400]  人本身有一個前設
[00:18:25.400 --> 00:18:29.400]  他只會注意或者只會選一些
[00:18:29.400 --> 00:18:33.400]  支持自己本身有的前設觀點的資訊
[00:18:33.400 --> 00:18:36.400]  他忽略了相反的東西
[00:18:36.400 --> 00:18:40.400]  這是一個很大的問題
[00:18:40.400 --> 00:18:43.400]  你看新聞都有左中右分
[00:18:43.400 --> 00:18:45.400]  如果是看右的
[00:18:45.400 --> 00:18:48.400]  他就繼續給你提供右的東西
[00:18:48.400 --> 00:18:51.400]  所以你要懂得去分析
[00:18:51.400 --> 00:18:52.400]  人更加需要去分析
[00:18:52.400 --> 00:18:54.400]  現在AI越來越多
[00:18:54.400 --> 00:18:55.400]  越來越多這樣的資訊的時候
[00:18:55.400 --> 00:18:57.400]  我們更加需要練習一下
[00:18:57.400 --> 00:19:00.400]  怎樣去做analysis
[00:19:00.400 --> 00:19:02.400]  怎樣去debate
[00:19:02.400 --> 00:19:04.400]  怎樣去明白一件事
[00:19:04.400 --> 00:19:07.400]  對不對
[00:19:07.400 --> 00:19:08.400]  神學都是一樣
[00:19:08.400 --> 00:19:10.400]  真理都是一樣
[00:19:10.400 --> 00:19:13.400]  上星期在基督教教裡面最大的新聞
[00:19:13.400 --> 00:19:17.400]  就是芝加哥三一神學院要搬走
[00:19:17.400 --> 00:19:19.400]  突然間說要搬走
[00:19:19.400 --> 00:19:20.400]  搬到加拿大
[00:19:20.400 --> 00:19:22.400]  接近溫哥華
[00:19:22.400 --> 00:19:23.400]  以前我在溫哥華的時候
[00:19:23.400 --> 00:19:26.400]  有一間學府叫做Trinity Western University
[00:19:26.400 --> 00:19:29.400]  那裡都算是挺有名的
[00:19:29.400 --> 00:19:30.400]  因為Trinity Western University
[00:19:30.400 --> 00:19:35.400]  有一個研究所專門做死海古卷
[00:19:35.400 --> 00:19:37.400]  In any case
[00:19:37.400 --> 00:19:41.400]  上個星期就突然間有一個炸彈
[00:19:41.400 --> 00:19:43.400]  三一神學院
[00:19:43.400 --> 00:19:45.400]  一個已經百多年
[00:19:45.400 --> 00:19:47.400]  在我們Midwest
[00:19:47.400 --> 00:19:49.400]  在我們中西部
[00:19:49.400 --> 00:19:51.400]  要搬走
[00:19:51.400 --> 00:19:55.400]  因為收生不足
[00:19:55.400 --> 00:19:58.400]  財務的壓力等等
[00:19:58.400 --> 00:20:01.400]  雖然我不是三一神學院的校友
[00:20:01.400 --> 00:20:04.400]  但我覺得是非常之可惜的
[00:20:04.400 --> 00:20:05.400]  因為多年來
[00:20:05.400 --> 00:20:10.400]  我們知道在三一神學院出很多一流的學者
[00:20:10.400 --> 00:20:12.400]  一流的研究
[00:20:12.400 --> 00:20:13.400]  一流的文章
[00:20:13.400 --> 00:20:15.400]  一流的書
[00:20:15.400 --> 00:20:18.400]  他們出的學生也有很多很好的學生
[00:20:18.400 --> 00:20:21.400]  在我們中間也有幾位
[00:20:21.400 --> 00:20:24.400]  三一神學院做了很多功不可沒的東西
[00:20:24.400 --> 00:20:26.400]  只不過有很多壓力的緣故
[00:20:26.400 --> 00:20:31.400]  所以結果他們決定搬走
[00:20:31.400 --> 00:20:33.400]  然後就和Trinity Western University
[00:20:33.400 --> 00:20:36.400]  在溫哥華附近的這間學院合併
[00:20:36.400 --> 00:20:37.400]  這是很大的一件事
[00:20:37.400 --> 00:20:38.400]  因為對學生
[00:20:38.400 --> 00:20:40.400]  特別對學生有很多影響
[00:20:40.400 --> 00:20:43.400]  如果本身在那裡讀書
[00:20:43.400 --> 00:20:45.400]  突然間不能讀書
[00:20:45.400 --> 00:20:48.400]  特別對一些國際學生更加麻煩
[00:20:48.400 --> 00:20:52.400]  是非常之可惜
[00:20:52.400 --> 00:20:57.400]  我們真的需要為學院裡面的學生去禱告
[00:20:57.400 --> 00:21:00.400]  為學院裡面的師子去禱告
[00:21:00.400 --> 00:21:02.400]  非常之可惜
[00:21:02.400 --> 00:21:04.400]  你看到這裡有個桌子
[00:21:04.400 --> 00:21:08.400]  現在在美國頭十大神學院
[00:21:08.400 --> 00:21:10.400]  當然三個神學院都在這裡
[00:21:10.400 --> 00:21:13.400]  HC就是Headcount
[00:21:13.400 --> 00:21:16.400]  FTE就是Full Time Equivalent
[00:21:16.400 --> 00:21:17.400]  那個數字
[00:21:17.400 --> 00:21:19.400]  頭十大有第一是Liberty
[00:21:19.400 --> 00:21:21.400]  Liberty在維吉尼亞
[00:21:21.400 --> 00:21:24.400]  第十是Gordon Cornwell
[00:21:24.400 --> 00:21:27.400]  Gordon Cornwell在馬薩諸斯
[00:21:27.400 --> 00:21:28.400]  在波士頓
[00:21:28.400 --> 00:21:31.400]  十間的神學院
[00:21:31.400 --> 00:21:32.400]  最大的
[00:21:32.400 --> 00:21:34.400]  這個是美國裡面最大的
[00:21:34.400 --> 00:21:38.400]  並且他們的修生率是高的
[00:21:38.400 --> 00:21:40.400]  學生的數字高
[00:21:40.400 --> 00:21:43.400]  並且有些是連年破紀錄的
[00:21:43.400 --> 00:21:45.400]  包括我自己那間
[00:21:45.400 --> 00:21:46.400]  Midwestern
[00:21:46.400 --> 00:21:48.400]  你看到這裡十間
[00:21:48.400 --> 00:21:51.400]  六間都是美國南方浸信會的屬於
[00:21:51.400 --> 00:21:53.400]  在Southern Baptist
[00:21:53.400 --> 00:21:54.400]  看到嗎
[00:21:54.400 --> 00:21:56.400]  Southern Baptist Theological Seminary
[00:21:56.400 --> 00:21:57.400]  Midwestern
[00:21:57.400 --> 00:22:00.400]  Dallas就是時代論
[00:22:00.400 --> 00:22:01.400]  傳統時代論
[00:22:01.400 --> 00:22:02.400]  它在Dallas
[00:22:02.400 --> 00:22:04.400]  Southeastern
[00:22:04.400 --> 00:22:05.400]  Southwestern
[00:22:05.400 --> 00:22:08.400]  Ashbury就是Western
[00:22:08.400 --> 00:22:12.400]  就是巡渡委理會的傳統
[00:22:12.400 --> 00:22:14.400]  New Orleans
[00:22:14.400 --> 00:22:15.400]  都是Southern Baptist
[00:22:15.400 --> 00:22:17.400]  Gayway在LA
[00:22:17.400 --> 00:22:18.400]  也是Southern Baptist
[00:22:18.400 --> 00:22:20.400]  以前叫做Golden Gate
[00:22:20.400 --> 00:22:21.400]  在三藩市
[00:22:21.400 --> 00:22:23.400]  現在搬到LA
[00:22:23.400 --> 00:22:25.400]  Gordon Cornwell
[00:22:25.400 --> 00:22:26.400]  Massachusetts
[00:22:26.400 --> 00:22:28.400]  Liberty
[00:22:28.400 --> 00:22:31.400]  是非常超保守的
[00:22:31.400 --> 00:22:32.400]  獨立的
[00:22:32.400 --> 00:22:33.400]  超保守
[00:22:33.400 --> 00:22:37.400]  你看到十間裡面六間都是美南浸信會
[00:22:37.400 --> 00:22:40.400]  是不是好事
[00:22:40.400 --> 00:22:41.400]  我在Midwestern
[00:22:41.400 --> 00:22:43.400]  是不是好事
[00:22:43.400 --> 00:22:44.400]  Midwestern
[00:22:44.400 --> 00:22:46.400]  我聽到上個學期
[00:22:46.400 --> 00:22:50.400]  我們修生率破紀錄
[00:22:50.400 --> 00:22:53.400]  是不是一定好事
[00:22:53.400 --> 00:22:55.400]  不一定是好事
[00:22:55.400 --> 00:22:56.400]  不一定是好事
[00:22:56.400 --> 00:22:58.400]  為什麼這麼說
[00:22:58.400 --> 00:23:02.400]  雖然我的學校不受影響
[00:23:02.400 --> 00:23:04.400]  但我不覺得是一件好事
[00:23:04.400 --> 00:23:06.400]  因為人學的進展
[00:23:06.400 --> 00:23:08.400]  我們的知識的進展
[00:23:08.400 --> 00:23:10.400]  是需要有不同的聲音
[00:23:10.400 --> 00:23:13.400]  如果只是你自己的門派
[00:23:13.400 --> 00:23:17.400]  只是你美南浸信會裡面所說的聲音
[00:23:17.400 --> 00:23:20.400]  單一個角度就容易有什麼
[00:23:20.400 --> 00:23:22.400]  Confirmation bias
[00:23:22.400 --> 00:23:24.400]  我不是說基本真理
[00:23:24.400 --> 00:23:26.400]  基本真理大家都可以的
[00:23:26.400 --> 00:23:27.400]  無論你是哪個神學院
[00:23:27.400 --> 00:23:29.400]  哪個宗派都好
[00:23:29.400 --> 00:23:30.400]  巡渡委理會
[00:23:30.400 --> 00:23:31.400]  浸信會
[00:23:31.400 --> 00:23:32.400]  宣導會
[00:23:32.400 --> 00:23:35.400]  甚至是三個神學院的宗派
[00:23:35.400 --> 00:23:37.400]  Unity of Good Freedom
[00:23:37.400 --> 00:23:38.400]  波動會
[00:23:38.400 --> 00:23:40.400]  基本真理是沒有問題的
[00:23:40.400 --> 00:23:43.400]  但有很多東西我們還要在新的時代裡面去sort out
[00:23:43.400 --> 00:23:46.400]  包括女性可不可以募會等等
[00:23:46.400 --> 00:23:48.400]  可不可以被按立
[00:23:48.400 --> 00:23:52.400]  這些重要的事
[00:23:52.400 --> 00:23:56.400]  是需要有不同的聲音才能夠有改進
[00:23:56.400 --> 00:23:59.400]  如果只是單一的聲音
[00:23:59.400 --> 00:24:01.400]  這不是一件好事
[00:24:01.400 --> 00:24:03.400]  三一離開中西部
[00:24:03.400 --> 00:24:05.400]  是一個很大的損失
[00:24:05.400 --> 00:24:11.400]  尤其大圖畫來說
[00:24:11.400 --> 00:24:13.400]  我們特別做教牧的
[00:24:13.400 --> 00:24:14.400]  我們做牧師的
[00:24:14.400 --> 00:24:16.400]  我們不用考牌的
[00:24:16.400 --> 00:24:19.400]  我們很容易停下來不學東西
[00:24:19.400 --> 00:24:21.400]  對不對
[00:24:21.400 --> 00:24:23.400]  我做了這麼多年
[00:24:23.400 --> 00:24:25.400]  你在我的文件夾裡
[00:24:25.400 --> 00:24:27.400]  隨便都有一些舊子彈可以用
[00:24:27.400 --> 00:24:30.400]  我可以不用新子彈
[00:24:30.400 --> 00:24:33.400]  我可以把舊菜炒出來
[00:24:33.400 --> 00:24:36.400]  有時候舊菜隔夜飯
[00:24:36.400 --> 00:24:38.400]  蒸飯也挺好吃的
[00:24:38.400 --> 00:24:43.400]  但問題是我們沒有了全面的神學訓練
[00:24:43.400 --> 00:24:45.400]  你怎樣做牧者
[00:24:45.400 --> 00:24:47.400]  我想說一件事
[00:24:47.400 --> 00:24:49.400]  一個硬幣有兩面
[00:24:49.400 --> 00:24:53.400]  當然我們可以說學院的行政等等
[00:24:53.400 --> 00:24:55.400]  搞得不好等等
[00:24:55.400 --> 00:25:01.400]  但另一面就是教會會不會負責
[00:25:01.400 --> 00:25:04.400]  弟兄姊妹我們有沒有份
[00:25:04.400 --> 00:25:07.400]  我們是有份的
[00:25:07.400 --> 00:25:09.400]  我們有份的
[00:25:09.400 --> 00:25:11.400]  當我們看到有需要的時候
[00:25:11.400 --> 00:25:13.400]  我們就攪在一起
[00:25:13.400 --> 00:25:16.400]  當我們說我們是信真理的
[00:25:16.400 --> 00:25:20.400]  我們不會去擁護真理
[00:25:20.400 --> 00:25:26.400]  Shame on us
[00:25:26.400 --> 00:25:29.400]  我們就是一群這麼自私的人
[00:25:29.400 --> 00:25:32.400]  我們只不過是等上天堂
[00:25:32.400 --> 00:25:34.400]  我們在地上上帝的工作
[00:25:34.400 --> 00:25:37.400]  我們完全漠不關心
[00:25:37.400 --> 00:25:41.400]  Shame on us
[00:25:41.400 --> 00:25:44.400]  所以這不是一個很好的現象
[00:25:44.400 --> 00:25:45.400]  所以有分析說
[00:25:45.400 --> 00:25:47.400]  福音派南方化
[00:25:47.400 --> 00:25:49.400]  Southernification
[00:25:49.400 --> 00:25:51.400]  Evangelicalism
[00:25:51.400 --> 00:25:53.400]  即是以後的大基地
[00:25:53.400 --> 00:25:56.400]  美國福音派的聲音
[00:25:56.400 --> 00:25:58.400]  就會轉移到南邊
[00:25:58.400 --> 00:26:00.400]  剛才那些神學院大部分都是南邊
[00:26:00.400 --> 00:26:01.400]  在巴布比爾
[00:26:01.400 --> 00:26:04.400]  It's a good thing I don't think so
[00:26:04.400 --> 00:26:09.400]  但值得我們去提醒
[00:26:09.400 --> 00:26:11.400]  去提醒我們
[00:26:11.400 --> 00:26:14.400]  我們是不是care才行
[00:26:14.400 --> 00:26:17.400]  我們是不是care
[00:26:17.400 --> 00:26:19.400]  我們的資源到底去了哪裡
[00:26:19.400 --> 00:26:21.400]  全部都是我們自己去計算
[00:26:21.400 --> 00:26:25.400]  但上帝的角度我們漠不關心
[00:26:25.400 --> 00:26:27.400]  所以真理是需要守護
[00:26:27.400 --> 00:26:28.400]  需要去培養的
[00:26:28.400 --> 00:26:30.400]  弟兄姊妹
[00:26:30.400 --> 00:26:32.400]  我經常說我們基督徒
[00:26:32.400 --> 00:26:36.400]  不應該是cheap精
[00:26:36.400 --> 00:26:38.400]  為什麼我們這麼cheap
[00:26:38.400 --> 00:26:41.400]  我們cheap到暈
[00:26:41.400 --> 00:26:45.400]  因為根本就是我們華人的DNA
[00:26:45.400 --> 00:26:46.400]  我們覺得
[00:26:46.400 --> 00:26:48.400]  我們拿到一點便宜
[00:26:48.400 --> 00:26:50.400]  我們多開心
[00:26:50.400 --> 00:26:56.400]  你就不知道你的科溫卡跌了多少
[00:26:56.400 --> 00:26:58.400]  我們就是面前的小便宜
[00:26:58.400 --> 00:27:02.400]  我們覺得很厲害
[00:27:02.400 --> 00:27:05.400]  施比受更為有福
[00:27:05.400 --> 00:27:07.400]  保羅說什麼
[00:27:07.400 --> 00:27:09.400]  你知道自從我在亞細亞的第一天
[00:27:09.400 --> 00:27:11.400]  我怎樣和你們相處
[00:27:11.400 --> 00:27:14.400]  我的生活是怎樣
[00:27:14.400 --> 00:27:18.400]  凡事謙卑以眼淚來服侍主
[00:27:18.400 --> 00:27:22.400]  有因猶太人的陷害經歷去到試煉
[00:27:22.400 --> 00:27:24.400]  你們也知道
[00:27:24.400 --> 00:27:26.400]  凡對你們有益的
[00:27:26.400 --> 00:27:28.400]  沒有一樣隱瞞不說的
[00:27:28.400 --> 00:27:30.400]  公眾的時候
[00:27:30.400 --> 00:27:33.400]  各自在家裡面的時候
[00:27:33.400 --> 00:27:34.400]  我都教導你們
[00:27:34.400 --> 00:27:36.400]  凡事給你們作榜樣
[00:27:36.400 --> 00:27:41.400]  叫你們知道應當這樣勞苦
[00:27:41.400 --> 00:27:43.400]  符咒軟弱的人
[00:27:43.400 --> 00:27:46.400]  紀念耶穌的什麼話
[00:27:46.400 --> 00:27:49.400]  福音書裡面沒有記載
[00:27:49.400 --> 00:27:51.400]  施比受更為有福
[00:27:51.400 --> 00:27:53.400]  是不是
[00:27:53.400 --> 00:27:55.400]  施比受更為有福
[00:27:55.400 --> 00:27:57.400]  真的需要活出來
[00:27:57.400 --> 00:27:59.400]  在你生活裡面活出來
[00:27:59.400 --> 00:28:02.400]  你看到保羅的模樣是怎樣
[00:28:02.400 --> 00:28:04.400]  他的榜樣是怎樣
[00:28:04.400 --> 00:28:06.400]  凡事寧願自己有欠缺
[00:28:06.400 --> 00:28:10.400]  去謙卑服侍其他人
[00:28:10.400 --> 00:28:13.400]  所以他在天國裡面是有符咒的
[00:28:13.400 --> 00:28:16.400]  如果我們是孤魂鬼的話
[00:28:16.400 --> 00:28:18.400]  我們在天國裡面
[00:28:18.400 --> 00:28:20.400]  我們就是破產的人
[00:28:20.400 --> 00:28:24.400]  我不管你地上有多少錢
[00:28:24.400 --> 00:28:26.400]  那些你都帶不走
[00:28:26.400 --> 00:28:29.400]  但天國裡面我們不是有符咒的
[00:28:29.400 --> 00:28:30.400]  我們的生命
[00:28:30.400 --> 00:28:34.400]  我們的生命是不是有實證有力的
[00:28:34.400 --> 00:28:35.400]  來告訴別人
[00:28:35.400 --> 00:28:38.400]  以致我們能夠見證耶穌基督
[00:28:38.400 --> 00:28:41.400]  是有壓力的
[00:28:41.400 --> 00:28:45.400]  最後我想重覆這三段
[00:28:45.400 --> 00:28:47.400]  這三個重點
[00:28:47.400 --> 00:28:49.400]  真正可以被扭曲的
[00:28:49.400 --> 00:28:50.400]  各位大紀元的節目
[00:28:50.400 --> 00:28:54.400]  你需要去分析
[00:28:54.400 --> 00:28:55.400]  你需要想清楚
[00:28:55.400 --> 00:28:58.400]  你聽到異端說的話
[00:28:58.400 --> 00:28:59.400]  你不可以每次都說
[00:28:59.400 --> 00:29:01.400]  總之有人會解答
[00:29:01.400 --> 00:29:03.400]  我自己都要弄清楚
[00:29:03.400 --> 00:29:07.400]  真理是需要我們去落力去守護
[00:29:07.400 --> 00:29:09.400]  去堅持
[00:29:09.400 --> 00:29:11.400]  用我們的命
[00:29:11.400 --> 00:29:14.400]  有壓力的去活出來
[00:29:14.400 --> 00:29:16.400]  這裡很簡單
[00:29:16.400 --> 00:29:17.400]  用幾部曲
[00:29:17.400 --> 00:29:19.400]  我相信每一個基督徒
[00:29:19.400 --> 00:29:21.400]  無論你今天剛剛信的
[00:29:21.400 --> 00:29:23.400]  你都應該有這幾部曲
[00:29:23.400 --> 00:29:26.400]  在真理上我們要去學習
[00:29:26.400 --> 00:29:28.400]  去前進的
[00:29:28.400 --> 00:29:30.400]  我們要動腦筋
[00:29:30.400 --> 00:29:32.400]  我們要動思考
[00:29:32.400 --> 00:29:33.400]  要有思維
[00:29:33.400 --> 00:29:37.400]  我們要跟著這幾部曲去前進
[00:29:37.400 --> 00:29:40.400]  聽了福音的我們就信而受洗
[00:29:40.400 --> 00:29:42.400]  並且我們會明白真理
[00:29:42.400 --> 00:29:45.400]  並且在生命裡面是行出來的
[00:29:45.400 --> 00:29:48.400]  當然這不是一個直線的關係
[00:29:48.400 --> 00:29:49.400]  有時候一些基本的東西
[00:29:49.400 --> 00:29:51.400]  我們都要重新聽
[00:29:51.400 --> 00:29:54.400]  但這裡很簡單的四部曲
[00:29:54.400 --> 00:29:55.400]  我們都講出來了
[00:29:55.400 --> 00:29:57.400]  如果我們不是這樣的話
[00:29:57.400 --> 00:30:00.400]  我們基督徒就會很糟糕
[00:30:00.400 --> 00:30:02.400]  教會就會很糟糕
[00:30:02.400 --> 00:30:04.400]  聽了你又不信
[00:30:04.400 --> 00:30:06.400]  信了你又不明白
[00:30:06.400 --> 00:30:09.400]  明白了你又不去走
[00:30:09.400 --> 00:30:11.400]  你想耶穌怎樣?
[00:30:11.400 --> 00:30:13.400]  你想怎樣?
[00:30:13.400 --> 00:30:17.400]  信了耶穌我們信而受洗
[00:30:17.400 --> 00:30:20.400]  我們的生命是屬於主的
[00:30:20.400 --> 00:30:23.400]  我們要去學懂真理
[00:30:23.400 --> 00:30:25.400]  搞清楚真理
[00:30:25.400 --> 00:30:27.400]  然後走出來
[00:30:27.400 --> 00:30:29.400]  如果是這樣的話
[00:30:29.400 --> 00:30:33.400]  真理才能夠在各處開花
[00:30:33.400 --> 00:30:35.400]  如果不是就是異端
[00:30:35.400 --> 00:30:41.400]  細心去聽上帝的話
[00:30:41.400 --> 00:30:43.400]  懂得去解釋
[00:30:43.400 --> 00:30:46.400]  這樣你的信仰才會堅固
[00:30:46.400 --> 00:30:48.400]  你的生命才會有壓力
[00:30:48.400 --> 00:30:50.400]  去走出來
[00:30:50.400 --> 00:30:52.400]  我們同心協力去祈禱
[00:30:53.400 --> 00:30:55.400]  主愛多謝你
[00:30:55.400 --> 00:30:57.400]  因為你給我們真理
[00:30:57.400 --> 00:31:00.400]  在恩典裡面我們能夠認識
[00:31:00.400 --> 00:31:03.400]  接受這個恩惠的福音
[00:31:03.400 --> 00:31:06.400]  感恩你是那位愛我們的主
[00:31:06.400 --> 00:31:08.400]  主愛求你幫助我們
[00:31:08.400 --> 00:31:09.400]  在我們的思考
[00:31:09.400 --> 00:31:11.400]  我們的真理上面
[00:31:11.400 --> 00:31:13.400]  我們能夠更加盡心
[00:31:13.400 --> 00:31:16.400]  能夠更加落心一點
[00:31:16.400 --> 00:31:18.400]  讓我們的根能夠紮緊
[00:31:18.400 --> 00:31:21.400]  穩穩的
[00:31:21.400 --> 00:31:25.400]  來到向前去見證你
[00:31:25.400 --> 00:31:28.400]  主求你提醒我們
[00:31:28.400 --> 00:31:30.400]  去敲醒我們
[00:31:30.400 --> 00:31:32.400]  如果是沉睡的時候
[00:31:32.400 --> 00:31:33.400]  你叫真理
[00:31:33.400 --> 00:31:34.400]  叫你的愛
[00:31:34.400 --> 00:31:37.400]  叫你的恩典再一次去喚醒我們
[00:31:37.400 --> 00:31:40.400]  以致我們能夠不單止看見你的真理
[00:31:40.400 --> 00:31:43.400]  並且去追隨你的真理
[00:31:43.400 --> 00:31:44.400]  去追求
[00:31:44.400 --> 00:31:45.400]  去認識你
[00:31:45.400 --> 00:31:47.400]  認識你的說話
[00:31:47.400 --> 00:31:48.400]  懂得去分析
[00:31:48.400 --> 00:31:50.400]  懂得去思考
[00:31:50.400 --> 00:31:52.400]  主要在這個資訊爆炸
[00:31:52.400 --> 00:31:54.400]  但沒有分析力的世代
[00:31:54.400 --> 00:31:57.400]  在這個沒有智慧的世代
[00:31:57.400 --> 00:31:58.400]  主求你教導我們
[00:31:58.400 --> 00:32:01.400]  如何去學懂
[00:32:01.400 --> 00:32:02.400]  分辨
[00:32:02.400 --> 00:32:05.400]  去辨識
[00:32:05.400 --> 00:32:06.400]  主要幫助你的教會
[00:32:06.400 --> 00:32:08.400]  保守你的教會
[00:32:08.400 --> 00:32:10.400]  因為往往會有很多時候
[00:32:10.400 --> 00:32:11.400]  有異端
[00:32:11.400 --> 00:32:12.400]  有些假道
[00:32:12.400 --> 00:32:15.400]  似是而非的道理進入
[00:32:15.400 --> 00:32:17.400]  求你去提醒我們
[00:32:17.400 --> 00:32:19.400]  幫助我們來明白
[00:32:19.400 --> 00:32:23.400]  你幫助我們不單止是用口號
[00:32:23.400 --> 00:32:25.400]  憑信心就算
[00:32:25.400 --> 00:32:27.400]  我們真的要下功夫
[00:32:27.400 --> 00:32:32.400]  學懂如何去跟著你的道
[00:32:32.400 --> 00:32:34.400]  作思考
[00:32:34.400 --> 00:32:36.400]  去明白你自己的話
[00:32:36.400 --> 00:32:39.400]  主要讓你的教會在真理裏面能夠成長
[00:32:39.400 --> 00:32:42.400]  以致我們福音的見證
[00:32:42.400 --> 00:32:43.400]  是有力的
[00:32:43.400 --> 00:32:46.400]  我們這樣祈禱奉主名
[00:32:46.400 --> 00:32:47.400]  多謝各位
[00:32:47.400 --> 00:32:49.400]  希望下星期見到大家
[00:32:49.400 --> 00:32:50.400]  下星期是Easter Sunday
[00:32:50.400 --> 00:32:52.400]  我們11點鐘開始
[00:32:52.400 --> 00:32:54.400]  11點鐘準時開始

