
[00:00:01.000 --> 00:00:03.000]  「唐兄」還是「唐兄」?
[00:27:14.000 --> 00:27:20.640]  當公平成為了婚姻的保護機制
[00:27:20.640 --> 00:27:23.440]  兩個人只是在計算
[00:27:23.440 --> 00:27:25.680]  確保自己沒有吃虧
[00:27:25.680 --> 00:27:31.560]  慢慢地,這個雪糕已經不再是雪糕了
[00:27:32.920 --> 00:27:36.360]  因為雪糕象徵著傷害
[00:27:36.360 --> 00:27:39.200]  這種不公義
[00:27:39.200 --> 00:27:43.880]  其實可能我們經常會遇到
[00:27:43.880 --> 00:27:50.200]  問題是你是主動的那個
[00:27:50.200 --> 00:27:53.160]  還是你是被動的那個
[00:27:53.160 --> 00:27:58.640]  這個電影情節
[00:27:59.960 --> 00:28:04.400]  讓我們看到人所謂的公平、公正
[00:28:04.400 --> 00:28:07.600]  在執行出來的時候
[00:28:07.600 --> 00:28:12.640]  都可以是歪了、彎了
[00:28:12.640 --> 00:28:18.440]  不僅不完全、不公義
[00:28:18.440 --> 00:28:22.520]  也帶著很多傷害
[00:28:22.520 --> 00:28:26.520]  求主幫助我們
[00:28:29.240 --> 00:28:31.920]  我們不僅看到不公義
[00:28:31.920 --> 00:28:37.720]  卻看不到我們自己對別人的不義
[00:28:37.720 --> 00:28:43.280]  或許我們也需要反思一下自己
[00:28:43.280 --> 00:28:47.320]  表面上的公平、公正
[00:28:47.320 --> 00:28:51.800]  是不是聖經所說的公義
[00:28:51.800 --> 00:28:57.280]  當然更值得我們思考的
[00:28:57.360 --> 00:28:59.480]  是那個核心的問題
[00:28:59.480 --> 00:29:05.920]  你會否不知不覺、不留意
[00:29:05.920 --> 00:29:13.600]  就把自己變成你生命中掌管的神
[00:29:13.600 --> 00:29:19.920]  自己去定規則、自己去決定對錯
[00:29:19.920 --> 00:29:24.440]  甚至覺得自己已經可以管理一切
[00:29:24.520 --> 00:29:27.400]  做得和神一樣那麼好
[00:29:27.400 --> 00:29:30.840]  甚至比祂做得更加好
[00:29:30.840 --> 00:29:37.480]  求主的教導、聖靈的工作
[00:29:37.480 --> 00:29:41.720]  在我們每一個人心中去動工
[00:29:41.720 --> 00:29:45.160]  我們一起低頭祈禱
[00:29:54.000 --> 00:29:55.200]  主啊,感謝祢
[00:29:55.200 --> 00:30:00.680]  再一次感謝祢給我們祢寶貝的話語
[00:30:00.680 --> 00:30:04.520]  再一次提醒我們
[00:30:04.520 --> 00:30:08.560]  其實真正可以秉行公義的
[00:30:08.560 --> 00:30:10.120]  只有祢一個
[00:30:10.120 --> 00:30:13.840]  因為祢是公義的主
[00:30:13.840 --> 00:30:19.520]  在祢裡面,公義沒有缺席
[00:30:20.920 --> 00:30:25.600]  因為真正的公義已經在十字架上成就
[00:30:25.600 --> 00:30:29.080]  主啊,我們感謝祢
[00:30:29.080 --> 00:30:33.720]  奉主耶穌基督聖名祈求,Amen
[00:30:33.720 --> 00:30:41.680]  感謝神用祂的話語對我們每一個人說話
[00:30:41.680 --> 00:30:45.920]  我求主讓你們每一個人
[00:30:45.920 --> 00:30:50.360]  都帶著謙卑的心去聆聽、去領受
[00:30:51.920 --> 00:30:57.120]  我們做一個聽到、行動的機會圖
[00:30:57.120 --> 00:31:02.360]  在你自己的座位可以安靜一點時間
[00:31:02.360 --> 00:31:04.400]  然後散會
[00:31:04.400 --> 00:31:06.160]  感謝主
