
[00:00:00.000 --> 00:00:01.520]  各位好 新年快樂
[00:16:33.680 --> 00:16:35.360]  Metala在哪裡呢
[00:16:35.360 --> 00:16:38.240]  今天去以色列也可以去看的
[00:16:38.240 --> 00:16:42.560]  因為那裡找回一些第一世紀的房屋
[00:16:42.560 --> 00:16:45.600]  和一個很漂亮的猶太人的會堂
[00:16:45.600 --> 00:16:48.360]  莫大拉其實就在加巴隆附近
[00:16:48.480 --> 00:16:49.520]  如果開車的話
[00:16:49.520 --> 00:16:50.320]  我開車
[00:16:50.320 --> 00:16:52.720]  我開車
[00:16:52.720 --> 00:16:54.160]  應該十分鐘就到了
[00:16:54.160 --> 00:16:55.440]  十分鐘左右
[00:16:55.440 --> 00:16:58.600]  你開車應該也是十五二十分鐘就會到
[00:16:58.600 --> 00:17:00.600]  很近的
[00:17:00.600 --> 00:17:02.320]  就在加利利沿海
[00:17:02.320 --> 00:17:03.880]  一直南下
[00:17:03.880 --> 00:17:06.920]  然後就去到加利利的西岸一個地方
[00:17:06.920 --> 00:17:08.880]  一個漁港
[00:17:08.880 --> 00:17:10.760]  那裡就叫做Metala
[00:17:10.760 --> 00:17:14.080]  現在是屬於一個天主教的物業
[00:17:14.080 --> 00:17:15.840]  在那裡有很多的發掘
[00:17:15.840 --> 00:17:17.120]  很多的發言等等
[00:17:17.720 --> 00:17:18.440]  在一個漁港
[00:17:18.440 --> 00:17:22.240]  所以莫大拉瑪利亞就是Mary Magdalene
[00:17:22.240 --> 00:17:24.880]  從莫大拉這個漁港
[00:17:24.880 --> 00:17:29.200]  長大或者是一個出生的瑪利亞
[00:17:29.200 --> 00:17:32.480]  路加福音第八章這裡這樣介紹
[00:17:32.480 --> 00:17:34.320]  他說她是其中一個
[00:17:34.320 --> 00:17:36.000]  很多婦女裡面其中一個
[00:17:36.000 --> 00:17:39.760]  去跟隨耶穌和支持耶穌的傳道
[00:17:39.760 --> 00:17:43.120]  你知道當時耶穌是各城各鄉來傳道
[00:17:43.120 --> 00:17:45.280]  他起碼也要住Airbnb
[00:17:45.960 --> 00:17:47.680]  起碼也要找個地方睡
[00:17:47.680 --> 00:17:49.640]  就算不住屋
[00:17:49.640 --> 00:17:51.120]  他也要紮營
[00:17:51.120 --> 00:17:52.840]  也要伙食等等
[00:17:52.840 --> 00:17:56.160]  所以是一個很實際的需要
[00:17:56.160 --> 00:17:58.960]  所以莫大拉瑪利亞和等等的婦女
[00:17:58.960 --> 00:18:04.240]  她們經歷過耶穌所給她們的工作之後
[00:18:04.240 --> 00:18:07.520]  她們就跟隨耶穌和十二個滿徒來支持她們
[00:18:07.520 --> 00:18:09.320]  八章第二節這裡提到
[00:18:09.320 --> 00:18:11.080]  莫大拉瑪利亞
[00:18:11.080 --> 00:18:13.000]  和很悲傷的婦女
[00:18:13.000 --> 00:18:14.040]  這裡就是
[00:18:14.040 --> 00:18:15.640]  我們看聖經要懂得看
[00:18:16.640 --> 00:18:19.640]  逢聖經提到女人的時候
[00:18:19.640 --> 00:18:22.240]  我們就要豎起對耳朵
[00:18:22.240 --> 00:18:25.640]  我們現代人不會這樣看
[00:18:25.640 --> 00:18:28.320]  現代人看一本小說或者看一個故事
[00:18:28.320 --> 00:18:30.800]  提到男提到女很簡單
[00:18:30.800 --> 00:18:33.720]  因為世界上有男有女
[00:18:33.720 --> 00:18:36.680]  但以前的一些文獻
[00:18:36.680 --> 00:18:38.920]  很少會提到女人
[00:18:38.920 --> 00:18:41.600]  特別是寫男人的故事的時候
[00:18:41.600 --> 00:18:45.080]  因為不需要提到女人
[00:18:45.560 --> 00:18:46.080]  是不是
[00:18:46.080 --> 00:18:47.920]  當時的第一代讀者
[00:18:47.920 --> 00:18:49.240]  第一批的讀者
[00:18:49.240 --> 00:18:50.640]  都是男士
[00:18:50.640 --> 00:18:52.880]  因為父權社會就是這樣
[00:18:52.880 --> 00:18:53.920]  男人大了
[00:18:53.920 --> 00:18:54.840]  是不是
[00:18:54.840 --> 00:18:56.240]  男人聽到故事
[00:18:56.240 --> 00:18:59.880]  回家煮飯的時候跟老婆說
[00:18:59.880 --> 00:19:02.880]  他不需要做直接的讀者
[00:19:02.880 --> 00:19:07.040]  所以你看到這些聖經
[00:19:07.040 --> 00:19:09.160]  等等這些古代文獻
[00:19:09.160 --> 00:19:10.040]  一提到女人的時候
[00:19:10.040 --> 00:19:11.800]  我們就要豎起對耳朵
[00:19:11.800 --> 00:19:12.840]  為什麼呢
[00:19:12.840 --> 00:19:14.080]  因為提到女人的時候
[00:19:14.160 --> 00:19:15.760]  就代表是非常重要
[00:19:15.760 --> 00:19:17.800]  所以他就特意提
[00:19:17.800 --> 00:19:18.840]  是不是
[00:19:18.840 --> 00:19:20.720]  這裡提到什麼
[00:19:20.720 --> 00:19:21.440]  婦女
[00:19:21.440 --> 00:19:22.600]  幾個的婦女
[00:19:22.600 --> 00:19:24.320]  已經自豪的
[00:19:24.320 --> 00:19:27.280]  當中有稱為梅達拉·姆瑪利亞
[00:19:27.280 --> 00:19:28.960]  曾經怎樣
[00:19:28.960 --> 00:19:32.160]  然後有一個怎樣介紹的約阿娜
[00:19:32.160 --> 00:19:34.840]  有一個叫做蘇薩娜
[00:19:34.840 --> 00:19:37.640]  和好些別的婦女
[00:19:37.640 --> 00:19:39.160]  這個就是奇怪的地方
[00:19:39.160 --> 00:19:39.720]  是不是
[00:19:39.720 --> 00:19:41.120]  大家知道第一世紀
[00:19:41.120 --> 00:19:42.680]  猶太人的拉比
[00:19:42.680 --> 00:19:44.440]  猶太人的律法老師
[00:19:44.440 --> 00:19:48.160]  通常他們都會有門徒的
[00:19:48.160 --> 00:19:50.680]  有一群門生跟著他們
[00:19:50.680 --> 00:19:53.640]  但通常是學生找拉比的
[00:19:53.640 --> 00:19:55.560]  學生找拉比
[00:19:55.560 --> 00:19:58.200]  學生去申請
[00:19:58.200 --> 00:20:00.120]  或者想找拉比
[00:20:00.120 --> 00:20:01.520]  我想跟你等等
[00:20:01.520 --> 00:20:04.360]  這個是當時拉比的文化
[00:20:04.360 --> 00:20:05.600]  等於今天
[00:20:05.600 --> 00:20:08.600]  你想不想入哈佛大學
[00:20:08.600 --> 00:20:10.240]  想吧
[00:20:10.240 --> 00:20:12.440]  你不想嗎
[00:20:13.440 --> 00:20:14.200]  知道你能進去
[00:20:14.200 --> 00:20:14.800]  但讀不了
[00:20:14.800 --> 00:20:19.200]  你想入名門的學府
[00:20:19.200 --> 00:20:21.360]  就是你去申請的
[00:20:21.360 --> 00:20:24.200]  有什麼時候哈佛大學會去拍門說
[00:20:24.200 --> 00:20:26.120]  我想你進我的大學
[00:20:26.120 --> 00:20:27.640]  對不對
[00:20:27.640 --> 00:20:28.760]  嚇得你腳都發抖
[00:20:28.760 --> 00:20:29.640]  對不對
[00:20:29.640 --> 00:20:31.680]  當時就是這樣
[00:20:31.680 --> 00:20:33.320]  是門生去找老師的
[00:20:33.320 --> 00:20:36.240]  很少會去老師找門生
[00:20:36.240 --> 00:20:38.280]  首先這是第一樣
[00:20:38.280 --> 00:20:41.160]  耶穌是去呼召門徒的
[00:20:42.280 --> 00:20:43.240]  不是門徒來找他
[00:20:43.240 --> 00:20:45.360]  是他去找門徒
[00:20:45.360 --> 00:20:46.800]  並且
[00:20:46.800 --> 00:20:49.200]  很少會有女門徒
[00:20:49.200 --> 00:20:52.200]  很少有女人跟著他
[00:20:52.200 --> 00:20:55.000]  耶穌做了兩件
[00:20:55.000 --> 00:20:57.040]  當時革命性的事
[00:20:57.040 --> 00:20:59.200]  他呼召門徒
[00:20:59.200 --> 00:21:03.600]  並且呼召女的門徒跟隨他
[00:21:03.600 --> 00:21:07.560]  也讓女婦女跟隨他
[00:21:07.560 --> 00:21:09.280]  支持他的工作
[00:21:10.120 --> 00:21:12.520]  莫大拉在聖經裡面
[00:21:12.520 --> 00:21:19.440]  是一個跟隨耶穌的其中一個門生
[00:21:19.440 --> 00:21:21.880]  雖然他不是十二使徒之列
[00:21:21.880 --> 00:21:25.520]  但你看到整個聖經裡面
[00:21:25.520 --> 00:21:27.600]  去介紹莫大拉在馬尼亞的時候
[00:21:27.600 --> 00:21:29.640]  由他開始
[00:21:29.640 --> 00:21:33.640]  他是由莫大拉這個漁港出身的一個人
[00:21:33.640 --> 00:21:35.920]  跟隨耶穌去支持他
[00:21:35.920 --> 00:21:38.560]  到了漢福音第十九章
[00:21:39.080 --> 00:21:41.080]  他就在十字架之前
[00:21:41.080 --> 00:21:43.400]  就是耶穌被釘死的時候
[00:21:43.400 --> 00:21:45.120]  他是親眼目擊的
[00:21:45.120 --> 00:21:47.960]  並且第三天之後
[00:21:47.960 --> 00:21:48.640]  耶穌復活
[00:21:48.640 --> 00:21:49.960]  七天的第一天
[00:21:49.960 --> 00:21:52.040]  耶穌復活的時候胸墳無
[00:21:52.040 --> 00:21:55.320]  他是第一個去見證這件事
[00:21:55.320 --> 00:21:57.240]  這個也是非常詫異的
[00:21:57.240 --> 00:22:01.080]  因為當時的人是不會相信女人說的話的
[00:22:01.080 --> 00:22:02.920]  今天也未必相信
[00:22:02.920 --> 00:22:05.480]  不相信女人說的話
[00:22:05.480 --> 00:22:06.640]  特別是法庭上
[00:22:06.960 --> 00:22:09.760]  女人的證供是有嫌疑的
[00:22:09.760 --> 00:22:14.240]  男人是歧視女人的
[00:22:14.240 --> 00:22:16.320]  這個就很奇怪了
[00:22:16.320 --> 00:22:17.400]  福音書裡面說
[00:22:17.400 --> 00:22:20.920]  第一個見證胸墳無的人
[00:22:20.920 --> 00:22:22.320]  是一個女人
[00:22:22.320 --> 00:22:24.600]  這個女人就是莫大拉在馬尼亞
[00:22:24.600 --> 00:22:27.520]  並且福音書裡面提到這些名字
[00:22:27.520 --> 00:22:29.800]  無論是瑪利亞
[00:22:29.800 --> 00:22:30.960]  約阿娜
[00:22:30.960 --> 00:22:31.920]  蘇薩娜
[00:22:31.920 --> 00:22:36.200]  這些一定是當時的讀者熟悉的名字
[00:22:36.840 --> 00:22:37.960]  對不對
[00:22:37.960 --> 00:22:42.440]  寫一個當時初代教會所熟悉的故事
[00:22:42.440 --> 00:22:43.280]  耶穌的故事
[00:22:43.280 --> 00:22:44.360]  耶穌傳道的故事
[00:22:44.360 --> 00:22:45.120]  工作的故事
[00:22:45.120 --> 00:22:46.920]  提到一些名字
[00:22:46.920 --> 00:22:51.120]  特意將他們的名字說出來
[00:22:51.120 --> 00:22:53.120]  一定是當時的讀者知道
[00:22:53.120 --> 00:22:54.800]  莫大拉我們聽過
[00:22:54.800 --> 00:22:55.840]  甚至我們認識的
[00:22:55.840 --> 00:22:58.840]  所以在初代教會裡面
[00:22:58.840 --> 00:22:59.600]  莫大拉瑪利亞
[00:22:59.600 --> 00:23:00.840]  很肯定
[00:23:00.840 --> 00:23:03.440]  是一個很重要的人物
[00:23:04.320 --> 00:23:06.520]  無論是因為他用他的方法
[00:23:06.520 --> 00:23:07.800]  或者他的資源
[00:23:07.800 --> 00:23:12.360]  來幫助耶穌的運動也好
[00:23:12.360 --> 00:23:14.720]  什麼原因也好
[00:23:14.720 --> 00:23:16.040]  或者他開放自己的家裡
[00:23:16.040 --> 00:23:18.280]  以至初期的教會
[00:23:18.280 --> 00:23:19.800]  他能夠去聚會等等
[00:23:19.800 --> 00:23:21.800]  總之用了他的資源
[00:23:21.800 --> 00:23:23.080]  來支持耶穌的事件
[00:23:23.080 --> 00:23:25.400]  所以當時初代的基督徒
[00:23:25.400 --> 00:23:27.720]  他們拿起福音書的時候
[00:23:27.720 --> 00:23:28.560]  他們就知道
[00:23:28.560 --> 00:23:30.000]  這個人就是經歷過
[00:23:30.000 --> 00:23:31.600]  耶穌
[00:23:31.600 --> 00:23:33.320]  給他的工作
[00:23:33.880 --> 00:23:35.520]  然後他就去奮身的
[00:23:35.520 --> 00:23:36.760]  來侍奉耶穌
[00:23:36.760 --> 00:23:38.480]  八章第二節
[00:23:38.480 --> 00:23:41.400]  提到莫大拉瑪利亞
[00:23:41.400 --> 00:23:44.520]  曾有七個鬼從他身上出來
[00:23:44.520 --> 00:23:46.120]  被趕出來
[00:23:46.120 --> 00:23:47.880]  七個鬼
[00:23:47.880 --> 00:23:52.680]  按道理就應該是數著七個
[00:23:52.680 --> 00:23:54.320]  第一ABCDE
[00:23:54.320 --> 00:23:55.200]  這樣數下來
[00:23:55.200 --> 00:23:57.160]  有很多隻
[00:23:57.160 --> 00:24:00.960]  你可以想像他的生命
[00:24:01.120 --> 00:24:01.960]  本身是一個
[00:24:01.960 --> 00:24:05.360]  多麼悽慘的生命
[00:24:05.360 --> 00:24:07.440]  但是耶穌去
[00:24:07.440 --> 00:24:10.400]  使他的生命能夠得到改變
[00:24:10.400 --> 00:24:13.520]  但這個其實應該是
[00:24:13.520 --> 00:24:15.680]  每一個信徒
[00:24:15.680 --> 00:24:17.160]  有的改變
[00:24:17.160 --> 00:24:19.600]  我們未必好像他那樣
[00:24:19.600 --> 00:24:22.080]  但我們應該有一點點
[00:24:22.080 --> 00:24:23.360]  Life Change
[00:24:23.360 --> 00:24:25.760]  每一個信耶穌的人
[00:24:25.760 --> 00:24:27.040]  應該基本上
[00:24:27.040 --> 00:24:28.640]  是有一個生命的改變
[00:24:28.640 --> 00:24:30.160]  因為聖經裡面告訴我們
[00:24:31.120 --> 00:24:31.800]  救恩是什麼
[00:24:31.800 --> 00:24:33.640]  救恩就是從
[00:24:33.640 --> 00:24:35.600]  以前的國度
[00:24:35.600 --> 00:24:37.440]  我們所屬的國度
[00:24:37.440 --> 00:24:39.560]  然後將我們救出來
[00:24:39.560 --> 00:24:42.280]  以至我們進入一個新的國度
[00:24:42.280 --> 00:24:43.400]  一個新的Kingdom
[00:24:43.400 --> 00:24:45.520]  以前那個國度
[00:24:45.520 --> 00:24:47.600]  裡面有的原則
[00:24:47.600 --> 00:24:49.600]  對我們有的權能
[00:24:49.600 --> 00:24:52.120]  因為信耶穌的緣故
[00:24:52.120 --> 00:24:53.840]  已經被破解
[00:24:53.840 --> 00:24:56.400]  現在我們進入一個新的國度
[00:24:56.400 --> 00:24:57.440]  那個新的國度
[00:24:57.440 --> 00:24:58.080]  是屬於神
[00:24:58.080 --> 00:24:59.880]  屬於光明的國度
[00:25:00.880 --> 00:25:01.880]  那你說什麼呢
[00:25:01.880 --> 00:25:02.400]  什麼意思
[00:25:02.400 --> 00:25:04.880]  最好的比喻就是移民
[00:25:04.880 --> 00:25:06.720]  如果你想一下移民你就知道
[00:25:06.720 --> 00:25:09.240]  移民就好像救恩一樣
[00:25:09.240 --> 00:25:12.000]  在耶穌裡面有的恩典
[00:25:12.000 --> 00:25:13.360]  就好像移民一樣
[00:25:13.360 --> 00:25:15.560]  在我們中間有很多移民
[00:25:15.560 --> 00:25:17.080]  很多移民
[00:25:17.080 --> 00:25:18.800]  移民是什麼一回事
[00:25:18.800 --> 00:25:21.280]  移民就是離開你以前的國度
[00:25:21.280 --> 00:25:23.840]  來到一個新的國度
[00:25:23.840 --> 00:25:27.960]  你可能還記得以前的國度
[00:25:29.280 --> 00:25:30.680]  以前那個國家
[00:25:30.680 --> 00:25:33.080]  裡面有的法例也好
[00:25:33.080 --> 00:25:34.160]  有的權能也好
[00:25:34.160 --> 00:25:36.960]  你還會憶想到記得的
[00:25:36.960 --> 00:25:39.520]  但是你已經離開了
[00:25:39.520 --> 00:25:41.640]  你來到這個地方
[00:25:41.640 --> 00:25:44.040]  你就跟一個新的國家
[00:25:44.040 --> 00:25:45.040]  新的政權
[00:25:45.040 --> 00:25:47.440]  在這裡的法律底下
[00:25:47.440 --> 00:25:49.520]  在這裡的管治底下
[00:25:49.520 --> 00:25:51.920]  在這個新的權能底下
[00:25:51.920 --> 00:25:52.520]  你也要生活
[00:25:52.520 --> 00:25:54.720]  你聽的權能
[00:25:54.720 --> 00:25:56.760]  就是這裡的權能
[00:25:56.760 --> 00:25:59.240]  不是以往的權能
[00:25:59.960 --> 00:26:01.800]  是 可能以往的權能
[00:26:01.800 --> 00:26:04.080]  對你來說還是有一些陰影也好
[00:26:04.080 --> 00:26:05.560]  有影響也好
[00:26:05.560 --> 00:26:09.400]  對你一些的掣肘也好
[00:26:09.400 --> 00:26:12.680]  但是它沒有影響到你
[00:26:12.680 --> 00:26:18.160]  對你來說已經不再有任何的箝制
[00:26:18.160 --> 00:26:20.520]  來到一個新的地方
[00:26:20.520 --> 00:26:24.480]  你就是在一個新的規律下
[00:26:24.480 --> 00:26:27.040]  以前你怎麼開車
[00:26:28.440 --> 00:26:30.440]  今時今日你在這裡怎麼開車
[00:26:30.440 --> 00:26:31.560]  是兩回事
[00:26:31.560 --> 00:26:35.640]  你看的法律是看這裡的法律
[00:26:35.640 --> 00:26:38.520]  不是看以前那個國度的法律
[00:26:38.520 --> 00:26:39.840]  這個就是最大的分別
[00:26:39.840 --> 00:26:41.840]  信耶穌其實也是一樣
[00:26:41.840 --> 00:26:44.280]  當我們說耶穌是我們的主
[00:26:44.280 --> 00:26:45.680]  我們認識耶穌的時候
[00:26:45.680 --> 00:26:47.680]  我們就離開以往的國度
[00:26:47.680 --> 00:26:48.480]  聖經告訴我們
[00:26:48.480 --> 00:26:49.360]  以往的國度
[00:26:49.360 --> 00:26:51.520]  就是撒旦
[00:26:51.520 --> 00:26:52.960]  開車的
[00:26:52.960 --> 00:26:55.840]  是撒旦的權勢
[00:26:55.840 --> 00:26:57.280]  罪惡的權勢
[00:26:57.280 --> 00:26:58.320]  死亡的權勢
[00:26:59.320 --> 00:27:00.320]  黑暗的權勢
[00:27:00.320 --> 00:27:03.920]  現在我們來到耶穌的國度裡面
[00:27:03.920 --> 00:27:05.720]  這些所有的權能
[00:27:05.720 --> 00:27:06.720]  罪惡的權能
[00:27:06.720 --> 00:27:10.720]  撒旦死亡對我們的權能
[00:27:10.720 --> 00:27:12.320]  罪惡
[00:27:12.320 --> 00:27:15.720]  羞辱等等這些權能
[00:27:15.720 --> 00:27:17.920]  可能對我們仍然是有一點點影響
[00:27:17.920 --> 00:27:21.720]  可能我們仍然會在陰影底下
[00:27:21.720 --> 00:27:26.320]  不過我們不回答那些權力
[00:27:27.320 --> 00:27:30.720]  我們不再被祂問責
[00:27:30.720 --> 00:27:32.120]  對嗎?
[00:27:32.120 --> 00:27:34.320]  真正問責我們的
[00:27:34.320 --> 00:27:36.120]  就是這位愛我們的上帝
[00:27:36.120 --> 00:27:40.920]  所以在剛才說的情節裡面
[00:27:40.920 --> 00:27:42.320]  有一段聖經
[00:27:42.320 --> 00:27:44.720]  就是《以賽雅書》第43章
[00:27:44.720 --> 00:27:46.920]  你記得這個故事裡面
[00:27:46.920 --> 00:27:49.320]  就是穆達拉瑪雅小時候
[00:27:49.320 --> 00:27:50.720]  爸爸跟她說
[00:27:50.720 --> 00:27:53.520]  《以賽雅書》第43章
[00:27:53.520 --> 00:27:55.320]  第一節
[00:27:55.320 --> 00:27:57.120]  這裡說什麼呢?
[00:27:57.320 --> 00:28:00.520]  他說:亞國創造你的耶和華以色列
[00:28:00.520 --> 00:28:03.520]  造你的那位現在如此說
[00:28:03.520 --> 00:28:04.720]  你不要害怕
[00:28:04.720 --> 00:28:06.320]  因為我救贖了你
[00:28:06.320 --> 00:28:09.120]  我曾提你的名
[00:28:09.120 --> 00:28:09.720]  召你
[00:28:09.720 --> 00:28:12.120]  你是屬我的
[00:28:12.120 --> 00:28:15.720]  這句話有什麼特別呢?
[00:28:15.720 --> 00:28:18.520]  除了在情節上你覺得很感人之外
[00:28:18.520 --> 00:28:19.920]  I call you by name
[00:28:19.920 --> 00:28:21.120]  我用你的名
[00:28:21.120 --> 00:28:22.120]  你都可以召你
[00:28:22.120 --> 00:28:24.920]  這段聖經《以賽雅書》第43章
[00:28:26.320 --> 00:28:28.320]  大家知道以前的人用聖經
[00:28:28.320 --> 00:28:30.920]  他們不只是引用那一節
[00:28:30.920 --> 00:28:33.720]  他們引用的時候引用一整段
[00:28:33.720 --> 00:28:35.320]  上去問問你
[00:28:35.320 --> 00:28:36.520]  全部都知道
[00:28:36.520 --> 00:28:38.120]  所以引用一段
[00:28:38.120 --> 00:28:40.320]  然後有很多其他東西
[00:28:40.320 --> 00:28:44.120]  這一段就是《以賽雅書》第二部分
[00:28:44.120 --> 00:28:47.320]  《以賽雅書》第43章到第2部分
[00:28:47.320 --> 00:28:48.720]  那裡說什麼呢?
[00:28:48.720 --> 00:28:52.320]  《以賽雅書》是寫給那些秘魯巴比倫
[00:28:52.320 --> 00:28:55.920]  他們在帝國裡面被鎮壓的那些賤民
[00:28:56.320 --> 00:28:57.520]  猶太人被人欺負
[00:28:57.520 --> 00:28:59.520]  《以賽雅書》就是寫給他們
[00:28:59.520 --> 00:29:01.520]  不要緊上帝要來幫你
[00:29:01.520 --> 00:29:03.320]  上帝會給你救贖
[00:29:03.320 --> 00:29:07.320]  會用祂的名來呼召你出來
[00:29:07.320 --> 00:29:09.720]  救贖你離開那個國度
[00:29:09.720 --> 00:29:14.320]  以至你能夠享受上帝給你的平安
[00:29:14.320 --> 00:29:16.320]  這就是《以賽雅書》下一半部
[00:29:16.320 --> 00:29:17.920]  裡面所說的話
[00:29:17.920 --> 00:29:24.320]  上帝的救贖會臨到你們這群被欺負的人
[00:29:24.920 --> 00:29:26.120]  你可能有很多恐懼
[00:29:26.120 --> 00:29:27.320]  有很多未知之數
[00:29:27.320 --> 00:29:29.120]  不過上帝說我與你同在
[00:29:29.120 --> 00:29:31.320]  因為我是創造你
[00:29:31.320 --> 00:29:33.920]  以及去救贖你的主宰你
[00:29:33.920 --> 00:29:36.920]  其中一節就是43章第一節
[00:29:36.920 --> 00:29:39.320]  其實耶穌的時候
[00:29:39.320 --> 00:29:40.920]  當時很多人
[00:29:40.920 --> 00:29:42.120]  去看聖經的時候
[00:29:42.120 --> 00:29:46.120]  其中一個最多人去引用的金句
[00:29:46.120 --> 00:29:48.920]  最多人引用的那段經文
[00:29:48.920 --> 00:29:49.920]  其實就是這一段
[00:29:49.920 --> 00:29:51.920]  《以賽雅書》43章
[00:29:51.920 --> 00:29:54.320]  40至55章裡面說到
[00:29:54.320 --> 00:29:55.920]  上帝要來拯救你
[00:29:55.920 --> 00:29:59.320]  以前你未認識上帝的時候
[00:29:59.320 --> 00:30:00.920]  上帝已經認識你
[00:30:00.920 --> 00:30:02.320]  因為上帝愛你
[00:30:02.320 --> 00:30:08.920]  這段聖經是多麼大福氣
[00:30:08.920 --> 00:30:12.920]  我們未認識上帝的時候
[00:30:12.920 --> 00:30:15.320]  上帝說你不要懼怕
[00:30:15.320 --> 00:30:17.720]  因為我救贖了你
[00:30:17.720 --> 00:30:21.120]  提你的名去召你出來
[00:30:21.120 --> 00:30:23.120]  因為你是屬我的
[00:30:24.120 --> 00:30:26.720]  我們中間有很多做父母的
[00:30:26.720 --> 00:30:29.720]  我還記得第一胎出生的時候
[00:30:29.720 --> 00:30:31.120]  記不記得那個情況
[00:30:31.120 --> 00:30:34.920]  我還記得我女兒第一胎出來的時候
[00:30:34.920 --> 00:30:37.120]  10月懷胎
[00:30:37.120 --> 00:30:38.720]  10月懷胎
[00:30:38.720 --> 00:30:41.320]  她還未出生
[00:30:41.320 --> 00:30:45.120]  在人世上未出現的時候
[00:30:45.120 --> 00:30:47.520]  我已經認識她
[00:30:47.520 --> 00:30:50.120]  已經有名字給她
[00:30:50.120 --> 00:30:52.520]  已經等她出來
[00:30:53.520 --> 00:30:55.520]  已經知道她的存在
[00:30:55.520 --> 00:30:57.520]  縱使她未知道我的存在
[00:30:57.520 --> 00:30:59.520]  當她出生的時候
[00:30:59.520 --> 00:31:02.520]  我就是用我給她的名字
[00:31:02.520 --> 00:31:04.520]  去叫她
[00:31:04.520 --> 00:31:06.520]  你記不記得產房的時候
[00:31:06.520 --> 00:31:08.520]  就算我未經歷過
[00:31:08.520 --> 00:31:09.520]  你想像都想像得到
[00:31:09.520 --> 00:31:11.520]  在產房的時候
[00:31:11.520 --> 00:31:15.520]  護士將我的寶寶放在我的手上
[00:31:15.520 --> 00:31:17.520]  我去叫她的名字
[00:31:17.520 --> 00:31:20.520]  她還未懂得說話的時候
[00:31:20.520 --> 00:31:24.520]  這個就是那個景象
[00:31:24.520 --> 00:31:26.520]  上帝說
[00:31:26.520 --> 00:31:28.520]  你不要害怕
[00:31:28.520 --> 00:31:30.520]  我救贖了你
[00:31:30.520 --> 00:31:33.520]  用你的名來召你
[00:31:33.520 --> 00:31:36.520]  你是屬於我的
[00:31:36.520 --> 00:31:40.520]  你要知道聖經裡面說到名字的時候
[00:31:40.520 --> 00:31:42.520]  不是我們今天說的名字
[00:31:42.520 --> 00:31:44.520]  今天名字純粹是一個標籤
[00:31:44.520 --> 00:31:46.520]  我們叫John就叫你John
[00:31:46.520 --> 00:31:48.520]  聖經裡面說到名字
[00:31:48.520 --> 00:31:49.520]  是說到權能
[00:31:49.520 --> 00:31:52.520]  不是純粹一個標籤
[00:31:52.520 --> 00:31:54.520]  聖經說到名字的時候
[00:31:54.520 --> 00:31:56.520]  是說到所屬
[00:31:56.520 --> 00:31:59.520]  你的所屬權在哪裡
[00:31:59.520 --> 00:32:02.520]  等於我們小時候
[00:32:02.520 --> 00:32:03.520]  有那些圖章
[00:32:03.520 --> 00:32:05.520]  有沒有圖章
[00:32:05.520 --> 00:32:07.520]  那本書是屬於你的
[00:32:07.520 --> 00:32:11.520]  你就用圖章去印上去
[00:32:11.520 --> 00:32:13.520]  那本書就是屬於你的
[00:32:13.520 --> 00:32:17.520]  在聖經裡面的文化都是一樣
[00:32:17.520 --> 00:32:19.520]  所以那些大的王
[00:32:19.520 --> 00:32:23.520]  佔據了一個地方的時候
[00:32:23.520 --> 00:32:26.520]  那裡的小王就把他的名字改了
[00:32:26.520 --> 00:32:30.520]  等於烈王記裡面有很多這樣的君王
[00:32:30.520 --> 00:32:31.520]  都是這樣的
[00:32:31.520 --> 00:32:32.520]  巴比倫王來到的時候
[00:32:32.520 --> 00:32:33.520]  就把他的名字改了
[00:32:33.520 --> 00:32:35.520]  以前他的名字是甚麼
[00:32:35.520 --> 00:32:36.520]  不要緊
[00:32:36.520 --> 00:32:37.520]  現在改了新的名字
[00:32:37.520 --> 00:32:38.520]  西底加拉
[00:32:38.520 --> 00:32:40.520]  代表甚麼
[00:32:40.520 --> 00:32:42.520]  不只是給他標籤
[00:32:42.520 --> 00:32:44.520]  而是說你是屬於我的
[00:32:44.520 --> 00:32:46.520]  你在我的權能底下
[00:32:47.520 --> 00:32:49.520]  這裡耶和華說甚麼
[00:32:49.520 --> 00:32:52.520]  耶和華說我已經救贖了你
[00:32:52.520 --> 00:32:54.520]  Call you by name
[00:32:54.520 --> 00:32:56.520]  你是屬於他
[00:32:56.520 --> 00:32:58.520]  我知道我們在生命裡面
[00:32:58.520 --> 00:33:00.520]  經常會遇見很多
[00:33:00.520 --> 00:33:02.520]  Unknown
[00:33:02.520 --> 00:33:05.520]  或者很多混沌的時候
[00:33:05.520 --> 00:33:07.520]  今天這段聖經
[00:33:07.520 --> 00:33:09.520]  希望給你一點安慰
[00:33:09.520 --> 00:33:11.520]  給你提醒
[00:33:11.520 --> 00:33:13.520]  你在耶穌裡面
[00:33:13.520 --> 00:33:15.520]  神說我救贖了你
[00:33:15.520 --> 00:33:18.520]  已經用我的名字照料你
[00:33:18.520 --> 00:33:20.520]  你是屬於我的
[00:33:20.520 --> 00:33:24.520]  我們同心協力地祈禱
[00:33:24.520 --> 00:33:29.520]  上主我們多謝你
[00:33:29.520 --> 00:33:33.520]  因為你是我們的救贖主
[00:33:33.520 --> 00:33:36.520]  主我們在這個國度裡面
[00:33:36.520 --> 00:33:38.520]  我們不再有羞辱
[00:33:38.520 --> 00:33:42.520]  不再被黑暗的權勢所勝過
