
[00:00:00.000 --> 00:00:04.000]  今日我們有很多新的朋友在我們當中
[00:22:06.000 --> 00:22:10.000]  造成很多難民
[00:22:10.000 --> 00:22:16.000]  根據聯合國難民公署的報告
[00:22:16.000 --> 00:22:18.000]  這個是2023年
[00:22:18.000 --> 00:22:20.000]  每一次我講類似的題目
[00:22:20.000 --> 00:22:21.000]  我都要再看新的報告
[00:22:21.000 --> 00:22:23.000]  每一次的人數都增加
[00:22:23.000 --> 00:22:26.000]  根據聯合國難民公署2023年的報告
[00:22:26.000 --> 00:22:29.000]  現在被迫離開家園的人
[00:22:29.000 --> 00:22:30.000]  被迫離開家園的人
[00:22:30.000 --> 00:22:33.000]  是有1億1千萬
[00:22:33.000 --> 00:22:38.000]  其中有4千多萬是難民
[00:22:38.000 --> 00:22:41.000]  其他那些是所謂的Internally Displaced People
[00:22:41.000 --> 00:22:43.000]  是國內流離失所
[00:22:43.000 --> 00:22:51.000]  這個圖其實是在聯合國難民公署那裡
[00:22:51.000 --> 00:22:53.000]  我複製下來的
[00:22:53.000 --> 00:22:56.000]  你可以看到117個million
[00:22:56.000 --> 00:22:59.000]  即是1億1千7百萬的人
[00:22:59.000 --> 00:23:02.000]  被迫離開家園
[00:23:02.000 --> 00:23:08.000]  難民的人數在過去10年增加了3倍
[00:23:08.000 --> 00:23:14.000]  難民大部分來自幾個國家
[00:23:14.000 --> 00:23:18.000]  最多的是敘利亞
[00:23:18.000 --> 00:23:21.000]  接著是阿富汗、烏克蘭
[00:23:21.000 --> 00:23:23.000]  還有很多其他國家
[00:23:23.000 --> 00:23:27.000]  在南蘇丹已經持續了很久的內戰
[00:23:27.000 --> 00:23:30.000]  所以他們都有很多的難民
[00:23:30.000 --> 00:23:38.000]  而有很多的難民是小孩子
[00:23:38.000 --> 00:23:41.000]  甚至有40%是小孩子
[00:23:41.000 --> 00:23:45.000]  估計起碼有100萬個嬰兒
[00:23:45.000 --> 00:23:49.000]  他出生的時候已經是一個難民身份
[00:23:49.000 --> 00:23:50.000]  你覺得是不是很慘
[00:23:50.000 --> 00:23:52.000]  即是出生已經是一個難民的身份
[00:23:52.000 --> 00:23:55.000]  而大部分這些難民
[00:23:55.000 --> 00:23:59.000]  是去他們本國附近的地方
[00:23:59.000 --> 00:24:01.000]  很多都不是走得很遠
[00:24:01.000 --> 00:24:03.000]  可能是隔離的國家
[00:24:03.000 --> 00:24:06.000]  而收容他們的國家裡面
[00:24:06.000 --> 00:24:10.000]  很多都不是一些富裕的國家
[00:24:10.000 --> 00:24:17.000]  原來收容得最多難民的國家是土耳其
[00:24:17.000 --> 00:24:19.000]  發達的國家
[00:24:19.000 --> 00:24:21.000]  譬如歐洲國家和美國
[00:24:21.000 --> 00:24:25.000]  其實相對其他這些國家的人數不算很多
[00:24:25.000 --> 00:24:27.000]  歐洲國家裡面最多的就是德國
[00:24:27.000 --> 00:24:33.000]  大家不知道有沒有印象
[00:24:33.000 --> 00:24:35.000]  這一幅圖片
[00:24:35.000 --> 00:24:37.000]  這幅圖片就是幾年前
[00:24:37.000 --> 00:24:43.000]  一個攝影記者在地中海海邊拍到的
[00:24:43.000 --> 00:24:45.000]  就是一個男孩子
[00:24:45.000 --> 00:24:47.000]  這個男孩子是一個三歲的
[00:24:47.000 --> 00:24:50.000]  由敘利亞來的一個難民
[00:24:50.000 --> 00:24:53.000]  他們一家本來是打算坐船
[00:24:53.000 --> 00:24:58.000]  經過地中海去投奔自由
[00:24:58.000 --> 00:25:00.000]  他們就是剛才出戲的
[00:25:00.000 --> 00:25:02.000]  投奔陸海的這些人
[00:25:02.000 --> 00:25:06.000]  但是不幸他們遇到海難
[00:25:06.000 --> 00:25:08.000]  這個小孩子就死了
[00:25:08.000 --> 00:25:13.000]  當時這幅圖引起很大的迴響
[00:25:13.000 --> 00:25:16.000]  原來這個家庭已經申請去加拿大
[00:25:16.000 --> 00:25:19.000]  作為難民
[00:25:19.000 --> 00:25:22.000]  即是申請去加拿大移居很久
[00:25:22.000 --> 00:25:24.000]  但都得不到批准
[00:25:24.000 --> 00:25:32.000]  當時在加拿大都有一個很大的反響
[00:25:32.000 --> 00:25:37.000]  每一個難民的家庭其實都有一個新鮮的故事
[00:25:37.000 --> 00:25:39.000]  而大部分的難民
[00:25:39.000 --> 00:25:42.000]  他們是有一個宗教背景的
[00:25:42.000 --> 00:25:44.000]  他們很多都相信有神
[00:25:44.000 --> 00:25:46.000]  而在近年來的很多難民
[00:25:46.000 --> 00:25:49.000]  都是一些回教徒
[00:25:49.000 --> 00:25:53.000]  而近年來有一些報道
[00:25:53.000 --> 00:25:57.000]  說這些流離失所的回教徒
[00:25:57.000 --> 00:26:01.000]  他們是有異象和異夢的現象
[00:26:01.000 --> 00:26:03.000]  當我想到異象和異夢
[00:26:03.000 --> 00:26:06.000]  通常都是聖經裏面的故事
[00:26:06.000 --> 00:26:10.000]  想不到是好像現實生活有發生一樣
[00:26:10.000 --> 00:26:13.000]  好像這些只是一些以往的事
[00:26:13.000 --> 00:26:15.000]  我也沒有親身見過
[00:26:15.000 --> 00:26:17.000]  在我認識的朋友裏面
[00:26:17.000 --> 00:26:21.000]  有親自告訴我他有一個異象或異夢
[00:26:21.000 --> 00:26:25.000]  但這本書告訴我
[00:26:25.000 --> 00:26:27.000]  這本是幾年前出版的書
[00:26:27.000 --> 00:26:31.000]  他說原來在中東的難民
[00:26:31.000 --> 00:26:33.000]  在穆斯林的難民裏面
[00:26:33.000 --> 00:26:37.000]  很多是有異象和異夢的情況出現
[00:26:37.000 --> 00:26:40.000]  就是耶穌基督或天使
[00:26:40.000 --> 00:26:45.000]  跟他們通過異夢和異象溝通
[00:26:45.000 --> 00:26:49.000]  近年來原來有大批回教徒信主
[00:26:49.000 --> 00:26:52.000]  在過去幾十年
[00:26:52.000 --> 00:26:55.000]  在歐洲的教會有一個衰落的現象
[00:26:55.000 --> 00:26:58.000]  雖然有很輝煌的教堂
[00:26:58.000 --> 00:27:01.000]  但聚會人數不斷減少
[00:27:01.000 --> 00:27:03.000]  而信徒流失的現象很嚴重
[00:27:03.000 --> 00:27:06.000]  回眾的老化情況也很嚴重
[00:27:06.000 --> 00:27:08.000]  有些教堂甚至倒閉
[00:27:08.000 --> 00:27:12.000]  教會在社會上的影響力越來越少
[00:27:12.000 --> 00:27:15.000]  所以早幾年
[00:27:15.000 --> 00:27:18.000]  當黃永信牧師大使館的會長
[00:27:18.000 --> 00:27:21.000]  他在世時還提出一個口號
[00:27:21.000 --> 00:27:24.000]  叫Re-Evangelization of Europe
[00:27:24.000 --> 00:27:28.000]  即是向歐洲再次傳福音
[00:27:28.000 --> 00:27:31.000]  因為當地的教會已經衰落
[00:27:31.000 --> 00:27:37.000]  但近年來很多難民離開本國後
[00:27:37.000 --> 00:27:40.000]  很多時都會來到歐洲的地方
[00:27:40.000 --> 00:27:42.000]  而面對很多難民
[00:27:42.000 --> 00:27:45.000]  歐洲的教會不能不作出回應
[00:27:45.000 --> 00:27:47.000]  雖然歐洲的基督徒
[00:27:47.000 --> 00:27:50.000]  可能對難民採取冷漠的態度
[00:27:50.000 --> 00:27:53.000]  但神曾經興起了很多不同的士工
[00:27:53.000 --> 00:27:55.000]  去照顧這些難民
[00:27:55.000 --> 00:27:58.000]  而因為這些照顧
[00:27:58.000 --> 00:28:07.000]  近年來有一個有關流散的宣教學
[00:28:07.000 --> 00:28:10.000]  叫Diaspora Missiology
[00:28:10.000 --> 00:28:12.000]  講述這些流散的人
[00:28:12.000 --> 00:28:15.000]  與教會的一些互動
[00:28:15.000 --> 00:28:18.000]  為了照顧這些眾多的難民
[00:28:18.000 --> 00:28:20.000]  歐洲的教會變得積極起來
[00:28:20.000 --> 00:28:23.000]  甚至有一些復興的現象
[00:28:23.000 --> 00:28:25.000]  這個現象很奇怪
[00:28:25.000 --> 00:28:30.000]  早前我提到基督徒被迫
[00:28:30.000 --> 00:28:34.000]  將教會的福音傳了出去
[00:28:34.000 --> 00:28:37.000]  這次是非基督徒受迫
[00:28:37.000 --> 00:28:40.000]  來到基督徒的地方
[00:28:40.000 --> 00:28:45.000]  激發起教會
[00:28:45.000 --> 00:28:49.000]  令到教會有一個復興的現象
[00:28:49.000 --> 00:28:53.000]  最近有幾本書出版
[00:28:53.000 --> 00:28:54.000]  內容都類似
[00:28:54.000 --> 00:29:00.000]  提到在離散的回教徒裏面
[00:29:00.000 --> 00:29:02.000]  有一個復興的現象
[00:29:02.000 --> 00:29:05.000]  提到他們有很多人見到異象
[00:29:05.000 --> 00:29:11.000]  他們的復興很多時候是在婦女裏面
[00:29:11.000 --> 00:29:14.000]  你知道如果一個媽媽信了主
[00:29:14.000 --> 00:29:17.000]  她對她的兒女有很大的影響
[00:29:17.000 --> 00:29:20.000]  這些書所講的內容
[00:29:20.000 --> 00:29:22.000]  都是講到近年來
[00:29:22.000 --> 00:29:26.000]  在這些地方的回教復興的現象
[00:29:26.000 --> 00:29:29.000]  這本書A Wind in the House of Islam
[00:29:29.000 --> 00:29:35.000]  提到以往在回教世界的歸主運動
[00:29:35.000 --> 00:29:36.000]  你提一提
[00:29:36.000 --> 00:29:39.000]  其實在2000年之前
[00:29:39.000 --> 00:29:41.000]  是很少歸主運動
[00:29:41.000 --> 00:29:43.000]  而這個歸主運動的定義是
[00:29:43.000 --> 00:29:46.000]  在20年之內建立100間教會
[00:29:46.000 --> 00:29:48.000]  或者有1000個回教徒受洗
[00:29:48.000 --> 00:29:49.000]  這叫做歸主運動
[00:29:49.000 --> 00:29:51.000]  其實數目不是很多
[00:29:51.000 --> 00:29:53.000]  但是在2000年之後
[00:29:53.000 --> 00:29:55.000]  竟然有69個歸主運動
[00:29:55.000 --> 00:29:57.000]  在中東的地方出現
[00:29:57.000 --> 00:29:59.000]  大家可不可以看到
[00:29:59.000 --> 00:30:02.000]  神正在做這些工作
[00:30:02.000 --> 00:30:05.000]  這些事情不是無端端的發生
[00:30:05.000 --> 00:30:10.000]  我們看到神正在攪動這些回教徒
[00:30:10.000 --> 00:30:13.000]  將他們由本地驅散了出來
[00:30:13.000 --> 00:30:19.000]  而同時也令他們有接受福音的機會
[00:30:19.000 --> 00:30:25.000]  這本書叫做Experiencing God
[00:30:25.000 --> 00:30:27.000]  是我一本很喜歡用的靈修書
[00:30:27.000 --> 00:30:30.000]  是一本很暢銷的靈修書
[00:30:30.000 --> 00:30:34.000]  它的作者是Pastor Henry Breckbe
[00:30:34.000 --> 00:30:35.000]  他曾經說到
[00:30:35.000 --> 00:30:37.000]  你要看看神在哪裡工作
[00:30:37.000 --> 00:30:40.000]  你就去加入他的工作
[00:30:40.000 --> 00:30:44.000]  神我覺得現在是在這些難民裡面工作
[00:30:44.000 --> 00:30:49.000]  我們是不是應該也一起去參與這個工作呢
[00:30:49.000 --> 00:30:53.000]  我們看到當今難民是最大的人道危機
[00:30:53.000 --> 00:30:56.000]  宣教主使用這個危機
[00:30:56.000 --> 00:30:58.000]  化為一個雙贏的契機
[00:30:58.000 --> 00:31:01.000]  第一,他將回教徒、異教徒
[00:31:01.000 --> 00:31:04.000]  從一個根深蒂固的文化環境帶了出來
[00:31:04.000 --> 00:31:06.000]  讓他們有接觸福音的機會
[00:31:06.000 --> 00:31:09.000]  第二,他們也利用這個機會
[00:31:09.000 --> 00:31:17.000]  激發一些僵化的死寂的教會
[00:31:17.000 --> 00:31:20.000]  令到它有一個復興的現象
[00:31:20.000 --> 00:31:22.000]  在難民方面的工作
[00:31:22.000 --> 00:31:25.000]  可以分開三方面來看
[00:31:25.000 --> 00:31:27.000]  第一,就是關於他們生活的安置
[00:31:27.000 --> 00:31:31.000]  我們可以幫助難民的家庭
[00:31:31.000 --> 00:31:35.000]  例如給他們教育的機會、學習的機會和醫療的機會
[00:31:35.000 --> 00:31:38.000]  我們天倫基因會所做的就是做醫療的工作
[00:31:38.000 --> 00:31:41.000]  第二方面是關心他們心靈方面
[00:31:41.000 --> 00:31:45.000]  例如心靈的輔導、宗教的輔導
[00:31:45.000 --> 00:31:47.000]  以及將基督的愛帶給他們
[00:31:47.000 --> 00:31:50.000]  第三,做一些訓練的工作
[00:31:50.000 --> 00:31:53.000]  就是培訓他們做職業的工作
[00:31:53.000 --> 00:31:56.000]  這個難民工作是每一個基督徒都可以參與的
[00:31:56.000 --> 00:31:59.000]  你可以為他們禱告、奉獻
[00:31:59.000 --> 00:32:05.000]  也可以為一些已經來到你們附近社區的難民提供一些服務
[00:32:05.000 --> 00:32:09.000]  我希望大家可以在這裡思考一下
[00:32:09.000 --> 00:32:14.000]  我們到底有沒有辦法可以幫助這些人
[00:32:14.000 --> 00:32:19.000]  這些人是好像我們中國人所說的天涯淪落人
[00:32:19.000 --> 00:32:24.000]  我們願不願意做一個好撒瑪利亞人去幫助他們
[00:32:24.000 --> 00:32:27.000]  我們的教會到底是一個百里行
[00:32:27.000 --> 00:32:32.000]  當時沒有地方去接待這個聖家
[00:32:32.000 --> 00:32:37.000]  還是埃及給地方這個聖家去避難呢
[00:32:37.000 --> 00:32:39.000]  我們可以思考一下
[00:32:39.000 --> 00:32:40.000]  多謝大家
[00:32:45.000 --> 00:32:51.000]  很感謝大兄給我們的訊息和給我們的挑戰
[00:32:51.000 --> 00:32:52.000]  我們都去禱告
[00:32:52.000 --> 00:32:56.000]  我們知道在芝加哥也有很多難民
[00:32:56.000 --> 00:32:58.000]  就在我們門口
[00:32:58.000 --> 00:33:04.000]  到底我們作為基督徒是怎樣用我們的信仰去體驗、照顧他們
[00:33:04.000 --> 00:33:06.000]  或者為他們禱告
[00:33:06.000 --> 00:33:10.000]  我們很多時候爭論的只是政治的東西
[00:33:10.000 --> 00:33:13.000]  但是基督的信仰給我們什麼力量和資源
[00:33:13.000 --> 00:33:14.000]  我們能夠去幫助這些人
[00:33:14.000 --> 00:33:16.000]  還有遠地的
[00:33:16.000 --> 00:33:19.000]  他們在克格斯坦工作
[00:33:19.000 --> 00:33:23.000]  上一次去參加他們的9月會
[00:33:23.000 --> 00:33:30.000]  我們遠處近處都有很多流離失所的人
[00:33:30.000 --> 00:33:32.000]  包括我們自己也是
[00:33:32.000 --> 00:33:36.000]  但主給我們在流離失所當中
[00:33:36.000 --> 00:33:38.000]  看到其實我們主耶穌也是一樣
[00:33:38.000 --> 00:33:40.000]  並且在我們的經歷裡面
[00:33:40.000 --> 00:33:42.000]  我們能夠看到福音
[00:33:42.000 --> 00:33:44.000]  我們同心得道祈禱
[00:33:44.000 --> 00:33:48.000]  至於我們今天來敬拜你
[00:33:48.000 --> 00:33:51.000]  沒錯,你就是我們宇宙裡面
[00:33:51.000 --> 00:33:53.000]  生命裡面最大的主宰
[00:33:53.000 --> 00:33:55.000]  在我們生命當中
[00:33:55.000 --> 00:33:56.000]  在歷史裡面
[00:33:56.000 --> 00:34:00.000]  每一個細節你都在你的手中掌管
[00:34:00.000 --> 00:34:02.000]  雖然在我們生活裡面
[00:34:02.000 --> 00:34:03.000]  我們生命當中
[00:34:03.000 --> 00:34:07.000]  我們很多時候覺得會迷失
[00:34:07.000 --> 00:34:09.000]  會不知道為什麼
[00:34:09.000 --> 00:34:12.000]  但我深信你是那位滿有主權的神
[00:34:12.000 --> 00:34:14.000]  世事的發生
[00:34:14.000 --> 00:34:17.000]  在我們生命裡面不同的遭遇
[00:34:17.000 --> 00:34:20.000]  主也叫我們能夠來到你面前
[00:34:20.000 --> 00:34:22.000]  去敬拜去侍奉你
[00:34:22.000 --> 00:34:25.000]  主今天我們思想到一個很切身的問題
[00:34:25.000 --> 00:34:29.000]  這些難民流離失所流放的人
[00:34:29.000 --> 00:34:31.000]  在我們近處
[00:34:31.000 --> 00:34:32.000]  在我們門口
[00:34:32.000 --> 00:34:33.000]  在遠處
[00:34:33.000 --> 00:34:35.000]  世界各地不同的地方
[00:34:35.000 --> 00:34:37.000]  主祢在這一代
[00:34:37.000 --> 00:34:38.000]  此時此地
[00:34:38.000 --> 00:34:40.000]  我們可以做什麼
[00:34:40.000 --> 00:34:42.000]  求上帝你親自興起我們
[00:34:42.000 --> 00:34:43.000]  叫我們教會
[00:34:43.000 --> 00:34:48.000]  我們在此時此地懂得怎樣去回應
[00:34:48.000 --> 00:34:51.000]  回應你在歷史裡面所做的事
[00:34:51.000 --> 00:34:56.000]  在歷史當中你所安排
[00:34:56.000 --> 00:34:58.000]  所策劃的一切
[00:34:58.000 --> 00:35:02.000]  主祢叫我們知道我們怎樣去回應你
[00:35:02.000 --> 00:35:03.000]  本著基督的愛
[00:35:03.000 --> 00:35:05.000]  本著十字架的救恩
[00:35:05.000 --> 00:35:06.000]  我們將你自己的福音
[00:35:06.000 --> 00:35:09.000]  將你自己的平安
[00:35:09.000 --> 00:35:14.000]  能夠帶到近處遠處有需要的人
[00:35:14.000 --> 00:35:15.000]  主在我們身上
[00:35:15.000 --> 00:35:18.000]  我們都可能會遇見很多迷失的時候
[00:35:18.000 --> 00:35:20.000]  今天來到你面前
[00:35:20.000 --> 00:35:22.000]  求你讓我們知道
[00:35:22.000 --> 00:35:23.000]  在基督裡面
[00:35:23.000 --> 00:35:26.000]  我們有一個世界不能夠明白
[00:35:26.000 --> 00:35:29.000]  世人不能夠賜予給我們的平安
[00:35:29.000 --> 00:35:31.000]  我們感恩賺給你
[00:35:31.000 --> 00:35:34.000]  主讓這個平安能夠在我們生命當中落實
[00:35:34.000 --> 00:35:37.000]  也讓這個平安能夠在我們生命當中分享出去
[00:35:37.000 --> 00:35:40.000]  我們可能可以用一些資源
[00:35:40.000 --> 00:35:42.000]  行動
[00:35:42.000 --> 00:35:43.000]  甚至是禱告
[00:35:43.000 --> 00:35:46.000]  能夠幫助人認識你
[00:35:46.000 --> 00:35:48.000]  認識主的裡面
[00:35:48.000 --> 00:35:49.000]  基督的裡面
[00:35:49.000 --> 00:35:51.000]  能夠有出人意外的平安
[00:35:51.000 --> 00:35:53.000]  我們感謝賺給你
[00:35:53.000 --> 00:35:58.000]  我們再一次慰問劉醫生和他們的隊工
[00:35:58.000 --> 00:36:01.000]  他們很忙碌的在不同的地方
[00:36:01.000 --> 00:36:07.000]  也在預備宣教的外展的工作
[00:36:07.000 --> 00:36:09.000]  主我們求你親自與他們同在
[00:36:09.000 --> 00:36:11.000]  去使用他們
[00:36:11.000 --> 00:36:13.000]  保守他們一切所需要的
[00:36:13.000 --> 00:36:16.000]  用你的信實來供應他們
[00:36:16.000 --> 00:36:19.000]  興起更多的人來參與他們
[00:36:19.000 --> 00:36:22.000]  去參與你此時此地在做的工作
[00:36:22.000 --> 00:36:24.000]  主要叫我們能夠憑著信
[00:36:24.000 --> 00:36:27.000]  憑著我們的行動
[00:36:27.000 --> 00:36:29.000]  來將福音帶到更遠的地方
[00:36:29.000 --> 00:36:31.000]  我們祈禱奉傳明禁
[00:36:31.000 --> 00:36:33.000]  好 完上帝賜福給各位
[00:36:33.000 --> 00:36:36.000]  希望下星期能夠和大家一起到時逢

