
[00:00:00.000 --> 00:00:16.900]  如果有聖經的話 大家可以去到
[00:21:56.300 --> 00:22:01.300]  慰藉美國所謂美國帝國的權利
[00:22:01.300 --> 00:22:03.300]  來去效忠
[00:22:03.300 --> 00:22:07.300]  唱的國歌不是當地的國歌
[00:22:07.300 --> 00:22:10.300]  而是派他那個國家的國歌
[00:22:10.300 --> 00:22:17.300]  緊張的事情是他自己國家派他國家的政務
[00:22:17.300 --> 00:22:20.300]  不是當地國家的政務
[00:22:20.300 --> 00:22:23.300]  所以為什麼大使館這麼重要
[00:22:23.300 --> 00:22:26.300]  最近幾天前
[00:22:26.300 --> 00:22:31.300]  在伊拉克美國的大使館被攻擊
[00:22:31.300 --> 00:22:35.300]  攻擊大使館等於攻擊國家
[00:22:35.300 --> 00:22:41.300]  巴格達剛剛被攻擊的大使館
[00:22:41.300 --> 00:22:42.300]  美國的大使館
[00:22:42.300 --> 00:22:47.300]  是全世界所有美國的大使館最大的大使館
[00:22:47.300 --> 00:22:49.300]  伊拉克之戰之後
[00:22:49.300 --> 00:22:51.300]  加大了很多
[00:22:51.300 --> 00:22:56.300]  對美國來說是一個最重要的地方
[00:22:56.300 --> 00:22:59.300]  所以為什麼情勢這麼緊張
[00:22:59.300 --> 00:23:02.300]  每個人都說快要打第三次世界大戰
[00:23:02.300 --> 00:23:06.300]  因為攻擊大使館等於攻擊國家
[00:23:06.300 --> 00:23:10.300]  大使館就是民族之間的國家
[00:23:10.300 --> 00:23:14.300]  你就是被殖民到那個地方
[00:23:14.300 --> 00:23:18.300]  掛的國旗不是當地國家的國旗
[00:23:18.300 --> 00:23:20.300]  而是派駐你的國家的國旗
[00:23:20.300 --> 00:23:22.300]  你所推廣的價值
[00:23:22.300 --> 00:23:25.300]  也不是當地所在國的價值
[00:23:25.300 --> 00:23:28.300]  而是你宗主國的價值
[00:23:28.300 --> 00:23:32.300]  在異地他鄉見證另一個國度的存在
[00:23:32.300 --> 00:23:35.300]  另一個國度的美好
[00:23:35.300 --> 00:23:39.300]  我們基督徒就是有這樣的身份
[00:23:39.300 --> 00:23:42.300]  我們是天上的國民
[00:23:42.300 --> 00:23:45.300]  天上的殖民到我們這裡
[00:23:45.300 --> 00:23:47.300]  我們教會就是embassy
[00:23:47.300 --> 00:23:51.300]  就是天上天國神國的embassy
[00:23:51.300 --> 00:23:56.300]  為什麼我們行事為人要與基督的主相稱
[00:23:56.300 --> 00:23:59.300]  因為我們所代表所推廣
[00:23:59.300 --> 00:24:02.300]  所崇高的價值
[00:24:02.300 --> 00:24:05.300]  就是天國裡面有的價值
[00:24:05.300 --> 00:24:07.300]  我們所傳的福音就是說
[00:24:07.300 --> 00:24:09.300]  耶穌基督才是唯一的主
[00:24:09.300 --> 00:24:11.300]  不是地上的帝王
[00:24:11.300 --> 00:24:16.300]  任何一個領導人都不是我們的主
[00:24:16.300 --> 00:24:19.300]  只有耶穌基督是我們的主
[00:24:19.300 --> 00:24:21.300]  剛剛過年
[00:24:21.300 --> 00:24:23.300]  一段很大的新聞
[00:24:23.300 --> 00:24:26.300]  或者很多人傳閱的消息
[00:24:26.300 --> 00:24:31.300]  就是在中國四川省成都地下教會的
[00:24:31.300 --> 00:24:34.300]  王怡牧師的講話
[00:24:34.300 --> 00:24:41.300]  王怡牧師是領導在成都一間叫秋雨城若教會的牧者
[00:24:41.300 --> 00:24:43.300]  在他入獄之前
[00:24:43.300 --> 00:24:45.300]  他有一個這樣的聲明
[00:24:45.300 --> 00:24:47.300]  如果你可以的話
[00:24:47.300 --> 00:24:49.300]  你回去google一下
[00:24:49.300 --> 00:24:51.300]  去看看他整個的聲明
[00:24:51.300 --> 00:24:52.300]  他很長的
[00:24:52.300 --> 00:24:54.300]  我只在這裡揭露一點
[00:24:54.300 --> 00:24:57.300]  他這個聲明的題目叫做
[00:24:57.300 --> 00:25:01.300]  我的聲明信仰上的狂明
[00:25:01.300 --> 00:25:05.300]  這間教會被中共政權打壓了很久
[00:25:05.300 --> 00:25:09.300]  最近判了王怡牧師九年監禁
[00:25:09.300 --> 00:25:12.300]  判他的罪就是莫須有的罪
[00:25:12.300 --> 00:25:16.300]  煽動國家政權
[00:25:16.300 --> 00:25:21.300]  或者不正當的非法活動
[00:25:21.300 --> 00:25:25.300]  在這段很長的文字裡面
[00:25:25.300 --> 00:25:27.300]  這段文章裡面
[00:25:27.300 --> 00:25:29.300]  我想揭露幾段
[00:25:29.300 --> 00:25:34.300]  我認為最震撼的信仰講話
[00:25:34.300 --> 00:25:37.300]  他說我對福音的篤信
[00:25:37.300 --> 00:25:40.300]  對中人的教導
[00:25:40.300 --> 00:25:43.300]  和對一切罪惡的責備
[00:25:43.300 --> 00:25:47.300]  都是出於基督在福音裡面的命令
[00:25:47.300 --> 00:25:50.300]  在這裡帶領和呼籲任何願意悔改的人
[00:25:50.300 --> 00:25:53.300]  向上帝悔改
[00:25:53.300 --> 00:25:59.300]  這是教會在中國的一切工作的目的
[00:25:59.300 --> 00:26:01.300]  就是要向世界見證基督
[00:26:01.300 --> 00:26:05.300]  向中國見證天國
[00:26:05.300 --> 00:26:07.300]  向屬地短暫生活
[00:26:07.300 --> 00:26:11.300]  來見證天上永恆的生活
[00:26:11.300 --> 00:26:13.300]  這也是我本人
[00:26:13.300 --> 00:26:16.300]  夢照作目者的呼召
[00:26:16.300 --> 00:26:19.300]  我同時相信
[00:26:19.300 --> 00:26:23.300]  中共政權對教會的迫害
[00:26:23.300 --> 00:26:27.300]  是極其邪惡的犯罪行為
[00:26:27.300 --> 00:26:29.300]  作為基督教的目者
[00:26:29.300 --> 00:26:31.300]  我必須對這樣的罪惡
[00:26:31.300 --> 00:26:34.300]  發出嚴厲和公開的責備
[00:26:34.300 --> 00:26:37.300]  我所夢的呼召
[00:26:37.300 --> 00:26:40.300]  也是要求我以一種非暴力的形式
[00:26:40.300 --> 00:26:42.300]  在和平和忍耐裡面
[00:26:42.300 --> 00:26:43.300]  去違背
[00:26:43.300 --> 00:26:48.300]  那些違背了聖經和上帝一切的人間法律
[00:26:48.300 --> 00:26:50.300]  作為目者
[00:26:50.300 --> 00:26:51.300]  我唯一關心的
[00:26:51.300 --> 00:26:54.300]  那是信仰上的抗命
[00:26:54.300 --> 00:26:58.300]  所帶來對罪惡人性的震動
[00:26:58.300 --> 00:27:02.300]  和對基督十字架的見證
[00:27:02.300 --> 00:27:04.300]  你有沒有想過我們的福音
[00:27:04.300 --> 00:27:06.300]  我們的信仰
[00:27:06.300 --> 00:27:11.300]  當我們口稱基督是我們的主的時候
[00:27:11.300 --> 00:27:14.300]  那種震動有多大
[00:27:14.300 --> 00:27:17.300]  當我們說Jesus is Lord的時候
[00:27:17.300 --> 00:27:19.300]  祂是唯一一個主
[00:27:19.300 --> 00:27:23.300]  是最大最大的主
[00:27:23.300 --> 00:27:26.300]  這個主會震動我們生命裡面
[00:27:26.300 --> 00:27:28.300]  社會裡面
[00:27:28.300 --> 00:27:29.300]  世界裡面
[00:27:29.300 --> 00:27:34.300]  任何一種權力的設定
[00:27:34.300 --> 00:27:36.300]  當耶穌來到的時候
[00:27:36.300 --> 00:27:39.300]  祂就是最大最大的主
[00:27:39.300 --> 00:27:42.300]  我們對十字架福音的見證
[00:27:42.300 --> 00:27:46.300]  就是見證著一種這樣的國度
[00:27:46.300 --> 00:27:49.300]  這個天國裡面的國度
[00:27:49.300 --> 00:27:52.300]  是叫我們來抗衡
[00:27:52.300 --> 00:27:56.300]  世界裡面任何一個帝國的國度
[00:27:56.300 --> 00:27:58.300]  要叫每一個人來悔改
[00:27:58.300 --> 00:28:02.300]  去歸在這個主之下
[00:28:02.300 --> 00:28:05.300]  我們每一年到年頭的時候
[00:28:05.300 --> 00:28:07.300]  我們就說會讀經
[00:28:07.300 --> 00:28:10.300]  請你不要覺得讀經只不過是一些
[00:28:10.300 --> 00:28:12.300]  很黑板
[00:28:12.300 --> 00:28:17.300]  很普通的熟能的練習
[00:28:17.300 --> 00:28:19.300]  因為我們拿到聖經的時候
[00:28:19.300 --> 00:28:22.300]  我們知道這個唯一的主是對我們說話
[00:28:22.300 --> 00:28:27.300]  而我們指定名於這位主
[00:28:27.300 --> 00:28:31.300]  我們指定名於這位對我們說話的神
[00:28:31.300 --> 00:28:33.300]  這位天國的主宰
[00:28:33.300 --> 00:28:34.300]  當我們拿到聖經
[00:28:34.300 --> 00:28:37.300]  我們說要讀聖經的時候
[00:28:37.300 --> 00:28:42.300]  這個天上的君主
[00:28:42.300 --> 00:28:44.300]  祂所說的
[00:28:44.300 --> 00:28:45.300]  是最終極
[00:28:45.300 --> 00:28:48.300]  最有權威的旨意
[00:28:48.300 --> 00:28:53.300]  我們應當去全心謙卑地去聽
[00:28:53.300 --> 00:28:54.300]  我們的行事為人
[00:28:54.300 --> 00:28:58.300]  應該跟著祂的心意去過一套
[00:28:58.300 --> 00:29:01.300]  不是地上的國度
[00:29:01.300 --> 00:29:04.300]  我不管你是哪一個國度
[00:29:04.300 --> 00:29:07.300]  當耶穌基督要說話的時候
[00:29:07.300 --> 00:29:09.300]  祂說的話就比任何一個領導人
[00:29:09.300 --> 00:29:10.300]  任何一個黨
[00:29:10.300 --> 00:29:13.300]  任何一個政權說的話都要大
[00:29:13.300 --> 00:29:14.300]  任何一個在生命裡面
[00:29:14.300 --> 00:29:16.300]  以為在持有我們
[00:29:16.300 --> 00:29:17.300]  在支配著我們
[00:29:17.300 --> 00:29:19.300]  的主人的說話
[00:29:19.300 --> 00:29:24.300]  耶穌基督的主權應該是最大的
[00:29:24.300 --> 00:29:26.300]  祂給我們的價值
[00:29:26.300 --> 00:29:30.300]  往往跟這個世界是相反的
[00:29:30.300 --> 00:29:37.300]  很多年前我去了一個基督徒的組織
[00:29:37.300 --> 00:29:39.300]  他們專門去中東一些戰地
[00:29:39.300 --> 00:29:42.300]  去做一些和平工作
[00:29:42.300 --> 00:29:47.300]  去訪問和探訪他們一些辦公室的時候
[00:29:47.300 --> 00:29:50.300]  我記得有一次去了他們的辦公室
[00:29:50.300 --> 00:29:56.300]  他們的門口的海報是這樣的
[00:29:56.300 --> 00:29:59.300]  你看不看到這是什麼
[00:29:59.300 --> 00:30:03.300]  是一個反轉了的世界
[00:30:03.300 --> 00:30:08.300]  平時我們看世界是反轉的
[00:30:08.300 --> 00:30:10.300]  我們基督的國度
[00:30:10.300 --> 00:30:13.300]  天上的國度
[00:30:13.300 --> 00:30:17.300]  我們看世界是反轉的
[00:30:17.300 --> 00:30:19.300]  什麼叫做榮耀
[00:30:19.300 --> 00:30:20.300]  就好像耶穌基督
[00:30:20.300 --> 00:30:22.300]  做僕人
[00:30:22.300 --> 00:30:25.300]  寧願死在十字架上
[00:30:25.300 --> 00:30:28.300]  這一種才叫榮耀
[00:30:28.300 --> 00:30:29.300]  世界不會這樣看的
[00:30:29.300 --> 00:30:33.300]  我們偏偏是反過來看
[00:30:33.300 --> 00:30:35.300]  世界看十字架是一個羞辱
[00:30:35.300 --> 00:30:38.300]  是一個愚蠢的記號
[00:30:38.300 --> 00:30:39.300]  但是我們看十字架
[00:30:39.300 --> 00:30:42.300]  是一個寶貴的十字架
[00:30:42.300 --> 00:30:46.300]  世界看救贖主是一個弱者
[00:30:46.300 --> 00:30:49.300]  但是我們說真正的強者
[00:30:49.300 --> 00:30:52.300]  就是一個不帶刀不帶槍
[00:30:52.300 --> 00:30:54.300]  願意以愛來犧牲
[00:30:54.300 --> 00:30:56.300]  在世界上十架上死去
[00:30:56.300 --> 00:31:00.300]  這個才值得我們敬拜
[00:31:00.300 --> 00:31:04.300]  值得我們去愛
[00:31:04.300 --> 00:31:06.300]  天上的公民
[00:31:06.300 --> 00:31:11.300]  這個就是我們最重要的身份
[00:31:11.300 --> 00:31:13.300]  因為如果你的身份
[00:31:13.300 --> 00:31:20.300]  真的形成了天國殖民公民的身份
[00:31:20.300 --> 00:31:22.300]  如果是這樣的話
[00:31:22.300 --> 00:31:24.300]  你的人際關係
[00:31:24.300 --> 00:31:27.300]  在社會裡面的角色
[00:31:27.300 --> 00:31:31.300]  你自己個人的操守
[00:31:31.300 --> 00:31:36.300]  將會有多大的震動
[00:31:36.300 --> 00:31:38.300]  原來信耶穌不是我有什麼好處
[00:31:38.300 --> 00:31:40.300]  這麼簡單
[00:31:40.300 --> 00:31:42.300]  我等上天堂
[00:31:42.300 --> 00:31:46.300]  就是上帝在天房裡將我植下來
[00:31:46.300 --> 00:31:51.300]  我要推崇的是天上的國度
[00:31:51.300 --> 00:31:57.300]  耶穌基督自己的榜樣
[00:31:57.300 --> 00:32:04.300]  我說菲勒比斯最忠心的就是這篇詩章
[00:32:04.300 --> 00:32:06.300]  上下文講到什麼?
[00:32:06.300 --> 00:32:09.300]  教會如何能夠同心
[00:32:09.300 --> 00:32:11.300]  教會如何能夠成為真真正正
[00:32:11.300 --> 00:32:18.300]  行事為人與基督的福音主權相承
[00:32:18.300 --> 00:32:20.300]  就是要看我們基督
[00:32:20.300 --> 00:32:25.300]  跟我們基督的榜樣
[00:32:25.300 --> 00:32:29.300]  我們今年會領第一次聖餐
[00:32:29.300 --> 00:32:32.300]  領在這個餅這個杯的時候
[00:32:32.300 --> 00:32:33.300]  你記得嗎?
[00:32:33.300 --> 00:32:38.300]  這個就是我們天國君主的榜樣
[00:32:38.300 --> 00:32:40.300]  我們的基督
[00:32:40.300 --> 00:32:42.300]  我們這個餅這個杯所紀念的
[00:32:42.300 --> 00:32:44.300]  救贖我們的主宰
[00:32:44.300 --> 00:32:46.300]  他就是這樣心
[00:32:46.300 --> 00:32:48.300]  這個就是天國的價值
[00:32:48.300 --> 00:32:52.300]  我們作為殖民,作為公民
[00:32:52.300 --> 00:32:57.300]  我們就是以基督的心為我們的心
[00:32:57.300 --> 00:32:59.300]  我們讀這條聖經
[00:32:59.300 --> 00:33:01.300]  然後我們才領受聖餐
[00:33:01.300 --> 00:33:03.300]  領受聖餐的時候
[00:33:03.300 --> 00:33:05.300]  我們不是兒兒戲戲
[00:33:05.300 --> 00:33:08.300]  輕輕率率的
[00:33:08.300 --> 00:33:14.300]  讓上帝的福音給我們心靈的震動
[00:33:14.300 --> 00:33:18.300]  我們虛心的跟隨耶穌基督的榜樣
[00:33:18.300 --> 00:33:19.300]  我們同心一起讀
[00:33:19.300 --> 00:33:21.300]  肥羅比書第二章,六節開始
[00:33:21.300 --> 00:33:24.300]  你們當以基督耶穌的心為心
[00:33:24.300 --> 00:33:26.300]  他本有神的形象
[00:33:26.300 --> 00:33:29.300]  不以自己與神同等為強奪的
[00:33:29.300 --> 00:33:31.300]  反倒虛己
[00:33:31.300 --> 00:33:33.300]  取了奴僕的形象
[00:33:33.300 --> 00:33:34.300]  成為人的樣式
[00:33:34.300 --> 00:33:36.300]  既有人的樣子
[00:33:36.300 --> 00:33:38.300]  就自己卑微
[00:33:38.300 --> 00:33:39.300]  全心信服
[00:33:39.300 --> 00:33:40.300]  以至於死
[00:33:40.300 --> 00:33:42.300]  且死在十字架上
[00:33:42.300 --> 00:33:45.300]  所以神將他升為至高
[00:33:45.300 --> 00:33:48.300]  有次給他那超乎萬名之上的名
[00:33:48.300 --> 00:33:52.300]  叫一切在天上的、地上的和地底下的
[00:33:52.300 --> 00:33:54.300]  因耶穌的名無不屈身
[00:33:54.300 --> 00:33:57.300]  無不口稱耶穌基督為主
[00:33:57.300 --> 00:33:59.300]  使榮耀歸於父神

