
[00:00:00.000 --> 00:00:04.500]  各位誠惠的弟兄姊妹和朋友,早安
[00:16:05.000 --> 00:16:08.000]  應該說故事裏面說了一句說話
[00:16:08.000 --> 00:16:09.000]  大家是很熟悉的
[00:16:09.000 --> 00:16:13.000]  故事裏面說到牧師邀請一班人
[00:16:13.000 --> 00:16:14.000]  因為發生了一些事
[00:16:14.000 --> 00:16:16.000]  後來牧師就問教會
[00:16:16.000 --> 00:16:19.000]  有沒有人肯參與一個運動
[00:16:19.000 --> 00:16:21.000]  牧師就邀請大家
[00:16:21.000 --> 00:16:24.000]  你們有多少人肯陪我在這一年裏面
[00:16:24.000 --> 00:16:26.000]  認真問一條問題
[00:16:26.000 --> 00:16:27.000]  就是如果是耶穌
[00:16:27.000 --> 00:16:28.000]  祂會怎樣做
[00:16:28.000 --> 00:16:30.000]  你每做一件事都問這條問題
[00:16:30.000 --> 00:16:31.000]  如果是耶穌
[00:16:31.000 --> 00:16:32.000]  祂會怎樣做
[00:16:32.000 --> 00:16:33.000]  What would Jesus do
[00:16:33.000 --> 00:16:35.000]  這句說話就是從這本書
[00:16:35.000 --> 00:16:37.000]  In His Steps裏面出來的
[00:16:37.000 --> 00:16:39.000]  於是就一個人舉手
[00:16:39.000 --> 00:16:40.000]  兩個人舉手
[00:16:40.000 --> 00:16:41.000]  一個人舉手
[00:16:41.000 --> 00:16:42.000]  三個人舉手
[00:16:42.000 --> 00:16:45.000]  就有一班人就參加了這個運動
[00:16:45.000 --> 00:16:49.000]  當他們來到去參加了這個運動
[00:16:49.000 --> 00:16:51.000]  做每一件事都問耶穌會怎樣做的時候
[00:16:51.000 --> 00:16:53.000]  到最後他們發現
[00:16:53.000 --> 00:16:54.000]  他們自己改變了
[00:16:54.000 --> 00:16:56.000]  他們的生活豐富了
[00:16:56.000 --> 00:16:58.000]  最後每一個參加者
[00:16:58.000 --> 00:16:59.000]  完了之後
[00:16:59.000 --> 00:17:01.000]  他們發現他們的生命改變
[00:17:01.000 --> 00:17:03.000]  他們的家庭改變
[00:17:03.000 --> 00:17:05.000]  他們的教會改變
[00:17:05.000 --> 00:17:07.000]  他們的社區改變
[00:17:07.000 --> 00:17:09.000]  所以新的一年
[00:17:09.000 --> 00:17:11.000]  讓我們跟自己說
[00:17:11.000 --> 00:17:12.000]  我不要多
[00:17:12.000 --> 00:17:13.000]  我要新
[00:17:13.000 --> 00:17:15.000]  我要生命的更新
[00:17:15.000 --> 00:17:17.000]  我要生命的質素
[00:17:17.000 --> 00:17:19.000]  我要更加像主耶穌
[00:17:19.000 --> 00:17:21.000]  當你開始這樣祈禱的時候
[00:17:21.000 --> 00:17:23.000]  當你開始這樣立志的時候
[00:17:23.000 --> 00:17:24.000]  你發覺你生命
[00:17:24.000 --> 00:17:25.000]  自己開始給神改變
[00:17:25.000 --> 00:17:27.000]  你身邊的人
[00:17:27.000 --> 00:17:29.000]  也慢慢地來到改變
[00:17:29.000 --> 00:17:31.000]  很多時候我們經常都在祈禱
[00:17:31.000 --> 00:17:33.000]  我們希望坐在旁邊的那個改變
[00:17:33.000 --> 00:17:35.000]  坐在旁邊的太太
[00:17:35.000 --> 00:17:36.000]  丈夫
[00:17:36.000 --> 00:17:37.000]  兒女
[00:17:37.000 --> 00:17:38.000]  來到改變
[00:17:38.000 --> 00:17:39.000]  但我們經常都說
[00:17:39.000 --> 00:17:41.000]  神好像不太聽我們祈禱
[00:17:41.000 --> 00:17:44.000]  祈禱很久都見不到什麼
[00:17:44.000 --> 00:17:45.000]  你試一下
[00:17:45.000 --> 00:17:46.000]  你祈禱
[00:17:46.000 --> 00:17:48.000]  你說神求你改變
[00:17:48.000 --> 00:17:50.000]  當你改變的時候
[00:17:50.000 --> 00:17:51.000]  你身邊的人
[00:17:51.000 --> 00:17:53.000]  就開始慢慢地來到改變
[00:17:53.000 --> 00:17:56.000]  我記得有一次
[00:17:56.000 --> 00:17:58.000]  我踩單車回家
[00:17:58.000 --> 00:18:01.000]  當時我在左邊
[00:18:01.000 --> 00:18:02.000]  那個車在右邊
[00:18:02.000 --> 00:18:04.000]  剛剛在紅燈前面
[00:18:04.000 --> 00:18:05.000]  是紅燈
[00:18:05.000 --> 00:18:07.000]  所以右邊的車停在那裡
[00:18:07.000 --> 00:18:11.000]  我單車就慢慢地踩
[00:18:11.000 --> 00:18:13.000]  紅燈準備停下來
[00:18:13.000 --> 00:18:15.000]  說時遲那時快
[00:18:15.000 --> 00:18:18.000]  當時我和車已經停在那裡
[00:18:18.000 --> 00:18:19.000]  我就慢慢地開
[00:18:19.000 --> 00:18:21.000]  因為夏天很熱
[00:18:21.000 --> 00:18:22.000]  我就開了窗
[00:18:22.000 --> 00:18:23.000]  當我的車慢慢到達的時候
[00:18:23.000 --> 00:18:25.000]  那個人就突然對著我
[00:18:25.000 --> 00:18:27.000]  「哈遲」
[00:18:27.000 --> 00:18:29.000]  對著我「哈遲」
[00:18:29.000 --> 00:18:30.000]  我就驚了
[00:18:30.000 --> 00:18:33.000]  我就走前一點
[00:18:33.000 --> 00:18:34.000]  我還好像看到有口水
[00:18:34.000 --> 00:18:36.000]  濕漉漉的
[00:18:36.000 --> 00:18:38.000]  當時我心裡很不安
[00:18:38.000 --> 00:18:40.000]  很不平安
[00:18:40.000 --> 00:18:41.000]  因為COVID
[00:18:41.000 --> 00:18:43.000]  去年暑假的時間
[00:18:43.000 --> 00:18:45.000]  在那一刻
[00:18:45.000 --> 00:18:48.000]  我心裡有一節經文
[00:18:48.000 --> 00:18:49.000]  在我心裡
[00:18:49.000 --> 00:18:51.000]  那時候在讀彼得前書
[00:18:51.000 --> 00:18:53.000]  彼得前書裡面就說到
[00:18:53.000 --> 00:18:55.000]  有困難的時候
[00:18:55.000 --> 00:18:57.000]  都要選擇善
[00:18:57.000 --> 00:18:59.000]  善事的善
[00:18:59.000 --> 00:19:02.000]  於是我就等了幾秒鐘
[00:19:02.000 --> 00:19:03.000]  很自然
[00:19:03.000 --> 00:19:04.000]  我就不知道為什麼
[00:19:04.000 --> 00:19:05.000]  大家記不記得
[00:19:05.000 --> 00:19:06.000]  很自然地
[00:19:06.000 --> 00:19:08.000]  我就回頭看著那個人
[00:19:08.000 --> 00:19:09.000]  我就和他說
[00:19:09.000 --> 00:19:10.000]  Bless you
[00:19:10.000 --> 00:19:11.000]  留意我的態度
[00:19:11.000 --> 00:19:12.000]  Bless you
[00:19:12.000 --> 00:19:13.000]  不是這樣
[00:19:13.000 --> 00:19:14.000]  Bless you
[00:19:14.000 --> 00:19:15.000]  祝福你
[00:19:15.000 --> 00:19:16.000]  那個人都呆了一夜
[00:19:16.000 --> 00:19:18.000]  Thank you
[00:19:18.000 --> 00:19:19.000]  你知道嗎
[00:19:19.000 --> 00:19:21.000]  我說完這句話
[00:19:21.000 --> 00:19:22.000]  Bless you
[00:19:22.000 --> 00:19:23.000]  祝福你之後
[00:19:23.000 --> 00:19:26.000]  我內心裡竟然突然之間
[00:19:26.000 --> 00:19:28.000]  沒有那種搞錯
[00:19:28.000 --> 00:19:30.000]  或者我對COVID那種
[00:19:30.000 --> 00:19:32.000]  不知道有沒有中招
[00:19:32.000 --> 00:19:34.000]  那種恐懼的情緒
[00:19:34.000 --> 00:19:35.000]  突然之間沒有了
[00:19:35.000 --> 00:19:37.000]  這些混亂的思緒
[00:19:37.000 --> 00:19:38.000]  沒有了
[00:19:38.000 --> 00:19:39.000]  隨之而來
[00:19:39.000 --> 00:19:41.000]  給我有一個醒覺
[00:19:41.000 --> 00:19:43.000]  我發現原來每一件事
[00:19:43.000 --> 00:19:46.000]  我們都有一個選擇
[00:19:46.000 --> 00:19:47.000]  我們每一件事
[00:19:47.000 --> 00:19:49.000]  我們都有一個選擇的能力
[00:19:49.000 --> 00:19:52.000]  我們可以選擇以惡報惡
[00:19:52.000 --> 00:19:56.000]  也可以選擇以善報惡
[00:19:56.000 --> 00:19:57.000]  而基督徒
[00:19:57.000 --> 00:19:59.000]  你和我是有這樣的能力
[00:19:59.000 --> 00:20:00.000]  在我們裡面的
[00:20:00.000 --> 00:20:02.000]  所以當我們希望今天
[00:20:02.000 --> 00:20:04.000]  不是只是多
[00:20:04.000 --> 00:20:05.000]  而是生命的更新
[00:20:05.000 --> 00:20:08.000]  你發覺當你自己更新
[00:20:08.000 --> 00:20:09.000]  當你自己改變
[00:20:09.000 --> 00:20:12.000]  當神的靈在你裡面的時候
[00:20:12.000 --> 00:20:13.000]  你改變
[00:20:13.000 --> 00:20:15.000]  你身邊的世界
[00:20:15.000 --> 00:20:17.000]  身邊的人
[00:20:17.000 --> 00:20:19.000]  也都因為你的改變
[00:20:19.000 --> 00:20:20.000]  而他們改變
[00:20:20.000 --> 00:20:22.000]  這個就是這麼奇妙
[00:20:22.000 --> 00:20:24.000]  神蹟的豐富
[00:20:24.000 --> 00:20:26.000]  就是耶穌來到我們生命裡面
[00:20:26.000 --> 00:20:27.000]  所以豐富
[00:20:27.000 --> 00:20:30.000]  豐富不是更加的多
[00:20:30.000 --> 00:20:32.000]  是更新
[00:20:32.000 --> 00:20:33.000]  最後豐富
[00:20:33.000 --> 00:20:35.000]  是和別人
[00:20:35.000 --> 00:20:38.000]  和別人分享我們的生命
[00:20:38.000 --> 00:20:39.000]  經文裡面
[00:20:39.000 --> 00:20:41.000]  約翰給我們看到的
[00:20:41.000 --> 00:20:43.000]  是耶穌
[00:20:43.000 --> 00:20:45.000]  耶穌他自己的豐富
[00:20:45.000 --> 00:20:47.000]  在《二水變酒》這個故事裡面
[00:20:47.000 --> 00:20:49.000]  我們見到約翰一開始
[00:20:49.000 --> 00:20:51.000]  我一開始的時候就說
[00:20:51.000 --> 00:20:52.000]  我們不可以看表面
[00:20:52.000 --> 00:20:54.000]  要讀背後的意思
[00:20:54.000 --> 00:20:55.000]  所以經文裡面
[00:20:55.000 --> 00:20:57.000]  我們見到這些字眼
[00:20:57.000 --> 00:20:58.000]  就是第三日
[00:20:58.000 --> 00:21:00.000]  我的時候還沒有到
[00:21:00.000 --> 00:21:03.000]  顯出了他的榮耀來
[00:21:03.000 --> 00:21:05.000]  第三日我的時候還沒有到
[00:21:05.000 --> 00:21:08.000]  顯出了他的榮耀來
[00:21:08.000 --> 00:21:09.000]  這些其實都是說到
[00:21:09.000 --> 00:21:10.000]  主耶穌之後
[00:21:10.000 --> 00:21:11.000]  掌襲自家
[00:21:11.000 --> 00:21:13.000]  奉獻自己的生命
[00:21:13.000 --> 00:21:16.000]  而這個奉獻的生命
[00:21:16.000 --> 00:21:19.000]  就是一個豐富的生命
[00:21:19.000 --> 00:21:21.000]  在《約翰福音》十二章
[00:21:21.000 --> 00:21:23.000]  都有說到這件事
[00:21:23.000 --> 00:21:24.000]  耶穌回答他們說
[00:21:24.000 --> 00:21:27.000]  人子得榮耀的時候到了
[00:21:27.000 --> 00:21:28.000]  我實在告訴你們
[00:21:28.000 --> 00:21:30.000]  一粒物似不落在地裡
[00:21:30.000 --> 00:21:32.000]  死了仍舊是一粒
[00:21:32.000 --> 00:21:33.000]  若是死了
[00:21:33.000 --> 00:21:35.000]  就結出許多似粒來
[00:21:35.000 --> 00:21:37.000]  若有人服侍我
[00:21:37.000 --> 00:21:39.000]  就當跟從我
[00:21:39.000 --> 00:21:40.000]  我在那裡
[00:21:40.000 --> 00:21:43.000]  服侍我的人也要在那裡
[00:21:43.000 --> 00:21:45.000]  若有人服侍我
[00:21:45.000 --> 00:21:47.000]  我忽必尊重他
[00:21:47.000 --> 00:21:49.000]  所以從一開始
[00:21:49.000 --> 00:21:51.000]  耶穌豐富的生命
[00:21:51.000 --> 00:21:53.000]  耶穌的生命是豐富的
[00:21:53.000 --> 00:21:54.000]  耶穌豐富的生命
[00:21:54.000 --> 00:21:55.000]  就是告訴我們
[00:21:55.000 --> 00:21:56.000]  祂來了
[00:21:56.000 --> 00:21:58.000]  不是要人服侍祂
[00:21:58.000 --> 00:21:59.000]  當時的豐富
[00:21:59.000 --> 00:22:00.000]  就是有很多的僕人
[00:22:00.000 --> 00:22:01.000]  就是豐富
[00:22:01.000 --> 00:22:03.000]  因為多僕人、多奴僕
[00:22:03.000 --> 00:22:06.000]  就是代表了你是富有的
[00:22:06.000 --> 00:22:11.000]  你是高上階層的
[00:22:11.000 --> 00:22:14.000]  但是耶穌說我來了
[00:22:14.000 --> 00:22:15.000]  我不是要人服侍我
[00:22:15.000 --> 00:22:18.000]  而是我去服侍人
[00:22:18.000 --> 00:22:19.000]  我們見到耶穌
[00:22:19.000 --> 00:22:21.000]  是跟人分享自己的生命
[00:22:21.000 --> 00:22:23.000]  用神的愛去服侍
[00:22:23.000 --> 00:22:25.000]  而耶穌也是叫門徒
[00:22:25.000 --> 00:22:27.000]  來這樣做
[00:22:27.000 --> 00:22:29.000]  在我們教會裡
[00:22:29.000 --> 00:22:31.000]  有一對宣教士
[00:22:31.000 --> 00:22:34.000]  他們本來就在這個地方
[00:22:34.000 --> 00:22:36.000]  來去侍奉
[00:22:36.000 --> 00:22:38.000]  他們在這個地方侍奉
[00:22:38.000 --> 00:22:41.000]  侍奉了大概五、六年的時間
[00:22:41.000 --> 00:22:43.000]  自己出錢、出力
[00:22:43.000 --> 00:22:45.000]  阿魯巴這個地方
[00:22:45.000 --> 00:22:47.000]  義務的性質
[00:22:47.000 --> 00:22:49.000]  作為丈夫
[00:22:49.000 --> 00:22:53.000]  在那裡很努力地侍奉
[00:22:53.000 --> 00:22:55.000]  我舉幾個例子
[00:22:55.000 --> 00:22:56.000]  有多努力
[00:22:56.000 --> 00:22:57.000]  他平時在多倫多
[00:22:57.000 --> 00:22:58.000]  是不開車的
[00:22:58.000 --> 00:22:59.000]  很少開車
[00:22:59.000 --> 00:23:02.000]  但是他去到阿魯巴
[00:23:02.000 --> 00:23:04.000]  他們有一輛小貨車
[00:23:04.000 --> 00:23:07.000]  他要開車去到不同的超級市場
[00:23:07.000 --> 00:23:10.000]  接載那些小朋友
[00:23:10.000 --> 00:23:14.000]  因為他們的父母是超級市場的擁有者
[00:23:14.000 --> 00:23:15.000]  是老闆
[00:23:15.000 --> 00:23:16.000]  小朋友放學後
[00:23:16.000 --> 00:23:17.000]  沒有事情做
[00:23:17.000 --> 00:23:20.000]  他就開著這輛車載他們去教會
[00:23:20.000 --> 00:23:22.000]  去上學、上課
[00:23:22.000 --> 00:23:23.000]  另外
[00:23:23.000 --> 00:23:26.000]  這位弟兄平時不是很會說話
[00:23:26.000 --> 00:23:30.000]  他又要學習怎樣去講道
[00:23:30.000 --> 00:23:32.000]  當六、七年之後
[00:23:32.000 --> 00:23:35.000]  宣道會正式宣佈
[00:23:35.000 --> 00:23:41.000]  宣道會認識猜派出去的宣教士的時候
[00:23:41.000 --> 00:23:44.000]  大概在宣佈之前的幾個月
[00:23:44.000 --> 00:23:47.000]  這位弟兄很不幸
[00:23:47.000 --> 00:23:50.000]  發現了一個急性的癌細胞
[00:23:50.000 --> 00:23:53.000]  很可惜在幾個月之後
[00:23:53.000 --> 00:23:57.000]  被天父接了去
[00:23:57.000 --> 00:24:01.000]  在人看來真的很可惜
[00:24:01.000 --> 00:24:03.000]  一個這麼年輕的弟兄
[00:24:03.000 --> 00:24:07.000]  當我自己回頭看的時候
[00:24:07.000 --> 00:24:10.000]  我在他在醫院的時候
[00:24:10.000 --> 00:24:11.000]  我都有探望他
[00:24:11.000 --> 00:24:13.000]  在臨離開這個世界之前
[00:24:13.000 --> 00:24:15.000]  我們一起來聊天
[00:24:15.000 --> 00:24:17.000]  在他出事之前
[00:24:17.000 --> 00:24:20.000]  去到阿魯巴這六、七年的時間
[00:24:20.000 --> 00:24:21.000]  五、六年的時間
[00:24:21.000 --> 00:24:23.000]  我和他來說
[00:24:23.000 --> 00:24:25.000]  其實你這五、六年的時間
[00:24:25.000 --> 00:24:26.000]  你提早退休
[00:24:26.000 --> 00:24:29.000]  辭職不做
[00:24:29.000 --> 00:24:31.000]  然後去到阿魯巴這個地方
[00:24:31.000 --> 00:24:33.000]  其實你可以在這五、六年裡面
[00:24:33.000 --> 00:24:34.000]  繼續工作
[00:24:34.000 --> 00:24:37.000]  然後才去阿魯巴
[00:24:37.000 --> 00:24:39.000]  但是猜也猜不到
[00:24:39.000 --> 00:24:41.000]  這五、六年是他最後的人生
[00:24:41.000 --> 00:24:43.000]  但是他就將這五、六年
[00:24:43.000 --> 00:24:45.000]  最好的時間
[00:24:45.000 --> 00:24:47.000]  給了天父
[00:24:47.000 --> 00:24:48.000]  奉獻給天父
[00:24:48.000 --> 00:24:49.000]  奉獻給阿魯巴
[00:24:49.000 --> 00:24:51.000]  阿魯巴這幫弟兄姐妹
[00:24:51.000 --> 00:24:54.000]  當他離開了這個世界之後
[00:24:54.000 --> 00:24:57.000]  太太將一些骨灰
[00:24:57.000 --> 00:24:59.000]  放在教會那裡
[00:24:59.000 --> 00:25:03.000]  在阿魯巴教會的十字架下
[00:25:03.000 --> 00:25:05.000]  作為紀念
[00:25:05.000 --> 00:25:06.000]  阿魯巴的弟兄姐妹
[00:25:06.000 --> 00:25:07.000]  很感動
[00:25:07.000 --> 00:25:09.000]  很感謝這對夫婦
[00:25:09.000 --> 00:25:11.000]  所擺上的心機
[00:25:11.000 --> 00:25:13.000]  所擺上的時間
[00:25:13.000 --> 00:25:16.000]  所擺上的愛心
[00:25:16.000 --> 00:25:17.000]  這位太太
[00:25:17.000 --> 00:25:19.000]  今天也繼續在這個地方
[00:25:19.000 --> 00:25:20.000]  來侍奉
[00:25:20.000 --> 00:25:21.000]  所以我們看到
[00:25:21.000 --> 00:25:22.000]  豐富的生命
[00:25:22.000 --> 00:25:23.000]  豐富的生命
[00:25:23.000 --> 00:25:26.000]  不是要人服侍自己
[00:25:26.000 --> 00:25:27.000]  豐富的生命
[00:25:27.000 --> 00:25:28.000]  好像耶穌一樣
[00:25:28.000 --> 00:25:30.000]  是服侍別人
[00:25:30.000 --> 00:25:31.000]  去服侍別人
[00:25:31.000 --> 00:25:33.000]  其實我再說一個真理
[00:25:33.000 --> 00:25:34.000]  奇妙的真理
[00:25:34.000 --> 00:25:37.000]  讓大家知道這個服侍
[00:25:37.000 --> 00:25:39.000]  當你去服侍人的時候
[00:25:39.000 --> 00:25:42.000]  就得到這個豐富的生命
[00:25:42.000 --> 00:25:43.000]  當你服侍人的時候
[00:25:43.000 --> 00:25:45.000]  就得到這個滿足
[00:25:45.000 --> 00:25:47.000]  我舉多一個例子做結束
[00:25:47.000 --> 00:25:48.000]  可能我們有些人
[00:25:48.000 --> 00:25:51.000]  曾經也進過醫院做手術
[00:25:51.000 --> 00:25:52.000]  做完手術之後
[00:25:52.000 --> 00:25:53.000]  我們也會怎樣呢?
[00:25:53.000 --> 00:25:54.000]  也會痛
[00:25:54.000 --> 00:25:57.000]  這裡痛、那裡痛、腳痛
[00:25:57.000 --> 00:25:59.000]  走不動、不想走
[00:25:59.000 --> 00:26:02.000]  但是醫生護士會怎樣跟你說呢?
[00:26:02.000 --> 00:26:04.000]  不行,不可以坐在這裡
[00:26:04.000 --> 00:26:06.000]  你坐在這裡就繼續痛
[00:26:06.000 --> 00:26:08.000]  坐在這裡沒有幫助
[00:26:08.000 --> 00:26:10.000]  所以你要繼續走
[00:26:10.000 --> 00:26:11.000]  你要走多一點
[00:26:11.000 --> 00:26:12.000]  你動多一點
[00:26:12.000 --> 00:26:13.000]  這樣就會好起來
[00:26:13.000 --> 00:26:14.000]  一走幾次
[00:26:14.000 --> 00:26:16.000]  身體就會慢慢好起來
[00:26:16.000 --> 00:26:17.000]  其實我們的服侍
[00:26:17.000 --> 00:26:19.000]  也是同一個道理
[00:26:19.000 --> 00:26:22.000]  你要人服侍你
[00:26:22.000 --> 00:26:23.000]  就好像你坐在這裡
[00:26:23.000 --> 00:26:24.000]  什麼都不動
[00:26:24.000 --> 00:26:25.000]  你不會生命滿足的
[00:26:25.000 --> 00:26:26.000]  你只會空虛
[00:26:26.000 --> 00:26:28.000]  你只會越來越埋怨人生
[00:26:28.000 --> 00:26:29.000]  你會跟人比價
[00:26:29.000 --> 00:26:30.000]  看一樣東西
[00:26:30.000 --> 00:26:31.000]  你看都看不順眼
[00:26:31.000 --> 00:26:32.000]  這個不喜歡,那個不喜歡
[00:26:32.000 --> 00:26:33.000]  為什麼這樣、那樣
[00:26:33.000 --> 00:26:35.000]  但相反當你開始去服侍
[00:26:35.000 --> 00:26:36.000]  當你參與的時候
[00:26:36.000 --> 00:26:38.000]  當你付出
[00:26:38.000 --> 00:26:40.000]  當你流汗的時候
[00:26:40.000 --> 00:26:41.000]  當你奉獻給神的時候
[00:26:41.000 --> 00:26:42.000]  當你工作的時候
[00:26:42.000 --> 00:26:44.000]  當你處處為人著想的時候
[00:26:44.000 --> 00:26:48.000]  當你打算不是拿人給的時候
[00:26:48.000 --> 00:26:53.000]  你會發現你的生命是很滿足
[00:26:53.000 --> 00:26:56.000]  你心裡面是很平安穩妥
[00:26:56.000 --> 00:26:57.000]  你知道為什麼嗎?
[00:26:57.000 --> 00:27:02.000]  因為這個就是神給人豐富的秘訣
[00:27:02.000 --> 00:27:04.000]  這個是一個屬靈健康
[00:27:04.000 --> 00:27:06.000]  唯一一個的途徑
[00:27:06.000 --> 00:27:08.000]  沒有其他方法
[00:27:08.000 --> 00:27:09.000]  我也想有其他方法
[00:27:09.000 --> 00:27:10.000]  不過沒有
[00:27:10.000 --> 00:27:12.000]  神給人豐富的秘訣
[00:27:12.000 --> 00:27:15.000]  唯一一個屬靈健康的途徑
[00:27:15.000 --> 00:27:17.000]  就是去付出
[00:27:17.000 --> 00:27:21.000]  所以新的一年我在這裡祝大家
[00:27:21.000 --> 00:27:25.000]  有一個欣賞佳音的生命
[00:27:25.000 --> 00:27:28.000]  在主裡面有一個更新的生命質素
[00:27:28.000 --> 00:27:31.000]  就是將你的生命奉獻出去
[00:27:31.000 --> 00:27:32.000]  付出去
[00:27:32.000 --> 00:27:35.000]  這樣你就會更加的健康
[00:27:35.000 --> 00:27:36.000]  更加的開心
[00:27:36.000 --> 00:27:38.000]  更加的平安
[00:27:38.000 --> 00:27:41.000]  因為神都是這樣將他的兒子給了我們
[00:27:41.000 --> 00:27:44.000]  耶穌也是這樣將他自己給了我們
[00:27:44.000 --> 00:27:46.000]  願主祝福大家
[00:27:46.000 --> 00:27:48.000]  我和大家一起去祈禱好嗎?
[00:27:48.000 --> 00:27:52.000]  親愛的天父我們多謝你
[00:27:52.000 --> 00:27:54.000]  多謝為了成會的弟兄姊妹院上的感恩
[00:27:54.000 --> 00:27:56.000]  在疫情期間
[00:27:56.000 --> 00:28:00.000]  我也有來看到他們的崇拜
[00:28:00.000 --> 00:28:05.000]  看到教睦同工他們在網上所擺上的
[00:28:05.000 --> 00:28:07.000]  真是一個很大的祝福
[00:28:07.000 --> 00:28:10.000]  不單止對成會一個小小的教會
[00:28:10.000 --> 00:28:12.000]  一個小小的地方
[00:28:12.000 --> 00:28:14.000]  藉著這個小小的地方
[00:28:14.000 --> 00:28:16.000]  祝福世界各地的人
[00:28:16.000 --> 00:28:19.000]  所以求主你幫助在教會裡面的弟兄姊妹
[00:28:19.000 --> 00:28:24.000]  讓我們都能夠好像成會那個理念一樣
[00:28:24.000 --> 00:28:25.000]  使用我們
[00:28:25.000 --> 00:28:29.000]  以致我們能夠將這個生命和其他人分享
[00:28:29.000 --> 00:28:32.000]  而當我們肯將自己和別人分享的時候
[00:28:32.000 --> 00:28:35.000]  我們發現我們裡面就有平安
[00:28:35.000 --> 00:28:37.000]  我們裡面就有豐富
[00:28:37.000 --> 00:28:40.000]  我們裡面就有滿足
[00:28:40.000 --> 00:28:41.000]  我們感謝你
[00:28:41.000 --> 00:28:42.000]  願你致福給我們
[00:28:42.000 --> 00:28:43.000]  加我們的力量
[00:28:43.000 --> 00:28:47.000]  去成為你自己在地上的手和腳
[00:28:47.000 --> 00:28:50.000]  可以代理在這個世界上
[00:28:50.000 --> 00:28:51.000]  好像主耶穌說
[00:28:51.000 --> 00:28:53.000]  我們能夠作光、作業
[00:28:53.000 --> 00:28:54.000]  感謝主
[00:28:54.000 --> 00:28:55.000]  聽我們禱告奉主耶穌基督
[00:28:55.000 --> 00:28:56.000]  得聖名字祈求
[00:28:56.000 --> 00:28:57.000]  阿門
[00:28:57.000 --> 00:28:58.000]  安穩

