
[00:00:00.000 --> 00:00:04.000]  今日嘅中文講完係Mark Sir 而家將時間交畀佢
[00:15:12.000 --> 00:15:14.000]  係有關
[00:15:14.000 --> 00:15:16.000]  路加福音第一章
[00:15:16.000 --> 00:15:18.000]  到第二章
[00:15:18.000 --> 00:15:20.000]  我哋睇呢個故事嘅時候
[00:15:20.000 --> 00:15:22.000]  佢就講咩呢
[00:15:22.000 --> 00:15:24.000]  講咗施西若汗嘅出生
[00:15:24.000 --> 00:15:26.000]  第一章
[00:15:26.000 --> 00:15:28.000]  第二章就交代耶穌嘅出生
[00:15:28.000 --> 00:15:30.000]  Christmas嘅story
[00:15:30.000 --> 00:15:32.000]  第二章第四節
[00:15:32.000 --> 00:15:34.000]  約瑟
[00:15:34.000 --> 00:15:36.000]  就從加里
[00:15:36.000 --> 00:15:38.000]  嘅那沙勒城
[00:15:38.000 --> 00:15:40.000]  上猶太去
[00:15:40.000 --> 00:15:42.000]  到了大衛的城
[00:15:42.000 --> 00:15:44.000]  叫做伯利恆
[00:15:44.000 --> 00:15:46.000]  因他本是大衛一族
[00:15:46.000 --> 00:15:48.000]  一家的人
[00:15:48.000 --> 00:15:50.000]  要和他所聘之妻瑪利亞
[00:15:50.000 --> 00:15:52.000]  一同報名上閘
[00:15:52.000 --> 00:15:54.000]  那時瑪利亞嘅新人
[00:15:54.000 --> 00:15:56.000]  已經從遼
[00:15:56.000 --> 00:15:58.000]  瑪利亞嘅產期已經到
[00:15:58.000 --> 00:16:00.000]  生咗頭胎嘅兒子
[00:16:00.000 --> 00:16:02.000]  用布包起嚟
[00:16:02.000 --> 00:16:04.000]  放在馬槽裏面
[00:16:04.000 --> 00:16:06.000]  因為客店裏面冇地方
[00:16:06.000 --> 00:16:08.000]  前前後後第二章
[00:16:08.000 --> 00:16:10.000]  第一節到而家
[00:16:10.000 --> 00:16:12.000]  有好幾次講到報名上閘
[00:16:12.000 --> 00:16:14.000]  四次
[00:16:14.000 --> 00:16:16.000]  講到報名上閘
[00:16:16.000 --> 00:16:18.000]  咩回事
[00:16:18.000 --> 00:16:20.000]  當時羅馬帝國
[00:16:20.000 --> 00:16:22.000]  要求那些人
[00:16:22.000 --> 00:16:24.000]  下聖旨
[00:16:24.000 --> 00:16:26.000]  然後回到他們原居地
[00:16:26.000 --> 00:16:28.000]  回到他們的家鄉
[00:16:28.000 --> 00:16:30.000]  去報名上閘
[00:16:30.000 --> 00:16:32.000]  和我們今日不同
[00:16:32.000 --> 00:16:34.000]  IRS就要報稅
[00:16:34.000 --> 00:16:36.000]  三四月的時候
[00:16:36.000 --> 00:16:38.000]  他們都是一樣
[00:16:38.000 --> 00:16:40.000]  十四年左右
[00:16:40.000 --> 00:16:42.000]  就來一次要去報名上閘
[00:16:42.000 --> 00:16:44.000]  所以我們發現呢個故事
[00:16:44.000 --> 00:16:46.000]  佢哋呢啲嘅
[00:16:46.000 --> 00:16:48.000]  小民
[00:16:48.000 --> 00:16:50.000]  約瑟瑪利亞
[00:16:50.000 --> 00:16:52.000]  本身係喺拿撒勒
[00:16:52.000 --> 00:16:54.000]  然後佢哋因為
[00:16:54.000 --> 00:16:56.000]  接納咗聖旨
[00:16:56.000 --> 00:16:58.000]  聖旨落咗之後
[00:16:58.000 --> 00:17:00.000]  佢哋就要返返去自己屋企
[00:17:00.000 --> 00:17:02.000]  換句話講約瑟係咩人
[00:17:02.000 --> 00:17:04.000]  佢係伯利恆嘅人
[00:17:04.000 --> 00:17:06.000]  佢鄉下係伯利恆
[00:17:06.000 --> 00:17:08.000]  所以佢就返返去報稅
[00:17:08.000 --> 00:17:10.000]  但係羅馬帝國
[00:17:10.000 --> 00:17:12.000]  一講到報名上閘
[00:17:12.000 --> 00:17:14.000]  報稅嘅時候
[00:17:14.000 --> 00:17:16.000]  就好大件事
[00:17:16.000 --> 00:17:18.000]  報稅嘅時候就係加稅
[00:17:18.000 --> 00:17:20.000]  好似我哋最近芝加哥
[00:17:20.000 --> 00:17:22.000]  我哋成日話地稅加
[00:17:22.000 --> 00:17:24.000]  地稅加大唔大件事
[00:17:24.000 --> 00:17:26.000]  好大件事
[00:17:26.000 --> 00:17:28.000]  所以個個都要去投票
[00:17:28.000 --> 00:17:30.000]  想去搏返
[00:17:30.000 --> 00:17:32.000]  低少少地稅
[00:17:32.000 --> 00:17:34.000]  當時你諗下
[00:17:34.000 --> 00:17:36.000]  今日嘅地稅再加多十倍
[00:17:36.000 --> 00:17:38.000]  就係當時羅馬帝國
[00:17:38.000 --> 00:17:40.000]  要下聖旨
[00:17:40.000 --> 00:17:42.000]  每人要報名上閘
[00:17:42.000 --> 00:17:44.000]  嘅policy
[00:17:44.000 --> 00:17:46.000]  好大件事
[00:17:46.000 --> 00:17:48.000]  所以呢每逢
[00:17:48.000 --> 00:17:50.000]  十年半載
[00:17:50.000 --> 00:17:52.000]  佢哋要報名上閘嘅時候
[00:17:52.000 --> 00:17:54.000]  好多地方就會有暴動
[00:17:54.000 --> 00:17:56.000]  因為一種強制嘅加稅
[00:17:56.000 --> 00:17:58.000]  其實跟之前所謂
[00:17:58.000 --> 00:18:00.000]  即係一啲好強硬嘅
[00:18:00.000 --> 00:18:02.000]  政策
[00:18:02.000 --> 00:18:04.000]  同之前
[00:18:04.000 --> 00:18:06.000]  中國
[00:18:06.000 --> 00:18:08.000]  動態清零
[00:18:08.000 --> 00:18:10.000]  差唔多都係夾硬嚟
[00:18:10.000 --> 00:18:12.000]  佢要你點
[00:18:12.000 --> 00:18:14.000]  你就要點
[00:18:14.000 --> 00:18:16.000]  不相伯仲
[00:18:16.000 --> 00:18:18.000]  每逢報名上閘嘅時候
[00:18:18.000 --> 00:18:20.000]  就係一啲好政治上
[00:18:20.000 --> 00:18:22.000]  社會上好不安嘅一段時間
[00:18:22.000 --> 00:18:24.000]  各地都會有暴動
[00:18:24.000 --> 00:18:26.000]  喺個小故事裡面
[00:18:26.000 --> 00:18:28.000]  瑪利亞同埋約瑟
[00:18:28.000 --> 00:18:30.000]  就趕路從納沙
[00:18:30.000 --> 00:18:32.000]  喺北邊
[00:18:32.000 --> 00:18:34.000]  落到去野口山附近
[00:18:34.000 --> 00:18:36.000]  嘅百里行
[00:18:36.000 --> 00:18:38.000]  趕路去到嗰度嘅時候
[00:18:38.000 --> 00:18:40.000]  佢哋就返返去佢哋祖家
[00:18:40.000 --> 00:18:42.000]  到咗百里行
[00:18:42.000 --> 00:18:44.000]  佢話黑店沒有地方
[00:18:44.000 --> 00:18:46.000]  我哋諗起
[00:18:46.000 --> 00:18:48.000]  就係airbnb
[00:18:48.000 --> 00:18:50.000]  去到嗰度我哋
[00:18:50.000 --> 00:18:52.000]  冇酒店
[00:18:52.000 --> 00:18:54.000]  但係其實要check下
[00:18:54.000 --> 00:18:56.000]  真正嘅原文
[00:18:56.000 --> 00:18:58.000]  路加
[00:18:58.000 --> 00:19:00.000]  唔係講緊酒店
[00:19:00.000 --> 00:19:02.000]  路加如果要寫酒店
[00:19:02.000 --> 00:19:04.000]  佢有另外一字可以用
[00:19:04.000 --> 00:19:06.000]  你記得有個比喻叫做好撒瑪利亞
[00:19:06.000 --> 00:19:08.000]  有個人經過
[00:19:08.000 --> 00:19:10.000]  嗰個地方
[00:19:10.000 --> 00:19:12.000]  見到一個人畀人打到半死
[00:19:12.000 --> 00:19:14.000]  然後佢就去照顧佢
[00:19:14.000 --> 00:19:16.000]  帶佢去邊
[00:19:16.000 --> 00:19:18.000]  黑店
[00:19:18.000 --> 00:19:20.000]  真係有路上面
[00:19:20.000 --> 00:19:22.000]  一啲所謂holiday inn或者motel 6
[00:19:22.000 --> 00:19:24.000]  咁嘅嘢
[00:19:24.000 --> 00:19:26.000]  佢就帶咗嗰個畀人
[00:19:26.000 --> 00:19:28.000]  打到半死嘅人
[00:19:28.000 --> 00:19:30.000]  然後就畀錢你都去照顧佢
[00:19:30.000 --> 00:19:32.000]  嗰個叫做黑店
[00:19:32.000 --> 00:19:34.000]  呢度用嘅字其實唔係
[00:19:34.000 --> 00:19:36.000]  黑店嘅意思
[00:19:36.000 --> 00:19:38.000]  其實應該係客房嘅意思
[00:19:38.000 --> 00:19:40.000]  客房
[00:19:40.000 --> 00:19:42.000]  即係話約瑟瑪利亞返返
[00:19:42.000 --> 00:19:44.000]  去自己祖家嘅時候
[00:19:44.000 --> 00:19:46.000]  當然就係搵咩
[00:19:46.000 --> 00:19:48.000]  搵返自己親戚
[00:19:48.000 --> 00:19:50.000]  下個禮拜我會
[00:19:50.000 --> 00:19:52.000]  飛加州返返去
[00:19:52.000 --> 00:19:54.000]  所謂我嘅home town
[00:19:54.000 --> 00:19:56.000]  咁我哋使唔使住酒店
[00:19:56.000 --> 00:20:00.000]  我哋唔使住酒店
[00:20:00.000 --> 00:20:02.000]  點解
[00:20:02.000 --> 00:20:04.000]  因為我in law係嗰度
[00:20:04.000 --> 00:20:06.000]  我應該成閘嗰度
[00:20:06.000 --> 00:20:08.000]  換人住一晚都得
[00:20:08.000 --> 00:20:10.000]  所以我就係咁嘅緣故
[00:20:10.000 --> 00:20:12.000]  我就返返去home town
[00:20:12.000 --> 00:20:14.000]  我就唔需要租地方
[00:20:14.000 --> 00:20:16.000]  約瑟瑪利亞都係一樣
[00:20:16.000 --> 00:20:18.000]  返返去自己home town
[00:20:18.000 --> 00:20:20.000]  可能係返返去自己
[00:20:20.000 --> 00:20:22.000]  一啲親戚嘅祖屋等等
[00:20:22.000 --> 00:20:24.000]  喺嗰處就去
[00:20:24.000 --> 00:20:26.000]  投靠佢哋住住先
[00:20:26.000 --> 00:20:28.000]  因為報名上冊就要排長龍
[00:20:28.000 --> 00:20:30.000]  或者
[00:20:30.000 --> 00:20:32.000]  有好多嘅手續要做等等
[00:20:32.000 --> 00:20:34.000]  當時嘅房屋
[00:20:34.000 --> 00:20:38.000]  好多時兩層
[00:20:38.000 --> 00:20:40.000]  兩層嘅平房
[00:20:40.000 --> 00:20:42.000]  等於好似以前香港嘅丁屋
[00:20:42.000 --> 00:20:44.000]  上面就係客房
[00:20:44.000 --> 00:20:46.000]  下面就係馬棚嘅地方
[00:20:46.000 --> 00:20:48.000]  或者廚房
[00:20:48.000 --> 00:20:50.000]  紡織嘅地方
[00:20:50.000 --> 00:20:52.000]  生產嘅地方
[00:20:52.000 --> 00:20:54.000]  如果你咁樣睇嘅時候
[00:20:54.000 --> 00:20:56.000]  客房沒有地方
[00:20:56.000 --> 00:20:58.000]  嘅guest room not available
[00:20:58.000 --> 00:21:00.000]  換句話講
[00:21:00.000 --> 00:21:02.000]  有新人擁埋一齊
[00:21:02.000 --> 00:21:04.000]  佢哋可能冇地方畀佢住
[00:21:04.000 --> 00:21:06.000]  於是乎有新人嘅瑪利亞
[00:21:06.000 --> 00:21:08.000]  就落咗下面
[00:21:08.000 --> 00:21:10.000]  馬棚嘅地方
[00:21:10.000 --> 00:21:12.000]  係咪好陰公
[00:21:12.000 --> 00:21:14.000]  有啲陰公
[00:21:14.000 --> 00:21:16.000]  但都唔差嘅
[00:21:16.000 --> 00:21:18.000]  因為嗰啲兩房嘅設計
[00:21:18.000 --> 00:21:20.000]  下面
[00:21:20.000 --> 00:21:22.000]  有啲牛羊等等
[00:21:22.000 --> 00:21:24.000]  其實就令到嗰個嘅屋企
[00:21:24.000 --> 00:21:26.000]  會亂啲嘅
[00:21:26.000 --> 00:21:28.000]  以前就冇暖氣
[00:21:28.000 --> 00:21:30.000]  所以嗰啲馬牛羊
[00:21:30.000 --> 00:21:32.000]  佢就放咗下面
[00:21:32.000 --> 00:21:34.000]  然後暖氣就會上升
[00:21:34.000 --> 00:21:36.000]  所以下面都係ok
[00:21:36.000 --> 00:21:38.000]  去到馬棚呢個地方
[00:21:38.000 --> 00:21:40.000]  佢哋就喺嗰度
[00:21:40.000 --> 00:21:42.000]  生產
[00:21:42.000 --> 00:21:44.000]  可能我諗咁想像
[00:21:44.000 --> 00:21:46.000]  大老婆都爬唔到上去
[00:21:46.000 --> 00:21:50.000]  喺樓下
[00:21:50.000 --> 00:21:52.000]  佢哋可能執個地方
[00:21:52.000 --> 00:21:54.000]  然之後就畀佢哋喺嗰度
[00:21:54.000 --> 00:21:56.000]  生仔
[00:21:56.000 --> 00:21:58.000]  因為咁睇嘅時候
[00:21:58.000 --> 00:22:00.000]  呢個聖誕故事
[00:22:00.000 --> 00:22:02.000]  並非好似
[00:22:02.000 --> 00:22:04.000]  唔一定係好似
[00:22:04.000 --> 00:22:06.000]  我諗馬尼亞同埋
[00:22:06.000 --> 00:22:08.000]  約瑟
[00:22:08.000 --> 00:22:10.000]  冒住風雨冇人理佢哋
[00:22:10.000 --> 00:22:12.000]  搵唔到Motel 6
[00:22:12.000 --> 00:22:14.000]  然之後就去咗
[00:22:14.000 --> 00:22:16.000]  一個馬棚
[00:22:16.000 --> 00:22:18.000]  然之後生咗耶穌出嚟
[00:22:18.000 --> 00:22:20.000]  未必係咁
[00:22:20.000 --> 00:22:22.000]  可能呢個故事其實係一個
[00:22:22.000 --> 00:22:24.000]  Welcome嘅故事
[00:22:24.000 --> 00:22:26.000]  即係佢哋去到伯尼行呢個地方
[00:22:26.000 --> 00:22:28.000]  客房上面冇地方
[00:22:28.000 --> 00:22:30.000]  然之後主人家
[00:22:30.000 --> 00:22:32.000]  或者佢嘅親戚
[00:22:32.000 --> 00:22:34.000]  執咗個地方
[00:22:34.000 --> 00:22:36.000]  然之後畀佢哋喺嗰處
[00:22:36.000 --> 00:22:38.000]  能夠安睡
[00:22:38.000 --> 00:22:40.000]  產其到日
[00:22:40.000 --> 00:22:42.000]  耶穌就出世
[00:22:42.000 --> 00:22:44.000]  如果係咁睇
[00:22:44.000 --> 00:22:46.000]  路加方第一二章
[00:22:46.000 --> 00:22:48.000]  就係講緊一個Welcome嘅故事
[00:22:48.000 --> 00:22:50.000]  有啲乜嘢人
[00:22:50.000 --> 00:22:52.000]  能夠Welcome咗耶穌
[00:22:52.000 --> 00:22:54.000]  進入佢心靈
[00:22:54.000 --> 00:22:56.000]  有啲咩人可以接受到上帝嘅
[00:22:56.000 --> 00:22:58.000]  福音 接受到上帝嘅
[00:22:58.000 --> 00:23:00.000]  話語
[00:23:00.000 --> 00:23:02.000]  唔係嗰啲大名鼎鼎上面嘅
[00:23:02.000 --> 00:23:04.000]  而係嗰啲
[00:23:04.000 --> 00:23:06.000]  真正嘅小角色
[00:23:06.000 --> 00:23:08.000]  撒加尼亞
[00:23:08.000 --> 00:23:10.000]  伊尼撒伯
[00:23:10.000 --> 00:23:14.000]  約瑟 瑪利亞
[00:23:14.000 --> 00:23:16.000]  當時社會裏面
[00:23:16.000 --> 00:23:18.000]  最低端嘅
[00:23:18.000 --> 00:23:20.000]  最無能嘅
[00:23:20.000 --> 00:23:22.000]  佢哋卻係
[00:23:22.000 --> 00:23:24.000]  見到耶穌
[00:23:24.000 --> 00:23:26.000]  見到上帝嘅
[00:23:26.000 --> 00:23:28.000]  工作
[00:23:28.000 --> 00:23:30.000]  每年到年尾嘅時候
[00:23:30.000 --> 00:23:32.000]  時代雜誌
[00:23:32.000 --> 00:23:34.000]  Time Magazine
[00:23:34.000 --> 00:23:36.000]  都會選Person of the Year
[00:23:36.000 --> 00:23:38.000]  或者Icon of the Year
[00:23:38.000 --> 00:23:40.000]  你知唔知
[00:23:40.000 --> 00:23:42.000]  今年佢哋選咗Icon of the Year係邊個
[00:23:42.000 --> 00:23:46.000]  楊紫瓊
[00:23:46.000 --> 00:23:48.000]  楊紫瓊 Michelle Yeoh
[00:23:48.000 --> 00:23:50.000]  你知唔知
[00:23:50.000 --> 00:23:52.000]  都ok
[00:23:52.000 --> 00:23:54.000]  因為我哋亞洲人
[00:23:54.000 --> 00:23:56.000]  選咗佢為我哋爭光都好
[00:23:56.000 --> 00:23:58.000]  即係楊紫瓊都幾歲
[00:23:58.000 --> 00:24:00.000]  都好老
[00:24:00.000 --> 00:24:02.000]  60歲
[00:24:02.000 --> 00:24:04.000]  佢都打咗江山好耐
[00:24:04.000 --> 00:24:06.000]  喺電影界
[00:24:06.000 --> 00:24:08.000]  喺一啲動作片
[00:24:08.000 --> 00:24:10.000]  等等
[00:24:10.000 --> 00:24:12.000]  得到呢個獎
[00:24:12.000 --> 00:24:14.000]  Icon of the Year
[00:24:14.000 --> 00:24:16.000]  Person of the Year
[00:24:16.000 --> 00:24:18.000]  即係今年
[00:24:18.000 --> 00:24:20.000]  所謂風雲人物
[00:24:20.000 --> 00:24:24.000]  烏克蘭總統
[00:24:24.000 --> 00:24:26.000]  烏克蘭總統
[00:24:26.000 --> 00:24:28.000]  點解
[00:24:28.000 --> 00:24:30.000]  因為俄羅斯入侵烏克蘭嘅時候
[00:24:30.000 --> 00:24:32.000]  佢帶領佢嘅人民去反抗
[00:24:32.000 --> 00:24:34.000]  Keep住嗰個Spirit
[00:24:34.000 --> 00:24:36.000]  Ukrainian嘅Spirit
[00:24:36.000 --> 00:24:38.000]  呢啲都係一啲好重要嘅
[00:24:38.000 --> 00:24:40.000]  Icon of the Year
[00:24:40.000 --> 00:24:42.000]  Person of the Year
[00:24:44.000 --> 00:24:46.000]  我哋中間邊個可以選到
[00:24:46.000 --> 00:24:48.000]  Icon of the Year
[00:24:48.000 --> 00:24:50.000]  有冇
[00:24:50.000 --> 00:24:56.000]  如果我哋係任何一個人
[00:24:56.000 --> 00:24:58.000]  係Person of the Year 或者 Icon of the Year
[00:24:58.000 --> 00:25:00.000]  就巴閉囉係咪
[00:25:00.000 --> 00:25:02.000]  可惜唔係呀
[00:25:02.000 --> 00:25:04.000]  冇乜人理我哋
[00:25:04.000 --> 00:25:06.000]  可能你嘅你嘅你最近嘅感受都係咁
[00:25:06.000 --> 00:25:08.000]  冇人理你
[00:25:08.000 --> 00:25:12.000]  社會裏面可能唔係咁多人
[00:25:12.000 --> 00:25:14.000]  重視我哋
[00:25:14.000 --> 00:25:16.000]  In fact我哋就係一種咁樣嘅人
[00:25:16.000 --> 00:25:18.000]  但係路加
[00:25:18.000 --> 00:25:20.000]  話接受福音嘅
[00:25:20.000 --> 00:25:22.000]  上帝嘅恩典
[00:25:22.000 --> 00:25:24.000]  臨到嘅呢啲生命
[00:25:24.000 --> 00:25:26.000]  就係呢啲咁嘅小國蟲
[00:25:26.000 --> 00:25:28.000]  若瑟瑪利亞
[00:25:28.000 --> 00:25:30.000]  撒加利亞
[00:25:30.000 --> 00:25:32.000]  伊利沙伯
[00:25:32.000 --> 00:25:34.000]  一啲冇人理嘅上帝
[00:25:34.000 --> 00:25:36.000]  就臨到佢哋
[00:25:36.000 --> 00:25:40.000]  等於我哋唔使去崇拜嗰啲
[00:25:40.000 --> 00:25:42.000]  有權有勢嘅
[00:25:42.000 --> 00:25:46.000]  相反聖誕故事
[00:25:46.000 --> 00:25:48.000]  就話畀我哋聽縱使我哋係小角色
[00:25:48.000 --> 00:25:50.000]  上帝
[00:25:50.000 --> 00:25:52.000]  仍然喺我哋
[00:25:52.000 --> 00:25:54.000]  身上可以共同
[00:25:54.000 --> 00:25:56.000]  你喺上帝嘅眼中
[00:25:56.000 --> 00:25:58.000]  係一個好重要嘅人
[00:25:58.000 --> 00:26:00.000]  喺社會裏面
[00:26:00.000 --> 00:26:02.000]  可能係低端
[00:26:02.000 --> 00:26:04.000]  喺社會經歷上面
[00:26:04.000 --> 00:26:06.000]  可能你覺得冇人理你
[00:26:06.000 --> 00:26:08.000]  但係你見到呢啲
[00:26:08.000 --> 00:26:10.000]  小角色第一二章出現嘅時候
[00:26:10.000 --> 00:26:12.000]  都係一啲
[00:26:12.000 --> 00:26:14.000]  默默去侍奉
[00:26:14.000 --> 00:26:16.000]  默默去忠心
[00:26:16.000 --> 00:26:18.000]  去謹守
[00:26:18.000 --> 00:26:20.000]  冇乜地位
[00:26:20.000 --> 00:26:22.000]  冇乜影響力
[00:26:22.000 --> 00:26:24.000]  上帝嘅恩典
[00:26:24.000 --> 00:26:26.000]  居然係臨到佢哋
[00:26:26.000 --> 00:26:28.000]  如果你拍電影
[00:26:28.000 --> 00:26:30.000]  你就唔會搵呢啲咁嘅人拍
[00:26:30.000 --> 00:26:32.000]  你搵咩人拍
[00:26:32.000 --> 00:26:34.000]  戴希倫
[00:26:34.000 --> 00:26:36.000]  奧古斯都
[00:26:36.000 --> 00:26:38.000]  去做佢哋嘅故事
[00:26:38.000 --> 00:26:40.000]  呢啲叫做Epic Story
[00:26:40.000 --> 00:26:42.000]  我哋冇Epic Story
[00:26:42.000 --> 00:26:44.000]  但聖誕故事
[00:26:44.000 --> 00:26:46.000]  老家就話
[00:26:46.000 --> 00:26:48.000]  佢係呢啲咁嘅minor嘅character
[00:26:48.000 --> 00:26:50.000]  可以見到
[00:26:50.000 --> 00:26:52.000]  耶穌神嘅恩典
[00:26:52.000 --> 00:26:54.000]  拯救
[00:26:54.000 --> 00:26:56.000]  能夠嚟到
[00:26:56.000 --> 00:26:58.000]  寂寂無名嘅係呢啲小角色
[00:26:58.000 --> 00:27:00.000]  能夠見到上帝嘅共同
[00:27:00.000 --> 00:27:02.000]  我哋嘅救主
[00:27:02.000 --> 00:27:04.000]  亦都係寂寂無名嘅
[00:27:04.000 --> 00:27:06.000]  佢可以見到呢個世界
[00:27:06.000 --> 00:27:08.000]  我記得好幾年前
[00:27:08.000 --> 00:27:10.000]  我聽
[00:27:10.000 --> 00:27:12.000]  德蘭修女
[00:27:12.000 --> 00:27:14.000]  你知到邊個係德蘭修女
[00:27:14.000 --> 00:27:16.000]  德蘭修女都好出名
[00:27:16.000 --> 00:27:18.000]  其實本身佢一啲名都冇
[00:27:18.000 --> 00:27:20.000]  只不過英國BBC
[00:27:20.000 --> 00:27:22.000]  有個記者
[00:27:22.000 --> 00:27:24.000]  走咗去嘉義國塔Calcutta
[00:27:24.000 --> 00:27:26.000]  嚟到去訪問佢
[00:27:26.000 --> 00:27:28.000]  訪問一播出去之後
[00:27:28.000 --> 00:27:30.000]  成個英國西方世界就知道
[00:27:30.000 --> 00:27:32.000]  原來有個咁嘅人
[00:27:32.000 --> 00:27:34.000]  就係服侍嗰啲垂死嘅人
[00:27:34.000 --> 00:27:36.000]  喺街垂死嘅人
[00:27:36.000 --> 00:27:38.000]  佢就執佢哋返去
[00:27:38.000 --> 00:27:40.000]  洗乾淨佢個身體
[00:27:40.000 --> 00:27:42.000]  以至佢能夠有尊嚴去世
[00:27:42.000 --> 00:27:46.000]  德蘭修女Margaret Theresa就做呢樣嘢
[00:27:46.000 --> 00:27:48.000]  Margaret Theresa講咗一句說話
[00:27:48.000 --> 00:27:50.000]  今日印象仍然好深
[00:27:50.000 --> 00:27:52.000]  佢講乜嘢呢
[00:27:52.000 --> 00:27:54.000]  佢話Not all of us can do great things
[00:27:54.000 --> 00:27:56.000]  But we can do small things
[00:27:56.000 --> 00:27:58.000]  But we can do small things
[00:27:58.000 --> 00:28:00.000]  With great love
[00:28:00.000 --> 00:28:02.000]  Not all of us can do great things
[00:28:02.000 --> 00:28:04.000]  But we all can do small things
[00:28:04.000 --> 00:28:06.000]  With great love
[00:28:06.000 --> 00:28:08.000]  佢就係咁直直無名
[00:28:08.000 --> 00:28:10.000]  喺嘉義國塔
[00:28:10.000 --> 00:28:12.000]  做修女去服侍
[00:28:12.000 --> 00:28:14.000]  喺佢身上就見到上帝嘅工作
[00:28:14.000 --> 00:28:16.000]  上帝嘅恩典
[00:28:16.000 --> 00:28:18.000]  唔係我哋個個都未必可以做到偉大嘅事
[00:28:18.000 --> 00:28:20.000]  佢就係咁直直無名
[00:28:20.000 --> 00:28:22.000]  喺嘉義國塔
[00:28:22.000 --> 00:28:24.000]  做修女去服侍
[00:28:24.000 --> 00:28:26.000]  喺佢身上就見到上帝嘅工作
[00:28:26.000 --> 00:28:28.000]  上帝嘅恩典
[00:28:28.000 --> 00:28:30.000]  唔係我個個都未必可以做到偉大嘅事
[00:28:30.000 --> 00:28:32.000]  但我可以做小事
[00:28:32.000 --> 00:28:34.000]  但我可以做小事
[00:28:34.000 --> 00:28:36.000]  With great love
[00:28:36.000 --> 00:28:38.000]  喺聖誕節
[00:28:38.000 --> 00:28:40.000]  平平無奇嘅人
[00:28:40.000 --> 00:28:42.000]  平凡嘅人
[00:28:42.000 --> 00:28:44.000]  先係主角
[00:28:44.000 --> 00:28:46.000]  佢喺社會裏面
[00:28:46.000 --> 00:28:48.000]  上頭嘅
[00:28:48.000 --> 00:28:50.000]  有權有勢嘅人
[00:28:50.000 --> 00:28:52.000]  佢哋反而係背景
[00:28:52.000 --> 00:28:54.000]  Do small things with great love
[00:28:54.000 --> 00:28:56.000]  Do small things with great love
[00:28:56.000 --> 00:28:58.000]  Do small things with great love
[00:28:58.000 --> 00:29:00.000]  喺聖誕節裏面諗一諗
[00:29:00.000 --> 00:29:02.000]  有啲咩可以默默嘅
[00:29:02.000 --> 00:29:04.000]  去繼續耕耘去做
[00:29:04.000 --> 00:29:06.000]  花少少時間
[00:29:06.000 --> 00:29:08.000]  可能為一啲有需要嘅人祈禱
[00:29:08.000 --> 00:29:10.000]  可能寫張問候嘅卡
[00:29:10.000 --> 00:29:12.000]  可能寫張問候嘅卡
[00:29:12.000 --> 00:29:14.000]  去慰問一個有需要嘅人
[00:29:14.000 --> 00:29:16.000]  去慰問一個有需要嘅人
[00:29:16.000 --> 00:29:18.000]  一個可能孤獨嘅人
[00:29:18.000 --> 00:29:20.000]  你去幫助佢
[00:29:20.000 --> 00:29:22.000]  你去幫助佢
[00:29:22.000 --> 00:29:24.000]  幾個禮拜前
[00:29:24.000 --> 00:29:26.000]  我入嚟教會
[00:29:26.000 --> 00:29:28.000]  weekday 時候入嚟教會
[00:29:28.000 --> 00:29:30.000]  有時我哋收到信
[00:29:30.000 --> 00:29:32.000]  個個巡禮就
[00:29:32.000 --> 00:29:34.000]  啲信就放咗喺出面
[00:29:34.000 --> 00:29:36.000]  咁我就開嗰幾封信
[00:29:36.000 --> 00:29:38.000]  有封卡嚟嘅
[00:29:38.000 --> 00:29:40.000]  外州寄嚟
[00:29:40.000 --> 00:29:42.000]  外州會有人寄嚟嘅
[00:29:42.000 --> 00:29:44.000]  唔係芝加哥寄嚟嘅
[00:29:44.000 --> 00:29:46.000]  芝加哥唔使寄嚟啦
[00:29:46.000 --> 00:29:48.000]  外州寄嚟
[00:29:48.000 --> 00:29:50.000]  嗰張卡
[00:29:50.000 --> 00:29:52.000]  我打開用英文寫
[00:29:52.000 --> 00:29:54.000]  佢寫畀我哋教會
[00:29:54.000 --> 00:29:56.000]  佢寫畀我哋教會
[00:29:56.000 --> 00:29:58.000]  好多謝我哋教會
[00:29:58.000 --> 00:30:00.000]  好多謝我哋教會
[00:30:00.000 --> 00:30:02.000]  因為教會最近幾年
[00:30:02.000 --> 00:30:04.000]  因為教會最近幾年
[00:30:04.000 --> 00:30:06.000]  我哋去接納咗佢嘅義子
[00:30:06.000 --> 00:30:08.000]  我哋去接納咗佢嘅義子
[00:30:08.000 --> 00:30:10.000]  一對老夫婦
[00:30:10.000 --> 00:30:12.000]  年紀老邁嘅夫婦寫信嚟畀我哋
[00:30:12.000 --> 00:30:14.000]  好多謝你
[00:30:14.000 --> 00:30:16.000]  因為接納咗我個仔
[00:30:16.000 --> 00:30:18.000]  我為咗我個仔祈禱好多年
[00:30:18.000 --> 00:30:20.000]  希望佢能夠返返去上帝嗰度
[00:30:20.000 --> 00:30:22.000]  一個腐鹿撞棍咁
[00:30:22.000 --> 00:30:24.000]  一個腐鹿撞棍咁
[00:30:24.000 --> 00:30:26.000]  佢就嚟咗呢度教會
[00:30:26.000 --> 00:30:28.000]  成為我一份子
[00:30:28.000 --> 00:30:30.000]  成為我一份子
[00:30:30.000 --> 00:30:32.000]  嗰對老夫婦去到感謝教會
