
[00:00:00.000 --> 00:00:02.000]  多謝Nelson
[00:18:25.000 --> 00:18:28.000]  唯一一樣我不能夠知足的
[00:18:28.000 --> 00:18:32.000]  就是我還有上帝給我的使命我未完
[00:18:32.000 --> 00:18:34.000]  我完了它
[00:18:34.000 --> 00:18:36.000]  這個就是我的心
[00:18:36.000 --> 00:18:40.000]  我相信我團隊裏面每一個的同工
[00:18:40.000 --> 00:18:43.000]  他們的心都是這樣
[00:18:43.000 --> 00:18:46.000]  所以我在這裏想呼籲弟兄姊妹
[00:18:46.000 --> 00:18:48.000]  我們回到聖經裏面看
[00:18:48.000 --> 00:18:54.000]  回到去了解一下教會的運作
[00:18:54.000 --> 00:19:00.000]  教會的發展我們需要一些更大的需要
[00:19:00.000 --> 00:19:02.000]  我想呼籲大家去想一想
[00:19:02.000 --> 00:19:05.000]  到底我們奉獻的生命
[00:19:05.000 --> 00:19:09.000]  奉獻的習慣
[00:19:09.000 --> 00:19:11.000]  有沒有養成
[00:19:11.000 --> 00:19:15.000]  我們的信心是不是只是憑口講
[00:19:15.000 --> 00:19:22.000]  教會裏面這些問題我們需要點出來
[00:19:22.000 --> 00:19:25.000]  我不講這些同工的薪酬等等的問題
[00:19:25.000 --> 00:19:27.000]  我們先不講這些
[00:19:27.000 --> 00:19:29.000]  有一樣東西我很多年都觀察到
[00:19:29.000 --> 00:19:32.000]  教會裏面我舉個例子
[00:19:32.000 --> 00:19:35.000]  譬如教會裏面的音樂
[00:19:35.000 --> 00:19:38.000]  敬拜的音樂
[00:19:38.000 --> 00:19:42.000]  教會裏面敬拜的音樂我們用一些詩歌
[00:19:42.000 --> 00:19:44.000]  這些詩歌是誰寫的
[00:19:44.000 --> 00:19:46.000]  是不是AI寫的
[00:19:46.000 --> 00:19:49.000]  是有人寫的
[00:19:49.000 --> 00:19:54.000]  很多時候有些弟兄姊妹可能會
[00:19:54.000 --> 00:19:56.000]  久不久我們會講
[00:19:56.000 --> 00:19:58.000]  為什麼中文的詩歌
[00:19:58.000 --> 00:20:00.000]  中文敬拜的詩歌
[00:20:00.000 --> 00:20:01.000]  教會用的詩歌
[00:20:01.000 --> 00:20:03.000]  為什麼不是很好
[00:20:03.000 --> 00:20:07.000]  跟英文比較好像不是很比得上
[00:20:07.000 --> 00:20:09.000]  原因是怎樣
[00:20:09.000 --> 00:20:12.000]  我想告訴大家一個很奇怪的文化
[00:20:12.000 --> 00:20:16.000]  就是我們經常覺得這些音樂是免費的
[00:20:16.000 --> 00:20:18.000]  不用錢的
[00:20:18.000 --> 00:20:20.000]  因為你唱出來大家聽
[00:20:20.000 --> 00:20:22.000]  有意就聽到
[00:20:22.000 --> 00:20:24.000]  有意聽到就用不著錢
[00:20:24.000 --> 00:20:26.000]  開大聲一點
[00:20:26.000 --> 00:20:31.000]  但我們不知道背後原來是有一些作曲作詞
[00:20:31.000 --> 00:20:34.000]  有些應該是經歷過訓練
[00:20:34.000 --> 00:20:36.000]  生命裏面有經歷有裝備的人
[00:20:36.000 --> 00:20:38.000]  他們去寫一些好的詩歌
[00:20:38.000 --> 00:20:40.000]  如果沒有這些人就不會有好的詩歌
[00:20:40.000 --> 00:20:42.000]  但偏偏教會裏面的文化就是
[00:20:42.000 --> 00:20:43.000]  我們覺得這些是免費的
[00:20:43.000 --> 00:20:45.000]  我們是不需要支持的
[00:20:45.000 --> 00:20:48.000]  你知不知道這些詩歌是要給版權的
[00:20:48.000 --> 00:20:55.000]  在我們基督教的中文詩歌文化裏面
[00:20:55.000 --> 00:20:57.000]  這件事是最麻煩的
[00:20:57.000 --> 00:21:01.000]  因為有很多人寫完一首歌
[00:21:01.000 --> 00:21:03.000]  他的回應就是
[00:21:03.000 --> 00:21:05.000]  這些要錢的嗎
[00:21:05.000 --> 00:21:07.000]  你侍奉的
[00:21:07.000 --> 00:21:09.000]  你侍奉就不要講錢
[00:21:09.000 --> 00:21:10.000]  OK Fine
[00:21:10.000 --> 00:21:11.000]  侍奉就不要講錢
[00:21:11.000 --> 00:21:15.000]  這些人就是要有柴油米才能寫歌
[00:21:15.000 --> 00:21:17.000]  或者他們業餘才能寫歌
[00:21:17.000 --> 00:21:19.000]  騰空他們自己的時間就能寫歌
[00:21:19.000 --> 00:21:23.000]  這麼多年我認識不少
[00:21:23.000 --> 00:21:29.000]  一些有音樂上的恩賜和才幹的弟兄姊妹
[00:21:29.000 --> 00:21:35.000]  甚至他們自己搞一些音樂的敬拜的士工
[00:21:35.000 --> 00:21:37.000]  無論在加州也好
[00:21:37.000 --> 00:21:38.000]  在加拿大也好
[00:21:38.000 --> 00:21:40.000]  我都認識不少
[00:21:40.000 --> 00:21:42.000]  我沒有一個認識的
[00:21:42.000 --> 00:21:46.000]  是不需要柴油米的
[00:21:46.000 --> 00:21:50.000]  每個月都是不夠
[00:21:50.000 --> 00:21:51.000]  我想問
[00:21:51.000 --> 00:21:53.000]  因為如果你這樣的話
[00:21:53.000 --> 00:21:56.000]  你怎麼可能會有好的詩歌出來呢
[00:21:56.000 --> 00:21:58.000]  是不是
[00:21:58.000 --> 00:22:00.000]  所以有些大教會做
[00:22:00.000 --> 00:22:03.000]  有時一些的師哥敬拜隊
[00:22:03.000 --> 00:22:04.000]  不同的地方
[00:22:04.000 --> 00:22:05.000]  香港也好
[00:22:05.000 --> 00:22:06.000]  在加拿大也好
[00:22:06.000 --> 00:22:07.000]  他們來到的時候
[00:22:07.000 --> 00:22:11.000]  他們會希望弟兄姊妹支持他們
[00:22:11.000 --> 00:22:13.000]  往日舊的時候
[00:22:13.000 --> 00:22:15.000]  現在沒有了
[00:22:15.000 --> 00:22:17.000]  那時候還會賣CD
[00:22:17.000 --> 00:22:19.000]  他們弄了一些CD
[00:22:19.000 --> 00:22:23.000]  完結了音樂的分享晚會
[00:22:23.000 --> 00:22:24.000]  報道會也好
[00:22:24.000 --> 00:22:27.000]  他們就會賣這些CD
[00:22:27.000 --> 00:22:29.000]  賣這些CD的時候
[00:22:29.000 --> 00:22:31.000]  都要經過很多很多的Hurdle
[00:22:31.000 --> 00:22:33.000]  因為有很多人說
[00:22:33.000 --> 00:22:35.000]  教會不可以買賣
[00:22:35.000 --> 00:22:37.000]  不可以買賣當然是自由奉獻就行了
[00:22:37.000 --> 00:22:38.000]  講自由奉獻
[00:22:38.000 --> 00:22:40.000]  其實就是不需奉獻
[00:22:40.000 --> 00:22:42.000]  是不是
[00:22:42.000 --> 00:22:44.000]  或者
[00:22:44.000 --> 00:22:49.000]  我見到有很多很well off的人
[00:22:49.000 --> 00:22:51.000]  他們怎麼支持呢
[00:22:51.000 --> 00:22:54.000]  有幾張CD買一張算了
[00:22:54.000 --> 00:22:56.000]  或者自由奉獻
[00:22:56.000 --> 00:22:58.000]  20元
[00:22:58.000 --> 00:23:00.000]  有現金我給20元給你
[00:23:00.000 --> 00:23:02.000]  給50元給你
[00:23:02.000 --> 00:23:06.000]  這個是一個很差的文化
[00:23:06.000 --> 00:23:08.000]  因為他們在想什麼
[00:23:08.000 --> 00:23:10.000]  這些東西用不著錢
[00:23:10.000 --> 00:23:12.000]  最多我們祈禱
[00:23:12.000 --> 00:23:13.000]  我們多祈禱一點
[00:23:13.000 --> 00:23:15.000]  上帝給我們神蹟
[00:23:15.000 --> 00:23:18.000]  有些可以不用吃東西的人
[00:23:18.000 --> 00:23:20.000]  不用生活的人
[00:23:20.000 --> 00:23:22.000]  然後可以給我們一些好的侍奉
[00:23:22.000 --> 00:23:24.000]  Praise God
[00:23:24.000 --> 00:23:26.000]  五餅二魚
[00:23:26.000 --> 00:23:27.000]  很奇怪
[00:23:27.000 --> 00:23:29.000]  所以為什麼耶穌說
[00:23:29.000 --> 00:23:31.000]  給多些神蹟你都沒有用
[00:23:31.000 --> 00:23:33.000]  因為給多些神蹟給你
[00:23:33.000 --> 00:23:36.000]  都不會建立你的信心
[00:23:36.000 --> 00:23:38.000]  That is not the point
[00:23:38.000 --> 00:23:43.000]  到底我們應該怎樣去幫助教會
[00:23:43.000 --> 00:23:47.000]  整體基督教福音的侍奉
[00:23:47.000 --> 00:23:49.000]  那種工作
[00:23:49.000 --> 00:23:54.000]  我們自己可不可以參與在裡面
[00:23:54.000 --> 00:23:56.000]  我覺得最根底的問題就是
[00:23:56.000 --> 00:23:59.000]  到底我們骨子裡面
[00:23:59.000 --> 00:24:03.000]  我們是不是真的信上帝
[00:24:03.000 --> 00:24:05.000]  還是我們覺得我們奉獻的時候
[00:24:05.000 --> 00:24:08.000]  上帝是阻礙我們發達
[00:24:08.000 --> 00:24:10.000]  明明我們存了這麼多錢
[00:24:10.000 --> 00:24:12.000]  我們又去奉獻
[00:24:12.000 --> 00:24:14.000]  那不就是上帝阻礙我們嗎
[00:24:14.000 --> 00:24:16.000]  我們的財務計劃
[00:24:16.000 --> 00:24:18.000]  我們退休的計劃
[00:24:18.000 --> 00:24:20.000]  或者是我們安穩一點
[00:24:20.000 --> 00:24:22.000]  安樂一點的生活的計劃
[00:24:22.000 --> 00:24:24.000]  上帝永遠都是阻礙我們
[00:24:24.000 --> 00:24:26.000]  又要我時間
[00:24:26.000 --> 00:24:27.000]  又要我精力
[00:24:27.000 --> 00:24:31.000]  還要我去奉獻
[00:24:31.000 --> 00:24:34.000]  如果我們這樣去認識鬼的上帝的話
[00:24:34.000 --> 00:24:37.000]  我想我們想一想
[00:24:37.000 --> 00:24:38.000]  我們骨子裡面
[00:24:38.000 --> 00:24:40.000]  真的是不是相信上帝
[00:24:40.000 --> 00:24:43.000]  Do we really trust him
[00:24:43.000 --> 00:24:45.000]  Or do we really know him
[00:24:45.000 --> 00:24:48.000]  我們是不是真的認識這個上帝
[00:24:48.000 --> 00:24:49.000]  聖經裡面告訴我們
[00:24:49.000 --> 00:24:53.000]  上帝是會祝福有能力供應的
[00:24:53.000 --> 00:24:56.000]  我們是不是真的認識
[00:24:56.000 --> 00:24:59.000]  這位上帝是這樣的上帝
[00:24:59.000 --> 00:25:03.000]  信心的功課你和我都要走
[00:25:03.000 --> 00:25:05.000]  對不對
[00:25:05.000 --> 00:25:08.000]  結束的時候
[00:25:08.000 --> 00:25:10.000]  為了我們教會祷告
[00:25:10.000 --> 00:25:14.000]  我真的心願我們教會能夠繼續向前
[00:25:14.000 --> 00:25:16.000]  年輕的童工
[00:25:16.000 --> 00:25:18.000]  他們可以受裝備
[00:25:18.000 --> 00:25:20.000]  然後可以侍奉
[00:25:20.000 --> 00:25:25.000]  上帝才得榮耀
[00:25:25.000 --> 00:25:27.000]  我們拿聖餐之前
[00:25:27.000 --> 00:25:28.000]  我們同心低頭祈禱
[00:25:28.000 --> 00:25:29.000]  聖餐也告訴我們
[00:25:29.000 --> 00:25:32.000]  上帝是一個多麼豐足的上帝
[00:25:32.000 --> 00:25:33.000]  願意祝福我們
[00:25:33.000 --> 00:25:37.000]  給我們一個救恩
[00:25:37.000 --> 00:25:51.000]  他就是這樣的上帝
[00:25:51.000 --> 00:25:53.000]  上帝祢是偉大
[00:25:53.000 --> 00:25:56.000]  配受尊榮的上帝
[00:25:56.000 --> 00:25:58.000]  祢是創造萬有
[00:25:58.000 --> 00:26:02.000]  祝福我們口齒白沫的上帝
[00:26:02.000 --> 00:26:03.000]  主要是讓我們
[00:26:03.000 --> 00:26:07.000]  在我們心底裏認定
[00:26:07.000 --> 00:26:11.000]  讓我們不要忘記
[00:26:11.000 --> 00:26:13.000]  我們就做很多不同的要求
[00:26:13.000 --> 00:26:18.000]  很多不同的挑戰
[00:26:18.000 --> 00:26:21.000]  主要很多時候我們忘記了
[00:26:21.000 --> 00:26:25.000]  祢就是那一位願意施恩的神
[00:26:25.000 --> 00:26:28.000]  願意公認的神
[00:26:28.000 --> 00:26:30.000]  主幫助我們感動我們的生命
[00:26:30.000 --> 00:26:35.000]  讓我們能夠全心全意侍奉祢
[00:26:35.000 --> 00:26:38.000]  讓我們的生命
[00:26:38.000 --> 00:26:41.000]  我們願意慷慨
[00:26:41.000 --> 00:26:47.000]  投資在自己上帝國裏的事工
[00:26:47.000 --> 00:26:48.000]  主讓我們知道
[00:26:48.000 --> 00:26:51.000]  祢是那一位多麼有恩典的神
[00:26:51.000 --> 00:26:52.000]  以至我們的生活
[00:26:52.000 --> 00:26:56.000]  包括我們怎樣去管理我們的錢財
[00:26:56.000 --> 00:26:58.000]  都是一樣
[00:26:58.000 --> 00:27:01.000]  我們明白祢是那一位慷慨的上帝
[00:27:01.000 --> 00:27:02.000]  我們怎樣去生活
[00:27:02.000 --> 00:27:04.000]  怎樣去做一個管家
[00:27:04.000 --> 00:27:08.000]  都是反映著你自己的本性
[00:27:08.000 --> 00:27:11.000]  感謝祢是那一位願意豐足慷慨
[00:27:11.000 --> 00:27:14.000]  施與愛我們的神
[00:27:14.000 --> 00:27:15.000]  主要我們弟兄姊妹
[00:27:15.000 --> 00:27:17.000]  整個教會今天來到你面前
[00:27:17.000 --> 00:27:19.000]  在這個聖餐桌
[00:27:19.000 --> 00:27:20.000]  拿著這個餅的杯
[00:27:20.000 --> 00:27:23.000]  一個Token of Grace
[00:27:23.000 --> 00:27:25.000]  一個記號
[00:27:25.000 --> 00:27:28.000]  去告訴我們耶穌基督
[00:27:28.000 --> 00:27:31.000]  祢是那一位多麼偉大的神
[00:27:31.000 --> 00:27:33.000]  對我們的恩典有多少
[00:27:33.000 --> 00:27:36.000]  多麼豐厚
[00:27:36.000 --> 00:27:37.000]  主讓我們生命
[00:27:37.000 --> 00:27:39.000]  讓這個恩典來改變
[00:27:39.000 --> 00:27:43.000]  幫助我們改變我們怎樣看我們的資源
[00:27:43.000 --> 00:27:45.000]  怎樣看我們自己的生命
[00:27:45.000 --> 00:27:49.000]  以至我們做一個忠心的管家
[00:27:49.000 --> 00:27:50.000]  讓我們教會同工
[00:27:50.000 --> 00:27:51.000]  弟兄姊妹
[00:27:51.000 --> 00:27:52.000]  我們所有人
[00:27:52.000 --> 00:27:55.000]  一起來去慰藉你的福音
[00:27:55.000 --> 00:27:57.000]  慰藉你的名義
[00:27:57.000 --> 00:27:58.000]  去繼續努力
[00:27:58.000 --> 00:27:59.000]  我們這樣祈禱
[00:27:59.000 --> 00:28:00.000]  馮主名

