
[00:00:00.000 --> 00:00:05.100]  終於來到傳道書的中間
[00:24:36.600 --> 00:24:46.600]  甚至一個以前的學生特意從上海飛來香港去探望她
[00:24:46.600 --> 00:24:50.600]  給她錢
[00:24:50.600 --> 00:24:55.600]  婆婆在房裡找找找
[00:24:55.600 --> 00:24:59.600]  其中一樣她說她很想找到的是什麼呢
[00:24:59.600 --> 00:25:07.600]  是她藏在房裡一堆印著耶穌愛你的毛巾
[00:25:07.600 --> 00:25:10.600]  她說我很想找到這堆毛巾
[00:25:10.600 --> 00:25:15.600]  因為每一次我出去傳福音的時候
[00:25:15.600 --> 00:25:26.600]  我就會將這些毛巾送給那些福音對象
[00:25:26.600 --> 00:25:31.600]  錢值多少錢
[00:25:31.600 --> 00:25:39.600]  我們現在是活在人類歷史上最富裕的世代
[00:25:39.600 --> 00:25:46.600]  但為什麼我們不是一個最滿足的世代
[00:25:46.600 --> 00:25:52.600]  如果我們人生所有問題都是可以用錢去解決的
[00:25:52.600 --> 00:26:00.600]  那似乎我們有錢的人就應該是活得很快樂的
[00:26:00.600 --> 00:26:05.600]  為什麼有人什麼都有卻是享受不到
[00:26:05.600 --> 00:26:08.600]  反過來有些人沒有什麼
[00:26:08.600 --> 00:26:14.600]  但卻是活得很開心很滿足呢
[00:26:14.600 --> 00:26:19.600]  傳道書五章八節到六章九節
[00:26:19.600 --> 00:26:24.600]  傳道者要教我們認清一個事實
[00:26:24.600 --> 00:26:29.600]  我們所擁有的全部都是神給的
[00:26:29.600 --> 00:26:32.600]  是神賜予的
[00:26:32.600 --> 00:26:39.600]  甚至是神給我們能力去享受
[00:26:39.600 --> 00:26:46.600]  真正的滿足不是擁有更多更多
[00:26:46.600 --> 00:26:55.600]  而是我們要學習怎樣從神的手中去領受
[00:26:55.600 --> 00:26:59.600]  一個八十七歲的老人家
[00:26:59.600 --> 00:27:04.600]  在失去所有日光之下的財物之後
[00:27:04.600 --> 00:27:09.600]  你能不能想像他仍然可以笑著坐在琴面前唱
[00:27:09.600 --> 00:27:12.600]  夜和華是愛
[00:27:12.600 --> 00:27:14.600]  神保守我
[00:27:14.600 --> 00:27:16.600]  我什麼都沒有了
[00:27:16.600 --> 00:27:21.600]  但我很感恩
[00:27:21.600 --> 00:27:24.600]  神的恩典夠我用
[00:27:24.600 --> 00:27:29.600]  他心裡記掛的是那些還沒聽到福音
[00:27:29.600 --> 00:27:34.600]  他很想派一條毛巾給他的人
[00:27:34.600 --> 00:27:43.600]  周婆婆的一生沒有建立在十四樓那層樓上的家裡
[00:27:43.600 --> 00:27:47.600]  她的家當裡沒有在她的錢和金器上
[00:27:47.600 --> 00:27:53.600]  她的人生卻是建立在一個大火點燒都燒不到的事實上
[00:27:53.600 --> 00:27:57.600]  夜和華是愛
[00:27:57.600 --> 00:28:00.600]  夢神賞賜的滿足
[00:28:00.600 --> 00:28:03.600]  神使人心充滿喜樂
[00:28:03.600 --> 00:28:06.600]  Amen
[00:28:06.600 --> 00:28:09.600]  無限滿足快樂湧於心裡
[00:28:09.600 --> 00:28:11.600]  共同度每一天
[00:28:11.600 --> 00:28:14.600]  再偽爛神都不會變
[00:28:14.600 --> 00:28:17.600]  我們一起唱這首詩歌好不好
[00:28:42.600 --> 00:28:50.600]  神令我聆聽心中的憂鬱
[00:28:50.600 --> 00:28:56.600]  共同度每一天
[00:28:56.600 --> 00:29:02.600]  夜和華是愛
[00:29:02.600 --> 00:29:09.600]  在困境中他保守任憂
[00:29:09.600 --> 00:29:17.600]  神為我擺設風俗的隱諱
[00:29:17.600 --> 00:29:26.600]  再偽爛也不會變
[00:29:26.600 --> 00:29:33.600]  在世間輸人與盜
[00:29:33.600 --> 00:29:40.600]  他的愛存在常無盡
[00:29:40.600 --> 00:29:47.600]  神為我死因賣力保守免禮
[00:29:47.600 --> 00:29:54.600]  共同度之世
[00:29:54.600 --> 00:29:59.600]  夜和華是愛
[00:29:59.600 --> 00:30:05.600]  讓我安身青草看誰變
[00:30:05.600 --> 00:30:13.600]  無限滿足快樂湧於心裡
[00:30:13.600 --> 00:30:24.600]  再偽爛也不會變
[00:30:24.600 --> 00:30:25.600]  請坐
[00:30:30.600 --> 00:30:32.600]  大家好
[00:30:32.600 --> 00:30:34.600]  多謝Joyce給我們的提議
