
[00:00:00.000 --> 00:00:02.000]  讚美你 祈禱奉尊明教
[00:16:43.000 --> 00:16:44.000]  然後那些人聽不明白
[00:16:44.000 --> 00:16:46.000]  34節
[00:16:46.000 --> 00:16:48.000]  他們就對他說
[00:16:48.000 --> 00:16:50.000]  主要是請上上每日
[00:16:50.000 --> 00:16:52.000]  打謝糧給我們
[00:16:52.000 --> 00:16:55.000]  每日你都給我好嗎
[00:16:55.000 --> 00:16:59.000]  我每日都想你給我飯吃
[00:16:59.000 --> 00:17:02.000]  記得在出阿俱記的時候
[00:17:02.000 --> 00:17:04.000]  他們走過鄺氣40年
[00:17:04.000 --> 00:17:06.000]  真的每日給他們
[00:17:06.000 --> 00:17:08.000]  就算到Sabbath來之前
[00:17:08.000 --> 00:17:09.000]  都給兩份他們
[00:17:09.000 --> 00:17:12.000]  等到Sabbath的時候就不用煮飯
[00:17:12.000 --> 00:17:16.000]  40年上帝就是這樣去供應他們
[00:17:16.000 --> 00:17:18.000]  但這裡
[00:17:18.000 --> 00:17:22.000]  耶穌就有少少
[00:17:22.000 --> 00:17:25.000]  用他們所熟悉的故事
[00:17:25.000 --> 00:17:29.000]  來講一些再深一點的東西
[00:17:29.000 --> 00:17:32.000]  他說你吃完每一日的東西
[00:17:32.000 --> 00:17:34.000]  你都要再吃
[00:17:34.000 --> 00:17:38.000]  40年都是這樣吃
[00:17:38.000 --> 00:17:39.000]  事實上那些以色列人
[00:17:39.000 --> 00:17:40.000]  吃了40年
[00:17:40.000 --> 00:17:43.000]  都是死在曠野
[00:17:43.000 --> 00:17:46.000]  怎樣都是死硬
[00:17:46.000 --> 00:17:48.000]  為什麼要毀這件事
[00:17:48.000 --> 00:17:50.000]  這麼粗魯
[00:17:50.000 --> 00:17:55.000]  耶穌講一些更加重要的食物
[00:17:55.000 --> 00:17:57.000]  6章第35節
[00:17:57.000 --> 00:18:01.000]  他說我就算生命都要
[00:18:01.000 --> 00:18:04.000]  來到我這裡的
[00:18:04.000 --> 00:18:06.000]  終不饑餓
[00:18:06.000 --> 00:18:09.000]  信我的永不乾旱
[00:18:09.000 --> 00:18:14.000]  我給食物和水給你們
[00:18:14.000 --> 00:18:18.000]  這些是永遠的食物
[00:18:18.000 --> 00:18:19.000]  這個就很出名
[00:18:19.000 --> 00:18:21.000]  在約翰福音裡面有七句
[00:18:21.000 --> 00:18:22.000]  七次
[00:18:22.000 --> 00:18:23.000]  耶穌講什麼
[00:18:23.000 --> 00:18:24.000]  我是
[00:18:24.000 --> 00:18:26.000]  I am
[00:18:26.000 --> 00:18:28.000]  他說我是門
[00:18:28.000 --> 00:18:30.000]  我是羊的門
[00:18:30.000 --> 00:18:32.000]  等等好幾次
[00:18:32.000 --> 00:18:34.000]  這是其中一次
[00:18:34.000 --> 00:18:37.000]  I am the bread of life
[00:18:37.000 --> 00:18:40.000]  是永遠的生活
[00:18:40.000 --> 00:18:43.000]  他說我就是生命的糧
[00:18:43.000 --> 00:18:44.000]  來到我這裡的話
[00:18:44.000 --> 00:18:45.000]  你就不會饑餓
[00:18:45.000 --> 00:18:48.000]  信我的話就不會乾旱
[00:18:48.000 --> 00:18:50.000]  這個當然一定是比喻
[00:18:50.000 --> 00:18:52.000]  因為我們會吃東西
[00:18:52.000 --> 00:18:53.000]  吃食物
[00:18:53.000 --> 00:18:56.000]  我們不會信食物
[00:18:56.000 --> 00:18:58.000]  在你面前的飯都是吃的
[00:18:58.000 --> 00:19:01.000]  你不會說我信你阿凡
[00:19:01.000 --> 00:19:02.000]  我很行的
[00:19:02.000 --> 00:19:03.000]  我信了你就可以
[00:19:03.000 --> 00:19:05.000]  這個肯定就是在講比喻
[00:19:05.000 --> 00:19:07.000]  我們不會信麵包
[00:19:07.000 --> 00:19:10.000]  我們會吃麵包
[00:19:10.000 --> 00:19:12.000]  耶穌就是這個意思
[00:19:12.000 --> 00:19:15.000]  我就是生命的糧
[00:19:15.000 --> 00:19:17.000]  信我的就不會饑餓
[00:19:17.000 --> 00:19:18.000]  下一節
[00:19:18.000 --> 00:19:19.000]  又繼續debate的時候
[00:19:19.000 --> 00:19:20.000]  就講什麼
[00:19:20.000 --> 00:19:23.000]  他說我就是從天上降下來
[00:19:23.000 --> 00:19:26.000]  生命的糧
[00:19:26.000 --> 00:19:29.000]  上面的倉庫打開
[00:19:29.000 --> 00:19:31.000]  降下來有馬欄
[00:19:31.000 --> 00:19:32.000]  人若吃這糧
[00:19:32.000 --> 00:19:34.000]  就永遠活著
[00:19:34.000 --> 00:19:36.000]  我為世人的生命
[00:19:36.000 --> 00:19:37.000]  所賜下的糧
[00:19:37.000 --> 00:19:39.000]  就是我的肉
[00:19:39.000 --> 00:19:41.000]  這個更難
[00:19:41.000 --> 00:19:43.000]  什麼
[00:19:43.000 --> 00:19:44.000]  他說他降馬欄
[00:19:44.000 --> 00:19:46.000]  降馬欄
[00:19:46.000 --> 00:19:48.000]  其實他就說
[00:19:48.000 --> 00:19:51.000]  我就是馬欄
[00:19:51.000 --> 00:19:55.000]  他說不只是給你一碟飯
[00:19:55.000 --> 00:19:59.000]  他說我就是飯
[00:19:59.000 --> 00:20:00.000]  我就是飯
[00:20:00.000 --> 00:20:02.000]  你信我的話
[00:20:02.000 --> 00:20:04.000]  你吃我的話
[00:20:04.000 --> 00:20:10.000]  你就能夠永遠活著
[00:20:10.000 --> 00:20:14.000]  在以前農業的社會
[00:20:14.000 --> 00:20:16.000]  跟我們有一點不像
[00:20:16.000 --> 00:20:18.000]  農業的社會做什麼的
[00:20:18.000 --> 00:20:19.000]  農業的社會很清楚
[00:20:19.000 --> 00:20:22.000]  他們吃任何東西
[00:20:22.000 --> 00:20:25.000]  吃的東西都一定要犧牲了
[00:20:25.000 --> 00:20:27.000]  你才能吃到
[00:20:27.000 --> 00:20:28.000]  舉個例子
[00:20:28.000 --> 00:20:32.000]  我們今天拿個漢堡包去吃
[00:20:32.000 --> 00:20:34.000]  有什麼死了你才能吃到漢堡包
[00:20:34.000 --> 00:20:36.000]  以致你能夠不餓
[00:20:36.000 --> 00:20:38.000]  能夠活著
[00:20:38.000 --> 00:20:40.000]  牛
[00:20:40.000 --> 00:20:42.000]  除非是那些
[00:20:42.000 --> 00:20:44.000]  那些不知道是什麼
[00:20:44.000 --> 00:20:46.000]  可能麥當勞就是這樣
[00:20:46.000 --> 00:20:48.000]  蒼蠅都不吃
[00:20:48.000 --> 00:20:50.000]  牛
[00:20:50.000 --> 00:20:52.000]  菜
[00:20:52.000 --> 00:20:53.000]  那塊菜
[00:20:53.000 --> 00:20:54.000]  一個植物死了
[00:20:54.000 --> 00:20:55.000]  然後放在你面前
[00:20:55.000 --> 00:20:56.000]  夾著漢堡包
[00:20:56.000 --> 00:20:57.000]  你才可以吃
[00:20:57.000 --> 00:20:58.000]  麥
[00:20:58.000 --> 00:20:59.000]  大麥小麥
[00:20:59.000 --> 00:21:01.000]  做出來的麵包
[00:21:01.000 --> 00:21:03.000]  是由什麼來的
[00:21:03.000 --> 00:21:05.000]  是由田產出來的
[00:21:05.000 --> 00:21:07.000]  是那些麥子死了
[00:21:07.000 --> 00:21:09.000]  然後才煮到在你面前
[00:21:09.000 --> 00:21:11.000]  然後你吃了
[00:21:11.000 --> 00:21:13.000]  你就可以活著
[00:21:13.000 --> 00:21:15.000]  以前農業的社會
[00:21:15.000 --> 00:21:17.000]  很清楚這件事
[00:21:17.000 --> 00:21:19.000]  我們說吃羊羔
[00:21:19.000 --> 00:21:21.000]  吃任何的東西
[00:21:21.000 --> 00:21:24.000]  幾乎都是有些東西死了
[00:21:24.000 --> 00:21:26.000]  有些東西犧牲
[00:21:26.000 --> 00:21:28.000]  以致我們能夠得到生命
[00:21:28.000 --> 00:21:29.000]  剛才我們說的
[00:21:29.000 --> 00:21:30.000]  全部是還的節期
[00:21:30.000 --> 00:21:32.000]  全部都是有東西死的
[00:21:32.000 --> 00:21:34.000]  新年不要說這些
[00:21:34.000 --> 00:21:36.000]  比你更差
[00:21:36.000 --> 00:21:38.000]  但每樣東西都死了
[00:21:38.000 --> 00:21:39.000]  放得上去的
[00:21:39.000 --> 00:21:40.000]  都是已經死了
[00:21:40.000 --> 00:21:42.000]  以致你能夠有生命
[00:21:42.000 --> 00:21:46.000]  耶穌就是在說這件事
[00:21:46.000 --> 00:21:48.000]  耶穌就說
[00:21:48.000 --> 00:21:50.000]  我的死
[00:21:50.000 --> 00:21:52.000]  使得你有生命
[00:21:52.000 --> 00:21:54.000]  每一天
[00:21:54.000 --> 00:21:56.000]  你能夠有糧食
[00:21:56.000 --> 00:21:58.000]  都是因為有生命犧牲
[00:21:58.000 --> 00:22:00.000]  以致你能夠有生命
[00:22:00.000 --> 00:22:04.000]  如果說到永生的話
[00:22:04.000 --> 00:22:07.000]  就要先是我為你犧牲
[00:22:07.000 --> 00:22:10.000]  以致你不會受審判
[00:22:10.000 --> 00:22:12.000]  以致你能夠得救
[00:22:12.000 --> 00:22:16.000]  我們等下會搜聖餐
[00:22:16.000 --> 00:22:18.000]  聖餐
[00:22:18.000 --> 00:22:21.000]  就是從這一類的經文
[00:22:21.000 --> 00:22:23.000]  引申出來
[00:22:23.000 --> 00:22:25.000]  就是耶穌的死
[00:22:27.000 --> 00:22:29.000]  每時每刻我們拿聖餐的時候
[00:22:29.000 --> 00:22:31.000]  想起祂的犧牲
[00:22:31.000 --> 00:22:35.000]  餅和葡萄汁
[00:22:35.000 --> 00:22:38.000]  大麥小麥的死
[00:22:38.000 --> 00:22:41.000]  葡萄樹的死
[00:22:41.000 --> 00:22:44.000]  能夠祝福我們有生命
[00:22:44.000 --> 00:22:46.000]  這才是我們要操勞的
[00:22:46.000 --> 00:22:49.000]  最重要我們要知道
[00:22:49.000 --> 00:22:51.000]  我們是領受上帝的救人
[00:22:51.000 --> 00:22:53.000]  開始的時候
[00:22:53.000 --> 00:22:55.000]  我們提醒大家
[00:22:55.000 --> 00:22:57.000]  在感恩節裡面
[00:22:57.000 --> 00:22:59.000]  為什麼去操勞
[00:22:59.000 --> 00:23:01.000]  為什麼去說
[00:23:01.000 --> 00:23:03.000]  Friend God
[00:23:03.000 --> 00:23:05.000]  最重要的
[00:23:05.000 --> 00:23:07.000]  是天上國下來
[00:23:07.000 --> 00:23:09.000]  生命的
[00:23:09.000 --> 00:23:11.000]  耶穌基督自己
[00:23:11.000 --> 00:23:13.000]  我們請勁八隊上來
[00:23:13.000 --> 00:23:15.000]  唱這首歌的時候
[00:23:15.000 --> 00:23:17.000]  我們在最後
[00:23:17.000 --> 00:23:19.000]  第一節的聖經
[00:23:19.000 --> 00:23:21.000]  是跟預知有關
[00:23:21.000 --> 00:23:23.000]  跟耶穌的聖餐有關
[00:23:24.000 --> 00:23:26.000]  他說既然你們是無孝的民
[00:23:26.000 --> 00:23:28.000]  在說教會
[00:23:28.000 --> 00:23:30.000]  在說御節
[00:23:30.000 --> 00:23:32.000]  無孝的民
[00:23:32.000 --> 00:23:36.000]  舊孝隨政
[00:23:36.000 --> 00:23:38.000]  好使你們成為新團
[00:23:38.000 --> 00:23:42.000]  我們御節的羔羊
[00:23:42.000 --> 00:23:44.000]  基督就是被殺
[00:23:44.000 --> 00:23:46.000]  犧牲的
[00:23:46.000 --> 00:23:48.000]  我們來守這個節
[00:23:48.000 --> 00:23:50.000]  其實他在說聖餐
[00:23:50.000 --> 00:23:52.000]  不只是猶太人的節
[00:23:52.000 --> 00:23:54.000]  守這個節的時候
[00:23:54.000 --> 00:23:56.000]  我們就是
[00:23:56.000 --> 00:23:58.000]  作無孝的病
[00:23:58.000 --> 00:24:00.000]  孝代表罪
[00:24:00.000 --> 00:24:02.000]  代表一些不好的東西
[00:24:02.000 --> 00:24:04.000]  除去的時候
[00:24:04.000 --> 00:24:08.000]  領受真正的生命的良
[00:24:08.000 --> 00:24:10.000]  以致我們能夠永遠活著
[00:24:10.000 --> 00:24:12.000]  我們同心大道
[00:24:12.000 --> 00:24:16.000]  上主我們多謝你
[00:24:16.000 --> 00:24:18.000]  因為你是那一位
[00:24:18.000 --> 00:24:20.000]  帶領我們愉悅的羔羊
[00:24:20.000 --> 00:24:22.000]  你就是那個
[00:24:22.000 --> 00:24:24.000]  過世的羔羊
[00:24:24.000 --> 00:24:26.000]  天上降下的力量
[00:24:26.000 --> 00:24:28.000]  叫我們能夠得到永生
[00:24:28.000 --> 00:24:30.000]  上主我們感恩
[00:24:30.000 --> 00:24:32.000]  去讚給你
[00:24:32.000 --> 00:24:34.000]  因為你為我們預備的救恩
[00:24:34.000 --> 00:24:36.000]  你的愛子就是
[00:24:36.000 --> 00:24:38.000]  御節的羔羊
[00:24:38.000 --> 00:24:40.000]  在十家上
[00:24:40.000 --> 00:24:42.000]  為我們流血寫生
[00:24:42.000 --> 00:24:44.000]  救我們離開罪惡
[00:24:44.000 --> 00:24:46.000]  離開審判
[00:24:46.000 --> 00:24:48.000]  離開死亡和黑暗
[00:24:48.000 --> 00:24:50.000]  主帶領我們這一刻
[00:24:50.000 --> 00:24:52.000]  去領受這個
[00:24:52.000 --> 00:24:54.000]  代表你同在的
[00:24:54.000 --> 00:24:56.000]  這個餅和這個盤
[00:24:56.000 --> 00:24:58.000]  提醒我們
[00:24:58.000 --> 00:25:00.000]  你救恩的貴重
[00:25:00.000 --> 00:25:04.000]  主當我們領受的時候
[00:25:04.000 --> 00:25:06.000]  我們知道你就是天上降下來的
[00:25:06.000 --> 00:25:08.000]  生命的力量
[00:25:08.000 --> 00:25:12.000]  叫我們永遠不記憾
[00:25:12.000 --> 00:25:14.000]  主求你的救恩
[00:25:14.000 --> 00:25:16.000]  能夠在我們流血的
[00:25:16.000 --> 00:25:18.000]  這個餅和這個盤
[00:25:18.000 --> 00:25:20.000]  能夠在我們內心裡面
[00:25:20.000 --> 00:25:22.000]  在我們生命最深的地方
[00:25:22.000 --> 00:25:24.000]  去滿足我們
[00:25:24.000 --> 00:25:26.000]  祈禱奉主的名
[00:25:26.000 --> 00:25:28.000]  我們先唱這首歌
[00:25:28.000 --> 00:25:45.000]  《在困苦艱難》 歌手:陳昇
[00:25:45.000 --> 00:25:49.000]  在困苦艱難
[00:25:49.000 --> 00:25:56.000]  仍牽迫肚肚要安靜
[00:25:56.000 --> 00:26:05.000]  知道你是神無罪羔羊
[00:26:05.000 --> 00:26:09.000]  曾被失怨犧牲
[00:26:09.000 --> 00:26:16.000]  為救贖流血捨身
[00:26:16.000 --> 00:26:24.000]  為救贖流血捨身
[00:26:24.000 --> 00:26:29.000]  令人越死亡
[00:26:29.000 --> 00:26:33.000]  越掛慌亂
[00:26:33.000 --> 00:26:39.000]  神恩守不可一錯
[00:26:39.000 --> 00:26:44.000]  成功是實在和
[00:26:44.000 --> 00:26:48.000]  潔淨一生無錯
[00:26:48.000 --> 00:26:55.000]  自己都不怕痛苦
[00:26:55.000 --> 00:26:59.000]  願救恩歸於
[00:26:59.000 --> 00:27:10.000]  坐在寶座上的耶穌
[00:27:10.000 --> 00:27:14.000]  願救恩歸於
[00:27:14.000 --> 00:27:25.000]  坐在寶座上的耶穌
[00:27:25.000 --> 00:27:29.000]  願救恩歸於
[00:27:29.000 --> 00:27:40.000]  坐在寶座上的耶穌
[00:27:40.000 --> 00:27:44.000]  願救恩歸於
[00:27:44.000 --> 00:27:54.000]  坐在寶座上的耶穌
[00:27:54.000 --> 00:27:59.000]  令我越死亡
[00:27:59.000 --> 00:28:03.000]  越掛慌亂
[00:28:03.000 --> 00:28:09.000]  神恩守不可一錯
[00:28:09.000 --> 00:28:14.000]  成功是實在和
[00:28:14.000 --> 00:28:18.000]  潔淨一生無錯
[00:28:18.000 --> 00:28:25.000]  自己都不怕痛苦
[00:28:25.000 --> 00:28:33.000]  自己都不怕痛苦
[00:28:33.000 --> 00:28:36.000]  我們有三張聖誕套餐
[00:28:36.000 --> 00:28:39.000]  如果方便的話
[00:28:39.000 --> 00:28:40.000]  你都準備好的話
[00:28:40.000 --> 00:28:41.000]  拿一條套餐
[00:28:41.000 --> 00:28:43.000]  然後回到我們的座位
[00:28:43.000 --> 00:28:46.000]  我們一起應酬
[00:28:46.000 --> 00:28:48.000]  如果你行動不太方便的話
[00:28:48.000 --> 00:28:51.000]  可以叫身邊的弟兄姊妹幫你拿
[00:28:51.000 --> 00:29:20.000]  (音樂)
[00:29:20.000 --> 00:29:36.000]  (音樂)
[00:29:36.000 --> 00:29:39.000]  所有我們信耶穌的人
[00:29:39.000 --> 00:29:41.000]  心靈的靈
[00:29:41.000 --> 00:29:42.000]  一個代表
[00:29:42.000 --> 00:29:45.000]  一個象徵
[00:29:45.000 --> 00:29:54.000]  讓我們一起應酬主的病
[00:29:54.000 --> 00:30:00.000]  也要和領主的病
[00:30:00.000 --> 00:30:02.000]  我們同心得道
[00:30:02.000 --> 00:30:04.000]  主愛多謝祢給我們生命
[00:30:04.000 --> 00:30:05.000]  永遠的生命
[00:30:05.000 --> 00:30:10.000]  永遠天上生命的靈
[00:30:10.000 --> 00:30:12.000]  感恩祢是那位
[00:30:12.000 --> 00:30:13.000]  在我們生命裏面
[00:30:13.000 --> 00:30:15.000]  帶領我們如意的神
[00:30:15.000 --> 00:30:17.000]  主愛為了每一位弟兄姊妹
[00:30:17.000 --> 00:30:20.000]  可能我們要經歷過的禍困
[00:30:20.000 --> 00:30:23.000]  要面對很多的危疾
[00:30:23.000 --> 00:30:25.000]  甚至要面對瘟疫
[00:30:25.000 --> 00:30:27.000]  主愛祢知道祢的愛
[00:30:27.000 --> 00:30:29.000]  祢自己的拯救
[00:30:29.000 --> 00:30:32.000]  超越這一切的
[00:30:32.000 --> 00:30:34.000]  主愛求祢讓我們信靠祢
[00:30:34.000 --> 00:30:36.000]  叫我們能夠去領受
[00:30:36.000 --> 00:30:37.000]  祢天上的律
[00:30:37.000 --> 00:30:39.000]  領受我們耶穌基督
[00:30:39.000 --> 00:30:41.000]  我們的主
[00:30:41.000 --> 00:30:43.000]  祢知道祢的愛
[00:30:43.000 --> 00:30:45.000]  永遠和我們同在
[00:30:45.000 --> 00:30:47.000]  我們無所懼怕
[00:30:47.000 --> 00:30:49.000]  主叫我們養手去養我們
[00:30:49.000 --> 00:30:51.000]  叫我們能夠在每一天
[00:30:51.000 --> 00:30:53.000]  靠著祢的恩典
[00:30:53.000 --> 00:30:57.000]  去明白祢是那位同行的神
[00:30:57.000 --> 00:30:59.000]  我們祈禱防住病毒
[00:30:59.000 --> 00:31:01.000]  願上帝祝福各位
[00:31:01.000 --> 00:31:03.000]  希望下星期能和大家一起
[00:31:03.000 --> 00:31:05.000]  侍奉敬拜
[00:31:06.000 --> 00:31:08.000]  字幕:曉飛
[00:31:08.000 --> 00:31:10.000]  謝謝觀看

