
[00:00:00.000 --> 00:00:03.160]  歡迎各位又再回來我們智慧廚房
[00:16:24.760 --> 00:16:26.760]  你們是十二支派的人嗎?
[00:16:26.760 --> 00:16:28.760]  你們是以色列的民族
[00:16:28.760 --> 00:16:30.760]  你們就好像一個屬靈的家庭
[00:16:30.760 --> 00:16:33.760]  你們的言語要有屬天的智慧
[00:16:33.760 --> 00:16:35.760]  能夠造就大家
[00:16:35.760 --> 00:16:37.760]  能夠建立大家
[00:16:37.760 --> 00:16:40.760]  所以你看第三第四章的時候
[00:16:40.760 --> 00:16:44.760]  你會發現亞國其實不是把東西炒在一起亂來的
[00:16:44.760 --> 00:16:46.760]  第三章一到十二節
[00:16:46.760 --> 00:16:48.760]  他講到那種惡言
[00:16:48.760 --> 00:16:50.760]  abusive language
[00:16:50.760 --> 00:16:51.760]  我們要提防這件事情
[00:16:51.760 --> 00:16:53.760]  因為這是屬魔鬼的
[00:16:53.760 --> 00:16:54.760]  不屬天的
[00:16:54.760 --> 00:16:55.760]  然後那一段呢
[00:16:55.760 --> 00:16:58.760]  他就講到我們之間不可以有
[00:16:58.760 --> 00:17:00.760]  自高自大
[00:17:00.760 --> 00:17:01.760]  以及去嫉妒
[00:17:01.760 --> 00:17:02.760]  去攻擊對方
[00:17:02.760 --> 00:17:04.760]  然後第三部分呢
[00:17:04.760 --> 00:17:06.760]  他就講到和平
[00:17:06.760 --> 00:17:08.760]  然後他又回到講到
[00:17:08.760 --> 00:17:10.760]  弟兄姊妹之間的關係
[00:17:10.760 --> 00:17:11.760]  教會之間的關係
[00:17:11.760 --> 00:17:12.760]  不可以有嫉妒
[00:17:12.760 --> 00:17:14.760]  最後這一段的最後一部分
[00:17:14.760 --> 00:17:17.760]  他又回到講那種 abusive language
[00:17:17.760 --> 00:17:19.760]  我們需要留意
[00:17:19.760 --> 00:17:21.760]  就好像你把所有的醬料
[00:17:21.760 --> 00:17:23.760]  這些好像不相干的東西
[00:17:23.760 --> 00:17:24.760]  組合在一起的時候
[00:17:24.760 --> 00:17:26.760]  大家去配搭的時候
[00:17:26.760 --> 00:17:28.760]  就成為一個主題了
[00:17:28.760 --> 00:17:29.760]  好,我們煮到差不多的時候
[00:17:29.760 --> 00:17:31.760]  我們就加一點紹酒進去
[00:17:31.760 --> 00:17:32.760]  我們應該差不多了
[00:17:32.760 --> 00:17:34.760]  最後我們準備一些麻油
[00:17:34.760 --> 00:17:35.760]  然後呢
[00:17:35.760 --> 00:17:36.760]  開大一點火
[00:17:36.760 --> 00:17:38.760]  這叫做收汁
[00:17:38.760 --> 00:17:40.760]  其實就好像我們煮一頓飯
[00:17:40.760 --> 00:17:42.760]  我們把不同的醬料
[00:17:42.760 --> 00:17:44.760]  不同的材料放在一起
[00:17:44.760 --> 00:17:46.760]  有一個好的配搭
[00:17:46.760 --> 00:17:48.760]  其實這個也是亞國書的那個
[00:17:48.760 --> 00:17:50.760]  智慧人生
[00:17:50.760 --> 00:17:51.760]  言語要有智慧
[00:17:51.760 --> 00:17:54.760]  我們行為上要行動實踐出來
[00:17:54.760 --> 00:17:56.760]  然後要遇見考驗等等
[00:17:56.760 --> 00:17:58.760]  我們需要有智慧去分辨
[00:17:58.760 --> 00:17:59.760]  怎樣去成長
[00:17:59.760 --> 00:18:01.760]  好,應該差不多了
[00:18:01.760 --> 00:18:03.760]  我們加一點麻油
[00:18:03.760 --> 00:18:10.760]  我們可以上碟了
[00:18:10.760 --> 00:18:12.760]  你看到沒有多到汁
[00:18:12.760 --> 00:18:15.760]  不會整個汁都在
[00:18:15.760 --> 00:18:16.760]  浪費了
[00:18:16.760 --> 00:18:18.760]  不錯
[00:18:18.760 --> 00:18:21.760]  這些就叫做簡簡單單
[00:18:21.760 --> 00:18:22.760]  又一餐了
[00:18:22.760 --> 00:18:24.760]  真的很簡單
[00:18:24.760 --> 00:18:27.760]  不過說起智慧的言語
[00:18:27.760 --> 00:18:29.760]  就絕對不是簡單
[00:18:29.760 --> 00:18:31.760]  我們試一試
[00:18:31.760 --> 00:18:33.760]  好香
[00:18:33.760 --> 00:18:36.760]  很多人就這樣拿一碟鴨舌
[00:18:36.760 --> 00:18:38.760]  可能送啤酒
[00:18:38.760 --> 00:18:40.760]  或者喝杯茶
[00:18:40.760 --> 00:18:41.760]  這樣做一個小吃
[00:18:41.760 --> 00:18:42.760]  不錯
[00:18:42.760 --> 00:18:44.760]  不過我覺得可以再好一點
[00:18:44.760 --> 00:18:46.760]  可能調味料
[00:18:46.760 --> 00:18:47.760]  有些人
[00:18:47.760 --> 00:18:48.760]  我剛才加了八角
[00:18:48.760 --> 00:18:50.760]  或者有不同的陳皮等等
[00:18:50.760 --> 00:18:52.760]  這個就可以
[00:18:52.760 --> 00:18:54.760]  悉隨尊便了
[00:18:54.760 --> 00:18:56.760]  煮鴨舌好像很簡單
[00:18:56.760 --> 00:18:58.760]  不過呢
[00:18:58.760 --> 00:19:00.760]  你想想一個智慧的舌頭
[00:19:00.760 --> 00:19:02.760]  就需要很多操練
[00:19:02.760 --> 00:19:04.760]  這裡說教會裡面
[00:19:04.760 --> 00:19:06.760]  我們應該用我們的言語
[00:19:06.760 --> 00:19:08.760]  顯出智慧
[00:19:08.760 --> 00:19:09.760]  能夠彼此去建立
[00:19:09.760 --> 00:19:11.760]  有時候真的我們心裡面
[00:19:11.760 --> 00:19:12.760]  有很多的疾度
[00:19:12.760 --> 00:19:15.760]  有很多的憤怒
[00:19:15.760 --> 00:19:17.760]  或者對其他人不滿
[00:19:17.760 --> 00:19:20.760]  或者我們自己的高傲
[00:19:20.760 --> 00:19:22.760]  我們自己的Pride
[00:19:22.760 --> 00:19:25.760]  這次煮了這頓簡單的
[00:19:25.760 --> 00:19:27.760]  就想想一個不是那麼簡單的問題
[00:19:27.760 --> 00:19:29.760]  那個問題就是什麼呢?
[00:19:29.760 --> 00:19:30.760]  就是我們怎樣才可以
[00:19:30.760 --> 00:19:33.760]  培養到更有智慧的言語
[00:19:33.760 --> 00:19:34.760]  你記得第一章的時候
[00:19:34.760 --> 00:19:35.760]  雅各都已經說了
[00:19:35.760 --> 00:19:37.760]  你們要快快的聽
[00:19:37.760 --> 00:19:39.760]  慢慢的說
[00:19:39.760 --> 00:19:41.760]  再慢一點動腦
[00:19:41.760 --> 00:19:42.760]  是不是?
[00:19:42.760 --> 00:19:44.760]  雅各說這個智慧是什麼呢?
[00:19:44.760 --> 00:19:45.760]  就是時間
[00:19:45.760 --> 00:19:47.760]  操控那個時間
[00:19:47.760 --> 00:19:50.760]  聽到要快快的聽
[00:19:50.760 --> 00:19:51.760]  說話呢
[00:19:51.760 --> 00:19:52.760]  慢慢來
[00:19:52.760 --> 00:19:53.760]  沒什麼所謂
[00:19:53.760 --> 00:19:54.760]  更加不重要的
[00:19:54.760 --> 00:19:56.760]  就是我們裡面的不滿
[00:19:56.760 --> 00:19:58.760]  我們的怒氣
[00:19:58.760 --> 00:20:00.760]  有什麼智慧的言語呢?
[00:20:00.760 --> 00:20:01.760]  我可以參考
[00:20:01.760 --> 00:20:02.760]  新約裡面說到
[00:20:02.760 --> 00:20:04.760]  教會裡面需要有的智慧言語
[00:20:04.760 --> 00:20:06.760]  其實有很多很多的篇幅
[00:20:06.760 --> 00:20:08.760]  比如說彼此鼓勵
[00:20:08.760 --> 00:20:09.760]  彼此去安慰
[00:20:09.760 --> 00:20:10.760]  彼此去代討
[00:20:10.760 --> 00:20:13.760]  代討也是用我們的舌頭代討
[00:20:13.760 --> 00:20:15.760]  或者更多的是去感謝神
[00:20:15.760 --> 00:20:16.760]  讚美神
[00:20:16.760 --> 00:20:17.760]  因為教會最終的目的
[00:20:17.760 --> 00:20:19.760]  我們這個家的目的
[00:20:19.760 --> 00:20:20.760]  就是要高舉上帝
[00:20:20.760 --> 00:20:22.760]  上帝的榮譽
[00:20:22.760 --> 00:20:24.760]  上帝的名聲才是最重要的
[00:20:24.760 --> 00:20:26.760]  不是我們個人的名聲
[00:20:26.760 --> 00:20:28.760]  所以這個星期
[00:20:28.760 --> 00:20:29.760]  不妨你想一想
[00:20:29.760 --> 00:20:31.760]  怎麼可以 practice(練習)
[00:20:31.760 --> 00:20:33.760]  什麼叫做智慧的言語
[00:20:33.760 --> 00:20:35.760]  在這個星期當中
[00:20:35.760 --> 00:20:37.760]  不妨你寫一個 text(文字)
[00:20:37.760 --> 00:20:39.760]  或者寫一個電郵
[00:20:39.760 --> 00:20:42.760]  去欣賞一個人
[00:20:42.760 --> 00:20:44.760]  另外我們可以
[00:20:44.760 --> 00:20:47.760]  將我們的智慧言語延伸出去
[00:20:47.760 --> 00:20:48.760]  不只是教會
[00:20:48.760 --> 00:20:49.760]  是外面的社區
[00:20:49.760 --> 00:20:51.760]  現在有很多有需要的人
[00:20:51.760 --> 00:20:53.760]  需要你去幫助
[00:20:53.760 --> 00:20:55.760]  需要你去安慰
[00:20:55.760 --> 00:20:57.760]  或者說一些公義真理的話
[00:20:57.760 --> 00:20:59.760]  瓦割當時的年代
[00:20:59.760 --> 00:21:01.760]  那些就叫做孤兒寡婦
[00:21:01.760 --> 00:21:04.760]  今天可能就是一些被打壓的人
[00:21:04.760 --> 00:21:06.760]  或者被欺壓的人
[00:21:11.760 --> 00:21:13.760]  說到智慧的言語
[00:21:13.760 --> 00:21:15.760]  這一集相信也是
[00:21:15.760 --> 00:21:16.760]  主得最簡單
[00:21:16.760 --> 00:21:18.760]  但是也是最難去應用
[00:21:18.760 --> 00:21:20.760]  最難去實踐的
[00:21:20.760 --> 00:21:22.760]  因為好像瓦割那樣說
[00:21:22.760 --> 00:21:24.760]  我們有誰可以立得自己的石頭
[00:21:24.760 --> 00:21:26.760]  如果立得到的話
[00:21:26.760 --> 00:21:28.760]  我們就是完全人
[00:21:28.760 --> 00:21:29.760]  瓦割又說回這件事
[00:21:29.760 --> 00:21:31.760]  我們需要一個完備的生命
[00:21:31.760 --> 00:21:33.760]  就是整全的生命
[00:21:33.760 --> 00:21:35.760]  我們需要在神面前
[00:21:35.760 --> 00:21:38.760]  來到謙卑
[00:21:38.760 --> 00:21:40.760]  因為我們每一個
[00:21:40.760 --> 00:21:43.760]  言語上總會有過失
[00:21:43.760 --> 00:21:45.760]  總會去得罪人
[00:21:45.760 --> 00:21:48.760]  總會說一些不能夠建立人的說話
[00:21:48.760 --> 00:21:50.760]  我們需要來到禱告
[00:21:50.760 --> 00:21:52.760]  我們同心得有祈禱
[00:21:52.760 --> 00:21:54.760]  上主我們多謝祢
[00:21:54.760 --> 00:21:56.760]  因為祢是那一位說話的神
[00:21:56.760 --> 00:21:58.760]  並且祢的說話每一句
[00:21:58.760 --> 00:22:00.760]  都是滿有智慧滿有生命的
[00:22:00.760 --> 00:22:02.760]  主就是因為祢的真道
[00:22:02.760 --> 00:22:04.760]  祢所說的話
[00:22:04.760 --> 00:22:06.760]  祢的福音將我們重生
[00:22:06.760 --> 00:22:08.760]  求祢自己親自幫助我們
[00:22:08.760 --> 00:22:10.760]  我們得到重生的生命的時候
[00:22:10.760 --> 00:22:12.760]  我們自己的言語
[00:22:12.760 --> 00:22:14.760]  我們的說話
[00:22:14.760 --> 00:22:16.760]  都是能夠去建立自己的國度
[00:22:16.760 --> 00:22:18.760]  建立自己的教會
[00:22:18.760 --> 00:22:20.760]  建立自己的家庭
[00:22:20.760 --> 00:22:22.760]  建立屬靈的家
[00:22:22.760 --> 00:22:25.760]  也能夠建立到身邊其他有需要的人
[00:22:25.760 --> 00:22:28.760]  幫助我們的說話帶有恩典
[00:22:28.760 --> 00:22:30.760]  幫助我們的說話
[00:22:30.760 --> 00:22:34.760]  出自我們一個純潔的心懷
[00:22:34.760 --> 00:22:36.760]  也幫助我們在這個世界當中
[00:22:36.760 --> 00:22:38.760]  為祢的真理
[00:22:38.760 --> 00:22:40.760]  為祢的國度
[00:22:40.760 --> 00:22:42.760]  為祢的公義去說話
[00:22:42.760 --> 00:22:44.760]  求祢繼續幫助我們
[00:22:44.760 --> 00:22:46.760]  培養我們有智慧的言語
[00:22:46.760 --> 00:22:48.760]  我們這樣祈禱奉主耶穌基督的名字
[00:22:49.760 --> 00:22:52.760]  親愛的朋友,感謝您收看《城匯網台》
[00:22:52.760 --> 00:22:54.760]  《城匯網台》是屬於城匯社區教會
[00:22:54.760 --> 00:22:56.760]  我們位於美國芝加哥
[00:22:56.760 --> 00:22:58.760]  我們網台的目的很簡單
[00:22:58.760 --> 00:23:00.760]  希望在網上做到更多好的節目
[00:23:00.760 --> 00:23:02.760]  好的資訊,祝福更多人
[00:23:02.760 --> 00:23:05.760]  使更多人認識我們主耶穌基督
[00:23:05.760 --> 00:23:08.760]  這個時光希望您能夠和我們同工同行
[00:23:08.760 --> 00:23:12.760]  下面的描述欄有不同的電子奉獻方法
[00:23:12.760 --> 00:23:14.760]  您看到我們的節目製作
[00:23:14.760 --> 00:23:16.760]  軟件硬件都是非常簡單的
[00:23:16.760 --> 00:23:21.760]  您的電子奉獻絕對能夠幫助我們繼續和發展這個時光
[00:23:21.760 --> 00:23:23.760]  最後,不要忘記
[00:23:23.760 --> 00:23:26.760]  讚好、分享、留言和訂閱
[00:23:26.760 --> 00:23:28.760]  請您按下訂閱和鈴鐺
[00:23:28.760 --> 00:23:31.760]  下一次您就會知道我們有什麼新的動向
[00:23:31.760 --> 00:23:33.760]  願上帝祝福您
[00:23:33.760 --> 00:23:35.760]  謝謝大家,謝謝各位!

