
[00:00:00.000 --> 00:00:07.000]  上星期Mark Sir帶大家去耶路撒冷大衛城的希西加隧道
[00:20:53.000 --> 00:20:55.000]  要動機單純
[00:20:55.000 --> 00:20:58.000]  我想起我生命中有些人
[00:20:58.000 --> 00:21:02.000]  每當他們幫別人或施與的時候
[00:21:02.000 --> 00:21:06.000]  他們真的不要求任何回報
[00:21:06.000 --> 00:21:10.000]  我很羨慕他們的心
[00:21:10.000 --> 00:21:13.000]  因為坦白說,我自己做不到
[00:21:13.000 --> 00:21:15.000]  我留意自己的時候
[00:21:15.000 --> 00:21:17.000]  我發覺我對別人好的時候
[00:21:17.000 --> 00:21:19.000]  其實我也希望別人稱讚我
[00:21:19.000 --> 00:21:22.000]  希望有回報
[00:21:22.000 --> 00:21:25.000]  但當我思想這個恩賜的時候
[00:21:25.000 --> 00:21:27.000]  我就在想,雖然我是這樣
[00:21:27.000 --> 00:21:30.000]  但不代表我要停下來
[00:21:30.000 --> 00:21:32.000]  我和我老公說笑
[00:21:32.000 --> 00:21:35.000]  至少我找一些我覺得他會回報
[00:21:35.000 --> 00:21:38.000]  或多謝我的人去做
[00:21:38.000 --> 00:21:40.000]  去實踐這個恩賜
[00:21:40.000 --> 00:21:42.000]  不要就這樣停下來
[00:21:43.000 --> 00:21:45.000]  「自理的要殷勤」
[00:21:45.000 --> 00:21:48.000]  是在說做領導的要謹慎
[00:21:48.000 --> 00:21:51.000]  要顧及其他人,要勤力
[00:21:51.000 --> 00:21:53.000]  憐憫別人的要樂意
[00:21:53.000 --> 00:21:57.000]  就是在說我們苦咒其他人的時候
[00:21:57.000 --> 00:21:58.000]  不僅要樂意
[00:21:58.000 --> 00:22:01.000]  是要帶著很歡喜快樂的心情
[00:22:01.000 --> 00:22:04.000]  甚至做完之後
[00:22:04.000 --> 00:22:08.000]  不要到處唱,或埋怨
[00:22:08.000 --> 00:22:11.000]  三節經文,七個恩賜
[00:22:11.000 --> 00:22:14.000]  保羅是否要在這裡
[00:22:14.000 --> 00:22:18.000]  要我們搞清楚我們有哪一個恩賜
[00:22:18.000 --> 00:22:22.000]  然後我們就各就位,對號入座
[00:22:22.000 --> 00:22:26.000]  這就叫做互相聯絡作肢體
[00:22:26.000 --> 00:22:29.000]  建立基督的身體
[00:22:29.000 --> 00:22:33.000]  和你們分享一個我自己的個人見證
[00:22:33.000 --> 00:22:38.000]  2008年,第一次去中山短孫
[00:22:38.000 --> 00:22:42.000]  我在福音隊裡面負責敬拜隊
[00:22:42.000 --> 00:22:46.000]  去之前的三年,我已經沒有大敬拜
[00:22:46.000 --> 00:22:48.000]  因為我媽媽去世之後
[00:22:48.000 --> 00:22:52.000]  我是處於一個情緒很低潮的地方
[00:22:52.000 --> 00:22:55.000]  我覺得我暫時要停下所有的侍奉
[00:22:55.000 --> 00:22:57.000]  總之要休息
[00:22:57.000 --> 00:23:00.000]  當牧師找我去帶隊的時候
[00:23:00.000 --> 00:23:02.000]  其實我是很不願意的
[00:23:02.000 --> 00:23:04.000]  但又覺得沒得選擇
[00:23:04.000 --> 00:23:06.000]  那我繼續去
[00:23:06.000 --> 00:23:11.000]  我們的敬拜隊是由四個不同教會的弟兄姊妹組成
[00:23:11.000 --> 00:23:13.000]  第一次會面的時候
[00:23:13.000 --> 00:23:19.000]  牧師就介紹我認識和我一起大敬拜的一位姊妹
[00:23:19.000 --> 00:23:24.000]  她走進來的時候,黑衣黑褲,沒有笑容
[00:23:24.000 --> 00:23:28.000]  我當時在想,怎麼這麼不友善
[00:23:28.000 --> 00:23:33.000]  之後去中山之前,我們有多次的練習
[00:23:33.000 --> 00:23:36.000]  每次的練習都一點都不合適
[00:23:36.000 --> 00:23:39.000]  這件事從來沒有發生過
[00:23:39.000 --> 00:23:41.000]  我每次和別人練敬拜
[00:23:41.000 --> 00:23:44.000]  我覺得很容易,大家很有chemistry
[00:23:44.000 --> 00:23:47.000]  但不知為何總是和他不合適
[00:23:47.000 --> 00:23:50.000]  但我當時心想
[00:23:50.000 --> 00:23:52.000]  大家都去不同的教會
[00:23:52.000 --> 00:23:54.000]  將來都沒什麼機會見
[00:23:54.000 --> 00:23:57.000]  省下連朋友都不用做
[00:23:57.000 --> 00:24:01.000]  算了,去完短孫就算了
[00:24:01.000 --> 00:24:05.000]  幾個月之後,我們終於去了中山
[00:24:05.000 --> 00:24:09.000]  去到一個農村,第一場敬拜
[00:24:09.000 --> 00:24:13.000]  聚會三個小時前,已經開始有些村民來到
[00:24:13.000 --> 00:24:15.000]  我當時很驚訝
[00:24:15.000 --> 00:24:18.000]  你知道北美不遲到都很happy
[00:24:18.000 --> 00:24:23.000]  三個小時前坐在下面看聖經和看聖詩
[00:24:23.000 --> 00:24:26.000]  我當時已經覺得很感動
[00:24:26.000 --> 00:24:31.000]  時間到了,音樂一起進入敬拜
[00:24:31.000 --> 00:24:35.000]  無神神,我們整隊team的chemistry很棒
[00:24:35.000 --> 00:24:38.000]  真的很棒,很合適
[00:24:38.000 --> 00:24:41.000]  村民手舞足動
[00:24:41.000 --> 00:24:45.000]  音其實未必合適
[00:24:45.000 --> 00:24:47.000]  我們也有些外省人在當中
[00:24:47.000 --> 00:24:49.000]  我們當中有些是廣東話歌
[00:24:49.000 --> 00:24:51.000]  他們也不懂唱
[00:24:51.000 --> 00:24:55.000]  看到他們左右擺拍子也不對
[00:24:55.000 --> 00:25:02.000]  但這個敬拜卻是我多年來第一次被匯中敬拜的心
[00:25:02.000 --> 00:25:07.000]  反過來引領我大敬拜的一個敬拜
[00:25:07.000 --> 00:25:16.000]  當我很享受這個敬拜的時候
[00:25:16.000 --> 00:25:20.000]  同時我聽到神跟我說話
[00:25:20.000 --> 00:25:22.000]  祂跟我說
[00:25:22.000 --> 00:25:26.000]  不是你想不想大敬拜
[00:25:26.000 --> 00:25:31.000]  不是你喜不喜歡你隔壁的那位姊妹
[00:25:31.000 --> 00:25:36.000]  因為it was never about you
[00:25:36.000 --> 00:25:45.000]  我只需要你將屬於我的人帶到我的面前
[00:25:45.000 --> 00:25:53.000]  就在那一刻,我突然間很清楚知道自己的位置
[00:25:53.000 --> 00:25:58.000]  我們那次大敬拜,不單是坐滿了人
[00:25:58.000 --> 00:26:00.000]  整個教會是站滿了人
[00:26:00.000 --> 00:26:05.000]  唱到站在村口的人都聽得到
[00:26:05.000 --> 00:26:09.000]  聲音大得整個教會震動
[00:26:09.000 --> 00:26:13.000]  之後七場的敬拜我們都很合適
[00:26:13.000 --> 00:26:20.000]  那一年的報道會,我們做的報道工作有百多二百人信主
[00:26:20.000 --> 00:26:25.000]  之後有機會我再跟這個姊妹坐下來一起分享的時候
[00:26:25.000 --> 00:26:27.000]  很奇妙
[00:26:27.000 --> 00:26:32.000]  原來同一時間,神跟她說了同一番話
[00:26:32.000 --> 00:26:37.000]  原來我們各自都以為之後大家都不會做朋友
[00:26:37.000 --> 00:26:44.000]  想不到神在那個時候跟她說了同一番話
[00:26:44.000 --> 00:26:47.000]  再說一個笑話給你們聽
[00:26:47.000 --> 00:26:51.000]  一年之後我們再回到教會大敬拜
[00:26:51.000 --> 00:26:53.000]  教會有兩層
[00:26:53.000 --> 00:26:57.000]  上面沒有人站著,下面更爆
[00:26:57.000 --> 00:27:00.000]  原來那個教會是危樓
[00:27:00.000 --> 00:27:04.000]  所以我們唱歌的時候震動是真的
[00:27:04.000 --> 00:27:06.000]  是真的震動
[00:27:06.000 --> 00:27:10.000]  他們說過兩年我們應該拆了
[00:27:10.000 --> 00:27:12.000]  感謝神
[00:27:12.000 --> 00:27:17.000]  這個經歷從此扭轉了我大敬拜
[00:27:17.000 --> 00:27:20.000]  侍奉的態度
[00:27:20.000 --> 00:27:22.000]  羅馬書十二章三節
[00:27:22.000 --> 00:27:26.000]  我藉著神賜我的恩典對你們各人說
[00:27:26.000 --> 00:27:30.000]  不要對自己評價過高
[00:27:30.000 --> 00:27:32.000]  超過所應有的評價
[00:27:32.000 --> 00:27:35.000]  都要按著神量給各人的信心
[00:27:35.000 --> 00:27:38.000]  忠肯地評價自己
[00:27:38.000 --> 00:27:42.000]  羅馬書十二章三至八節
[00:27:42.000 --> 00:27:46.000]  若果沒有了第三節
[00:27:46.000 --> 00:27:51.000]  就真的好像保羅只是叫人清楚知道自己的恩賜
[00:27:51.000 --> 00:27:53.000]  然後對號入座
[00:27:53.000 --> 00:27:57.000]  以至侍奉能夠事半功倍
[00:27:57.000 --> 00:27:59.000]  建立基督的身體
[00:27:59.000 --> 00:28:03.000]  但是因為第三節
[00:28:03.000 --> 00:28:08.000]  重點不是只是鼓勵你找到自己的恩賜
[00:28:08.000 --> 00:28:12.000]  然後運用恩賜建立身體
[00:28:12.000 --> 00:28:14.000]  因為建立基督的身體
[00:28:14.000 --> 00:28:17.000]  運用恩賜的前設
[00:28:17.000 --> 00:28:22.000]  是說人要學孝主耶穌基督去謙卑自己
[00:28:22.000 --> 00:28:24.000]  放下自己
[00:28:24.000 --> 00:28:28.000]  信徒和基督復活的生命緊密相連
[00:28:28.000 --> 00:28:32.000]  而主基督耶穌服侍的榜樣
[00:28:32.000 --> 00:28:34.000]  其實你想一想
[00:28:34.000 --> 00:28:37.000]  從來都不是在說他喜不喜歡
[00:28:37.000 --> 00:28:42.000]  甚至他面對著被遺棄
[00:28:42.000 --> 00:28:44.000]  肉身受苦
[00:28:44.000 --> 00:28:56.000]  甚至不是在想千萬不要這麼辛苦去考量
[00:28:56.000 --> 00:29:01.000]  他只是專注他父神託付給他的使命
[00:29:01.000 --> 00:29:03.000]  去謙卑自己
[00:29:03.000 --> 00:29:07.000]  取了奴僕的形象去完成託付
[00:29:07.000 --> 00:29:11.000]  恩賜服侍也不是在說教會很需要幫忙
[00:29:11.000 --> 00:29:15.000]  請你回來看看你有什麼適合做的
[00:29:15.000 --> 00:29:19.000]  我感恩在2008年這個短宣的時候
[00:29:19.000 --> 00:29:22.000]  神要我明白我的恩賜
[00:29:22.000 --> 00:29:23.000]  我的服侍
[00:29:23.000 --> 00:29:31.000]  是要將我破壞了服侍的一些想法放下
[00:29:31.000 --> 00:29:36.000]  定徵在耶穌的榜樣裡謙卑下來
[00:29:36.000 --> 00:29:39.000]  和弟兄姊妹一起去同工
[00:29:39.000 --> 00:29:42.000]  因為當我這樣做的時候
[00:29:42.000 --> 00:29:45.000]  我就能夠看到神的大能
[00:29:45.000 --> 00:29:51.000]  我也能看到屬於神的人回到神的面前
[00:29:51.000 --> 00:29:56.000]  我們一起去蒙受神的恩典
[00:29:56.000 --> 00:29:59.000]  生命的詞
[00:29:59.000 --> 00:30:02.000]  求主更新我們的心
[00:30:02.000 --> 00:30:05.000]  我們對付自己的驕傲
[00:30:05.000 --> 00:30:07.000]  在祂的恩典裡
[00:30:07.000 --> 00:30:10.000]  我們時時都存著一個感恩的心
[00:30:10.000 --> 00:30:13.000]  察驗神的心意
[00:30:13.000 --> 00:30:15.000]  我們各按其職
[00:30:15.000 --> 00:30:17.000]  我們一起努力
[00:30:17.000 --> 00:30:19.000]  互補長短
[00:30:19.000 --> 00:30:23.000]  建立基督的身體
[00:30:23.000 --> 00:30:26.000]  被祝福見證神的大能
[00:30:26.000 --> 00:30:29.000]  我們一起低頭祈禱
[00:30:29.000 --> 00:30:39.000]  主感謝讚美你的心恩
[00:30:39.000 --> 00:30:42.000]  願意每一個跟隨你的人
[00:30:42.000 --> 00:30:45.000]  藉著運用他們的恩賜
[00:30:45.000 --> 00:30:47.000]  為你建立
[00:30:47.000 --> 00:30:50.000]  更認識你
[00:30:50.000 --> 00:30:56.000]  好像剛才的詩歌那樣說
[00:30:56.000 --> 00:30:58.000]  我們向著前方
[00:30:58.000 --> 00:31:01.000]  我們擁抱使命
[00:31:01.000 --> 00:31:04.000]  將福音廣傳出去
[00:31:04.000 --> 00:31:07.000]  祈禱奉主耶穌
[00:31:07.000 --> 00:31:09.000]  基督的聖名祈求
[00:31:09.000 --> 00:31:11.000]  阿們
[00:31:14.000 --> 00:31:15.240]  完主的平台

