
[00:00:00.000 --> 00:00:02.440]  今天我們看另外一篇詩篇
[00:17:24.960 --> 00:17:27.240]  那些回望的工具
[00:17:27.240 --> 00:17:28.000]  器皿
[00:17:28.000 --> 00:17:29.200]  全部東西都高瀾了
[00:17:29.200 --> 00:17:30.440]  然後潔淨了
[00:17:30.440 --> 00:17:31.120]  用水潔淨
[00:17:31.120 --> 00:17:32.720]  用油潔淨等等
[00:17:32.720 --> 00:17:34.680]  到最後最高潮的時候
[00:17:34.680 --> 00:17:35.040]  就是什麼
[00:17:35.040 --> 00:17:36.640]  你還沒看到第八第九章
[00:17:36.640 --> 00:17:40.160]  就是要高瀾大祭司
[00:17:40.160 --> 00:17:43.560]  因為那些回望都是工具
[00:17:43.560 --> 00:17:44.560]  工具來的
[00:17:44.560 --> 00:17:45.960]  是媒介來的
[00:17:45.960 --> 00:17:48.040]  誰才能夠代表我們
[00:17:48.040 --> 00:17:50.120]  能夠去到上帝的面前
[00:17:50.120 --> 00:17:51.840]  能夠去獻祭
[00:17:51.840 --> 00:17:53.800]  就是大祭司
[00:17:53.800 --> 00:17:56.160]  大祭司一年只有一次
[00:17:56.160 --> 00:17:57.360]  進到他的致政所
[00:17:57.360 --> 00:18:00.360]  來代表整個的以色列人民
[00:18:00.360 --> 00:18:02.640]  所以他們回想的時候
[00:18:02.640 --> 00:18:05.680]  就發現這個就是最高潮的時候
[00:18:05.680 --> 00:18:08.200]  就是我們一起來敬拜的時候
[00:18:08.200 --> 00:18:10.920]  就有如這個最高潮
[00:18:10.920 --> 00:18:13.560]  高瀾這個High Priest
[00:18:13.560 --> 00:18:17.040]  最神聖最secret的時候
[00:18:17.040 --> 00:18:18.440]  原來一起敬拜
[00:18:18.440 --> 00:18:24.440]  一起去所謂同住
[00:18:24.440 --> 00:18:27.120]  一起去耶路撒冷
[00:18:27.120 --> 00:18:28.720]  來去敬拜上帝
[00:18:28.720 --> 00:18:31.160]  就是一件這樣的事
[00:18:31.160 --> 00:18:32.680]  你還沒看到第九章
[00:18:32.680 --> 00:18:35.360]  這裡最高潮的時候發生什麼事
[00:18:35.360 --> 00:18:37.560]  阿倫最亂 遵了護目
[00:18:37.560 --> 00:18:41.360]  摩西和阿倫出來
[00:18:41.360 --> 00:18:44.840]  然後為百姓祝福
[00:18:44.840 --> 00:18:46.680]  為什麼說這裡是高潮
[00:18:46.680 --> 00:18:48.400]  在這裡才看到
[00:18:48.400 --> 00:18:50.640]  耶和華的榮光
[00:18:50.640 --> 00:18:53.640]  向全體的百姓去顯現
[00:18:53.640 --> 00:18:55.040]  有火降臨
[00:18:55.040 --> 00:18:56.720]  然後燒毀了
[00:18:56.720 --> 00:18:59.880]  焚燒了這些祭物
[00:18:59.880 --> 00:19:02.080]  全體百姓一起見到的時候
[00:19:02.080 --> 00:19:05.880]  就面服於地來歡呼喝采
[00:19:05.880 --> 00:19:08.520]  這是最高潮最climax的時候
[00:19:08.520 --> 00:19:10.920]  神的榮光降臨
[00:19:10.920 --> 00:19:12.840]  是怎樣降臨
[00:19:12.840 --> 00:19:14.560]  《詩篇》133篇
[00:19:14.560 --> 00:19:18.560]  弟兄姊妹合一
[00:19:18.560 --> 00:19:23.200]  一起去想去敬拜的時候
[00:19:23.200 --> 00:19:27.120]  就見到上帝的榮光彰顯出來
[00:19:27.120 --> 00:19:28.480]  第三節又好比
[00:19:28.480 --> 00:19:32.080]  黑門的金爐降災石安山
[00:19:32.080 --> 00:19:34.600]  在那裡有耶和華所命定的福
[00:19:34.600 --> 00:19:36.320]  就是永遠的生命
[00:19:36.320 --> 00:19:40.240]  黑門山是以色列最高最高的山峰
[00:19:40.240 --> 00:19:42.880]  九千多呎
[00:19:42.880 --> 00:19:47.240]  有另一個別名叫做白頭山
[00:19:47.240 --> 00:19:48.720]  我們老了的
[00:19:48.720 --> 00:19:50.400]  有些更加年長的人
[00:19:50.400 --> 00:19:51.800]  就叫白頭了
[00:19:51.800 --> 00:19:52.280]  為什麼呢
[00:19:52.280 --> 00:19:53.960]  為什麼叫白頭山
[00:19:53.960 --> 00:19:56.160]  因為是長年積雪的
[00:19:56.160 --> 00:19:58.040]  在這個地方長年積雪
[00:19:58.040 --> 00:19:59.680]  就是很多時候
[00:19:59.680 --> 00:20:01.360]  南風吹下來的時候
[00:20:01.360 --> 00:20:06.000]  就可以滋潤整個的以色列地
[00:20:06.000 --> 00:20:09.840]  特別每年夏季的時候
[00:20:09.840 --> 00:20:13.800]  四月到九月初的時候
[00:20:13.800 --> 00:20:15.720]  最炎熱的夏日
[00:20:15.720 --> 00:20:17.520]  最乾旱的夏日的時候
[00:20:17.520 --> 00:20:19.160]  那些農作物
[00:20:19.160 --> 00:20:21.520]  因為在四月到九月的時候
[00:20:21.520 --> 00:20:24.600]  是不會有雨的
[00:20:24.600 --> 00:20:25.720]  既然沒有雨
[00:20:25.720 --> 00:20:27.840]  那些農作物就很容易死
[00:20:27.840 --> 00:20:29.680]  很容易會枯乾
[00:20:29.680 --> 00:20:30.920]  會渴死
[00:20:30.920 --> 00:20:34.680]  除非有朝早
[00:20:34.680 --> 00:20:35.600]  天矇江
[00:20:35.600 --> 00:20:38.120]  你有沒有試過晨運天矇江的時候
[00:20:38.120 --> 00:20:40.400]  出過去後一
[00:20:40.400 --> 00:20:42.800]  一陣的薄霧
[00:20:42.800 --> 00:20:46.800]  那些就叫做甘露
[00:20:46.800 --> 00:20:47.840]  那些甘露是從哪裡來的
[00:20:47.840 --> 00:20:53.480]  最重要的地方就是在黑門山吹下來
[00:20:53.480 --> 00:20:56.640]  滋潤石安野老山
[00:20:56.640 --> 00:20:59.360]  聖文集體敬拜
[00:20:59.360 --> 00:21:02.400]  原來就是經歷到
[00:21:02.400 --> 00:21:05.360]  在夏天乾旱的時候
[00:21:05.360 --> 00:21:07.160]  生命的降臨
[00:21:07.160 --> 00:21:09.360]  永生
[00:21:09.360 --> 00:21:12.240]  這個也是我們的問題
[00:21:12.240 --> 00:21:13.160]  我們說信耶穌
[00:21:13.160 --> 00:21:15.280]  我們就有永生
[00:21:15.280 --> 00:21:17.040]  這個就像個人主義
[00:21:17.040 --> 00:21:17.680]  我信了
[00:21:17.680 --> 00:21:18.680]  我就有永生
[00:21:18.680 --> 00:21:20.400]  OK了
[00:21:20.400 --> 00:21:22.360]  詩篇133
[00:21:22.360 --> 00:21:25.000]  整個聖文在一起的時候
[00:21:25.000 --> 00:21:27.600]  才經歷到有永生
[00:21:27.600 --> 00:21:31.320]  耶和華所命名的福就是永遠的生命
[00:21:31.320 --> 00:21:35.200]  才能夠經歷到上帝所給的永生
[00:21:35.200 --> 00:21:36.360]  一起敬拜的時候
[00:21:36.360 --> 00:21:37.480]  才可以見到
[00:21:37.480 --> 00:21:40.360]  原來這個是神聖的時候
[00:21:40.360 --> 00:21:44.560]  這個是享受永生的時候
[00:21:44.560 --> 00:21:45.680]  你今天來到敬拜
[00:21:45.680 --> 00:21:48.040]  我想我們也要問一問我們的問題
[00:21:48.040 --> 00:21:51.400]  到底我們的期望是什麼
[00:21:51.400 --> 00:21:53.960]  Right?
[00:21:53.960 --> 00:21:57.560]  這個期望就很直接的去影響
[00:21:57.560 --> 00:22:01.160]  到底我們拿些什麼走
[00:22:01.160 --> 00:22:05.080]  很多時候都是聽一下演講的講員講得好不好
[00:22:05.080 --> 00:22:06.960]  講得好就給他五顆星
[00:22:06.960 --> 00:22:09.880]  講得不好就不要了
[00:22:09.880 --> 00:22:12.360]  這個都是期望的一部分
[00:22:12.360 --> 00:22:16.160]  但真正詩篇133講的期望是什麼
[00:22:16.160 --> 00:22:18.040]  就是你要知道這個時候
[00:22:18.040 --> 00:22:19.280]  敬拜的時候
[00:22:19.280 --> 00:22:22.040]  是一個神聖的時刻
[00:22:22.040 --> 00:22:23.440]  這個時候
[00:22:23.440 --> 00:22:26.520]  是一個永生的時刻
[00:22:26.520 --> 00:22:29.760]  你只能夠經歷永生
[00:22:29.760 --> 00:22:32.080]  Fullness
[00:22:32.080 --> 00:22:35.560]  滿足地能夠經歷到什麼叫做Eternal Life
[00:22:35.560 --> 00:22:36.920]  Eternity
[00:22:36.920 --> 00:22:39.320]  能夠一起去見到大家
[00:22:39.320 --> 00:22:40.800]  去到聚集的時候
[00:22:40.800 --> 00:22:42.400]  詩篇133就是
[00:22:42.400 --> 00:22:43.640]  這看為好
[00:22:43.640 --> 00:22:46.360]  和Sacred 是Holy
[00:22:46.360 --> 00:22:51.240]  我最近在英文堂講的一個系列是《思路信經》
[00:22:51.240 --> 00:22:52.880]  我自己以前也沒有留意過
[00:22:52.880 --> 00:22:56.720]  《思路信經》差不多有2000年的一個傳統
[00:22:56.720 --> 00:23:02.520]  教會裡面所應信的這些條目
[00:23:02.520 --> 00:23:04.640]  大概有12條
[00:23:04.640 --> 00:23:06.840]  我最近才留意到原來有兩條
[00:23:06.840 --> 00:23:08.920]  足足有兩條
[00:23:08.920 --> 00:23:11.160]  12條很短的條目
[00:23:11.160 --> 00:23:15.560]  就是我信上帝創造天地萬物主
[00:23:15.560 --> 00:23:17.600]  我信基督等等
[00:23:17.600 --> 00:23:19.920]  我信聖靈
[00:23:19.920 --> 00:23:22.720]  原來兩條的條目
[00:23:22.720 --> 00:23:25.680]  都是和Community有關
[00:23:25.680 --> 00:23:28.480]  我信聖而公之教會
[00:23:28.480 --> 00:23:31.280]  聖徒相同
[00:23:31.280 --> 00:23:33.920]  兩個的Article
[00:23:33.920 --> 00:23:35.440]  聖而公的教會
[00:23:35.440 --> 00:23:38.440]  英文有時候翻譯做Catholic Church
[00:23:38.440 --> 00:23:41.760]  I believe in the Holy Catholic Church
[00:23:41.760 --> 00:23:45.040]  Catholic Church不是說到羅馬天主教
[00:23:45.040 --> 00:23:47.920]  因為Catholic這個字是大公的意思
[00:23:47.920 --> 00:23:50.120]  就是說是超越時空
[00:23:50.120 --> 00:23:51.760]  超越世代
[00:23:51.760 --> 00:23:53.480]  超越地理的
[00:23:53.480 --> 00:23:55.480]  我信聖而公之教會
[00:23:55.480 --> 00:23:57.160]  就是說當我們聚集的時候
[00:23:57.160 --> 00:24:01.600]  我們相信上帝是我們的宗教
[00:24:01.600 --> 00:24:05.000]  是一個Sacred的Gathering
[00:24:05.000 --> 00:24:08.320]  是一個Eternal
[00:24:08.320 --> 00:24:09.600]  Eternity
[00:24:09.600 --> 00:24:12.320]  Taste of Eternity的Gathering
[00:24:12.320 --> 00:24:14.280]  我信聖而公之教會
[00:24:14.280 --> 00:24:16.320]  我信聖徒相同
[00:24:16.320 --> 00:24:18.840]  Communion of Saints
[00:24:18.840 --> 00:24:21.640]  被耶穌基督所拯救的人
[00:24:21.640 --> 00:24:24.480]  我們就能夠成為
[00:24:24.480 --> 00:24:26.880]  有一種特別的Relationship
[00:24:26.880 --> 00:24:29.640]  特別的關係
[00:24:29.640 --> 00:24:33.160]  詩篇133篇
[00:24:33.160 --> 00:24:34.760]  弟兄姊妹
[00:24:34.760 --> 00:24:36.840]  一齊來敬拜
[00:24:36.840 --> 00:24:39.400]  是一個何等善 何等美的事
[00:24:39.400 --> 00:24:42.400]  在上帝眼中
[00:24:42.400 --> 00:24:44.120]  無論你怎麼看
[00:24:44.120 --> 00:24:48.040]  在上帝眼中是一件Good thing
[00:24:48.040 --> 00:24:50.360]  Pleasant thing
[00:24:50.360 --> 00:24:51.760]  我們現在有的大祭司
[00:24:51.760 --> 00:24:53.320]  當然不是阿倫
[00:24:53.320 --> 00:24:55.360]  因為他所預表的就是耶穌基督
[00:24:55.360 --> 00:24:57.280]  獻上完美的祭
[00:24:57.280 --> 00:24:58.560]  我們的主耶穌基督
[00:24:58.560 --> 00:25:00.640]  已經是最完美的大祭司
[00:25:00.640 --> 00:25:02.720]  帶領我們能夠來到上帝的面前
[00:25:02.720 --> 00:25:05.320]  信了耶穌的我們成為上帝的子民
[00:25:05.320 --> 00:25:08.520]  在基督裏面就是一個真的耶路撒冷
[00:25:08.520 --> 00:25:11.400]  在基督裏面就能夠與上帝遇見
[00:25:11.400 --> 00:25:13.680]  但這個絕對不是一個個人
[00:25:13.680 --> 00:25:15.320]  孤立的人
[00:25:15.320 --> 00:25:17.000]  能夠享受的
[00:25:17.000 --> 00:25:20.800]  只有教會能夠聚集在一起的時候
[00:25:20.800 --> 00:25:24.240]  才能夠見到上帝的榮光
[00:25:24.240 --> 00:25:26.360]  在我們中間
[00:25:26.360 --> 00:25:31.120]  求主去調教一下我們的預期
[00:25:31.120 --> 00:25:33.520]  我們的Expectations
[00:25:33.520 --> 00:25:36.920]  如果你來到教會去敬拜的時候
[00:25:36.920 --> 00:25:38.600]  你不單只需要身心靈準備
[00:25:38.600 --> 00:25:39.640]  當然
[00:25:39.640 --> 00:25:41.160]  但我想問你
[00:25:41.160 --> 00:25:44.440]  問清楚到底你自己的問題是什麼
[00:25:44.440 --> 00:25:46.800]  到底你想得到什麼
[00:25:46.800 --> 00:25:49.160]  我每次來教會崇拜的時候
[00:25:49.160 --> 00:25:50.360]  無論是這個教會
[00:25:50.360 --> 00:25:53.000]  或者我去第二個教會
[00:25:53.000 --> 00:25:57.000]  我自己都調教一下我的Expectations
[00:25:57.000 --> 00:25:58.880]  我自己的預期
[00:25:58.880 --> 00:26:00.680]  我的預期
[00:26:00.680 --> 00:26:05.040]  是我希望能夠在這裏侍奉上帝
[00:26:05.040 --> 00:26:10.320]  我希望能夠在這裏經歷到永生
[00:26:10.320 --> 00:26:12.440]  詩篇133
[00:26:12.440 --> 00:26:14.440]  作為一個鼓勵
[00:26:14.440 --> 00:26:16.440]  我們同心得道祈禱
[00:26:16.440 --> 00:26:18.440]  主我們多謝祢
[00:26:18.440 --> 00:26:19.840]  因為祢的恩典
[00:26:19.840 --> 00:26:24.320]  祢將我們構成一個屬靈的家庭
[00:26:24.320 --> 00:26:26.440]  主我們成會教會
[00:26:26.440 --> 00:26:30.200]  就是祢自己榮光能夠降臨的地方
[00:26:30.200 --> 00:26:31.800]  當我們來到聚集
[00:26:31.800 --> 00:26:34.200]  在基督裏面來到聚集
[00:26:34.200 --> 00:26:35.840]  我們就享受到
[00:26:35.840 --> 00:26:38.840]  上帝祢自己所命定的福
[00:26:38.840 --> 00:26:40.720]  永遠的生命
[00:26:40.720 --> 00:26:41.640]  主我們感恩讚祢
[00:26:41.640 --> 00:26:43.520]  因為這個敬拜
[00:26:43.520 --> 00:26:45.520]  我們每一個主日的敬拜
[00:26:45.520 --> 00:26:47.520]  我們實在可以這樣經歷
[00:26:47.520 --> 00:26:49.520]  求祢自己聖靈來提醒
[00:26:49.520 --> 00:26:50.520]  幫助我們
[00:26:50.520 --> 00:26:51.520]  見到弟兄姊妹的時候
[00:26:51.520 --> 00:26:54.520]  我們一齊同心來到敬拜的時候
[00:26:54.520 --> 00:26:57.520]  我們要見到的是祢的同眾
[00:26:57.520 --> 00:27:00.520]  要享受到的就是祢自己的同眾
[00:27:00.520 --> 00:27:01.520]  主我們感恩
[00:27:01.520 --> 00:27:05.520]  我們待會下午都會有一個家事大會
[00:27:05.520 --> 00:27:08.520]  都是詩篇133篇裏面所講的
[00:27:08.520 --> 00:27:10.520]  弟兄姊妹能夠同住
[00:27:10.520 --> 00:27:11.520]  一起關心教會
[00:27:11.520 --> 00:27:12.520]  為教會禱告
[00:27:12.520 --> 00:27:13.520]  主我們感恩
[00:27:13.520 --> 00:27:14.520]  我們能夠有這樣的機會
[00:27:14.520 --> 00:27:18.520]  求祢都祝福每一個本地教會的家庭
[00:27:18.520 --> 00:27:21.520]  讓弟兄姊妹同心來到聚集的時候
[00:27:21.520 --> 00:27:24.520]  祢自己的榮光能夠彰顯出來

