
[00:00:00.000 --> 00:00:07.440]  各位好,在新的一年裡面,希望大家在主裡面平安
[00:21:40.080 --> 00:21:42.080]  約伯就回答耶和華
[00:21:42.080 --> 00:21:44.080]  我是微小的
[00:21:44.080 --> 00:21:46.080]  可以回答你甚愛
[00:21:46.080 --> 00:21:48.080]  我只好用手掩口
[00:21:48.080 --> 00:21:50.080]  遮住我的口
[00:21:50.080 --> 00:21:52.080]  說了一次不再回答
[00:21:52.080 --> 00:21:54.080]  說了二次就不再說
[00:21:54.080 --> 00:21:56.080]  說了二次就不再說
[00:21:56.080 --> 00:21:58.080]  你見到
[00:21:58.080 --> 00:22:00.080]  問了這些所謂的rhetorical questions
[00:22:00.080 --> 00:22:02.080]  問了
[00:22:02.080 --> 00:22:04.080]  知道答案的問題
[00:22:04.080 --> 00:22:06.080]  反問的問題
[00:22:06.080 --> 00:22:08.080]  就是是不是去到
[00:22:08.080 --> 00:22:10.080]  解釋苦難的恩友
[00:22:10.080 --> 00:22:12.080]  解釋苦難的恩友
[00:22:12.080 --> 00:22:14.080]  今天你很運濟
[00:22:14.080 --> 00:22:16.080]  最近你很多的錯字
[00:22:16.080 --> 00:22:18.080]  很多的困境
[00:22:18.080 --> 00:22:20.080]  why
[00:22:20.080 --> 00:22:22.080]  如果你是帶著這樣的預期
[00:22:22.080 --> 00:22:24.080]  你希望能夠
[00:22:24.080 --> 00:22:26.080]  解釋這些苦難
[00:22:26.080 --> 00:22:28.080]  解釋你現在的遭遇
[00:22:28.080 --> 00:22:30.080]  你就去看約伯記的話
[00:22:30.080 --> 00:22:32.080]  找不到答案
[00:22:32.080 --> 00:22:34.080]  你一定會很失望
[00:22:34.080 --> 00:22:36.080]  很失望
[00:22:36.080 --> 00:22:38.080]  因為整本書的構造
[00:22:38.080 --> 00:22:40.080]  整本書所寫的目的
[00:22:40.080 --> 00:22:42.080]  根本就不是為我們
[00:22:42.080 --> 00:22:44.080]  那個苦最問題
[00:22:44.080 --> 00:22:46.080]  來提供任何
[00:22:46.080 --> 00:22:48.080]  我們認為合理的答案
[00:22:48.080 --> 00:22:50.080]  整本約伯記
[00:22:50.080 --> 00:22:52.080]  不是教我們
[00:22:52.080 --> 00:22:54.080]  how to think about suffering
[00:22:54.080 --> 00:22:56.080]  怎麼去思考苦難問題
[00:22:56.080 --> 00:22:58.080]  整本約伯記
[00:22:58.080 --> 00:23:00.080]  是教我們
[00:23:00.080 --> 00:23:02.080]  how to think about God
[00:23:02.080 --> 00:23:04.080]  in our suffering
[00:23:04.080 --> 00:23:06.080]  在苦難當中
[00:23:06.080 --> 00:23:08.080]  我們怎麼去理解
[00:23:08.080 --> 00:23:10.080]  思考神
[00:23:10.080 --> 00:23:12.080]  怎麼去
[00:23:12.080 --> 00:23:14.080]  明白神
[00:23:14.080 --> 00:23:16.080]  所以約伯記不是解釋苦難的問題
[00:23:16.080 --> 00:23:18.080]  約伯記其實是擴展我們的神學
[00:23:18.080 --> 00:23:20.080]  我們的theology
[00:23:20.080 --> 00:23:22.080]  對上帝的認識
[00:23:22.080 --> 00:23:24.080]  所以到最後那幾章的時候
[00:23:24.080 --> 00:23:26.080]  我們發現這個上帝是
[00:23:26.080 --> 00:23:28.080]  awesome
[00:23:28.080 --> 00:23:30.080]  beyond我們的understanding
[00:23:30.080 --> 00:23:32.080]  beyond我們的wisdom
[00:23:32.080 --> 00:23:34.080]  超越我們人的理性
[00:23:34.080 --> 00:23:36.080]  上帝
[00:23:36.080 --> 00:23:38.080]  運轉整個宇宙的policy
[00:23:38.080 --> 00:23:40.080]  他的智慧
[00:23:40.080 --> 00:23:42.080]  不是像我們心想的
[00:23:42.080 --> 00:23:44.080]  我一定是一個人
[00:23:44.080 --> 00:23:46.080]  好事就一定有好的報酬
[00:23:46.080 --> 00:23:48.080]  壞事就立刻有壞的報酬
[00:23:48.080 --> 00:23:50.080]  上帝運作整個宇宙
[00:23:50.080 --> 00:23:52.080]  cosmos的wisdom
[00:23:52.080 --> 00:23:54.080]  是超越我們的理性
[00:23:54.080 --> 00:23:56.080]  神的智慧是高於我們的智慧
[00:23:56.080 --> 00:23:58.080]  我記得以前讀神學的時候
[00:23:58.080 --> 00:24:00.080]  有一個神學家叫John Frank
[00:24:00.080 --> 00:24:02.080]  他說了一句話很有意思
[00:24:02.080 --> 00:24:04.080]  那句話幾乎改變了我
[00:24:04.080 --> 00:24:06.080]  每一次敬拜的時候
[00:24:06.080 --> 00:24:08.080]  我都會想到
[00:24:08.080 --> 00:24:10.080]  我會想到
[00:24:10.080 --> 00:24:12.080]  我會想到
[00:24:12.080 --> 00:24:14.080]  改變了我每一次敬拜的時候
[00:24:14.080 --> 00:24:16.080]  遇見上帝的時候
[00:24:16.080 --> 00:24:18.080]  我怎樣去看上帝
[00:24:18.080 --> 00:24:20.080]  為什麼我會敬拜上帝
[00:24:20.080 --> 00:24:22.080]  John Frank說什麼呢
[00:24:22.080 --> 00:24:24.080]  他說神其中一個的本性
[00:24:24.080 --> 00:24:26.080]  一個的屬性
[00:24:26.080 --> 00:24:28.080]  我們會說慈愛
[00:24:28.080 --> 00:24:30.080]  忍耐等等
[00:24:30.080 --> 00:24:32.080]  我們平時都會說公義等等
[00:24:32.080 --> 00:24:34.080]  他說神其中一個屬性
[00:24:34.080 --> 00:24:36.080]  我們很多時候沒有留意的就是不能參透性
[00:24:36.080 --> 00:24:38.080]  incomprehensibility
[00:24:40.080 --> 00:24:42.080]  他說如果你想一下
[00:24:42.080 --> 00:24:44.080]  上帝是不能參透的話
[00:24:44.080 --> 00:24:46.080]  連上帝有多不能參透
[00:24:46.080 --> 00:24:48.080]  你都不能參透
[00:24:48.080 --> 00:24:54.080]  約伯記最後那幾章
[00:24:54.080 --> 00:24:56.080]  就是告訴我們我們是有限的
[00:24:56.080 --> 00:25:00.080]  上帝卻是無限的
[00:25:00.080 --> 00:25:02.080]  上帝和祂的智慧
[00:25:02.080 --> 00:25:06.080]  是要我們去信靠
[00:25:08.080 --> 00:25:10.080]  去信任
[00:25:10.080 --> 00:25:12.080]  雖然現在未必有答案
[00:25:12.080 --> 00:25:16.080]  但是我們要去信任
[00:25:16.080 --> 00:25:18.080]  上帝運作整個宇宙
[00:25:18.080 --> 00:25:24.080]  是有祂自己的智慧
[00:25:24.080 --> 00:25:28.080]  這個智慧未必是我們這麼小的頭腦
[00:25:28.080 --> 00:25:30.080]  現在我們就能夠去明白
[00:25:30.080 --> 00:25:32.080]  去comprehend
[00:25:32.080 --> 00:25:36.080]  但是我們要去相信上帝
[00:25:36.080 --> 00:25:38.080]  相信上帝
[00:25:38.080 --> 00:25:40.080]  最終整般約伯記
[00:25:40.080 --> 00:25:42.080]  不是為了苦難
[00:25:42.080 --> 00:25:44.080]  來提供一些安慰給大家
[00:25:44.080 --> 00:25:48.080]  如果我們有這樣的預期的時候
[00:25:48.080 --> 00:25:50.080]  或者想解釋苦難
[00:25:50.080 --> 00:25:52.080]  在苦難裡面有一點點安慰的話
[00:25:52.080 --> 00:25:54.080]  似乎約伯記不是寫來有這樣的目的
[00:25:54.080 --> 00:25:58.080]  當然你可以說約伯記受苦比我多
[00:25:58.080 --> 00:26:00.080]  所以我就覺得我都不是這麼慘
[00:26:00.080 --> 00:26:02.080]  主要目的不是這樣
[00:26:04.080 --> 00:26:06.080]  詩篇會做這件事
[00:26:06.080 --> 00:26:08.080]  愛歌、祈禱
[00:26:08.080 --> 00:26:10.080]  可以幫助我們舒緩我們的苦難
[00:26:10.080 --> 00:26:14.080]  或者想在苦難裡面有一點點安慰
[00:26:14.080 --> 00:26:18.080]  你可以看詩篇、詩歌
[00:26:18.080 --> 00:26:20.080]  但絕對不是看約伯記
[00:26:20.080 --> 00:26:24.080]  或者如果在苦難裡面
[00:26:24.080 --> 00:26:26.080]  你想有一點安慰的話
[00:26:26.080 --> 00:26:28.080]  可能你聽一下一些叱吒樂壇的冠軍歌曲
[00:26:28.080 --> 00:26:32.080]  Dear My Friend
[00:26:32.080 --> 00:26:34.080]  給你一點安慰
[00:26:34.080 --> 00:26:36.080]  但約伯記
[00:26:36.080 --> 00:26:38.080]  真正目的
[00:26:38.080 --> 00:26:40.080]  不是要做這件事
[00:26:40.080 --> 00:26:42.080]  因為講到苦罪問題的時候
[00:26:42.080 --> 00:26:44.080]  都沒有講到神異論的問題
[00:26:44.080 --> 00:26:46.080]  沒有為上帝去辯護
[00:26:46.080 --> 00:26:48.080]  沒有去辯護
[00:26:48.080 --> 00:26:50.080]  為什麼會有苦難呢
[00:26:50.080 --> 00:26:52.080]  做一些哲學的分析等等
[00:26:52.080 --> 00:26:56.080]  帶著這樣的預期去看這本書
[00:26:56.080 --> 00:26:58.080]  我們就會失望
[00:26:58.080 --> 00:27:00.080]  但應該帶著什麼樣的預期
[00:27:00.080 --> 00:27:02.080]  去看這本書約伯記
[00:27:02.080 --> 00:27:06.080]  不是去教我們
[00:27:06.080 --> 00:27:08.080]  怎麼去想著苦難
[00:27:08.080 --> 00:27:10.080]  而是教我們
[00:27:10.080 --> 00:27:12.080]  怎麼去想著守護
[00:27:12.080 --> 00:27:14.080]  在你的苦難中
[00:27:14.080 --> 00:27:16.080]  在你現在困苦的當中
[00:27:16.080 --> 00:27:18.080]  怎麼去想著神
[00:27:18.080 --> 00:27:20.080]  去認識神
[00:27:20.080 --> 00:27:22.080]  從前我風雲有你
[00:27:22.080 --> 00:27:24.080]  現在我親眼見你
[00:27:24.080 --> 00:27:28.080]  你有沒有想過
[00:27:28.080 --> 00:27:30.080]  我們上帝的認識
[00:27:30.080 --> 00:27:32.080]  就是神學
[00:27:32.080 --> 00:27:34.080]  其實就是決定我們的生活
[00:27:34.080 --> 00:27:36.080]  我們的ethics
[00:27:36.080 --> 00:27:38.080]  我們的倫理
[00:27:38.080 --> 00:27:40.080]  我們應做什麼
[00:27:40.080 --> 00:27:42.080]  會做什麼
[00:27:42.080 --> 00:27:44.080]  我們的theology是determine
[00:27:44.080 --> 00:27:46.080]  我們的ethics
[00:27:46.080 --> 00:27:50.080]  神學是決定我們的倫理生活
[00:27:50.080 --> 00:27:52.080]  我們回到第一章
[00:27:52.080 --> 00:27:54.080]  第一章的挑戰者
[00:27:54.080 --> 00:27:56.080]  問一句什麼問題
[00:27:56.080 --> 00:27:58.080]  挑戰者
[00:27:58.080 --> 00:28:02.080]  問約伯敬畏神
[00:28:02.080 --> 00:28:06.080]  難道是無緣無故的嗎
[00:28:06.080 --> 00:28:10.080]  難道是不求益處的嗎
[00:28:10.080 --> 00:28:12.080]  這個問題是合法的
[00:28:12.080 --> 00:28:18.080]  你敬拜神難道是無緣無故的嗎
[00:28:18.080 --> 00:28:20.080]  還是你敬拜神是為了什麼
[00:28:20.080 --> 00:28:22.080]  為了自身的利益
[00:28:22.080 --> 00:28:24.080]  是有interest的
[00:28:24.080 --> 00:28:26.080]  所以問的問題就是
[00:28:26.080 --> 00:28:28.080]  在世間上
[00:28:28.080 --> 00:28:30.080]  和上帝的關係
[00:28:30.080 --> 00:28:34.080]  到底是不是有一種不求利益的義
[00:28:34.080 --> 00:28:36.080]  不求利益的敬畏
[00:28:36.080 --> 00:28:38.080]  一種disinterest righteousness
[00:28:38.080 --> 00:28:40.080]  一種disinterest的faith
[00:28:40.080 --> 00:28:42.080]  去敬拜上帝
[00:28:42.080 --> 00:28:44.080]  是不是因為他給我好東西
[00:28:44.080 --> 00:28:46.080]  所以我才去敬拜他
[00:28:46.080 --> 00:28:48.080]  如果他不給我好東西
[00:28:48.080 --> 00:28:50.080]  我就不敬拜他
[00:28:50.080 --> 00:28:52.080]  約伯敬畏神
[00:28:52.080 --> 00:28:54.080]  我就不敬拜他
[00:28:54.080 --> 00:28:56.080]  約伯是不是在順境的時候
[00:28:56.080 --> 00:29:00.080]  才為上帝獻上奉獻呢
[00:29:00.080 --> 00:29:02.080]  是不是真的無私
[00:29:02.080 --> 00:29:08.080]  還是順也好逆也好
[00:29:08.080 --> 00:29:14.080]  約伯都去忠心的敬畏神
[00:29:14.080 --> 00:29:18.080]  這個才是信仰真正的本質
[00:29:18.080 --> 00:29:20.080]  如果我和上帝的關係
[00:29:20.080 --> 00:29:22.080]  只是為了好處的話
[00:29:22.080 --> 00:29:24.080]  只是為了祂給我一些benefit
[00:29:24.080 --> 00:29:26.080]  prosperity 祝福
[00:29:26.080 --> 00:29:28.080]  給我順利的時候
[00:29:28.080 --> 00:29:30.080]  我才去敬拜祂的話
[00:29:30.080 --> 00:29:32.080]  這個敬拜要打一個很大的問號
[00:29:32.080 --> 00:29:34.080]  或者新的一年
[00:29:34.080 --> 00:29:36.080]  我們真正要做的事
[00:29:36.080 --> 00:29:40.080]  不是要訂立這些目的這麼簡單
[00:29:40.080 --> 00:29:42.080]  目標這麼簡單
[00:29:42.080 --> 00:29:46.080]  而是真的要問這個最根底的問題
[00:29:46.080 --> 00:29:48.080]  跟隨基督
[00:29:48.080 --> 00:29:52.080]  難道是無緣無故的嗎
[00:29:52.080 --> 00:29:56.080]  還是為了我自身的好處
[00:29:56.080 --> 00:29:58.080]  我的順利
[00:29:58.080 --> 00:30:00.080]  我得到祝福 我得到幸福
[00:30:00.080 --> 00:30:02.080]  所以我跟隨
[00:30:02.080 --> 00:30:04.080]  到沒有幸福的時候 我跟不跟
[00:30:04.080 --> 00:30:06.080]  如果上帝真是上帝的話
[00:30:06.080 --> 00:30:08.080]  他值得我們敬拜的話
[00:30:08.080 --> 00:30:12.080]  即使沒有利益
[00:30:12.080 --> 00:30:14.080]  我們都願意去敬拜
[00:30:14.080 --> 00:30:18.080]  祂才是我們真正的上帝
[00:30:18.080 --> 00:30:20.080]  當然我們在基督裡面
[00:30:20.080 --> 00:30:22.080]  有很多的所謂benefit
[00:30:22.080 --> 00:30:24.080]  你想想
[00:30:24.080 --> 00:30:26.080]  在基督裡面我們信耶穌
[00:30:26.080 --> 00:30:28.080]  有沒有benefit
[00:30:28.080 --> 00:30:30.080]  很多 有永生
[00:30:30.080 --> 00:30:32.080]  有屬靈的祝福
[00:30:32.080 --> 00:30:34.080]  有禱告的權柄
[00:30:34.080 --> 00:30:36.080]  天國公民的尊貴身份等等
[00:30:36.080 --> 00:30:38.080]  我們列出很多最得盛面
[00:30:38.080 --> 00:30:40.080]  但請你記住
[00:30:40.080 --> 00:30:42.080]  這些所謂的benefit
[00:30:42.080 --> 00:30:44.080]  不是我們賺回來的
[00:30:44.080 --> 00:30:46.080]  是我們本身不配
[00:30:46.080 --> 00:30:50.080]  是基督伯伯在十下賜給我們
[00:30:50.080 --> 00:30:52.080]  是祝福
[00:30:52.080 --> 00:30:54.080]  這個白記
[00:30:54.080 --> 00:30:58.080]  不是去解釋苦難的作品
[00:30:58.080 --> 00:31:02.080]  而是一本去教我們
[00:31:02.080 --> 00:31:04.080]  在苦難當中
[00:31:04.080 --> 00:31:06.080]  在逆境裡面
[00:31:06.080 --> 00:31:08.080]  我們怎樣去作門徒的書
[00:31:08.080 --> 00:31:10.080]  所以不是我們自己
[00:31:10.080 --> 00:31:12.080]  去作門徒的書
[00:31:12.080 --> 00:31:14.080]  所以不是一本關於苦難的書
[00:31:14.080 --> 00:31:17.080]  而是一本關於徒弟的書
[00:31:17.080 --> 00:31:19.080]  是呼召我們在艱難的時候
[00:31:19.080 --> 00:31:23.080]  到底我們的信仰是怎樣一回事
[00:31:23.080 --> 00:31:26.080]  是否繼續跟隨基督
[00:31:26.080 --> 00:31:28.080]  開始新的一年
[00:31:28.080 --> 00:31:30.080]  這個可能真是一個最重要的問題
[00:31:30.080 --> 00:31:32.080]  我們需要去confront(對抗)我們自己
[00:31:32.080 --> 00:31:34.080]  我們敬拜上帝
[00:31:34.080 --> 00:31:36.080]  我們去跟隨上帝
[00:31:36.080 --> 00:31:38.080]  到底是為了什麼
[00:31:38.080 --> 00:31:40.080]  是為了我們自己有benefit(益處)
[00:31:40.080 --> 00:31:43.080]  還是上帝是值得我們敬拜
[00:31:43.080 --> 00:31:45.080]  值得我們榮耀
[00:31:45.080 --> 00:31:48.080]  我們盡心盡力去跟隨他
[00:31:48.080 --> 00:31:52.080]  在我昨天見到一個圖文
[00:31:52.080 --> 00:31:55.080]  一個英文的圖文
[00:31:55.080 --> 00:31:57.080]  我希望這個新年的祈禱
[00:31:57.080 --> 00:32:01.080]  能夠成為大家的禱告
[00:32:01.080 --> 00:32:03.080]  新年的禱告
[00:32:03.080 --> 00:32:04.080]  這裡說
[00:32:04.080 --> 00:32:07.080]  願神賜給你快樂的一年
[00:32:07.080 --> 00:32:13.080]  並非保障你免受悲苦和傷痛
[00:32:13.080 --> 00:32:17.080]  而是賜你力量承載艱難
[00:32:17.080 --> 00:32:21.080]  不是讓你平步青雲
[00:32:21.080 --> 00:32:24.080]  而是使你堅定地走每一步
[00:32:24.080 --> 00:32:27.080]  不是要去除去困擾
[00:32:27.080 --> 00:32:30.080]  而是消除你內心的恐懼
[00:32:30.080 --> 00:32:35.080]  不是給你無間斷的陽光
[00:32:35.080 --> 00:32:39.080]  而是即使黑雲蓋天
[00:32:39.080 --> 00:32:43.080]  你念想仍然帶著屬天的明亮
[00:32:43.080 --> 00:32:46.080]  不是叫你生活天天順意
[00:32:46.080 --> 00:32:49.080]  而是叫你看到他人有需要的時候
[00:32:49.080 --> 00:32:54.080]  你會樂意地去服事
[00:32:54.080 --> 00:32:57.080]  願上帝在來年給你慈愛
[00:32:57.080 --> 00:33:01.080]  平安 盼望和喜樂
[00:33:01.080 --> 00:33:03.080]  這是我的禱告
[00:33:03.080 --> 00:33:06.080]  我們同心低頭祈禱
[00:33:06.080 --> 00:33:11.080]  主,我們感謝祢
[00:33:11.080 --> 00:33:13.080]  讓我們順境
[00:33:13.080 --> 00:33:16.080]  讓我們逆境
[00:33:16.080 --> 00:33:19.080]  教導我們在逆境當中
[00:33:19.080 --> 00:33:21.080]  在困擾的裡面
[00:33:21.080 --> 00:33:24.080]  我們如何思想祢
[00:33:24.080 --> 00:33:27.080]  體會祢、認識祢
[00:33:27.080 --> 00:33:29.080]  真真實實地明白
[00:33:29.080 --> 00:33:32.080]  祢是那位超越我們一切的上帝
[00:33:32.080 --> 00:33:36.080]  配得我們五體投地來敬拜
[00:33:36.080 --> 00:33:41.080]  神啊,我們有著祢的恩典
[00:33:41.080 --> 00:33:45.080]  縱使在今年裡面
[00:33:45.080 --> 00:33:49.080]  我們會遇見疫情
[00:33:49.080 --> 00:33:51.080]  遇見很多困擾
[00:33:51.080 --> 00:33:55.080]  主叫我們所求所想
[00:33:55.080 --> 00:33:58.080]  不是單單我們可以平步青雲
[00:33:58.080 --> 00:34:00.080]  除去困擾
[00:34:00.080 --> 00:34:02.080]  無災無病
[00:34:02.080 --> 00:34:04.080]  而是在這一切當中
[00:34:04.080 --> 00:34:08.080]  我們能夠堅定地、有力地
[00:34:08.080 --> 00:34:12.080]  向前每一步
[00:34:12.080 --> 00:34:15.080]  去信任祢、信靠祢
[00:34:15.080 --> 00:34:18.080]  因為祢是我們生命當中
[00:34:18.080 --> 00:34:21.080]  宇宙當中的主宰
[00:34:21.080 --> 00:34:22.080]  主,接下來這一年
[00:34:22.080 --> 00:34:26.080]  無論我們會否遇見任何挑戰
[00:34:26.080 --> 00:34:32.080]  求上帝給我們盼望、平安的力量
[00:34:32.080 --> 00:34:35.080]  叫我們在身邊
[00:34:35.080 --> 00:34:37.080]  見到有需要的人的時候
[00:34:37.080 --> 00:34:40.080]  我們樂意伸出援手
[00:34:40.080 --> 00:34:46.080]  見到我們不開心、低谷的時候
[00:34:46.080 --> 00:34:50.080]  讓我們有氣力去承載
[00:34:50.080 --> 00:34:52.080]  堅定我們每一個
[00:34:52.080 --> 00:34:55.080]  讓我們知道你插不透的智慧
[00:34:55.080 --> 00:34:57.080]  最終會帶來公義
[00:34:57.080 --> 00:35:02.080]  最終會帶來榮耀
[00:35:02.080 --> 00:35:03.080]  求主你幫助我們
[00:35:03.080 --> 00:35:05.080]  忠心地敬拜你
[00:35:05.080 --> 00:35:06.080]  祈禱
[00:35:06.080 --> 00:35:07.080]  奉主耶穌基督的名字

