
[00:00:00.000 --> 00:00:01.120]   Let's do it together.
[00:22:19.560 --> 00:22:21.960]   Now let me try to demonstrate.
[00:22:21.960 --> 00:22:25.400]   If we were in the first century,
[00:22:25.400 --> 00:22:28.840]   hearing the words of Paul in the book of Ephesians,
[00:22:28.840 --> 00:22:32.600]   as if the first time, right?
[00:22:32.600 --> 00:22:36.980]   You're all familiar with the idea of a household
[00:22:36.980 --> 00:22:39.080]   from Aristotle, right?
[00:22:39.080 --> 00:22:41.720]   People on the street, they always assume that kind of idea.
[00:22:41.720 --> 00:22:45.480]   The male head, all the other people in the household
[00:22:45.480 --> 00:22:47.120]   are subordinates, right?
[00:22:47.120 --> 00:22:51.600]   And then Paul comes in, and he's using a similar idea,
[00:22:51.600 --> 00:22:55.640]   and he talked to different parties in the household.
[00:22:55.640 --> 00:23:01.840]   Now let me demonstrate how probably a male would feel,
[00:23:01.840 --> 00:23:08.040]   what he would feel like when he heard this word
[00:23:09.640 --> 00:23:11.560]   first time, first century.
[00:23:11.560 --> 00:23:18.120]   522, Paul writes, "Wives, pay attention, listen up.
[00:23:18.120 --> 00:23:21.560]   "You need to submit, right?
[00:23:21.560 --> 00:23:24.280]   "You need to do this and that, right, to your husbands."
[00:23:24.280 --> 00:23:27.840]   And then if you're a male in the congregation,
[00:23:27.840 --> 00:23:29.560]   hearing the words the very first time,
[00:23:29.560 --> 00:23:30.920]   what would be your response?
[00:23:30.920 --> 00:23:35.200]   I would imagine if I'm a male,
[00:23:35.200 --> 00:23:39.000]   and I hear this 522 to 24.
[00:23:39.000 --> 00:23:40.560]   Wives, you need to submit to your husband.
[00:23:40.560 --> 00:23:45.560]   I'll go, my response is, "Yeah, of course."
[00:23:45.560 --> 00:23:49.040]   Of course the wives have to submit to me, right?
[00:23:49.040 --> 00:23:51.640]   Because I'm the head of the household.
[00:23:51.640 --> 00:23:53.960]   And the 525, Paul comes in and say,
[00:23:53.960 --> 00:23:58.960]   "But, but hey, husbands, the males, listen up."
[00:23:58.960 --> 00:24:04.240]   And there's a long verses, you know, 25 to 33,
[00:24:04.240 --> 00:24:07.320]   actually so much longer than the passage
[00:24:07.320 --> 00:24:08.760]   we've done for the wives.
[00:24:08.760 --> 00:24:09.880]   Listen up, men.
[00:24:09.880 --> 00:24:13.960]   Lord Jesus comes in.
[00:24:13.960 --> 00:24:17.480]   He is the sovereign, not you, right?
[00:24:17.480 --> 00:24:19.440]   And this is what you do.
[00:24:19.440 --> 00:24:21.480]   Remember what 25 to 23 says?
[00:24:21.480 --> 00:24:24.320]   Jesus died for the church,
[00:24:24.320 --> 00:24:27.280]   sacrificed himself for the church.
[00:24:27.280 --> 00:24:30.360]   This is how you love your wife, right?
[00:24:30.360 --> 00:24:33.680]   And as a male reader, I would go, "What?
[00:24:33.680 --> 00:24:36.680]   "Why does it concern me?"
[00:24:36.680 --> 00:24:39.560]   Because that's not what the slogan says, right?
[00:24:39.560 --> 00:24:43.800]   I mean, all the commands are given to the subordinates,
[00:24:43.800 --> 00:24:45.000]   right, to submit.
[00:24:45.000 --> 00:24:47.240]   Not for me.
[00:24:47.240 --> 00:24:49.640]   However, Paul turns it upside down and say,
[00:24:49.640 --> 00:24:52.120]   "Hey, hey, hey, hey, hey, men, slow down."
[00:24:52.120 --> 00:24:58.520]   Because there's a new sovereign coming into your household.
[00:24:58.520 --> 00:25:02.200]   And you are now become a steward.
[00:25:02.200 --> 00:25:04.800]   You're no longer the absolute authority.
[00:25:04.800 --> 00:25:09.040]   You're accountable to Lord Jesus Christ.
[00:25:09.040 --> 00:25:11.880]   And look at how he managed the household of Christ,
[00:25:11.880 --> 00:25:14.000]   the household of church.
[00:25:14.000 --> 00:25:16.040]   He died and sacrificed, right?
[00:25:16.040 --> 00:25:17.960]   He loved selflessly.
[00:25:17.960 --> 00:25:23.920]   And then six, one to three, children, right?
[00:25:23.920 --> 00:25:25.280]   Hey, kids, listen up.
[00:25:25.280 --> 00:25:26.760]   You know, this is what you do.
[00:25:26.760 --> 00:25:29.440]   You have to respect your parents and all that stuff, right?
[00:25:29.440 --> 00:25:34.000]   As a male reader, I would say, "Yeah, of course, right?
[00:25:34.000 --> 00:25:36.600]   "My kid has to submit to me."
[00:25:36.600 --> 00:25:38.680]   And then six, four, Paul comes in and say,
[00:25:38.680 --> 00:25:42.920]   "Surprise, you know, fathers, listen up.
[00:25:42.920 --> 00:25:44.160]   "There's something for you to do
[00:25:44.160 --> 00:25:47.120]   "because you are now in the Lord.
[00:25:47.120 --> 00:25:48.800]   "You are not the sovereign.
[00:25:48.800 --> 00:25:50.480]   "Jesus is the sovereign."
[00:25:50.480 --> 00:25:52.600]   Same way for servants.
[00:25:52.600 --> 00:25:54.000]   Servant, listen up, right?
[00:25:54.000 --> 00:25:55.960]   All the employees in your household,
[00:25:55.960 --> 00:25:59.360]   yeah, of course, they need to work hard and faithfully.
[00:25:59.360 --> 00:26:01.400]   However, six, nine, Paul comes in and say,
[00:26:01.400 --> 00:26:04.240]   "Hey, masters, listen up as well.
[00:26:04.240 --> 00:26:07.520]   "You men, you better behave
[00:26:07.520 --> 00:26:11.400]   "because Lord Jesus Christ is above you, right?"
[00:26:11.400 --> 00:26:14.000]   There was a, can you see that?
[00:26:14.000 --> 00:26:15.840]   There was a, there was a,
[00:26:15.840 --> 00:26:20.600]   a fraudy reconstruction or reconfiguration
[00:26:20.600 --> 00:26:23.840]   when Christ Jesus comes into your family,
[00:26:23.840 --> 00:26:25.680]   into your church.
[00:26:25.680 --> 00:26:27.920]   This is what we call subversive.
[00:26:27.920 --> 00:26:30.680]   Paul is using similar familiar ideas,
[00:26:30.680 --> 00:26:32.240]   but he turns it upside down
[00:26:32.240 --> 00:26:36.720]   all because Christ Jesus comes in, right?
[00:26:36.720 --> 00:26:41.720]   Now, it's reorganization, right?
[00:26:41.720 --> 00:26:43.640]   Look, before I entered ministry,
[00:26:43.640 --> 00:26:46.080]   I used to work in a chemistry lab.
[00:26:46.080 --> 00:26:48.240]   I was a sort of a biochemist.
[00:26:48.240 --> 00:26:53.040]   I was working in a environmental lab for some time.
[00:26:53.040 --> 00:26:56.760]   And I remember I was working for this lab
[00:26:56.760 --> 00:26:58.840]   and I was in the office
[00:26:58.840 --> 00:27:02.240]   and there were other co-workers beside me, right?
[00:27:02.240 --> 00:27:05.160]   And I still remember there's one co-worker
[00:27:05.160 --> 00:27:08.120]   I really dislike, all right?
[00:27:08.120 --> 00:27:10.160]   I really dislike, you know why?
[00:27:10.160 --> 00:27:11.000]   You know why?
[00:27:11.000 --> 00:27:11.880]   You know me, right?
[00:27:11.880 --> 00:27:13.400]   I work hard.
[00:27:13.400 --> 00:27:17.400]   I'm a very good worker, all right?
[00:27:17.400 --> 00:27:18.240]   Right?
[00:27:18.240 --> 00:27:23.720]   And that co-worker that I dislike,
[00:27:25.000 --> 00:27:29.480]   he comes in late and he exit early.
[00:27:29.480 --> 00:27:31.600]   He hardly do anything and he's lazy boy.
[00:27:31.600 --> 00:27:34.920]   I was like, how is that possible
[00:27:34.920 --> 00:27:37.320]   that I'm a new worker
[00:27:37.320 --> 00:27:40.680]   and he has been working there for years?
[00:27:40.680 --> 00:27:42.280]   And then after some weeks,
[00:27:42.280 --> 00:27:45.480]   I learned about the relationship in the department
[00:27:45.480 --> 00:27:49.880]   and I realized he is actually directly related
[00:27:49.880 --> 00:27:51.040]   to the department head.
[00:27:51.920 --> 00:27:55.400]   He's some sort of relatives to the department head.
[00:27:55.400 --> 00:27:59.280]   I said, bingo, bingo, that's why.
[00:27:59.280 --> 00:28:02.640]   That's why he hardly working, right?
[00:28:02.640 --> 00:28:05.320]   He's hardly working and he's getting paid, right?
[00:28:05.320 --> 00:28:07.000]   It's such an unfair situation.
[00:28:07.000 --> 00:28:10.040]   Have you ever encountered a situation like that?
[00:28:10.040 --> 00:28:10.880]   Right?
[00:28:10.880 --> 00:28:14.160]   That's so unfair because they are blood with relatives,
[00:28:14.160 --> 00:28:15.000]   right?
[00:28:15.000 --> 00:28:17.720]   So of course he's protecting his cousin, right?
[00:28:17.720 --> 00:28:21.880]   And he's getting paid by just showing up for a little bit.
[00:28:21.880 --> 00:28:26.880]   So I feel really oppressed, to say the least.
[00:28:26.880 --> 00:28:30.000]   And then I remember one day,
[00:28:30.000 --> 00:28:33.040]   the CEO of the company,
[00:28:33.040 --> 00:28:36.080]   the head of heads, right?
[00:28:36.080 --> 00:28:39.400]   He fired the department head
[00:28:39.400 --> 00:28:45.520]   and he hired a new department head to replace him.
[00:28:45.520 --> 00:28:49.040]   It's very interesting after that,
[00:28:50.520 --> 00:28:52.160]   the co-worker that I dislike,
[00:28:52.160 --> 00:28:54.920]   he start working hard.
[00:28:54.920 --> 00:28:59.440]   It's very interesting, his life almost turned around.
[00:28:59.440 --> 00:29:04.200]   It's because the department head now is new,
[00:29:04.200 --> 00:29:07.160]   is under new configuration.
[00:29:07.160 --> 00:29:10.160]   There's a new head now, right?
[00:29:10.160 --> 00:29:14.040]   So he has to change his behavior,
[00:29:14.040 --> 00:29:16.040]   has to change how he works.
[00:29:16.040 --> 00:29:20.960]   Now this is an analogy of Ephesians 5 and 6.
[00:29:20.960 --> 00:29:26.520]   The household is working well according to Roman,
[00:29:26.520 --> 00:29:28.720]   Greco-Roman values.
[00:29:28.720 --> 00:29:31.280]   However, when Christ Jesus comes in,
[00:29:31.280 --> 00:29:33.760]   everything will be reorganized.
[00:29:33.760 --> 00:29:36.280]   Now he's the head.
[00:29:36.280 --> 00:29:40.000]   Everyone is kept accountable under Jesus.
[00:29:40.000 --> 00:29:43.200]   The values will be different, right?
[00:29:43.200 --> 00:29:45.680]   The order of the relationship has changed.
[00:29:46.680 --> 00:29:47.760]   Just like this.
[00:29:47.760 --> 00:29:51.240]   The left is the old order.
[00:29:51.240 --> 00:29:53.720]   The male is up there above, right?
[00:29:53.720 --> 00:29:57.760]   Unchallenged or unchallengeable.
[00:29:57.760 --> 00:30:00.560]   And then wife and children and servants,
[00:30:00.560 --> 00:30:02.520]   they are all subordinates.
[00:30:02.520 --> 00:30:07.720]   And then there's a reorganization happening in Christ.
[00:30:07.720 --> 00:30:10.480]   If you believe in Jesus,
[00:30:10.480 --> 00:30:14.840]   every single of your religious should change
[00:30:14.840 --> 00:30:17.160]   in a very fundamental way.
[00:30:17.160 --> 00:30:19.200]   And that's the right side, the new order.
[00:30:19.200 --> 00:30:21.960]   Christ is above all of them.
[00:30:21.960 --> 00:30:26.800]   Male, female, children, servants,
[00:30:26.800 --> 00:30:31.800]   all are accountable to one sovereign, one Lord,
[00:30:31.800 --> 00:30:35.600]   one Lordship of Jesus Christ.
[00:30:35.600 --> 00:30:39.480]   Someone is more powerful than anyone in the household.
[00:30:42.480 --> 00:30:43.840]   That is the fundamental change
[00:30:43.840 --> 00:30:46.800]   that should happen in our lives.
[00:30:46.800 --> 00:30:48.520]   If you believe in Jesus,
[00:30:48.520 --> 00:30:50.160]   when Jesus comes into your home,
[00:30:50.160 --> 00:30:55.200]   coming to our home, coming to our family,
[00:30:55.200 --> 00:30:59.320]   every relationship will be reordered in such a way
[00:30:59.320 --> 00:31:01.640]   that we, every one of us,
[00:31:01.640 --> 00:31:04.840]   will be accountable to the one true Lord, Jesus Christ.
[00:31:04.840 --> 00:31:07.240]   So how does it work?
[00:31:07.240 --> 00:31:08.080]   How does it work?
[00:31:09.360 --> 00:31:11.840]   I remember, I don't know if you listen to radio.
[00:31:11.840 --> 00:31:14.280]   Radio is an old thing, right?
[00:31:14.280 --> 00:31:17.560]   You radio program, do you listen to it regularly?
[00:31:17.560 --> 00:31:19.640]   Don't, or no, right?
[00:31:19.640 --> 00:31:23.360]   Sometimes I listen to radio programs.
[00:31:23.360 --> 00:31:26.040]   I remember not too long ago,
[00:31:26.040 --> 00:31:27.000]   I was working in the church,
[00:31:27.000 --> 00:31:30.640]   it was very, very late, very late, almost 11 p.m.
[00:31:30.640 --> 00:31:34.120]   And then I was driving home.
[00:31:34.120 --> 00:31:37.240]   Takes about five to 10 minutes.
[00:31:37.240 --> 00:31:39.240]   And then the radio was on, right?
[00:31:39.240 --> 00:31:42.760]   I didn't intentionally turn to one of the programs,
[00:31:42.760 --> 00:31:44.120]   but it was on.
[00:31:44.120 --> 00:31:47.080]   And 11 p.m., almost midnight,
[00:31:47.080 --> 00:31:52.000]   what kind of program would be air in a radio station?
[00:31:52.000 --> 00:31:55.040]   You know, those songs, "Dedication Time," right?
[00:31:55.040 --> 00:31:59.000]   The caller will call in to the radio station
[00:31:59.000 --> 00:32:03.000]   and call the DJ and say something really touching, right?
[00:32:03.000 --> 00:32:05.880]   Expressing love and all that stuff, right?
[00:32:05.880 --> 00:32:07.520]   And then I didn't really pay attention
[00:32:07.520 --> 00:32:10.800]   until I was a couple blocks away from the church
[00:32:10.800 --> 00:32:12.000]   on the way home.
[00:32:12.000 --> 00:32:16.880]   And I listened up and there was a middle-aged man,
[00:32:16.880 --> 00:32:20.320]   50-plus year old.
[00:32:20.320 --> 00:32:23.920]   He call in, he call in to the radio station.
[00:32:23.920 --> 00:32:26.680]   And he said to the DJ and saying,
[00:32:26.680 --> 00:32:29.840]   "Hey, you know, I have been married
[00:32:29.840 --> 00:32:33.760]   "with this woman of my love for 25 years,
[00:32:34.680 --> 00:32:36.480]   "but I have never,
[00:32:36.480 --> 00:32:41.480]   "I've never taken the opportunity to apologize,
[00:32:41.480 --> 00:32:45.440]   "to say a formal apology.
[00:32:45.440 --> 00:32:48.160]   "So I want to dedicate this song to her
[00:32:48.160 --> 00:32:49.160]   "because I love her.
[00:32:49.160 --> 00:32:55.040]   "For 25 years, I have been not really properly
[00:32:55.040 --> 00:32:59.120]   "related to her, and especially in our communication.
[00:32:59.120 --> 00:33:01.800]   "And I want to dedicate this song to her
[00:33:01.800 --> 00:33:03.120]   "and I want to say sorry.
[00:33:04.200 --> 00:33:05.360]   "And I want to change."
[00:33:05.360 --> 00:33:08.040]   You know, in those moments,
[00:33:08.040 --> 00:33:11.520]   you know, I almost crashed, you know,
[00:33:11.520 --> 00:33:15.040]   almost crashed because I was paying attention.
[00:33:15.040 --> 00:33:19.400]   I was like, wow, you know, that takes a lot of courage.
[00:33:19.400 --> 00:33:20.480]   Right?
[00:33:20.480 --> 00:33:23.320]   You know, as a male, I find myself,
[00:33:23.320 --> 00:33:24.680]   that's pretty hard to do, you know?
[00:33:24.680 --> 00:33:25.680]   Would you do that?
[00:33:25.680 --> 00:33:29.800]   You as male, as a man,
[00:33:31.000 --> 00:33:34.680]   you probably would not have the guts to do it, right?
[00:33:34.680 --> 00:33:36.880]   But I was listening to him and I listened to the song.
[00:33:36.880 --> 00:33:39.360]   I forgot what song it is, but you know, anyways.
[00:33:39.360 --> 00:33:46.440]   I said to myself, that is how Christ should change
[00:33:46.440 --> 00:33:52.720]   our family, our marriage, our relationships, right?
[00:33:52.720 --> 00:33:55.080]   Admitting our wrong, right?
[00:33:55.080 --> 00:33:59.720]   There's no sovereign, I cannot do something like apology
[00:33:59.720 --> 00:34:03.960]   because I'm ultimately accountable to Christ, right?
[00:34:03.960 --> 00:34:06.400]   That is the new order, right?
[00:34:06.400 --> 00:34:11.560]   That's how it works in our family, in our marriage.
[00:34:11.560 --> 00:34:13.240]   That's how it works with our relationship
[00:34:13.240 --> 00:34:16.280]   with other brothers and sisters.
[00:34:16.280 --> 00:34:21.120]   The old order would say, you know, I insist on my way.
[00:34:21.120 --> 00:34:23.120]   The new order, when Christ comes in,
[00:34:23.120 --> 00:34:28.680]   there's forgiveness, there's understanding,
[00:34:28.680 --> 00:34:31.480]   there's proactive communication, right?
[00:34:31.480 --> 00:34:36.720]   This is how Christ should change our,
[00:34:36.720 --> 00:34:41.320]   your marriage, family, and relationship.
[00:34:41.320 --> 00:34:43.760]   Well, let's work on that.
[00:34:43.760 --> 00:34:46.600]   Let's really work on that.
[00:34:46.600 --> 00:34:51.600]   It's a new year, new phase of our lives, work on that.
[00:34:51.600 --> 00:34:58.560]   What does it mean for you when you say Jesus is Lord?
[00:34:59.560 --> 00:35:04.560]   How does it affect fundamentally and practically
[00:35:04.560 --> 00:35:07.800]   your relationship with other people, right?
[00:35:07.800 --> 00:35:09.880]   Let's all pray together.
[00:35:09.880 --> 00:35:14.000]   Father, thank you for loving us.
[00:35:14.000 --> 00:35:20.560]   That Jesus, your son and only son,
[00:35:20.560 --> 00:35:25.200]   would come and sacrifice himself on the cross
[00:35:26.240 --> 00:35:29.600]   to die for us, to save us and redeem us.
[00:35:29.600 --> 00:35:33.200]   Thank you for your lordship.
[00:35:33.200 --> 00:35:35.920]   It's not a lordship of power,
[00:35:35.920 --> 00:35:39.080]   but a lordship of love and grace.
[00:35:39.080 --> 00:35:43.920]   And I pray that as we launch into a new year,
[00:35:43.920 --> 00:35:49.240]   your lordship will mean to us,
[00:35:49.240 --> 00:35:51.480]   fundamentally and practically,
[00:35:51.480 --> 00:35:53.880]   will renew and change our relationship.
[00:35:55.080 --> 00:35:58.760]   We welcome you, welcome you to be our Lord,
[00:35:58.760 --> 00:36:01.040]   to be our savior.
[00:36:01.040 --> 00:36:04.680]   Now pray that you will renew our relationships,
[00:36:04.680 --> 00:36:09.240]   whether it's a relationship with our spouses,
[00:36:09.240 --> 00:36:11.800]   with our brother and sisters, our in-laws,
[00:36:11.800 --> 00:36:16.800]   our family members, even our spiritual family members.
[00:36:16.800 --> 00:36:20.160]   Now pray that your love will fill us
[00:36:20.160 --> 00:36:24.720]   and change us in such a way that we'll honor you.
[00:36:25.680 --> 00:36:27.760]   And thank you for being our loving Lord.
[00:36:27.760 --> 00:36:29.360]   And thank you for being,
[00:36:29.360 --> 00:36:34.880]   for the blessing to be your church.
[00:36:34.880 --> 00:36:37.680]   And I pray that Jesus, you will be our Lord.
[00:36:37.680 --> 00:36:40.520]   You will lead us and change us
[00:36:40.520 --> 00:36:42.560]   in such a way to honor your name.
[00:36:42.560 --> 00:36:44.000]   In Christ's name, we'll pray.
[00:36:44.000 --> 00:36:47.240]   Well, God bless you and happy new year.
[00:36:47.240 --> 00:36:50.360]   And there is a bag of blessing
[00:36:50.360 --> 00:36:52.400]   we're going to distribute to all of you
[00:36:53.520 --> 00:36:55.400]   who haven't gotten one.
[00:36:55.400 --> 00:36:56.960]   Make sure you get one, all right?
[00:36:56.960 --> 00:36:58.520]   I don't know what's in there,
[00:36:58.520 --> 00:37:00.040]   but it should be good things.
[00:37:00.040 --> 00:37:03.800]   All right, and then this afternoon,
[00:37:03.800 --> 00:37:06.960]   we're going to have a fellowship meal together
[00:37:06.960 --> 00:37:10.240]   at Gene Fung's house church, all right?
[00:37:10.240 --> 00:37:11.640]   So you're all welcome to come.
[00:37:11.640 --> 00:37:16.640]   And I don't know what kind of good food they prepare
[00:37:16.640 --> 00:37:19.760]   or we prepare, or we bring our own dish, right?
[00:37:19.760 --> 00:37:21.240]   I'm sorry, I'm sorry.
[00:37:21.240 --> 00:37:22.920]   So it's a potluck, okay?
[00:37:22.920 --> 00:37:23.760]   It's a potluck.
[00:37:23.760 --> 00:37:24.600]   So you bring something good
[00:37:24.600 --> 00:37:26.880]   and I'm sure it will be a great time
[00:37:26.880 --> 00:37:28.560]   of fellowship together, all right?
[00:37:28.560 --> 00:37:29.560]   I'll see you later.

