
[00:00:00.000 --> 00:00:01.560]   Good morning, UV.
[00:20:49.600 --> 00:20:51.640]   we move on to the next petition.
[00:20:51.640 --> 00:20:54.400]   And forgive us our debts,
[00:20:54.400 --> 00:20:57.560]   as we also have forgiven our debtors.
[00:20:57.560 --> 00:21:02.820]   So this is the second petition that is oriented towards us.
[00:21:02.820 --> 00:21:05.240]   And it shifts from our physical need
[00:21:05.240 --> 00:21:07.320]   now to our spiritual need.
[00:21:07.320 --> 00:21:10.440]   And when Jesus mentioned debts here,
[00:21:10.440 --> 00:21:13.600]   he's referring to our debts to God.
[00:21:13.600 --> 00:21:15.760]   And therefore, what he means is just
[00:21:15.760 --> 00:21:18.440]   forgiveness of our sins,
[00:21:18.440 --> 00:21:20.480]   the way that we have sins against God.
[00:21:20.480 --> 00:21:24.520]   And so when we pray, forgive us of our debts,
[00:21:24.520 --> 00:21:26.660]   this is a confessional prayer.
[00:21:26.660 --> 00:21:29.880]   Because before we can ask for forgiveness,
[00:21:29.880 --> 00:21:33.120]   we need to be able to name our own sins.
[00:21:33.120 --> 00:21:36.080]   First John 1, I say, if we confess our sins,
[00:21:36.080 --> 00:21:38.240]   he is faithful and just,
[00:21:38.240 --> 00:21:40.120]   and he will forgive us of our sins
[00:21:40.120 --> 00:21:42.440]   and cleanse us from all unrighteousness.
[00:21:45.120 --> 00:21:48.560]   But pay attention, Jesus doesn't just stop here.
[00:21:48.560 --> 00:21:51.080]   He says, forgive us our debts,
[00:21:51.080 --> 00:21:54.600]   as we also have forgiven our debtors.
[00:21:54.600 --> 00:21:56.960]   Did you hear that?
[00:21:56.960 --> 00:22:03.280]   Because of our experience of divine forgiveness,
[00:22:03.280 --> 00:22:06.440]   it should allow us a greater willingness
[00:22:06.440 --> 00:22:09.760]   to forgive those who have sinned against us,
[00:22:09.760 --> 00:22:11.520]   or those who have hurt us.
[00:22:13.480 --> 00:22:16.000]   Later in Matthew 18, Jesus told of a parable
[00:22:16.000 --> 00:22:18.160]   of an unforgiving servant,
[00:22:18.160 --> 00:22:20.960]   who owe his master 10,000 talents.
[00:22:20.960 --> 00:22:25.200]   So a talent is almost 20 years worth of wages
[00:22:25.200 --> 00:22:27.920]   for a day laborer during Jesus' times.
[00:22:27.920 --> 00:22:33.600]   But the master forgave all 10,000 talents of debt
[00:22:33.600 --> 00:22:34.680]   for this servant.
[00:22:34.680 --> 00:22:39.200]   But when this unforgiving servant got free,
[00:22:39.200 --> 00:22:41.160]   he saw one of his fellow servants
[00:22:41.160 --> 00:22:43.440]   who owe him 100 denarii,
[00:22:43.440 --> 00:22:46.480]   which is only about 100 days worth of wages.
[00:22:46.480 --> 00:22:48.920]   So you compare 100 days worth of wages
[00:22:48.920 --> 00:22:53.920]   to 20 times 10,000 days worth of wages, right?
[00:22:53.920 --> 00:22:57.520]   And yet this servant, he refused to cancel the debt
[00:22:57.520 --> 00:22:59.760]   and put his fellow servants into prison.
[00:22:59.760 --> 00:23:05.100]   And as you can imagine, when the master found out,
[00:23:05.100 --> 00:23:06.160]   he was furious.
[00:23:06.160 --> 00:23:10.360]   He summoned this unforgiving servant
[00:23:10.360 --> 00:23:12.360]   and called him a wicked servant,
[00:23:12.360 --> 00:23:15.400]   because he refused to show mercy to his fellow servant,
[00:23:15.400 --> 00:23:19.160]   who owe him way less than the mercy
[00:23:19.160 --> 00:23:20.880]   that he has received himself.
[00:23:20.880 --> 00:23:24.760]   And this wicked servant ended up being put into jail himself
[00:23:24.760 --> 00:23:26.320]   because of that.
[00:23:26.320 --> 00:23:28.800]   And Jesus end this parable with this warning.
[00:23:28.800 --> 00:23:31.700]   This is what your heavenly father would do to you
[00:23:31.700 --> 00:23:34.400]   if you refuse to forgive your brothers and sister
[00:23:34.400 --> 00:23:35.440]   from your heart.
[00:23:35.440 --> 00:23:38.900]   And in fact, this is so important,
[00:23:38.900 --> 00:23:41.840]   that right after the Lord's prayer,
[00:23:41.840 --> 00:23:45.960]   in verse 14 and 15, Jesus added this remark.
[00:23:45.960 --> 00:23:49.520]   For if you forgive other people when they sin against you,
[00:23:49.520 --> 00:23:51.680]   your heavenly father will also forgive you.
[00:23:51.680 --> 00:23:56.160]   But if you do not forgive others their sin,
[00:23:56.160 --> 00:23:59.100]   your father will not forgive your sins.
[00:23:59.100 --> 00:24:04.120]   So when we receive forgiveness from God,
[00:24:04.120 --> 00:24:06.360]   it should transform our heart
[00:24:06.360 --> 00:24:10.260]   and enable us to forgive those who have sinned against us
[00:24:10.260 --> 00:24:13.380]   in a way lesser extent than we have sinned against God.
[00:24:13.380 --> 00:24:17.020]   This is because being a follower of Jesus
[00:24:17.020 --> 00:24:20.560]   is not just about our vertical relationship with him,
[00:24:20.560 --> 00:24:23.220]   but it is also about our horizontal relationship
[00:24:23.220 --> 00:24:25.660]   with other people made in the image of God.
[00:24:25.660 --> 00:24:31.860]   And then we have the final petition in this Lord's prayer.
[00:24:31.860 --> 00:24:34.420]   Lead us not into temptation,
[00:24:34.420 --> 00:24:37.140]   but deliver us from the evil one.
[00:24:37.140 --> 00:24:40.200]   This petition is one of deliverance,
[00:24:40.200 --> 00:24:42.200]   specifically from the evil one.
[00:24:42.200 --> 00:24:45.520]   And one of the realities of living in this fallen world
[00:24:45.520 --> 00:24:48.880]   is that temptation are just inevitable.
[00:24:48.880 --> 00:24:51.400]   But as God's children,
[00:24:51.400 --> 00:24:54.720]   he promised that he would not allow us to be tempted
[00:24:54.720 --> 00:24:57.080]   beyond what we can endure,
[00:24:57.080 --> 00:24:59.640]   and he would always provide a way out for us.
[00:24:59.640 --> 00:25:02.880]   And so a better way to understand this petition
[00:25:02.880 --> 00:25:05.420]   is I like how the NLT translate it.
[00:25:05.420 --> 00:25:08.280]   Do not let us yield into temptation.
[00:25:08.280 --> 00:25:12.240]   So this last petition is not a request
[00:25:12.240 --> 00:25:16.500]   to be completely immune from all sorts of temptation,
[00:25:16.500 --> 00:25:20.140]   but it is a prayer to God to give us the strength
[00:25:20.140 --> 00:25:24.380]   to overcome them when we are faced with various temptation.
[00:25:24.380 --> 00:25:29.420]   So we've come to the end of the Lord's prayer,
[00:25:29.420 --> 00:25:32.760]   and this model prayer from Jesus is straightforward enough
[00:25:32.760 --> 00:25:37.400]   that even a child can memorize, can recite, can pray it.
[00:25:37.400 --> 00:25:41.400]   But at the same time, there is so much depth to it
[00:25:41.400 --> 00:25:44.500]   that we can spend a whole series just diving into it.
[00:25:44.500 --> 00:25:48.400]   So as I was preparing for my sermon this week,
[00:25:48.400 --> 00:25:52.460]   I went back and forth on how I want to end my sermon,
[00:25:52.460 --> 00:25:53.640]   because there is so much more
[00:25:53.640 --> 00:25:55.200]   that we didn't even touch upon.
[00:25:55.200 --> 00:25:59.440]   However, I feel like I would do a disservice to all of you
[00:25:59.440 --> 00:26:02.380]   if I didn't give all of you some extended time
[00:26:02.380 --> 00:26:04.820]   just to sit with this prayer,
[00:26:04.820 --> 00:26:08.240]   and to even spend some time praying through it yourself,
[00:26:08.240 --> 00:26:10.280]   because the best way to allow the Word of God
[00:26:10.280 --> 00:26:14.160]   to transform us is not just to sit and listen to a sermon,
[00:26:14.160 --> 00:26:18.000]   but to actually live it out, to practice it.
[00:26:18.000 --> 00:26:20.080]   So to give a little guide,
[00:26:20.080 --> 00:26:23.660]   I kind of created this framework
[00:26:23.660 --> 00:26:26.180]   based on the Lord's prayer that I hope will help
[00:26:26.180 --> 00:26:28.560]   all of us pray through the Lord's prayer
[00:26:28.560 --> 00:26:30.600]   in five different movement.
[00:26:30.600 --> 00:26:34.000]   So there's worship, there's intercession,
[00:26:34.000 --> 00:26:39.640]   there is petition, there is confession and reconciliation,
[00:26:39.640 --> 00:26:41.160]   and there's also deliverance.
[00:26:41.160 --> 00:26:44.360]   And during our time of reflection,
[00:26:44.360 --> 00:26:46.800]   pick one or maybe two of these areas
[00:26:46.800 --> 00:26:49.600]   which are most relevant in your personal life right now.
[00:26:49.600 --> 00:26:52.800]   Maybe for some of you,
[00:26:52.800 --> 00:26:55.480]   there are things that you need to bring before the Lord
[00:26:55.480 --> 00:26:57.000]   and confess before Him.
[00:26:59.400 --> 00:27:00.880]   And maybe for some of you,
[00:27:00.880 --> 00:27:03.240]   there are sins and struggles in your life
[00:27:03.240 --> 00:27:06.780]   that you need to pray to God and ask for deliverance.
[00:27:06.780 --> 00:27:09.660]   And maybe for the rest of you,
[00:27:09.660 --> 00:27:12.320]   you just need some extended time to worship,
[00:27:12.320 --> 00:27:16.160]   to fix your eyes upon God's beauty and His glory.
[00:27:16.160 --> 00:27:20.120]   So I would encourage all of us just to take some time
[00:27:20.120 --> 00:27:21.960]   to listen to the Holy Spirit.
[00:27:21.960 --> 00:27:23.880]   I'll have Amanda out just to play
[00:27:23.880 --> 00:27:25.400]   some background music as well.
[00:27:28.880 --> 00:27:30.840]   And before you head out later,
[00:27:30.840 --> 00:27:34.200]   I actually also printed out a more extended version
[00:27:34.200 --> 00:27:37.920]   of each of these movements that you can take a copy home
[00:27:37.920 --> 00:27:40.360]   and spend some time this week to pray through it.
[00:27:40.360 --> 00:27:45.360]   Yeah, I will have, I think it is on the table
[00:27:45.360 --> 00:27:46.200]   right at the back.
[00:27:46.200 --> 00:27:48.460]   So on your way out, feel free to grab a copy.
[00:27:48.460 --> 00:27:51.940]   And my hope is that you will spend some time this week
[00:27:51.940 --> 00:27:54.000]   in your personal devotional time
[00:27:54.000 --> 00:27:55.700]   just to pray through them as well.
[00:27:56.640 --> 00:27:59.960]   And so as we spend some time in prayer and reflection,
[00:27:59.960 --> 00:28:03.080]   feel free to move around the room if you need to.
[00:28:03.080 --> 00:28:05.720]   If you would like a more private space,
[00:28:05.720 --> 00:28:07.840]   you can just get off your seat and go to a place
[00:28:07.840 --> 00:28:10.600]   that you feel like you're more comfortable praying in.
[00:28:10.600 --> 00:28:13.600]   Or if you come with someone else,
[00:28:13.600 --> 00:28:16.120]   you can also get into a group of two or three
[00:28:16.120 --> 00:28:17.280]   and just pray together.
[00:28:17.280 --> 00:28:21.880]   Or husband and wife, feel free to also get together
[00:28:21.880 --> 00:28:23.920]   and pray as a couple.
[00:28:23.920 --> 00:28:25.560]   Or if you know of people in the rooms
[00:28:25.560 --> 00:28:28.240]   that have a specific needs that you can pray for,
[00:28:28.240 --> 00:28:29.940]   feel free to go over to them,
[00:28:29.940 --> 00:28:32.640]   lay your hand over them and pray over them.
[00:28:32.640 --> 00:28:36.120]   Okay, so I want this time to be filled with prayer
[00:28:36.120 --> 00:28:38.660]   and no structure at all.
[00:28:38.660 --> 00:28:40.920]   And after a few moments, I will come up here
[00:28:40.920 --> 00:28:43.320]   and end our time of prayer together.
[00:28:43.320 --> 00:28:46.800]   So church, let's spend the next five minutes or so
[00:28:46.800 --> 00:28:47.640]   just praying.
[00:28:47.640 --> 00:28:50.220]   (gentle music)
[00:28:50.220 --> 00:28:53.640]   (gentle music continues)
[00:28:53.640 --> 00:28:57.060]   (gentle music continues)
[00:28:57.060 --> 00:29:00.480]   (gentle music continues)
[00:29:00.480 --> 00:29:03.900]   (gentle music continues)
[00:29:03.900 --> 00:29:07.320]   (gentle music continues)
[00:29:07.320 --> 00:29:10.740]   (gentle music continues)
[00:29:10.740 --> 00:29:14.160]   (gentle music continues)
[00:29:14.160 --> 00:29:17.580]   (gentle music continues)
[00:29:17.580 --> 00:29:21.000]   (gentle music continues)
[00:29:21.000 --> 00:29:24.420]   (gentle music continues)
[00:29:24.420 --> 00:29:45.840]   (gentle music continues)
[00:29:45.840 --> 00:29:49.260]   (gentle music continues)
[00:29:49.260 --> 00:29:56.680]   (gentle music continues)
[00:29:56.680 --> 00:30:10.100]   (gentle music continues)
[00:30:10.100 --> 00:30:13.520]   (gentle music continues)
[00:30:13.520 --> 00:30:24.940]   (gentle music continues)
[00:30:24.940 --> 00:30:34.360]   (gentle music continues)
[00:30:35.200 --> 00:30:38.620]   (gentle music continues)
[00:30:38.620 --> 00:30:50.040]   (gentle music continues)
[00:30:50.040 --> 00:30:53.460]   (gentle music continues)
[00:30:53.460 --> 00:30:56.880]   (gentle music continues)
[00:30:56.880 --> 00:31:00.300]   (gentle music continues)
[00:31:00.300 --> 00:31:03.720]   (gentle music continues)
[00:31:03.720 --> 00:31:22.220]   (gentle music continues)
[00:31:23.140 --> 00:31:26.560]   (gentle music continues)
[00:31:26.560 --> 00:31:45.980]   (gentle music continues)
[00:31:46.820 --> 00:31:50.240]   (gentle music continues)
[00:31:50.240 --> 00:32:13.740]   (gentle music continues)
[00:32:14.580 --> 00:32:18.000]   (gentle music continues)
[00:32:18.340 --> 00:32:21.760]   (gentle music continues)
[00:32:21.760 --> 00:32:25.180]   (gentle music continues)
[00:32:25.180 --> 00:32:49.640]   Church, let's pray together.
[00:32:51.440 --> 00:32:55.220]   Our Heavenly Father, we praise your holy name.
[00:32:55.220 --> 00:32:58.720]   Thank you for adopting us into your family
[00:32:58.720 --> 00:33:04.020]   and give us the honor to be called sons and daughters
[00:33:04.020 --> 00:33:06.320]   of God through Jesus Christ.
[00:33:06.320 --> 00:33:11.720]   May your kingdom come and your will be done
[00:33:11.720 --> 00:33:13.520]   on earth as it is in heaven,
[00:33:13.520 --> 00:33:16.860]   in urban voice as it is in heaven,
[00:33:16.860 --> 00:33:21.020]   in Chicago as it is in heaven.
[00:33:21.260 --> 00:33:23.260]   (gentle music continues)
[00:33:23.260 --> 00:33:26.900]   While we experience brokenness and suffering
[00:33:26.900 --> 00:33:28.440]   on this side of heaven,
[00:33:28.440 --> 00:33:33.180]   we know that this is not what you intended in creation.
[00:33:33.180 --> 00:33:35.900]   And so we long for you to come again,
[00:33:35.900 --> 00:33:38.260]   to bring your perfect peace
[00:33:38.260 --> 00:33:40.100]   and your perfect wholeness to earth.
[00:33:40.100 --> 00:33:45.600]   Father, provide us with our daily needs,
[00:33:45.600 --> 00:33:47.300]   both big and small.
[00:33:48.260 --> 00:33:51.540]   Forgive us of our sins as we forgive those
[00:33:51.540 --> 00:33:53.140]   who sins against us.
[00:33:53.140 --> 00:33:57.460]   Help us to not yield to temptation
[00:33:57.460 --> 00:33:59.620]   because we know that we are not just fighting
[00:33:59.620 --> 00:34:02.260]   against flesh or blood,
[00:34:02.260 --> 00:34:04.220]   but we're fighting against evil rulers
[00:34:04.220 --> 00:34:06.880]   and authorities of the unseen world,
[00:34:06.880 --> 00:34:10.040]   against mighty power in this dark world
[00:34:10.040 --> 00:34:12.920]   and against evil spirits in the heavenly places.
[00:34:12.920 --> 00:34:17.540]   So give us strength to overcome the evil ones.
[00:34:18.540 --> 00:34:22.660]   For yours is the kingdom and the power and the glory.
[00:34:22.660 --> 00:34:24.420]   Amen.
[00:34:24.420 --> 00:34:27.740]   All right, thank you all.
[00:34:27.740 --> 00:34:29.280]   Just a reminder on your way out,
[00:34:29.280 --> 00:34:32.360]   feel free to grab a copy of,
[00:34:32.360 --> 00:34:34.080]   it is kind of like a daily devotions
[00:34:34.080 --> 00:34:36.860]   that will help you pray through these five movement
[00:34:36.860 --> 00:34:38.400]   based on the Lord's prayer.
[00:34:38.400 --> 00:34:39.700]   So grab a copy home.
[00:34:39.700 --> 00:34:42.820]   I have 20 copies, so we should have enough.
[00:34:42.820 --> 00:34:45.280]   And we will also have,
[00:34:46.160 --> 00:34:49.020]   okay, we don't know if there's refreshment out there,
[00:34:49.020 --> 00:34:52.200]   so you can go out and get surprised,
[00:34:52.200 --> 00:34:55.240]   but that's pretty much it.
[00:34:55.240 --> 00:34:56.940]   Okay, thank you all for coming,
[00:34:56.940 --> 00:34:58.280]   for joining us for our worship.
[00:34:58.280 --> 00:34:59.860]   Go in peace, your love.

