
[00:00:00.000 --> 00:00:03.920]  這次講到聖經的創世紀第二章
[00:16:48.640 --> 00:16:50.360]  科學的議題
[00:16:50.360 --> 00:16:51.800]  你說很慘啊
[00:16:51.800 --> 00:16:54.040]  聖經就有缺陷啊
[00:16:54.040 --> 00:16:55.840]  沒有講科學
[00:16:55.840 --> 00:16:57.800]  沒有解答現代人科學的問題
[00:16:57.800 --> 00:16:59.640]  你記得上一次講過
[00:16:59.640 --> 00:17:00.720]  不是缺陷
[00:17:00.720 --> 00:17:04.360]  其實反而聖經是引導我們問一些更正確
[00:17:04.360 --> 00:17:05.840]  更需要問的問題
[00:17:05.840 --> 00:17:07.800]  就是敬拜的是誰
[00:17:08.200 --> 00:17:09.760]  所以《創世紀》第一章
[00:17:09.760 --> 00:17:13.040]  所講到創造的時候
[00:17:13.040 --> 00:17:16.320]  就是在講一個統治
[00:17:16.320 --> 00:17:17.840]  一個國度
[00:17:17.840 --> 00:17:21.040]  一個創造主的 kingdom(國度)
[00:17:21.040 --> 00:17:22.800]  他是君王
[00:17:22.800 --> 00:17:25.160]  他去到建立規律
[00:17:25.160 --> 00:17:27.640]  使大地和天地之間
[00:17:27.640 --> 00:17:29.400]  井然有序
[00:17:29.400 --> 00:17:31.600]  井井有條
[00:17:31.600 --> 00:17:35.840]  這是聖經要去講的訊息
[00:17:36.320 --> 00:17:38.120]  告訴我們什麼是神學
[00:17:38.120 --> 00:17:39.680]  就是上帝統治一切
[00:17:39.680 --> 00:17:43.840]  這也是古晉東所有其他民族
[00:17:43.840 --> 00:17:46.320]  以色列以外的其他民族
[00:17:46.320 --> 00:17:48.200]  亞述帝國
[00:17:48.200 --> 00:17:49.960]  巴比倫帝國
[00:17:49.960 --> 00:17:51.760]  其他的民族
[00:17:51.760 --> 00:17:53.200]  甚至加南人、埃及
[00:17:53.200 --> 00:17:57.880]  他們寫的創造的一些技術
[00:17:57.880 --> 00:17:59.440]  要解答的問題
[00:17:59.440 --> 00:18:01.440]  不是現代科學的問題
[00:18:01.440 --> 00:18:04.720]  所以聖經是想講什麼呢?
[00:18:04.720 --> 00:18:06.120]  是想講一種神學
[00:18:06.120 --> 00:18:08.080]  不是想告訴我們科學
[00:18:08.080 --> 00:18:10.560]  所以第一和第三天
[00:18:10.560 --> 00:18:12.200]  第四和第六天
[00:18:12.200 --> 00:18:13.800]  很明顯就是有平衡了
[00:18:13.800 --> 00:18:16.920]  第七天才是最高峰的時候
[00:18:16.920 --> 00:18:18.920]  最重要要講什麼呢?
[00:18:18.920 --> 00:18:21.520]  你記得第七天是沒有講晚上有早晨
[00:18:21.520 --> 00:18:22.160]  第七天
[00:18:22.160 --> 00:18:24.800]  進入了第七天的時候
[00:18:24.800 --> 00:18:28.120]  就是上帝坐在他的寶座上
[00:18:28.120 --> 00:18:30.000]  他登基
[00:18:30.000 --> 00:18:33.960]  他是正式大地宇宙的君王
[00:18:33.960 --> 00:18:34.560]  是不是?
[00:18:34.680 --> 00:18:36.480]  所以為什麼我們會敬拜呢?
[00:18:36.480 --> 00:18:38.520]  所謂安息日的時候我們會敬拜
[00:18:38.520 --> 00:18:39.960]  我們六天要作供
[00:18:39.960 --> 00:18:41.520]  但是我們安息日第七天
[00:18:41.520 --> 00:18:42.920]  我們就停下來
[00:18:42.920 --> 00:18:44.960]  因為我們知道誰掌管宇宙
[00:18:44.960 --> 00:18:46.920]  世界上發生什麼事情都好
[00:18:46.920 --> 00:18:48.520]  我們要去敬拜他
[00:18:48.520 --> 00:18:49.480]  為什麼呢?
[00:18:49.480 --> 00:18:52.960]  因為我們知道上帝仍然掌管一切
[00:18:52.960 --> 00:18:53.680]  是不是?
[00:18:53.680 --> 00:18:55.000]  他在聖殿
[00:18:55.000 --> 00:18:56.800]  他在致聖所裡面
[00:18:56.800 --> 00:18:58.000]  他的寶座
[00:18:58.000 --> 00:18:59.920]  兩個基督柏之上
[00:18:59.920 --> 00:19:01.200]  約櫃裡面
[00:19:01.200 --> 00:19:01.920]  上面
[00:19:02.080 --> 00:19:04.960]  他是坐著為王的神
[00:19:04.960 --> 00:19:07.120]  所以我們需要去敬拜他
[00:19:07.120 --> 00:19:10.840]  所以我們可以放下我們的工作
[00:19:10.840 --> 00:19:13.240]  知道一切都是上帝掌管的
[00:19:13.240 --> 00:19:14.960]  所以這是創造神學
[00:19:14.960 --> 00:19:17.280]  不是解答科學問題
[00:19:17.280 --> 00:19:19.000]  而是在講主權的問題
[00:19:19.000 --> 00:19:20.600]  在講權能的問題
[00:19:20.600 --> 00:19:21.880]  第二方面
[00:19:21.880 --> 00:19:22.880]  就是天地
[00:19:22.880 --> 00:19:24.480]  整個天地
[00:19:24.480 --> 00:19:25.760]  告訴我們
[00:19:25.760 --> 00:19:27.240]  是用很多七字
[00:19:27.240 --> 00:19:28.480]  或者七個倍數
[00:19:28.480 --> 00:19:29.840]  來描述的
[00:19:30.040 --> 00:19:32.880]  好像修辭詩歌的一些方法
[00:19:32.880 --> 00:19:37.320]  但是其實在當時聖經的世界裡面
[00:19:37.320 --> 00:19:40.080]  是經常有這一類的文獻的
[00:19:40.080 --> 00:19:43.800]  這一類的表述叫做建殿的文獻
[00:19:43.800 --> 00:19:45.280]  Temple Building Text
[00:19:45.280 --> 00:19:47.080]  無論是以色列
[00:19:47.080 --> 00:19:51.840]  講到第一個聖殿建造的時候
[00:19:51.840 --> 00:19:52.880]  所羅門的聖殿
[00:19:52.880 --> 00:19:54.440]  七年建造
[00:19:54.440 --> 00:19:56.440]  講到會幕七段
[00:19:56.440 --> 00:19:59.000]  講到天與地
[00:19:59.280 --> 00:20:02.320]  整個宇宙都是有七或者七的倍數
[00:20:02.320 --> 00:20:05.720]  其他的民族講到這些廟
[00:20:05.720 --> 00:20:08.600]  神殿的建立的時候
[00:20:08.600 --> 00:20:10.080]  都是用七段的
[00:20:10.080 --> 00:20:11.480]  七日等等
[00:20:11.480 --> 00:20:15.000]  經常都出現這些修辭的方法
[00:20:15.000 --> 00:20:17.360]  所以告訴我們整個宇宙
[00:20:17.360 --> 00:20:19.720]  在聖經的世界觀來講
[00:20:19.720 --> 00:20:22.040]  整個宇宙是一個神聖的地方
[00:20:22.040 --> 00:20:25.360]  整個宇宙就是上帝的居所
[00:20:25.360 --> 00:20:27.160]  祂有祂的同在
[00:20:27.160 --> 00:20:29.000]  以及彰顯祂榮耀的地方
[00:20:29.800 --> 00:20:31.920]  整個世界本身原創的時候
[00:20:31.920 --> 00:20:35.080]  就是一個神聖的地方
[00:20:35.080 --> 00:20:36.120]  Sacred Place
[00:20:36.120 --> 00:20:39.360]  一個神居住的地方
[00:20:39.360 --> 00:20:40.600]  是要敬拜祂的地方
[00:20:40.600 --> 00:20:43.200]  所以上帝安息就是祂登基
[00:20:43.200 --> 00:20:44.120]  統治萬人
[00:20:44.120 --> 00:20:48.400]  你比對一下其他的創世的神話
[00:20:48.400 --> 00:20:50.080]  你就可能更加清楚
[00:20:50.080 --> 00:20:51.400]  創世的第一章
[00:20:51.400 --> 00:20:54.200]  想怎麼表達上帝的權能
[00:20:54.200 --> 00:20:57.640]  其中一件在考古裡面發現的
[00:20:57.640 --> 00:20:59.640]  一些近東的文獻
[00:20:59.640 --> 00:21:01.640]  就是以往近東的文獻
[00:21:01.640 --> 00:21:06.280]  就是主前千八二千年的時候
[00:21:06.280 --> 00:21:08.280]  一些留下來的文獻
[00:21:08.280 --> 00:21:11.160]  這個文獻叫做 Eluma Elish
[00:21:11.160 --> 00:21:14.280]  中文的翻譯我只找到一個而已
[00:21:14.280 --> 00:21:15.920]  就是以前中文大學
[00:21:15.920 --> 00:21:18.160]  一個近東的學者
[00:21:18.160 --> 00:21:21.240]  日文學的學者
[00:21:21.240 --> 00:21:22.640]  叫做饒宗賢
[00:21:22.640 --> 00:21:25.480]  他翻譯了這個 Eluma Elish
[00:21:25.480 --> 00:21:27.840]  叫做近東開闢史詩
[00:21:27.840 --> 00:21:30.200]  其實就是巴比倫帝國
[00:21:30.200 --> 00:21:32.840]  巴比倫的民族
[00:21:32.840 --> 00:21:34.400]  有的史詩
[00:21:34.400 --> 00:21:37.160]  這個史詩是講到
[00:21:37.160 --> 00:21:41.160]  巴比倫人怎麼去看這個世界的開始
[00:21:41.160 --> 00:21:43.440]  天地開闢的時候
[00:21:43.440 --> 00:21:45.680]  有一點像創世紀第一章
[00:21:45.680 --> 00:21:48.920]  第一行
[00:21:48.920 --> 00:21:50.880]  就是文獻第一行
[00:21:50.880 --> 00:21:52.000]  講到什麼呢?
[00:21:52.000 --> 00:21:53.600]  就是講到天上發生什麼事情
[00:21:53.600 --> 00:21:54.800]  天之高系
[00:21:54.800 --> 00:21:56.960]  饒教授是這麼翻譯的
[00:21:56.960 --> 00:21:58.640]  When on high
[00:21:58.640 --> 00:22:00.240]  講到上面什麼呢?
[00:22:00.240 --> 00:22:01.520]  有水神
[00:22:01.520 --> 00:22:04.320]  水神然後他們一男一女
[00:22:04.320 --> 00:22:05.920]  然後交替
[00:22:05.920 --> 00:22:09.480]  生成每一代的其他的眾神
[00:22:09.480 --> 00:22:11.760]  其他的眾神一路生一路生的時候
[00:22:11.760 --> 00:22:15.400]  就生到一個巴比倫最大的神明
[00:22:15.400 --> 00:22:17.720]  就叫做馬布克
[00:22:17.720 --> 00:22:19.800]  然後發現
[00:22:19.800 --> 00:22:22.000]  當時有一些問題
[00:22:22.000 --> 00:22:23.920]  就是那個水神
[00:22:24.680 --> 00:22:27.600]  他去威脅其他的神明
[00:22:27.600 --> 00:22:30.280]  這個水神叫做切勿
[00:22:30.280 --> 00:22:31.800]  Tiamat
[00:22:31.800 --> 00:22:35.640]  他其實就是大水混沌的化身
[00:22:35.640 --> 00:22:38.080]  女的水神
[00:22:38.080 --> 00:22:40.920]  然後馬布克
[00:22:40.920 --> 00:22:43.520]  就在眾神混亂當中
[00:22:43.520 --> 00:22:45.280]  他就興起了
[00:22:45.280 --> 00:22:48.520]  他就是做一個最有權能的神
[00:22:48.520 --> 00:22:50.400]  他就打敗了這個水神
[00:22:50.400 --> 00:22:52.400]  然後打敗了這個水神
[00:22:52.400 --> 00:22:54.680]  就將這些水分成兩半
[00:22:54.680 --> 00:22:56.080]  上面一半下面一半
[00:22:56.080 --> 00:22:58.080]  他就創造了天地
[00:22:58.080 --> 00:22:59.560]  然後最後
[00:22:59.560 --> 00:23:02.840]  就創立了人類
[00:23:02.840 --> 00:23:04.040]  喏
[00:23:04.040 --> 00:23:06.920]  你聽聽這些故事
[00:23:06.920 --> 00:23:10.160]  有一點像《創世紀》第一章
[00:23:10.160 --> 00:23:13.640]  還有馬布克
[00:23:13.640 --> 00:23:17.280]  是在《耶利米蘇五十章》第二節提過的
[00:23:17.280 --> 00:23:22.040]  巴比倫的主神
[00:23:22.280 --> 00:23:24.040]  就叫做米羅達
[00:23:24.040 --> 00:23:25.360]  其實就是馬布克
[00:23:25.360 --> 00:23:29.200]  或者另一個稱呼
[00:23:29.200 --> 00:23:30.760]  一個綽號
[00:23:30.760 --> 00:23:31.720]  就叫做Bell
[00:23:31.720 --> 00:23:33.040]  比勒
[00:23:33.040 --> 00:23:35.120]  如果你看看《耶利米蘇五十章》第二節
[00:23:35.120 --> 00:23:36.400]  你就知道那裡出現了
[00:23:36.400 --> 00:23:38.480]  《耶利米蘇五十章》說什麼呢?
[00:23:38.480 --> 00:23:42.600]  就是說去殘害神的子民
[00:23:42.600 --> 00:23:46.560]  使得神的子民被擄於外邦
[00:23:46.560 --> 00:23:50.680]  毀滅了耶路撒冷的巴比倫的大神
[00:23:50.680 --> 00:23:51.680]  巴比倫帝國
[00:23:51.960 --> 00:23:53.800]  一定會覆亡的
[00:23:53.800 --> 00:23:55.600]  他就說了他的預言
[00:23:55.600 --> 00:23:59.320]  所以那裡提過馬布克就會覆亡
[00:23:59.320 --> 00:24:02.240]  巴比倫的大神會覆亡
[00:24:02.240 --> 00:24:03.960]  無論如何
[00:24:03.960 --> 00:24:07.560]  近東的開闢史詩是在說什麼呢?
[00:24:07.560 --> 00:24:10.440]  就是你看到有大水開始
[00:24:10.440 --> 00:24:12.240]  創造
[00:24:12.240 --> 00:24:13.640]  創立世界之前
[00:24:13.640 --> 00:24:14.760]  是有大水
[00:24:14.760 --> 00:24:17.480]  其中一個水神就是切勿
[00:24:17.480 --> 00:24:19.920]  他就是混沌
[00:24:20.680 --> 00:24:22.600]  然後有馬杜克出來
[00:24:22.600 --> 00:24:24.680]  巴比倫的大神
[00:24:24.680 --> 00:24:27.160]  戰勝了水神
[00:24:27.160 --> 00:24:29.000]  然後就將他砍開
[00:24:29.000 --> 00:24:30.560]  分成兩半
[00:24:30.560 --> 00:24:31.760]  將水分成兩半
[00:24:31.760 --> 00:24:33.000]  上面一半下面一半
[00:24:33.000 --> 00:24:36.080]  然後就有土地出來
[00:24:36.080 --> 00:24:37.200]  乾地出來
[00:24:37.200 --> 00:24:39.320]  然後世界就被創立了
[00:24:39.320 --> 00:24:40.920]  人類就出現了
[00:24:40.920 --> 00:24:44.480]  這裡很明顯就是跟《創世紀》第一章
[00:24:44.480 --> 00:24:46.920]  有一些語句
[00:24:46.920 --> 00:24:48.440]  一些描述
[00:24:48.440 --> 00:24:49.720]  是相似的
[00:24:50.280 --> 00:24:52.000]  但是有很大分別
[00:24:52.000 --> 00:24:54.000]  有什麼大分別呢?
[00:24:54.000 --> 00:24:56.800]  在《創世紀》第一章描述
[00:24:56.800 --> 00:25:00.280]  神創立世界的時候
[00:25:00.280 --> 00:25:01.920]  有沒有打鬥呢?
[00:25:01.920 --> 00:25:03.480]  沒有打鬥
[00:25:03.480 --> 00:25:05.840]  全部事情都很安靜
[00:25:05.840 --> 00:25:07.880]  開始的時候
[00:25:07.880 --> 00:25:08.320]  你記得
[00:25:08.320 --> 00:25:09.720]  起初神創造天地
[00:25:09.720 --> 00:25:12.040]  地是空虛混沌
[00:25:12.040 --> 00:25:13.200]  冤冤黑暗
[00:25:13.200 --> 00:25:15.480]  神的靈運行在水面上
[00:25:15.480 --> 00:25:15.960]  是不是?
[00:25:15.960 --> 00:25:18.320]  我們科學的頭腦就說
[00:25:18.440 --> 00:25:21.800]  為什麼宇宙開始的時候首先會有水
[00:25:21.800 --> 00:25:23.600]  會有混沌
[00:25:23.600 --> 00:25:24.680]  冤冤黑暗
[00:25:24.680 --> 00:25:28.240]  如果你看回當時的背景就知道
[00:25:28.240 --> 00:25:33.320]  他是在用當時背景的概念
[00:25:33.320 --> 00:25:35.560]  去講創造
[00:25:35.560 --> 00:25:38.160]  告訴人們
[00:25:38.160 --> 00:25:40.080]  真正創造世界
[00:25:40.080 --> 00:25:41.440]  真正掌管世界的
[00:25:41.440 --> 00:25:43.840]  那個才是真正我們要敬拜的
[00:25:43.840 --> 00:25:45.120]  那個就是以色列的神
[00:25:45.120 --> 00:25:47.280]  耶和華
[00:25:48.280 --> 00:25:50.280]  所以沒有什麼打仗
[00:25:50.280 --> 00:25:51.360]  是不是?
[00:25:51.360 --> 00:25:53.120]  神的靈運行在水面上
[00:25:53.120 --> 00:25:54.040]  大水之上
[00:25:54.040 --> 00:25:56.680]  然後到第二天的時候
[00:25:56.680 --> 00:25:59.120]  你記得第一天有光暗
[00:25:59.120 --> 00:26:00.760]  然後第二天發生什麼事情?
[00:26:00.760 --> 00:26:02.200]  就是將水分開
[00:26:02.200 --> 00:26:04.080]  但是水有沒有掙扎?
[00:26:04.080 --> 00:26:08.240]  就是有沒有東西可以抗衡上帝創造主的勢力
[00:26:08.240 --> 00:26:08.880]  是沒有的
[00:26:08.880 --> 00:26:13.840]  就跟近東的巴比倫的神話
[00:26:13.840 --> 00:26:15.480]  完全不同
[00:26:15.960 --> 00:26:18.040]  所以你看這些神話是很刺激的
[00:26:18.040 --> 00:26:20.080]  因為講到打鬥
[00:26:20.080 --> 00:26:21.160]  是不是?
[00:26:21.160 --> 00:26:22.760]  但是看創世的第一章
[00:26:22.760 --> 00:26:23.840]  一件事都很安靜
[00:26:23.840 --> 00:26:26.040]  因為萬物都在上帝的掌管下
[00:26:26.040 --> 00:26:31.800]  沒有一件事是跟祂有抗衡
[00:26:31.800 --> 00:26:37.560]  沒有一件事是可以反對上帝的勢力
[00:26:37.560 --> 00:26:40.680]  上帝說要有什麼就要有什麼
[00:26:40.680 --> 00:26:41.200]  是不是?
[00:26:41.200 --> 00:26:43.640]  現在上帝第一句話
[00:26:43.640 --> 00:26:45.280]  就是要有光
[00:26:45.280 --> 00:26:45.840]  是不是?
[00:26:46.200 --> 00:26:47.200]  然後發生什麼事情?
[00:26:47.200 --> 00:26:48.800]  就有了光
[00:26:48.800 --> 00:26:50.840]  然後事就這樣成了
[00:26:50.840 --> 00:26:51.920]  七次講到
[00:26:51.920 --> 00:26:52.400]  是不是?
[00:26:52.400 --> 00:26:54.240]  慎看著是好的
[00:26:54.240 --> 00:26:56.400]  沒有什麼水神打鬥等等
[00:26:56.400 --> 00:27:00.240]  你這樣的背景看創世的第一章
[00:27:00.240 --> 00:27:02.720]  你就越來越發現祂想講什麼
[00:27:02.720 --> 00:27:05.240]  萬物
[00:27:05.240 --> 00:27:06.600]  原來沒有神聖
[00:27:06.600 --> 00:27:07.280]  是不是?
[00:27:07.280 --> 00:27:08.200]  只有一位神
[00:27:08.200 --> 00:27:15.440]  然後萬物沒有跟這位創造主有任何鬥爭
[00:27:15.680 --> 00:27:18.120]  一切都在祂的權能下
[00:27:18.120 --> 00:27:19.040]  祂的掌管下
[00:27:19.040 --> 00:27:23.880]  這些壁畫
[00:27:23.880 --> 00:27:27.080]  經常在巴比倫帝國
[00:27:27.080 --> 00:27:28.400]  亞述帝國
[00:27:28.400 --> 00:27:30.360]  近東的外邦
[00:27:30.360 --> 00:27:31.400]  出現的
[00:27:31.400 --> 00:27:33.600]  就是這些神靈
[00:27:33.600 --> 00:27:38.360]  跟水怪和怪獸打鬥
[00:27:38.360 --> 00:27:40.200]  打完之後
[00:27:40.200 --> 00:27:41.560]  它打贏了
[00:27:41.560 --> 00:27:43.000]  它才創立世界
[00:27:44.120 --> 00:27:46.120]  創世的第一章就不是講這件事情
[00:27:46.120 --> 00:27:50.200]  所以我們回到創世紀的神學的時候
[00:27:50.200 --> 00:27:53.520]  主要不是講科學的問題
[00:27:53.520 --> 00:27:55.680]  是建立世界
[00:27:55.680 --> 00:27:57.840]  誰統管萬有
[00:27:57.840 --> 00:28:04.160]  天地之間你比對古近東的神話的時候
[00:28:04.160 --> 00:28:09.760]  你就知道原來是上帝創造宇宙的時候
[00:28:09.760 --> 00:28:10.560]  是美好
[00:28:10.760 --> 00:28:14.360]  以及井然有罪
[00:28:14.360 --> 00:28:19.840]  並且全部事情都是聽上帝的話
[00:28:19.840 --> 00:28:22.560]  第三方面是講到人類的時候
[00:28:22.560 --> 00:28:24.280]  剛才我們記得
[00:28:24.280 --> 00:28:27.200]  講到近東的開闢史詩
[00:28:27.200 --> 00:28:30.680]  也是講到最後有人類出現
[00:28:30.680 --> 00:28:33.200]  創世紀第一二章
[00:28:33.200 --> 00:28:34.200]  都是一樣
[00:28:34.200 --> 00:28:35.560]  是在講什麼呢?
[00:28:35.560 --> 00:28:37.080]  創立世界之後
[00:28:37.080 --> 00:28:39.120]  最後就有人類出現
[00:28:39.600 --> 00:28:42.000]  但是你要知道它所解答的問題
[00:28:42.000 --> 00:28:44.440]  不是人類來源的歷史
[00:28:44.440 --> 00:28:49.320]  不要以為聖經裡面就給我們家譜加起來了
[00:28:49.320 --> 00:28:52.160]  我們就知道聖經教我們
[00:28:52.160 --> 00:28:54.920]  說地球是很年輕的
[00:28:54.920 --> 00:28:57.600]  聖經不回答這些問題
[00:28:57.600 --> 00:28:58.800]  是不是?
[00:28:58.800 --> 00:28:59.840]  年老也好
[00:28:59.840 --> 00:29:00.600]  年輕也好
[00:29:00.600 --> 00:29:04.280]  這不是聖經要去處理的問題
[00:29:04.280 --> 00:29:06.280]  因為不是在講現代科學
[00:29:06.280 --> 00:29:07.520]  人類什麼時候出現
[00:29:07.840 --> 00:29:09.040]  多少千年出現
[00:29:09.040 --> 00:29:09.800]  多少萬年
[00:29:09.800 --> 00:29:11.160]  多少十萬年出現也好
[00:29:11.160 --> 00:29:14.400]  都不是聖經要去處理的問題
[00:29:14.400 --> 00:29:16.360]  最主要處理什麼呢?
[00:29:16.360 --> 00:29:18.480]  他要交代一個世界觀
[00:29:18.480 --> 00:29:20.480]  怎麼去看待這個世界
[00:29:20.480 --> 00:29:21.440]  怎麼看待人生
[00:29:21.440 --> 00:29:24.680]  主旨是做什麼呢?
[00:29:24.680 --> 00:29:29.240]  就是去解答人類存在的身份特性和角色
[00:29:29.240 --> 00:29:32.800]  人在這個宇宙裡面存在
[00:29:32.800 --> 00:29:34.920]  到底我們的角色是什麼呢?
[00:29:34.920 --> 00:29:37.720]  上帝原創我們的時候
[00:29:37.720 --> 00:29:39.560]  我們的身份是什麼呢?
[00:29:39.560 --> 00:29:43.000]  這就是聖經要解答的問題
[00:29:43.000 --> 00:29:44.560]  不是現代科學的問題
[00:29:45.440 --> 00:29:47.040]  如果你喜歡我們的影片
[00:29:47.040 --> 00:29:49.840]  就記得要點讚、留言和分享
[00:29:49.840 --> 00:29:51.840]  (字幕製作/時間軸:秋月AutumnMoon)

