
[00:00:00.000 --> 00:00:06.160]  我們講到迦南地的地理和聖經地的地理
[00:18:27.280 --> 00:18:29.280]  他也找到大小的路線
[00:18:29.280 --> 00:18:31.280]  你看這些數字
[00:18:31.280 --> 00:18:33.280]  就知道有很多
[00:18:33.280 --> 00:18:35.280]  這麼窄的地方
[00:18:35.280 --> 00:18:37.280]  居然有這麼多的道路
[00:18:37.280 --> 00:18:39.280]  34條中向的路線
[00:18:39.280 --> 00:18:41.280]  是穿過哪裏呢?
[00:18:41.280 --> 00:18:43.280]  猶太地
[00:18:43.280 --> 00:18:45.280]  或者薩瑪利亞山地
[00:18:45.280 --> 00:18:47.280]  薩瑪利亞山地就是中央山地的北面
[00:18:47.280 --> 00:18:49.280]  猶太山地就是
[00:18:49.280 --> 00:18:51.280]  中央山地的
[00:18:51.280 --> 00:18:53.280]  山脈的南面
[00:18:53.280 --> 00:18:55.280]  這個山地的地區
[00:18:55.280 --> 00:18:57.280]  5條南北的路線
[00:18:57.280 --> 00:19:03.280]  是在巴西部和低山地
[00:19:03.280 --> 00:19:05.280]  低山地就是這個地方
[00:19:05.280 --> 00:19:11.280]  然後14條本地橫路的路線
[00:19:11.280 --> 00:19:13.280]  是穿過加利利的
[00:19:13.280 --> 00:19:15.280]  14條穿過加利利
[00:19:15.280 --> 00:19:17.280]  這麼小的地方
[00:19:17.280 --> 00:19:19.280]  29條在薩瑪利亞附近
[00:19:19.280 --> 00:19:23.280]  然後59條是橫向的
[00:19:23.280 --> 00:19:25.280]  在猶太山地
[00:19:25.280 --> 00:19:27.280]  在這裡我問了其中一段說什麼呢?
[00:19:27.280 --> 00:19:33.280]  他說如此廣泛的國際跨區的路線
[00:19:33.280 --> 00:19:39.280]  不單見證了迦林地作為古代世界主要的迴路中心
[00:19:39.280 --> 00:19:43.280]  也見證了在舊約的時候
[00:19:43.280 --> 00:19:45.280]  在鐵器時代
[00:19:45.280 --> 00:19:47.280]  聖地的通行頻率
[00:19:47.280 --> 00:19:49.280]  太多人經過
[00:19:49.280 --> 00:19:51.280]  In and out
[00:19:51.280 --> 00:19:53.280]  又進又出
[00:19:53.280 --> 00:19:55.280]  並且告訴我們
[00:19:55.280 --> 00:19:59.280]  這個地方地橋就是當時世界的中心
[00:19:59.280 --> 00:20:01.280]  所以說到迦林地
[00:20:01.280 --> 00:20:03.280]  我們想起地理的動態
[00:20:03.280 --> 00:20:05.280]  就是communication
[00:20:05.280 --> 00:20:07.280]  是通話
[00:20:07.280 --> 00:20:09.280]  交通
[00:20:09.280 --> 00:20:11.280]  交通來往
[00:20:11.280 --> 00:20:13.280]  東南西北等等
[00:20:13.280 --> 00:20:15.280]  等於你在一些大的城市
[00:20:15.280 --> 00:20:17.280]  在廣州
[00:20:17.280 --> 00:20:19.280]  在上海
[00:20:19.280 --> 00:20:21.280]  在香港
[00:20:21.280 --> 00:20:23.280]  在北美的芝加哥
[00:20:23.280 --> 00:20:25.280]  這個地方
[00:20:25.280 --> 00:20:27.280]  等等
[00:20:27.280 --> 00:20:29.280]  這些大城市通常都是一些匯點
[00:20:29.280 --> 00:20:33.280]  東南西北周圍有不同的交通會經過
[00:20:33.280 --> 00:20:37.280]  所以這個就是迦林地的本質
[00:20:37.280 --> 00:20:41.280]  好,有望無

