
[00:00:00.000 --> 00:00:02.680]  各位好 來到我們這個Advent
[00:17:35.400 --> 00:17:38.400]  這個是最大最大的廟
[00:17:38.400 --> 00:17:42.400]  幾十個美國足球的球場
[00:17:42.400 --> 00:17:44.400]  的size
[00:17:44.400 --> 00:17:47.400]  還是對猶太人的世界來講
[00:17:47.400 --> 00:17:49.400]  是唯一一個地方
[00:17:49.400 --> 00:17:51.400]  唯一一個地方敬拜神
[00:17:51.400 --> 00:17:55.400]  大希律的聖殿
[00:17:55.400 --> 00:17:57.400]  在這幅相
[00:17:57.400 --> 00:17:58.400]  或者在這個重構上
[00:17:58.400 --> 00:18:00.400]  在橄欖山東面
[00:18:00.400 --> 00:18:01.400]  猶太山東面
[00:18:01.400 --> 00:18:02.400]  向西望
[00:18:02.400 --> 00:18:05.400]  看到的當時所謂的second temple
[00:18:05.400 --> 00:18:08.400]  大希律的聖殿
[00:18:08.400 --> 00:18:10.400]  你見到中間坐立的有四條柱
[00:18:10.400 --> 00:18:12.400]  那個就是聖所的地方
[00:18:12.400 --> 00:18:15.400]  所謂temple proper的地方
[00:18:15.400 --> 00:18:17.400]  其他的地方都是
[00:18:17.400 --> 00:18:19.400]  讓人去聚集
[00:18:19.400 --> 00:18:21.400]  或者露天的廣場
[00:18:21.400 --> 00:18:23.400]  會場等等
[00:18:23.400 --> 00:18:25.400]  然後我們進去裡面的時候
[00:18:25.400 --> 00:18:29.400]  這個就是以色列人院
[00:18:29.400 --> 00:18:31.400]  如果我們去耶路撒冷
[00:18:31.400 --> 00:18:32.400]  敬拜的時候
[00:18:32.400 --> 00:18:34.400]  你是外邦人的話
[00:18:34.400 --> 00:18:35.400]  你就進不了這個地方
[00:18:35.400 --> 00:18:37.400]  如果你是以色列人
[00:18:37.400 --> 00:18:39.400]  都未必進得到
[00:18:39.400 --> 00:18:41.400]  如果你是婦女的話
[00:18:41.400 --> 00:18:44.400]  你就在這個quarter的外面
[00:18:44.400 --> 00:18:47.400]  只有男士才能夠進去裡面
[00:18:47.400 --> 00:18:49.400]  你見到左下角那裡有一個平台
[00:18:49.400 --> 00:18:52.400]  那個就是祭壇
[00:18:52.400 --> 00:18:53.400]  那裡有一條ramp上去
[00:18:53.400 --> 00:18:55.400]  那個就是祭壇
[00:18:55.400 --> 00:18:57.400]  然後進去四條柱那裡
[00:18:57.400 --> 00:18:58.400]  有一道門進去
[00:18:58.400 --> 00:19:02.400]  那個就叫做聖所主的殿
[00:19:02.400 --> 00:19:05.400]  裡面是長方形的一個空間
[00:19:05.400 --> 00:19:09.400]  然後再裡面就是至聖所
[00:19:09.400 --> 00:19:11.400]  這個地方就是聖所
[00:19:11.400 --> 00:19:12.400]  所謂主的殿
[00:19:12.400 --> 00:19:13.400]  長方形
[00:19:13.400 --> 00:19:14.400]  裡面有什麼呢
[00:19:14.400 --> 00:19:16.400]  簡單講一講
[00:19:16.400 --> 00:19:17.400]  第一樣東西
[00:19:17.400 --> 00:19:19.400]  就是那個minora
[00:19:19.400 --> 00:19:20.400]  七燈台
[00:19:20.400 --> 00:19:22.400]  七燈台是24/7會開的
[00:19:22.400 --> 00:19:27.400]  對面右邊那裡有一個桌子
[00:19:27.400 --> 00:19:28.400]  有兩支棍
[00:19:28.400 --> 00:19:30.400]  那個叫做陳設餅
[00:19:30.400 --> 00:19:32.400]  又是24/7有餅在那裡
[00:19:32.400 --> 00:19:34.400]  新鮮的餅
[00:19:34.400 --> 00:19:37.400]  好像那些西餅店那樣
[00:19:37.400 --> 00:19:39.400]  每天早上就弄
[00:19:39.400 --> 00:19:41.400]  弄上去
[00:19:41.400 --> 00:19:44.400]  然後中間那兩個人
[00:19:44.400 --> 00:19:48.400]  有一個正方形的壇
[00:19:48.400 --> 00:19:50.400]  那個就叫做香壇
[00:19:50.400 --> 00:19:52.400]  香壇是什麼意思
[00:19:52.400 --> 00:19:54.400]  在香壇燒香
[00:19:54.400 --> 00:19:57.400]  就代表上帝的子民的祈禱
[00:19:57.400 --> 00:20:01.400]  香是往什麼方向升的
[00:20:01.400 --> 00:20:02.400]  向上
[00:20:02.400 --> 00:20:05.400]  香壇點起的時候
[00:20:05.400 --> 00:20:07.400]  就代表上帝的子民的祈禱
[00:20:07.400 --> 00:20:09.400]  去到上帝的面前
[00:20:09.400 --> 00:20:11.400]  燒香的時候
[00:20:11.400 --> 00:20:13.400]  眾百姓在外面禱告
[00:20:13.400 --> 00:20:14.400]  你可以想像一下
[00:20:14.400 --> 00:20:17.400]  眾百姓在外面等什麼
[00:20:17.400 --> 00:20:20.400]  當他燒香點著香的時候
[00:20:20.400 --> 00:20:22.400]  香就向上飄響
[00:20:22.400 --> 00:20:24.400]  然後藉著門縫和窗縫
[00:20:24.400 --> 00:20:28.400]  煙就會飄到外面
[00:20:28.400 --> 00:20:30.400]  眾百姓在外面禱告的時候
[00:20:30.400 --> 00:20:32.400]  他們就見到一個這樣的情況
[00:20:32.400 --> 00:20:35.400]  如果你是天主教背景的
[00:20:35.400 --> 00:20:39.400]  你記得每逢天主教選教宗的時候
[00:20:39.400 --> 00:20:41.400]  是不是要燒煙
[00:20:41.400 --> 00:20:44.400]  那些主教就在那裡投票
[00:20:44.400 --> 00:20:45.400]  投完票之後
[00:20:45.400 --> 00:20:47.400]  他們就把煙弄出去
[00:20:47.400 --> 00:20:49.400]  黑色的代表什麼
[00:20:49.400 --> 00:20:50.400]  還沒行
[00:20:50.400 --> 00:20:51.400]  還沒行
[00:20:51.400 --> 00:20:52.400]  還沒行
[00:20:52.400 --> 00:20:53.400]  那就要再投過
[00:20:53.400 --> 00:20:55.400]  然後他們又再投過的時候
[00:20:55.400 --> 00:20:56.400]  終於投到
[00:20:56.400 --> 00:20:58.400]  他們就加一些化學物料進去
[00:20:58.400 --> 00:21:00.400]  然後就變成白煙
[00:21:00.400 --> 00:21:01.400]  然後就說
[00:21:01.400 --> 00:21:04.400]  OK 總之選了誰做教宗
[00:21:04.400 --> 00:21:06.400]  當然我們不會參與
[00:21:06.400 --> 00:21:08.400]  我們不會去參與這些東西
[00:21:08.400 --> 00:21:10.400]  聖經也沒有說
[00:21:10.400 --> 00:21:14.400]  但是我想你了解的情況就是這樣
[00:21:14.400 --> 00:21:17.400]  祭司進去 撒加尼進去
[00:21:17.400 --> 00:21:20.400]  這些香飄上去的時候
[00:21:20.400 --> 00:21:25.400]  就代表眾百姓自己有祈禱
[00:21:25.400 --> 00:21:27.400]  得到上帝的悅耳
[00:21:27.400 --> 00:21:30.400]  去到上帝的面前
[00:21:30.400 --> 00:21:33.400]  一個很隆重的儀式
[00:21:33.400 --> 00:21:36.400]  也是一個很重要的時刻
[00:21:36.400 --> 00:21:38.400]  一章第十一節
[00:21:38.400 --> 00:21:40.400]  有主的一個使者
[00:21:40.400 --> 00:21:43.400]  我們在聖殿裡面
[00:21:43.400 --> 00:21:44.400]  聖所裡面
[00:21:44.400 --> 00:21:45.400]  那個長方形的地方
[00:21:45.400 --> 00:21:46.400]  只有誰在那裡
[00:21:46.400 --> 00:21:48.400]  撒加尼亞
[00:21:48.400 --> 00:21:51.400]  有主的使者站在香壇的右邊
[00:21:51.400 --> 00:21:53.400]  向撒加尼亞顯現
[00:21:53.400 --> 00:21:56.400]  撒加尼亞看見就驚慌害怕
[00:21:56.400 --> 00:21:57.400]  害不害怕
[00:21:57.400 --> 00:21:59.400]  突然間你去洗手間
[00:21:59.400 --> 00:22:01.400]  突然間旁邊有一個人
[00:22:01.400 --> 00:22:04.400]  類似這樣的情況
[00:22:04.400 --> 00:22:05.400]  在聖所裡面
[00:22:05.400 --> 00:22:07.400]  突然間在香壇的右邊
[00:22:07.400 --> 00:22:09.400]  出現另外一個人
[00:22:09.400 --> 00:22:12.400]  看見他就驚怕
[00:22:12.400 --> 00:22:13.400]  天使對他說
[00:22:13.400 --> 00:22:15.400]  撒加尼亞不如怕
[00:22:15.400 --> 00:22:18.400]  因為你的祈禱已經被聽見了
[00:22:18.400 --> 00:22:20.400]  你的妻子伊麗莎白
[00:22:20.400 --> 00:22:22.400]  要生一個兒子
[00:22:22.400 --> 00:22:24.400]  你要給他起名叫約翰
[00:22:24.400 --> 00:22:25.400]  你必歡喜快樂
[00:22:25.400 --> 00:22:26.400]  有許多人因他出世
[00:22:26.400 --> 00:22:28.400]  必會喜樂
[00:22:28.400 --> 00:22:30.400]  他在主的面前
[00:22:30.400 --> 00:22:32.400]  將要為大
[00:22:32.400 --> 00:22:34.400]  淡酒濃酒都不可喝
[00:22:34.400 --> 00:22:35.400]  從母福裡面
[00:22:35.400 --> 00:22:37.400]  他就被聖靈充滿了
[00:22:37.400 --> 00:22:40.400]  他要使許多以色列人迴轉
[00:22:40.400 --> 00:22:42.400]  歸向主他們的上帝
[00:22:42.400 --> 00:22:45.400]  他將有以利亞的精神和能力
[00:22:45.400 --> 00:22:46.400]  走在主的面前
[00:22:46.400 --> 00:22:48.400]  叫父親的心轉向兒女
[00:22:48.400 --> 00:22:49.400]  叫伴逆的人
[00:22:49.400 --> 00:22:51.400]  轉向二人的智慧
[00:22:51.400 --> 00:22:54.400]  又為主預備
[00:22:54.400 --> 00:22:57.400]  迎接他的百姓
[00:22:57.400 --> 00:23:00.400]  你的祈禱已經被聽見了
[00:23:00.400 --> 00:23:03.400]  當然祭司進到聖所的時候
[00:23:03.400 --> 00:23:05.400]  他帶著一個禱告
[00:23:05.400 --> 00:23:07.400]  禱告可以是一個national prayer
[00:23:07.400 --> 00:23:10.400]  一個國民的祈禱
[00:23:10.400 --> 00:23:12.400]  祈禱什麼?
[00:23:12.400 --> 00:23:15.400]  剛才我不是說過希特拉專政
[00:23:15.400 --> 00:23:17.400]  四百年沉默
[00:23:17.400 --> 00:23:19.400]  你的national prayer是什麼?
[00:23:19.400 --> 00:23:21.400]  上帝在你的國度來到
[00:23:21.400 --> 00:23:23.400]  好不好?
[00:23:23.400 --> 00:23:25.400]  不要再遲延了
[00:23:25.400 --> 00:23:26.400]  今時今日要來到
[00:23:26.400 --> 00:23:28.400]  這是national prayer
[00:23:28.400 --> 00:23:31.400]  他說你的禱告已經聽見了
[00:23:31.400 --> 00:23:34.400]  似乎不是說national prayer
[00:23:34.400 --> 00:23:37.400]  我想也不是說當時撒加利亞
[00:23:37.400 --> 00:23:40.400]  會為了有個兒子好不好
[00:23:40.400 --> 00:23:41.400]  這樣祈禱
[00:23:41.400 --> 00:23:43.400]  因為剛才交代了什麼?
[00:23:43.400 --> 00:23:44.400]  已經老邁了
[00:23:44.400 --> 00:23:46.400]  已經無望了
[00:23:46.400 --> 00:23:47.400]  hopeless
[00:23:47.400 --> 00:23:49.400]  還生什麼呢?
[00:23:49.400 --> 00:23:50.400]  你七十歲的時候
[00:23:50.400 --> 00:23:52.400]  你不會說我希望多生一個兒子
[00:23:52.400 --> 00:23:54.400]  你不要搞這種事
[00:23:54.400 --> 00:23:56.400]  你都不夠膽這樣祈禱
[00:23:56.400 --> 00:23:59.400]  I don't know
[00:23:59.400 --> 00:24:02.400]  他說你的祈禱已經蒙月立
[00:24:02.400 --> 00:24:03.400]  我想可能是
[00:24:03.400 --> 00:24:05.400]  說他年輕的時候
[00:24:05.400 --> 00:24:08.400]  他曾經苦討過一些東西
[00:24:08.400 --> 00:24:11.400]  兒子一直沒有來過
[00:24:11.400 --> 00:24:14.400]  他就在想上帝在搞什麼呢?
[00:24:14.400 --> 00:24:16.400]  他說你的祈禱應該是他多年前
[00:24:16.400 --> 00:24:18.400]  為了他的兒子
[00:24:18.400 --> 00:24:20.400]  能夠得到兒子來祈禱
[00:24:20.400 --> 00:24:22.400]  多年苦苦的禱告上帝
[00:24:22.400 --> 00:24:24.400]  就是沉默不言
[00:24:24.400 --> 00:24:27.400]  就好像silent period四百年一樣
[00:24:27.400 --> 00:24:29.400]  他已經放棄了
[00:24:29.400 --> 00:24:31.400]  give up
[00:24:31.400 --> 00:24:37.400]  他認為上帝的計劃應該沒有他的份
[00:24:37.400 --> 00:24:41.400]  他繼續會有羞辱
[00:24:41.400 --> 00:24:42.400]  但過了多年之後
[00:24:42.400 --> 00:24:46.400]  現在上帝的國臨到的時候
[00:24:46.400 --> 00:24:49.400]  許多人會得到blessing
[00:24:49.400 --> 00:24:50.400]  在主面前
[00:24:50.400 --> 00:24:52.400]  他要為大分別為聖
[00:24:52.400 --> 00:24:54.400]  被聖靈充滿
[00:24:54.400 --> 00:24:55.400]  淡酒濃酒都不可喝
[00:24:55.400 --> 00:24:57.400]  不是代表我們不要喝酒
[00:24:57.400 --> 00:24:58.400]  不是這個意思
[00:24:58.400 --> 00:25:00.400]  而是喜樂在哪裡
[00:25:00.400 --> 00:25:02.400]  他心靈裡面喜樂的傳源
[00:25:02.400 --> 00:25:04.400]  不是在酒那裡
[00:25:04.400 --> 00:25:06.400]  是在天上
[00:25:06.400 --> 00:25:08.400]  喂
[00:25:08.400 --> 00:25:10.400]  以色列文要迴轉
[00:25:10.400 --> 00:25:15.400]  他有以利亞的心靈
[00:25:15.400 --> 00:25:17.400]  這不就是舊約裡面所說
[00:25:17.400 --> 00:25:19.400]  上帝救恩的日子來到的時候
[00:25:19.400 --> 00:25:21.400]  聖誕來到的時候
[00:25:21.400 --> 00:25:24.400]  就是會有以利亞
[00:25:24.400 --> 00:25:28.400]  因為以利亞就是先鋒
[00:25:28.400 --> 00:25:30.400]  會為主開路
[00:25:30.400 --> 00:25:33.400]  為主預備迎接塔利伯式
[00:25:33.400 --> 00:25:36.400]  幾乎這個描述和這個baby的描述
[00:25:36.400 --> 00:25:38.400]  施西約翰出生之前
[00:25:38.400 --> 00:25:40.400]  這個描述這個報喜
[00:25:40.400 --> 00:25:43.400]  包括整本聖經裡面
[00:25:43.400 --> 00:25:46.400]  上帝曾經說過的應許
[00:25:46.400 --> 00:25:48.400]  每字每句一句不漏
[00:25:48.400 --> 00:25:51.400]  整本舊約聖經就在這個人的身上
[00:25:51.400 --> 00:25:53.400]  會實現
[00:25:53.400 --> 00:25:55.400]  喂
[00:25:55.400 --> 00:25:57.400]  這是一個很大的日子
[00:25:57.400 --> 00:26:00.400]  剛才我說過我們產房的時候
[00:26:00.400 --> 00:26:02.400]  BB出生
[00:26:02.400 --> 00:26:04.400]  我記得我第一胎
[00:26:04.400 --> 00:26:06.400]  小孩出生的時候
[00:26:06.400 --> 00:26:08.400]  都沒有人跟我說這句話
[00:26:08.400 --> 00:26:10.400]  他可能跟我說的就是
[00:26:10.400 --> 00:26:12.400]  你死了你要開始還債
[00:26:12.400 --> 00:26:14.400]  你負債在身
[00:26:14.400 --> 00:26:17.400]  你將不會得到福了
[00:26:17.400 --> 00:26:19.400]  等等的東西
[00:26:19.400 --> 00:26:21.400]  這裡反過來
[00:26:21.400 --> 00:26:23.400]  施西約翰出生
[00:26:23.400 --> 00:26:25.400]  就是整本舊約聖經所有應許
[00:26:25.400 --> 00:26:27.400]  能夠得到fulfillment
[00:26:27.400 --> 00:26:29.400]  這個moment
[00:26:29.400 --> 00:26:33.400]  其實一個老祭司或者老百姓
[00:26:33.400 --> 00:26:35.400]  應該很清楚
[00:26:35.400 --> 00:26:37.400]  你求了這麼久一個national prayer
[00:26:37.400 --> 00:26:39.400]  就是希望什麼
[00:26:39.400 --> 00:26:41.400]  就是這些事情會發生
[00:26:41.400 --> 00:26:43.400]  撒加利亞怎麼做
[00:26:43.400 --> 00:26:45.400]  一章十八節
[00:26:45.400 --> 00:26:47.400]  撒加利亞對天使說
[00:26:47.400 --> 00:26:49.400]  我怎麼能夠知道這件事呢
[00:26:49.400 --> 00:26:51.400]  我已經老了
[00:26:51.400 --> 00:26:53.400]  我的妻子二十年多老了
[00:26:53.400 --> 00:26:55.400]  他的意思就是說
[00:26:55.400 --> 00:26:57.400]  no way
[00:26:57.400 --> 00:26:59.400]  there is no way
[00:26:59.400 --> 00:27:03.400]  天使跟他說
[00:27:03.400 --> 00:27:05.400]  什麼叫no way
[00:27:05.400 --> 00:27:09.400]  我是站在上帝面前的加百列
[00:27:09.400 --> 00:27:13.400]  天使有很多個當然
[00:27:13.400 --> 00:27:15.400]  成千上萬
[00:27:15.400 --> 00:27:17.400]  但只有幾個在聖經裡面有名字
[00:27:17.400 --> 00:27:19.400]  Gabriel
[00:27:19.400 --> 00:27:23.400]  加百列就是其中一個最威風的
[00:27:23.400 --> 00:27:25.400]  因為舊約裡面每逢有Gabriel出現
[00:27:25.400 --> 00:27:27.400]  有加百列出現
[00:27:27.400 --> 00:27:31.400]  就是上帝的計劃要翻開新的一章
[00:27:31.400 --> 00:27:33.400]  他是揭書那個
[00:27:33.400 --> 00:27:35.400]  他揭到下一章
[00:27:35.400 --> 00:27:37.400]  他說他是加百列
[00:27:37.400 --> 00:27:39.400]  每逢警察已經跟你說這句話
[00:27:39.400 --> 00:27:41.400]  跟你說這句話
[00:27:41.400 --> 00:27:43.400]  還有報這個訊息給你
[00:27:43.400 --> 00:27:47.400]  到了時候這句話必然會應驗的
[00:27:47.400 --> 00:27:49.400]  take my word
[00:27:49.400 --> 00:27:51.400]  我說了就算數
[00:27:51.400 --> 00:27:55.400]  上帝說過的就算數
[00:27:55.400 --> 00:28:01.400]  到了時候這話必會應驗
[00:28:01.400 --> 00:28:03.400]  只因你不信我
[00:28:03.400 --> 00:28:05.400]  你就成為啞巴不能說話
[00:28:05.400 --> 00:28:09.400]  直到這事情實現的日子
[00:28:09.400 --> 00:28:11.400]  從上下問下你
[00:28:11.400 --> 00:28:13.400]  我知道不是啞巴這麼簡單
[00:28:13.400 --> 00:28:15.400]  他是聾了
[00:28:15.400 --> 00:28:17.400]  你想像一下你聾了又啞巴了
[00:28:17.400 --> 00:28:19.400]  會是怎樣
[00:28:19.400 --> 00:28:21.400]  這個就是撒吉利亞
[00:28:21.400 --> 00:28:23.400]  我想有兩方面可以想到
[00:28:23.400 --> 00:28:25.400]  這個不單單是一個懲罰
[00:28:25.400 --> 00:28:29.400]  正如我所說的一個老祭司
[00:28:29.400 --> 00:28:31.400]  很熟讀律法
[00:28:31.400 --> 00:28:35.400]  遵守律法的條例一字不漏
[00:28:35.400 --> 00:28:37.400]  應該很清楚上帝的心意
[00:28:37.400 --> 00:28:39.400]  上帝的救恩來到的時候應該會發生什麼事
[00:28:39.400 --> 00:28:43.400]  但他低估了上帝
[00:28:43.400 --> 00:28:47.400]  underestimate上帝
[00:28:47.400 --> 00:28:49.400]  你記得以前有一本書
[00:28:49.400 --> 00:28:51.400]  很小的書來的英文書
[00:28:51.400 --> 00:28:55.400]  是一個英文學者寫的
[00:28:55.400 --> 00:28:57.400]  那本書的title
[00:28:57.400 --> 00:28:59.400]  你不用看那本書
[00:28:59.400 --> 00:29:01.400]  我告訴你title你知道title說什麼
[00:29:01.400 --> 00:29:03.400]  title說什麼
[00:29:03.400 --> 00:29:05.400]  那本很小的書
[00:29:05.400 --> 00:29:07.400]  他說your god is too small
[00:29:07.400 --> 00:29:09.400]  你的上帝太小
[00:29:09.400 --> 00:29:13.400]  小到可能放在神主位置
[00:29:13.400 --> 00:29:15.400]  那個就當是上帝
[00:29:15.400 --> 00:29:19.400]  your god is too small
[00:29:19.400 --> 00:29:23.400]  有時候低估上帝和叛逆上帝是一線之隔
[00:29:25.400 --> 00:29:29.400]  這個就是老祭司薩加里亞學到的功課
[00:29:29.400 --> 00:29:33.400]  一方面是對他一個教訓
[00:29:33.400 --> 00:29:35.400]  另一方面可能也是一個恩典
[00:29:35.400 --> 00:29:39.400]  因為老祭司點完香之後
[00:29:39.400 --> 00:29:41.400]  他出到去聾了啞了
[00:29:41.400 --> 00:29:43.400]  到他再開口的時候
[00:29:43.400 --> 00:29:47.400]  他就不是說一些八卦新聞
[00:29:47.400 --> 00:29:49.400]  他就讚美上帝
[00:29:49.400 --> 00:29:53.400]  當施洗約翰十月懷胎之後
[00:29:53.400 --> 00:29:55.400]  出生的時候
[00:29:55.400 --> 00:29:57.400]  他確實就是衝口而出
[00:29:57.400 --> 00:29:59.400]  是讚美的聲音
[00:29:59.400 --> 00:30:03.400]  是知道上帝的權能是不可以低估
[00:30:03.400 --> 00:30:07.400]  一章第21節
[00:30:07.400 --> 00:30:11.400]  百姓等候薩加里亞
[00:30:11.400 --> 00:30:13.400]  就詫異他在聖所裡面
[00:30:13.400 --> 00:30:15.400]  馳而了那麼久
[00:30:15.400 --> 00:30:19.400]  你想不想到外面的百姓在想什麼
[00:30:19.400 --> 00:30:21.400]  煙已經飄了出來
[00:30:21.400 --> 00:30:23.400]  人都還沒出來
[00:30:23.400 --> 00:30:25.400]  可能他死了
[00:30:25.400 --> 00:30:27.400]  因為太老死了
[00:30:27.400 --> 00:30:29.400]  因為他做錯事
[00:30:29.400 --> 00:30:31.400]  上帝激殺他死了
[00:30:31.400 --> 00:30:35.400]  詫異為什麼這麼遲都不出來
[00:30:35.400 --> 00:30:37.400]  到他終於出來
[00:30:37.400 --> 00:30:39.400]  推門出來的時候
[00:30:39.400 --> 00:30:41.400]  卻不能夠與他們說話
[00:30:41.400 --> 00:30:43.400]  他們就知道在聖所裡面見到異象
[00:30:43.400 --> 00:30:45.400]  聾了啞了就跟他打手勢
[00:30:45.400 --> 00:30:47.400]  因為他成為啞巴
[00:30:47.400 --> 00:30:49.400]  到他公職的日子滿了就回家
[00:30:49.400 --> 00:30:51.400]  這些日子以後
[00:30:51.400 --> 00:30:54.400]  他的妻子伊麗莎白就懷了孕
[00:30:54.400 --> 00:30:56.400]  隱藏了五個月
[00:30:56.400 --> 00:30:58.400]  一半的時間
[00:30:58.400 --> 00:31:00.400]  伊麗莎白說
[00:31:00.400 --> 00:31:03.400]  主在眷顧我的日子
[00:31:03.400 --> 00:31:08.400]  這樣看顧我要除掉我在人間面前的羞恥
[00:31:08.400 --> 00:31:12.400]  你見不見到這個故事很有趣
[00:31:12.400 --> 00:31:13.400]  說到聖誕的時候
[00:31:13.400 --> 00:31:16.400]  他就先說這對老夫婦
[00:31:16.400 --> 00:31:20.400]  和施洗約翰神跡的出生
[00:31:20.400 --> 00:31:25.400]  上帝為撒加利亞成就的
[00:31:25.400 --> 00:31:28.400]  是多過他所想所求的
[00:31:28.400 --> 00:31:32.400]  你想一下我剛才說過
[00:31:32.400 --> 00:31:34.400]  早年的時候他們兩夫婦
[00:31:34.400 --> 00:31:36.400]  可能苦討了很久很久
[00:31:36.400 --> 00:31:39.400]  他們想只是一個兒子
[00:31:39.400 --> 00:31:42.400]  希望上帝給過他們
[00:31:42.400 --> 00:31:44.400]  但是現在成就的東西
[00:31:44.400 --> 00:31:46.400]  就不是純粹一個兒子
[00:31:46.400 --> 00:31:49.400]  是上帝有一個更大的計劃
[00:31:49.400 --> 00:31:52.400]  要在他們身上實現
[00:31:52.400 --> 00:31:55.400]  施洗約翰的出生
[00:31:55.400 --> 00:31:57.400]  不是純粹一個兒子這麼簡單
[00:31:57.400 --> 00:31:59.400]  是救主的煽風
[00:31:59.400 --> 00:32:01.400]  是以利亞先知來到
[00:32:01.400 --> 00:32:03.400]  是上古之年上帝的應許
[00:32:03.400 --> 00:32:06.400]  全部一句一句要實現的時候
[00:32:06.400 --> 00:32:13.400]  其實有很多時候我們都是這樣的
[00:32:13.400 --> 00:32:17.400]  你想一下我們曾經有過的祈禱
[00:32:17.400 --> 00:32:19.400]  我們和上帝
[00:32:19.400 --> 00:32:20.400]  或者如果你未信主
[00:32:20.400 --> 00:32:22.400]  你和上天祈禱
[00:32:22.400 --> 00:32:25.400]  但當然上帝是掌管一切
[00:32:25.400 --> 00:32:27.400]  向上帝禱告的時候
[00:32:27.400 --> 00:32:31.400]  很多時候是出於自己能夠見到的東西
[00:32:31.400 --> 00:32:34.400]  我們很短視
[00:32:34.400 --> 00:32:36.400]  我們很短視
[00:32:36.400 --> 00:32:38.400]  在中間有誰是近視的
[00:32:38.400 --> 00:32:41.400]  遠的東西我們看不到
[00:32:41.400 --> 00:32:44.400]  這個故事也是這樣說
[00:32:44.400 --> 00:32:49.400]  曾經有過的祈禱都是為自己祈禱
[00:32:49.400 --> 00:32:52.400]  但往往上帝是用他自己的時間
[00:32:52.400 --> 00:32:53.400]  做他的事
[00:32:53.400 --> 00:32:56.400]  並且做更大的事
[00:32:56.400 --> 00:32:59.400]  是你未必測得透的事
[00:32:59.400 --> 00:33:02.400]  你可能遺忘過的祈禱
[00:33:02.400 --> 00:33:05.400]  但上帝這裡沒有遺忘
[00:33:05.400 --> 00:33:09.400]  人以為神在答允
[00:33:09.400 --> 00:33:14.400]  但上帝在他自己的時間裡去答允
[00:33:14.400 --> 00:33:16.400]  人以為上帝不會成就的
[00:33:16.400 --> 00:33:19.400]  但上帝在後來你都成就
[00:33:19.400 --> 00:33:23.400]  或者在你人生以後你都可以成就
[00:33:23.400 --> 00:33:25.400]  一個更大的計劃
[00:33:25.400 --> 00:33:27.400]  這個就是有趣的地方
[00:33:27.400 --> 00:33:29.400]  聖經很有趣
[00:33:29.400 --> 00:33:30.400]  你看這個故事
[00:33:30.400 --> 00:33:32.400]  有時候有趣的地方
[00:33:32.400 --> 00:33:34.400]  連人名都和故事有關
[00:33:34.400 --> 00:33:37.400]  一個老祭司叫撒加尼亞
[00:33:37.400 --> 00:33:39.400]  撒加尼亞是什麼意思
[00:33:39.400 --> 00:33:43.400]  喜伯來文就是耶和華紀念的意思
[00:33:43.400 --> 00:33:46.400]  撒加尼亞就是神回憶
[00:33:46.400 --> 00:33:49.400]  撒加尼亞回憶
[00:33:49.400 --> 00:33:51.400]  路加去到講聖誕的故事
[00:33:51.400 --> 00:33:53.400]  他用這個故事開始的時候
[00:33:53.400 --> 00:33:57.400]  就是在說這個老祭司由不信變成相信
[00:33:57.400 --> 00:33:59.400]  由不信
[00:33:59.400 --> 00:34:02.400]  怎麼可能會這樣發生
[00:34:02.400 --> 00:34:05.400]  成為他最終明白他要相信
[00:34:05.400 --> 00:34:09.400]  因為其實整本路加夫告訴我們的信息
[00:34:09.400 --> 00:34:11.400]  聖誕就是這個意思
[00:34:11.400 --> 00:34:13.400]  怎麼會有這個可能
[00:34:13.400 --> 00:34:16.400]  上帝的兒子會降卑來到我們中間
[00:34:16.400 --> 00:34:18.400]  出生去拯救我們
[00:34:18.400 --> 00:34:20.400]  No way
[00:34:20.400 --> 00:34:22.400]  但我們信了主的
[00:34:22.400 --> 00:34:23.400]  我們就知道
[00:34:23.400 --> 00:34:26.400]  由不信變成相信
[00:34:26.400 --> 00:34:28.400]  原來就是一線之隔
[00:34:28.400 --> 00:34:31.400]  你們了解上帝所成就的
[00:34:31.400 --> 00:34:33.400]  不只是單單你所求的
[00:34:33.400 --> 00:34:37.400]  而是上帝一個更大更大的計劃
[00:34:37.400 --> 00:34:41.400]  路加第一章講到施洗約翰出世的時候
[00:34:41.400 --> 00:34:42.400]  你不妨看一下
[00:34:42.400 --> 00:34:44.400]  撒加尼亞終於開口
[00:34:44.400 --> 00:34:45.400]  他說什麼
[00:34:45.400 --> 00:34:48.400]  孩子他是至高者的善子
[00:34:48.400 --> 00:34:50.400]  走在主的前面要預備他的道路
[00:34:50.400 --> 00:34:51.400]  這個也是舊約裡面
[00:34:51.400 --> 00:34:52.400]  耳措書裡面所講的
[00:34:52.400 --> 00:34:56.400]  叫他的百姓因聚得舍認識救恩
[00:34:56.400 --> 00:34:59.400]  因我們上帝憐憫的心腸
[00:34:59.400 --> 00:35:01.400]  叫清晨的日光
[00:35:01.400 --> 00:35:02.400]  The light
[00:35:02.400 --> 00:35:04.400]  從高天臨到我們
[00:35:04.400 --> 00:35:06.400]  照亮我們黑暗裡面
[00:35:06.400 --> 00:35:08.400]  死任當中的人
[00:35:08.400 --> 00:35:11.400]  把我們的腳引到和平的路上
[00:35:11.400 --> 00:35:17.400]  前兩天我再看一本書
[00:35:17.400 --> 00:35:18.400]  一本舊書
