
[00:00:00.000 --> 00:00:22.000]  香港最近幾個星期的局勢有很大的挑戰,
[00:34:35.000 --> 00:34:37.000]  擔子是只有責任的擔子,
[00:34:37.000 --> 00:34:39.000]  是不能夠卸給別人,
[00:34:39.000 --> 00:34:41.000]  不可以做A字膊。
[00:34:41.000 --> 00:34:44.000]  今天我們一起共勉,
[00:34:44.000 --> 00:34:45.000]  你自己的家庭,
[00:34:45.000 --> 00:34:46.000]  你自己的本份,
[00:34:46.000 --> 00:34:49.000]  是否全心全力去做,
[00:34:49.000 --> 00:34:51.000]  專心的致力擺上,
[00:34:51.000 --> 00:34:53.000]  最好的呢?
[00:34:53.000 --> 00:34:56.000]  神巴利在不同崗位一定有意思,
[00:34:56.000 --> 00:34:59.000]  沒有人可以代替。
[00:34:59.000 --> 00:35:03.000]  有位患末期癌病的人,
[00:35:03.000 --> 00:35:05.000]  對他的好朋友說,
[00:35:05.000 --> 00:35:08.000]  從前我以為自己很聰明,
[00:35:08.000 --> 00:35:11.000]  現在才知道我自己是一個大笨蛋。
[00:35:11.000 --> 00:35:13.000]  朋友問什麼意思呢?
[00:35:13.000 --> 00:35:15.000]  他很懊悔地說,
[00:35:15.000 --> 00:35:18.000]  以往我將大量的精力時間
[00:35:18.000 --> 00:35:19.000]  花在事業上,
[00:35:19.000 --> 00:35:22.000]  親人,家庭,
[00:35:22.000 --> 00:35:26.000]  我只是配丁點的時間,
[00:35:26.000 --> 00:35:28.000]  到現在這一刻,
[00:35:28.000 --> 00:35:30.000]  我癌病末期,
[00:35:30.000 --> 00:35:34.000]  我才體會人生什麼最重要。
[00:35:34.000 --> 00:35:37.000]  其實類似的故事每天都發生,
[00:35:37.000 --> 00:35:40.000]  只是有沒有人
[00:35:40.000 --> 00:35:44.000]  能夠從這些人的故事裡
[00:35:44.000 --> 00:35:48.000]  吸取到教訓。
[00:35:48.000 --> 00:35:51.000]  今天的教會,
[00:35:51.000 --> 00:35:53.000]  神是我的家,
[00:35:53.000 --> 00:35:55.000]  今天我們有個家事大會,
[00:35:55.000 --> 00:35:58.000]  求主都幫助我們,
[00:35:58.000 --> 00:36:00.000]  好好的,好好的,
[00:36:00.000 --> 00:36:05.000]  能夠忠心擺上自己,
[00:36:05.000 --> 00:36:08.000]  在家庭,在崗位,
[00:36:08.000 --> 00:36:12.000]  否則我們到主交障的那一天,
[00:36:12.000 --> 00:36:14.000]  我們會覺得羞愧。
[00:36:14.000 --> 00:36:16.000]  既然神是我們的目者,
[00:36:16.000 --> 00:36:18.000]  我們有神的同在,
[00:36:18.000 --> 00:36:19.000]  同行,同供,
[00:36:19.000 --> 00:36:21.000]  主恩典救我們用。
[00:36:21.000 --> 00:36:24.000]  求主提醒我們今天三幾樣東西,
[00:36:24.000 --> 00:36:25.000]  六樣,
[00:36:25.000 --> 00:36:27.000]  第一,善用溫柔的心,
[00:36:27.000 --> 00:36:31.000]  以愛,以包容去挽回犯過或者軟弱的人,
[00:36:31.000 --> 00:36:34.000]  第二,好好的警醒,
[00:36:34.000 --> 00:36:37.000]  自己都小心恐怕被軟弱所引誘,
[00:36:37.000 --> 00:36:41.000]  第三,學習互相搭擋重擔,
[00:36:41.000 --> 00:36:45.000]  彼此以愛和行動互相守望支持,
[00:36:45.000 --> 00:36:50.000]  第三,求主幫助你和我做一個誠實無畏的人,
[00:36:50.000 --> 00:36:53.000]  時常謹慎自己脆弱的環節,
[00:36:53.000 --> 00:36:56.000]  信仰堅守立場,
[00:36:56.000 --> 00:36:59.000]  第五,時刻審查自己的行為,
[00:36:59.000 --> 00:37:01.000]  審查自己內心,
[00:37:01.000 --> 00:37:03.000]  和自己的眼睛立約,
[00:37:03.000 --> 00:37:06.000]  保守自己所看的東西。
[00:37:06.000 --> 00:37:10.000]  第六,操練擔當自己擔子,
[00:37:10.000 --> 00:37:13.000]  作一個有承擔有責任感的人,
[00:37:13.000 --> 00:37:18.000]  恰如其分的作一個土著喜悅的人,
[00:37:18.000 --> 00:37:22.000]  以致可以成為一個不離地的熟人的人,
[00:37:22.000 --> 00:37:24.000]  我們誠心祈禱。
[00:37:24.000 --> 00:37:26.000]  多謝主帶領我們,
[00:37:26.000 --> 00:37:29.000]  藉著加拿大書給我們一些提示,
[00:37:29.000 --> 00:37:32.000]  加能賜力讓我們走未來的日子,
[00:37:32.000 --> 00:37:34.000]  祈禱奉主耶穌基督的名,
[00:37:34.000 --> 00:37:35.000]  阿門

