
[00:00:00.000 --> 00:00:01.000]  請交給Mark Sir
[00:18:55.000 --> 00:18:57.000]  終止了一切的戰爭
[00:18:57.000 --> 00:19:00.000]  帶來一個和平
[00:19:00.000 --> 00:19:02.000]  我們看到上帝在這裡恢復的是
[00:19:02.000 --> 00:19:04.000]  他的救贖
[00:19:04.000 --> 00:19:05.000]  他的公義
[00:19:05.000 --> 00:19:08.000]  和他的和平
[00:19:08.000 --> 00:19:11.000]  這三點是舊約學者Peri Yoder
[00:19:11.000 --> 00:19:13.000]  他的書當中指出
[00:19:13.000 --> 00:19:17.000]  是Shalom的三個部分
[00:19:17.000 --> 00:19:19.000]  我們應該大部分人都很
[00:19:19.000 --> 00:19:21.000]  對於希伯來文的字
[00:19:21.000 --> 00:19:23.000]  是很熟悉的Shalom
[00:19:23.000 --> 00:19:25.000]  我們很多時候將它翻譯成
[00:19:25.000 --> 00:19:28.000]  平安或者和平
[00:19:28.000 --> 00:19:29.000]  Peace to you
[00:19:29.000 --> 00:19:31.000]  但其實Peri Yoder在這裡指出
[00:19:31.000 --> 00:19:34.000]  他就說Shalom其實不單止是包括和平
[00:19:34.000 --> 00:19:36.000]  平安的意思
[00:19:36.000 --> 00:19:38.000]  更加是一個大的包圍
[00:19:38.000 --> 00:19:41.000]  可以說是一個完全完整
[00:19:41.000 --> 00:19:43.000]  滿足的生命
[00:19:43.000 --> 00:19:47.000]  是一個Fullness of life
[00:19:47.000 --> 00:19:51.000]  當世界不如上帝預期的時候
[00:19:51.000 --> 00:19:54.000]  上帝並沒有放棄這個世界
[00:19:54.000 --> 00:19:56.000]  而上帝更加要做的是
[00:19:56.000 --> 00:19:58.000]  要將他的Shalom
[00:19:58.000 --> 00:20:04.000]  他這份完整的生命賜給我們
[00:20:04.000 --> 00:20:06.000]  在第四節當中我們看到
[00:20:06.000 --> 00:20:09.000]  尼加在描繪這個平安
[00:20:09.000 --> 00:20:12.000]  這個Shalom很重要的一個部分
[00:20:12.000 --> 00:20:14.000]  第四節說到
[00:20:14.000 --> 00:20:18.000]  人人都要坐在自己的葡萄樹下
[00:20:18.000 --> 00:20:20.000]  和無花果樹下
[00:20:20.000 --> 00:20:21.000]  無人驚嚇
[00:20:21.000 --> 00:20:25.000]  這是萬君之言和親口說的
[00:20:25.000 --> 00:20:27.000]  上帝在這裡應許的是
[00:20:27.000 --> 00:20:31.000]  每一個人都可以享受他們土地的出產
[00:20:31.000 --> 00:20:34.000]  享受這份富足和上帝的供應
[00:20:34.000 --> 00:20:37.000]  過著沒有驚慌的生活
[00:20:37.000 --> 00:20:39.000]  但這個時候我們會問
[00:20:39.000 --> 00:20:43.000]  既然上帝已經應許了平安
[00:20:43.000 --> 00:20:49.000]  但為什麼這裡會強調無人驚嚇呢?
[00:20:49.000 --> 00:20:51.000]  什麼是他們成為驚嚇
[00:20:51.000 --> 00:20:55.000]  或者他們fear的源頭呢?
[00:20:55.000 --> 00:20:59.000]  在這個時候我想請大家一同再一次翻開聖經
[00:20:59.000 --> 00:21:03.000]  我們再看看聶王記下第十八章
[00:21:03.000 --> 00:21:05.000]  在聶王記下第十八章
[00:21:05.000 --> 00:21:12.000]  這裡說到亞述攻打耶路撒冷時
[00:21:12.000 --> 00:21:14.000]  有什麼回應呢?
[00:21:14.000 --> 00:21:24.000]  我們可以看看聶王記下第十八章第29到第31節
[00:21:24.000 --> 00:21:31.000]  第29節是亞述使者和以色列王說的話
[00:21:31.000 --> 00:21:37.000]  亞述王如此說:你們不要被希西加欺騙了
[00:21:37.000 --> 00:21:42.000]  因為希西加王不可以救你們脫離我的手
[00:21:42.000 --> 00:21:46.000]  也不要聽希西加王使你們倚靠耶和華
[00:21:46.000 --> 00:21:48.000]  耶和華必要拯救我們
[00:21:48.000 --> 00:21:52.000]  這城必不交在亞述王的手中
[00:21:52.000 --> 00:21:54.000]  你們不要聽希西加的話
[00:21:54.000 --> 00:21:59.000]  因為亞述王這樣說:你們要與我和好
[00:21:59.000 --> 00:22:01.000]  出來投降我
[00:22:01.000 --> 00:22:02.000]  你們投降了
[00:22:02.000 --> 00:22:06.000]  你們不再順依耶和華的時候
[00:22:06.000 --> 00:22:13.000]  你們各人就可以吃自己葡萄樹和無花果樹的果子
[00:22:13.000 --> 00:22:17.000]  喝自己這裡的水
[00:22:17.000 --> 00:22:23.000]  亞述王這裡做的是將這份驚嚇給了他們
[00:22:23.000 --> 00:22:26.000]  他說如果你們願意來投降的話
[00:22:26.000 --> 00:22:29.000]  你們就可以過著一些富足的生命
[00:22:29.000 --> 00:22:34.000]  你們就可以吃你們自己的無花果樹和葡萄樹的果子
[00:22:34.000 --> 00:22:42.000]  亞述王很喜歡用驚嚇作為戰爭的手段
[00:22:42.000 --> 00:22:44.000]  他們的政策就是一路打一路打
[00:22:44.000 --> 00:22:45.000]  打到人都害怕
[00:22:45.000 --> 00:22:49.000]  以至於他們不可以再去反抗
[00:22:49.000 --> 00:22:55.000]  這就是亞述帝國眼中的和平和平安
[00:22:55.000 --> 00:22:57.000]  其實如果我們回想
[00:22:57.000 --> 00:23:01.000]  現在很多國家都同樣用這些手段
[00:23:01.000 --> 00:23:05.000]  北韓用勞改營來嚇他們的國民
[00:23:05.000 --> 00:23:10.000]  伊朗就用他們的武力來鎮壓當時的示威
[00:23:10.000 --> 00:23:12.000]  這個世界運作的法則就是
[00:23:12.000 --> 00:23:17.000]  誰惡誰正確
[00:23:17.000 --> 00:23:22.000]  但上帝卻說他要實現的和平不是這樣的
[00:23:22.000 --> 00:23:24.000]  上帝所要彰顯的主權
[00:23:24.000 --> 00:23:31.000]  所要彰顯的能力是要除去一切的驚慌
[00:23:31.000 --> 00:23:33.000]  是神學家Cornelius Planting
[00:23:33.000 --> 00:23:35.000]  在一本書說
[00:23:35.000 --> 00:23:38.000]  Not the way it's supposed to be
[00:23:38.000 --> 00:23:43.000]  這本書說的是罪對於我們這個世界的影響
[00:23:43.000 --> 00:23:44.000]  他在這本書指出
[00:23:44.000 --> 00:23:47.000]  聖經當中的平安Shalom
[00:23:47.000 --> 00:23:50.000]  其實是指一個完全的狀態
[00:23:50.000 --> 00:23:54.000]  當人所有的需要都被滿足
[00:23:54.000 --> 00:23:57.000]  當神和所有受造之物
[00:23:57.000 --> 00:24:02.000]  在一個充滿公義滿足喜樂的關係當中
[00:24:02.000 --> 00:24:04.000]  對於他來說
[00:24:04.000 --> 00:24:06.000]  Shalom 平安是甚麼
[00:24:06.000 --> 00:24:10.000]  平安就是The way things ought to be
[00:24:10.000 --> 00:24:14.000]  就是上帝創造時候所定下的心意
[00:24:14.000 --> 00:24:19.000]  而不是因著罪而被扭曲的一個世界
[00:24:19.000 --> 00:24:22.000]  上帝說他要帶來一個真正的和平
[00:24:22.000 --> 00:24:23.000]  真正的平安
[00:24:23.000 --> 00:24:27.000]  他不是以驚惶或者武力作為基礎的平安
[00:24:27.000 --> 00:24:31.000]  而是要將人從驚慌當中拯救出來
[00:24:31.000 --> 00:24:34.000]  將恐懼當中拯救出來
[00:24:34.000 --> 00:24:41.000]  上帝要做的是要我們從罪當中得到拯救
[00:24:41.000 --> 00:24:45.000]  如果我們繼續來到看尼加書第五章的時候
[00:24:45.000 --> 00:24:48.000]  我們會見到這個應許的延續
[00:24:48.000 --> 00:24:52.000]  上帝應許說有一位王要由伯利恆而出
[00:24:52.000 --> 00:24:55.000]  在尼加書第五章第四節
[00:24:55.000 --> 00:24:59.000]  他說這位王要倚靠耶和華的大能
[00:24:59.000 --> 00:25:02.000]  並耶和華他上帝之名的威嚴
[00:25:02.000 --> 00:25:04.000]  牧養他的羊群
[00:25:04.000 --> 00:25:06.000]  他們要安然居住
[00:25:06.000 --> 00:25:08.000]  第五節說到
[00:25:08.000 --> 00:25:11.000]  這位王要作我們的平安
[00:25:11.000 --> 00:25:16.000]  這是尼塞雅的寓言
[00:25:16.000 --> 00:25:18.000]  這個尼塞雅的寓言告訴我們
[00:25:18.000 --> 00:25:24.000]  耶穌基督的降世將要為我們的生命帶來真正的平安
[00:25:24.000 --> 00:25:28.000]  我們很多時候對於平安和平的一個想法
[00:25:28.000 --> 00:25:32.000]  就是我們沒有戰爭、沒有威脅、沒有恐懼
[00:25:32.000 --> 00:25:34.000]  這就是平安和平
[00:25:34.000 --> 00:25:36.000]  我們過得很安逸
[00:25:36.000 --> 00:25:38.000]  我們有我們需要的東西
[00:25:38.000 --> 00:25:41.000]  我代代平安就是和平
[00:25:41.000 --> 00:25:45.000]  我們的和平可能是我的日子如何
[00:25:45.000 --> 00:25:47.000]  我的平安又如何
[00:25:47.000 --> 00:25:51.000]  但很多時候這份平安是否真的呢?
[00:25:51.000 --> 00:25:53.000]  回想在幾個月前
[00:25:53.000 --> 00:25:56.000]  當上海在封城的時候
[00:25:56.000 --> 00:25:58.000]  我外婆住在家裡
[00:25:58.000 --> 00:26:00.000]  住得很安逸
[00:26:00.000 --> 00:26:02.000]  她覺得很平安
[00:26:02.000 --> 00:26:04.000]  因為她不用離開家裡
[00:26:04.000 --> 00:26:06.000]  依然有足夠的食物
[00:26:06.000 --> 00:26:08.000]  有足夠的空間來走動
[00:26:08.000 --> 00:26:10.000]  但同一時間
[00:26:10.000 --> 00:26:12.000]  其實有很多人
[00:26:12.000 --> 00:26:15.000]  他們生活有很多負擔
[00:26:15.000 --> 00:26:17.000]  大家都知道封城的時候
[00:26:17.000 --> 00:26:18.000]  食物賣得很貴
[00:26:18.000 --> 00:26:19.000]  他們甚至不能外出
[00:26:19.000 --> 00:26:21.000]  其實都不知道在吃什麼
[00:26:21.000 --> 00:26:23.000]  他們只可以捱肚餓
[00:26:23.000 --> 00:26:25.000]  因為他們選擇了食物
[00:26:25.000 --> 00:26:27.000]  就可能沒錢交租
[00:26:27.000 --> 00:26:29.000]  對於我外婆來說
[00:26:29.000 --> 00:26:33.000]  那段時間她有她生活所需的一切
[00:26:33.000 --> 00:26:35.000]  食物或者住屋
[00:26:35.000 --> 00:26:36.000]  對她來說
[00:26:36.000 --> 00:26:39.000]  其實那段時間她過得很平安
[00:26:39.000 --> 00:26:40.000]  但對於某些人來說
[00:26:40.000 --> 00:26:43.000]  那段時間卻是一個災難
[00:26:43.000 --> 00:26:45.000]  這個災難是什麼?
[00:26:45.000 --> 00:26:46.000]  這個災難是
[00:26:46.000 --> 00:26:48.000]  這不是它應該是這樣的
[00:26:48.000 --> 00:26:51.000]  上帝所設計的世界
[00:26:51.000 --> 00:26:53.000]  上帝所預期的世界
[00:26:53.000 --> 00:26:55.000]  並不是這樣的
[00:26:55.000 --> 00:26:59.000]  但上帝卻要透過耶穌基督
[00:26:59.000 --> 00:27:01.000]  成就祂真正的平安
[00:27:01.000 --> 00:27:03.000]  耶穌基督帶來的平安
[00:27:03.000 --> 00:27:05.000]  是拯救
[00:27:05.000 --> 00:27:08.000]  是讓我們可以跟上帝一個復和的關係
[00:27:08.000 --> 00:27:11.000]  以至於我們可以成為祂的子民
[00:27:11.000 --> 00:27:14.000]  可以以一個正確的敬拜來朝見祂
[00:27:14.000 --> 00:27:18.000]  耶穌基督所成就帶來的平安是公義
[00:27:18.000 --> 00:27:20.000]  這份公義不是一個假象
[00:27:20.000 --> 00:27:21.000]  不是好像平靜
[00:27:21.000 --> 00:27:23.000]  不是好像什麼事情都發生這樣
[00:27:23.000 --> 00:27:25.000]  或者都沒有發生這樣
[00:27:25.000 --> 00:27:28.000]  不是為了滿足某些人的需要
[00:27:28.000 --> 00:27:30.000]  忽略了某些人的一份公義
[00:27:30.000 --> 00:27:34.000]  祂給我們一個公義的盼望是說
[00:27:34.000 --> 00:27:36.000]  當祂再來的時候
[00:27:36.000 --> 00:27:40.000]  祂會以祂的公義審判人一切的罪惡
[00:27:40.000 --> 00:27:45.000]  耶穌基督帶來的平安是和平
[00:27:45.000 --> 00:27:46.000]  是和平
[00:27:46.000 --> 00:27:49.000]  祂要將我們一切的驚惶都消除
[00:27:49.000 --> 00:27:52.000]  但祂帶來的和平不是透過妥協
[00:27:52.000 --> 00:27:54.000]  不是透過
[00:27:54.000 --> 00:27:57.000]  而是透過跟那惡者的爭鬥
[00:27:57.000 --> 00:28:00.000]  重新建立屬於上帝的國度
[00:28:00.000 --> 00:28:04.000]  恢復創世時的那份秩序和美好
[00:28:04.000 --> 00:28:10.000]  這就是上帝將要成就的一份平安
[00:28:10.000 --> 00:28:14.000]  當世界不如上帝所預期的時候
[00:28:14.000 --> 00:28:17.000]  上帝沒有停止你的工作
[00:28:17.000 --> 00:28:21.000]  當世界不如我們預期的時候
[00:28:21.000 --> 00:28:23.000]  我們又會怎樣做呢?
[00:28:23.000 --> 00:28:26.000]  在這段經文的第五最後一節當中
[00:28:26.000 --> 00:28:30.000]  我們看到是等候上帝應去實現的時候
[00:28:30.000 --> 00:28:33.000]  有兩種不同的人
[00:28:33.000 --> 00:28:39.000]  第一種人是萬民卻奉己神的名而行
[00:28:39.000 --> 00:28:42.000]  屬於世界的人沒有歸向上帝
[00:28:42.000 --> 00:28:44.000]  而是割除己義
[00:28:44.000 --> 00:28:46.000]  沒有遵行上帝的意思
[00:28:46.000 --> 00:28:49.000]  但這段經文給我們提醒
[00:28:49.000 --> 00:28:52.000]  有第二種人我們可以成為
[00:28:52.000 --> 00:28:55.000]  我們卻永遠奉耶和華
[00:28:55.000 --> 00:28:58.000]  我們上帝的名而行
[00:28:58.000 --> 00:29:00.000]  我想對於當時的以色列人來說
[00:29:00.000 --> 00:29:02.000]  他們是有一個選擇的
[00:29:02.000 --> 00:29:06.000]  他們可以選擇信亞述王所說的話
[00:29:06.000 --> 00:29:08.000]  還是選擇上帝的話語
[00:29:08.000 --> 00:29:13.000]  其實我想選擇相信亞述王是很簡單的
[00:29:13.000 --> 00:29:16.000]  只需要拋棄那位好像我見不到的上帝
[00:29:16.000 --> 00:29:17.000]  我不知道他是哪裏的上帝
[00:29:17.000 --> 00:29:21.000]  我只要信我眼睛所見到的東西就行了
[00:29:21.000 --> 00:29:26.000]  相信上帝對於他們來說是一個更加難的選擇
[00:29:26.000 --> 00:29:28.000]  因為他們需要有一個勇氣
[00:29:28.000 --> 00:29:32.000]  來拒絕亞述王的邀請
[00:29:32.000 --> 00:29:35.000]  我們今天同樣有這個選擇
[00:29:35.000 --> 00:29:39.000]  我們可以選擇我們眼睛所見到的現實
[00:29:39.000 --> 00:29:44.000]  還是我們可以選擇相信上帝的應許
[00:29:44.000 --> 00:29:49.000]  今天的現實是我們見到這個世界有很多挑戰
[00:29:49.000 --> 00:29:52.000]  有很多不公義的事情發生
[00:29:52.000 --> 00:29:56.000]  這個世界有很多方面不是我們預期的一樣
[00:29:56.000 --> 00:29:58.000]  我們見到大大小小的戰爭
[00:29:58.000 --> 00:30:00.000]  烏克蘭和俄羅斯在打仗
[00:30:00.000 --> 00:30:02.000]  南蘇丹有種族衝突
[00:30:02.000 --> 00:30:06.000]  緬甸、敘利亞、耶門、衣索比亞有內戰
[00:30:06.000 --> 00:30:07.000]  或者說近一點
[00:30:07.000 --> 00:30:10.000]  是美國2023年開頭
[00:30:10.000 --> 00:30:12.000]  1月到現在二十多天的時間
[00:30:12.000 --> 00:30:15.000]  已經有40宗的mass shootings
[00:30:15.000 --> 00:30:16.000]  有40人、有80人
[00:30:16.000 --> 00:30:20.000]  接近80人死亡、180人受傷
[00:30:20.000 --> 00:30:22.000]  面對這些不公不義
[00:30:22.000 --> 00:30:24.000]  面對這些罪惡的時候
[00:30:24.000 --> 00:30:26.000]  可能我們都會問
[00:30:26.000 --> 00:30:31.000]  上帝你的公義、上帝你的平安在哪裡呢?
[00:30:31.000 --> 00:30:35.000]  我們雖然眼見這些現實
[00:30:35.000 --> 00:30:37.000]  但現實同樣都是
[00:30:37.000 --> 00:30:41.000]  上帝的平安已經透過耶穌基督的降世實現了
[00:30:41.000 --> 00:30:44.000]  祂已經將這份平安賜給我們
[00:30:44.000 --> 00:30:48.000]  這個現實是無論我們今天見不見到
[00:30:48.000 --> 00:30:52.000]  上帝依然是我們的世界當中掌權
[00:30:52.000 --> 00:30:56.000]  在過去這幾年的時間我們面對病毒
[00:30:56.000 --> 00:30:58.000]  或者今天我們面對戰亂
[00:30:58.000 --> 00:31:02.000]  面對我們現在身處美國社會當中的矛盾、分裂
[00:31:02.000 --> 00:31:06.000]  或者是香港、中國一些政治環境的壓迫
[00:31:06.000 --> 00:31:11.000]  或者是人與人之間的一些衝突的時候
[00:31:11.000 --> 00:31:15.000]  我們的心會不會被這些恐懼所佔據了
[00:31:15.000 --> 00:31:19.000]  以至於我們見到的只有不平安呢?
[00:31:20.000 --> 00:31:25.000]  當我們見到世界並不如我們所預期、所期望的時候
[00:31:25.000 --> 00:31:28.000]  我們同樣有沒有這個勇氣
[00:31:28.000 --> 00:31:31.000]  來願意選擇相信上帝
[00:31:31.000 --> 00:31:35.000]  依然來見證上帝賜給我們的平安是真的呢?
[00:31:35.000 --> 00:31:38.000]  或者我們有沒有這份勇氣
[00:31:38.000 --> 00:31:43.000]  來宣告上帝在這個混亂當中祂依然作王
[00:31:43.000 --> 00:31:47.000]  耶穌基督的平安、耶穌基督的拯救
[00:31:47.000 --> 00:31:52.000]  要將這個世界恢復成為「The Things Ought To Be」
[00:31:52.000 --> 00:31:56.000]  就是上帝創造時所定下的心意
[00:31:56.000 --> 00:32:00.000]  假使世界原來不像你預期
[00:32:00.000 --> 00:32:03.000]  我們面對這個世界很多的不友善
[00:32:03.000 --> 00:32:05.000]  很多人拒絕上帝
[00:32:05.000 --> 00:32:10.000]  但是上帝依然提醒我們要按照祂的路而行
[00:32:10.000 --> 00:32:12.000]  要活在祂的心意當中
[00:32:12.000 --> 00:32:14.000]  在這些的境況當中
[00:32:14.000 --> 00:32:18.000]  上帝鼓勵我們更加需要有勇氣
[00:32:18.000 --> 00:32:21.000]  來永遠的侍奉耶和華
[00:32:21.000 --> 00:32:23.000]  我們神的名義
[00:32:23.000 --> 00:32:26.000]  而不是被這些驚惶所佔據
[00:32:26.000 --> 00:32:29.000]  而是活在祂的平安當中
[00:32:29.000 --> 00:32:31.000]  我們一同有一個禱告
[00:32:31.000 --> 00:32:34.000]  天父上帝我們知道
[00:32:34.000 --> 00:32:37.000]  真正的平安來自於祢
[00:32:37.000 --> 00:32:40.000]  唯有祢的拯救、唯有祢的公義
[00:32:40.000 --> 00:32:42.000]  唯有祢彰顯的能力
[00:32:42.000 --> 00:32:45.000]  才可以帶來真正的平安
[00:32:45.000 --> 00:32:48.000]  就讓我們的眼目能夠專注於
[00:32:48.000 --> 00:32:51.000]  基督你所承受的平安當中
[00:32:51.000 --> 00:32:55.000]  在這個時代當中仍然能夠堅守對你的信靠
[00:32:55.000 --> 00:32:58.000]  專心等候你應許的實現
[00:32:58.000 --> 00:33:02.000]  求主祢來繼續兼顧我們的信心
[00:33:02.000 --> 00:33:05.000]  在這個等候的時間仍然不忘記
[00:33:05.000 --> 00:33:07.000]  神祢今天依然作王
[00:33:07.000 --> 00:33:09.000]  祢依然掌管一切
[00:33:10.000 --> 00:33:12.000]  求主祢繼續隨便我們禱告
[00:33:12.000 --> 00:33:13.000]  禱告大福
[00:33:13.000 --> 00:33:15.000]  靠著耶穌基督得勝的名給
[00:33:15.000 --> 00:33:16.000]  阿們
[00:33:17.000 --> 00:33:20.000]  多謝Joseph給我們的提醒
[00:33:20.000 --> 00:33:21.000]  剛才我們說到拜完
[00:33:21.000 --> 00:33:22.000]  代代平安
[00:33:22.000 --> 00:33:24.000]  希望我們不只是口頭禪
[00:33:24.000 --> 00:33:27.000]  我們知道平安是從耶穌基督而來
[00:33:27.000 --> 00:33:29.000]  剛才講完他提醒我們
[00:33:29.000 --> 00:33:31.000]  真正的平安在神
[00:33:31.000 --> 00:33:32.000]  真正的神
[00:33:32.000 --> 00:33:33.000]  多謝
[00:33:33.000 --> 00:33:36.000]  願上帝給大家平安
[00:33:36.000 --> 00:33:38.000]  下個星期能夠和大家一起來
[00:33:38.000 --> 00:33:39.000]  侍奉一切敬拜
[00:33:39.000 --> 00:33:40.000]  多謝

