
[00:00:00.000 --> 00:00:01.400]  大家祝福平安
[00:24:45.880 --> 00:24:49.880]  Me Time是可以幫助我們每一個人
[00:24:49.880 --> 00:24:52.960]  所以我也很想這一刻
[00:24:52.960 --> 00:24:55.920]  你試一下有什麼感受
[00:24:55.920 --> 00:24:59.920]  你試一下可以有一人之境
[00:24:59.920 --> 00:25:02.960]  你試一下去想像
[00:25:02.960 --> 00:25:06.960]  自己身處在那個現場
[00:25:06.960 --> 00:25:12.960]  讓我們一起有個祈禱
[00:25:12.960 --> 00:25:17.740]  感謝耶穌
[00:25:17.740 --> 00:25:20.580]  感謝祢的憐憫
[00:25:20.580 --> 00:25:24.320]  祢是很樂意
[00:25:24.320 --> 00:25:28.820]  傾流祢的那份恩典給我們
[00:25:28.820 --> 00:25:34.820]  即使我們在絕望當中
[00:25:34.820 --> 00:25:41.560]  祢很樂意主動幫助我們
[00:25:41.560 --> 00:25:43.860]  我再請祢
[00:25:43.860 --> 00:25:46.180]  求主憐憫
[00:25:46.180 --> 00:25:47.640]  施忍

