
[00:00:00.000 --> 00:00:05.080]  今天我們看到創世紀的時候
[00:17:57.660 --> 00:17:59.660]  大家記得
[00:17:59.660 --> 00:18:01.660]  在《創世紀》第四章之後
[00:18:01.660 --> 00:18:03.660]  說到戈隱的家譜
[00:18:03.660 --> 00:18:05.660]  我們就看到戈隱的後代是什麼
[00:18:05.660 --> 00:18:09.660]  是畜牧業的先祖
[00:18:09.660 --> 00:18:11.660]  是音樂的先祖
[00:18:11.660 --> 00:18:13.660]  是不同工業的先祖
[00:18:13.660 --> 00:18:15.660]  等等
[00:18:15.660 --> 00:18:17.660]  這些如果我們明白
[00:18:17.660 --> 00:18:19.660]  比對研究的時候
[00:18:19.660 --> 00:18:21.660]  明白當時近東的人
[00:18:21.660 --> 00:18:23.660]  如何想起源史的時候
[00:18:23.660 --> 00:18:25.660]  如何說到人的文明
[00:18:25.660 --> 00:18:27.660]  我們就完全沒有任何驚訝的東西
[00:18:27.660 --> 00:18:29.660]  因為
[00:18:29.660 --> 00:18:31.660]  說起源史的時候
[00:18:31.660 --> 00:18:33.660]  一定會說到人類的文明
[00:18:33.660 --> 00:18:35.660]  人類文明的發展
[00:18:35.660 --> 00:18:37.660]  有城市的建設
[00:18:37.660 --> 00:18:39.660]  有畜牧業等等
[00:18:39.660 --> 00:18:41.660]  所以《創世紀》第四章
[00:18:41.660 --> 00:18:43.660]  但是有一個分別
[00:18:43.660 --> 00:18:45.660]  這些人類文明就是去神華化
[00:18:45.660 --> 00:18:47.660]  可以這麼說
[00:18:47.660 --> 00:18:49.660]  就是說人類所建造出來的東西
[00:18:49.660 --> 00:18:51.660]  有畜牧業等等
[00:18:51.660 --> 00:18:53.660]  完全都是人類自己
[00:18:53.660 --> 00:18:55.660]  管理萬物的時候
[00:18:55.660 --> 00:18:57.660]  得到的
[00:18:57.660 --> 00:18:59.660]  結果
[00:18:59.660 --> 00:19:01.660]  並且《創世紀》
[00:19:01.660 --> 00:19:03.660]  想焦點放在哪裡
[00:19:03.660 --> 00:19:05.660]  就不是去推崇
[00:19:05.660 --> 00:19:07.660]  這些文明
[00:19:07.660 --> 00:19:09.660]  人類很厲害
[00:19:09.660 --> 00:19:11.660]  能夠有科技
[00:19:11.660 --> 00:19:13.660]  能夠有城市
[00:19:13.660 --> 00:19:15.660]  有不同的發展等等
[00:19:15.660 --> 00:19:17.660]  《創世紀》一至十一章
[00:19:17.660 --> 00:19:19.660]  是說罪惡
[00:19:19.660 --> 00:19:21.660]  越來越擴散
[00:19:21.660 --> 00:19:23.660]  破壞這個世界
[00:19:23.660 --> 00:19:25.660]  所以最後有洪水出現
[00:19:25.660 --> 00:19:27.660]  等等
[00:19:27.660 --> 00:19:29.660]  這些下一次我們會繼續
[00:19:29.660 --> 00:19:31.660]  去解釋多一點
[00:19:31.660 --> 00:19:33.660]  但是這裡是一個工具
[00:19:33.660 --> 00:19:35.660]  給大家去了解
[00:19:35.660 --> 00:19:37.660]  為什麼我們需要了解
[00:19:37.660 --> 00:19:41.660]  近東的文獻
[00:19:41.660 --> 00:19:43.660]  絕對不是因為
[00:19:43.660 --> 00:19:45.660]  我們當聖經
[00:19:45.660 --> 00:19:47.660]  和這些所謂
[00:19:47.660 --> 00:19:49.660]  異邦異教的文獻
[00:19:49.660 --> 00:19:51.660]  去相提並論
[00:19:51.660 --> 00:19:53.660]  而是我們知道當時的世界
[00:19:53.660 --> 00:19:55.660]  給我們一個視窗
[00:19:55.660 --> 00:19:57.660]  我們知道他們是怎麼想
[00:19:57.660 --> 00:19:59.660]  這個宇宙
[00:19:59.660 --> 00:20:01.660]  怎麼想人類
[00:20:01.660 --> 00:20:03.660]  而上帝是藉著
[00:20:03.660 --> 00:20:05.660]  這個觀念
[00:20:05.660 --> 00:20:07.660]  去表達他自己
[00:20:07.660 --> 00:20:09.660]  所以這裡是單單
[00:20:09.660 --> 00:20:11.660]  一種工具
[00:20:11.660 --> 00:20:13.660]  給大家一些參考
[00:20:13.660 --> 00:20:15.660]  暫時這次的課
[00:20:15.660 --> 00:20:17.660]  就說到這裡
[00:20:17.660 --> 00:20:19.660]  如果喜歡我們的影片
[00:20:19.660 --> 00:20:21.660]  就記得要讚好、留言和分享
[00:20:21.660 --> 00:20:23.660]  (字幕製作:貝爾)

