
[00:00:00.000 --> 00:00:02.000]  大家好 大家午安
[00:23:05.340 --> 00:23:07.340]  如果我擺在你面前
[00:23:07.340 --> 00:23:11.340]  你會不會喝呢?
[00:23:11.340 --> 00:23:12.340]  但很好奇
[00:23:12.340 --> 00:23:15.340]  我看著這個介紹
[00:23:15.340 --> 00:23:18.340]  100%
[00:23:18.340 --> 00:23:19.340]  我都很好奇
[00:23:19.340 --> 00:23:22.340]  到底行不行
[00:23:22.340 --> 00:23:28.340]  但我以前喝過這個酒造的酒
[00:23:28.340 --> 00:23:31.340]  我知道這個釀酒師很厲害
[00:23:31.340 --> 00:23:32.340]  很有熱誠
[00:23:32.340 --> 00:23:34.340]  他的方法
[00:23:34.340 --> 00:23:36.340]  他的技巧
[00:23:36.340 --> 00:23:41.340]  我永遠都覺得很讚嘆
[00:23:41.340 --> 00:23:42.340]  為什麼可以這樣?
[00:23:42.340 --> 00:23:44.340]  我見過的
[00:23:44.340 --> 00:23:45.340]  他用同一種米
[00:23:45.340 --> 00:23:48.340]  同一種釀製的方法
[00:23:48.340 --> 00:23:51.340]  但他只是把溫度改變
[00:23:51.340 --> 00:23:57.340]  他可以做出最dry和最甜的酒
[00:23:57.340 --> 00:24:02.340]  很離譜
[00:24:02.340 --> 00:24:04.340]  當我還在半信半疑
[00:24:04.340 --> 00:24:09.340]  我就嘗試去重複去釀了一瓶這樣的酒
[00:24:09.340 --> 00:24:11.340]  我就買了回來品嘗
[00:24:11.340 --> 00:24:13.340]  結果是怎樣?
[00:24:13.340 --> 00:24:16.340]  我猜你都猜到
[00:24:16.340 --> 00:24:21.340]  我好像進入了一個稻米田
[00:24:21.340 --> 00:24:23.340]  旁邊有些花香
[00:24:23.340 --> 00:24:26.340]  慢慢飄過來
[00:24:26.340 --> 00:24:32.340]  但最重的是一份清香的米味
[00:24:32.340 --> 00:24:34.340]  不知為何
[00:24:34.340 --> 00:24:37.340]  在我整個喉嚨
[00:24:37.340 --> 00:24:40.340]  那種餘韻
[00:24:40.340 --> 00:24:42.340]  不用吃飯
[00:24:42.340 --> 00:24:45.340]  很棒
[00:24:45.340 --> 00:24:50.340]  好像浸在了米水當中
[00:24:50.340 --> 00:24:53.340]  很棒
[00:24:53.340 --> 00:24:59.340]  我猜耶穌留下這麼多酒
[00:24:59.340 --> 00:25:02.340]  其實都可能想教我們一件事
[00:25:02.340 --> 00:25:05.340]  真正
[00:25:05.340 --> 00:25:08.340]  我們真的什麼都沒有
[00:25:08.340 --> 00:25:14.340]  或者我們真正覺得時間未到
[00:25:14.340 --> 00:25:17.340]  不斷去罵不同的人
[00:25:17.340 --> 00:25:20.340]  但是一杯酒
[00:25:20.340 --> 00:25:22.340]  讓我們深入了解一下
[00:25:22.340 --> 00:25:27.340]  很具體地讓我們知道
[00:25:27.340 --> 00:25:30.340]  原來去到這裡
[00:25:30.340 --> 00:25:33.340]  走入受賞
[00:25:33.340 --> 00:25:36.340]  受更受
[00:25:36.340 --> 00:25:38.340]  當然我們不要喝那麼多酒
[00:25:39.340 --> 00:25:44.340]  但若然你真的借酒消愁
[00:25:44.340 --> 00:25:46.340]  很愁的時候
[00:25:46.340 --> 00:25:49.340]  就一杯喜,兩杯慈
[00:25:49.340 --> 00:25:56.340]  但你不妨嘗試慢慢去嗅
[00:25:56.340 --> 00:25:58.340]  嗅一下
[00:25:58.340 --> 00:26:00.340]  然後嗅
[00:26:00.340 --> 00:26:04.340]  在當中有多少層次
[00:26:04.340 --> 00:26:06.340]  多少韻味
[00:26:06.340 --> 00:26:10.340]  同時你又要想想
[00:26:10.340 --> 00:26:13.340]  耶穌這個釀酒師
[00:26:13.340 --> 00:26:16.340]  他那份創造的奇妙
[00:26:16.340 --> 00:26:18.340]  他的技巧
[00:26:18.340 --> 00:26:21.340]  多出乎你的想像
[00:26:21.340 --> 00:26:23.340]  雖然乾
[00:26:23.340 --> 00:26:27.340]  但是又很順滑入口
[00:26:27.340 --> 00:26:29.340]  雖然苦
[00:26:29.340 --> 00:26:34.340]  但是又微微出現甜味
[00:26:34.340 --> 00:26:37.340]  有不同的香氣
[00:26:37.340 --> 00:26:43.340]  百花盛放在你整個人的身上
[00:26:43.340 --> 00:26:46.340]  那份餘韻十足
[00:26:46.340 --> 00:26:51.340]  令你感覺有一份幸福的感受
[00:26:51.340 --> 00:26:56.340]  見大家都好像差不多了
[00:26:56.340 --> 00:26:58.340]  我又望一下手錶
[00:26:58.340 --> 00:27:00.340]  是喝一杯的時候了
[00:27:00.340 --> 00:27:01.340]  先走了
[00:27:01.340 --> 00:27:02.340]  先這樣吧
[00:27:02.340 --> 00:27:04.340]  下次再見啦!
[00:27:04.340 --> 00:27:06.340]  謝謝大家收看,再見!

