
[00:00:00.000 --> 00:00:12.400]  我都同Irene同樣感覺
[00:16:36.700 --> 00:16:41.700]  仍然有一度同神隔開咗路過嘅牆
[00:16:41.700 --> 00:16:43.700]  我哋可以講話呢個係一個火牆
[00:16:43.700 --> 00:16:48.700]  人因為係咁翻唔到神為佢哋創造嘅樂園
[00:16:48.700 --> 00:16:54.700]  但係神做咗一樣不可思議嘅嘢
[00:16:54.700 --> 00:16:56.700]  佢要翻越呢個火牆
[00:16:56.700 --> 00:16:58.700]  係藉住咩嘢呢
[00:16:58.700 --> 00:17:00.700]  不可思議嘅就係呢句嘅說話
[00:17:00.700 --> 00:17:04.700]  耶穌親密嘅門徒
[00:17:04.700 --> 00:17:06.700]  佢親眼見過
[00:17:06.700 --> 00:17:08.700]  佢寫咗呢句說話出嚟
[00:17:08.700 --> 00:17:10.700]  佢寫咗呢句聖經出嚟
[00:17:10.700 --> 00:17:15.700]  道成肉身住在我門中間
[00:17:15.700 --> 00:17:21.700]  充充足足有欣點有真美
[00:17:21.700 --> 00:17:24.700]  道成肉身
[00:17:24.700 --> 00:17:27.700]  呢四個字相當之震撼
[00:17:27.700 --> 00:17:29.700]  震撼咗我哋整個人類
[00:17:29.700 --> 00:17:35.700]  係神佢竟然成為咗有血有肉嘅人
[00:17:35.700 --> 00:17:40.700]  佢搬到嚟呢個世界同我哋一齊住
[00:17:40.700 --> 00:17:41.700]  為咗嘅係乜嘢呢
[00:17:41.700 --> 00:17:43.700]  為咗嘅係要拯救我哋
[00:17:43.700 --> 00:17:45.700]  佢翻越呢一個牆
[00:17:45.700 --> 00:17:48.700]  為咗嘅係要拯救我哋
[00:17:48.700 --> 00:17:51.700]  翻越一道我哋同神
[00:17:51.700 --> 00:17:54.700]  隔絕嘅火牆
[00:17:54.700 --> 00:17:56.700]  道成肉身呢
[00:17:56.700 --> 00:17:57.700]  嚟到我哋中間
[00:17:57.700 --> 00:17:59.700]  住喺我哋中間
[00:17:59.700 --> 00:18:05.700]  充充足足嘅有欣點有真美
[00:18:05.700 --> 00:18:08.700]  開始嘅時候Mark Sir都提過
[00:18:08.700 --> 00:18:11.700]  今日我哋慶祝聖誕係咩呢
[00:18:11.700 --> 00:18:14.700]  不如我哋將我哋目光
[00:18:14.700 --> 00:18:17.700]  倒返轉 吞返啲離佢去睇
[00:18:17.700 --> 00:18:19.700]  我哋慶祝張能權
[00:18:19.700 --> 00:18:23.700]  我哋人類嘅救主快將降臨
[00:18:23.700 --> 00:18:30.700]  但係聖誕節係咪Party 禮物 裝飾係最重要呢
[00:18:30.700 --> 00:18:32.700]  重要 你同我都鍾意
[00:18:32.700 --> 00:18:36.700]  但係千祈唔好將呢啲係掩蓋咗
[00:18:36.700 --> 00:18:38.700]  聖誕節真正重要嘅
[00:18:38.700 --> 00:18:41.700]  就係我哋慶祝人類嘅救主
[00:18:41.700 --> 00:18:44.700]  佢翻牆嘅嚟到我哋呢個世界
[00:18:44.700 --> 00:18:48.700]  到成肉身嚟到我哋呢度
[00:18:48.700 --> 00:18:50.700]  佢搬到呢個世界
[00:18:50.700 --> 00:18:53.700]  佢衣食住行唔再係天街嘅
[00:18:53.700 --> 00:18:54.700]  係繁盛嘅
[00:18:54.700 --> 00:18:56.700]  而且佢揀選擇嚟到呢個世界
[00:18:56.700 --> 00:18:58.700]  唔係去嗰啲高貴嘅地方
[00:18:58.700 --> 00:19:00.700]  佢揀嘅就係好平民嘅地區
[00:19:00.700 --> 00:19:03.700]  好似我哋呢度McKinney Park
[00:19:03.700 --> 00:19:05.700]  Gridgeport Chinatown
[00:19:05.700 --> 00:19:07.700]  係啲好平民嘅地區
[00:19:07.700 --> 00:19:10.700]  佢搵嘅餐廳亦都係去
[00:19:10.700 --> 00:19:12.700]  如風尾呀 美妮芝嘅呀
[00:19:12.700 --> 00:19:13.700]  Basement 呀呢啲咁樣
[00:19:13.700 --> 00:19:15.700]  同我哋好貼身嘅
[00:19:15.700 --> 00:19:20.700]  佢選擇與我哋一齊住喺我哋中間
[00:19:20.700 --> 00:19:22.700]  佢更加選擇嘅
[00:19:22.700 --> 00:19:24.700]  唔係優厚嘅對待
[00:19:24.700 --> 00:19:27.700]  相反嘅係好惡劣嘅對待
[00:19:27.700 --> 00:19:30.700]  佢由得人咁樣對待佢
[00:19:30.700 --> 00:19:34.700]  佢對人妒忌 憎恨 誤解
[00:19:34.700 --> 00:19:38.700]  甚至係陷害
[00:19:38.700 --> 00:19:42.700]  呢啲人唔單止係當時嘅聖殿嘅領袖
[00:19:42.700 --> 00:19:44.700]  亦都有好多同佢親密嘅人
[00:19:44.700 --> 00:19:47.700]  有啲係佢嘅同鄉
[00:19:47.700 --> 00:19:49.700]  咁係咪無人對佢好呢?
[00:19:49.700 --> 00:19:52.700]  當然有 只不過係當佢危難嘅時候呢
[00:19:52.700 --> 00:19:54.700]  呢啲人都走咗
[00:19:54.700 --> 00:19:58.700]  但係注意 值得我哋注意嘅係
[00:19:58.700 --> 00:20:00.700]  呢啲唔係意外嚟嘅
[00:20:00.700 --> 00:20:03.700]  我哋唔使淨係計耶穌慘嘅
[00:20:03.700 --> 00:20:05.700]  呢個係佢嘅計劃嚟嘅
[00:20:05.700 --> 00:20:08.700]  係佢計劃嚟到呢個世界上面
[00:20:08.700 --> 00:20:09.700]  受到呢啲嘅對待
[00:20:09.700 --> 00:20:12.700]  而至尊嘅目的係為咗拯救你同埋我
[00:20:12.700 --> 00:20:14.700]  喺罪裏面嘅困境
[00:20:14.700 --> 00:20:18.700]  使我哋唔再殘缺 敗壞 破碎
[00:20:18.700 --> 00:20:20.700]  以致後死亡
[00:20:20.700 --> 00:20:25.700]  講返呢班神connect嘅小民
[00:20:25.700 --> 00:20:29.700]  佢哋當時完全get唔到 明唔到
[00:20:29.700 --> 00:20:32.700]  因為喺佢哋嘅歷史裏面
[00:20:32.700 --> 00:20:35.700]  喺佢哋一味睇到
[00:20:35.700 --> 00:20:38.700]  舊日嘅先知寓言嘅呢位舊世主
[00:20:38.700 --> 00:20:41.700]  佢哋以為一位高貴嘅君王
[00:20:41.700 --> 00:20:45.700]  使佢哋以色列國能夠光輝燦爛
[00:20:45.700 --> 00:20:47.700]  但係佢哋冇諗到
[00:20:47.700 --> 00:20:49.700]  呢個舊世主
[00:20:49.700 --> 00:20:51.700]  以咁低下嘅身份嚟到呢個世界上
[00:20:51.700 --> 00:20:53.700]  對佢哋嚟講好難接受
[00:20:53.700 --> 00:20:58.700]  但係後嚟好多人都大徹大悟
[00:20:58.700 --> 00:20:59.700]  佢哋到底明白
[00:20:59.700 --> 00:21:02.700]  被釘喺十字架上面嘅耶穌
[00:21:02.700 --> 00:21:05.700]  原來就係神徹底connect
[00:21:05.700 --> 00:21:08.700]  為嘅係要實現佢當日喺伊甸園
[00:21:08.700 --> 00:21:11.700]  答應過我哋要救返我哋
[00:21:11.700 --> 00:21:15.700]  道成肉身住喺我哋中間
[00:21:15.700 --> 00:21:17.700]  充充足足嘅有真理
[00:21:17.700 --> 00:21:19.700]  唔係咩
[00:21:19.700 --> 00:21:22.700]  佢道成肉身嚟到世界上
[00:21:22.700 --> 00:21:24.700]  同我哋罪人connect
[00:21:24.700 --> 00:21:27.700]  以至代我哋稱秀嚴罰
[00:21:27.700 --> 00:21:29.700]  呢個係恩典
[00:21:29.700 --> 00:21:32.700]  而佢死咗之後
[00:21:32.700 --> 00:21:34.700]  第三日佢復活咗
[00:21:34.700 --> 00:21:36.700]  表明佢能夠為我哋人類
[00:21:36.700 --> 00:21:38.700]  打咗一場徹底嘅仗
[00:21:38.700 --> 00:21:40.700]  亦都表明咗
[00:21:40.700 --> 00:21:42.700]  神喺伊甸園裏面嘅承諾
[00:21:42.700 --> 00:21:44.700]  唔係空頭支票
[00:21:44.700 --> 00:21:46.700]  呢個係真理
[00:21:46.700 --> 00:21:48.700]  好可惜嘅就係
[00:21:48.700 --> 00:21:50.700]  等我哋繼續睇呢一個
[00:21:50.700 --> 00:21:52.700]  約翰福音第一章嘅時候
[00:21:52.700 --> 00:21:55.700]  佢前文講嘅嘢令到我哋好尷尬
[00:21:55.700 --> 00:21:56.700]  好心疼
[00:21:56.700 --> 00:21:58.700]  佢前文講到話
[00:21:58.700 --> 00:21:59.700]  佢喺世界
[00:21:59.700 --> 00:22:01.700]  世界亦都係藉住佢做嘅
[00:22:01.700 --> 00:22:03.700]  但係世界卻唔認識佢
[00:22:03.700 --> 00:22:05.700]  佢嚟到自己嘅地方
[00:22:05.700 --> 00:22:07.700]  世人都不接待佢
[00:22:07.700 --> 00:22:11.700]  但係雖然係咁樣
[00:22:11.700 --> 00:22:13.700]  佢仍然嘅嚟connect我哋
[00:22:13.700 --> 00:22:15.700]  為咗懲戒我哋
[00:22:15.700 --> 00:22:17.700]  佢仲要話畀我哋聽一個
[00:22:17.700 --> 00:22:18.700]  好寶貴嘅訊息
[00:22:18.700 --> 00:22:21.700]  就係凡願意接待佢嘅
[00:22:21.700 --> 00:22:23.700]  就係信佢名嘅人
[00:22:23.700 --> 00:22:24.700]  佢就賜畀佢哋權臂
[00:22:24.700 --> 00:22:26.700]  作神嘅兒女
[00:22:26.700 --> 00:22:27.700]  意思就係話
[00:22:27.700 --> 00:22:29.700]  如果你聽到呢個故事
[00:22:29.700 --> 00:22:30.700]  你謙卑嘅
[00:22:30.700 --> 00:22:31.700]  用你最大嘅真誠
[00:22:31.700 --> 00:22:34.700]  嚟到接受呢一位嘅救主
[00:22:34.700 --> 00:22:36.700]  呢位降生為人嘅神
[00:22:36.700 --> 00:22:39.700]  耶穌嘅翻牆
[00:22:39.700 --> 00:22:42.700]  亦都可以使到你翻牆
[00:22:42.700 --> 00:22:45.700]  問題係
[00:22:45.700 --> 00:22:48.700]  你今日已經謙卑接受咗佢咩?
[00:22:48.700 --> 00:22:51.700]  以上我好似淨係講一個故仔
[00:22:51.700 --> 00:22:52.700]  都未開始講到
[00:22:52.700 --> 00:22:54.700]  但其實講完啦
[00:22:54.700 --> 00:22:55.700]  因為今日
[00:22:55.700 --> 00:22:58.700]  踏入十二月嘅聖誕嘅season
[00:22:58.700 --> 00:22:59.700]  令我覺得
[00:22:59.700 --> 00:23:01.700]  我哋需要去重溫返
[00:23:01.700 --> 00:23:04.700]  呢啲咁重要寶貴嘅故事
[00:23:04.700 --> 00:23:06.700]  唔係因為呢啲故事
[00:23:06.700 --> 00:23:09.700]  令到我哋覺得好窩心
[00:23:09.700 --> 00:23:11.700]  係令到我哋覺得好溫馨
[00:23:11.700 --> 00:23:12.700]  而係呢個故事
[00:23:12.700 --> 00:23:15.700]  對我哋人類係最重要嘅故事
[00:23:15.700 --> 00:23:16.700]  讓我哋認識
[00:23:16.700 --> 00:23:18.700]  我哋嘅神係幾咁愛我哋
[00:23:18.700 --> 00:23:20.700]  我哋又咁諗
[00:23:20.700 --> 00:23:22.700]  我哋嘅神既要咁樣connect我哋
[00:23:22.700 --> 00:23:23.700]  嚟拯救我哋
[00:23:23.700 --> 00:23:25.700]  如果我哋今日
[00:23:25.700 --> 00:23:28.700]  喺人生嘅孤單困惑裏面
[00:23:28.700 --> 00:23:30.700]  佢點會唔理我哋呢
[00:23:30.700 --> 00:23:32.700]  各位弟兄姊妹
[00:23:32.700 --> 00:23:34.700]  或者你今日面對你人生嘅困難
[00:23:34.700 --> 00:23:38.700]  又或者係喺香港今日嘅局勢裏面
[00:23:38.700 --> 00:23:40.700]  你會感覺到好窄聲
[00:23:40.700 --> 00:23:43.700]  或者我哋都喊叫過
[00:23:43.700 --> 00:23:45.700]  神呀你幾時出手呀
[00:23:45.700 --> 00:23:48.700]  但係其實我哋問錯咗
[00:23:48.700 --> 00:23:50.700]  我哋應該問
[00:23:50.700 --> 00:23:52.700]  我哋幾時出手呀
[00:23:52.700 --> 00:23:54.700]  喺咁耐
[00:23:54.700 --> 00:23:56.700]  我哋作為神嘅子民
[00:23:56.700 --> 00:23:58.700]  我哋舉過幾多次頭部嘅手呢
[00:23:58.700 --> 00:24:00.700]  弟兄姊妹
[00:24:00.700 --> 00:24:02.700]  我哋肯定一樣嘢
[00:24:02.700 --> 00:24:06.700]  我哋人希望嘅拯救方法
[00:24:06.700 --> 00:24:08.700]  係短暫嘅
[00:24:08.700 --> 00:24:10.700]  因為喺呢個有罪嘅世界
[00:24:10.700 --> 00:24:12.700]  今日我哋忠言得到公義
[00:24:12.700 --> 00:24:14.700]  明日不義忌事又嚟
[00:24:14.700 --> 00:24:16.700]  甚至係話
[00:24:16.700 --> 00:24:18.700]  今日你得到希治
[00:24:18.700 --> 00:24:20.700]  明日你嘅病痛又會嚟
[00:24:20.700 --> 00:24:22.700]  所以我哋要深信
[00:24:22.700 --> 00:24:24.700]  我哋嘅神嚟到呢個世界
[00:24:24.700 --> 00:24:28.700]  唔係拯救呢個短暫嘅世界
[00:24:28.700 --> 00:24:30.700]  佢係要拯救我哋嘅永恆
[00:24:30.700 --> 00:24:33.700]  問題係我哋有冇攞出一個謙卑
[00:24:33.700 --> 00:24:34.700]  真誠
[00:24:34.700 --> 00:24:35.700]  降服嘅信心
[00:24:35.700 --> 00:24:38.700]  嚟到接受佢畀我哋呢個靚得
[00:24:38.700 --> 00:24:40.700]  佢對我哋嘅connect呢
[00:24:40.700 --> 00:24:43.700]  喺呢個聖誕節快嚟嘅日子
[00:24:43.700 --> 00:24:45.700]  我想畀大家
[00:24:45.700 --> 00:24:48.700]  同大家去操練兩個功課
[00:24:48.700 --> 00:24:50.700]  第一個係
[00:24:50.700 --> 00:24:53.700]  無論今日你嘅日子係點樣
[00:24:53.700 --> 00:24:57.700]  你要對呢位高天般樂美
[00:24:57.700 --> 00:25:00.700]  願意同我哋重新connect嘅神
[00:25:00.700 --> 00:25:02.700]  對佢有信心
[00:25:02.700 --> 00:25:04.700]  無論你日子點樣
[00:25:04.700 --> 00:25:06.700]  第二就係
[00:25:06.700 --> 00:25:08.700]  無論係幾唔容易
[00:25:08.700 --> 00:25:10.700]  我哋都同身邊嘅人
[00:25:10.700 --> 00:25:12.700]  分享呢個故事
[00:25:12.700 --> 00:25:15.700]  讓佢哋亦都能夠
[00:25:15.700 --> 00:25:18.700]  同神重新connect
[00:25:18.700 --> 00:25:21.700]  得到好似我哋得到嘅
[00:25:21.700 --> 00:25:23.700]  永恆嘅福氣
[00:25:23.700 --> 00:25:26.700]  願意我哋一齊去做呢個功課
[00:25:26.700 --> 00:25:27.700]  我哋一齊祈禱
[00:25:27.700 --> 00:25:33.700]  創造我哋
[00:25:33.700 --> 00:25:35.700]  獨一嘅真誠
[00:25:35.700 --> 00:25:37.700]  感謝你
[00:25:37.700 --> 00:25:39.700]  當我哋失散嘅時候
[00:25:39.700 --> 00:25:40.700]  你connect我哋
[00:25:40.700 --> 00:25:42.700]  你嚟到呢個世界
[00:25:42.700 --> 00:25:44.700]  而且
[00:25:44.700 --> 00:25:47.700]  你係付上好大嘅代價嚟到
[00:25:47.700 --> 00:25:50.700]  感謝光照喺呢個黑暗嘅世界
[00:25:50.700 --> 00:25:53.700]  使命我哋嘅人生反轉過嚟
[00:25:53.700 --> 00:25:55.700]  我哋今日被光照著
[00:25:55.700 --> 00:26:00.700]  我哋永恆更加得到呢個光去帶領
[00:26:00.700 --> 00:26:02.700]  感謝你
[00:26:02.700 --> 00:26:05.700]  讓我哋唔單止
[00:26:05.700 --> 00:26:09.700]  感謝我哋總一生嘅相信你
[00:26:09.700 --> 00:26:13.700]  而且同人去分享你呢個美妙嘅故事
[00:26:13.700 --> 00:26:17.700]  感謝你奉救主耶穌嘅命我哋祷告
[00:26:17.700 --> 00:26:20.500]  願神的話,也祝福大家

