
[00:00:00.000 --> 00:00:02.000]  我們歡迎Mark Sir
[00:17:41.400 --> 00:17:42.400]  另外一個字
[00:17:42.400 --> 00:17:43.400]  另外一個名字
[00:17:43.400 --> 00:17:46.400]  就是比希斯
[00:17:46.400 --> 00:17:47.400]  去問安
[00:17:47.400 --> 00:17:49.400]  這些全部highlight了一個名字
[00:17:49.400 --> 00:17:51.400]  應該是女性的名字
[00:17:51.400 --> 00:17:53.400]  留意這些女性名字一個又一個
[00:17:53.400 --> 00:17:55.400]  保羅用什麼詞語來形容他們呢
[00:17:55.400 --> 00:17:57.400]  奴婦
[00:17:57.400 --> 00:17:59.400]  童工
[00:17:59.400 --> 00:18:03.400]  這些字都是保羅形容自己試圖的工作
[00:18:03.400 --> 00:18:05.400]  形容自己去church plan
[00:18:05.400 --> 00:18:07.400]  形容自己去傳道
[00:18:07.400 --> 00:18:08.400]  在《士徒行傳》
[00:18:08.400 --> 00:18:09.400]  在他的書信裡面
[00:18:09.400 --> 00:18:14.400]  形容自己的冬至
[00:18:14.400 --> 00:18:15.400]  換句話說
[00:18:15.400 --> 00:18:17.400]  保羅正在用他自己的尺度
[00:18:17.400 --> 00:18:20.400]  去量度這些女性
[00:18:20.400 --> 00:18:21.400]  在教會
[00:18:21.400 --> 00:18:24.400]  在神國裡面所做的侍奉
[00:18:24.400 --> 00:18:25.400]  這個就是重點
[00:18:25.400 --> 00:18:26.400]  保羅沒有說
[00:18:26.400 --> 00:18:30.400]  她們只不過是我的助手
[00:18:30.400 --> 00:18:31.400]  保羅說
[00:18:31.400 --> 00:18:33.400]  我和她都一樣
[00:18:33.400 --> 00:18:36.400]  同樣用這些詞語來形容
[00:18:36.400 --> 00:18:39.400]  保羅就是用這些用詞來賦予
[00:18:39.400 --> 00:18:41.400]  給了這些女性
[00:18:41.400 --> 00:18:44.400]  一個充分的重量
[00:18:44.400 --> 00:18:47.400]  她們做的事和我做的事
[00:18:47.400 --> 00:18:48.400]  是一模一樣
[00:18:48.400 --> 00:18:49.400]  你明白我的意思嗎
[00:18:49.400 --> 00:18:51.400]  等於我今天
[00:18:51.400 --> 00:18:54.400]  對另外一個女童工
[00:18:54.400 --> 00:18:56.400]  或者另外一個教會
[00:18:56.400 --> 00:18:57.400]  可能有女牧師
[00:18:57.400 --> 00:18:58.400]  我和她說
[00:18:58.400 --> 00:18:59.400]  你也是做牧職
[00:18:59.400 --> 00:19:01.400]  我也是做牧職的
[00:19:01.400 --> 00:19:03.400]  你也是侍奉的
[00:19:03.400 --> 00:19:05.400]  我也是侍奉的
[00:19:05.400 --> 00:19:06.400]  我不會說
[00:19:06.400 --> 00:19:07.400]  我是侍奉的
[00:19:07.400 --> 00:19:10.400]  你就是侍奉的beta version
[00:19:10.400 --> 00:19:12.400]  差一點的
[00:19:12.400 --> 00:19:13.400]  只是試的
[00:19:13.400 --> 00:19:15.400]  這裡說得很清楚
[00:19:15.400 --> 00:19:16.400]  就是保羅去認定
[00:19:16.400 --> 00:19:19.400]  女性在教會裡面
[00:19:19.400 --> 00:19:21.400]  侍奉的價值
[00:19:21.400 --> 00:19:22.400]  第三方面
[00:19:22.400 --> 00:19:24.400]  就是我們需要接納
[00:19:24.400 --> 00:19:26.400]  這些女性的侍奉
[00:19:26.400 --> 00:19:27.400]  全盤的接納
[00:19:27.400 --> 00:19:29.400]  這些女性的侍奉
[00:19:29.400 --> 00:19:32.400]  我們回到這一章的第一節
[00:19:32.400 --> 00:19:34.400]  提到一個名字
[00:19:34.400 --> 00:19:36.400]  我們經常都聽見的
[00:19:36.400 --> 00:19:38.400]  原來出自這裡
[00:19:38.400 --> 00:19:40.400]  十六章第一節
[00:19:40.400 --> 00:19:42.400]  她第一個問安的人
[00:19:42.400 --> 00:19:46.400]  就是和保羅同工的一個姐妹
[00:19:46.400 --> 00:19:47.400]  她說
[00:19:47.400 --> 00:19:49.400]  我向你們羅馬教會
[00:19:49.400 --> 00:19:52.400]  推薦我們的姐妹
[00:19:52.400 --> 00:19:55.400]  菲比
[00:19:55.400 --> 00:19:58.400]  她是堅格理教會的執事
[00:19:58.400 --> 00:20:00.400]  堅格理就是哥倫多
[00:20:00.400 --> 00:20:02.400]  另外一個的海灣人
[00:20:02.400 --> 00:20:03.400]  堅格理教會裡面
[00:20:03.400 --> 00:20:05.400]  他是做執事的
[00:20:05.400 --> 00:20:07.400]  請你們在主裡面
[00:20:07.400 --> 00:20:09.400]  用合乎聖徒的方式
[00:20:09.400 --> 00:20:11.400]  來去接待他
[00:20:11.400 --> 00:20:12.400]  他在任何的事上
[00:20:12.400 --> 00:20:14.400]  需要你們幫助的話
[00:20:14.400 --> 00:20:16.400]  你們就幫助他
[00:20:16.400 --> 00:20:19.400]  因為他素來幫助許多人
[00:20:19.400 --> 00:20:21.400]  也都幫助了我
[00:20:21.400 --> 00:20:24.400]  首先這裡說執事
[00:20:24.400 --> 00:20:26.400]  就不是次一等的
[00:20:26.400 --> 00:20:29.400]  就是用一些男性在教會裡面
[00:20:29.400 --> 00:20:31.400]  作領袖的名詞
[00:20:31.400 --> 00:20:33.400]  來形容菲比做的事
[00:20:33.400 --> 00:20:35.400]  是一模一樣的詞語
[00:20:35.400 --> 00:20:37.400]  男性和女性的意思
[00:20:37.400 --> 00:20:40.400]  第二個詞就是幫助這個字
[00:20:40.400 --> 00:20:42.400]  翻譯做幫助或者helper
[00:20:42.400 --> 00:20:44.400]  我們覺得可能是assistant
[00:20:44.400 --> 00:20:46.400]  但其實那個原文
[00:20:46.400 --> 00:20:48.400]  可以翻譯做贊助者
[00:20:48.400 --> 00:20:50.400]  或者恩主
[00:20:50.400 --> 00:20:51.400]  patron
[00:20:51.400 --> 00:20:52.400]  保護者的意思
[00:20:52.400 --> 00:20:54.400]  這些在羅馬的社會裡面
[00:20:54.400 --> 00:20:56.400]  用這樣的字眼來形容一個人的時候
[00:20:56.400 --> 00:20:58.400]  就是講到他是一個有地位
[00:20:58.400 --> 00:21:00.400]  有資源和能夠庇佑
[00:21:00.400 --> 00:21:04.400]  庇護去支持帶領其他人
[00:21:04.400 --> 00:21:05.400]  patron
[00:21:05.400 --> 00:21:08.400]  patron底下就是client
[00:21:08.400 --> 00:21:11.400]  就是他那些所謂受保護的人
[00:21:11.400 --> 00:21:13.400]  或者受他任避的人
[00:21:13.400 --> 00:21:15.400]  所以這裡講到菲比這個人
[00:21:15.400 --> 00:21:16.400]  是一個領袖
[00:21:16.400 --> 00:21:18.400]  不是一個跑腿
[00:21:18.400 --> 00:21:21.400]  不只是幫你做一些事
[00:21:21.400 --> 00:21:23.400]  就算了
[00:21:23.400 --> 00:21:24.400]  還有一樣東西
[00:21:24.400 --> 00:21:26.400]  是經常我們留意不到的
[00:21:26.400 --> 00:21:28.400]  留意不到
[00:21:28.400 --> 00:21:30.400]  羅馬書最後那一章
[00:21:30.400 --> 00:21:32.400]  我們通常不留意
[00:21:32.400 --> 00:21:34.400]  這本書信有什麼教義
[00:21:34.400 --> 00:21:35.400]  有什麼重要的東西
[00:21:35.400 --> 00:21:37.400]  但我們通常忽略了
[00:21:37.400 --> 00:21:39.400]  這封書信這裡講什麼呢
[00:21:39.400 --> 00:21:43.400]  就是寶萊寫完羅馬書
[00:21:43.400 --> 00:21:46.400]  當時寫完一封信的時候
[00:21:46.400 --> 00:21:47.400]  等於我們今天
[00:21:47.400 --> 00:21:49.400]  physically寫完一封信的時候
[00:21:49.400 --> 00:21:55.400]  需要有人去將這封信帶去收信人
[00:21:55.400 --> 00:21:57.400]  今天我們在美國
[00:21:57.400 --> 00:21:59.400]  或者在不同的地方
[00:21:59.400 --> 00:22:01.400]  我們是靠什麼
[00:22:01.400 --> 00:22:03.400]  是靠郵局
[00:22:03.400 --> 00:22:05.400]  是不是郵局
[00:22:05.400 --> 00:22:07.400]  我們就去USPS
[00:22:07.400 --> 00:22:09.400]  等等等很久
[00:22:09.400 --> 00:22:12.400]  就好像你得罪了他
[00:22:12.400 --> 00:22:13.400]  你就等很久
[00:22:13.400 --> 00:22:15.400]  然後才寄到那封信
[00:22:15.400 --> 00:22:16.400]  貼郵票上去
[00:22:16.400 --> 00:22:18.400]  然後寫了寄那封信
[00:22:18.400 --> 00:22:20.400]  付錢寄那封信
[00:22:20.400 --> 00:22:24.400]  郵局就做了這個所謂信差的工作
[00:22:24.400 --> 00:22:27.400]  然後那個信差到最後那一站
[00:22:27.400 --> 00:22:28.400]  收到了
[00:22:28.400 --> 00:22:30.400]  他有另外一個postman
[00:22:30.400 --> 00:22:33.400]  然後他就將那封信放在你的信箱裡面
[00:22:33.400 --> 00:22:35.400]  然後你就打開
[00:22:35.400 --> 00:22:37.400]  你就知道我收到信了
[00:22:37.400 --> 00:22:41.400]  我們就需要中間這個所謂USPS
[00:22:41.400 --> 00:22:43.400]  郵局去幫助我們
[00:22:43.400 --> 00:22:45.400]  以前就沒有所謂
[00:22:45.400 --> 00:22:47.400]  政府有這麼多方便的郵局
[00:22:47.400 --> 00:22:50.400]  以前就靠另外一個信差
[00:22:50.400 --> 00:22:52.400]  你信得過的人
[00:22:52.400 --> 00:22:57.400]  就將這封信帶到受信人的中間
[00:22:57.400 --> 00:23:03.400]  然後這個信差不單止是受他信任
[00:23:03.400 --> 00:23:09.400]  也需要將這封信帶到當地的時候
[00:23:09.400 --> 00:23:10.400]  受眾的時候
[00:23:10.400 --> 00:23:12.400]  就將那封信讀出來
[00:23:12.400 --> 00:23:15.400]  並且要將這封信去解釋
[00:23:15.400 --> 00:23:17.400]  所以你可以想像
[00:23:17.400 --> 00:23:21.400]  保羅在某個地方寫完《羅馬書》
[00:23:21.400 --> 00:23:23.400]  是一封很長的書信
[00:23:23.400 --> 00:23:27.400]  並且是一個很多神學內容的書信
[00:23:27.400 --> 00:23:28.400]  《羅馬書》
[00:23:28.400 --> 00:23:29.400]  有人說是新約
[00:23:29.400 --> 00:23:31.400]  如果你大火的話
[00:23:31.400 --> 00:23:33.400]  整本聖經燒了的話
[00:23:33.400 --> 00:23:34.400]  如果燒剩《羅馬書》
[00:23:34.400 --> 00:23:36.400]  我們還可以撿到很多東西
[00:23:36.400 --> 00:23:38.400]  撿到所有的基本
[00:23:38.400 --> 00:23:40.400]  或者超乎基本的教義
[00:23:40.400 --> 00:23:41.400]  就在《羅馬書》裡面
[00:23:41.400 --> 00:23:43.400]  一封書信保羅寫完了
[00:23:43.400 --> 00:23:46.400]  他不是在羅馬
[00:23:46.400 --> 00:23:48.400]  署名問安埋
[00:23:48.400 --> 00:23:49.400]  封了他
[00:23:49.400 --> 00:23:51.400]  舔一舔他
[00:23:51.400 --> 00:23:52.400]  封了他
[00:23:52.400 --> 00:23:54.400]  然後他交給菲比
[00:23:54.400 --> 00:23:56.400]  菲比就要帶著這封信
[00:23:56.400 --> 00:23:59.400]  好像信差那樣
[00:23:59.400 --> 00:24:02.400]  然後帶到羅馬教會
[00:24:02.400 --> 00:24:04.400]  菲比就去到那裡
[00:24:04.400 --> 00:24:05.400]  教會聚會的時候
[00:24:05.400 --> 00:24:07.400]  就說哪個長老
[00:24:07.400 --> 00:24:09.400]  我有封信帶來
[00:24:09.400 --> 00:24:12.400]  是保羅親筆簽名的信
[00:24:12.400 --> 00:24:15.400]  那裡的教會就會款待他
[00:24:15.400 --> 00:24:16.400]  可能留他幾天在那裡
[00:24:16.400 --> 00:24:19.400]  然後他就在他們聚會的時候
[00:24:19.400 --> 00:24:21.400]  可能是主日
[00:24:21.400 --> 00:24:23.400]  就會將那封信打開
[00:24:23.400 --> 00:24:24.400]  然後讀那封信
[00:24:24.400 --> 00:24:26.400]  讀一讀的時候就會解釋
[00:24:26.400 --> 00:24:27.400]  讀一讀就會解釋
[00:24:27.400 --> 00:24:30.400]  有些評論或者教導
[00:24:30.400 --> 00:24:33.400]  或者會有人問問題
[00:24:33.400 --> 00:24:35.400]  菲比就要代保羅
[00:24:35.400 --> 00:24:39.400]  去做講道和做教導
[00:24:39.400 --> 00:24:41.400]  這個就是當時的文化
[00:24:41.400 --> 00:24:44.400]  這個很多時候我們不是很明白
[00:24:44.400 --> 00:24:45.400]  因為古代的時候
[00:24:45.400 --> 00:24:47.400]  送信那個人
[00:24:47.400 --> 00:24:49.400]  就不是今天我們的郵差
[00:24:49.400 --> 00:24:52.400]  郵差就把你的信放進去
[00:24:52.400 --> 00:24:54.400]  然後他就不說話
[00:24:54.400 --> 00:24:55.400]  你不會問郵差
[00:24:55.400 --> 00:24:57.400]  可不可以解釋一下那封信
[00:24:57.400 --> 00:24:58.400]  不會的
[00:24:58.400 --> 00:24:59.400]  但當時就不是
[00:24:59.400 --> 00:25:02.400]  信差不但帶著那封信上路
[00:25:02.400 --> 00:25:04.400]  可能上路一個禮拜
[00:25:04.400 --> 00:25:05.400]  好幾天
[00:25:05.400 --> 00:25:07.400]  然後帶到教會那裡
[00:25:07.400 --> 00:25:09.400]  然後跟大家讀出來
[00:25:09.400 --> 00:25:12.400]  因為當時大部分的人都是聽東西的
[00:25:12.400 --> 00:25:15.400]  不是大家一起去看字的
[00:25:15.400 --> 00:25:17.400]  是聽菲比來解釋
[00:25:17.400 --> 00:25:20.400]  所以保羅叫菲比做什麼呢
[00:25:20.400 --> 00:25:22.400]  不單只是送信
[00:25:22.400 --> 00:25:25.400]  是一個授權的解經者
[00:25:25.400 --> 00:25:27.400]  授權的解經者
[00:25:27.400 --> 00:25:32.400]  授保羅權的公讀
[00:25:32.400 --> 00:25:34.400]  上帝話語的人
[00:25:34.400 --> 00:25:39.400]  以及去解釋講論上帝話語的人
[00:25:39.400 --> 00:25:41.400]  如果是這樣看的時候
[00:25:41.400 --> 00:25:44.400]  你覺得這個真的很有趣
[00:25:44.400 --> 00:25:47.400]  《羅馬書》這麼重要的書信
[00:25:47.400 --> 00:25:50.400]  保羅選擇的所謂信差
[00:25:50.400 --> 00:25:52.400]  幫他傳講信息的
[00:25:52.400 --> 00:25:54.400]  跟他有同樣地位的
[00:25:54.400 --> 00:25:57.400]  是一個女人
[00:25:57.400 --> 00:25:59.400]  菲比
[00:25:59.400 --> 00:26:01.400]  找了一個菲比
[00:26:01.400 --> 00:26:04.400]  菲比帶這封信去到中間
[00:26:04.400 --> 00:26:06.400]  這個的講法
[00:26:06.400 --> 00:26:07.400]  保羅這樣講
[00:26:07.400 --> 00:26:09.400]  說菲比幫助了很多人
[00:26:09.400 --> 00:26:12.400]  並且他做了信差
[00:26:12.400 --> 00:26:15.400]  不是純粹欣賞他這麼簡單
[00:26:15.400 --> 00:26:17.400]  也不是純粹肯定他這麼簡單
[00:26:17.400 --> 00:26:22.400]  而是叫羅馬教會全盤的接納
[00:26:22.400 --> 00:26:26.400]  菲比帶來的上帝話語
[00:26:26.400 --> 00:26:29.400]  他的重讀、他的解經、他的教導、他的侍奉
[00:26:29.400 --> 00:26:31.400]  全盤要接納
[00:26:31.400 --> 00:26:32.400]  意思就是說
[00:26:32.400 --> 00:26:38.400]  保羅和菲比是兼併兼侍奉的團隊
[00:26:38.400 --> 00:26:40.400]  不是他助手這麼簡單
[00:26:40.400 --> 00:26:43.400]  不是他助手這麼簡單
[00:26:43.400 --> 00:26:45.400]  這樣看的時候
[00:26:45.400 --> 00:26:48.400]  打開了新約的教會
[00:26:48.400 --> 00:26:51.400]  其實就是走在當時社會最前
[00:26:51.400 --> 00:26:55.400]  女性不只是純粹做一個差役
[00:26:55.400 --> 00:26:57.400]  不是做工人
[00:26:57.400 --> 00:27:01.400]  而是和男性一起去建立上帝的工作
[00:27:01.400 --> 00:27:03.400]  你看到保羅怎樣對待這些姐妹
[00:27:03.400 --> 00:27:08.400]  就代表我們今天教會應該怎樣去接待
[00:27:08.400 --> 00:27:13.400]  接納、全盤接納在我們中間的姐妹
[00:27:13.400 --> 00:27:17.400]  我預備這封講道的時候
[00:27:17.400 --> 00:27:21.400]  我就想起以前在大學的時候
[00:27:21.400 --> 00:27:24.400]  有一個女傳道在我們教會
[00:27:24.400 --> 00:27:27.400]  現在都年老了
[00:27:27.400 --> 00:27:29.400]  她不是讀很多書的人
[00:27:29.400 --> 00:27:31.400]  這位女傳道
[00:27:31.400 --> 00:27:33.400]  但是很關心我們
[00:27:33.400 --> 00:27:36.400]  很關心我們年輕一代
[00:27:36.400 --> 00:27:40.400]  為我們禱告
[00:27:40.400 --> 00:27:44.400]  偶爾她會送一些禮物給我們
[00:27:44.400 --> 00:27:48.400]  還有很忠心在我們中間來服侍
[00:27:48.400 --> 00:27:49.400]  我想起的時候
[00:27:49.400 --> 00:27:51.400]  沒有了這位女性
[00:27:51.400 --> 00:27:53.400]  每一位女性的傳道的時候
[00:27:53.400 --> 00:28:00.400]  可能我們屬靈的生命都不能夠成長
[00:28:00.400 --> 00:28:02.400]  很大功勞
[00:28:02.400 --> 00:28:04.400]  她絕對不是助手
[00:28:04.400 --> 00:28:09.400]  是上帝神國的推動者
[00:28:09.400 --> 00:28:12.400]  在我們教會面前
[00:28:12.400 --> 00:28:15.400]  我們要繼續前進的時候
[00:28:15.400 --> 00:28:18.400]  我相信大家都很需要
[00:28:18.400 --> 00:28:21.400]  一起兼命兼力去侍奉她
[00:28:21.400 --> 00:28:25.400]  不只是男人
[00:28:25.400 --> 00:28:28.400]  也要有女性姐妹
[00:28:28.400 --> 00:28:30.400]  當我今天走進來門口的時候
[00:28:30.400 --> 00:28:33.400]  我看到很多姐妹很用心去預備
[00:28:33.400 --> 00:28:36.400]  怎樣去款待我們
[00:28:36.400 --> 00:28:38.400]  歡迎我們等等
[00:28:38.400 --> 00:28:40.400]  我真的很感恩
[00:28:40.400 --> 00:28:43.400]  當然不只是女性才做那件事
[00:28:43.400 --> 00:28:46.400]  男的女的都需要做
[00:28:46.400 --> 00:28:47.400]  我們每個人的角色
[00:28:47.400 --> 00:28:49.400]  每個人的恩賜都有所不同
[00:28:49.400 --> 00:28:51.400]  應該要傳盤的
[00:28:51.400 --> 00:28:53.400]  傾出來
[00:28:53.400 --> 00:28:56.400]  上帝的國是要我們每一個人
[00:28:56.400 --> 00:28:58.400]  一起來同心努力
[00:28:58.400 --> 00:29:00.400]  不只是男女這麼簡單
[00:29:00.400 --> 00:29:04.400]  是一代與一代都需要的
[00:29:04.400 --> 00:29:07.400]  我們有童工
[00:29:07.400 --> 00:29:11.400]  也需要有年輕的童工
[00:29:11.400 --> 00:29:12.400]  在多倫多教會
[00:29:12.400 --> 00:29:14.400]  我接觸不同教會的時候
[00:29:14.400 --> 00:29:17.400]  都聽見同一首歌
[00:29:17.400 --> 00:29:21.400]  教會好像青黃不接
[00:29:21.400 --> 00:29:24.400]  沒有年輕的一代出來
[00:29:24.400 --> 00:29:28.400]  有一個教會跟我分享
[00:29:28.400 --> 00:29:31.400]  我們都試過有很多年輕的童工
[00:29:31.400 --> 00:29:33.400]  但不太可行
[00:29:33.400 --> 00:29:38.400]  不可行就要離開等等
[00:29:38.400 --> 00:29:42.400]  大家喝咖啡聊天吃飯的時候
[00:29:42.400 --> 00:29:44.400]  我都是說這句
[00:29:44.400 --> 00:29:47.400]  我們都要試的
[00:29:47.400 --> 00:29:50.400]  都要給機會
[00:29:50.400 --> 00:29:53.400]  我回想我年輕的時候
[00:29:53.400 --> 00:29:55.400]  不是有人給我機會
[00:29:55.400 --> 00:29:59.400]  今天我也不會功夫這麼大
[00:29:59.400 --> 00:30:01.400]  真的有人給我機會
[00:30:01.400 --> 00:30:04.400]  有人給我機會去試
[00:30:04.400 --> 00:30:08.400]  有人給我機會去失敗
[00:30:08.400 --> 00:30:13.400]  然後我才能培養到今天的我
[00:30:13.400 --> 00:30:16.400]  我們都需要去嘗試
[00:30:16.400 --> 00:30:17.400]  我們教會過去十年
[00:30:17.400 --> 00:30:20.400]  我們都有不同嘗試
[00:30:20.400 --> 00:30:23.400]  有來的 有去的
[00:30:23.400 --> 00:30:26.400]  但有一樣東西我們不能停的
[00:30:26.400 --> 00:30:28.400]  縱使有來有去
[00:30:28.400 --> 00:30:31.400]  我們都要嘗試
[00:30:31.400 --> 00:30:34.400]  忠心侍奉
[00:30:34.400 --> 00:30:36.400]  我們繼續嘗試
[00:30:36.400 --> 00:30:38.400]  我們繼續工作
[00:30:38.400 --> 00:30:39.400]  結果是怎樣
[00:30:39.400 --> 00:30:41.400]  一個交託給上帝
[00:30:41.400 --> 00:30:43.400]  但過程中就需要我們
[00:30:43.400 --> 00:30:45.400]  有男有女
[00:30:45.400 --> 00:30:46.400]  有不同的世代
[00:30:46.400 --> 00:30:49.400]  一齊來服侍
[00:30:49.400 --> 00:30:52.400]  所以希望大家為我們教會禱告
[00:30:52.400 --> 00:30:54.400]  我們慷慨奉獻
[00:30:54.400 --> 00:30:58.400]  慷慨熱心的參與去侍奉
[00:30:58.400 --> 00:31:00.400]  好像我們這個教會一樣
[00:31:00.400 --> 00:31:02.400]  有老的童工
[00:31:02.400 --> 00:31:04.400]  是不是有些很年輕
[00:31:04.400 --> 00:31:08.400]  很有作為的年輕童工
[00:31:08.400 --> 00:31:11.400]  是吧
[00:31:11.400 --> 00:31:12.400]  我們每個人都需要
[00:31:12.400 --> 00:31:15.400]  大家一齊兼命兼工作
[00:31:15.400 --> 00:31:18.400]  我們同心協力去祈禱
[00:31:18.400 --> 00:31:21.400]  主我們求祢
[00:31:21.400 --> 00:31:23.400]  建立我們手所做的
[00:31:23.400 --> 00:31:24.400]  我們手所做的
[00:31:24.400 --> 00:31:25.400]  確實是一些很簡單
[00:31:25.400 --> 00:31:27.400]  很少的東西
[00:31:27.400 --> 00:31:28.400]  在神國裏面
[00:31:28.400 --> 00:31:31.400]  我們有這樣的權利
[00:31:31.400 --> 00:31:32.400]  建立我們的生命
[00:31:32.400 --> 00:31:33.400]  建立我們的家庭
[00:31:33.400 --> 00:31:35.400]  建立我們這個教會的
[00:31:35.400 --> 00:31:37.400]  所謂的群體
[00:31:37.400 --> 00:31:38.400]  以致我們能夠
[00:31:38.400 --> 00:31:40.400]  更多為祢發光
[00:31:40.400 --> 00:31:42.400]  求祢祝福我們教會
[00:31:42.400 --> 00:31:44.400]  祢要祝福不同地方的教會
[00:31:44.400 --> 00:31:46.400]  讓他們滿滿有主
[00:31:46.400 --> 00:31:47.400]  祢自己祝福
[00:31:47.400 --> 00:31:49.400]  有主祢自己加力給他們
[00:31:49.400 --> 00:31:51.400]  讓他們每一個世代
[00:31:51.400 --> 00:31:53.400]  有男有女
[00:31:53.400 --> 00:31:54.400]  弟兄與姊妹
[00:31:54.400 --> 00:31:56.400]  一齊兼命兼的
[00:31:56.400 --> 00:31:57.400]  做一個團隊
[00:31:57.400 --> 00:31:58.400]  來服侍祢
[00:31:58.400 --> 00:32:01.400]  以致祢的名更加被宣揚
[00:32:01.400 --> 00:32:04.400]  我們這樣祈禱奉主明教
[00:32:04.400 --> 00:32:06.400]  再一次歡迎大家
[00:32:06.400 --> 00:32:07.400]  第一件事
[00:32:07.400 --> 00:32:10.400]  我想跟大家做一個提醒
[00:32:10.400 --> 00:32:15.400]  我們的擴展已經非常順利
[00:32:15.400 --> 00:32:16.400]  感謝我們中間
[00:32:16.400 --> 00:32:17.400]  給他們一點掌聲
[00:32:17.400 --> 00:32:19.400]  那些童工
[00:32:19.400 --> 00:32:22.400]  他們背票背得很多
[00:32:22.400 --> 00:32:24.400]  要講價
[00:32:24.400 --> 00:32:26.400]  還有要做裝修工程
[00:32:26.400 --> 00:32:27.400]  看著等等
[00:32:27.400 --> 00:32:28.400]  這個就是我們
[00:32:28.400 --> 00:32:31.400]  所謂105A的大的班房
[00:32:31.400 --> 00:32:33.400]  這個就是我們
[00:32:33.400 --> 00:32:36.400]  剛剛開始設置的廚房
[00:32:36.400 --> 00:32:38.400]  廚房漂亮嗎
[00:32:38.400 --> 00:32:39.400]  OK
[00:32:39.400 --> 00:32:41.400]  沒有你家的那麼漂亮
[00:32:41.400 --> 00:32:43.400]  但是我們也需要
[00:32:43.400 --> 00:32:46.400]  但是我們還有一些工具
[00:32:46.400 --> 00:32:47.400]  或者一些裝修
[00:32:47.400 --> 00:32:48.400]  我們需要做
[00:32:48.400 --> 00:32:49.400]  所以請大家
[00:32:49.400 --> 00:32:52.400]  為我們的建堂
[00:32:52.400 --> 00:32:56.400]  去到施封
[00:32:56.400 --> 00:32:57.400]  還有去到奉獻
[00:32:57.400 --> 00:32:58.400]  這個QR Code
[00:32:58.400 --> 00:32:59.400]  去幫助大家
[00:32:59.400 --> 00:33:01.400]  去到我們這個擴展帳號
[00:33:01.400 --> 00:33:03.400]  我不確定
[00:33:03.400 --> 00:33:06.400]  我們現在有的擴展的資金
[00:33:06.400 --> 00:33:07.400]  是收到多少
[00:33:07.400 --> 00:33:08.400]  我不知道
[00:33:08.400 --> 00:33:09.400]  因為我們下個禮拜
[00:33:09.400 --> 00:33:11.400]  會給大家多一點更新
[00:33:11.400 --> 00:33:12.400]  但是我們友達英姊妹
[00:33:12.400 --> 00:33:13.400]  很慷慨的去奉獻
[00:33:13.400 --> 00:33:15.400]  希望你和我
[00:33:15.400 --> 00:33:16.400]  都一起慷慨的奉獻
[00:33:16.400 --> 00:33:18.400]  去建立上帝的家
[00:33:18.400 --> 00:33:19.400]  好嗎
