
[00:00:00.000 --> 00:00:02.040]   - Good morning, everyone.
[00:21:12.860 --> 00:21:15.740]   For those of you who don't support Trump,
[00:21:15.740 --> 00:21:18.180]   you donate to Trump.
[00:21:18.180 --> 00:21:20.020]   If you fail in your goal,
[00:21:20.020 --> 00:21:21.860]   if you fail to do your daily exercise
[00:21:21.860 --> 00:21:23.860]   or fail to meet your goal,
[00:21:23.860 --> 00:21:27.740]   you're gonna donate money to Trump that you hate, right?
[00:21:27.740 --> 00:21:31.140]   For those of you who hate Biden, you can choose Biden.
[00:21:32.460 --> 00:21:35.580]   And then when you meet your goal, you report it
[00:21:35.580 --> 00:21:39.020]   and then you stop the payment for your credit card, right?
[00:21:39.020 --> 00:21:41.140]   Money is involved.
[00:21:41.140 --> 00:21:43.460]   If you do that or you don't,
[00:21:43.460 --> 00:21:45.460]   you will kind of lose money
[00:21:45.460 --> 00:21:48.300]   and you better work on it, right?
[00:21:48.300 --> 00:21:51.580]   That's how it works.
[00:21:51.580 --> 00:21:55.100]   There's reward and disincentive.
[00:21:55.100 --> 00:21:58.220]   If there's incentive in your life-changing goals
[00:21:58.220 --> 00:22:02.140]   or new US solutions, the psychology is applied.
[00:22:03.140 --> 00:22:05.300]   The rate of success is better
[00:22:05.300 --> 00:22:07.860]   if there's incentive or disincentive.
[00:22:07.860 --> 00:22:10.060]   That's the same way in wisdom literature.
[00:22:10.060 --> 00:22:14.860]   It says one man gives freely if someone is generous to give,
[00:22:14.860 --> 00:22:17.860]   yet gains even more.
[00:22:17.860 --> 00:22:21.980]   Another withholds and comes to poverty.
[00:22:21.980 --> 00:22:24.220]   A generous man will prosper.
[00:22:24.220 --> 00:22:28.660]   He who refreshes others will himself be refreshed.
[00:22:28.660 --> 00:22:30.820]   What is the incentive here?
[00:22:30.820 --> 00:22:32.740]   What is the reward here?
[00:22:32.740 --> 00:22:36.060]   The Bible says that if you honor your wealth,
[00:22:36.060 --> 00:22:40.940]   you honor God with your money, you will increase.
[00:22:40.940 --> 00:22:44.380]   You will benefit others and you will benefit yourself.
[00:22:44.380 --> 00:22:46.100]   That is what Jesus said.
[00:22:46.100 --> 00:22:49.300]   You lay up treasures in heaven, not on earth.
[00:22:49.300 --> 00:22:52.780]   And then your reward will be heavenly, right?
[00:22:52.780 --> 00:22:54.540]   If you will believe in the gospel,
[00:22:54.540 --> 00:22:57.460]   you believe in eternal life, right?
[00:22:57.460 --> 00:23:00.020]   The reward is eternal.
[00:23:00.020 --> 00:23:01.900]   The reward is there.
[00:23:01.900 --> 00:23:05.700]   So once you think about, okay, I need to do maybe New Year.
[00:23:05.700 --> 00:23:11.180]   One of my resolutions is to be faithful in tithes and offering,
[00:23:11.180 --> 00:23:13.660]   to be generous, right?
[00:23:13.660 --> 00:23:18.100]   Not to hold tight to the wealth God has given to me,
[00:23:18.100 --> 00:23:20.380]   but to benefit other people,
[00:23:20.380 --> 00:23:24.900]   to give it, to support the ministry or support the church
[00:23:24.900 --> 00:23:28.140]   or support the cause that is heavenly,
[00:23:28.140 --> 00:23:30.060]   that is gospel related.
[00:23:30.060 --> 00:23:32.740]   You need to understand there's reward
[00:23:32.740 --> 00:23:35.500]   and the reward will be great.
[00:23:35.500 --> 00:23:37.940]   There is incentive there.
[00:23:37.940 --> 00:23:42.420]   But if you do not want to do that, if you withhold,
[00:23:42.420 --> 00:23:44.820]   then there's this incentive.
[00:23:44.820 --> 00:23:49.020]   Your life becomes poor, right?
[00:23:49.020 --> 00:23:51.260]   It's always needy.
[00:23:51.260 --> 00:23:54.860]   If you practice generosity, then God will honor you,
[00:23:54.860 --> 00:23:55.980]   He will bless you,
[00:23:55.980 --> 00:23:59.420]   He will continue to make your life rich.
[00:23:59.420 --> 00:24:02.260]   That is the incentive and disincentive there.
[00:24:02.260 --> 00:24:04.460]   So think about your New Year resolutions.
[00:24:04.460 --> 00:24:08.220]   What are the incentives or what are the disincentive, right?
[00:24:08.220 --> 00:24:10.940]   Yeah, one of the disincentive I can think of,
[00:24:10.940 --> 00:24:12.940]   if you want to read the Bible next year,
[00:24:12.940 --> 00:24:17.820]   if you fail your goal, you sign up stick.com
[00:24:17.820 --> 00:24:19.500]   and you give me $500,
[00:24:19.500 --> 00:24:23.740]   that would be a great motivation for you, right?
[00:24:23.740 --> 00:24:27.020]   Because you don't want the $500 to go into my pocket, right?
[00:24:27.020 --> 00:24:30.500]   And I promise you, if you fail in your goal,
[00:24:30.500 --> 00:24:33.300]   you give me $500 at the end of the year,
[00:24:33.300 --> 00:24:35.020]   I'm gonna keep it for you.
[00:24:35.020 --> 00:24:37.580]   I won't use it, I won't spend it,
[00:24:37.580 --> 00:24:39.340]   and then the following year, if you meet your goal,
[00:24:39.340 --> 00:24:41.540]   I'll give it back, right?
[00:24:41.540 --> 00:24:44.940]   And those kind of incentives or disincentives,
[00:24:44.940 --> 00:24:47.380]   you can think of in your New Year resolutions,
[00:24:47.380 --> 00:24:48.740]   and that is wisdom.
[00:24:48.740 --> 00:24:52.820]   Number three, specifics are better.
[00:24:53.820 --> 00:24:54.820]   Now the wisdom literature
[00:24:54.820 --> 00:24:58.420]   use a lot of different illustrations to talk about wisdom,
[00:24:58.420 --> 00:25:02.580]   usually animals and creatures on Earth.
[00:25:02.580 --> 00:25:04.980]   Sometimes these creatures don't seem to be strong,
[00:25:04.980 --> 00:25:09.100]   don't seem to be wise, but the observers,
[00:25:09.100 --> 00:25:12.740]   you know, wisdom teacher are good observers.
[00:25:12.740 --> 00:25:14.500]   They observe the creation,
[00:25:14.500 --> 00:25:17.660]   they observe how the creatures work, right?
[00:25:17.660 --> 00:25:20.860]   And then they learn lessons of wisdom.
[00:25:20.860 --> 00:25:22.820]   They learn how to be wise.
[00:25:22.820 --> 00:25:27.340]   Chapter six, it says, "Go to the end,
[00:25:27.340 --> 00:25:31.420]   "use lucker, consider the ways and be wise."
[00:25:31.420 --> 00:25:34.460]   They don't have commander, they don't have ruler,
[00:25:34.460 --> 00:25:39.460]   they don't have king, yet they store provisions in summer,
[00:25:39.460 --> 00:25:43.580]   and gather the food at harvest,
[00:25:43.580 --> 00:25:46.740]   at the right time, specific time, right?
[00:25:46.740 --> 00:25:48.340]   And that is wisdom.
[00:25:48.340 --> 00:25:51.380]   And psychologist tells us the more specific your goals are,
[00:25:51.380 --> 00:25:54.660]   the likelihood the success will be.
[00:25:54.660 --> 00:25:59.420]   If your goals are general, you know, non-specific,
[00:25:59.420 --> 00:26:03.460]   you are planning to fail.
[00:26:03.460 --> 00:26:09.580]   And there's a study done in UK on physical exercise.
[00:26:09.580 --> 00:26:12.140]   So they divide the people into two groups.
[00:26:12.140 --> 00:26:16.660]   First group, group A, is that people who are committed
[00:26:16.660 --> 00:26:19.660]   to do exercise on a daily basis,
[00:26:19.660 --> 00:26:21.820]   and they do the checkbox, okay?
[00:26:21.820 --> 00:26:25.460]   I'm gonna commit to do pushup, do crunches,
[00:26:25.460 --> 00:26:28.460]   do plank, walk a little bit, right?
[00:26:28.460 --> 00:26:31.260]   They check the checkbox.
[00:26:31.260 --> 00:26:32.820]   That's group A.
[00:26:32.820 --> 00:26:34.780]   And they follow through,
[00:26:34.780 --> 00:26:39.780]   and the success rate for this group, group one, is 35%.
[00:26:39.780 --> 00:26:44.820]   Group B, they also do the checkbox,
[00:26:44.820 --> 00:26:48.300]   but they write specifics to their goals.
[00:26:48.300 --> 00:26:53.300]   Like time of the day, day of the week that they do exercise,
[00:26:53.300 --> 00:26:57.900]   and how long exactly, how many minutes that they going to do.
[00:26:57.900 --> 00:27:01.300]   20 minutes they gonna check, and then write it down.
[00:27:01.300 --> 00:27:03.900]   And they specify the exact time, place,
[00:27:03.900 --> 00:27:08.500]   where, when to do the goal.
[00:27:08.500 --> 00:27:12.500]   And the success rate is 91%.
[00:27:13.940 --> 00:27:15.620]   Three times higher.
[00:27:15.620 --> 00:27:18.780]   So the more specific that you go,
[00:27:18.780 --> 00:27:21.700]   the more successful you will be, right?
[00:27:21.700 --> 00:27:24.060]   Your goals will be achieved,
[00:27:24.060 --> 00:27:27.860]   and the likelihood to have result is higher.
[00:27:27.860 --> 00:27:29.580]   Let's say you wanna commit yourself
[00:27:29.580 --> 00:27:34.660]   to restructure your worship life, okay?
[00:27:34.660 --> 00:27:36.460]   Every single week, the Lord's Day,
[00:27:36.460 --> 00:27:39.540]   you're gonna come here and worship, right?
[00:27:39.540 --> 00:27:41.740]   And that's a very, very good goal, right?
[00:27:41.740 --> 00:27:43.820]   That's a very good goal, because as the people of God,
[00:27:43.820 --> 00:27:45.780]   we need to worship Him, right?
[00:27:45.780 --> 00:27:49.300]   The day of Sabbath, or day of celebrations,
[00:27:49.300 --> 00:27:53.180]   day of worship, we set aside time for God, right?
[00:27:53.180 --> 00:27:54.020]   Every single week.
[00:27:54.020 --> 00:27:56.620]   That's a good goal, but it's very general.
[00:27:56.620 --> 00:27:58.980]   To be more specific, you should say,
[00:27:58.980 --> 00:28:01.940]   I'm gonna commit myself to worship God
[00:28:01.940 --> 00:28:06.660]   every single Sunday, and I'm gonna come here
[00:28:06.660 --> 00:28:10.220]   at 11.16 in the morning.
[00:28:11.260 --> 00:28:13.460]   By 11.16, my butt is here.
[00:28:13.460 --> 00:28:18.620]   And I'm gonna sit at the same place every single week.
[00:28:18.620 --> 00:28:23.260]   The when and where are specified,
[00:28:23.260 --> 00:28:25.860]   and the rate of success is higher.
[00:28:25.860 --> 00:28:30.940]   That, the same way goes for any kind of goal.
[00:28:30.940 --> 00:28:33.220]   Your physical health, emotional health,
[00:28:33.220 --> 00:28:35.020]   or even your spiritual health.
[00:28:35.020 --> 00:28:37.980]   That's how it works.
[00:28:37.980 --> 00:28:40.580]   And then another principle, number four,
[00:28:40.580 --> 00:28:42.980]   and that's the last one I'll continue next week.
[00:28:42.980 --> 00:28:45.980]   Is community influences you.
[00:28:45.980 --> 00:28:49.900]   It has power to impact you.
[00:28:49.900 --> 00:28:51.940]   The people that you hang out with,
[00:28:51.940 --> 00:28:56.260]   the people that you build friendship with,
[00:28:56.260 --> 00:28:58.500]   the people who are part of your family
[00:28:58.500 --> 00:29:02.460]   will have impact on you, and the impact is significant.
[00:29:02.460 --> 00:29:05.900]   Proverbs says the same thing, 13.20.
[00:29:05.900 --> 00:29:09.100]   Whoever walks with the wise becomes wise.
[00:29:10.020 --> 00:29:15.020]   And the friends or the companion of fools will suffer harm.
[00:29:15.020 --> 00:29:19.200]   If you wanna experience destruction,
[00:29:19.200 --> 00:29:20.620]   you hang out with the fools.
[00:29:20.620 --> 00:29:23.340]   If you want to have wisdom,
[00:29:23.340 --> 00:29:25.100]   if you wanna have successful life,
[00:29:25.100 --> 00:29:30.900]   you walk with other who are wise as well.
[00:29:30.900 --> 00:29:33.180]   And there's a study on the effect of people
[00:29:33.180 --> 00:29:35.700]   on one's behavior.
[00:29:35.700 --> 00:29:38.100]   You know, how people around them behave
[00:29:38.100 --> 00:29:41.460]   will affect that specific person.
[00:29:41.460 --> 00:29:43.420]   So that study is very interesting.
[00:29:43.420 --> 00:29:48.420]   They send out actors, actresses, to the buffet line.
[00:29:48.420 --> 00:29:52.980]   You know, you go to a buffet restaurant,
[00:29:52.980 --> 00:29:56.020]   and you pick up some food, right, on your plate,
[00:29:56.020 --> 00:30:01.020]   and the actors are being taught to go into the buffet line,
[00:30:01.020 --> 00:30:05.380]   and they pile up all kinds of food on the plate.
[00:30:05.380 --> 00:30:08.620]   You know, the more they get, the better, right?
[00:30:08.620 --> 00:30:12.540]   So the actors act that way in order to influence
[00:30:12.540 --> 00:30:14.420]   those who are not acting.
[00:30:14.420 --> 00:30:17.340]   You know, the typical restaurant customers,
[00:30:17.340 --> 00:30:21.500]   they're trying to line up at the buffet to get their food.
[00:30:21.500 --> 00:30:26.500]   And they wanna see how this will influence the next person,
[00:30:26.500 --> 00:30:30.740]   and how much food they will get, right?
[00:30:30.740 --> 00:30:31.580]   It's very interesting.
[00:30:31.580 --> 00:30:36.580]   The result is, the result for men and women are different.
[00:30:36.580 --> 00:30:41.940]   Men has no impact.
[00:30:41.940 --> 00:30:47.740]   For women, because the next person is piling up more food,
[00:30:47.740 --> 00:30:51.700]   the women are more likely to get more food.
[00:30:51.700 --> 00:30:58.300]   The point is, your community works.
[00:30:58.300 --> 00:31:02.260]   You gather, you study the Bible with other people,
[00:31:02.260 --> 00:31:05.180]   you join a class for exercise,
[00:31:05.180 --> 00:31:10.180]   you go to a fellowship group, you study in the library,
[00:31:10.180 --> 00:31:13.580]   the environment, other people will have impact on you.
[00:31:13.580 --> 00:31:16.180]   So in order to increase the rate of success,
[00:31:16.180 --> 00:31:18.740]   you have to find the right community.
[00:31:18.740 --> 00:31:20.960]   You cannot do solo.
[00:31:20.960 --> 00:31:25.380]   Let's say you wanna improve your academic study.
[00:31:25.380 --> 00:31:27.340]   What is the best way?
[00:31:28.340 --> 00:31:33.340]   For me, if I study at home, it would not be helpful for me,
[00:31:33.340 --> 00:31:36.380]   because my wife doesn't study.
[00:31:36.380 --> 00:31:39.380]   She's listening to music and watching TV show.
[00:31:39.380 --> 00:31:42.820]   Huge distractions, right?
[00:31:42.820 --> 00:31:44.020]   Huge temptations.
[00:31:44.020 --> 00:31:47.620]   I have to go away from her, right?
[00:31:47.620 --> 00:31:51.620]   I have to go somewhere that is fruitful
[00:31:51.620 --> 00:31:56.900]   for my study, like library, right?
[00:31:57.340 --> 00:31:59.740]   Or be myself, be by myself.
[00:31:59.740 --> 00:32:04.020]   So the whole point is, you have to find friends
[00:32:04.020 --> 00:32:08.660]   and people who can influence you positively, right?
[00:32:08.660 --> 00:32:12.380]   So there are more insights I can share,
[00:32:12.380 --> 00:32:15.280]   or more wisdom I can share, and that will be next week.
[00:32:15.280 --> 00:32:17.600]   But today, I would like to conclude
[00:32:17.600 --> 00:32:21.020]   with some of the suggestions I have.
[00:32:21.020 --> 00:32:25.560]   It's for the new year, 2024, new year.
[00:32:25.560 --> 00:32:27.460]   I'll suggest three areas you should think
[00:32:27.460 --> 00:32:32.380]   about new year resolutions, new year goals for you.
[00:32:32.380 --> 00:32:33.860]   First is spiritual health.
[00:32:33.860 --> 00:32:38.420]   How important that is, very, very important.
[00:32:38.420 --> 00:32:42.720]   It's very important you will take time
[00:32:42.720 --> 00:32:45.660]   to read the word of God, right?
[00:32:45.660 --> 00:32:47.900]   Not just reading more of the Bible,
[00:32:47.900 --> 00:32:50.900]   it's learning how to read better,
[00:32:50.900 --> 00:32:53.960]   how to be a good reader of scripture,
[00:32:54.960 --> 00:32:58.900]   praying, prayer life, it's part of our spiritual health.
[00:32:58.900 --> 00:33:01.660]   Right, we receive the word of God
[00:33:01.660 --> 00:33:06.100]   through reading scripture, we talk to God
[00:33:06.100 --> 00:33:08.820]   in our daily prayer, right?
[00:33:08.820 --> 00:33:11.300]   And part of the good things about going to fellowship
[00:33:11.300 --> 00:33:12.900]   is that we can pray together.
[00:33:12.900 --> 00:33:17.220]   And by praying together, somebody is praying,
[00:33:17.220 --> 00:33:19.480]   people around you are praying,
[00:33:19.480 --> 00:33:22.420]   and it will influence you, impact you to pray.
[00:33:23.300 --> 00:33:24.840]   Worship is part of it.
[00:33:24.840 --> 00:33:30.600]   Take time that is set apart for worshiping God
[00:33:30.600 --> 00:33:34.760]   to come in person, right, if possible.
[00:33:34.760 --> 00:33:36.620]   Come in person and worship God.
[00:33:36.620 --> 00:33:40.720]   Spiritual health, you know, you need to set some goals,
[00:33:40.720 --> 00:33:42.920]   or maybe you should read a spiritual book,
[00:33:42.920 --> 00:33:46.720]   a Christian book, a good book
[00:33:46.720 --> 00:33:50.020]   that will help you grow spiritually.
[00:33:50.020 --> 00:33:54.040]   2024, maybe you should pick one of the good books out there,
[00:33:54.040 --> 00:33:57.280]   right, in the library, or you want some recommendation
[00:33:57.280 --> 00:33:58.960]   I can give to you.
[00:33:58.960 --> 00:34:00.800]   In the morning service, I talk about this,
[00:34:00.800 --> 00:34:03.720]   and right after, a couple of people talk to me,
[00:34:03.720 --> 00:34:05.920]   "Hey, can you recommend one or two
[00:34:05.920 --> 00:34:09.700]   "for me to read through in 2024?"
[00:34:09.700 --> 00:34:13.060]   Spiritual health, emotional health.
[00:34:13.060 --> 00:34:18.160]   New year, 2024, it just dawned on me this year
[00:34:18.160 --> 00:34:23.160]   that the emotional life for every single one of us
[00:34:23.160 --> 00:34:25.780]   is so important.
[00:34:25.780 --> 00:34:28.720]   How do we manage different emotions?
[00:34:28.720 --> 00:34:31.140]   How do we manage them well?
[00:34:31.140 --> 00:34:33.200]   I'll have more to talk about next week,
[00:34:33.200 --> 00:34:36.460]   but this is something for you to think about.
[00:34:36.460 --> 00:34:39.400]   You know, your emotional health impacts
[00:34:39.400 --> 00:34:42.000]   your spiritual relationship with God,
[00:34:42.000 --> 00:34:43.800]   and your spiritual relationship with God
[00:34:43.800 --> 00:34:45.640]   impact your emotional life as well.
[00:34:46.520 --> 00:34:51.240]   And number three is physical health, physical health.
[00:34:51.240 --> 00:34:54.060]   You wanna be stronger and stronger, right?
[00:34:54.060 --> 00:34:59.280]   And live a healthy lifestyle, right?
[00:34:59.280 --> 00:35:03.160]   Stay strong and stay healthy, right?
[00:35:03.160 --> 00:35:05.640]   Set some goals for yourself, right?
[00:35:05.640 --> 00:35:10.640]   And then remember, 1% is powerful, right?
[00:35:10.640 --> 00:35:14.160]   Do tiny little changes, little and often,
[00:35:14.160 --> 00:35:15.400]   and then at the end of the year,
[00:35:15.400 --> 00:35:20.400]   you get results 30-some percent of 30-some times results.
[00:35:20.400 --> 00:35:23.120]   And let's do that.
[00:35:23.120 --> 00:35:25.280]   And my final prayer for you,
[00:35:25.280 --> 00:35:27.440]   and we're gonna pray together,
[00:35:27.440 --> 00:35:31.960]   is that dear God, as this year comes to an end,
[00:35:31.960 --> 00:35:37.360]   help me to know what I need to get rid of
[00:35:37.360 --> 00:35:40.140]   in order to have more room for you,
[00:35:40.140 --> 00:35:42.100]   for what you have in store for my life.
[00:35:43.560 --> 00:35:44.760]   Let's all pray together.
[00:35:44.760 --> 00:35:49.680]   Father, we wanna give you thanks
[00:35:49.680 --> 00:35:52.360]   because in this entire year,
[00:35:52.360 --> 00:35:57.120]   from the beginning to the end to today, you are faithful.
[00:35:57.120 --> 00:36:03.120]   Yes, we go through our life journey with ups and downs,
[00:36:03.120 --> 00:36:05.200]   and with all these turns and twists,
[00:36:05.200 --> 00:36:09.880]   but we continue to acknowledge that you are faithful.
[00:36:09.880 --> 00:36:11.360]   You're faithful to us,
[00:36:11.360 --> 00:36:13.960]   and thank you for your loving kindness.
[00:36:13.960 --> 00:36:16.500]   In the next year, in the new year to come,
[00:36:16.500 --> 00:36:20.080]   we know we are not in control,
[00:36:20.080 --> 00:36:22.980]   but we do know that we need to make room for you,
[00:36:22.980 --> 00:36:27.420]   for your blessing, for your grace,
[00:36:27.420 --> 00:36:30.040]   for your work in our lives.
[00:36:30.040 --> 00:36:32.480]   And I pray that you will continue to help us
[00:36:32.480 --> 00:36:35.280]   to be obedient, to be open,
[00:36:35.280 --> 00:36:38.280]   to listen to your voice,
[00:36:39.280 --> 00:36:41.480]   so that in the next year, 2024,
[00:36:41.480 --> 00:36:44.540]   we look forward to walking with you,
[00:36:44.540 --> 00:36:48.240]   to experience you, to go deeper with you,
[00:36:48.240 --> 00:36:51.980]   to get to know you better, get to know you more.
[00:36:51.980 --> 00:36:56.560]   Help us to rebuild, reestablish
[00:36:56.560 --> 00:37:00.400]   some of the tiny daily habits,
[00:37:00.400 --> 00:37:01.900]   habits that are life-changing,
[00:37:01.900 --> 00:37:07.180]   habits that are seemingly tiny and insignificant,
[00:37:09.060 --> 00:37:10.660]   but will make our life fruitful.
[00:37:10.660 --> 00:37:14.860]   And I pray that we'll read your scripture more,
[00:37:14.860 --> 00:37:17.940]   pray to you more, and worship you more, and give more.
[00:37:17.940 --> 00:37:21.120]   And I pray that you'll grant us wisdom
[00:37:21.120 --> 00:37:22.780]   to manage our emotions.
[00:37:22.780 --> 00:37:28.720]   Help us to go to you when we are in need.
[00:37:28.720 --> 00:37:34.380]   And Father, we commit our whole body into your hand,
[00:37:34.380 --> 00:37:36.800]   knowing that our physical health
[00:37:36.800 --> 00:37:39.420]   will impact every single area,
[00:37:39.420 --> 00:37:44.160]   our emotional life, our spiritual health, and vice versa.
[00:37:44.160 --> 00:37:48.760]   And I pray that we'll grow holistically.
[00:37:48.760 --> 00:37:55.000]   So we put our hope in you, knowing that in year 24,
[00:37:55.000 --> 00:37:58.860]   you have so much in store for us,
[00:37:58.860 --> 00:38:00.300]   because you are our good God.
[00:38:00.300 --> 00:38:04.780]   I pray that we'll experience your love and your grace.
[00:38:05.940 --> 00:38:07.840]   And help our church to grow together,
[00:38:07.840 --> 00:38:10.060]   so that we will honor you,
[00:38:10.060 --> 00:38:13.500]   and proclaim your name in Christ, in praise.
[00:38:13.500 --> 00:38:17.860]   Well, God bless you, and see you next year.
[00:38:17.860 --> 00:38:19.860]   (claps)

