
[00:00:00.000 --> 00:00:02.000]  各位聖誕平安
[00:18:07.000 --> 00:18:09.000]  成為我們今天生命的方向
[00:18:09.000 --> 00:18:11.000]  我們將我們的信靠
[00:18:11.000 --> 00:18:13.000]  將我們的仰望
[00:18:13.000 --> 00:18:15.000]  放在你身上
[00:18:15.000 --> 00:18:17.000]  求你繼續幫助我們
[00:18:17.000 --> 00:18:19.000]  看到你天國的光明
[00:18:19.000 --> 00:18:21.000]  並且我們坐在地上
[00:18:21.000 --> 00:18:23.000]  不斷有這個盼望的時候
[00:18:23.000 --> 00:18:25.000]  我們的生命能夠彰顯
[00:18:25.000 --> 00:18:27.000]  上帝你自己的榮光
[00:18:27.000 --> 00:18:29.000]  奉耶穌基督的名求
[00:18:29.000 --> 00:18:31.000]  阿們
[00:18:31.000 --> 00:18:33.000]  MING PAO CANADA | MING PAO TORONTO
[00:18:33.000 --> 00:18:35.000]  MING PAO CANADA | MING PAO TORONTO

