
[00:00:00.000 --> 00:00:01.760]   her today, Sam.
[00:18:53.840 --> 00:19:00.240]   That limitation is a good thing for us that God gave us
[00:19:00.240 --> 00:19:02.040]   so that we would rely on others.
[00:19:02.040 --> 00:19:06.800]   And I just wanna say real quickly here
[00:19:07.760 --> 00:19:12.760]   that those limitations are not necessarily sin.
[00:19:12.760 --> 00:19:17.680]   Look at the order of Genesis, what's happening here.
[00:19:17.680 --> 00:19:19.120]   Genesis one, the creation.
[00:19:19.120 --> 00:19:21.440]   Genesis two, like I said, it zooms in
[00:19:21.440 --> 00:19:24.640]   and gives us this kind of zoomed in view of humans
[00:19:24.640 --> 00:19:26.440]   and the creation of humans.
[00:19:26.440 --> 00:19:28.440]   Then Genesis three, what happens?
[00:19:28.440 --> 00:19:30.640]   Genesis three is where sin enters the world.
[00:19:30.640 --> 00:19:33.640]   So think about that.
[00:19:34.520 --> 00:19:39.520]   Genesis two, we're created as limited beings
[00:19:39.520 --> 00:19:41.800]   and there's no sin in the world yet.
[00:19:41.800 --> 00:19:44.920]   It means our limitations are not sin.
[00:19:44.920 --> 00:19:46.920]   And a lot of times we feel like,
[00:19:46.920 --> 00:19:51.880]   oh, well, I just can't do enough and be enough
[00:19:51.880 --> 00:19:53.800]   because I'm broken, there's something wrong with me
[00:19:53.800 --> 00:19:57.360]   and I guess I just need to try harder.
[00:19:57.360 --> 00:19:59.840]   I need to figure out a way to be better.
[00:19:59.840 --> 00:20:03.240]   And we treat our limitations like there's some type of sin
[00:20:03.240 --> 00:20:05.720]   or brokenness.
[00:20:05.720 --> 00:20:06.960]   God never said that.
[00:20:06.960 --> 00:20:10.920]   Now, our limitations can lead us to sin
[00:20:10.920 --> 00:20:13.400]   if we don't respond to them correctly.
[00:20:13.400 --> 00:20:15.800]   If we hit the wall of our limitations and say,
[00:20:15.800 --> 00:20:17.600]   you know what, I need help
[00:20:17.600 --> 00:20:19.680]   and so I'm gonna turn to God for help,
[00:20:19.680 --> 00:20:23.520]   that's exactly what God wants us to do.
[00:20:23.520 --> 00:20:25.680]   But if we hit the wall of our limitations and say,
[00:20:25.680 --> 00:20:27.600]   no, I'm gonna push through and I'm gonna find a way
[00:20:27.600 --> 00:20:29.640]   and I'm gonna do this on my own,
[00:20:29.640 --> 00:20:32.440]   then yeah, our limitations can lead us to sin.
[00:20:32.440 --> 00:20:34.680]   But our limitations are not sin.
[00:20:34.680 --> 00:20:36.680]   And so when we look at our life and say,
[00:20:36.680 --> 00:20:39.840]   I just can't do it and I can't say yes to everything
[00:20:39.840 --> 00:20:41.080]   and I can't keep up with it all
[00:20:41.080 --> 00:20:44.680]   and I can't take it all on, that's okay.
[00:20:44.680 --> 00:20:46.560]   That's okay.
[00:20:46.560 --> 00:20:50.240]   God didn't make you to do all those things.
[00:20:50.240 --> 00:20:53.040]   God made you to be able to do a limited number of things
[00:20:53.040 --> 00:20:55.000]   each day in a limited amount of time
[00:20:55.000 --> 00:20:56.520]   before you have to sleep
[00:20:56.520 --> 00:20:58.360]   and you can only be in one place at a time,
[00:20:58.360 --> 00:20:59.880]   you can't meet every need,
[00:20:59.880 --> 00:21:01.400]   you can't be friends with everybody,
[00:21:01.400 --> 00:21:04.360]   you can't do everything that you want to do.
[00:21:04.360 --> 00:21:08.640]   And that's tough for us in the modern world, right?
[00:21:08.640 --> 00:21:10.000]   In the past, maybe it was easier
[00:21:10.000 --> 00:21:11.840]   because you didn't see pictures all the time
[00:21:11.840 --> 00:21:13.080]   of what everybody else was doing,
[00:21:13.080 --> 00:21:14.920]   so you just lived in your community
[00:21:14.920 --> 00:21:16.640]   and you felt like, hey, I'm doing okay,
[00:21:16.640 --> 00:21:19.320]   I'm here in my community with my family,
[00:21:19.320 --> 00:21:21.640]   with my people, with my church,
[00:21:21.640 --> 00:21:23.520]   we're doing what God has for us.
[00:21:23.520 --> 00:21:24.840]   It might have been a little bit easier
[00:21:24.840 --> 00:21:26.320]   to kind of keep your eyes
[00:21:26.320 --> 00:21:27.720]   on what God was doing in your life.
[00:21:27.720 --> 00:21:30.960]   But in the modern world, with the internet and social media,
[00:21:30.960 --> 00:21:33.040]   we're constantly seeing what everybody else is doing
[00:21:33.040 --> 00:21:34.480]   and so we have this desire
[00:21:34.480 --> 00:21:38.200]   to always feel like we should be doing more,
[00:21:38.200 --> 00:21:39.840]   like we're not doing enough,
[00:21:39.840 --> 00:21:42.480]   or that we're not enough.
[00:21:42.480 --> 00:21:44.400]   Like, you know, I'm not good enough
[00:21:44.400 --> 00:21:45.800]   because I see everybody else
[00:21:45.800 --> 00:21:47.120]   that seems to be better than me
[00:21:47.120 --> 00:21:51.000]   or more talented or their life is more exciting.
[00:21:51.000 --> 00:21:54.440]   Those are not the things that God has told us.
[00:21:54.440 --> 00:21:59.680]   God, it's clear here that God created you
[00:21:59.680 --> 00:22:02.840]   to be who he wanted you to be.
[00:22:02.840 --> 00:22:06.440]   He intentionally gave you the talents that you have,
[00:22:06.440 --> 00:22:09.200]   but he intentionally gave you the limitations you have.
[00:22:09.200 --> 00:22:11.520]   And he wants you to be dependent on him
[00:22:11.520 --> 00:22:14.600]   and dependent on others in a healthy way
[00:22:14.600 --> 00:22:16.560]   and to not try to do it all.
[00:22:16.560 --> 00:22:20.720]   Our limitations are not sin.
[00:22:20.720 --> 00:22:23.240]   And I want us to see here that dependence on God
[00:22:23.240 --> 00:22:26.360]   is cooperation, it's not resignation.
[00:22:26.360 --> 00:22:29.400]   Sometimes we might be mistaken
[00:22:29.400 --> 00:22:31.440]   and say, okay, if I'm just gonna depend on God,
[00:22:31.440 --> 00:22:33.400]   that means I'm just gonna kinda resign
[00:22:33.400 --> 00:22:35.720]   and be like, I can't do it.
[00:22:35.720 --> 00:22:38.800]   And so whatever happens in life is just gonna happen
[00:22:38.800 --> 00:22:43.040]   and I'm gonna give up because I'm overwhelmed, right?
[00:22:43.040 --> 00:22:46.760]   But that's not what the Bible teaches us.
[00:22:46.760 --> 00:22:50.160]   It's not a posture of resignation where we just kinda quit.
[00:22:50.160 --> 00:22:53.640]   The New Testament's clear that we are still
[00:22:53.640 --> 00:22:57.280]   supposed to be actively engaged in seeking to know God
[00:22:57.280 --> 00:22:58.600]   and seeking to draw near to him,
[00:22:58.600 --> 00:23:00.600]   seeking to surrender to his truth
[00:23:00.600 --> 00:23:02.800]   and seeking to obey the commands of scripture
[00:23:02.800 --> 00:23:04.240]   and glorify God in our lives.
[00:23:04.240 --> 00:23:06.880]   So we're not just quitting,
[00:23:06.880 --> 00:23:13.120]   but we are cooperating with what he is doing in our life
[00:23:13.120 --> 00:23:16.200]   and allowing him to lead and depending on him
[00:23:16.200 --> 00:23:17.880]   and being honest with ourselves and saying,
[00:23:17.880 --> 00:23:20.600]   God, I can't make myself.
[00:23:20.600 --> 00:23:24.200]   It's one of the interesting things about this passage,
[00:23:24.200 --> 00:23:26.400]   Genesis 2, seven, it gives us that origin story,
[00:23:26.400 --> 00:23:27.560]   that moment of formation,
[00:23:27.560 --> 00:23:31.080]   but the reality is God continues to form us
[00:23:31.080 --> 00:23:34.200]   throughout our lives, emotionally, spiritually.
[00:23:34.200 --> 00:23:35.480]   And if we're a follower of Jesus,
[00:23:35.480 --> 00:23:38.400]   if we're someone who by grace and through faith
[00:23:38.400 --> 00:23:40.880]   has put our trust in Christ,
[00:23:40.880 --> 00:23:45.160]   then God is going to form us as a new creation
[00:23:45.160 --> 00:23:46.240]   into the image of Jesus.
[00:23:46.240 --> 00:23:48.880]   He's gonna make us look more and more like Jesus
[00:23:48.880 --> 00:23:52.080]   and that's an ongoing process throughout our life.
[00:23:52.080 --> 00:23:53.880]   And so we're supposed to be engaged in that.
[00:23:53.880 --> 00:23:55.360]   We're supposed to be surrendered to that.
[00:23:55.360 --> 00:23:57.840]   We're not supposed to just give up.
[00:23:57.840 --> 00:23:59.840]   Dependence is a posture of cooperation
[00:23:59.840 --> 00:24:04.200]   where I admit my limitations and my need
[00:24:04.200 --> 00:24:06.480]   and I rely on God's work in my life
[00:24:06.480 --> 00:24:09.240]   and I cooperate with all of my mind and my soul
[00:24:09.240 --> 00:24:11.200]   and my strength with what God is doing.
[00:24:11.200 --> 00:24:15.320]   It's not giving up.
[00:24:15.320 --> 00:24:16.440]   Ephesians 2, 10 says,
[00:24:16.440 --> 00:24:18.720]   "For we are his workmanship created in Christ Jesus
[00:24:18.720 --> 00:24:21.200]   "for good works, which God prepared beforehand
[00:24:21.200 --> 00:24:22.200]   "that we should walk in them."
[00:24:22.200 --> 00:24:23.600]   It's a beautiful verse.
[00:24:24.800 --> 00:24:28.120]   And it tells us that God has some good stuff for us to do.
[00:24:28.120 --> 00:24:30.920]   But who is the focus in that entire verse?
[00:24:30.920 --> 00:24:31.760]   God.
[00:24:31.760 --> 00:24:34.640]   We're his workmanship created in Christ Jesus,
[00:24:34.640 --> 00:24:36.680]   which God prepared beforehand.
[00:24:36.680 --> 00:24:40.120]   It's all about what he's doing, not about what we're doing.
[00:24:40.120 --> 00:24:41.600]   There are good works that we're gonna do,
[00:24:41.600 --> 00:24:44.200]   but it's through relying on him.
[00:24:44.200 --> 00:24:47.960]   And that means we're actively involved, but we're dependent.
[00:24:47.960 --> 00:24:52.160]   One of the beautiful fruits of dependence
[00:24:52.160 --> 00:24:55.280]   is that it can give us peace.
[00:24:55.280 --> 00:25:01.680]   As I said earlier, having limitations is not sin.
[00:25:01.680 --> 00:25:04.640]   And understanding that we can't do it all
[00:25:04.640 --> 00:25:08.280]   is actually a very peaceful place to be.
[00:25:08.280 --> 00:25:11.160]   When we get to that point where we say, you know what?
[00:25:11.160 --> 00:25:14.160]   I'm not gonna be able to please everybody in my life.
[00:25:14.160 --> 00:25:17.360]   I'm not gonna be able to commit to everything.
[00:25:17.360 --> 00:25:19.400]   And instead, I'm gonna depend on God and say,
[00:25:19.400 --> 00:25:21.200]   God, what's really important for me here?
[00:25:21.200 --> 00:25:23.080]   What's important for me in this job?
[00:25:23.080 --> 00:25:25.000]   My boss keeps saying that I need to do this
[00:25:25.000 --> 00:25:26.200]   and meet these standards.
[00:25:26.200 --> 00:25:28.760]   What do you have for me here?
[00:25:28.760 --> 00:25:30.560]   What am I supposed to be doing?
[00:25:30.560 --> 00:25:31.760]   And I'm gonna live into that.
[00:25:31.760 --> 00:25:33.120]   That's a much more peaceful place
[00:25:33.120 --> 00:25:35.400]   than just trying to please all the people around you
[00:25:35.400 --> 00:25:37.380]   who are constantly saying, we wish you'd do this,
[00:25:37.380 --> 00:25:39.080]   we wish you'd do that, we want you to be more,
[00:25:39.080 --> 00:25:40.280]   we want you to give more.
[00:25:40.280 --> 00:25:44.640]   It's a peaceful place when we can say, you know what?
[00:25:44.640 --> 00:25:46.340]   I was involved in this at work,
[00:25:46.340 --> 00:25:47.820]   I was involved in this other thing,
[00:25:48.820 --> 00:25:51.780]   someone asked me to volunteer over here,
[00:25:51.780 --> 00:25:54.000]   but I can't do that all.
[00:25:54.000 --> 00:25:56.940]   I can't do all that stuff because I'm a limited human.
[00:25:56.940 --> 00:25:59.240]   I'm gonna seek God about what God wants me to do,
[00:25:59.240 --> 00:26:01.900]   and then I'm just gonna pick one thing,
[00:26:01.900 --> 00:26:02.980]   or I'm gonna pick two things,
[00:26:02.980 --> 00:26:05.180]   or I'm gonna pick three things.
[00:26:05.180 --> 00:26:08.360]   We have different capacities at different times in our life,
[00:26:08.360 --> 00:26:12.600]   but I'm gonna match what I'm doing to my capacity,
[00:26:12.600 --> 00:26:15.500]   and then I'm not gonna worry about the rest.
[00:26:15.500 --> 00:26:18.180]   I'm gonna admit that I'm limited.
[00:26:18.180 --> 00:26:21.260]   That's a place of peace.
[00:26:21.260 --> 00:26:24.860]   And those things change in time of life.
[00:26:24.860 --> 00:26:29.220]   I remember when Justin and I got married,
[00:26:29.220 --> 00:26:31.780]   before we had kids, I was serving as a youth pastor,
[00:26:31.780 --> 00:26:34.420]   and we did a lot of stuff in ministry,
[00:26:34.420 --> 00:26:36.500]   'cause we had more time than we had kids,
[00:26:36.500 --> 00:26:37.700]   and when our kids were little,
[00:26:37.700 --> 00:26:40.420]   they just got dragged along to everything,
[00:26:40.420 --> 00:26:43.860]   and did it all with us, and we still did quite a bit,
[00:26:43.860 --> 00:26:45.500]   but not as much as we had been doing,
[00:26:45.500 --> 00:26:48.460]   and as our kids have gotten older, that's changed.
[00:26:48.460 --> 00:26:50.340]   It's not that we're doing less,
[00:26:50.340 --> 00:26:52.740]   we're actually doing more than we ever did,
[00:26:52.740 --> 00:26:54.180]   but it's just in different ways.
[00:26:54.180 --> 00:26:56.300]   We invest more in our kids,
[00:26:56.300 --> 00:26:58.660]   and we still invest a lot in ministry,
[00:26:58.660 --> 00:27:03.200]   but not as much as we used to,
[00:27:03.200 --> 00:27:05.020]   'cause I can't have it all.
[00:27:05.020 --> 00:27:08.300]   I can't be the dad that God wants me to be,
[00:27:08.300 --> 00:27:13.060]   and also be the number one preacher guy
[00:27:13.060 --> 00:27:15.180]   who's putting out stuff all the time.
[00:27:15.180 --> 00:27:17.060]   I couldn't be that guy anyway.
[00:27:17.060 --> 00:27:19.420]   I'm not talented enough to be that guy in the first place,
[00:27:19.420 --> 00:27:21.460]   but even if I was trying to be that guy,
[00:27:21.460 --> 00:27:24.500]   I wouldn't have enough time to be the dad
[00:27:24.500 --> 00:27:26.460]   that God wants me to be, and so I have to choose.
[00:27:26.460 --> 00:27:28.500]   I have to say, God, what is important?
[00:27:28.500 --> 00:27:29.820]   What do you want me to do?
[00:27:29.820 --> 00:27:31.900]   You want me to be a husband and a dad first,
[00:27:31.900 --> 00:27:33.620]   and so I'm gonna put my time there,
[00:27:33.620 --> 00:27:37.780]   and I'm gonna give the time that I can give to ministry,
[00:27:37.780 --> 00:27:40.300]   but I'm okay with the fact that there's some things
[00:27:40.300 --> 00:27:42.300]   I'm gonna say no to, and there's some things
[00:27:42.300 --> 00:27:43.540]   that other people are gonna say,
[00:27:43.540 --> 00:27:45.020]   you know, if you would do this,
[00:27:45.020 --> 00:27:47.540]   it would really work out great for you,
[00:27:47.540 --> 00:27:49.820]   and I'm gonna have to say, that's probably true,
[00:27:49.820 --> 00:27:52.020]   but I can't, I don't have enough time,
[00:27:52.020 --> 00:27:54.120]   because God's given me other things to do,
[00:27:54.120 --> 00:27:57.320]   and that's a part of our life.
[00:27:57.320 --> 00:27:59.460]   Our capacity changes.
[00:27:59.460 --> 00:28:01.680]   I'm older now than I used to be.
[00:28:01.680 --> 00:28:05.420]   I used to run a lot faster than I do, jump higher.
[00:28:05.420 --> 00:28:07.420]   I played sports, all that stuff.
[00:28:07.420 --> 00:28:10.300]   A few weeks ago, Zara, she's seven, she's sitting there.
[00:28:10.300 --> 00:28:12.640]   We were at the park about two weeks ago
[00:28:12.640 --> 00:28:16.220]   playing a little family baseball game on the Diamond,
[00:28:16.220 --> 00:28:18.700]   just kind of hitting the softball and running the bases,
[00:28:18.700 --> 00:28:20.940]   and I was playing with him and running,
[00:28:20.940 --> 00:28:24.300]   and she goes, "Dad, I've never seen you run that fast."
[00:28:24.300 --> 00:28:26.540]   (laughing)
[00:28:26.540 --> 00:28:30.900]   But it's true, I don't run nearly as fast as I used to,
[00:28:30.900 --> 00:28:33.740]   but I also don't run that much anymore,
[00:28:33.740 --> 00:28:36.340]   'cause it's a different time of life,
[00:28:36.340 --> 00:28:38.340]   and that's okay, that's a part of our limitations.
[00:28:38.340 --> 00:28:40.420]   Aging is a part of our limitations.
[00:28:40.420 --> 00:28:43.080]   And just like I said earlier,
[00:28:43.080 --> 00:28:45.460]   our limitations are not sin, but they can lead us to sin.
[00:28:45.460 --> 00:28:48.420]   Some people in midlife, they hit that wall of aging,
[00:28:48.420 --> 00:28:50.460]   and they say, "No, I'm gonna fight against it,
[00:28:50.460 --> 00:28:53.260]   "and I'm gonna go out and blow all my family's money
[00:28:53.260 --> 00:28:56.480]   "on a new car, and I'm gonna leave my marriage
[00:28:56.480 --> 00:28:57.380]   "and do all this."
[00:28:57.380 --> 00:28:59.280]   It can lead us to sin, right?
[00:28:59.280 --> 00:29:02.320]   But if we're honest with our limitations, we say,
[00:29:02.320 --> 00:29:07.020]   "Hey, I'm not as fast as I used to be."
[00:29:08.020 --> 00:29:10.780]   Things are different now, that's okay,
[00:29:10.780 --> 00:29:14.620]   I'm gonna rely on God, and let him equip me
[00:29:14.620 --> 00:29:17.860]   to love the people in my life in different ways.
[00:29:17.860 --> 00:29:20.180]   Maybe I can't do all the things I used to do,
[00:29:20.180 --> 00:29:22.420]   but God can make different ways for me to minister
[00:29:22.420 --> 00:29:24.580]   and love and care for people.
[00:29:24.580 --> 00:29:27.820]   Then we can maintain health,
[00:29:27.820 --> 00:29:29.580]   and that's what's really important.
[00:29:29.580 --> 00:29:32.900]   Embracing our dependence gives us a lot of peace,
[00:29:32.900 --> 00:29:34.940]   when we're able to say, "You know what, I can't,
[00:29:34.940 --> 00:29:36.340]   "and that's okay."
[00:29:36.340 --> 00:29:38.380]   That's where God wants me to be.
[00:29:38.380 --> 00:29:41.100]   Embracing our dependence gives us freedom,
[00:29:41.100 --> 00:29:42.340]   when we're able to say,
[00:29:42.340 --> 00:29:47.940]   "You know, that gap between the desire to have it all
[00:29:47.940 --> 00:29:50.900]   "that we feel and that the world tells us,
[00:29:50.900 --> 00:29:53.360]   "and then what we can actually achieve,
[00:29:53.360 --> 00:29:56.100]   "that gap can give us a lot of stress,
[00:29:56.100 --> 00:29:58.100]   "and a lot of anxiety and a lot of worry."
[00:29:58.100 --> 00:30:00.420]   When we realize, "Here's what I wanna do,
[00:30:00.420 --> 00:30:03.020]   "and here's what I expected that I was gonna be able to do,
[00:30:03.020 --> 00:30:05.820]   "and here's what I thought I was gonna be able to do,
[00:30:05.820 --> 00:30:09.040]   "and here's the reality of what I can achieve."
[00:30:09.040 --> 00:30:12.420]   As a limited person, with a certain number of hours a day
[00:30:12.420 --> 00:30:13.740]   that can be in one place at a time,
[00:30:13.740 --> 00:30:16.060]   this is really as far as I can get.
[00:30:16.060 --> 00:30:17.540]   And there's always a gap there.
[00:30:17.540 --> 00:30:20.300]   We always want more than we can get to.
[00:30:20.300 --> 00:30:21.660]   Every day is like that for me.
[00:30:21.660 --> 00:30:23.140]   I'm a very optimistic person,
[00:30:23.140 --> 00:30:25.020]   so I start every day thinking I'm gonna get
[00:30:25.020 --> 00:30:28.900]   like 20 things done, and usually I get three to five.
[00:30:28.900 --> 00:30:33.800]   And sometimes, if I'm not relying on the Lord,
[00:30:33.800 --> 00:30:35.140]   I'll get really stressed, 'cause I'm like,
[00:30:35.140 --> 00:30:37.120]   "I didn't get 20 things done, and now what am I gonna do,
[00:30:37.120 --> 00:30:38.940]   "and now I've got so much to do tomorrow,"
[00:30:38.940 --> 00:30:42.140]   and I get full of stress and worry and anxiety.
[00:30:42.140 --> 00:30:44.420]   Embracing our dependence gives us freedom
[00:30:44.420 --> 00:30:45.820]   when we say, "You know what?
[00:30:45.820 --> 00:30:49.820]   "I can do what God enables me to do.
[00:30:49.820 --> 00:30:51.540]   "I'm gonna depend on Him to make sure
[00:30:51.540 --> 00:30:54.000]   "that I'm doing the right things,
[00:30:54.000 --> 00:30:56.880]   "and the rest of it, I'm gonna let go of."
[00:30:56.880 --> 00:30:59.680]   There's a lot of freedom in that.
[00:30:59.680 --> 00:31:02.020]   Even our mission in the church,
[00:31:02.020 --> 00:31:04.720]   to make disciples of all nations,
[00:31:04.720 --> 00:31:06.820]   way bigger than anything we could ever achieve
[00:31:06.820 --> 00:31:07.820]   on our own, right?
[00:31:07.820 --> 00:31:10.440]   That is such a huge mission.
[00:31:10.440 --> 00:31:14.000]   We need to embrace our dependence on God and say,
[00:31:14.000 --> 00:31:15.680]   "God, yes, we want this.
[00:31:15.680 --> 00:31:16.680]   "We wanna serve you.
[00:31:16.680 --> 00:31:17.520]   "We love you.
[00:31:17.520 --> 00:31:18.640]   "We wanna be your people.
[00:31:18.640 --> 00:31:19.920]   "We wanna make disciples.
[00:31:19.920 --> 00:31:22.020]   "We wanna reach our community."
[00:31:22.020 --> 00:31:23.100]   But we can't.
[00:31:23.100 --> 00:31:26.980]   These obstacles are way bigger than we are.
[00:31:26.980 --> 00:31:28.440]   We need you to show up.
[00:31:28.440 --> 00:31:30.900]   We need you to be at work.
[00:31:30.900 --> 00:31:32.700]   And when we embrace our dependence on God,
[00:31:32.700 --> 00:31:35.140]   we're able to be free from the pressure
[00:31:35.140 --> 00:31:37.540]   of filling roles that were never ours to fill,
[00:31:37.540 --> 00:31:39.480]   trying to do things that we were never supposed to do
[00:31:39.480 --> 00:31:40.960]   in the first place.
[00:31:40.960 --> 00:31:44.820]   We can be free from the stress and worry of anxiety,
[00:31:44.820 --> 00:31:47.920]   of carrying burdens that we were never supposed to carry.
[00:31:47.920 --> 00:31:51.320]   Think about that in your life, in my life.
[00:31:51.320 --> 00:31:53.320]   Again, I'll speak about myself.
[00:31:53.320 --> 00:31:55.020]   A lot of the times when I get stressed
[00:31:55.020 --> 00:31:56.220]   and anxious and worried,
[00:31:56.220 --> 00:32:00.700]   it's because I'm trying to, in some way, know the future.
[00:32:00.700 --> 00:32:02.500]   Was I ever supposed to know the future?
[00:32:02.500 --> 00:32:03.340]   No.
[00:32:03.340 --> 00:32:04.180]   That's a human limitation.
[00:32:04.180 --> 00:32:06.060]   We do not have the ability to know the future.
[00:32:06.060 --> 00:32:08.300]   God does, but we don't.
[00:32:08.300 --> 00:32:10.620]   So when I try to take that on,
[00:32:10.620 --> 00:32:13.180]   I'm definitely gonna get stressed out.
[00:32:13.180 --> 00:32:15.540]   There's no way I can know the future.
[00:32:15.540 --> 00:32:17.760]   Or I try to control other people.
[00:32:17.760 --> 00:32:21.740]   Or I wanna have control over something like my health
[00:32:21.740 --> 00:32:23.480]   or someone else's health.
[00:32:23.480 --> 00:32:27.700]   God never intended for me to have that ability.
[00:32:27.700 --> 00:32:30.460]   And so if I'm taking that on,
[00:32:30.460 --> 00:32:34.820]   I'm just gonna stress myself out and frustrate myself.
[00:32:34.820 --> 00:32:37.100]   There is freedom in just saying,
[00:32:37.100 --> 00:32:39.500]   God, this is a you thing.
[00:32:39.500 --> 00:32:40.340]   This is not a me thing.
[00:32:40.340 --> 00:32:41.260]   I can't.
[00:32:41.260 --> 00:32:44.700]   You know, Matthew 11, 29 to 30 says this.
[00:32:44.700 --> 00:32:47.220]   Take my yoke upon you and learn from me,
[00:32:47.220 --> 00:32:48.940]   for I am gentle and lowly in heart,
[00:32:48.940 --> 00:32:50.560]   and you will find rest for your souls,
[00:32:50.560 --> 00:32:53.280]   for my yoke is easy and my burden is light.
[00:32:53.280 --> 00:32:55.140]   Jesus said that.
[00:32:55.140 --> 00:32:56.380]   Now how could Jesus say that?
[00:32:56.380 --> 00:32:59.380]   How could he say his yoke is easy and his burden is light?
[00:32:59.380 --> 00:33:01.820]   'Cause this is the same Jesus that also said,
[00:33:01.820 --> 00:33:03.500]   if you wanna be my disciple,
[00:33:03.500 --> 00:33:06.660]   you have to take up a cross and follow me.
[00:33:06.660 --> 00:33:08.300]   This is the same Jesus that also said,
[00:33:08.300 --> 00:33:10.820]   in this world, you will have troubles.
[00:33:10.820 --> 00:33:14.580]   So when Jesus said his yoke was easy and his burden was light
[00:33:14.580 --> 00:33:18.260]   he wasn't saying there's not gonna be any problems,
[00:33:18.260 --> 00:33:20.540]   there's no adversity if you follow me,
[00:33:20.540 --> 00:33:22.460]   it's smooth sailing for the rest of your days.
[00:33:22.460 --> 00:33:24.600]   That's not what he's saying.
[00:33:24.600 --> 00:33:28.740]   What he's saying is if you follow me and you do it right,
[00:33:28.740 --> 00:33:30.580]   the yoke is easy and the burden is light
[00:33:30.580 --> 00:33:34.240]   because you're not carrying it, he's gonna carry it.
[00:33:34.240 --> 00:33:36.860]   But for that to happen in our lives,
[00:33:36.860 --> 00:33:39.420]   we have to embrace our dependence on him.
[00:33:39.420 --> 00:33:44.140]   And the last thing I wanna point us to
[00:33:44.140 --> 00:33:47.700]   is that embracing our witness is a dependence to others.
[00:33:47.700 --> 00:33:50.620]   In a world that so values individualism
[00:33:50.620 --> 00:33:56.200]   and hustle and self-reliance,
[00:33:56.200 --> 00:33:59.260]   being someone who says, you know, I can't do it all,
[00:33:59.260 --> 00:34:02.700]   I need help of other people, I have to rely on God,
[00:34:02.700 --> 00:34:04.680]   that in and of itself is a witness,
[00:34:04.680 --> 00:34:06.900]   that in and of itself is counter-cultural,
[00:34:06.900 --> 00:34:08.180]   that in and of itself is something
[00:34:08.180 --> 00:34:09.500]   that people take notice of.
[00:34:09.500 --> 00:34:12.300]   And they say, this person's different
[00:34:12.300 --> 00:34:14.860]   'cause everybody else is trying to do it all on their own
[00:34:14.860 --> 00:34:17.500]   and trying to project an image
[00:34:17.500 --> 00:34:19.820]   that they've got it all together.
[00:34:19.820 --> 00:34:22.060]   And so if we are willing to say, you know what,
[00:34:22.060 --> 00:34:23.940]   I don't have it all together,
[00:34:23.940 --> 00:34:26.320]   I actually need things in my life,
[00:34:26.320 --> 00:34:29.100]   I'm a dependent person, I'm a limited person,
[00:34:29.100 --> 00:34:31.560]   that's a witness to what God is doing.
[00:34:31.560 --> 00:34:36.020]   Now earlier I said that God continues to form us
[00:34:36.020 --> 00:34:37.340]   throughout our lives.
[00:34:37.340 --> 00:34:39.780]   In Jeremiah chapter 18, in the first four verses,
[00:34:39.780 --> 00:34:44.780]   there's this beautiful illustration of the potter
[00:34:44.780 --> 00:34:47.980]   that's forming the clay, right?
[00:34:47.980 --> 00:34:49.780]   And it talks about how the clay
[00:34:49.780 --> 00:34:51.940]   has to surrender to that process,
[00:34:51.940 --> 00:34:54.360]   embrace being formed by the potter.
[00:34:54.360 --> 00:34:57.560]   The clay doesn't get to say to the potter,
[00:34:57.560 --> 00:34:59.500]   I think this is how you should mold me.
[00:34:59.500 --> 00:35:02.540]   The potter is the one who is in control of that process.
[00:35:02.540 --> 00:35:07.460]   And that process of forming and shaping and removing,
[00:35:07.460 --> 00:35:09.860]   that's a painful process, right?
[00:35:09.860 --> 00:35:10.980]   Think about what happens.
[00:35:10.980 --> 00:35:14.460]   The clay gets formed, it gets shaped,
[00:35:14.460 --> 00:35:17.300]   parts of it are chopped off, removed,
[00:35:17.300 --> 00:35:20.500]   and then what happens, if you know anything about pottery,
[00:35:20.500 --> 00:35:23.420]   what happens next is it goes in the fire.
[00:35:23.420 --> 00:35:26.980]   And it gets heated really hot.
[00:35:26.980 --> 00:35:31.300]   And a lot of times it goes in the fire multiple times.
[00:35:31.300 --> 00:35:35.140]   But then what comes out on the other side
[00:35:35.140 --> 00:35:36.940]   is something that's beautiful,
[00:35:36.940 --> 00:35:40.220]   something that's valuable, something that's useful,
[00:35:40.220 --> 00:35:42.460]   and something that if it's really well made,
[00:35:42.460 --> 00:35:46.340]   it reflects the craftsmanship of the maker.
[00:35:47.200 --> 00:35:50.880]   In our house we have some really nice, fine dinnerware
[00:35:50.880 --> 00:35:53.840]   that my wife's grandmother got us when we got married.
[00:35:53.840 --> 00:35:57.140]   We never use it, but it's really pretty.
[00:35:57.140 --> 00:36:00.480]   It sits in this hutch next to our dining room table.
[00:36:00.480 --> 00:36:03.040]   And every time I look at it, I'm always amazed
[00:36:03.040 --> 00:36:04.920]   because it's so beautiful.
[00:36:04.920 --> 00:36:08.240]   The craftsmanship in it is really intricate and amazing.
[00:36:08.240 --> 00:36:10.620]   And I'm always kind of in awe of whoever made it
[00:36:10.620 --> 00:36:14.600]   because that's, I know I could not do that.
[00:36:15.520 --> 00:36:18.260]   And that's what can happen in our lives.
[00:36:18.260 --> 00:36:21.640]   If we're willing to surrender to being dependent on God
[00:36:21.640 --> 00:36:23.640]   and our need for him and allowing him to form us
