
[00:00:00.000 --> 00:00:01.680]  兩個拖紅隊都是Mark Sir說的
[00:17:47.080 --> 00:17:50.080]  或者瑪利亞做的事情是很破格的
[00:17:50.080 --> 00:17:52.360]  加上這裡怎麼形容瑪利亞呢?
[00:17:52.360 --> 00:17:53.160]  形容她的動作
[00:17:53.160 --> 00:17:57.480]  是在耶穌的腳前聽祂的道
[00:17:57.480 --> 00:17:59.320]  在腳前聽祂的道
[00:17:59.400 --> 00:18:03.360]  我們第一個感覺看這個故事的時候
[00:18:03.360 --> 00:18:08.400]  我們就覺得她一定像高中生的女學生
[00:18:08.400 --> 00:18:11.080]  看著一個老師
[00:18:11.080 --> 00:18:12.920]  那個老師可能很英俊
[00:18:12.920 --> 00:18:14.400]  他坐在她的腳邊
[00:18:14.400 --> 00:18:16.400]  然後很仰慕地看著她
[00:18:16.400 --> 00:18:19.080]  聽她講學很好
[00:18:19.080 --> 00:18:21.120]  聽得很好,很入神
[00:18:21.120 --> 00:18:22.160]  我們的感覺就是這樣
[00:18:22.160 --> 00:18:25.240]  瑪利亞和耶穌之間的互動
[00:18:25.240 --> 00:18:26.200]  但其實不是這樣的
[00:18:26.280 --> 00:18:32.000]  這句話「坐在主的腳前聽祂的道」
[00:18:32.000 --> 00:18:36.640]  其實是一句猶太教裡面的術語
[00:18:36.640 --> 00:18:39.520]  「Sitting at the feet of the rabbi」
[00:18:39.520 --> 00:18:44.040]  坐在一個老師的腳前是什麼意思呢?
[00:18:44.040 --> 00:18:47.520]  其實就是去成為他的門生
[00:18:47.520 --> 00:18:50.000]  保羅也是這樣介紹自己的
[00:18:50.000 --> 00:18:52.240]  保羅在《少林寺》第22章
[00:18:52.240 --> 00:18:55.120]  他說「我原是猶太人生在基里加的大素」
[00:18:55.200 --> 00:18:57.160]  大素是當時一個很大的城市
[00:18:57.160 --> 00:19:01.480]  「但在這城裡面長大」
[00:19:01.480 --> 00:19:02.200]  保羅說什麼?
[00:19:02.200 --> 00:19:03.000]  他的學歷
[00:19:03.000 --> 00:19:04.720]  這是他的履歷表
[00:19:04.720 --> 00:19:08.800]  他說「他在加瑪列的門下」
[00:19:08.800 --> 00:19:12.280]  「按著我們祖宗嚴謹的律法受教」
[00:19:12.280 --> 00:19:17.480]  「熱心侍奉上帝,就如你們大家今日一樣」
[00:19:17.480 --> 00:19:18.520]  加瑪列的門下
[00:19:18.520 --> 00:19:20.160]  加瑪列是誰?
[00:19:20.160 --> 00:19:24.040]  加瑪列是一個很有名的拉比
[00:19:24.120 --> 00:19:25.920]  聖經裡面在這裡有記載
[00:19:25.920 --> 00:19:28.320]  聖經以外也有很多說他
[00:19:28.320 --> 00:19:34.080]  他當時是哈佛的學院
[00:19:34.080 --> 00:19:37.040]  如果有加瑪列去收你為門生的話
[00:19:37.040 --> 00:19:39.920]  你真的是這個反應
[00:19:39.920 --> 00:19:40.600]  什麼意思呢?
[00:19:40.600 --> 00:19:42.600]  他說「加瑪列的門下」
[00:19:42.600 --> 00:19:45.560]  原文是「加瑪列的腳下」
[00:19:45.560 --> 00:19:47.160]  他受教
[00:19:47.160 --> 00:19:51.800]  即是他「Sitting at the feet of the rabbi」
[00:19:51.880 --> 00:19:54.320]  在加瑪列的腳下
[00:19:54.320 --> 00:19:57.560]  去到廳道培養他出來
[00:19:57.560 --> 00:19:59.680]  保羅說我多厲害
[00:19:59.680 --> 00:20:01.240]  我在哪間學院
[00:20:01.240 --> 00:20:05.760]  當時最高等的學院去接受教育
[00:20:05.760 --> 00:20:07.920]  加瑪列的腳下
[00:20:07.920 --> 00:20:13.800]  所以這句話在主的腳前、腳下
[00:20:13.800 --> 00:20:15.320]  或者「At the feet」
[00:20:15.320 --> 00:20:19.240]  其實是一句很重要的用語
[00:20:19.320 --> 00:20:22.240]  特別加上當時一些拉比的著作
[00:20:22.240 --> 00:20:26.040]  說到如果女生要學Torah
[00:20:26.040 --> 00:20:28.040]  如果女生要學律法
[00:20:28.040 --> 00:20:31.320]  其實是教她去放縱自己
[00:20:31.320 --> 00:20:33.200]  有些拉比會這樣說
[00:20:33.200 --> 00:20:38.800]  你可以想像當時的討論
[00:20:38.800 --> 00:20:42.720]  這個空間到底是屬於男還是女
[00:20:42.720 --> 00:20:46.280]  有很多人認為這個空間只是屬於男
[00:20:46.360 --> 00:20:50.040]  你坐在拉比的腳下,是誰?
[00:20:50.040 --> 00:20:51.600]  是男還是女?
[00:20:51.600 --> 00:20:54.760]  是男,通常都是男
[00:20:54.760 --> 00:20:57.160]  很少是女的
[00:20:57.160 --> 00:21:00.720]  因為女人應該在的地方是甚麼?
[00:21:00.720 --> 00:21:04.520]  在廚房
[00:21:04.520 --> 00:21:07.040]  女人不應該在的地方是甚麼?
[00:21:07.040 --> 00:21:08.960]  拉比的腳下
[00:21:08.960 --> 00:21:12.520]  所以瑪利亞所做的事很有趣
[00:21:12.520 --> 00:21:14.640]  所以耶穌讚許她
[00:21:14.720 --> 00:21:18.760]  她說瑪利亞已經選上了最好的福分
[00:21:18.760 --> 00:21:20.760]  坐在耶穌的腳前
[00:21:20.760 --> 00:21:23.880]  不只是聽道理、寫筆記
[00:21:23.880 --> 00:21:26.520]  其實是她將來能夠成為甚麼?
[00:21:26.520 --> 00:21:29.640]  拉比,對吧?
[00:21:29.640 --> 00:21:31.840]  保羅坐在加瑪烈的腳下
[00:21:31.840 --> 00:21:33.320]  是為了甚麼緣故?
[00:21:33.320 --> 00:21:36.960]  不只是仰慕、做她的粉絲
[00:21:36.960 --> 00:21:38.840]  覺得加瑪烈很好
[00:21:38.840 --> 00:21:41.080]  然後寫下很多筆記
[00:21:41.080 --> 00:21:44.120]  她將來能夠成為加瑪烈一樣
[00:21:44.200 --> 00:21:45.120]  對吧?
[00:21:45.120 --> 00:21:48.120]  所以瑪利亞坐在耶穌的腳前
[00:21:48.120 --> 00:21:50.800]  就是獲得了上好的福分
[00:21:50.800 --> 00:21:52.240]  所以你看到這個故事
[00:21:52.240 --> 00:21:54.920]  其實是在挑戰當時社會中
[00:21:54.920 --> 00:21:58.920]  一些社會空間的定義
[00:21:58.920 --> 00:22:01.800]  這裡是屬於男的,女人是不能進去的
[00:22:01.800 --> 00:22:04.360]  但瑪利亞就進去了
[00:22:04.360 --> 00:22:06.200]  坐在耶穌的腳前
[00:22:06.200 --> 00:22:08.520]  然後她受教成為門生
[00:22:08.520 --> 00:22:11.720]  並且將來能夠成為拉比
[00:22:12.720 --> 00:22:14.480]  你這樣上下文看的時候
[00:22:14.480 --> 00:22:16.800]  你會發現這裡所說的
[00:22:16.800 --> 00:22:21.040]  不只是叫我們安靜、靈修
[00:22:21.040 --> 00:22:22.160]  這麼簡單
[00:22:22.160 --> 00:22:25.200]  如果你看看路加福音
[00:22:25.200 --> 00:22:29.080]  從頭到尾的脈絡
[00:22:29.080 --> 00:22:32.160]  你就知道這裡其實是在說這件事
[00:22:32.160 --> 00:22:37.120]  就是將當時社會中有空間的隔離
[00:22:37.120 --> 00:22:39.360]  將它拆掉
[00:22:39.360 --> 00:22:41.440]  路加福音第九章五十一節
[00:22:41.520 --> 00:22:44.840]  那是整個路加福音中的一個大轉折
[00:22:44.840 --> 00:22:47.840]  因為之前耶穌在加利利活躍
[00:22:47.840 --> 00:22:50.080]  然後在那裡傳道、講道
[00:22:50.080 --> 00:22:50.960]  九章五十一節
[00:22:50.960 --> 00:22:55.560]  他說耶穌被接上升的日子將到
[00:22:55.560 --> 00:23:00.080]  耶穌就決意向耶路撒冷前進
[00:23:00.080 --> 00:23:02.400]  就是祂的方向完全改變了
[00:23:02.400 --> 00:23:06.040]  九章五十一節就是整個路加福音的轉折
[00:23:06.040 --> 00:23:07.400]  就是耶穌離開加利利
[00:23:07.400 --> 00:23:09.680]  祂向耶路撒冷進發
[00:23:09.760 --> 00:23:12.200]  為何向耶路撒冷進發
[00:23:12.200 --> 00:23:13.040]  因為在耶路撒冷
[00:23:13.040 --> 00:23:14.200]  祂要在十字架上死
[00:23:14.200 --> 00:23:16.840]  成就上帝的救恩
[00:23:16.840 --> 00:23:18.400]  所以九章五十一節
[00:23:18.400 --> 00:23:20.440]  一直在說一些故事
[00:23:20.440 --> 00:23:23.160]  在成就一個救恩的過程中
[00:23:23.160 --> 00:23:25.760]  門徒跟著耶穌去學校祂
[00:23:25.760 --> 00:23:27.640]  甚麼叫做做一個門徒
[00:23:27.640 --> 00:23:29.040]  最終當然是死在十字架
[00:23:29.040 --> 00:23:31.600]  寫記去為人
[00:23:31.600 --> 00:23:34.080]  但這些故事集合起來的時候
[00:23:34.080 --> 00:23:37.320]  就是在說耶穌去定義
[00:23:37.320 --> 00:23:38.520]  到底甚麼叫做門徒
[00:23:38.600 --> 00:23:40.600]  甚麼叫做作一個尼塞亞
[00:23:40.600 --> 00:23:43.800]  而跟隨尼塞亞的人應該是怎樣的
[00:23:43.800 --> 00:23:45.080]  所以九章五十一節
[00:23:45.080 --> 00:23:47.080]  定義去耶路撒冷的時候
[00:23:47.080 --> 00:23:50.440]  路加集合了一些故事放在一起
[00:23:50.440 --> 00:23:52.160]  我們只看第十章
[00:23:52.160 --> 00:23:55.200]  十章一至二十四節
[00:23:55.200 --> 00:23:58.200]  耶穌就在上耶路撒冷的路上
[00:23:58.200 --> 00:24:00.080]  祂就差派七十人
[00:24:00.080 --> 00:24:01.480]  差派他們去其他地方
[00:24:01.480 --> 00:24:04.200]  來到全天國的福音
[00:24:04.280 --> 00:24:08.720]  已經打破了很多人與人之間的隔離
[00:24:08.720 --> 00:24:11.480]  然後十章二十五至三十七節
[00:24:11.480 --> 00:24:12.520]  我們很熟悉的
[00:24:12.520 --> 00:24:15.200]  這個好撒瑪利亞人的比喻
[00:24:15.200 --> 00:24:16.880]  其實就是在回答
[00:24:16.880 --> 00:24:18.320]  你跟隨耶穌的時候
[00:24:18.320 --> 00:24:20.040]  你就是做一個愛人如己
[00:24:20.040 --> 00:24:22.760]  愛鄰舍如己的人
[00:24:22.760 --> 00:24:24.800]  對嗎?耶穌就是一個這樣的人
[00:24:24.800 --> 00:24:27.160]  耶穌的門徒更加是一個這樣的人
[00:24:27.160 --> 00:24:28.880]  所以十章三十八節、四十二節
[00:24:28.880 --> 00:24:31.000]  馬大馬尼亞的故事
[00:24:31.080 --> 00:24:34.280]  我們的感覺就好像跟上下沒什麼關係
[00:24:34.280 --> 00:24:35.160]  其實不是的
[00:24:35.160 --> 00:24:37.720]  其實是在聯絡上與下的
[00:24:37.720 --> 00:24:39.960]  因為上面那個好撒瑪利亞人的比喻
[00:24:39.960 --> 00:24:42.800]  就是在說愛人如己
[00:24:42.800 --> 00:24:44.720]  法師也是這樣問的
[00:24:44.720 --> 00:24:45.880]  耶穌就回答他
[00:24:45.880 --> 00:24:46.560]  你回答吧
[00:24:46.560 --> 00:24:48.040]  兩大誡命是什麼?
[00:24:48.040 --> 00:24:51.880]  他說愛人如己和盡心盡性盡義盡力愛你的神
[00:24:51.880 --> 00:24:53.840]  十章三十八節到四十二節
[00:24:53.840 --> 00:24:55.720]  就是在說怎樣侍主
[00:24:55.720 --> 00:24:57.400]  怎樣去侍奉主
[00:24:57.400 --> 00:24:59.840]  要盡心盡力來愛主
[00:24:59.920 --> 00:25:01.160]  十章三十八節到四十二節
[00:25:01.160 --> 00:25:02.320]  馬大馬尼亞的故事
[00:25:02.320 --> 00:25:04.680]  原來就是在說侍奉
[00:25:04.680 --> 00:25:08.080]  並且耶穌是拆毀了
[00:25:08.080 --> 00:25:11.200]  打破了性別的界限
[00:25:11.200 --> 00:25:13.520]  正如好撒瑪利亞人的比喻
[00:25:13.520 --> 00:25:16.360]  是打破了種族的界限
[00:25:16.360 --> 00:25:17.120]  你記得那個故事
[00:25:17.120 --> 00:25:19.720]  我們不詳談了
[00:25:19.720 --> 00:25:22.880]  是說不只是猶太人才是你的鄰舍
[00:25:22.880 --> 00:25:25.000]  猶太人不喜歡的撒瑪利亞人
[00:25:25.000 --> 00:25:27.200]  都是你的鄰舍
[00:25:27.280 --> 00:25:31.040]  你就需要愛人如己
[00:25:31.040 --> 00:25:32.040]  十章三十八節到四十二節
[00:25:32.040 --> 00:25:32.720]  這樣看的時候
[00:25:32.720 --> 00:25:33.760]  他打破了什麼界限?
[00:25:33.760 --> 00:25:34.920]  不是種族
[00:25:34.920 --> 00:25:37.240]  而是性別的界限
[00:25:37.240 --> 00:25:38.760]  其實他在說真正的門徒
[00:25:38.760 --> 00:25:40.840]  一個真正的門徒
[00:25:40.840 --> 00:25:42.280]  應該是怎樣的?
[00:25:42.280 --> 00:25:44.280]  他說在家裡做的事
[00:25:44.280 --> 00:25:46.600]  事後的事等等
[00:25:46.600 --> 00:25:49.120]  不是按性別而分的
[00:25:49.120 --> 00:25:52.360]  而是按上帝的呼召
[00:25:52.360 --> 00:25:54.080]  所以我們看回這個故事的時候
[00:25:54.080 --> 00:25:56.440]  就不是這麼簡單
[00:25:56.520 --> 00:25:58.560]  原來這個故事是說
[00:25:58.560 --> 00:26:01.880]  女人坐在耶穌的腳前
[00:26:01.880 --> 00:26:05.160]  不只是單單有聽到的權利
[00:26:05.160 --> 00:26:08.080]  她去承傳做一個真正的門徒
[00:26:08.080 --> 00:26:10.480]  正如一個男人可以做一個真正的門徒
[00:26:10.480 --> 00:26:14.200]  女人也可以做一個真正的門徒
[00:26:14.200 --> 00:26:15.800]  在結束的時候
[00:26:15.800 --> 00:26:17.600]  我們想一想
[00:26:17.600 --> 00:26:18.600]  在教會裡面
[00:26:18.600 --> 00:26:21.920]  我們很多時候都會有一些
[00:26:21.920 --> 00:26:24.120]  不自覺地
[00:26:24.200 --> 00:26:27.160]  有一些對男女的定義
[00:26:27.160 --> 00:26:32.040]  咖啡廳煮飯的是誰?
[00:26:32.040 --> 00:26:34.880]  是燕姐,對嗎?
[00:26:34.880 --> 00:26:36.280]  燕姐
[00:26:36.280 --> 00:26:38.880]  但這個是不自覺地的
[00:26:38.880 --> 00:26:40.600]  但這裡有很多男士
[00:26:40.600 --> 00:26:43.280]  其實煮東西很厲害
[00:26:43.280 --> 00:26:46.360]  他們煮東西很厲害
[00:26:46.360 --> 00:26:49.640]  起碼比我厲害
[00:26:49.640 --> 00:26:52.640]  我們有些不自覺的定義
[00:26:52.720 --> 00:26:56.000]  港道出來做帶領的應該是誰?
[00:26:56.000 --> 00:26:57.800]  應該是男還是女?
[00:26:57.800 --> 00:26:59.600]  我們有時候會不自覺地覺得
[00:26:59.600 --> 00:27:02.400]  一定是男的,對吧?
[00:27:02.400 --> 00:27:05.120]  不一定的…
[00:27:05.120 --> 00:27:08.880]  男的領導和女的領導
[00:27:08.880 --> 00:27:11.400]  各有好處,對吧?
[00:27:11.400 --> 00:27:16.760]  亦各有需要改變、長進的地方,對吧?
[00:27:16.760 --> 00:27:19.720]  男的不一定是最大、最好
[00:27:19.720 --> 00:27:22.000]  我也有不同的缺陷,對吧?
[00:27:22.080 --> 00:27:23.880]  如果有女性去帶領的時候
[00:27:23.880 --> 00:27:25.800]  她看到的東西
[00:27:25.800 --> 00:27:28.720]  很多時候是我的盲點,對吧?
[00:27:28.720 --> 00:27:30.360]  所以為何我們的同工會
[00:27:30.360 --> 00:27:33.920]  都是男女有齊?
[00:27:33.920 --> 00:27:35.200]  希望做甚麼?
[00:27:35.200 --> 00:27:37.640]  希望大家彼此平衡
[00:27:37.640 --> 00:27:40.640]  大家一起默默地服侍
[00:27:40.640 --> 00:27:41.360]  這是第一點
[00:27:41.360 --> 00:27:46.880]  我們不要有一些男女不該有的定義
[00:27:46.880 --> 00:27:48.400]  那些定義很多時候是由文化
[00:27:48.400 --> 00:27:51.560]  我們的背景而生出來的
[00:27:51.640 --> 00:27:54.560]  我們嘗試去改變,好嗎?
[00:27:54.560 --> 00:27:55.680]  嘗試改變
[00:27:55.680 --> 00:27:58.360]  即是咖啡廳可能就不是燕姐了
[00:27:58.360 --> 00:28:01.160]  可能是燕哥
[00:28:01.160 --> 00:28:07.120]  你再想想上星期讓大家想的問題
[00:28:07.120 --> 00:28:08.040]  在你的生命中
[00:28:08.040 --> 00:28:13.160]  曾經祝福過你的姐妹、女士
[00:28:13.160 --> 00:28:16.040]  為了去感謝神,對吧?
[00:28:16.040 --> 00:28:18.560]  這星期給你一個功課,好嗎?
[00:28:18.640 --> 00:28:21.600]  即是這些默默地侍奉、默默地
[00:28:21.600 --> 00:28:24.520]  在你的生命中有過影響的人
[00:28:24.520 --> 00:28:26.640]  你不妨在這個星期
[00:28:26.640 --> 00:28:31.320]  你微信她或給她一個短訊
[00:28:31.320 --> 00:28:34.920]  你感謝她,好嗎?
[00:28:34.920 --> 00:28:39.240]  感謝她,寫一張卡給她,好嗎?
[00:28:39.240 --> 00:28:40.760]  去感謝她
[00:28:40.760 --> 00:28:41.600]  希望我們這個教會
[00:28:41.600 --> 00:28:44.040]  能夠成為一個男與女
[00:28:44.040 --> 00:28:47.400]  在耶穌的腳前都能夠聽到
[00:28:47.480 --> 00:28:50.800]  逼出將來能夠做拉比,好嗎?
[00:28:50.800 --> 00:28:53.840]  打破性別的界限
[00:28:53.840 --> 00:28:55.920]  上帝呼召每一個人
[00:28:55.920 --> 00:28:59.200]  讓我們能夠被祂所使用
[00:28:59.200 --> 00:29:00.680]  我們同心協力祈禱
[00:29:00.680 --> 00:29:02.560]  上主,我們感謝祢
[00:29:02.560 --> 00:29:06.200]  讓我們教會裡有男有女
[00:29:06.200 --> 00:29:07.840]  有兄弟、有姐妹
[00:29:07.840 --> 00:29:10.080]  我們缺一不可
[00:29:10.080 --> 00:29:14.160]  上主,我們求祢…
[00:29:14.240 --> 00:29:17.520]  求祢使教會能夠茁壯成長
[00:29:17.520 --> 00:29:21.520]  祢求祢興起弟兄和姐妹
[00:29:21.520 --> 00:29:25.680]  我們為著我們教會有很多姐妹
[00:29:25.680 --> 00:29:28.160]  默默地作供、默默地禱告
[00:29:28.160 --> 00:29:29.600]  默默地服侍
[00:29:29.600 --> 00:29:32.040]  我們獻上感恩和讚美
[00:29:32.040 --> 00:29:33.800]  感謝祢使用她們
[00:29:33.800 --> 00:29:38.560]  並且有姐妹帶領、講道、教導
[00:29:38.560 --> 00:29:43.280]  主,我們為著她們所帶來的教導
[00:29:43.360 --> 00:29:45.040]  她們所帶來的真理
[00:29:45.040 --> 00:29:46.640]  我們獻上感謝
[00:29:46.640 --> 00:29:47.480]  我們更加感謝祢
[00:29:47.480 --> 00:29:49.160]  因為上帝祢自己
[00:29:49.160 --> 00:29:52.760]  就是那一位呼召男並且女
[00:29:52.760 --> 00:29:55.000]  在基督裡成為一
[00:29:55.000 --> 00:29:58.640]  在教會裡能夠同心合意服侍主
[00:29:58.640 --> 00:30:00.280]  讓我們同心合意
[00:30:00.280 --> 00:30:02.560]  盡心盡力地愛祢
[00:30:02.560 --> 00:30:04.360]  我們這樣祈禱,奉主命
