
[00:00:00.000 --> 00:00:02.920]  今天中文堂的講員就是Mark Sir
[00:17:49.880 --> 00:17:51.240]  這些節期
[00:17:51.240 --> 00:17:53.960]  這些時間的標籤
[00:17:53.960 --> 00:17:56.840]  去到培養我們的靈性之外
[00:17:56.840 --> 00:17:59.720]  還有些什麼呢
[00:17:59.720 --> 00:18:01.560]  《約翰福音》第七章
[00:18:01.560 --> 00:18:03.640]  我們看看新約
[00:18:03.640 --> 00:18:05.080]  新約這裡發生什麼事呢
[00:18:05.080 --> 00:18:08.040]  就是耶穌去鑄盤節
[00:18:08.040 --> 00:18:10.680]  上下文我們很簡單講過
[00:18:10.680 --> 00:18:11.720]  上下文發生什麼事呢
[00:18:11.720 --> 00:18:15.720]  就是猶太人去守鑄盤節
[00:18:15.720 --> 00:18:18.440]  上下文這裡就講到
[00:18:18.440 --> 00:18:20.680]  耶穌的兄弟
[00:18:20.680 --> 00:18:23.160]  他們大家都在北面加里尼
[00:18:23.160 --> 00:18:24.520]  每逢鑄盤節的時候
[00:18:24.520 --> 00:18:25.320]  作為一個猶太人
[00:18:25.320 --> 00:18:28.040]  他們都會去耶路撒冷南下
[00:18:28.040 --> 00:18:30.760]  去到聖殿去守節
[00:18:30.760 --> 00:18:32.920]  上面有一些爭拗
[00:18:32.920 --> 00:18:34.200]  上文就講到
[00:18:34.200 --> 00:18:35.800]  耶穌的兄弟
[00:18:35.800 --> 00:18:37.400]  他的親兄弟
[00:18:37.400 --> 00:18:39.080]  就不信他
[00:18:39.080 --> 00:18:41.320]  去到懷疑他
[00:18:41.320 --> 00:18:45.320]  接著他們就去守節
[00:18:45.320 --> 00:18:46.520]  耶穌就說我不會和你去
[00:18:46.520 --> 00:18:48.360]  因為我的時間還沒到
[00:18:48.360 --> 00:18:50.520]  但其實耶穌都會去的
[00:18:50.520 --> 00:18:52.920]  不過他私底下自己去
[00:18:52.920 --> 00:18:54.360]  所以第七章之後
[00:18:54.360 --> 00:18:56.600]  就交代耶穌去到
[00:18:56.600 --> 00:18:58.840]  猶太地的耶路撒冷
[00:18:58.840 --> 00:19:02.040]  他的兄弟也同時在耶路撒冷
[00:19:02.040 --> 00:19:03.080]  去守鑄盤節
[00:19:03.080 --> 00:19:04.920]  和其他很多的猶太人一樣
[00:19:04.920 --> 00:19:07.800]  你就可以想象那個熱鬧的氣氛
[00:19:07.800 --> 00:19:11.480]  有如我們華人的農曆新年一樣
[00:19:11.480 --> 00:19:12.680]  當然之下沒有什麼氣氛
[00:19:12.680 --> 00:19:16.920]  但是我講華人比較多的地方
[00:19:16.920 --> 00:19:20.680]  耶穌自己私底下去的時候
[00:19:20.680 --> 00:19:25.160]  在那個鑄盤節的最後一天
[00:19:25.160 --> 00:19:27.480]  七章第37節
[00:19:27.480 --> 00:19:29.000]  節期的最後一天
[00:19:29.000 --> 00:19:32.680]  就是最隆重的一天
[00:19:32.680 --> 00:19:35.320]  耶穌站著喊出話
[00:19:35.320 --> 00:19:36.760]  人若渴了
[00:19:36.760 --> 00:19:39.000]  到我這裡來渴
[00:19:39.000 --> 00:19:40.200]  信我的人
[00:19:40.200 --> 00:19:42.200]  就如經上所記
[00:19:42.200 --> 00:19:43.880]  從他腹中
[00:19:43.880 --> 00:19:47.240]  將流出活水的江河來
[00:19:47.240 --> 00:19:50.680]  耶穌說是指信他的人
[00:19:50.680 --> 00:19:54.360]  要受聖靈
[00:19:54.360 --> 00:19:56.760]  那時還沒有此下聖靈
[00:19:56.760 --> 00:20:02.200]  因為耶穌還沒有得到榮耀
[00:20:02.200 --> 00:20:05.160]  七天的最後一天
[00:20:05.160 --> 00:20:07.720]  最隆重的一天
[00:20:07.720 --> 00:20:09.160]  耶穌就說
[00:20:09.160 --> 00:20:11.320]  人若渴了
[00:20:11.320 --> 00:20:15.000]  就來喝我所給的水
[00:20:15.000 --> 00:20:16.760]  我剛才講到鑄盤節
[00:20:16.760 --> 00:20:18.280]  水
[00:20:18.280 --> 00:20:20.600]  是和水有關
[00:20:20.600 --> 00:20:24.280]  人們已經渴到死了
[00:20:24.280 --> 00:20:26.760]  連喝水都要少一點
[00:20:26.760 --> 00:20:29.560]  因為怕不夠
[00:20:29.560 --> 00:20:30.920]  就在這個時候
[00:20:30.920 --> 00:20:33.160]  最隆重的那一天
[00:20:33.160 --> 00:20:35.960]  猶太人拿著金筒
[00:20:35.960 --> 00:20:37.480]  祭司拿著金筒
[00:20:37.480 --> 00:20:39.160]  然後去到聖殿那裡
[00:20:39.160 --> 00:20:44.280]  有一個很盛大的祈願儀式
[00:20:44.280 --> 00:20:46.040]  去祈禱
[00:20:46.040 --> 00:20:50.200]  去祈求上帝新的一年給我們有水喝
[00:20:50.200 --> 00:20:51.800]  耶穌就說
[00:20:51.800 --> 00:20:55.160]  人若渴了就到我者那裡
[00:20:55.160 --> 00:20:58.280]  你們這班人都已經渴得很厲害了
[00:20:58.280 --> 00:21:00.040]  我想告訴你
[00:21:00.040 --> 00:21:02.200]  有什麼水
[00:21:02.200 --> 00:21:04.200]  是你真正需要的
[00:21:04.200 --> 00:21:07.720]  到底真正要的水是否瓶裝那些
[00:21:07.720 --> 00:21:09.480]  杯裡面那些
[00:21:09.480 --> 00:21:11.480]  喝進口的那些
[00:21:11.480 --> 00:21:12.920]  還是有其他東西
[00:21:12.920 --> 00:21:14.920]  他說真正的水
[00:21:14.920 --> 00:21:17.240]  真正可以使你滿足的
[00:21:17.240 --> 00:21:19.160]  就是永生
[00:21:19.160 --> 00:21:22.600]  是耶穌給我們的神的生命
[00:21:22.600 --> 00:21:24.920]  這個是成靈
[00:21:24.920 --> 00:21:27.480]  救若至生命
[00:21:27.480 --> 00:21:29.320]  盼望的是什麼
[00:21:29.320 --> 00:21:31.560]  就是水的濃度
[00:21:31.560 --> 00:21:33.640]  代表的就是成靈
[00:21:33.640 --> 00:21:36.360]  就是上帝的應許能夠實現
[00:21:36.360 --> 00:21:39.800]  上帝的生命能夠在我們生命當中
[00:21:39.800 --> 00:21:43.000]  能夠有永生
[00:21:43.000 --> 00:21:47.800]  這個才是真正可以滿足我們的
[00:21:47.800 --> 00:21:50.680]  我們可以每年都祈求有水
[00:21:50.680 --> 00:21:54.040]  可以每年到糧期的時候
[00:21:54.040 --> 00:21:56.040]  我們盼望有糧單
[00:21:56.040 --> 00:21:57.400]  能夠出糧
[00:21:57.400 --> 00:21:58.680]  能夠準時
[00:21:58.680 --> 00:22:01.320]  我們希望這個年度成功
[00:22:01.320 --> 00:22:04.040]  這個成功的報告
[00:22:04.040 --> 00:22:05.240]  這些可以滿足我們
[00:22:05.240 --> 00:22:07.240]  但只不過是肉身
[00:22:07.240 --> 00:22:10.440]  但真正能夠滿足我們的
[00:22:10.440 --> 00:22:13.000]  是永生
[00:22:13.000 --> 00:22:14.760]  聖靈
[00:22:14.760 --> 00:22:16.440]  是我們接受主的時候
[00:22:16.440 --> 00:22:20.040]  你有神的生命
[00:22:20.040 --> 00:22:24.200]  這個才是真正能夠滿足我們的
[00:22:24.200 --> 00:22:26.120]  我不知道你搭長途機的時候
[00:22:26.120 --> 00:22:28.760]  你會做些什麼
[00:22:28.760 --> 00:22:31.160]  搭長途機
[00:22:31.160 --> 00:22:33.480]  可能看電影
[00:22:33.480 --> 00:22:35.800]  去看那些爛劇
[00:22:35.800 --> 00:22:38.280]  那些不好的電影我們看幾次
[00:22:38.280 --> 00:22:41.720]  上兩個星期我回來的時候
[00:22:41.720 --> 00:22:44.440]  搭長途機回來的時候
[00:22:44.440 --> 00:22:46.600]  我自己也要看電影
[00:22:46.600 --> 00:22:47.960]  因為我做不到事
[00:22:47.960 --> 00:22:51.080]  精神狀態不能夠集中
[00:22:51.080 --> 00:22:51.800]  我算了
[00:22:51.800 --> 00:22:53.400]  我去家裡找些電影看
[00:22:53.400 --> 00:22:56.200]  我又看一次《托根》
[00:22:56.200 --> 00:22:59.400]  因為我不想看些悶的電影
[00:22:59.400 --> 00:23:01.720]  我就看些動作戲
[00:23:01.720 --> 00:23:03.480]  看完之後還是有時間
[00:23:03.480 --> 00:23:08.200]  我就按按其他有什麼電影好看
[00:23:08.200 --> 00:23:12.680]  我就看《梅艷芳》
[00:23:12.680 --> 00:23:14.600]  又看一次
[00:23:14.600 --> 00:23:16.760]  我覺得真的很好看
[00:23:16.760 --> 00:23:17.960]  講到一個港人
[00:23:17.960 --> 00:23:22.840]  香港人為了香港做了不少事情
[00:23:22.840 --> 00:23:25.880]  但看完之後我有些唏噓
[00:23:25.880 --> 00:23:27.480]  如果你看過《梅艷芳》
[00:23:27.480 --> 00:23:28.280]  你就知道
[00:23:28.280 --> 00:23:29.880]  我不劇透
[00:23:29.880 --> 00:23:32.360]  最後的時候
[00:23:32.360 --> 00:23:36.440]  特別是他唱《夕陽之歌》的時候
[00:23:36.440 --> 00:23:40.840]  我覺得真的很……
[00:23:40.840 --> 00:23:42.280]  很不知怎樣
[00:23:42.280 --> 00:23:46.600]  你又睡不著的時候在飛機上
[00:23:46.600 --> 00:23:48.520]  你又覺得看完之後
[00:23:48.520 --> 00:23:52.600]  不是很舒服
[00:23:52.600 --> 00:23:55.480]  留不住最後的時候
[00:23:55.480 --> 00:23:58.520]  《夕陽之歌》就是講這個
[00:23:58.520 --> 00:24:01.080]  每樣東西都會過去
[00:24:01.080 --> 00:24:04.200]  整套劇想起很多過去的感情
[00:24:04.200 --> 00:24:05.960]  地上擁有的東西
[00:24:05.960 --> 00:24:10.200]  到最後都是留不住
[00:24:10.200 --> 00:24:14.920]  很淒美應該這樣說
[00:24:14.920 --> 00:24:19.320]  如果沒有了永恆的拍
[00:24:19.320 --> 00:24:23.880]  是不是就是這樣
[00:24:23.880 --> 00:24:26.760]  你甘心嗎
[00:24:26.760 --> 00:24:28.840]  耶穌說什麼
[00:24:28.840 --> 00:24:30.440]  人若渴了
[00:24:30.440 --> 00:24:34.600]  你要渴求一個豐盛的生命
[00:24:34.600 --> 00:24:37.160]  人若渴了
[00:24:37.160 --> 00:24:39.400]  要到我這裡
[00:24:39.400 --> 00:24:41.480]  喝我給你的水
[00:24:41.480 --> 00:24:43.800]  真正的水
[00:24:43.800 --> 00:24:47.000]  真正的滿足
[00:24:47.000 --> 00:24:49.560]  豬扒的時候
[00:24:49.560 --> 00:24:53.960]  耶穌就去提醒猶太人
[00:24:53.960 --> 00:24:55.240]  或者在我們生命當中
[00:24:55.240 --> 00:24:57.080]  當我們很渴的時候
[00:24:57.080 --> 00:24:58.280]  耶穌就去提醒我們
[00:24:58.280 --> 00:25:00.440]  真正你需要的
[00:25:00.440 --> 00:25:02.120]  其實是永生
[00:25:02.120 --> 00:25:04.680]  因為如果沒有永生
[00:25:04.680 --> 00:25:08.360]  一切都是零
[00:25:08.360 --> 00:25:09.960]  你多麼風光也好
[00:25:09.960 --> 00:25:11.800]  都是零
[00:25:11.800 --> 00:25:15.160]  最後都是《夕陽之歌》
[00:25:15.160 --> 00:25:18.120]  我再講一個猶太人拉比的故事
[00:25:18.120 --> 00:25:20.200]  跟豬扒有關的
[00:25:20.200 --> 00:25:23.400]  這個故事就講到以前在英國
[00:25:23.400 --> 00:25:24.760]  好幾年前
[00:25:24.760 --> 00:25:26.760]  這個大拉比我曾經提過的
[00:25:26.760 --> 00:25:28.600]  Jonathan Sachs
[00:25:28.600 --> 00:25:31.720]  他在英國是一個Chief Rabbi
[00:25:31.720 --> 00:25:35.320]  他講到他們去守豬扒節的時候
[00:25:35.320 --> 00:25:37.320]  他想起以前年輕的時候
[00:25:37.320 --> 00:25:38.440]  剛結婚
[00:25:38.440 --> 00:25:40.680]  然後自己有家室
[00:25:40.680 --> 00:25:41.720]  豬扒節的時候
[00:25:41.720 --> 00:25:43.720]  每一家要做一個扒
[00:25:43.720 --> 00:25:45.400]  所以剛結婚的時候
[00:25:45.400 --> 00:25:47.400]  他就要做一個Sukkah
[00:25:47.400 --> 00:25:49.640]  做一個扒
[00:25:49.640 --> 00:25:51.960]  因為他是一個學者
[00:25:51.960 --> 00:25:54.120]  拉比是一個教師
[00:25:54.120 --> 00:25:56.360]  他又不太懂得做釘子和木材
[00:25:56.360 --> 00:25:57.640]  他不太懂
[00:25:57.640 --> 00:25:59.880]  在英國倫敦裡面
[00:25:59.880 --> 00:26:01.640]  他又認識了一些朋友
[00:26:01.640 --> 00:26:07.400]  有一個朋友很懂得木工和材料
[00:26:07.400 --> 00:26:08.680]  很靈活的
[00:26:08.680 --> 00:26:10.200]  這個朋友就跟他說
[00:26:10.200 --> 00:26:15.240]  我去買Sukkah的材料
[00:26:15.240 --> 00:26:16.920]  你想不想跟我去
[00:26:16.920 --> 00:26:18.520]  他就跟了他朋友去
[00:26:18.520 --> 00:26:22.200]  一去到那些家庭地庫的地方
[00:26:22.200 --> 00:26:25.080]  就是買木材和材料的地方
[00:26:25.080 --> 00:26:28.520]  這個朋友就在袋子裡面拿出一個
[00:26:28.520 --> 00:26:31.160]  很詳細的一個計劃
[00:26:31.160 --> 00:26:34.760]  有那些圖片和藍圖
[00:26:34.760 --> 00:26:36.920]  要什麼材料
[00:26:36.920 --> 00:26:42.360]  要什麼釘子或者什麼hinges等等
[00:26:42.360 --> 00:26:45.400]  全部的門和窗等等
[00:26:45.400 --> 00:26:47.240]  他都有了
[00:26:47.240 --> 00:26:49.400]  於是他就跟著這個藍圖去買
[00:26:49.400 --> 00:26:52.520]  這個拉比就不知道怎麼辦
[00:26:52.520 --> 00:26:54.200]  因為他又不方便
[00:26:54.200 --> 00:26:56.360]  他就隨便買了幾塊
[00:26:56.360 --> 00:26:58.120]  好像一些卡片一樣
[00:26:58.120 --> 00:27:01.960]  然後他就回家去做他的Sukkah
[00:27:01.960 --> 00:27:06.360]  兩個人回去他就做一個很漂亮的Sukkah
[00:27:06.360 --> 00:27:09.880]  可能有些這麼漂亮的Sukkah
[00:27:09.880 --> 00:27:12.760]  有燈有裝飾等等
[00:27:12.760 --> 00:27:16.680]  他自己就弄了幾塊木頭
[00:27:16.680 --> 00:27:18.760]  然後釘在那裡
[00:27:18.760 --> 00:27:22.440]  好像那些爛木屋一樣
[00:27:22.440 --> 00:27:28.200]  他說他朋友的帳篷那個Sukkah很華麗
[00:27:28.200 --> 00:27:32.840]  那個Sukkah他覺得可能在曠野40年都可以
[00:27:32.840 --> 00:27:35.960]  住在那些地方40年80年都無所謂
[00:27:35.960 --> 00:27:37.240]  120年都無所謂
[00:27:37.240 --> 00:27:39.560]  因為太漂亮了
[00:27:39.560 --> 00:27:42.920]  大家第一天弄好這個Sukkah之後
[00:27:42.920 --> 00:27:47.640]  那天晚上就狂風大雨
[00:27:47.640 --> 00:27:49.880]  翻風落雨
[00:27:49.880 --> 00:27:52.200]  那天晚上過了之後第二天
[00:27:52.200 --> 00:27:54.200]  他朋友打電話給他
[00:27:54.200 --> 00:27:56.920]  他說我的Sukkah塌了
[00:27:56.920 --> 00:27:59.720]  我說你那個一定是塌了
[00:27:59.720 --> 00:28:02.040]  Johnathan Sacks就回答他說
[00:28:02.040 --> 00:28:03.080]  沒有啊
[00:28:03.080 --> 00:28:04.680]  我那個還健座
[00:28:04.680 --> 00:28:06.520]  還健座沒事
[00:28:06.520 --> 00:28:08.360]  他朋友就很驚訝
[00:28:08.360 --> 00:28:09.320]  他說有沒有理由
[00:28:09.320 --> 00:28:10.760]  我那個會塌了
[00:28:10.760 --> 00:28:12.920]  然後你那個就沒事
[00:28:12.920 --> 00:28:15.560]  然後立刻飛車去他家裡去看看
[00:28:15.560 --> 00:28:17.480]  他的Sukkah到底發生什麼事
[00:28:17.480 --> 00:28:18.360]  正如我所說
[00:28:18.360 --> 00:28:23.320]  他弄的Sukkah本身是一個很簡陋的Sukkah
[00:28:23.320 --> 00:28:25.640]  當他朋友去檢查他的Sukkah的時候
[00:28:25.640 --> 00:28:27.800]  他就發現
[00:28:27.800 --> 00:28:33.160]  那個棚原來是一口釘
[00:28:33.160 --> 00:28:36.760]  是釘在他家裡的樹上
[00:28:36.760 --> 00:28:39.240]  在他家的牆上
[00:28:39.240 --> 00:28:41.400]  原來就是那一口釘
[00:28:41.400 --> 00:28:44.440]  令到他整個Sukkah能夠安穩
[00:28:44.440 --> 00:28:48.600]  經過風吹雨打都沒事
[00:28:48.600 --> 00:28:53.160]  他的猶太人朋友就醒悟了
[00:28:53.160 --> 00:28:54.920]  他說不明白
[00:28:54.920 --> 00:28:57.720]  他說多有周詳計劃也好
[00:28:57.720 --> 00:28:59.960]  多精打細算也好
[00:28:59.960 --> 00:29:03.160]  多華麗的Sukkah也好
[00:29:03.160 --> 00:29:07.800]  如果沒有那一口堅固的釘
[00:29:07.800 --> 00:29:09.800]  一切都完蛋了
[00:29:09.800 --> 00:29:11.400]  風吹雨打
[00:29:11.400 --> 00:29:14.440]  一切生命都會倒塌
[00:29:14.440 --> 00:29:16.920]  那個朋友說那一口釘
[00:29:16.920 --> 00:29:20.040]  就是Nail of Faith
[00:29:20.040 --> 00:29:23.880]  就是信仰信心的釘
[00:29:23.880 --> 00:29:25.880]  在你生命裡面
[00:29:25.880 --> 00:29:28.040]  有多周詳計劃也好
[00:29:28.040 --> 00:29:31.480]  沒有了那個Nail of Faith
[00:29:31.480 --> 00:29:32.840]  一切最後
[00:29:32.840 --> 00:29:34.840]  生命
[00:29:34.840 --> 00:29:37.000]  風吹雨打來到的時候
[00:29:37.000 --> 00:29:39.880]  就會倒塌
[00:29:39.880 --> 00:29:43.720]  你想想你經營你的生命的時候
[00:29:43.720 --> 00:29:46.280]  有沒有留意這件事
[00:29:46.280 --> 00:29:49.240]  我們日日夜夜
[00:29:49.240 --> 00:29:52.920]  忙著去建立我們的Sukkah
[00:29:52.920 --> 00:29:59.080]  建立我們這個暫時的一個帳篷
[00:29:59.080 --> 00:30:00.120]  我們有小孩的
[00:30:00.120 --> 00:30:02.360]  我們盡心盡力去做
[00:30:02.360 --> 00:30:04.200]  為他預備
[00:30:04.200 --> 00:30:06.120]  為他準備很多很多的東西
[00:30:06.120 --> 00:30:09.080]  想不到的我們都想好了
[00:30:09.080 --> 00:30:13.560]  為了我們日後的生活能夠舒服一點
[00:30:13.560 --> 00:30:16.360]  我們的課運期等等不同的投資
[00:30:16.360 --> 00:30:18.680]  我們全部都部署好了
[00:30:18.680 --> 00:30:19.640]  最周詳的計劃
[00:30:19.640 --> 00:30:21.880]  最精打細算
[00:30:21.880 --> 00:30:23.880]  最華麗的
[00:30:23.880 --> 00:30:26.360]  但到底是不是缺乏了
[00:30:26.360 --> 00:30:29.560]  就是信心的那一口釘
[00:30:29.560 --> 00:30:31.720]  耶穌說真正的那一口釘
[00:30:31.720 --> 00:30:37.000]  就是你在神裡面有生命
[00:30:37.000 --> 00:30:38.520]  你知道鑄蟠節的時候
[00:30:38.520 --> 00:30:40.120]  在猶太人的會堂
[00:30:40.120 --> 00:30:43.400]  他們會讀什麼聖經
[00:30:43.400 --> 00:30:47.080]  舊的裡面就是傳道書
[00:30:47.080 --> 00:30:50.360]  傳道書最後我們用這一節來結束
[00:30:50.360 --> 00:30:53.080]  傳道書十二章十三節
[00:30:53.080 --> 00:30:54.920]  講完所有的生命裡面
[00:30:54.920 --> 00:30:57.320]  是多麼的虛空之外
[00:30:57.320 --> 00:30:58.520]  如果沒有永生
[00:30:58.520 --> 00:30:59.560]  一切都是虛空
[00:30:59.560 --> 00:31:01.720]  一路講講十二章
[00:31:01.720 --> 00:31:02.840]  作者說什麼
[00:31:02.840 --> 00:31:05.240]  這些事你都聽見了
[00:31:05.240 --> 00:31:09.880]  結論就是要敬畏上帝
[00:31:09.880 --> 00:31:11.960]  謹守祂的誡命
[00:31:11.960 --> 00:31:14.280]  這是人當盡的本分
[00:31:14.280 --> 00:31:16.600]  因為人所經營的
[00:31:16.600 --> 00:31:18.600]  連一切隱密的事
[00:31:18.600 --> 00:31:19.800]  或善或惡
[00:31:19.800 --> 00:31:23.640]  上帝都要受
[00:31:23.640 --> 00:31:24.760]  我們同心低頭祈禱
[00:31:24.760 --> 00:31:30.760]  讓我們生命的經營有個後頂
[00:31:30.760 --> 00:31:31.960]  主我們來到祢面前
[00:31:31.960 --> 00:31:33.480]  我們求祢來提醒我們
[00:31:33.480 --> 00:31:36.360]  讓聖靈這個永生的聖靈
[00:31:36.360 --> 00:31:40.280]  提醒我們現在有的神的生命
[00:31:40.280 --> 00:31:42.920]  有這個信心的釘子
[00:31:42.920 --> 00:31:45.480]  讓我們釘得穩釘得盡
[00:31:45.480 --> 00:31:47.000]  我們生命的基礎
[00:31:47.000 --> 00:31:50.280]  盤石在基督裡面
[00:31:50.280 --> 00:31:51.320]  主幫助我們
[00:31:51.320 --> 00:31:54.280]  讓教會讓你自己的子民
[00:31:54.280 --> 00:31:57.160]  被提醒我們生命裡面所經營的一切
[00:31:57.160 --> 00:31:59.480]  我們所搭的棚
[00:31:59.480 --> 00:32:03.560]  主我們有沒有在祢的永生裡面
[00:32:03.560 --> 00:32:05.560]  求祢讓我們不要忘記祢
[00:32:05.560 --> 00:32:06.680]  祢對我們的恩典
[00:32:06.680 --> 00:32:07.640]  祢對我們的救恩
[00:32:07.640 --> 00:32:09.880]  是多麼的貴重
[00:32:09.880 --> 00:32:11.560]  多麼的重要
[00:32:11.560 --> 00:32:13.080]  一個永恆的救恩
[00:32:13.080 --> 00:32:15.400]  讓這個永恆的生命
[00:32:15.400 --> 00:32:18.760]  成為我們一切手所經營的東西
[00:32:18.760 --> 00:32:20.280]  那個根基
[00:32:20.280 --> 00:32:22.520]  以至風吹雨打來到的時候
[00:32:22.520 --> 00:32:23.960]  我們知道
[00:32:23.960 --> 00:32:25.720]  祢仍然是我們的救恩
[00:32:25.720 --> 00:32:27.640]  祢仍然是我們的上主
[00:32:27.640 --> 00:32:29.640]  我們敬拜讚美、侍奉祢
[00:32:29.640 --> 00:32:31.880]  祈禱、奉傳明教
[00:32:31.880 --> 00:32:33.400]  願神祝福各位
[00:32:33.400 --> 00:32:35.640]  希望下一個星期能夠跟大家一起

