
[00:00:00.000 --> 00:00:11.500]  各位好,各位好,現在是經衛線的時候了
[00:19:31.000 --> 00:19:34.000]  主角是上帝與若拿
[00:19:34.000 --> 00:19:36.000]  去了三章
[00:19:36.000 --> 00:19:39.000]  究竟若拿知道了
[00:19:39.000 --> 00:19:41.000]  上帝後悔不降和
[00:19:41.000 --> 00:19:44.000]  給利利尾尾的人
[00:19:44.000 --> 00:19:47.000]  究竟若拿變成怎樣呢
[00:19:47.000 --> 00:19:48.000]  他的經歷
[00:19:48.000 --> 00:19:49.000]  下回分解
[00:19:49.000 --> 00:19:50.000]  當然下回
[00:19:50.000 --> 00:19:51.000]  還說不吃飯
[00:19:51.000 --> 00:19:52.000]  今天還未吃飯
[00:19:52.000 --> 00:19:55.000]  吃宵夜
[00:19:55.000 --> 00:19:58.000]  我們一起吃拉麵
[00:19:58.000 --> 00:20:01.000]  我們就去到這裏
[00:20:01.000 --> 00:20:04.000]  下一集就說到第四章
[00:20:04.000 --> 00:20:07.000]  現在在第三章我們就看到
[00:20:07.000 --> 00:20:08.000]  原來問我們
[00:20:08.000 --> 00:20:12.000]  是否看不看到原來上帝的工作
[00:20:12.000 --> 00:20:15.000]  和看不看到在這個過程裏面
[00:20:15.000 --> 00:20:18.000]  原來我們會否好像若拿一樣
[00:20:18.000 --> 00:20:20.000]  需要重新反省
[00:20:20.000 --> 00:20:22.000]  甚麼叫做愛
[00:20:22.000 --> 00:20:25.000]  明明真的明白上帝的愛和上帝的恩典
[00:20:25.000 --> 00:20:28.000]  是否我們自己已經畫了框架
[00:20:28.000 --> 00:20:31.000]  還是上帝的愛和框架可以很闊呢
[00:20:31.000 --> 00:20:33.000]  我們就留在這裏
[00:20:33.000 --> 00:20:36.000]  下一次我們一起準備好
[00:20:36.000 --> 00:20:37.000]  看第四章
[00:20:37.000 --> 00:20:39.000]  若拿書第四章
[00:20:39.000 --> 00:20:42.000]  然後進入經維善
[00:20:43.000 --> 00:20:44.000]  下集再見
[00:20:44.000 --> 00:20:46.000]  (CC字幕製作:貝爾)
[00:20:46.000 --> 00:20:48.000]  MING PAO CANADA | MING PAO TORONTO

