
[00:00:00.000 --> 00:00:09.000]  耶利米埃國主持586年耶路撒冷聖殿被毀
[00:18:16.000 --> 00:18:20.000]  我們現代人一味想走難
[00:18:20.000 --> 00:18:23.000]  方舟做的就是re-creation
[00:18:23.000 --> 00:18:24.000]  這個是後話
[00:18:24.000 --> 00:18:25.000]  我們繼續解釋下去的時候
[00:18:25.000 --> 00:18:27.000]  我們就更加可以清楚一點
[00:18:27.000 --> 00:18:29.000]  但是我們需要忍耐一下
[00:18:29.000 --> 00:18:30.000]  無論如何
[00:18:30.000 --> 00:18:31.000]  這個是70年代的時候
[00:18:31.000 --> 00:18:33.000]  已經有人
[00:18:33.000 --> 00:18:37.000]  有一位很好的創世紀的解經家
[00:18:37.000 --> 00:18:38.000]  叫做Gordon Bramham
[00:18:38.000 --> 00:18:41.000]  是英國裔的解經家
[00:18:41.000 --> 00:18:42.000]  今天還在生
[00:18:42.000 --> 00:18:46.000]  他寫了另一本創世紀的識經書
[00:18:46.000 --> 00:18:47.000]  比較學術一點
[00:18:47.000 --> 00:18:48.000]  比較難一點
[00:18:48.000 --> 00:18:49.000]  但是無論如何
[00:18:49.000 --> 00:18:50.000]  他寫得很好
[00:18:50.000 --> 00:18:51.000]  70年代的時候
[00:18:51.000 --> 00:18:53.000]  他和其他學者
[00:18:53.000 --> 00:18:55.000]  其實都已經留意到
[00:18:55.000 --> 00:18:59.000]  這個洪水的敘述
[00:18:59.000 --> 00:19:01.000]  其實是像一把扇一樣
[00:19:01.000 --> 00:19:03.000]  一個很大的
[00:19:03.000 --> 00:19:04.000]  史詩式的
[00:19:04.000 --> 00:19:06.000]  很偉大的
[00:19:06.000 --> 00:19:08.000]  很高尚風格的
[00:19:08.000 --> 00:19:11.000]  一個表述的寫作
[00:19:11.000 --> 00:19:14.000]  看到A提到羅亞
[00:19:14.000 --> 00:19:16.000]  然後最後又提羅亞
[00:19:16.000 --> 00:19:17.000]  提到三個兒子
[00:19:17.000 --> 00:19:19.000]  然後又對下面有三個兒子
[00:19:19.000 --> 00:19:20.000]  剛才我說過了
[00:19:20.000 --> 00:19:21.000]  七天七天
[00:19:21.000 --> 00:19:22.000]  四十一百五十
[00:19:22.000 --> 00:19:23.000]  又有
[00:19:23.000 --> 00:19:24.000]  然後再反過來
[00:19:24.000 --> 00:19:26.000]  就是想讀者
[00:19:26.000 --> 00:19:28.000]  或者聽故事的人
[00:19:28.000 --> 00:19:29.000]  去留意到
[00:19:29.000 --> 00:19:31.000]  關鍵的地方在哪裡
[00:19:31.000 --> 00:19:33.000]  八章第一節
[00:19:33.000 --> 00:19:35.000]  Son remember
[00:19:35.000 --> 00:19:37.000]  這裡我引用一本
[00:19:37.000 --> 00:19:38.000]  很舊的書
[00:19:38.000 --> 00:19:39.000]  但是也很好的書
[00:19:39.000 --> 00:19:41.000]  就是講到古代近東的
[00:19:41.000 --> 00:19:45.000]  希伯來的寫作技巧
[00:19:45.000 --> 00:19:46.000]  等等
[00:19:46.000 --> 00:19:47.000]  修字等等
[00:19:47.000 --> 00:19:49.000]  他說這個Kaistic opposition
[00:19:49.000 --> 00:19:52.000]  就是這些扇形的形狀
[00:19:52.000 --> 00:19:54.000]  其實是一種high style
[00:19:54.000 --> 00:19:57.000]  就是用回當時近東的那種epic
[00:19:57.000 --> 00:20:01.000]  很厲害很宏偉的史詩
[00:20:01.000 --> 00:20:02.000]  好像我們今天聽的
[00:20:02.000 --> 00:20:04.000]  一些很偉大的交響樂曲
[00:20:04.000 --> 00:20:07.000]  那種表述的方法
[00:20:07.000 --> 00:20:09.000]  其實創世的第一二章也是這樣
[00:20:09.000 --> 00:20:12.000]  那種偉大是要這樣去表達出來的
[00:20:12.000 --> 00:20:14.000]  好像一個交響樂曲
[00:20:14.000 --> 00:20:15.000]  去表達出來
[00:20:15.000 --> 00:20:18.000]  用一種epic的style去表達出來
[00:20:18.000 --> 00:20:19.000]  當你聽到的時候
[00:20:19.000 --> 00:20:25.000]  嘩 這是一個很宏偉的故事
[00:20:25.000 --> 00:20:26.000]  裡面講的神和介紹的神
[00:20:26.000 --> 00:20:28.000]  也是一個很偉大的神
[00:20:28.000 --> 00:20:29.000]  在洪水氾濫當中
[00:20:29.000 --> 00:20:31.000]  他作為了為王的神
[00:20:31.000 --> 00:20:34.000]  這次這一節我們先講到這裡
[00:20:35.000 --> 00:20:37.000]  如果你喜歡我們的YouTube頻道
[00:20:37.000 --> 00:20:41.000]  就記得Like、Comment和Subscribe吧
[00:20:41.000 --> 00:20:44.000]  (字幕由 Amara.org 社群提供)

