
[00:00:00.000 --> 00:00:03.200]  我們一向都在講啟示錄的
[00:17:37.480 --> 00:17:39.480]  這個Oliver Discourse裡面
[00:17:39.480 --> 00:17:42.480]  所提過的所謂Signs of the Times
[00:17:42.480 --> 00:17:44.480]  其實是第一代的信徒
[00:17:44.480 --> 00:17:48.480]  已經見到目前眼前的事實
[00:17:48.480 --> 00:17:51.480]  The last days has begun
[00:17:51.480 --> 00:17:56.480]  末世已經展開 已經開始
[00:17:56.480 --> 00:17:59.480]  如果繼續看下去的話
[00:17:59.480 --> 00:18:01.480]  你就會發現
[00:18:01.480 --> 00:18:03.480]  聖經裡面說的終末論
[00:18:03.480 --> 00:18:05.480]  到底是一回什麼事
[00:18:05.480 --> 00:18:10.480]  第六節 第八節 第十四 第二十一節
[00:18:10.480 --> 00:18:12.480]  這裡又好像在說一些
[00:18:12.480 --> 00:18:17.480]  不是AD70年的時候會發生的事
[00:18:17.480 --> 00:18:18.480]  為什麼呢
[00:18:18.480 --> 00:18:21.480]  因為耶穌說到有打仗的風聲
[00:18:21.480 --> 00:18:24.480]  這是少不免的
[00:18:24.480 --> 00:18:28.480]  不過結局The end 還沒有到
[00:18:28.480 --> 00:18:30.480]  不過是痛苦的開始
[00:18:30.480 --> 00:18:33.480]  其實原文是Birth pains
[00:18:33.480 --> 00:18:36.480]  生了一個兒子的媽媽就知道
[00:18:36.480 --> 00:18:38.480]  當你陣痛的時候
[00:18:38.480 --> 00:18:40.480]  孕婦生產的陣痛
[00:18:40.480 --> 00:18:44.480]  就會越來越劇烈 會加劇
[00:18:44.480 --> 00:18:48.480]  就是說所謂的Signs of the Times
[00:18:48.480 --> 00:18:51.480]  其實就是陣痛的開始
[00:18:51.480 --> 00:18:55.480]  會繼續加劇 會繼續Intensify
[00:18:55.480 --> 00:18:56.480]  第十四節
[00:18:56.480 --> 00:19:00.480]  福音要傳遍天下 向萬民作見證
[00:19:00.480 --> 00:19:05.480]  然後The end 結局才會來到
[00:19:05.480 --> 00:19:06.480]  二十一節
[00:19:06.480 --> 00:19:08.480]  那時必有大的災難
[00:19:08.480 --> 00:19:11.480]  是世界開始和現在未曾有過的
[00:19:11.480 --> 00:19:14.480]  以後也必不會再有的
[00:19:14.480 --> 00:19:16.480]  這個應該很清楚
[00:19:16.480 --> 00:19:18.480]  到我們今時今日
[00:19:18.480 --> 00:19:21.480]  主後七十年 耶路撒冷聖城淪陷
[00:19:21.480 --> 00:19:25.480]  當然是一件很不簡單 很艱難的事
[00:19:25.480 --> 00:19:29.480]  但絕對不是我們歷史裏面最艱難的時候
[00:19:29.480 --> 00:19:33.480]  在我們中間有些走過難的 你們就知道
[00:19:33.480 --> 00:19:39.480]  那些的戰爭 那些的迫害
[00:19:39.480 --> 00:19:44.480]  肯定是比主後七十年更加厲害
[00:19:44.480 --> 00:19:47.480]  所以耶穌在說什麼呢
[00:19:47.480 --> 00:19:50.480]  耶穌在整個的馬太方案二十四章
[00:19:50.480 --> 00:19:52.480]  Oliver Discourse
[00:19:52.480 --> 00:19:58.480]  就說到一方面 預言聖殿是被毀的
[00:19:58.480 --> 00:20:01.480]  但另一方面又夾雜了很多
[00:20:01.480 --> 00:20:06.480]  是世界終末的時候會發生的事
[00:20:06.480 --> 00:20:08.480]  所以一方面在說AD70
[00:20:08.480 --> 00:20:12.480]  另一方面在說The End會發生什麼事
[00:20:12.480 --> 00:20:14.480]  就兩樣混在一起說的
[00:20:14.480 --> 00:20:17.480]  這個就是在聖經裏面末世論
[00:20:17.480 --> 00:20:19.480]  或者終末論
[00:20:19.480 --> 00:20:21.480]  一個比較棘手的地方
[00:20:21.480 --> 00:20:26.480]  誰打誰 還是混為一談
[00:20:26.480 --> 00:20:29.480]  為什麼要混為一談
[00:20:29.480 --> 00:20:31.480]  其實混為一談當然有它的道理
[00:20:31.480 --> 00:20:33.480]  因為在猶太教裏面
[00:20:33.480 --> 00:20:36.480]  特別是在第二教的猶太教
[00:20:36.480 --> 00:20:39.480]  他們認為聖殿被毀 聖城被毀
[00:20:39.480 --> 00:20:41.480]  是一個世代的終結
[00:20:41.480 --> 00:20:44.480]  另一個世代的展開
[00:20:44.480 --> 00:20:49.480]  就是那個Old Age要離開了 結終
[00:20:49.480 --> 00:20:52.480]  然後那個New Age會到
[00:20:52.480 --> 00:20:57.480]  那個marker就是聖殿被毀
[00:20:57.480 --> 00:20:59.480]  另一個很簡單的原因
[00:20:59.480 --> 00:21:02.480]  就是你記得開始的時候
[00:21:02.480 --> 00:21:04.480]  門徒問什麼問題
[00:21:04.480 --> 00:21:08.480]  門徒就問兩個問題
[00:21:08.480 --> 00:21:12.480]  第一個問題就是這件事發生會怎樣
[00:21:12.480 --> 00:21:15.480]  就是說這些石頭被推倒
[00:21:15.480 --> 00:21:18.480]  聖殿被毀 華麗的聖殿被毀的時候
[00:21:18.480 --> 00:21:20.480]  什麼時候會有這些事
[00:21:20.480 --> 00:21:22.480]  這是第一個問題
[00:21:22.480 --> 00:21:24.480]  然後他們又問多一個問題
[00:21:24.480 --> 00:21:28.480]  你的降臨和這世代的終結有什麼預兆呢
[00:21:28.480 --> 00:21:31.480]  這些就是Sunday School的那些不好的學生
[00:21:31.480 --> 00:21:33.480]  無端端問 為什麼問兩個問題
[00:21:33.480 --> 00:21:37.480]  問一個 問完這個他回答完再問第二個
[00:21:37.480 --> 00:21:39.480]  我們今天就會很清楚
[00:21:39.480 --> 00:21:41.480]  但是他們就問多一個
[00:21:41.480 --> 00:21:44.480]  所以耶穌一回答就回答兩個問題
[00:21:44.480 --> 00:21:48.480]  所以在這個Oliver Discourse裡面
[00:21:48.480 --> 00:21:52.480]  就有夾雜了聖殿被毀當時發生的事
[00:21:52.480 --> 00:21:57.480]  也都有世界終末的時候發生的事
[00:21:57.480 --> 00:22:01.480]  但其實這樣看也有它的好處
[00:22:01.480 --> 00:22:04.480]  因為看到聖殿被毀的時候
[00:22:04.480 --> 00:22:06.480]  這個是鐵一般在歷史裡面的事實
[00:22:06.480 --> 00:22:11.480]  AD 70其實是一個預演
[00:22:11.480 --> 00:22:13.480]  好像你看一套戲
[00:22:13.480 --> 00:22:16.480]  未看之前你有看預告片
[00:22:16.480 --> 00:22:17.480]  到你看完整套戲的時候
[00:22:17.480 --> 00:22:24.480]  預告片裡面所發生的畫面就會重現
[00:22:24.480 --> 00:22:28.480]  或者你可以做一個比喻
[00:22:28.480 --> 00:22:31.480]  你去聽一個很偉大的音樂
[00:22:31.480 --> 00:22:34.480]  就是Beethoven的Symphony 5
[00:22:34.480 --> 00:22:36.480]  第五交響樂
[00:22:36.480 --> 00:22:39.480]  你有沒有印象這首交響樂是怎樣
[00:22:39.480 --> 00:22:43.480]  這個Pattern
[00:22:43.480 --> 00:22:45.480]  三個音再加一個
[00:22:45.480 --> 00:22:48.480]  這種音的Pattern
[00:22:48.480 --> 00:22:50.480]  就在整個交響樂曲
[00:22:50.480 --> 00:22:52.480]  由開始的時候的序曲
[00:22:52.480 --> 00:22:55.480]  去到奏出來
[00:22:55.480 --> 00:22:58.480]  然後你繼續聽每個Movement的時候
[00:22:58.480 --> 00:23:02.480]  這個Pattern又繼續不斷重現
[00:23:02.480 --> 00:23:04.480]  不斷去Intensify
[00:23:04.480 --> 00:23:10.480]  不斷去到更加強烈的演奏出來
[00:23:10.480 --> 00:23:13.480]  聖殿被毀AD 70
[00:23:13.480 --> 00:23:18.480]  直到今天就會有很多這樣的預兆
[00:23:18.480 --> 00:23:21.480]  這些空兆
[00:23:21.480 --> 00:23:23.480]  活現在我們眼前
[00:23:23.480 --> 00:23:25.480]  之後每一個世代
[00:23:25.480 --> 00:23:28.480]  在過去的二千年的教會歷史
[00:23:28.480 --> 00:23:33.480]  都會看見這些所謂的Signs of Times
[00:23:33.480 --> 00:23:35.480]  或者用一個圖表來表示的時候
[00:23:35.480 --> 00:23:37.480]  就可能更加清楚
[00:23:37.480 --> 00:23:40.480]  一個說話如果今天任何東西都未吸收到
[00:23:40.480 --> 00:23:42.480]  這句說話你記住了
[00:23:42.480 --> 00:23:43.480]  一定會幫到你
[00:23:43.480 --> 00:23:46.480]  就是叫做Already but not yet
[00:23:46.480 --> 00:23:49.480]  Already是什麼意思
[00:23:49.480 --> 00:23:52.480]  就是說這個末世
[00:23:52.480 --> 00:23:54.480]  Last stage
[00:23:54.480 --> 00:23:57.480]  Already已經展開了
[00:23:57.480 --> 00:24:00.480]  Already begun
[00:24:00.480 --> 00:24:01.480]  Not yet
[00:24:01.480 --> 00:24:05.480]  就是說已經繼續去逼近這個完全的實現
[00:24:05.480 --> 00:24:08.480]  但是Not there yet
[00:24:08.480 --> 00:24:11.480]  但是一定是每一天過去的時候
[00:24:11.480 --> 00:24:16.480]  就繼續逼近這個最終的基督的在
[00:24:16.480 --> 00:24:18.480]  所以所謂講到末世的時候
[00:24:18.480 --> 00:24:20.480]  我們說現在就是末世了
[00:24:20.480 --> 00:24:22.480]  末世就是你了
[00:24:22.480 --> 00:24:25.480]  其實真是在聖經裡面所講的
[00:24:25.480 --> 00:24:27.480]  The last days
[00:24:27.480 --> 00:24:29.480]  一早已經在這裡
[00:24:29.480 --> 00:24:33.480]  我們現在這個時間就是Last days
[00:24:33.480 --> 00:24:37.480]  聖經裡面所講的
[00:24:37.480 --> 00:24:40.480]  終末或者The last period
[00:24:40.480 --> 00:24:43.480]  其實就是基督的第一次來
[00:24:43.480 --> 00:24:45.480]  和基督的第二次來
[00:24:45.480 --> 00:24:47.480]  中間這一段時間
[00:24:47.480 --> 00:24:50.480]  Already就是告訴我們
[00:24:50.480 --> 00:24:52.480]  今天這個世代
[00:24:52.480 --> 00:24:57.480]  就是人類歷史最後的一段時期
[00:24:57.480 --> 00:24:59.480]  之後不會再有另外一段
[00:24:59.480 --> 00:25:02.480]  這一段時間就是最後一段的時間
[00:25:02.480 --> 00:25:04.480]  Already意思就是說
[00:25:04.480 --> 00:25:08.480]  我們已經看到有改變
[00:25:08.480 --> 00:25:10.480]  不像以前那樣
[00:25:10.480 --> 00:25:15.480]  世界的歷史也不像以往一樣
[00:25:15.480 --> 00:25:19.480]  因為這個是The last period of time
[00:25:19.480 --> 00:25:20.480]  Not yet
[00:25:20.480 --> 00:25:25.480]  也告訴我們天國是不斷地我們在逼近
[00:25:25.480 --> 00:25:29.480]  到某一天很快到
[00:25:29.480 --> 00:25:30.480]  趨時到
[00:25:30.480 --> 00:25:33.480]  我們就需要去交著
[00:25:33.480 --> 00:25:35.480]  所以我們經常說
[00:25:35.480 --> 00:25:38.480]  世代的終結
[00:25:38.480 --> 00:25:41.480]  末日什麼時候來
[00:25:41.480 --> 00:25:43.480]  那個ascendant什麼時候來
[00:25:43.480 --> 00:25:46.480]  到底有什麼徵兆呢
[00:25:46.480 --> 00:25:48.480]  剛才我已經解釋了
[00:25:48.480 --> 00:25:49.480]  這些徵兆
[00:25:49.480 --> 00:25:51.480]  第一代的信徒
[00:25:51.480 --> 00:25:53.480]  All of the discourse
[00:25:53.480 --> 00:25:55.480]  裡面已經看得很清楚
[00:25:55.480 --> 00:25:58.480]  戰亂、饑荒
[00:25:58.480 --> 00:26:00.480]  所以我們不要再當
[00:26:00.480 --> 00:26:02.480]  那個終末什麼時候到
[00:26:02.480 --> 00:26:06.480]  到底有什麼徵兆讓我們看到
[00:26:06.480 --> 00:26:07.480]  Signs呢
[00:26:07.480 --> 00:26:09.480]  到底有沒有Signs呢
[00:26:09.480 --> 00:26:10.480]  好像我們有個checklist
[00:26:10.480 --> 00:26:13.480]  我們說Signs number 1 and 2已經到了
[00:26:13.480 --> 00:26:17.480]  我們還在等3、4、5、6、7等等
[00:26:17.480 --> 00:26:20.480]  其實早就已經到了
[00:26:20.480 --> 00:26:22.480]  耶穌說什麼
[00:26:22.480 --> 00:26:23.480]  第30節
[00:26:23.480 --> 00:26:25.480]  那時
[00:26:25.480 --> 00:26:27.480]  The Ascaton的時候
[00:26:27.480 --> 00:26:29.480]  真是他再來的時候
[00:26:29.480 --> 00:26:32.480]  人子的徵兆要顯在天上
[00:26:32.480 --> 00:26:34.480]  地上的萬俗都要愛好
[00:26:34.480 --> 00:26:39.480]  看見人子滿有能力的駕魂而到
[00:26:39.480 --> 00:26:41.480]  不需要再等徵兆
[00:26:41.480 --> 00:26:43.480]  也不需要再look for
[00:26:43.480 --> 00:26:45.480]  這些所謂的signs of times
[00:26:45.480 --> 00:26:47.480]  因為耶穌說什麼
[00:26:47.480 --> 00:26:52.480]  耶穌說如果你再要等下一個徵兆
[00:26:52.480 --> 00:26:54.480]  到時已經太遲
[00:26:54.480 --> 00:26:56.480]  因為下一個徵兆
[00:26:56.480 --> 00:26:58.480]  就是人子的徵兆
[00:26:58.480 --> 00:27:01.480]  Signs of the Son of Man
[00:27:01.480 --> 00:27:03.480]  他就會到
[00:27:03.480 --> 00:27:06.480]  到你下一次見到徵兆的時候
[00:27:06.480 --> 00:27:08.480]  已經太遲
[00:27:08.480 --> 00:27:11.480]  這樣說
[00:27:11.480 --> 00:27:13.480]  第一代的教會
[00:27:14.480 --> 00:27:18.480]  是身處在末世的開頭
[00:27:18.480 --> 00:27:21.480]  The beginning of the end times
[00:27:21.480 --> 00:27:24.480]  如果你這樣想的時候
[00:27:24.480 --> 00:27:28.480]  我們現在的世代
[00:27:28.480 --> 00:27:33.480]  我們就是在末世的尾聲
[00:27:33.480 --> 00:27:36.480]  The end of the end times
[00:27:36.480 --> 00:27:40.480]  再沒有時間讓我們浪費
[00:27:40.480 --> 00:27:42.480]  每過一天的時候
[00:27:42.480 --> 00:27:44.480]  福音就更加傳到萬邦
[00:27:44.480 --> 00:27:45.480]  如果你說第一世紀
[00:27:45.480 --> 00:27:46.480]  In some sense
[00:27:46.480 --> 00:27:48.480]  對保羅來說
[00:27:48.480 --> 00:27:50.480]  已經傳到當時所知的世界
[00:27:50.480 --> 00:27:53.480]  The known world的萬邦
[00:27:53.480 --> 00:27:59.480]  我們今天更加知道福音傳到萬邦
[00:27:59.480 --> 00:28:03.480]  戰爭不安激放
[00:28:03.480 --> 00:28:07.480]  比以前更加intensify
[00:28:07.480 --> 00:28:09.480]  教會被打壓
[00:28:09.480 --> 00:28:15.480]  也會越演越烈
[00:28:15.480 --> 00:28:17.480]  中國大陸
[00:28:17.480 --> 00:28:19.480]  今年三月
[00:28:19.480 --> 00:28:20.480]  三月頭開始
[00:28:20.480 --> 00:28:24.480]  就實施一個互聯網禁令
[00:28:24.480 --> 00:28:27.480]  這些一早已經見到
[00:28:27.480 --> 00:28:31.480]  是The signs of end times
[00:28:31.480 --> 00:28:33.480]  很多時候我們說主座台
[00:28:33.480 --> 00:28:36.480]  我們覺得好像靠客
[00:28:36.480 --> 00:28:38.480]  好像令我們很驚慌
[00:28:38.480 --> 00:28:40.480]  我們已經有很多事情要怕
[00:28:40.480 --> 00:28:41.480]  我們又要怕疫情
[00:28:41.480 --> 00:28:43.480]  又要怕這個又要怕那個
[00:28:43.480 --> 00:28:44.480]  又要怕死
[00:28:44.480 --> 00:28:47.480]  為什麼還要說這些末世的事情呢
[00:28:47.480 --> 00:28:51.480]  其實聖經裡面提到終末的時候
[00:28:51.480 --> 00:28:54.480]  其實不是要我們怕
[00:28:54.480 --> 00:28:58.480]  只不過是要我們警醒
[00:28:58.480 --> 00:29:03.480]  是完全是為了你和我的好處
[00:29:03.480 --> 00:29:06.480]  我們小時候在家
[00:29:06.480 --> 00:29:09.480]  媽媽很多時候會說一句話
[00:29:09.480 --> 00:29:12.480]  等你爸爸回來
[00:29:12.480 --> 00:29:15.480]  等你爸爸回來這句話很有意思
[00:29:15.480 --> 00:29:18.480]  因為有兩個可能的反應
[00:29:18.480 --> 00:29:21.480]  第一個就是你會很害怕
[00:29:21.480 --> 00:29:22.480]  為什麼呢
[00:29:22.480 --> 00:29:24.480]  因為你做得不好有規矩
[00:29:24.480 --> 00:29:28.480]  等你爸爸回來其實想你做什麼
[00:29:28.480 --> 00:29:30.480]  就是想你悔改
[00:29:30.480 --> 00:29:32.480]  這是第一個反應
[00:29:32.480 --> 00:29:34.480]  第二個反應
[00:29:34.480 --> 00:29:36.480]  等你爸爸回來
[00:29:36.480 --> 00:29:38.480]  就是你十分期待
[00:29:38.480 --> 00:29:40.480]  為什麼呢
[00:29:40.480 --> 00:29:42.480]  因為拿了好成績
[00:29:42.480 --> 00:29:44.480]  等爸爸回來的時候
[00:29:44.480 --> 00:29:46.480]  就一定有獎賞
[00:29:46.480 --> 00:29:47.480]  做得好
[00:29:47.480 --> 00:29:48.480]  不怕他回來
[00:29:48.480 --> 00:29:50.480]  並且想他快點回來
[00:29:50.480 --> 00:29:57.480]  到底我們的取態是什麼
[00:29:57.480 --> 00:30:00.480]  是對我們生命裡面的一些警醒
[00:30:00.480 --> 00:30:03.480]  耶穌沒有停在一個橄欖山講道
[00:30:03.480 --> 00:30:05.480]  在講所謂的signs of times
[00:30:05.480 --> 00:30:07.480]  因為你記得夏文
[00:30:07.480 --> 00:30:09.480]  我們再有時間會繼續處理
[00:30:09.480 --> 00:30:12.480]  我們講起中末的時候
[00:30:12.480 --> 00:30:15.480]  就想起那個被提怎樣
[00:30:15.480 --> 00:30:18.480]  之後我們會繼續處理
[00:30:18.480 --> 00:30:20.480]  被提到底是否合聖經
[00:30:20.480 --> 00:30:22.480]  為什麼不合聖經等等
[00:30:22.480 --> 00:30:24.480]  但是他沒有停在橄欖山的講道
[00:30:24.480 --> 00:30:26.480]  之後你記得24章之後
[00:30:26.480 --> 00:30:27.480]  是講什麼呢
[00:30:27.480 --> 00:30:29.480]  好幾個的比喻
[00:30:30.480 --> 00:30:32.480]  才幹的比喻
[00:30:32.480 --> 00:30:34.480]  僕人的比喻
[00:30:34.480 --> 00:30:37.480]  就是說主在來會隨時發生
[00:30:37.480 --> 00:30:40.480]  你和我都要交仗
[00:30:40.480 --> 00:30:42.480]  十個同類的比喻中心
[00:30:42.480 --> 00:30:45.480]  僕人的五千、二千、一千的比喻
[00:30:45.480 --> 00:30:48.480]  就是叫我們
[00:30:48.480 --> 00:30:50.480]  我們要交仗
[00:30:50.480 --> 00:30:52.480]  我們要見主面
[00:30:52.480 --> 00:30:54.480]  我們可不可以見主面的時候
[00:30:54.480 --> 00:30:56.480]  上帝說你真的很善用
[00:30:56.480 --> 00:31:01.480]  我所給你的資源、金錢
[00:31:01.480 --> 00:31:03.480]  你有樂力奉獻
[00:31:03.480 --> 00:31:07.480]  時間你有樂力去善用
[00:31:07.480 --> 00:31:10.480]  你的才幹你用盡它
[00:31:10.480 --> 00:31:13.480]  就是說叫我們作為基督的門徒
[00:31:13.480 --> 00:31:16.480]  我們不是一些宗教消費者
[00:31:16.480 --> 00:31:19.480]  你知道什麼叫religious consumer
[00:31:19.480 --> 00:31:22.480]  就是看完之後覺得很好
[00:31:22.480 --> 00:31:24.480]  我很enjoy
[00:31:24.480 --> 00:31:26.480]  然後依然顧我
[00:31:26.480 --> 00:31:29.480]  這叫religious consumerism
[00:31:29.480 --> 00:31:35.480]  我們的呼召是做天國的門徒
[00:31:35.480 --> 00:31:39.480]  是用我們的金錢、我們的才幹、我們的時間
[00:31:39.480 --> 00:31:41.480]  來推進上帝的國度
[00:31:41.480 --> 00:31:43.480]  因為this is the last day
[00:31:43.480 --> 00:31:46.480]  不再有時間給我們浪費
[00:31:46.480 --> 00:31:50.480]  we are at the end of the end times
[00:31:50.480 --> 00:31:54.480]  在最後的終末
[00:31:54.480 --> 00:32:00.480]  不會再有時間來為天國浪費
[00:32:00.480 --> 00:32:03.480]  要把握現在這個最終末的時候
[00:32:03.480 --> 00:32:05.480]  最終末的一刻
[00:32:05.480 --> 00:32:11.480]  在烏克蘭受到俄羅斯入侵的時候
[00:32:11.480 --> 00:32:13.480]  大家見到很多新聞
[00:32:13.480 --> 00:32:15.480]  其中一段新聞大家應該見過
[00:32:15.480 --> 00:32:17.480]  就是一個爸爸
[00:32:17.480 --> 00:32:19.480]  這個爸爸做什麼
[00:32:19.480 --> 00:32:21.480]  這個爸爸說
[00:32:21.480 --> 00:32:26.480]  他要放下他的太太和女兒
[00:32:26.480 --> 00:32:29.480]  自己留下去保護國家
[00:32:29.480 --> 00:32:33.480]  是一個很sad的新聞
[00:32:33.480 --> 00:32:36.480]  但對於他來說
[00:32:36.480 --> 00:32:39.480]  this is the last day
[00:32:39.480 --> 00:32:43.480]  不再有時間浪費
[00:32:43.480 --> 00:32:45.480]  沒辦法了
[00:32:45.480 --> 00:32:47.480]  這個時候不打
[00:32:47.480 --> 00:32:49.480]  就不會再有時間打
[00:32:49.480 --> 00:32:53.480]  所以他願意留下
[00:32:53.480 --> 00:32:55.480]  我們都是一樣
[00:32:55.480 --> 00:33:01.480]  如果我們已經來到終末的終末
[00:33:01.480 --> 00:33:03.480]  請問你
[00:33:03.480 --> 00:33:07.480]  你還有多少時間浪費
[00:33:07.480 --> 00:33:10.480]  問一問自己
[00:33:10.480 --> 00:33:12.480]  剛才我們講到
[00:33:12.480 --> 00:33:14.480]  起初的愛心
[00:33:14.480 --> 00:33:16.480]  起初的時候
[00:33:16.480 --> 00:33:18.480]  比較一下
[00:33:18.480 --> 00:33:20.480]  起初的時候
[00:33:20.480 --> 00:33:22.480]  可能你對主
[00:33:22.480 --> 00:33:24.480]  對教會
[00:33:24.480 --> 00:33:25.480]  對福音
[00:33:25.480 --> 00:33:27.480]  你真的義不容辭
[00:33:27.480 --> 00:33:28.480]  甘心樂意
[00:33:28.480 --> 00:33:30.480]  多吃力多辛苦
[00:33:30.480 --> 00:33:32.480]  你都肯定
[00:33:32.480 --> 00:33:34.480]  不用逼你
[00:33:34.480 --> 00:33:36.480]  現在
[00:33:36.480 --> 00:33:40.480]  會不會在一些很混亂
[00:33:40.480 --> 00:33:42.480]  很不安的
[00:33:42.480 --> 00:33:45.480]  我們起初的愛
[00:33:45.480 --> 00:33:49.480]  我們就不知道掉到哪裡去了
[00:33:49.480 --> 00:33:51.480]  我們悔改
[00:33:51.480 --> 00:33:54.480]  以免主再來的時候
[00:33:54.480 --> 00:33:56.480]  我們是和地上的萬族
[00:33:56.480 --> 00:33:59.480]  一同哀哭
[00:33:59.480 --> 00:34:02.480]  或是我們主再來的時候
[00:34:02.480 --> 00:34:05.480]  我們可以和他交仇
[00:34:05.480 --> 00:34:07.480]  準備好我們自己
[00:34:07.480 --> 00:34:08.480]  和我們生命
[00:34:08.480 --> 00:34:10.480]  不再浪費
[00:34:10.480 --> 00:34:12.480]  今日主來
[00:34:12.480 --> 00:34:14.480]  我們說我們準備好了
[00:34:14.480 --> 00:34:16.480]  我們準備好了
[00:34:16.480 --> 00:34:17.480]  我們同心低頭
[00:34:17.480 --> 00:34:21.480]  上帝求你來警醒我們
[00:34:21.480 --> 00:34:24.480]  讓我們在主的恩典裡面
[00:34:24.480 --> 00:34:25.480]  我們長進
[00:34:25.480 --> 00:34:29.480]  讓我們把握我們現在最後的時間
[00:34:29.480 --> 00:34:31.480]  你都可以侍奉
[00:34:31.480 --> 00:34:33.480]  去推進你自己的國度
[00:34:33.480 --> 00:34:35.480]  去建立你自己的工作
[00:34:35.480 --> 00:34:37.480]  以致你再回來的時候
[00:34:37.480 --> 00:34:40.480]  我們就是忠心良善的僕人
[00:34:40.480 --> 00:34:41.480]  我們這樣祈禱
[00:34:41.480 --> 00:34:43.480]  奉主耶穌基督的名字
[00:34:43.480 --> 00:34:45.480]  我們拜拜

