
[00:00:00.000 --> 00:00:02.000]  兄弟姐妹新年發財
[00:17:52.000 --> 00:17:54.000]  放請我們軟弱的時候
[00:17:54.000 --> 00:17:55.000]  26節
[00:17:55.000 --> 00:17:56.000]  有聖靈幫助我們
[00:17:56.000 --> 00:17:58.000]  我們不知道怎樣禱告
[00:17:58.000 --> 00:18:00.000]  但聖靈親自用說不出的嘆息
[00:18:00.000 --> 00:18:01.000]  為我們禱告
[00:18:01.000 --> 00:18:03.000]  替我們禱告
[00:18:03.000 --> 00:18:04.000]  洞悉人心
[00:18:04.000 --> 00:18:06.000]  上帝知道聖靈的意思
[00:18:06.000 --> 00:18:08.000]  因為聖靈是照著上帝的旨意
[00:18:08.000 --> 00:18:12.000]  替我們聖徒而去祈求
[00:18:12.000 --> 00:18:14.000]  萬物就在嘆息之前說
[00:18:14.000 --> 00:18:17.000]  就是和我們人類一起
[00:18:17.000 --> 00:18:19.000]  我們是受苦是在嘆息
[00:18:19.000 --> 00:18:21.000]  就是知道基督已經到了
[00:18:21.000 --> 00:18:23.000]  所以我們現在嘆息的時候
[00:18:23.000 --> 00:18:24.000]  不要緊
[00:18:24.000 --> 00:18:26.000]  有聖靈到了去幫助我們
[00:18:26.000 --> 00:18:30.000]  在聖靈裏面有那種同理心
[00:18:30.000 --> 00:18:32.000]  同理心
[00:18:32.000 --> 00:18:34.000]  不單止是這樣
[00:18:34.000 --> 00:18:37.000]  這個盼望也是熱切等待
[00:18:37.000 --> 00:18:42.000]  不是靈魂得救就跟著上天堂的霸走
[00:18:42.000 --> 00:18:45.000]  而是等候著身體的救贖
[00:18:45.000 --> 00:18:47.000]  好像耶穌基督到城肉身
[00:18:47.000 --> 00:18:50.000]  然後死而復活一樣
[00:18:50.000 --> 00:18:51.000]  死而復活的身體
[00:18:51.000 --> 00:18:53.000]  現在這個情況是怎樣呢
[00:18:53.000 --> 00:18:55.000]  那個盼望的情況就好像
[00:18:55.000 --> 00:18:57.000]  你看長篇劇一樣
[00:18:57.000 --> 00:18:59.000]  很多集的
[00:18:59.000 --> 00:19:02.000]  你看到最精彩的一集突然停
[00:19:02.000 --> 00:19:05.000]  就告訴你
[00:19:05.000 --> 00:19:08.000]  你再看下去就會看到下一集
[00:19:08.000 --> 00:19:10.000]  續集大結局
[00:19:10.000 --> 00:19:13.000]  所以大家很明白的
[00:19:13.000 --> 00:19:14.000]  這件事
[00:19:14.000 --> 00:19:17.000]  報劇的試探是很大的
[00:19:17.000 --> 00:19:19.000]  因為看到中間的時候突然
[00:19:19.000 --> 00:19:21.000]  你很不開心
[00:19:21.000 --> 00:19:23.000]  你就沒有忍耐
[00:19:23.000 --> 00:19:25.000]  你才繼續看下去
[00:19:25.000 --> 00:19:28.000]  看到最大最後的結局
[00:19:28.000 --> 00:19:31.000]  這個就是羅馬書第八章所講的
[00:19:31.000 --> 00:19:35.000]  你留意第八章經常出現一個角色
[00:19:35.000 --> 00:19:37.000]  就是聖靈
[00:19:37.000 --> 00:19:38.000]  聖靈經常出現
[00:19:38.000 --> 00:19:40.000]  二十多次出現
[00:19:40.000 --> 00:19:43.000]  你即是在舊約裏面提到聖靈
[00:19:43.000 --> 00:19:46.000]  以賽亞書等等不同的地方
[00:19:46.000 --> 00:19:48.000]  每逢聖靈出現的時候
[00:19:48.000 --> 00:19:50.000]  就有創造
[00:19:50.000 --> 00:19:51.000]  創世紀
[00:19:51.000 --> 00:19:53.000]  以賽亞書的後一半
[00:19:53.000 --> 00:19:55.000]  當聖靈降臨的時候
[00:19:55.000 --> 00:19:57.000]  舊恩的日子到了
[00:19:57.000 --> 00:20:01.000]  聖靈就會啟動新的創造
[00:20:01.000 --> 00:20:03.000]  所以如果聖靈到了的時候
[00:20:03.000 --> 00:20:05.000]  聖靈就會在萬物
[00:20:05.000 --> 00:20:08.000]  加上我們在基督裏面的人
[00:20:08.000 --> 00:20:10.000]  一直在做更新的工作
[00:20:10.000 --> 00:20:11.000]  一直在做renew
[00:20:11.000 --> 00:20:14.000]  所以大地就在盼望將來
[00:20:14.000 --> 00:20:15.000]  真正的renew
[00:20:15.000 --> 00:20:17.000]  最後的renew會到
[00:20:17.000 --> 00:20:19.000]  大結局會到
[00:20:19.000 --> 00:20:21.000]  是一定會到
[00:20:21.000 --> 00:20:23.000]  這是第二點
[00:20:23.000 --> 00:20:25.000]  不單止大地是受苦的新人
[00:20:25.000 --> 00:20:28.000]  大地也是盼望將來得贖
[00:20:28.000 --> 00:20:31.000]  可以renew 可以更新
[00:20:31.000 --> 00:20:33.000]  然後第八章第28節
[00:20:33.000 --> 00:20:36.000]  就是講大地的管理或者護理
[00:20:36.000 --> 00:20:38.000]  八章28節
[00:20:38.000 --> 00:20:42.000]  我們知道上帝使萬事互相效力
[00:20:42.000 --> 00:20:43.000]  叫愛神的人
[00:20:43.000 --> 00:20:45.000]  就是上帝按照自己的旨意
[00:20:45.000 --> 00:20:48.000]  呼召的人得益處
[00:20:48.000 --> 00:20:51.000]  這段聖經當然很熟悉
[00:20:51.000 --> 00:20:53.000]  我們經常用一個角度去看
[00:20:53.000 --> 00:20:57.000]  就是我們是受益人
[00:20:57.000 --> 00:20:59.000]  有什麼受苦的時候
[00:20:59.000 --> 00:21:01.000]  有什麼困難來到的時候
[00:21:01.000 --> 00:21:03.000]  我們就說不要緊的
[00:21:03.000 --> 00:21:04.000]  為什麼?
[00:21:04.000 --> 00:21:06.000]  因為萬事互相效力
[00:21:06.000 --> 00:21:08.000]  你在醫院有人探你
[00:21:08.000 --> 00:21:09.000]  就說無所謂
[00:21:09.000 --> 00:21:11.000]  萬事互相效力
[00:21:11.000 --> 00:21:13.000]  你真的被擊死了
[00:21:13.000 --> 00:21:14.000]  因為你喘氣的時候
[00:21:14.000 --> 00:21:16.000]  萬事互相效力
[00:21:16.000 --> 00:21:18.000]  聖經是不是這樣用的?
[00:21:18.000 --> 00:21:20.000]  當然最終有這樣的意思
[00:21:20.000 --> 00:21:22.000]  但是我想告訴你
[00:21:22.000 --> 00:21:26.000]  互相效力這個字
[00:21:26.000 --> 00:21:28.000]  synergio
[00:21:28.000 --> 00:21:30.000]  或者synergio
[00:21:30.000 --> 00:21:31.000]  是什麼字來的?
[00:21:31.000 --> 00:21:33.000]  其實就是synergy
[00:21:33.000 --> 00:21:35.000]  你記得有個字叫synergy
[00:21:35.000 --> 00:21:37.000]  就是一齊的意思
[00:21:37.000 --> 00:21:39.000]  synergio
[00:21:39.000 --> 00:21:43.000]  就是synergy加ergio
[00:21:43.000 --> 00:21:47.000]  就是我平時辦公室買的椅子
[00:21:47.000 --> 00:21:49.000]  economic chair
[00:21:49.000 --> 00:21:50.000]  就是這個字來的
[00:21:50.000 --> 00:21:51.000]  working
[00:21:51.000 --> 00:21:54.000]  就是working together的意思
[00:21:54.000 --> 00:21:56.000]  所以如果你這樣看的時候
[00:21:56.000 --> 00:22:01.000]  這段聖經大致上不是說我們是最終安慰的受益人
[00:22:01.000 --> 00:22:03.000]  平安的受益人
[00:22:03.000 --> 00:22:05.000]  而是說什麼可以這樣意譯
[00:22:05.000 --> 00:22:10.000]  就是說上帝與那些愛上帝的人同工
[00:22:10.000 --> 00:22:13.000]  要使萬事成為美好
[00:22:13.000 --> 00:22:17.000]  這樣看的時候就不是我們是受益人
[00:22:17.000 --> 00:22:19.000]  我們是workers
[00:22:19.000 --> 00:22:22.000]  我們是與上帝partner
[00:22:22.000 --> 00:22:24.000]  使萬事成為美好的
[00:22:24.000 --> 00:22:27.000]  God is working with us
[00:22:27.000 --> 00:22:29.000]  through us
[00:22:29.000 --> 00:22:34.000]  以致我們能夠使all things for good
[00:22:34.000 --> 00:22:37.000]  這個RSV1971年的版
[00:22:37.000 --> 00:22:40.000]  就說in everything God works for good
[00:22:40.000 --> 00:22:44.000]  with those who love Him
[00:22:44.000 --> 00:22:50.000]  或者God Himself cooperates for good with us
[00:22:50.000 --> 00:22:53.000]  這個其實就很重要
[00:22:53.000 --> 00:22:55.000]  因為保羅是猶太人
[00:22:55.000 --> 00:22:57.000]  猶太人有一個觀念
[00:22:57.000 --> 00:22:59.000]  神學的觀念到今時今日都在
[00:22:59.000 --> 00:23:01.000]  叫做鐵觀奧艦
[00:23:01.000 --> 00:23:03.000]  什麼叫鐵觀奧艦
[00:23:03.000 --> 00:23:05.000]  奧艦就是世界的意思
[00:23:05.000 --> 00:23:07.000]  鐵觀就是repair
[00:23:07.000 --> 00:23:09.000]  就是修車
[00:23:09.000 --> 00:23:12.000]  repair就是修理一些東西
[00:23:12.000 --> 00:23:16.000]  就是在世界上追求公義
[00:23:16.000 --> 00:23:17.000]  然後建立公義
[00:23:17.000 --> 00:23:20.000]  這個就是神學的概念
[00:23:20.000 --> 00:23:23.000]  就是我們與上帝一起同工
[00:23:23.000 --> 00:23:25.000]  for good
[00:23:25.000 --> 00:23:28.000]  不只是接受上帝給我們的安慰和平安
[00:23:28.000 --> 00:23:30.000]  而是我們work together
[00:23:30.000 --> 00:23:32.000]  神要與我們work together
[00:23:32.000 --> 00:23:34.000]  establish justice
[00:23:34.000 --> 00:23:35.000]  在這個世界裏面
[00:23:35.000 --> 00:23:37.000]  今次我們在說的是
[00:23:37.000 --> 00:23:39.000]  Creation
[00:23:39.000 --> 00:23:40.000]  如果你這樣看的時候
[00:23:40.000 --> 00:23:42.000]  其實聖經裏面有說
[00:23:42.000 --> 00:23:44.000]  是Creation care
[00:23:44.000 --> 00:23:47.000]  我們怎樣看這個大地
[00:23:47.000 --> 00:23:50.000]  即是意味著我們不只是旁觀者
[00:23:50.000 --> 00:23:52.000]  哎呀這裡太多天災人禍了
[00:23:52.000 --> 00:23:54.000]  我們快點走路
[00:23:54.000 --> 00:23:56.000]  也不是說我們是受益人
[00:23:56.000 --> 00:23:58.000]  上帝搞好了都ok了
[00:23:58.000 --> 00:24:00.000]  他會負責的
[00:24:00.000 --> 00:24:02.000]  而是我們積極參與
[00:24:02.000 --> 00:24:04.000]  我們問一個問題
[00:24:04.000 --> 00:24:06.000]  就是我們可以做些什麼
[00:24:06.000 --> 00:24:08.000]  在這個Creation裏面
[00:24:08.000 --> 00:24:10.000]  我們可以做些什麼
[00:24:10.000 --> 00:24:12.000]  可以幫助到這個Creation
[00:24:12.000 --> 00:24:14.000]  上個星期四
[00:24:14.000 --> 00:24:16.000]  佛羅里達州北面的一些海灘
[00:24:16.000 --> 00:24:18.000]  有很多人去看海龜
[00:24:18.000 --> 00:24:20.000]  因為海龜飄了上岸
[00:24:20.000 --> 00:24:23.000]  那些人走去拍照
[00:24:23.000 --> 00:24:27.000]  然後當局就派一些工作人員去
[00:24:27.000 --> 00:24:30.000]  他就說這個不是好玩的東西
[00:24:30.000 --> 00:24:32.000]  因為那些海龜太冷
[00:24:32.000 --> 00:24:34.000]  下雪了
[00:24:34.000 --> 00:24:35.000]  太冷了
[00:24:35.000 --> 00:24:37.000]  好像你在冰水裏游的時候
[00:24:37.000 --> 00:24:38.000]  你游不到
[00:24:38.000 --> 00:24:40.000]  你有force bite
[00:24:40.000 --> 00:24:41.000]  紫色的
[00:24:41.000 --> 00:24:43.000]  游不到那怎麼辦
[00:24:43.000 --> 00:24:45.000]  你就飄了
[00:24:45.000 --> 00:24:47.000]  浪就打到你上岸
[00:24:47.000 --> 00:24:52.000]  所以幾十隻海龜就衝上岸邊
[00:24:52.000 --> 00:24:54.000]  快要凍死了
[00:24:54.000 --> 00:24:57.000]  有些保育人員就去拯救三十隻海龜
[00:24:57.000 --> 00:25:01.000]  叫那些人不要去拍照
[00:25:01.000 --> 00:25:04.000]  因為不是動物園
[00:25:04.000 --> 00:25:05.000]  要打熱線
[00:25:05.000 --> 00:25:07.000]  要求助
[00:25:07.000 --> 00:25:10.000]  這個其實有這樣的意味
[00:25:10.000 --> 00:25:12.000]  就是Creation care
[00:25:12.000 --> 00:25:14.000]  我們work together
[00:25:14.000 --> 00:25:16.000]  去establish justice
[00:25:16.000 --> 00:25:20.000]  使這個大自然能夠繼續延續下去
[00:25:20.000 --> 00:25:22.000]  我們有份去更新它
[00:25:22.000 --> 00:25:23.000]  有份去工作
[00:25:23.000 --> 00:25:24.000]  有份去improve它
[00:25:24.000 --> 00:25:26.000]  有份去repair它
[00:25:26.000 --> 00:25:30.000]  很多時候我們在信仰的問答裏面
[00:25:30.000 --> 00:25:31.000]  我們都會問一個問題
[00:25:31.000 --> 00:25:33.000]  有時候我們覺得很無聊
[00:25:33.000 --> 00:25:35.000]  貓狗會不會上天堂
[00:25:35.000 --> 00:25:38.000]  當然我又未養過貓又未養過狗
[00:25:38.000 --> 00:25:40.000]  這個對我們不是很切身
[00:25:40.000 --> 00:25:43.000]  在我們中間有很多是養貓狗的
[00:25:43.000 --> 00:25:45.000]  當然我們沒有絕對答案
[00:25:45.000 --> 00:25:48.000]  首先貓狗上天堂已經是有一點
[00:25:48.000 --> 00:25:50.000]  好像靈魂上天堂那樣
[00:25:50.000 --> 00:25:52.000]  我們脫苦海那種感覺
[00:25:52.000 --> 00:25:55.000]  但我相信你思考這個問題的時候
[00:25:55.000 --> 00:25:57.000]  神學反省
[00:25:57.000 --> 00:26:01.000]  你應該在這個大前提下去思考
[00:26:01.000 --> 00:26:03.000]  貓狗將來
[00:26:03.000 --> 00:26:07.000]  創造界一切不是
[00:26:07.000 --> 00:26:11.000]  創造界包括這些活物
[00:26:11.000 --> 00:26:13.000]  不是用完即棄的
[00:26:13.000 --> 00:26:18.000]  因為聖經裏面告訴我們萬物將來會有更新
[00:26:18.000 --> 00:26:19.000]  對嗎
[00:26:19.000 --> 00:26:22.000]  你要在這個大前提下去問這些問題
[00:26:22.000 --> 00:26:26.000]  起碼有一點指向給我們
[00:26:26.000 --> 00:26:28.000]  讓我們做多一點反省
[00:26:28.000 --> 00:26:32.000]  原來這個世界不是玩完就罷
[00:26:32.000 --> 00:26:36.000]  上帝是用和我們一起去童工
[00:26:36.000 --> 00:26:37.000]  去repair
[00:26:37.000 --> 00:26:39.000]  去work it out
[00:26:39.000 --> 00:26:41.000]  去care for 它
[00:26:41.000 --> 00:26:45.000]  所以開始的時候四個命題都是錯的
[00:26:45.000 --> 00:26:47.000]  大地會被更新
[00:26:47.000 --> 00:26:51.000]  將來新天新地和現在這個天地
[00:26:51.000 --> 00:26:53.000]  是有連續性的
[00:26:53.000 --> 00:26:55.000]  而我們今天有個角色
[00:26:55.000 --> 00:26:58.000]  就可以和上帝童工
[00:26:58.000 --> 00:27:01.000]  去管理萬物
[00:27:01.000 --> 00:27:03.000]  creation care
[00:27:03.000 --> 00:27:07.000]  最後我們有一首回應詩歌
[00:27:07.000 --> 00:27:09.000]  我想播出來
[00:27:09.000 --> 00:27:12.000]  就是講到creation care
[00:27:12.000 --> 00:27:15.000]  很少有這樣的詩歌講這些主題
[00:27:15.000 --> 00:27:18.000]  所以我知道有一首這樣的詩歌
[00:27:18.000 --> 00:27:20.000]  我覺得真的很好
[00:27:20.000 --> 00:27:26.000]  通常我的詩歌都是有難走路
[00:27:26.000 --> 00:27:29.000]  但很少講creation care
[00:27:29.000 --> 00:27:31.000]  所以今天我想播這首回應詩歌
[00:27:31.000 --> 00:27:34.000]  Bella作曲作詞
[00:27:34.000 --> 00:27:36.000]  他們的MV做得很好
[00:27:36.000 --> 00:27:39.000]  我想用這個詩歌播出來之後
[00:27:39.000 --> 00:27:42.000]  做一個回應
[00:27:43.000 --> 00:27:48.000]  一村一帶的路
[00:28:10.000 --> 00:28:13.000]  一村一帶一語
[00:28:13.000 --> 00:28:16.000]  一生連日經處
[00:28:16.000 --> 00:28:19.000]  堂上你價值標籤
[00:28:19.000 --> 00:28:21.000]  斑白倦容
[00:28:21.000 --> 00:28:26.000]  為求踏著這寸土可掌控
[00:28:26.000 --> 00:28:31.000]  讚卻未夠盡心可放鬆
[00:28:31.000 --> 00:28:35.000]  一花一土一間
[00:28:35.000 --> 00:28:38.000]  一刻退去消散
[00:28:38.000 --> 00:28:41.000]  如燕棲處比爾他
[00:28:41.000 --> 00:28:43.000]  冰山崩塌
[00:28:43.000 --> 00:28:48.000]  南瓊活像閣前艷艷色彈
[00:28:48.000 --> 00:28:54.000]  一號進了夜再吹奏
[00:28:54.000 --> 00:29:01.000]  世庭海枯下地也喘息
[00:29:01.000 --> 00:29:06.000]  世界的宿命到了險境
[00:29:06.000 --> 00:29:09.000]  讓地歸於安寧
[00:29:09.000 --> 00:29:12.000]  萬物靜養生息
[00:29:12.000 --> 00:29:15.000]  歸後鳥語凜看
[00:29:15.000 --> 00:29:18.000]  沙遊水情
[00:29:18.000 --> 00:29:20.000]  地屬主所賜
[00:29:20.000 --> 00:29:23.000]  立若之證
[00:29:23.000 --> 00:29:26.000]  留你可安定
[00:29:26.000 --> 00:29:29.000]  坐看風景
[00:29:29.000 --> 00:29:32.000]  受壓的不公平
[00:29:32.000 --> 00:29:36.000]  雷頭的鐘可放開震鳴
[00:29:36.000 --> 00:29:42.000]  眾生命期盼眾實風聲
[00:29:43.000 --> 00:30:11.000]  Zither Harp
[00:30:12.000 --> 00:30:15.000]  一花一土一間
[00:30:15.000 --> 00:30:18.000]  一刻退去消散
[00:30:18.000 --> 00:30:21.000]  如燕棲處比爾他
[00:30:21.000 --> 00:30:23.000]  冰山崩塌
[00:30:23.000 --> 00:30:28.000]  南瓊活像閣前艷艷色彈
[00:30:28.000 --> 00:30:34.000]  一號進了夜再吹奏
[00:30:34.000 --> 00:30:40.000]  世庭海枯下地也喘息
[00:30:40.000 --> 00:30:46.000]  世界的宿命到了險境
[00:30:46.000 --> 00:30:48.000]  讓地歸於安寧
[00:30:48.000 --> 00:30:51.000]  萬物靜養生息
[00:30:51.000 --> 00:30:54.000]  歸後鳥語凜看
[00:30:54.000 --> 00:30:57.000]  沙遊水情
[00:30:57.000 --> 00:30:59.000]  地屬主所賜
[00:30:59.000 --> 00:31:02.000]  立若之證
[00:31:02.000 --> 00:31:05.000]  留你可安定
[00:31:05.000 --> 00:31:08.000]  坐看風景
[00:31:08.000 --> 00:31:11.000]  受壓的不公平
[00:31:11.000 --> 00:31:15.000]  雷頭的鐘可放開震鳴
[00:31:15.000 --> 00:31:21.000]  眾生命期盼眾實風聲
[00:31:21.000 --> 00:31:43.000]  Zither Harp
[00:31:43.000 --> 00:31:50.000]  你我只不過是個客裡
[00:31:50.000 --> 00:31:56.000]  也有天花灰盡黃地土碎
[00:31:56.000 --> 00:31:59.000]  如流星一閃即去
[00:31:59.000 --> 00:32:03.000]  別讚吹多於瑣碎
[00:32:03.000 --> 00:32:07.000]  讓孤寡可寄居
[00:32:07.000 --> 00:32:12.000]  你我生於這裡
[00:32:13.000 --> 00:32:16.000]  我用心得到祈禱
[00:32:16.000 --> 00:32:17.000]  主,我們感謝你
[00:32:17.000 --> 00:32:19.000]  因為你創造這個世界
[00:32:19.000 --> 00:32:21.000]  亦是這個世界的美好、美善
[00:32:21.000 --> 00:32:23.000]  你向我們彰顯
[00:32:23.000 --> 00:32:25.000]  讓我們能夠活在這個地上
[00:32:25.000 --> 00:32:27.000]  我們能夠享受
[00:32:27.000 --> 00:32:29.000]  你給我們的好處
[00:32:29.000 --> 00:32:31.000]  主,你教導我們
[00:32:31.000 --> 00:32:33.000]  如何重新思考
[00:32:33.000 --> 00:32:35.000]  我們和大地之間的關係
[00:32:35.000 --> 00:32:38.000]  和我們身邊的物質
[00:32:38.000 --> 00:32:40.000]  身邊的土地
[00:32:40.000 --> 00:32:43.000]  我們所處的地方
[00:32:43.000 --> 00:32:45.000]  我們看到的活物
[00:32:45.000 --> 00:32:47.000]  主教導我們如何好好管理
[00:32:47.000 --> 00:32:50.000]  因為我們知道你看顧大地
[00:32:50.000 --> 00:32:53.000]  並且這個大地正向將來
[00:32:53.000 --> 00:32:56.000]  真正得到救贖
[00:32:56.000 --> 00:32:58.000]  一個這樣的盼望
[00:32:58.000 --> 00:33:00.000]  叫我們在此時此地
[00:33:00.000 --> 00:33:03.000]  我們學好做一個好的管家
[00:33:03.000 --> 00:33:05.000]  學好我們如何珍惜
[00:33:05.000 --> 00:33:09.000]  學好我們如何慷慨地思緣
[00:33:09.000 --> 00:33:13.000]  去更新我們和大地之間的關係
[00:33:13.000 --> 00:33:17.000]  和其他創造界裡面的活物之間的關係
[00:33:17.000 --> 00:33:20.000]  主,讓我們能夠更加反映出
[00:33:20.000 --> 00:33:24.000]  上帝你的愛和你的看顧
[00:33:24.000 --> 00:33:26.000]  我們感謝你
[00:33:26.000 --> 00:33:28.000]  因為大地是屬於你的
[00:33:28.000 --> 00:33:29.000]  我們生命也是屬於你的
[00:33:29.000 --> 00:33:31.000]  求主你自己再一次
[00:33:31.000 --> 00:33:33.000]  藉著我們
[00:33:33.000 --> 00:33:35.000]  和我們一起動功
[00:33:35.000 --> 00:33:37.000]  去更新這個地方
[00:33:37.000 --> 00:33:39.000]  多多奉勸
[00:33:39.000 --> 00:33:41.000]  多謝各位
[00:33:41.000 --> 00:33:43.000]  希望下星期能夠見到大家

