
[00:00:00.000 --> 00:00:05.560]  耶穌和他的門徒吃完最後晚餐後
[00:23:34.120 --> 00:23:38.120]  然後內中有一個人,就是大祭司戈亞發
[00:23:38.120 --> 00:23:42.120]  他說你們不知道,獨不想一個人替百姓死
[00:23:42.120 --> 00:23:47.120]  免得通國滅亡,就是你們的益處
[00:23:47.120 --> 00:23:53.120]  他一個人死,比我們這麼多人一起被羅馬人滅絕好
[00:23:53.120 --> 00:24:00.120]  你記得我剛才提過在聖堂中找到大祭司家族的豪宅
[00:24:00.120 --> 00:24:05.120]  上面有七燈台,畫在牆上
[00:24:05.120 --> 00:24:09.120]  如果你這樣看,你就更加知道
[00:24:09.120 --> 00:24:14.120]  大祭司生存的目的就是要維穩
[00:24:14.120 --> 00:24:20.120]  要保住聖殿,其實是為己
[00:24:20.120 --> 00:24:27.120]  在以色列博物館,有張戈亞發的骨盒
[00:24:27.120 --> 00:24:32.120]  很多時候放在比拉多石碑上
[00:24:32.120 --> 00:24:36.120]  一個比拉多,就是用政權
[00:24:36.120 --> 00:24:41.120]  忘卻真理,不理公理,出賣自己,出賣良知
[00:24:41.120 --> 00:24:45.120]  另一個戈亞發,就是以宗教為名
[00:24:45.120 --> 00:24:50.120]  去鞏固自己的勢力,為了自己有飯吃
[00:24:50.120 --> 00:24:54.120]  兩個人很巧合,也是同命相憐
[00:24:54.120 --> 00:25:00.120]  在公元後三十六年,敘利亞省長把這兩個人都革職
[00:25:00.120 --> 00:25:05.120]  這就是約翰福音所說的世界
[00:25:05.120 --> 00:25:09.120]  世界不是物質碰到的世界
[00:25:09.120 --> 00:25:15.120]  在約翰福音中,世界是撒旦掌握的秩序
[00:25:15.120 --> 00:25:19.120]  這就是世間的遊戲
[00:25:19.120 --> 00:25:24.120]  猶大為了一些利益,出賣自己,出賣主
[00:25:24.120 --> 00:25:28.120]  比拉多,戈亞發為了自己的利益
[00:25:28.120 --> 00:25:33.120]  出賣良心,出賣公理,出賣宗教
[00:25:33.120 --> 00:25:36.120]  人不為己,天主地滅
[00:25:36.120 --> 00:25:39.120]  人為了自保,沒有辦法
[00:25:39.120 --> 00:25:43.120]  在這樣的網絡中,你能去到多盡?
[00:25:43.120 --> 00:25:48.120]  為了自己,可以埋沒良知,埋沒公理
[00:25:48.120 --> 00:25:52.120]  甚至出賣真正的宗教,可以去到多盡?
[00:25:52.120 --> 00:25:59.120]  在今天的新聞中,在今天的政治新聞,宗教新聞中
[00:25:59.120 --> 00:26:09.120]  你可以想像到有多少人受到世界秩序,撒旦所控制
[00:26:09.120 --> 00:26:15.120]  耶穌基督卻來到這個世界拯救我們
[00:26:15.120 --> 00:26:18.120]  而且耶穌的生命是完全不同的
[00:26:18.120 --> 00:26:22.120]  祂甘願信服真正的主宰,父神
[00:26:22.120 --> 00:26:25.120]  甘願受苦受死
[00:26:25.120 --> 00:26:31.120]  我們看完這些所謂奸人的故事,我們有什麼反應呢?
[00:26:31.120 --> 00:26:36.120]  第一個反應可能你會想,是一個很大的警惕
[00:26:36.120 --> 00:26:38.120]  這是一個很好的反應
[00:26:38.120 --> 00:26:41.120]  問清楚我們真正的主是誰
[00:26:41.120 --> 00:26:45.120]  是誰在操縱我們生活,行為取態
[00:26:45.120 --> 00:26:52.120]  是世界的王,是世界的秩序,背後的撒旦,還是上帝
[00:26:52.120 --> 00:26:57.120]  第二個反應可能我們會想,我們真的很無助
[00:26:57.120 --> 00:27:03.120]  因為苦心自問,如果我們在那種場景下
[00:27:03.120 --> 00:27:10.120]  我們可能每個人都是猶大、比拉多、戈亞凡
[00:27:10.120 --> 00:27:14.120]  這可能就是聖經福音書的目的
[00:27:14.120 --> 00:27:19.120]  就是要我們知道在罪海裏面我們真是無能
[00:27:19.120 --> 00:27:22.120]  我們是一班無能的罪人
[00:27:22.120 --> 00:27:26.120]  這樣我們才會明白救恩的寶貴
[00:27:26.120 --> 00:27:29.120]  羅馬書第五章,這裡說到福音的時候
[00:27:29.120 --> 00:27:33.120]  保羅說原來我們還軟弱的時候
[00:27:33.120 --> 00:27:37.120]  基督按照所定的時候為不敬虔的人死
[00:27:37.120 --> 00:27:42.120]  為異人死有少的,為好人死的或者有人夠膽做
[00:27:42.120 --> 00:27:47.120]  但是基督卻是在我們還作罪人的時候為我們死
[00:27:47.120 --> 00:27:50.120]  神應該就是這樣去顯明
[00:27:50.120 --> 00:27:55.120]  這裡說到軟弱,powerless,我們確實無能自救
[00:27:55.120 --> 00:27:59.120]  好像我們患上了絕症、疫病的時候
[00:27:59.120 --> 00:28:02.120]  沒有人救我們,唯有他人能夠救我們
[00:28:02.120 --> 00:28:05.120]  唯獨是耶穌基督才能夠救我們
[00:28:05.120 --> 00:28:10.120]  幫助我們,讓我們能夠脫離世界的王的擺佈
[00:28:10.120 --> 00:28:13.120]  讓我們以主為我們唯一的主
[00:28:13.120 --> 00:28:16.120]  求主幫助我們,讓我們生活為人的取態
[00:28:16.120 --> 00:28:21.120]  不要忘記主,不要忘記真理、公理、公義
[00:28:21.120 --> 00:28:27.120]  讓我們在我們生活中,忠心地去跟隨耶穌基督
[00:28:27.120 --> 00:28:29.120]  我們一起低頭祈禱
[00:28:29.120 --> 00:28:32.120]  神,我們感謝你,因為你去拯救我們
[00:28:32.120 --> 00:28:35.120]  每一個我們誤會的罪人
[00:28:35.120 --> 00:28:37.120]  我們無能的底下,你都去拯救我們
[00:28:37.120 --> 00:28:39.120]  你顯出你的大能,顯出你的恩典
[00:28:39.120 --> 00:28:43.120]  求主幫助我們,讓我們知道你在十字架上為我們所做的
[00:28:43.120 --> 00:28:45.120]  是多麼寶貴
[00:28:45.120 --> 00:28:47.120]  讓我們知道我們單單是屬於你
[00:28:47.120 --> 00:28:49.120]  單單聽命於你
[00:28:49.120 --> 00:28:51.120]  幫助我們,忠心地去跟隨
[00:28:51.120 --> 00:28:54.120]  祈禱逢轉命給我們,Amen
[00:28:54.120 --> 00:28:56.120]  MING PAO CANADA | MING PAO TORONTO

