
[00:00:00.000 --> 00:00:02.000]  時間交畀Mark Sir
[00:15:54.000 --> 00:15:56.000]  如果挑剔得多
[00:15:56.000 --> 00:15:58.000]  意見多多嘅話
[00:15:58.000 --> 00:16:00.000]  手指尾又唔願意去郁嘅話
[00:16:00.000 --> 00:16:02.000]  我又呼籲你
[00:16:02.000 --> 00:16:04.000]  唔好做一個明嘅羅
[00:16:04.000 --> 00:16:06.000]  響嘅笨
[00:16:06.000 --> 00:16:08.000]  因為呢個對你冇益處
[00:16:08.000 --> 00:16:10.000]  因為睇到嗎
[00:16:10.000 --> 00:16:12.000]  係上帝要求你
[00:16:12.000 --> 00:16:16.000]  呢個係你係上帝面前有嘅呼召
[00:16:16.000 --> 00:16:18.000]  追求更大嘅恩賜
[00:16:18.000 --> 00:16:20.000]  就係愛之道
[00:16:20.000 --> 00:16:22.000]  The way of love
[00:16:22.000 --> 00:16:24.000]  愛嘅道理
[00:16:24.000 --> 00:16:28.000]  所以喺度呼籲你唔好做一個明嘅羅響
[00:16:28.000 --> 00:16:30.000]  不如
[00:16:30.000 --> 00:16:32.000]  你教會嘅時候
[00:16:32.000 --> 00:16:34.000]  你掛住口唇邊另一句說話
[00:16:34.000 --> 00:16:36.000]  How can I help you
[00:16:36.000 --> 00:16:38.000]  What can I do
[00:16:38.000 --> 00:16:42.000]  我自然識一個好好嘅長老
[00:16:42.000 --> 00:16:46.000]  佢真係每次嚟教會
[00:16:46.000 --> 00:16:48.000]  佢都係咁講
[00:16:48.000 --> 00:16:50.000]  What can I do for you
[00:16:50.000 --> 00:16:52.000]  How can I help
[00:16:52.000 --> 00:16:54.000]  How can I pray for you
[00:16:54.000 --> 00:16:56.000]  我有咩為你祈禱等等
[00:16:56.000 --> 00:16:58.000]  起碼你掛住口唇邊一句咁嘅說話
[00:16:58.000 --> 00:17:04.000]  你會提醒你自己
[00:17:04.000 --> 00:17:06.000]  呢個係教會
[00:17:06.000 --> 00:17:08.000]  上帝嘅教
[00:17:08.000 --> 00:17:10.000]  我係其中一個上帝教嘅家人
[00:17:10.000 --> 00:17:14.000]  What can I do
[00:17:14.000 --> 00:17:16.000]  Instead
[00:17:16.000 --> 00:17:18.000]  Instead
[00:17:18.000 --> 00:17:20.000]  我嚟到係消費嘅
[00:17:20.000 --> 00:17:22.000]  當然你係啱嚟教會
[00:17:22.000 --> 00:17:24.000]  或者你摸索緊唔知信仰係乜嘢
[00:17:24.000 --> 00:17:26.000]  你想摸索探索下
[00:17:26.000 --> 00:17:28.000]  除外
[00:17:28.000 --> 00:17:30.000]  但我想話
[00:17:30.000 --> 00:17:32.000]  如果你係喺基督裏面嘅
[00:17:32.000 --> 00:17:34.000]  你係信咗主嘅
[00:17:34.000 --> 00:17:36.000]  你自然你嘅心態
[00:17:36.000 --> 00:17:38.000]  你嘅取態應該係完全不一樣
[00:17:38.000 --> 00:17:40.000]  Right?
[00:17:40.000 --> 00:17:42.000]  人見到你嘅取態都應該係不一樣
[00:17:42.000 --> 00:17:44.000]  人哋會Wonder
[00:17:44.000 --> 00:17:46.000]  原來係咁樣嘅
[00:17:46.000 --> 00:17:48.000]  唔似去餐館
[00:17:48.000 --> 00:17:50.000]  唔似去消費
[00:17:50.000 --> 00:17:52.000]  唔係Religious Consumerism
[00:17:52.000 --> 00:17:54.000]  Right?
[00:17:54.000 --> 00:17:56.000]  特別係我哋中間信得耐嘅
[00:17:56.000 --> 00:17:58.000]  有邊個信咗十年有多
[00:17:58.000 --> 00:18:10.000]  喺我見到嘅
[00:18:10.000 --> 00:18:12.000]  真係唔少
[00:18:12.000 --> 00:18:14.000]  十年有多
[00:18:14.000 --> 00:18:20.000]  十年做到個牧師出嚟
[00:18:20.000 --> 00:18:24.000]  係讀神學讀三四年
[00:18:24.000 --> 00:18:26.000]  信主五六年
[00:18:26.000 --> 00:18:28.000]  你就可以
[00:18:28.000 --> 00:18:30.000]  訓練到你自己
[00:18:30.000 --> 00:18:32.000]  成為教會領袖
[00:18:32.000 --> 00:18:36.000]  你教會
[00:18:36.000 --> 00:18:38.000]  追求
[00:18:38.000 --> 00:18:40.000]  更大嘅讀
[00:18:40.000 --> 00:18:42.000]  更大嘅恩賜
[00:18:42.000 --> 00:18:44.000]  愛之讀
[00:18:44.000 --> 00:18:46.000]  你教會
[00:18:46.000 --> 00:18:48.000]  How can I help you?
[00:18:48.000 --> 00:18:50.000]  How can I use my gifts?
[00:18:50.000 --> 00:18:52.000]  呢個就係Home
[00:18:52.000 --> 00:18:54.000]  就唔係House
[00:18:54.000 --> 00:18:58.000]  呢度我認識一位弟兄
[00:18:58.000 --> 00:19:00.000]  我真係好感謝住
[00:19:00.000 --> 00:19:02.000]  唔講名
[00:19:02.000 --> 00:19:04.000]  佢工作好忙
[00:19:04.000 --> 00:19:06.000]  成日要加班
[00:19:06.000 --> 00:19:08.000]  佢話佢出唔到力
[00:19:08.000 --> 00:19:10.000]  但幾次同佢傾偈
[00:19:10.000 --> 00:19:12.000]  無論係屋企同佢傾偈
[00:19:12.000 --> 00:19:14.000]  或者約佢黎傾偈
[00:19:14.000 --> 00:19:16.000]  佢都係咁問嘅
[00:19:16.000 --> 00:19:18.000]  佢有咩可以奉獻
[00:19:18.000 --> 00:19:20.000]  有咩可以
[00:19:20.000 --> 00:19:22.000]  我慷慨嘅去幫到你
[00:19:22.000 --> 00:19:28.000]  好為呢啲嘅生命去感恩
[00:19:28.000 --> 00:19:30.000]  白玫瑰嗰次
[00:19:30.000 --> 00:19:32.000]  邊個講到話
[00:19:32.000 --> 00:19:34.000]  十一奉獻歲前歲後
[00:19:34.000 --> 00:19:36.000]  邊個講
[00:19:36.000 --> 00:19:38.000]  係
[00:19:38.000 --> 00:19:40.000]  十一奉獻歲前
[00:19:40.000 --> 00:19:42.000]  定係歲後
[00:19:42.000 --> 00:19:46.000]  佢話Interesting question
[00:19:46.000 --> 00:19:50.000]  你唔覺得呢個question其實好silly
[00:19:50.000 --> 00:19:56.000]  點解會咁問
[00:19:56.000 --> 00:20:00.000]  你訓練你細路仔
[00:20:00.000 --> 00:20:02.000]  我講過呢個比方
[00:20:02.000 --> 00:20:04.000]  訓練你細路仔
[00:20:04.000 --> 00:20:06.000]  佢開始識行嘅時候
[00:20:06.000 --> 00:20:08.000]  Don't touch the hot stove
[00:20:08.000 --> 00:20:10.000]  個熱嘅爐頭你唔好掂
[00:20:10.000 --> 00:20:12.000]  到大過嘅時候
[00:20:12.000 --> 00:20:14.000]  如果佢八歲十歲嘅時候
[00:20:14.000 --> 00:20:16.000]  佢都係唔掂個爐頭
[00:20:16.000 --> 00:20:18.000]  十七歲二十歲佢都係唔掂個爐頭
[00:20:18.000 --> 00:20:20.000]  三十歲都唔掂個爐頭
[00:20:20.000 --> 00:20:22.000]  你同佢講點解你唔掂個爐頭
[00:20:22.000 --> 00:20:24.000]  你由細到大教我Don't touch the stove
[00:20:24.000 --> 00:20:26.000]  你唔覺得好silly咩
[00:20:26.000 --> 00:20:28.000]  因為佢唔明白
[00:20:28.000 --> 00:20:30.000]  Don't touch the stove係咩意思
[00:20:30.000 --> 00:20:32.000]  Use the stove properly
[00:20:32.000 --> 00:20:34.000]  Use the stove properly
[00:20:34.000 --> 00:20:36.000]  到你成熟嘅時候
[00:20:36.000 --> 00:20:40.000]  就自然唔需要問呢啲咁硬嘅規矩
[00:20:40.000 --> 00:20:42.000]  你需要有智慧
[00:20:42.000 --> 00:20:44.000]  因為你成熟咗
[00:20:44.000 --> 00:20:46.000]  歲前歲後
[00:20:46.000 --> 00:20:48.000]  點解會問呢啲問題
[00:20:48.000 --> 00:20:50.000]  I think it's a silly question
[00:20:50.000 --> 00:20:56.000]  I think it's a stupid question
[00:20:56.000 --> 00:21:00.000]  Okok
[00:21:00.000 --> 00:21:02.000]  因為你要個number
[00:21:02.000 --> 00:21:04.000]  咁咪比十分之一
[00:21:04.000 --> 00:21:06.000]  十分之一
[00:21:06.000 --> 00:21:08.000]  你鍾意有個number
[00:21:08.000 --> 00:21:10.000]  十分之一
[00:21:10.000 --> 00:21:12.000]  歲前歲後都好
[00:21:12.000 --> 00:21:14.000]  邊個少嘅
[00:21:14.000 --> 00:21:16.000]  十分之一
[00:21:16.000 --> 00:21:18.000]  得唔得
[00:21:18.000 --> 00:21:20.000]  我咁樣答你
[00:21:20.000 --> 00:21:22.000]  咁你又唔需要掙扎咁多呢啲問題
[00:21:22.000 --> 00:21:24.000]  奉獻
[00:21:24.000 --> 00:21:26.000]  但係如果你話
[00:21:26.000 --> 00:21:28.000]  係咪真係有所謂奉獻
[00:21:28.000 --> 00:21:30.000]  如果你要歸納舊約裏面
[00:21:30.000 --> 00:21:32.000]  嗰啲奉獻嘅
[00:21:32.000 --> 00:21:34.000]  所謂條例
[00:21:34.000 --> 00:21:36.000]  奉獻的律法
[00:21:36.000 --> 00:21:38.000]  其實係30%
[00:21:38.000 --> 00:21:40.000]  有冇諗過
[00:21:40.000 --> 00:21:42.000]  在第一世紀耶穌嘅時代
[00:21:42.000 --> 00:21:44.000]  佢話猶太人係比30%
[00:21:44.000 --> 00:21:46.000]  因為仲有
[00:21:46.000 --> 00:21:48.000]  有first harvest
[00:21:48.000 --> 00:21:50.000]  跟住有每年
[00:21:50.000 --> 00:21:52.000]  三次去朝聖嘅
[00:21:52.000 --> 00:21:54.000]  等等加埋仲有比窮人
[00:21:54.000 --> 00:21:56.000]  嗰啲咁樣等等
[00:21:56.000 --> 00:21:58.000]  30幾%
[00:21:58.000 --> 00:22:00.000]  美國歲高唔高
[00:22:00.000 --> 00:22:02.000]  高呀
[00:22:02.000 --> 00:22:04.000]  你試下去加拿大
[00:22:04.000 --> 00:22:06.000]  加拿大可能仲高
[00:22:06.000 --> 00:22:08.000]  Well, I think it's a silly question
[00:22:08.000 --> 00:22:10.000]  因為最主要嘅係乜嘢
[00:22:10.000 --> 00:22:12.000]  係應該係
[00:22:12.000 --> 00:22:14.000]  你同上帝嘅關係
[00:22:14.000 --> 00:22:16.000]  嗰種嘅愛
[00:22:16.000 --> 00:22:18.000]  嚟到去奉獻出嚟
[00:22:18.000 --> 00:22:22.000]  其實最主要唔係十一奉獻
[00:22:22.000 --> 00:22:24.000]  最主要係慷慨
[00:22:24.000 --> 00:22:26.000]  Generosity
[00:22:26.000 --> 00:22:28.000]  Generous
[00:22:28.000 --> 00:22:30.000]  Generous
[00:22:30.000 --> 00:22:32.000]  係咩意思
[00:22:32.000 --> 00:22:34.000]  十一奉獻
[00:22:34.000 --> 00:22:36.000]  十一奉獻咗
[00:22:36.000 --> 00:22:38.000]  跟住嗰九分之十
[00:22:38.000 --> 00:22:40.000]  十分之九
[00:22:40.000 --> 00:22:42.000]  90%
[00:22:42.000 --> 00:22:44.000]  就隨得我用
[00:22:44.000 --> 00:22:46.000]  樣樣都係我自己
[00:22:46.000 --> 00:22:48.000]  腦一分一毫都係上帝所賜
[00:22:48.000 --> 00:22:50.000]  個point就係
[00:22:50.000 --> 00:22:52.000]  我哋要
[00:22:52.000 --> 00:22:54.000]  Be generous
[00:22:54.000 --> 00:22:56.000]  That's the whole point
[00:22:56.000 --> 00:22:58.000]  唔係再問嗰啲細路仔要問嘅問題
[00:22:58.000 --> 00:23:00.000]  要長大
[00:23:00.000 --> 00:23:02.000]  我頭先問你
[00:23:02.000 --> 00:23:04.000]  信咗住幾耐
[00:23:04.000 --> 00:23:06.000]  十年嗰啲
[00:23:06.000 --> 00:23:08.000]  冇理由要再問呢個問題
[00:23:08.000 --> 00:23:12.000]  It's a silly and stupid question
[00:23:12.000 --> 00:23:14.000]  因為上帝講乜嘢
[00:23:14.000 --> 00:23:16.000]  你喺教會建立上帝嘅家
[00:23:16.000 --> 00:23:18.000]  就係一個愛之道
[00:23:18.000 --> 00:23:20.000]  愛之道
[00:23:20.000 --> 00:23:22.000]  The way of love
[00:23:22.000 --> 00:23:24.000]  十三章第四節就係七節
[00:23:24.000 --> 00:23:28.000]  愛是恆久孕來
[00:23:28.000 --> 00:23:30.000]  又有恩慈
[00:23:30.000 --> 00:23:32.000]  愛是不疾度不自誇不張狂
[00:23:32.000 --> 00:23:34.000]  呢度唔係講緊婚姻
[00:23:34.000 --> 00:23:38.000]  呢段聖經所謂偉大的愛篇
[00:23:38.000 --> 00:23:42.000]  呢段聖經如果你未曾
[00:23:42.000 --> 00:23:44.000]  睇過聖經嘅話
[00:23:44.000 --> 00:23:46.000]  你要知道呢段聖經
[00:23:46.000 --> 00:23:48.000]  係歷史裏面最偉大的
[00:23:48.000 --> 00:23:50.000]  愛篇
[00:23:50.000 --> 00:23:52.000]  讀到邊度去先
[00:23:52.000 --> 00:23:56.000]  不作害羞的事
[00:23:56.000 --> 00:23:58.000]  不求自己的益處
[00:23:58.000 --> 00:24:00.000]  不輕易發怒
[00:24:00.000 --> 00:24:02.000]  不計算人的惡
[00:24:02.000 --> 00:24:04.000]  不喜歡不義
[00:24:04.000 --> 00:24:06.000]  只喜歡真理
[00:24:06.000 --> 00:24:08.000]  凡事包容凡事相信
[00:24:08.000 --> 00:24:10.000]  凡事盼望凡事忍耐
[00:24:10.000 --> 00:24:12.000]  唔係講緊婚姻
[00:24:12.000 --> 00:24:14.000]  講緊教會生活
[00:24:14.000 --> 00:24:16.000]  講緊弟兄姊妹
[00:24:16.000 --> 00:24:18.000]  大家之間應該怎樣去相處
[00:24:18.000 --> 00:24:22.000]  呢個係最大的恩慈
[00:24:22.000 --> 00:24:24.000]  更妙的度
[00:24:24.000 --> 00:24:26.000]  就係愛之度
[00:24:26.000 --> 00:24:28.000]  因為有幾多恩慈有幾多資材
[00:24:28.000 --> 00:24:30.000]  有幾多programs有幾多活動
[00:24:30.000 --> 00:24:32.000]  如果沒有呢樣嘅話
[00:24:32.000 --> 00:24:34.000]  算不得乜嘢
[00:24:34.000 --> 00:24:38.000]  So what
[00:24:38.000 --> 00:24:40.000]  你睇你間屋有幾靚
[00:24:40.000 --> 00:24:42.000]  值幾多錢
[00:24:42.000 --> 00:24:44.000]  好巴閉係咪
[00:24:44.000 --> 00:24:46.000]  你發現關係做得唔好
[00:24:46.000 --> 00:24:48.000]  搞得唔好
[00:24:48.000 --> 00:24:50.000]  係唔和諧嘅
[00:24:50.000 --> 00:24:52.000]  家就不成家
[00:24:52.000 --> 00:24:54.000]  Who cares
[00:24:54.000 --> 00:24:56.000]  你住嘅三千呎
[00:24:56.000 --> 00:24:58.000]  九千呎
[00:24:58.000 --> 00:25:00.000]  八萬房洋樓
[00:25:00.000 --> 00:25:02.000]  I really don't care
[00:25:02.000 --> 00:25:04.000]  Care嘅你夫婦
[00:25:04.000 --> 00:25:06.000]  你家庭
[00:25:06.000 --> 00:25:08.000]  你之間嘅關係
[00:25:08.000 --> 00:25:10.000]  如果關係好嘅話
[00:25:12.000 --> 00:25:14.000]  住九百呎有乜所謂
[00:25:14.000 --> 00:25:16.000]  Right
[00:25:16.000 --> 00:25:18.000]  Seriously
[00:25:18.000 --> 00:25:20.000]  食乜嘢有乜所謂
[00:25:20.000 --> 00:25:22.000]  好話你日日食
[00:25:22.000 --> 00:25:24.000]  蟹食龍蝦
[00:25:24.000 --> 00:25:26.000]  日日食海鮮
[00:25:26.000 --> 00:25:28.000]  So what
[00:25:28.000 --> 00:25:30.000]  係咪膽固醇咁高啲
[00:25:30.000 --> 00:25:34.000]  要有愛
[00:25:34.000 --> 00:25:36.000]  你先至能夠成家
[00:25:36.000 --> 00:25:38.000]  上帝嘅家都係一樣
[00:25:38.000 --> 00:25:40.000]  愛是恆久忍耐又有恩慈
[00:25:40.000 --> 00:25:42.000]  Explanatory
[00:25:42.000 --> 00:25:44.000]  By the way 呢度雖然唔係講婚姻
[00:25:44.000 --> 00:25:46.000]  但係樣樣嘢都apply to 婚姻
[00:25:46.000 --> 00:25:48.000]  Of course
[00:25:48.000 --> 00:25:50.000]  恆久忍耐
[00:25:50.000 --> 00:25:52.000]  嗰度冇一樣嘢係同
[00:25:52.000 --> 00:25:54.000]  Romance有關
[00:25:54.000 --> 00:25:56.000]  全部都係motion
[00:25:56.000 --> 00:25:58.000]  唔係emotion
[00:25:58.000 --> 00:26:02.000]  Motions of love
[00:26:02.000 --> 00:26:04.000]  恆久忍耐
[00:26:04.000 --> 00:26:06.000]  有恩慈唔嫉妒
[00:26:06.000 --> 00:26:08.000]  唔自掛唔張角
[00:26:08.000 --> 00:26:10.000]  唔作害羞
[00:26:10.000 --> 00:26:12.000]  唔求自己嘅抑阻
[00:26:12.000 --> 00:26:14.000]  先求對方嘅抑阻
[00:26:14.000 --> 00:26:16.000]  凡事係忍耐
[00:26:16.000 --> 00:26:20.000]  All motions
[00:26:20.000 --> 00:26:24.000]  你留意度形容愛
[00:26:24.000 --> 00:26:26.000]  有啲乜嘢係
[00:26:26.000 --> 00:26:28.000]  抗衡世界嘅文化
[00:26:28.000 --> 00:26:32.000]  世界好多時
[00:26:32.000 --> 00:26:34.000]  講緊嘅愛
[00:26:34.000 --> 00:26:36.000]  同呢啲往往係相反
[00:26:36.000 --> 00:26:38.000]  Quick temper
[00:26:38.000 --> 00:26:40.000]  求自己嘅抑阻
[00:26:40.000 --> 00:26:42.000]  輕易嘅法律
[00:26:42.000 --> 00:26:44.000]  計算人嘅惡
[00:26:44.000 --> 00:26:50.000]  琴晚我哋家人
[00:26:50.000 --> 00:26:52.000]  去睇一套嘅電影
[00:26:52.000 --> 00:26:54.000]  因為我個女Rachel
[00:26:54.000 --> 00:26:56.000]  就好想
[00:26:56.000 --> 00:26:58.000]  佢成日都重睇一啲電影
[00:26:58.000 --> 00:27:00.000]  即係有啲電影
[00:27:00.000 --> 00:27:02.000]  睇咗好多次佢都要再睇
[00:27:02.000 --> 00:27:04.000]  佢琴晚就話
[00:27:04.000 --> 00:27:08.000]  不如我哋一齊睇呢套
[00:27:08.000 --> 00:27:10.000]  Cars我睇
[00:27:10.000 --> 00:27:12.000]  我話唔係呀
[00:27:12.000 --> 00:27:14.000]  睇Cars 1
[00:27:14.000 --> 00:27:16.000]  你知唔知幾時拍緊呢套嘢
[00:27:16.000 --> 00:27:18.000]  2006年
[00:27:18.000 --> 00:27:20.000]  嘩
[00:27:20.000 --> 00:27:22.000]  十幾年前
[00:27:22.000 --> 00:27:24.000]  但係Remaster咗4K嘅
[00:27:24.000 --> 00:27:26.000]  睇Cars
[00:27:26.000 --> 00:27:28.000]  我一家人就睇Cars
[00:27:28.000 --> 00:27:30.000]  個故事你記唔記得係講咩
[00:27:30.000 --> 00:27:32.000]  故事就係講
[00:27:32.000 --> 00:27:34.000]  一個年輕嘅快車
[00:27:34.000 --> 00:27:36.000]  Lightning McQueen
[00:27:36.000 --> 00:27:38.000]  紅色嗰隻
[00:27:38.000 --> 00:27:40.000]  佢就係逢跑必贏嘅
[00:27:40.000 --> 00:27:42.000]  比賽一定係贏
[00:27:42.000 --> 00:27:44.000]  佢就好想贏一個大獎
[00:27:44.000 --> 00:27:46.000]  一味就想世界冠軍
[00:27:46.000 --> 00:27:48.000]  但係不幸
[00:27:48.000 --> 00:27:50.000]  佢就被迫就留落咗
[00:27:50.000 --> 00:27:52.000]  美國嗰啲小鎮
[00:27:52.000 --> 00:27:54.000]  可能開Highway經過
[00:27:54.000 --> 00:27:56.000]  有啲小鎮幾百人
[00:27:56.000 --> 00:27:58.000]  好細好細嘅小鎮
[00:27:58.000 --> 00:28:00.000]  佢就好想好想走
[00:28:00.000 --> 00:28:02.000]  嗰個小鎮阻佢住
[00:28:02.000 --> 00:28:04.000]  阻佢實現自己夢想
[00:28:04.000 --> 00:28:06.000]  咁所以佢就留落咗
[00:28:06.000 --> 00:28:08.000]  喺嗰度但係嗰個小鎮
[00:28:08.000 --> 00:28:10.000]  又好富人情味
[00:28:10.000 --> 00:28:12.000]  嗰度大家
[00:28:12.000 --> 00:28:14.000]  雖然人唔多
[00:28:14.000 --> 00:28:16.000]  但係好富人情味
[00:28:16.000 --> 00:28:18.000]  點知喺嗰度
[00:28:18.000 --> 00:28:20.000]  就留落咗喺嗰度嘅時候
[00:28:20.000 --> 00:28:22.000]  佢就遇上咗一個係退休嘅
[00:28:22.000 --> 00:28:24.000]  神車手
[00:28:24.000 --> 00:28:26.000]  退休嘅神車手
[00:28:26.000 --> 00:28:28.000]  嗰個神車手係贏過好多個獎杯
[00:28:28.000 --> 00:28:30.000]  就係佢想贏嗰啲獎杯
[00:28:30.000 --> 00:28:32.000]  贏過好幾屆
[00:28:32.000 --> 00:28:34.000]  裡面其中一個對白我覺得好有意思
[00:28:34.000 --> 00:28:36.000]  就係呢個神車手
[00:28:36.000 --> 00:28:38.000]  就去同佢講
[00:28:38.000 --> 00:28:40.000]  When was the last time
[00:28:40.000 --> 00:28:42.000]  you care about something
[00:28:42.000 --> 00:28:44.000]  except yourself
[00:28:44.000 --> 00:28:48.000]  你諗下係上一次
[00:28:48.000 --> 00:28:50.000]  你關懷嘅
[00:28:50.000 --> 00:28:52.000]  關心嘅嘢
[00:28:52.000 --> 00:28:54.000]  係同你自己無關
[00:28:54.000 --> 00:28:56.000]  係幾時
[00:28:56.000 --> 00:28:58.000]  愛之道就係咁
[00:28:58.000 --> 00:29:00.000]  不求自己的益處
[00:29:00.000 --> 00:29:06.000]  唔單止
[00:29:06.000 --> 00:29:08.000]  係婚姻係咁
[00:29:08.000 --> 00:29:10.000]  教會生活都係一樣
[00:29:10.000 --> 00:29:12.000]  喺關係裡面
[00:29:12.000 --> 00:29:14.000]  弟兄姊妹之間嘅關係
[00:29:14.000 --> 00:29:16.000]  一個
[00:29:16.000 --> 00:29:18.000]  走埋一齊
[00:29:18.000 --> 00:29:20.000]  有嘅團契
[00:29:20.000 --> 00:29:22.000]  所謂聚會
[00:29:22.000 --> 00:29:24.000]  裡面有啲乜嘢
[00:29:24.000 --> 00:29:26.000]  Sexually係好次要嘅嘢
[00:29:26.000 --> 00:29:30.000]  最重要係嗰班人
[00:29:30.000 --> 00:29:32.000]  你走埋一齊嘅時候
[00:29:32.000 --> 00:29:34.000]  唔係求自己益處
[00:29:34.000 --> 00:29:36.000]  係愛對方
[00:29:36.000 --> 00:29:38.000]  喺我哋
[00:29:38.000 --> 00:29:40.000]  以後嘅世界
[00:29:40.000 --> 00:29:42.000]  我哋更加需要去重整呢樣嘢
[00:29:42.000 --> 00:29:48.000]  有一樣嘢令我覺得好詫異
[00:29:48.000 --> 00:29:50.000]  幾年嘅疫情
[00:29:52.000 --> 00:29:54.000]  可以完全侵蝕
[00:29:54.000 --> 00:29:56.000]  一個基督徒的生命
[00:29:56.000 --> 00:29:58.000]  疫情之前好好地
[00:29:58.000 --> 00:30:00.000]  疫情一嚟到嘅時候
[00:30:00.000 --> 00:30:04.000]  佢成個信仰生命就打垮咗
[00:30:04.000 --> 00:30:08.000]  That really amaze me
[00:30:08.000 --> 00:30:10.000]  點可以係咁
[00:30:10.000 --> 00:30:12.000]  你同上帝嘅關係
[00:30:12.000 --> 00:30:14.000]  係一個永恆嘅關係
[00:30:14.000 --> 00:30:18.000]  因為一個疫情
[00:30:20.000 --> 00:30:22.000]  乜嘢都可以忘記
[00:30:22.000 --> 00:30:24.000]  I just don't get it
[00:30:24.000 --> 00:30:28.000]  或者一個疫情
[00:30:28.000 --> 00:30:30.000]  令到我哋
[00:30:30.000 --> 00:30:32.000]  唔識控制
[00:30:32.000 --> 00:30:34.000]  我哋嘅情緒
[00:30:34.000 --> 00:30:40.000]  我哋需要學習
[00:30:40.000 --> 00:30:42.000]  學習乜嘢
[00:30:42.000 --> 00:30:44.000]  本來就係話愛之道
[00:30:44.000 --> 00:30:46.000]  佢講咗乜嘢 愛係必要
[00:30:46.000 --> 00:30:48.000]  有恩切冇用
[00:30:48.000 --> 00:30:50.000]  有活動冇用
[00:30:50.000 --> 00:30:52.000]  你沒有愛算不得什麽
[00:30:52.000 --> 00:30:54.000]  愛嘅定義
[00:30:54.000 --> 00:30:56.000]  愛嘅長久
[00:30:56.000 --> 00:30:58.000]  愛是永不止息
[00:30:58.000 --> 00:31:00.000]  先知嘅講道
[00:31:00.000 --> 00:31:02.000]  都歸於無有
[00:31:02.000 --> 00:31:04.000]  講方言嘅
[00:31:04.000 --> 00:31:06.000]  終必停止 知識也要歸於無有
[00:31:06.000 --> 00:31:10.000]  我哋唔係嗰種嘅傳統
[00:31:10.000 --> 00:31:12.000]  唔係靈恩嘅傳統
[00:31:12.000 --> 00:31:14.000]  However
[00:31:14.000 --> 00:31:16.000]  你有幾多嘅活動
[00:31:16.000 --> 00:31:18.000]  幾多嘅人 幾多嘅services
[00:31:18.000 --> 00:31:20.000]  終歸於無有
[00:31:20.000 --> 00:31:22.000]  我哋而家所知嘅
[00:31:22.000 --> 00:31:24.000]  只有限
[00:31:24.000 --> 00:31:26.000]  先知講道嘅
[00:31:26.000 --> 00:31:28.000]  有嘅恩賜嘅
[00:31:28.000 --> 00:31:30.000]  都會係有限
[00:31:30.000 --> 00:31:32.000]  到那完全嘅
[00:31:32.000 --> 00:31:34.000]  有限嘅就會消逝
[00:31:34.000 --> 00:31:36.000]  我哋而家做
[00:31:36.000 --> 00:31:38.000]  小孩子
[00:31:38.000 --> 00:31:40.000]  心思像小孩子
[00:31:40.000 --> 00:31:42.000]  意念像小孩子
[00:31:42.000 --> 00:31:44.000]  長大成人
[00:31:44.000 --> 00:31:46.000]  用大子嘅嘢去雕起
[00:31:46.000 --> 00:31:48.000]  而家我哋有嘅嘢
[00:31:48.000 --> 00:31:50.000]  就係對住鏡子
[00:31:50.000 --> 00:31:52.000]  模糊不清
[00:31:52.000 --> 00:31:54.000]  到那時 我哋就要面對面建築
[00:31:54.000 --> 00:31:56.000]  諗清楚
[00:31:56.000 --> 00:32:00.000]  目的
[00:32:00.000 --> 00:32:02.000]  最終係要做啲咩
[00:32:02.000 --> 00:32:04.000]  完全嘅來到位
[00:32:04.000 --> 00:32:06.000]  建築面對面嘅時候
[00:32:06.000 --> 00:32:08.000]  到底咩嘢係常存
[00:32:08.000 --> 00:32:10.000]  信 忘 如 愛
[00:32:12.000 --> 00:32:14.000]  第三樣裏面
[00:32:14.000 --> 00:32:16.000]  最大嘅係愛
[00:32:16.000 --> 00:32:18.000]  你諗下你花幾多心思
[00:32:18.000 --> 00:32:20.000]  幾多精力
[00:32:20.000 --> 00:32:24.000]  去做啲乜嘢
[00:32:24.000 --> 00:32:28.000]  有冇花更多精力
[00:32:28.000 --> 00:32:30.000]  你去行
[00:32:30.000 --> 00:32:32.000]  愛嘅道
[00:32:32.000 --> 00:32:34.000]  呢個先係最大嘅恩賜
[00:32:34.000 --> 00:32:38.000]  結束嘅時候我想講一個例子
[00:32:38.000 --> 00:32:40.000]  就係最近喺基督教嘅世界裏面
[00:32:40.000 --> 00:32:42.000]  有一個好多嘅消息
[00:32:42.000 --> 00:32:44.000]  呢間嘅
[00:32:44.000 --> 00:32:46.000]  細細嘅大學
[00:32:46.000 --> 00:32:48.000]  叫做Asbury University
[00:32:48.000 --> 00:32:50.000]  喺Kentucky
[00:32:50.000 --> 00:32:52.000]  就係2月8號嘅時候
[00:32:52.000 --> 00:32:54.000]  一個平日嘅早會
[00:32:54.000 --> 00:32:56.000]  一個chapel
[00:32:56.000 --> 00:32:58.000]  學生一齊敬拜 然後聽道等等
[00:32:58.000 --> 00:33:00.000]  點知完咗之後
[00:33:00.000 --> 00:33:02.000]  嗰啲學生唔想完
[00:33:02.000 --> 00:33:04.000]  佢哋就自發嘅
[00:33:04.000 --> 00:33:06.000]  繼續聚會
[00:33:06.000 --> 00:33:08.000]  繼續去敬拜
[00:33:08.000 --> 00:33:10.000]  禱告 繼續去學習
[00:33:10.000 --> 00:33:14.000]  甚至去奉獻 去侍奉
[00:33:14.000 --> 00:33:16.000]  等等
