
[00:00:00.000 --> 00:00:03.160]  好 各位電視節目的觀眾 我們繼續今天的主題
[00:17:37.000 --> 00:17:41.000]  這裡講到不是羅馬王進入京都
[00:17:41.000 --> 00:17:44.000]  而是保羅帶著福音
[00:17:44.000 --> 00:17:46.000]  帶著耶穌的見證
[00:17:46.000 --> 00:17:51.000]  帶著王者進入當時帝國最中心京都的地方
[00:17:51.000 --> 00:17:55.000]  這個就是史林傳最後的結論
[00:17:55.000 --> 00:17:58.000]  基督耶穌的福音
[00:17:58.000 --> 00:18:01.000]  雖然會在艱難的困所裡
[00:18:01.000 --> 00:18:06.000]  但是會植入羅馬的京城
[00:18:06.000 --> 00:18:08.000]  你要信福音
[00:18:08.000 --> 00:18:11.000]  是有這樣的power
[00:18:11.000 --> 00:18:13.000]  你信了福音的時候
[00:18:13.000 --> 00:18:15.000]  應該有這樣的改變
[00:18:15.000 --> 00:18:17.000]  不單止改變我們自己的心靈
[00:18:17.000 --> 00:18:20.000]  可以扭轉整個的帝國
[00:18:20.000 --> 00:18:22.000]  相會就是這樣的意思
[00:18:22.000 --> 00:18:25.000]  迎接保羅人之後回到京都
[00:18:25.000 --> 00:18:26.000]  就是海船回歸
[00:18:26.000 --> 00:18:30.000]  第三次用到相會這個詞
[00:18:30.000 --> 00:18:32.000]  就在馬太福音第25章
[00:18:32.000 --> 00:18:35.000]  那時候上文夏利講了什麼呢
[00:18:35.000 --> 00:18:36.000]  就是十個童女的比喻
[00:18:36.000 --> 00:18:37.000]  你記得嗎
[00:18:37.000 --> 00:18:38.000]  十個童女的比喻
[00:18:38.000 --> 00:18:40.000]  就是十個伴娘
[00:18:40.000 --> 00:18:42.000]  當時的伴娘
[00:18:42.000 --> 00:18:47.000]  他們就在自己的鄉鎮裡等新郎回來
[00:18:47.000 --> 00:18:48.000]  為什麼呢
[00:18:48.000 --> 00:18:52.000]  因為新郎通常是在另一個村子裡娶新娘
[00:18:52.000 --> 00:18:54.000]  他一早就去那裡
[00:18:54.000 --> 00:18:56.000]  然後接了新娘回來
[00:18:56.000 --> 00:18:58.000]  通常都要搞到很晚
[00:18:58.000 --> 00:19:00.000]  好像我們華人拜年一樣
[00:19:00.000 --> 00:19:02.000]  拜完年就走不了
[00:19:02.000 --> 00:19:03.000]  走了兩三個小時
[00:19:03.000 --> 00:19:05.000]  然後又坐下來打了兩圈麻將
[00:19:05.000 --> 00:19:07.000]  然後又吃了一些東西
[00:19:07.000 --> 00:19:08.000]  吃完東西又再吃
[00:19:08.000 --> 00:19:10.000]  然後搞幾個小時你才能走
[00:19:10.000 --> 00:19:13.000]  當時巴勒斯坦的婚禮就會是這樣的
[00:19:13.000 --> 00:19:14.000]  新郎走了去
[00:19:14.000 --> 00:19:16.000]  跟他的鄧穿石
[00:19:16.000 --> 00:19:18.000]  接新娘回來的時候
[00:19:18.000 --> 00:19:20.000]  通常都是晚一點才回來
[00:19:20.000 --> 00:19:22.000]  凌晨的時候才回來
[00:19:22.000 --> 00:19:24.000]  十個童女就睡了
[00:19:24.000 --> 00:19:25.000]  因為等了太久了
[00:19:25.000 --> 00:19:27.000]  這次要加班了
[00:19:27.000 --> 00:19:30.000]  結果發生什麼事
[00:19:30.000 --> 00:19:31.000]  第六節
[00:19:31.000 --> 00:19:34.000]  半夜有人就喊叫
[00:19:34.000 --> 00:19:36.000]  他說新郎來了
[00:19:36.000 --> 00:19:39.000]  你們出去迎接他
[00:19:39.000 --> 00:19:41.000]  伴娘你起來了
[00:19:41.000 --> 00:19:42.000]  起來
[00:19:42.000 --> 00:19:44.000]  因為新郎快來了
[00:19:44.000 --> 00:19:47.000]  你們去等他還是怎樣
[00:19:47.000 --> 00:19:51.000]  你們出去與他相會
[00:19:51.000 --> 00:19:52.000]  去迎接他
[00:19:52.000 --> 00:19:54.000]  是同一個字
[00:19:54.000 --> 00:19:55.000]  相會了之後
[00:19:55.000 --> 00:19:57.000]  迎接了之後去哪裡
[00:19:57.000 --> 00:19:59.000]  不是離開
[00:19:59.000 --> 00:20:01.000]  而是回家
[00:20:01.000 --> 00:20:03.000]  然後又再大事的慶祝
[00:20:03.000 --> 00:20:05.000]  直到清早的時候
[00:20:05.000 --> 00:20:07.000]  這個就是那個意境
[00:20:07.000 --> 00:20:08.000]  相會
[00:20:08.000 --> 00:20:10.000]  保羅在說什麼呢
[00:20:10.000 --> 00:20:14.000]  用一種這樣的迎接君王的儀式
[00:20:14.000 --> 00:20:17.000]  迎接一個海船回歸的將軍
[00:20:17.000 --> 00:20:18.000]  王者
[00:20:18.000 --> 00:20:20.000]  駕到的時候
[00:20:20.000 --> 00:20:22.000]  這個就是主在來的時候
[00:20:22.000 --> 00:20:23.000]  會發生什麼事
[00:20:23.000 --> 00:20:25.000]  已睡了的人
[00:20:25.000 --> 00:20:26.000]  暫時離開了我們的人
[00:20:26.000 --> 00:20:28.000]  好像睡覺一樣
[00:20:28.000 --> 00:20:29.000]  當基督再來的時候
[00:20:29.000 --> 00:20:30.000]  號角聲吹響
[00:20:30.000 --> 00:20:32.000]  他們首先會復活
[00:20:32.000 --> 00:20:34.000]  被提到雲上
[00:20:34.000 --> 00:20:36.000]  我們這班仍然存留的
[00:20:36.000 --> 00:20:38.000]  我們也會加入他們
[00:20:38.000 --> 00:20:40.000]  不是去脫離這個地方
[00:20:40.000 --> 00:20:42.000]  而是我們空中相會
[00:20:42.000 --> 00:20:44.000]  將基督帶回來
[00:20:44.000 --> 00:20:45.000]  然後下來這個地上
[00:20:45.000 --> 00:20:46.000]  新天新地
[00:20:46.000 --> 00:20:50.000]  就可以與基督一起來作夢
[00:20:50.000 --> 00:20:52.000]  這個就是聖經裡面說得很清楚
[00:20:52.000 --> 00:20:53.000]  終末
[00:20:53.000 --> 00:20:55.000]  The End
[00:20:55.000 --> 00:20:59.000]  終末給我們的應用
[00:20:59.000 --> 00:21:01.000]  為什麼寫這段話
[00:21:01.000 --> 00:21:04.000]  不是一些抽象的教導
[00:21:04.000 --> 00:21:06.000]  是因為在貼上教會
[00:21:06.000 --> 00:21:08.000]  他們正在掙扎這個問題
[00:21:08.000 --> 00:21:10.000]  有人離開了我們
[00:21:10.000 --> 00:21:12.000]  他們將來會怎樣
[00:21:12.000 --> 00:21:13.000]  我們呢
[00:21:13.000 --> 00:21:14.000]  我們將來會怎樣
[00:21:14.000 --> 00:21:16.000]  終末的教導
[00:21:16.000 --> 00:21:17.000]  就是告訴你
[00:21:17.000 --> 00:21:20.000]  你的終極目的地
[00:21:20.000 --> 00:21:22.000]  你越想清楚你的終極目的地
[00:21:22.000 --> 00:21:24.000]  你現在走的路
[00:21:24.000 --> 00:21:26.000]  就不會走冤枉路
[00:21:26.000 --> 00:21:29.000]  你走的每一步就會有意思
[00:21:29.000 --> 00:21:30.000]  你想像一下
[00:21:30.000 --> 00:21:32.000]  如果沒有基督再來
[00:21:32.000 --> 00:21:34.000]  如果歷史只不過是不斷循環
[00:21:34.000 --> 00:21:38.000]  不斷無意義地重複的話
[00:21:38.000 --> 00:21:41.000]  我們的人生會怎樣
[00:21:41.000 --> 00:21:43.000]  我們很多華人
[00:21:43.000 --> 00:21:45.000]  都可能有這樣的觀念
[00:21:45.000 --> 00:21:47.000]  那就認命
[00:21:47.000 --> 00:21:48.000]  生命就是這麼苦
[00:21:48.000 --> 00:21:51.000]  完了就沒有了
[00:21:51.000 --> 00:21:54.000]  到最後你很辜負的時候
[00:21:54.000 --> 00:21:56.000]  你就認命
[00:21:56.000 --> 00:21:59.000]  這個就是世界給我們的觀念
[00:21:59.000 --> 00:22:02.000]  但聖經的終末的教導
[00:22:02.000 --> 00:22:05.000]  就是揭開一個新的啟示
[00:22:05.000 --> 00:22:08.000]  不單止說這個生命裏面
[00:22:08.000 --> 00:22:10.000]  是有終結
[00:22:10.000 --> 00:22:12.000]  並且你和我
[00:22:12.000 --> 00:22:14.000]  是會去到某一個的目的地
[00:22:14.000 --> 00:22:18.000]  而那個目的地就是基督的再來
[00:22:18.000 --> 00:22:21.000]  基督得勝的凱歌會就位
[00:22:21.000 --> 00:22:23.000]  這個就是用聖經的角度
[00:22:23.000 --> 00:22:25.000]  來思考你人生的終極的時候
[00:22:25.000 --> 00:22:27.000]  你想一下有多大的分別
[00:22:27.000 --> 00:22:30.000]  想像一下那個意境
[00:22:30.000 --> 00:22:34.000]  就是基督已經得勝了
[00:22:34.000 --> 00:22:39.000]  他一步一步的已經逼近我們這個地方
[00:22:39.000 --> 00:22:41.000]  一直慢慢來的
[00:22:41.000 --> 00:22:42.000]  已在路上
[00:22:42.000 --> 00:22:44.000]  一個王者
[00:22:44.000 --> 00:22:47.000]  一個已經得勝的主在海船回歸
[00:22:47.000 --> 00:22:49.000]  正在海船回歸
[00:22:49.000 --> 00:22:51.000]  每過一日
[00:22:51.000 --> 00:22:54.000]  他就步近多一日
[00:22:54.000 --> 00:22:57.000]  每過一日就代表我們會快見主
[00:22:57.000 --> 00:22:59.000]  多一日
[00:22:59.000 --> 00:23:01.000]  會counting down
[00:23:01.000 --> 00:23:02.000]  如果你這樣看的時候
[00:23:02.000 --> 00:23:03.000]  生老病死
[00:23:03.000 --> 00:23:08.000]  可能有另外一個完全不同的角度
[00:23:08.000 --> 00:23:10.000]  主在來帶給我們的
[00:23:10.000 --> 00:23:13.000]  就是這個所謂的盼望
[00:23:13.000 --> 00:23:15.000]  他必定會到
[00:23:15.000 --> 00:23:18.000]  並且越來越近
[00:23:18.000 --> 00:23:19.000]  就教我們今天生活
[00:23:19.000 --> 00:23:21.000]  我們會有盼望
[00:23:21.000 --> 00:23:23.000]  會有活力
[00:23:23.000 --> 00:23:24.000]  今天有的時間
[00:23:24.000 --> 00:23:26.000]  不如就為主打拼
[00:23:27.000 --> 00:23:30.000]  因為他的再來
[00:23:30.000 --> 00:23:32.000]  是越來越接近
[00:23:32.000 --> 00:23:37.000]  肥立比書第一章
[00:23:37.000 --> 00:23:39.000]  用這章做結束
[00:23:39.000 --> 00:23:42.000]  這裡是肥立比書另外一篇的
[00:23:42.000 --> 00:23:44.000]  保羅寫的書信
[00:23:44.000 --> 00:23:49.000]  他說到他因為福音的緣故
[00:23:49.000 --> 00:23:50.000]  他被困所
[00:23:50.000 --> 00:23:54.000]  有些人說肥立比書其實是在羅馬
[00:23:54.000 --> 00:23:55.000]  他上京的時候
[00:23:55.000 --> 00:23:57.000]  然後他就被house arrest
[00:23:57.000 --> 00:23:59.000]  保羅說什麼
[00:23:59.000 --> 00:24:02.000]  他說因為我活著就是基督
[00:24:02.000 --> 00:24:04.000]  死了就有益處
[00:24:04.000 --> 00:24:07.000]  但是我現在在肉身裡面活著
[00:24:07.000 --> 00:24:10.000]  仍能有工作的成效
[00:24:10.000 --> 00:24:13.000]  我就不知道怎樣挑選
[00:24:13.000 --> 00:24:15.000]  因為正處於兩難之間
[00:24:15.000 --> 00:24:20.000]  我情願離開這個世界
[00:24:20.000 --> 00:24:22.000]  與基督永遠同在
[00:24:22.000 --> 00:24:24.000]  因為這個是好得無比
[00:24:24.000 --> 00:24:26.000]  但兩難之間是怎樣
[00:24:26.000 --> 00:24:27.000]  我現在仍然活著
[00:24:27.000 --> 00:24:30.000]  我仍然有工作的成效
[00:24:30.000 --> 00:24:33.000]  我仍然會為主打拼
[00:24:33.000 --> 00:24:34.000]  不知道要選哪樣
[00:24:34.000 --> 00:24:35.000]  兩樣都有意義
[00:24:35.000 --> 00:24:37.000]  但更加好的就是什麼
[00:24:37.000 --> 00:24:39.000]  與基督同在
[00:24:39.000 --> 00:24:41.000]  永遠好得無比
[00:24:41.000 --> 00:24:44.000]  所以死了就有益處
[00:24:44.000 --> 00:24:46.000]  這個生死觀
[00:24:46.000 --> 00:24:48.000]  或者生死的教育
[00:24:48.000 --> 00:24:51.000]  怎樣看我們老去
[00:24:51.000 --> 00:24:53.000]  怎樣看我們生老病死
[00:24:53.000 --> 00:24:55.000]  怎樣經歷
[00:24:55.000 --> 00:24:57.000]  是完全另一回事
[00:24:57.000 --> 00:24:59.000]  不是一種認命
[00:24:59.000 --> 00:25:03.000]  而是有盼望地我們步向將來的結論
[00:25:03.000 --> 00:25:07.000]  最近我們有些大兄姐妹
[00:25:07.000 --> 00:25:11.000]  因為我們搞一些安息禮拜等等
[00:25:11.000 --> 00:25:14.000]  當然是一些很困難的時間
[00:25:14.000 --> 00:25:18.000]  但也有一些我們休息的時候會談的東西
[00:25:18.000 --> 00:25:23.000]  有些人說將來
[00:25:23.000 --> 00:25:26.000]  因為我們每個人都要面對這些
[00:25:26.000 --> 00:25:32.000]  福地 墓地 土葬 火葬等等
[00:25:32.000 --> 00:25:35.000]  我感受到一件事
[00:25:35.000 --> 00:25:36.000]  我們基督去面對
[00:25:36.000 --> 00:25:39.000]  我們可以從從容的去面對
[00:25:39.000 --> 00:25:43.000]  沒錯我們會有憂傷會有難過
[00:25:43.000 --> 00:25:44.000]  這是必定的
[00:25:44.000 --> 00:25:47.000]  但怎樣可以從從容的面對
[00:25:47.000 --> 00:25:50.000]  因為我們知道destination
[00:25:50.000 --> 00:25:52.000]  知道終點
[00:25:52.000 --> 00:25:57.000]  而終點就決定我們今天的生活
[00:25:57.000 --> 00:25:59.000]  今天的取態
[00:25:59.000 --> 00:26:01.000]  生老病死是必然的
[00:26:01.000 --> 00:26:03.000]  好像保羅這裡所說
[00:26:03.000 --> 00:26:06.000]  可以從從容的面對
[00:26:06.000 --> 00:26:09.000]  是有困難但仍然可以有盼望的
[00:26:09.000 --> 00:26:11.000]  望向前
[00:26:11.000 --> 00:26:13.000]  搞安息禮拜的時候
[00:26:13.000 --> 00:26:22.000]  大家在說現在原來有很多很有創意的安葬方法
[00:26:22.000 --> 00:26:25.000]  我在研究的時候
[00:26:25.000 --> 00:26:28.000]  我發現原來土葬不只是火葬
[00:26:28.000 --> 00:26:29.000]  有些非傳統的
[00:26:29.000 --> 00:26:31.000]  有些可以葬在樹上
[00:26:31.000 --> 00:26:34.000]  將你的骨灰放在樹上
[00:26:34.000 --> 00:26:36.000]  當然越大棵樹越貴
[00:26:36.000 --> 00:26:39.000]  越小棵樹就越便宜
[00:26:39.000 --> 00:26:40.000]  有些
[00:26:40.000 --> 00:26:42.000]  剛才說這件事的時候
[00:26:42.000 --> 00:26:44.000]  有我想起好幾年前
[00:26:44.000 --> 00:26:46.000]  我有一個很好的朋友
[00:26:46.000 --> 00:26:48.000]  他特意來香港
[00:26:48.000 --> 00:26:49.000]  來美國
[00:26:49.000 --> 00:26:53.000]  送他其中一個家人離開這個世界
[00:26:53.000 --> 00:26:55.000]  他告訴我怎樣葬
[00:26:55.000 --> 00:26:59.000]  原來他走去那些太空發射火箭的場地
[00:26:59.000 --> 00:27:02.000]  去看安葬禮
[00:27:02.000 --> 00:27:04.000]  安葬禮不是向下是向上
[00:27:04.000 --> 00:27:08.000]  那些骨灰放在火箭上射上去
[00:27:08.000 --> 00:27:10.000]  原來有些太空葬禮
[00:27:10.000 --> 00:27:12.000]  Space Burial
[00:27:12.000 --> 00:27:14.000]  如果你想搜索的話
[00:27:14.000 --> 00:27:15.000]  Space Burial
[00:27:15.000 --> 00:27:19.000]  當然不是很急著說這些
[00:27:19.000 --> 00:27:22.000]  這個我不收佣金
[00:27:22.000 --> 00:27:26.000]  我自己想認識多一點的時候
[00:27:26.000 --> 00:27:30.000]  這個Space Memorial
[00:27:30.000 --> 00:27:32.000]  原來有不同的套餐
[00:27:32.000 --> 00:27:35.000]  如果你射上去然後掉下來融化的話
[00:27:35.000 --> 00:27:37.000]  最便宜了三千元
[00:27:37.000 --> 00:27:38.000]  但最貴的多少呢
[00:27:38.000 --> 00:27:39.000]  一萬多元
[00:27:39.000 --> 00:27:41.000]  一萬多元就射你上去深太空
[00:27:41.000 --> 00:27:43.000]  當然我不會說大家
[00:27:43.000 --> 00:27:44.000]  不吉利
[00:27:44.000 --> 00:27:48.000]  但你覺得我是不是應該用這樣的方法
[00:27:48.000 --> 00:27:50.000]  有誰是贊成的
[00:27:50.000 --> 00:27:51.000]  我還沒問過我家人
[00:27:51.000 --> 00:27:52.000]  有誰是贊成的
[00:27:52.000 --> 00:27:53.000]  你贊成嗎
[00:27:53.000 --> 00:27:56.000]  我知道你不想來探望我
[00:27:56.000 --> 00:27:59.000]  射我上太空
[00:27:59.000 --> 00:28:02.000]  我就想告訴你
[00:28:02.000 --> 00:28:04.000]  基督給我們的盼望
[00:28:04.000 --> 00:28:07.000]  是我們可以從容的去面對
[00:28:07.000 --> 00:28:09.000]  死亡心知
[00:28:09.000 --> 00:28:12.000]  死了就有逆轉
[00:28:12.000 --> 00:28:16.000]  你知道以前有一個聖經教授
[00:28:16.000 --> 00:28:18.000]  叫做Eugene Peterson
[00:28:18.000 --> 00:28:20.000]  他以前在加拿大溫哥華
[00:28:20.000 --> 00:28:22.000]  維珍神學院
[00:28:22.000 --> 00:28:25.000]  當時我讀神學學位的時候
[00:28:25.000 --> 00:28:27.000]  他就在那裡教
[00:28:27.000 --> 00:28:31.000]  他就將整本聖經翻譯成現代的英文
[00:28:31.000 --> 00:28:33.000]  就是一種paraphrase的翻譯
[00:28:33.000 --> 00:28:35.000]  意譯的譯本
[00:28:35.000 --> 00:28:37.000]  他怎樣譯這段聖經
[00:28:37.000 --> 00:28:39.000]  菲勒比斯第一章
[00:28:39.000 --> 00:28:41.000]  他說兩難之間
[00:28:41.000 --> 00:28:43.000]  保羅說我活著就是基督
[00:28:43.000 --> 00:28:44.000]  死了就有逆轉
[00:28:44.000 --> 00:28:46.000]  他意譯成怎樣
[00:28:46.000 --> 00:28:50.000]  他說life versus even more life
[00:28:50.000 --> 00:28:54.000]  他說原來我們人生不只是life versus death
[00:28:54.000 --> 00:28:57.000]  這是世界給我們的世界觀
[00:28:57.000 --> 00:28:59.000]  沒有意義的
[00:28:59.000 --> 00:29:01.000]  基督的復活
[00:29:01.000 --> 00:29:02.000]  基督的再來
[00:29:02.000 --> 00:29:04.000]  就告訴我兩個選擇
[00:29:04.000 --> 00:29:08.000]  就是life versus even more life
[00:29:08.000 --> 00:29:10.000]  當你離開這個世界
[00:29:10.000 --> 00:29:12.000]  與基督同在的時候
[00:29:12.000 --> 00:29:14.000]  even more life
[00:29:14.000 --> 00:29:18.000]  I can't lose
[00:29:18.000 --> 00:29:20.000]  因為我在基督裡面
[00:29:20.000 --> 00:29:22.000]  聖經告訴我們
[00:29:22.000 --> 00:29:24.000]  我們到主再來的時候
[00:29:24.000 --> 00:29:26.000]  就有一個這麼榮耀的盼望
[00:29:26.000 --> 00:29:29.000]  這個榮耀盼望不是我們死等
[00:29:29.000 --> 00:29:31.000]  等去那裡
[00:29:31.000 --> 00:29:35.000]  而是將這個盼望帶到我們中間
[00:29:35.000 --> 00:29:37.000]  保羅為什麼要講這些
[00:29:37.000 --> 00:29:40.000]  這種終末的教導
[00:29:40.000 --> 00:29:43.000]  就是因為我們會面對孤獨的時候
[00:29:43.000 --> 00:29:46.000]  會面對憂傷難過的時候
[00:29:46.000 --> 00:29:48.000]  但是保羅說什麼
[00:29:48.000 --> 00:29:50.000]  我不願意你們不知道
[00:29:50.000 --> 00:29:52.000]  免得你們傷心難過
[00:29:52.000 --> 00:29:54.000]  將會有死亡的人
[00:29:54.000 --> 00:29:57.000]  Yes我們當然會傷心難過
[00:29:57.000 --> 00:29:59.000]  是應該的
[00:29:59.000 --> 00:30:02.000]  但是不會沒有死亡
[00:30:02.000 --> 00:30:07.000]  現在我們可能有些被困的時候
[00:30:07.000 --> 00:30:10.000]  但不應該是到
[00:30:10.000 --> 00:30:14.000]  減弱我們對天國的使命感
[00:30:14.000 --> 00:30:18.000]  因為這個王者越來越近
[00:30:18.000 --> 00:30:21.000]  我們應該把握我們的時間為主打平
[00:30:21.000 --> 00:30:24.000]  縱使被囚的保羅他做什麼
[00:30:24.000 --> 00:30:26.000]  寫信
[00:30:26.000 --> 00:30:27.000]  寄信出去
[00:30:27.000 --> 00:30:29.000]  去勉勵教會
[00:30:29.000 --> 00:30:33.000]  去為他們每天晝夜的去禱告
[00:30:33.000 --> 00:30:35.000]  為主繼續打平
[00:30:35.000 --> 00:30:39.000]  或者將來我們面對一些不確定性
[00:30:39.000 --> 00:30:43.000]  你看看如果最終的終點是一個好得無比的人
[00:30:43.000 --> 00:30:45.000]  一個盼望
[00:30:45.000 --> 00:30:47.000]  好得無比的人
[00:30:47.000 --> 00:30:49.000]  我們今天
[00:30:49.000 --> 00:30:51.000]  豈不是生活應該更加有力
[00:30:51.000 --> 00:30:55.000]  我們唱最後一首詩歌
[00:30:55.000 --> 00:30:58.000]  讓這首詩歌的歌詞帶領我們
[00:30:58.000 --> 00:31:02.000]  去認識終末的盼望
[00:31:02.000 --> 00:31:06.000]  因為終末的盼望和我們息息相關
[00:31:06.000 --> 00:31:08.000]  我們請敬拜陀上來
[00:31:08.000 --> 00:31:10.000]  然後我們先結束祈禱
[00:31:10.000 --> 00:31:24.000]  《終末的盼望》
[00:31:24.000 --> 00:31:36.000]  作詞:陳小霞 作曲:陳小霞
[00:31:36.000 --> 00:31:42.000]  誰發現美麗宇宙同時光明共創
[00:31:42.000 --> 00:31:48.000]  誰歇斯西斯懷疑秘密的亂莫屬
[00:31:48.000 --> 00:31:52.000]  問最終的答案
[00:31:52.000 --> 00:32:00.000]  我真的不知道
[00:32:00.000 --> 00:32:06.000]  誰正預計著世事以後變幻結果
[00:32:06.000 --> 00:32:12.000]  神已畫過在往後每事兼局如風
[00:32:12.000 --> 00:32:15.000]  當記錄已照你話語
[00:32:15.000 --> 00:32:23.000]  從天邊降臨家著滿座
[00:32:23.000 --> 00:32:30.000]  神啊 到哪一天
[00:32:30.000 --> 00:32:36.000]  這世界最終必須結束
[00:32:36.000 --> 00:32:41.000]  你已愛在生生國土
[00:32:41.000 --> 00:32:47.000]  是你的國度
[00:32:47.000 --> 00:32:59.000]  神啊 世上需要你的我應該怎樣數
[00:32:59.000 --> 00:33:05.000]  我信你有天別再分
[00:33:05.000 --> 00:33:11.000]  是我的盼望
[00:33:11.000 --> 00:33:17.000]  到那天天地不再
[00:33:17.000 --> 00:33:23.000]  世間光輝不再複來
[00:33:23.000 --> 00:33:28.000]  我的心一再仰望你
[00:33:28.000 --> 00:33:35.000]  到世界的終結
[00:33:35.000 --> 00:33:43.000]  我的心一再仰望你
[00:33:43.000 --> 00:33:47.000]  到永遠
[00:33:47.000 --> 00:33:51.000]  主愛多謝你 因為你賜給我們一個復活終末的盼望
[00:33:51.000 --> 00:33:54.000]  一個榮耀的盼望 就是我們的主耶穌基督
[00:33:54.000 --> 00:33:58.000]  為我們的罪而死 死在十字架上
[00:33:58.000 --> 00:34:03.000]  第三天復活 並且現在在天上
[00:34:03.000 --> 00:34:08.000]  升天在神的右邊掌權的主宰
[00:34:08.000 --> 00:34:10.000]  祂一一的報敬
[00:34:10.000 --> 00:34:12.000]  我們這位的王者
[00:34:12.000 --> 00:34:14.000]  愛我們這位的君王
[00:34:14.000 --> 00:34:17.000]  一步一步的接近我們
[00:34:17.000 --> 00:34:21.000]  主讓這個盼望成為我們今天的鼓勵
[00:34:21.000 --> 00:34:23.000]  我們憂傷難過的時候
[00:34:23.000 --> 00:34:25.000]  讓我們知道我們不需要沒有指望
[00:34:25.000 --> 00:34:28.000]  反而我們更加篤信這個指望
[00:34:28.000 --> 00:34:32.000]  讓這個指望成為我們今天向前的方向
[00:34:32.000 --> 00:34:35.000]  我們能夠今天繼續去侍奉你
[00:34:35.000 --> 00:34:38.000]  主叫我們在生命裡面有不同的難關
[00:34:38.000 --> 00:34:41.000]  有不同的困境
[00:34:41.000 --> 00:34:43.000]  我們知道這個生命
[00:34:43.000 --> 00:34:48.000]  我們的人生不是一個沒完沒了的無意義的循環
[00:34:48.000 --> 00:34:53.000]  一切都會向著這個榮耀的君王在內
[00:34:53.000 --> 00:34:56.000]  這個警方來推進
[00:34:56.000 --> 00:34:58.000]  主教導我們來相信
[00:34:58.000 --> 00:35:02.000]  教導我們這個永恆的盼望
[00:35:02.000 --> 00:35:04.000]  成為我們今天的鼓勵
[00:35:04.000 --> 00:35:05.000]  讓我們孤獨的時候
[00:35:05.000 --> 00:35:07.000]  我們知道有主與我們同在
[00:35:07.000 --> 00:35:10.000]  並且我們將來也會與主同在
[00:35:10.000 --> 00:35:11.000]  永永遠遠
[00:35:11.000 --> 00:35:12.000]  當我們有困難的時候
[00:35:12.000 --> 00:35:15.000]  我們知道你是我們的幫助
[00:35:15.000 --> 00:35:19.000]  叫我們今天帶著你給我們的使命
[00:35:19.000 --> 00:35:21.000]  我們侍奉你
[00:35:21.000 --> 00:35:23.000]  將來有一天你再來的時候
[00:35:23.000 --> 00:35:26.000]  在空中與你相會
[00:35:26.000 --> 00:35:28.000]  見到你自己得勝
[00:35:28.000 --> 00:35:30.000]  聽見你的海歌
[00:35:30.000 --> 00:35:33.000]  在我們生命裡面能夠奏響
[00:35:33.000 --> 00:35:35.000]  主求你自己得勝
[00:35:35.000 --> 00:35:37.000]  你而到我們的人生
[00:35:37.000 --> 00:35:39.000]  教導我們仰望去信靠你
[00:35:39.000 --> 00:35:41.000]  祈禱奉主名
[00:35:41.000 --> 00:35:42.000]  願上帝祝福各位
[00:35:42.000 --> 00:35:46.000]  願上帝的盼望帶著你們一路離開
[00:35:46.000 --> 00:35:49.000]  下個星期希望能夠與你們一起侍奉

