
[00:00:00.000 --> 00:00:03.360]  今天中文堂的講演是Joyce傳道
[00:18:54.240 --> 00:18:58.240]  保障她將來的錢放上去
[00:18:58.240 --> 00:19:01.240]  相對其他人只是把自己剩下來的
[00:19:01.240 --> 00:19:03.240]  投入到那個箱子裡
[00:19:03.240 --> 00:19:09.240]  我們的教授當日
[00:19:09.240 --> 00:19:11.240]  鼓勵我們一班神學生
[00:19:11.240 --> 00:19:17.240]  要好好地操練金錢奉獻的功課
[00:19:17.240 --> 00:19:24.240]  操練將我們建立在金錢上的安全感
[00:19:24.240 --> 00:19:29.240]  人為自己保障將來的籌算
[00:19:29.240 --> 00:19:32.240]  換來降服
[00:19:32.240 --> 00:19:35.240]  認定神是我們的供應主
[00:19:35.240 --> 00:19:40.240]  若果做不到十一奉獻的時候
[00:19:40.240 --> 00:19:45.240]  或者你覺得真的很難領的時候
[00:19:45.240 --> 00:19:47.240]  他鼓勵我們嘗試從1%
[00:19:47.240 --> 00:19:49.240]  2%
[00:19:49.240 --> 00:19:52.240]  3%開始
[00:19:52.240 --> 00:19:54.240]  不要放棄
[00:19:54.240 --> 00:19:56.240]  不要就這樣就算了
[00:19:56.240 --> 00:20:01.240]  求神幫助我們不要小看這個操練
[00:20:01.240 --> 00:20:04.240]  《針研三章》五六節
[00:20:04.240 --> 00:20:06.240]  你要專心仰賴耶和華
[00:20:06.240 --> 00:20:08.240]  不可以靠自己的聰明
[00:20:08.240 --> 00:20:11.240]  在你一切所行的事上
[00:20:11.240 --> 00:20:12.240]  都要認定他
[00:20:12.240 --> 00:20:14.240]  他必指引你的路
[00:20:15.240 --> 00:20:19.240]  在奉獻金錢的敬拜動作中
[00:20:19.240 --> 00:20:24.240]  我祈求神幫助我們每一個人
[00:20:24.240 --> 00:20:29.240]  在奉獻的功課中盡忠
[00:20:29.240 --> 00:20:33.240]  在奉獻的功課中經歷神
[00:20:33.240 --> 00:20:37.240]  將貴重的、最好的擺上
[00:20:37.240 --> 00:20:43.240]  因為你願意神在你奉獻的動作中得著榮耀
[00:20:44.240 --> 00:20:46.240]  3.不輕看耶和華的管教
[00:20:46.240 --> 00:20:48.240]  不厭煩神的責備
[00:20:48.240 --> 00:20:50.240]  三章一節
[00:20:50.240 --> 00:20:52.240]  我而不可忘記我的法則
[00:20:52.240 --> 00:20:54.240]  你心要謹守我的誡命
[00:20:54.240 --> 00:20:55.240]  三章十一節
[00:20:55.240 --> 00:20:58.240]  我而你不可輕看耶和華的管教
[00:20:58.240 --> 00:21:00.240]  也不可厭煩他的責備
[00:21:00.240 --> 00:21:02.240]  三章二十一節
[00:21:02.240 --> 00:21:05.240]  我而要謹守真智慧和謀略
[00:21:05.240 --> 00:21:07.240]  不可使他離開你的眼
[00:21:07.240 --> 00:21:08.240]  三章十一節
[00:21:08.240 --> 00:21:11.240]  我而要謹守真智慧和謀略
[00:21:11.240 --> 00:21:13.240]  不可使他離開你的眼目
[00:21:13.240 --> 00:21:16.240]  不要忘記
[00:21:16.240 --> 00:21:18.240]  要謹守
[00:21:18.240 --> 00:21:19.240]  不可輕看
[00:21:19.240 --> 00:21:21.240]  不可厭煩
[00:21:21.240 --> 00:21:22.240]  要謹守
[00:21:22.240 --> 00:21:24.240]  不可使他離開
[00:21:24.240 --> 00:21:29.240]  你對上一次被神管教
[00:21:29.240 --> 00:21:31.240]  或者責備是何時
[00:21:31.240 --> 00:21:35.240]  或者想起管教的時候
[00:21:35.240 --> 00:21:36.240]  你第一樣想起的
[00:21:36.240 --> 00:21:37.240]  好像我這樣做媽媽
[00:21:37.240 --> 00:21:38.240]  就想起我的女兒
[00:21:39.240 --> 00:21:41.240]  或者你是做爺爺奶奶
[00:21:41.240 --> 00:21:42.240]  公公婆婆
[00:21:42.240 --> 00:21:44.240]  怎樣管教你的孫子
[00:21:44.240 --> 00:21:46.240]  甚至可能你有隻小動物
[00:21:46.240 --> 00:21:53.240]  上年年頭發生的事
[00:21:53.240 --> 00:21:56.240]  結果我和我的女兒鬧了一場大交
[00:21:56.240 --> 00:21:58.240]  其實從小到大
[00:21:58.240 --> 00:22:00.240]  我們很少有爭吵
[00:22:00.240 --> 00:22:02.240]  所謂的吵架
[00:22:02.240 --> 00:22:04.240]  其實主要是媽媽罵女兒
[00:22:04.240 --> 00:22:08.240]  這件事發生之後
[00:22:08.240 --> 00:22:10.240]  我一直很不開心
[00:22:10.240 --> 00:22:12.240]  我都沒有想過會不開心這麼久
[00:22:12.240 --> 00:22:13.240]  我不開心了很久
[00:22:13.240 --> 00:22:15.240]  因為我覺得我女兒的反應
[00:22:15.240 --> 00:22:16.240]  傷害了我
[00:22:16.240 --> 00:22:22.240]  再者我在她的行為上
[00:22:22.240 --> 00:22:24.240]  我也不覺得有什麼改變
[00:22:24.240 --> 00:22:26.240]  我自己心裏在想
[00:22:26.240 --> 00:22:28.240]  女兒明知她傷害我
[00:22:28.240 --> 00:22:30.240]  也知道我很不開心
[00:22:30.240 --> 00:22:31.240]  她也沒有改變
[00:22:31.240 --> 00:22:34.240]  即是她不太介意傷害她媽媽
[00:22:36.240 --> 00:22:41.240]  這件事過了之後很多個月
[00:22:41.240 --> 00:22:45.240]  其實我都一直很不開心
[00:22:45.240 --> 00:22:48.240]  大半年之後
[00:22:48.240 --> 00:22:50.240]  我女兒就找實習生
[00:22:50.240 --> 00:22:54.240]  有一次我開車回她的公寓
[00:22:54.240 --> 00:22:55.240]  她就跟我說
[00:22:55.240 --> 00:22:57.240]  媽媽我將會見工作
[00:22:57.240 --> 00:22:59.240]  她有很多問題要我回答
[00:22:59.240 --> 00:23:01.240]  我已經預備好了
[00:23:01.240 --> 00:23:02.240]  怎樣怎樣
[00:23:02.240 --> 00:23:03.240]  她問我有沒有興趣
[00:23:03.240 --> 00:23:04.240]  想看一看我的預備
[00:23:04.240 --> 00:23:05.240]  當然求之不得
[00:23:05.240 --> 00:23:07.240]  我說好呀好呀快點給我看
[00:23:07.240 --> 00:23:09.240]  我女兒就發了文件給我看
[00:23:09.240 --> 00:23:11.240]  我打開文件一邊看的時候
[00:23:11.240 --> 00:23:14.240]  我發覺我女兒長大了很多
[00:23:14.240 --> 00:23:15.240]  很成熟
[00:23:15.240 --> 00:23:18.240]  我自己覺得很安慰
[00:23:18.240 --> 00:23:25.240]  看到文件最後有一條問題
[00:23:25.240 --> 00:23:26.240]  就問她
[00:23:26.240 --> 00:23:30.240]  你怎樣處理衝突
[00:23:30.240 --> 00:23:32.240]  請舉例
[00:23:32.240 --> 00:23:34.240]  想不到我女兒
[00:23:34.240 --> 00:23:39.240]  就將那次的事寫下來
[00:23:39.240 --> 00:23:42.240]  她說她不太明白
[00:23:42.240 --> 00:23:45.240]  我當日為何發這麼大脾氣
[00:23:45.240 --> 00:23:49.240]  她說起初其實我嘗試跟我媽媽解釋
[00:23:49.240 --> 00:23:51.240]  但我發覺她都聽不進去
[00:23:51.240 --> 00:23:53.240]  我決定就閉嘴
[00:23:53.240 --> 00:23:57.240]  反過來聽聽我媽媽罵我甚麼
[00:23:59.240 --> 00:24:04.240]  當她媽媽繼續不停的哭泣
[00:24:04.240 --> 00:24:09.240]  她說她突然間明白了一件事
[00:24:09.240 --> 00:24:13.240]  她說她發覺其實她媽媽
[00:24:13.240 --> 00:24:18.240]  她媽媽很愛惜她
[00:24:18.240 --> 00:24:21.240]  她媽媽因為很擔心她
[00:24:21.240 --> 00:24:24.240]  很怕她有事
[00:24:24.240 --> 00:24:27.240]  所以反應這麼大
[00:24:28.240 --> 00:24:31.240]  怕她一個女孩晚上外出危險
[00:24:31.240 --> 00:24:35.240]  我女兒在這件事後做了一些事
[00:24:35.240 --> 00:24:37.240]  我自己沒有留意
[00:24:37.240 --> 00:24:39.240]  因為那次之後
[00:24:39.240 --> 00:24:42.240]  她每次外出都會跟朋友拍照
[00:24:42.240 --> 00:24:44.240]  發給我和她爸爸
[00:24:44.240 --> 00:24:46.240]  我當時還未看這份文件時
[00:24:46.240 --> 00:24:48.240]  我經常覺得我女兒有點奇怪
[00:24:48.240 --> 00:24:51.240]  為何經常發這張照片給我
[00:24:51.240 --> 00:24:53.240]  為何這麼有趣
[00:24:53.240 --> 00:24:55.240]  原來她是有原因的
[00:24:55.240 --> 00:24:57.240]  她很想我不擔心她
[00:24:57.240 --> 00:24:59.240]  不知道她跟誰人外出
[00:24:59.240 --> 00:25:07.240]  《哥羅西書》三章二十一節
[00:25:07.240 --> 00:25:09.240]  不要惹兒女的氣
[00:25:09.240 --> 00:25:12.240]  恐怕他們失了志氣
[00:25:12.240 --> 00:25:14.240]  回想起來
[00:25:14.240 --> 00:25:17.240]  我自己很放縱自己的血氣
[00:25:17.240 --> 00:25:22.240]  我的脾氣去管教和責備
[00:25:22.240 --> 00:25:26.240]  結果神在這件事上
[00:25:27.240 --> 00:25:30.240]  去管教和責備我
[00:25:30.240 --> 00:25:35.240]  藉著我女兒去找工作
[00:25:35.240 --> 00:25:39.240]  讓我看到自己做媽媽的自以為是
[00:25:39.240 --> 00:25:41.240]  以為我最適合
[00:25:41.240 --> 00:25:46.240]  以至我對著她發脾氣罵她是可以的
[00:25:46.240 --> 00:25:51.240]  讓我自己的情緒和脾氣
[00:25:51.240 --> 00:25:55.240]  主導了我的言行
[00:25:56.240 --> 00:25:58.240]  《心言三章》十二節
[00:25:58.240 --> 00:26:00.240]  因為耶和華所愛的,他必責備
[00:26:00.240 --> 00:26:03.240]  正如父親責備所喜愛的兒子
[00:26:03.240 --> 00:26:06.240]  我很感謝神愛我
[00:26:06.240 --> 00:26:08.240]  正如我剛才所說
[00:26:08.240 --> 00:26:12.240]  我很希望能夠依照聖經的教導
[00:26:12.240 --> 00:26:15.240]  神的引領去做一個媽媽
[00:26:15.240 --> 00:26:22.240]  很感謝神今時今日仍然去管教和責備我
[00:26:23.240 --> 00:26:26.240]  我看完我女兒的文件後
[00:26:26.240 --> 00:26:31.240]  明天我打電話給我女兒說對不起
[00:26:31.240 --> 00:26:35.240]  我女兒說:It's OK, Mommy
[00:26:35.240 --> 00:26:37.240]  我知道你很疼愛我
[00:26:37.240 --> 00:26:43.240]  《心言一七》
[00:26:43.240 --> 00:26:46.240]  驚威耶和華是智慧的開端
[00:26:46.240 --> 00:26:50.240]  如每人藐視智慧和憤悔
[00:26:50.240 --> 00:26:53.240]  我們真的不要做一個愚昧的人
[00:26:53.240 --> 00:26:56.240]  就好像一個不認識神的人
[00:26:56.240 --> 00:27:00.240]  藐視了耶和華的智慧和憤悔
[00:27:00.240 --> 00:27:02.240]  其實不論你是什麼身份
[00:27:02.240 --> 00:27:04.240]  你是什麼年紀
[00:27:04.240 --> 00:27:06.240]  只要你是神的兒女
[00:27:06.240 --> 00:27:09.240]  神一定必定管教責備
[00:27:09.240 --> 00:27:14.240]  因為這個是父親的愛證
[00:27:14.240 --> 00:27:16.240]  是父親的愛證
[00:27:16.240 --> 00:27:18.240]  是證明父親的愛
[00:27:18.240 --> 00:27:23.240]  是父親愛兒女的一個印證
[00:27:23.240 --> 00:27:27.240]  你要專心仰賴耶和華
[00:27:27.240 --> 00:27:30.240]  不要靠自己的聰明
[00:27:30.240 --> 00:27:33.240]  在一切所行的事上
[00:27:33.240 --> 00:27:36.240]  你都要認定神
[00:27:36.240 --> 00:27:41.240]  以至神可以指引你的路
[00:27:43.240 --> 00:27:46.240]  是真言智慧的提醒
[00:27:46.240 --> 00:27:49.240]  我兒
[00:27:49.240 --> 00:27:52.240]  你要遠離惡事
[00:27:52.240 --> 00:27:54.240]  要敬畏耶和華
[00:27:54.240 --> 00:27:56.240]  尋求神的心意
[00:27:56.240 --> 00:28:01.240]  你要聆聽神跟你說的話
[00:28:01.240 --> 00:28:03.240]  要信服
[00:28:03.240 --> 00:28:07.240]  我們要將貴重的最好擺上
[00:28:07.240 --> 00:28:11.240]  原因是我們要將榮譽再一次歸還給神
[00:28:12.240 --> 00:28:14.240]  願以神在當中得著榮耀
[00:28:14.240 --> 00:28:19.240]  最後不傾向耶和華的管教
[00:28:19.240 --> 00:28:22.240]  不要厭煩神的責備
[00:28:22.240 --> 00:28:25.240]  我們一起低頭祈禱
[00:28:25.240 --> 00:28:33.240]  親愛的主我們的神
[00:28:33.240 --> 00:28:36.240]  我們感謝祢
[00:28:36.240 --> 00:28:41.240]  祢的說話帶著改變生命的能力被釋放出去
[00:28:42.240 --> 00:28:44.240]  願人在有生的年日裏
[00:28:44.240 --> 00:28:46.240]  我們真的專心仰賴
[00:28:46.240 --> 00:28:49.240]  不要靠我們自己的聰明
[00:28:49.240 --> 00:28:52.240]  在一切事上我們都要認定祢
[00:28:52.240 --> 00:28:55.240]  不傾向聖靈的提醒
[00:28:55.240 --> 00:28:57.240]  我們願意信服
[00:28:57.240 --> 00:29:00.240]  讓我們的生命
[00:29:00.240 --> 00:29:02.240]  你在當中得著榮耀
[00:29:02.240 --> 00:29:05.240]  祈禱奉主耶穌
[00:29:05.240 --> 00:29:06.240]  基督成名祈求
[00:29:06.240 --> 00:29:07.240]  阿們

