
[00:00:00.000 --> 00:00:04.320]  我們今天繼續在以巴衝突的主題裡面
[00:16:27.040 --> 00:16:28.040]  你可以想像一下
[00:16:28.040 --> 00:16:29.040]  如果上帝的基業
[00:16:29.040 --> 00:16:33.040]  用這個所謂有限的比喻
[00:16:33.040 --> 00:16:37.040]  上帝說在基督裡面有基業給你
[00:16:37.040 --> 00:16:39.040]  就是這間屋
[00:16:39.040 --> 00:16:40.040]  50個million
[00:16:40.040 --> 00:16:42.040]  好不好
[00:16:42.040 --> 00:16:45.040]  打你地水打死你
[00:16:45.040 --> 00:16:47.040]  但是他說如果這個基業
[00:16:47.040 --> 00:16:49.040]  所有地水都給了
[00:16:49.040 --> 00:16:52.040]  所有的債務都付了
[00:16:52.040 --> 00:16:54.040]  現在我就給你一條鑰匙
[00:16:54.040 --> 00:16:58.040]  你會怎樣生活
[00:16:58.040 --> 00:17:01.040]  你會很想進這間屋
[00:17:01.040 --> 00:17:04.040]  你會不會將鑰匙到處丟
[00:17:04.040 --> 00:17:07.040]  掛在狗那裡
[00:17:07.040 --> 00:17:10.040]  你會保存住這條鑰匙
[00:17:10.040 --> 00:17:12.040]  因為將來這個基業
[00:17:12.040 --> 00:17:14.040]  已經是屬於你的
[00:17:14.040 --> 00:17:16.040]  以法所述第一章最後
[00:17:16.040 --> 00:17:19.040]  他說這個基業有憑據
[00:17:19.040 --> 00:17:21.040]  有個銷
[00:17:21.040 --> 00:17:22.040]  有個deposit
[00:17:22.040 --> 00:17:25.040]  那個deposit就是聖靈
[00:17:25.040 --> 00:17:29.040]  聖靈住在每一個信耶穌的人的生命裡
[00:17:29.040 --> 00:17:32.040]  讓我們大能大力能夠盼望上帝
[00:17:32.040 --> 00:17:34.040]  這個就是在基督裡面
[00:17:34.040 --> 00:17:36.040]  我們有的福分
[00:17:36.040 --> 00:17:38.040]  多大的福分
[00:17:38.040 --> 00:17:40.040]  恩典有多大
[00:17:40.040 --> 00:17:46.040]  原來我們就仿似住在上帝自己的基業裡面
[00:17:46.040 --> 00:17:49.040]  並且我們還在等待第一百集
[00:17:49.040 --> 00:17:52.040]  這個真正的基業的來臨
[00:17:52.040 --> 00:17:54.040]  因為十一月是感恩節
[00:17:54.040 --> 00:17:58.040]  所以我就想起一些和恩典有關的
[00:17:58.040 --> 00:18:00.040]  我昨天去預備的時候就想起
[00:18:00.040 --> 00:18:04.040]  耶穌講過一個比喻
[00:18:04.040 --> 00:18:06.040]  那個比喻我們聽的時候
[00:18:06.040 --> 00:18:11.040]  很多時候我們不會想起將來盼望基業這件事
[00:18:11.040 --> 00:18:13.040]  我們很少會想起
[00:18:13.040 --> 00:18:15.040]  那個比喻是什麼
[00:18:15.040 --> 00:18:18.040]  那個比喻是浪子的比喻
[00:18:18.040 --> 00:18:20.040]  大家知道浪子的比喻是什麼
[00:18:20.040 --> 00:18:22.040]  有一個老爸有兩個兒子
[00:18:22.040 --> 00:18:24.040]  其實不是浪子的比喻
[00:18:24.040 --> 00:18:26.040]  是兩個兒子的比喻
[00:18:26.040 --> 00:18:29.040]  你現在有一個小兒子是一個反斗性的
[00:18:29.040 --> 00:18:31.040]  敗家子
[00:18:31.040 --> 00:18:36.040]  他搶了上父家的基業
[00:18:36.040 --> 00:18:39.040]  然後他就去到外地放蕩
[00:18:39.040 --> 00:18:41.040]  花盡了他自己所有的基業
[00:18:41.040 --> 00:18:43.040]  然後他突然間醒悟什麼
[00:18:43.040 --> 00:18:46.040]  我為什麼要在這裡挨窮
[00:18:46.040 --> 00:18:48.040]  吃豬鮑
[00:18:48.040 --> 00:18:51.040]  我不如回到父家那裡
[00:18:51.040 --> 00:18:53.040]  雖然我已經不配做他的兒子
[00:18:53.040 --> 00:18:57.040]  不如我回到父家那裡做他的奴僕也好
[00:18:57.040 --> 00:19:00.040]  做他的傭人也好
[00:19:00.040 --> 00:19:03.040]  所以他毅然就回到家裡
[00:19:03.040 --> 00:19:08.040]  然後遠遠看到他家父在等他的時候
[00:19:08.040 --> 00:19:11.040]  他就跪在他家父面前
[00:19:11.040 --> 00:19:13.040]  他說我不配做你的兒子
[00:19:13.040 --> 00:19:15.040]  我做你的奴僕好了
[00:19:15.040 --> 00:19:20.040]  你記得家父怎樣去回應他嗎
[00:19:20.040 --> 00:19:21.040]  記得嗎
[00:19:21.040 --> 00:19:23.040]  馬上幫他換衣服
[00:19:23.040 --> 00:19:24.040]  戴戒指在他身上
[00:19:24.040 --> 00:19:25.040]  然後宰一隻肥牛
[00:19:25.040 --> 00:19:27.040]  然後給他一個大的派對
[00:19:27.040 --> 00:19:33.040]  因為這個失而復得的兒子終於回來了
[00:19:33.040 --> 00:19:35.040]  終於回來了
[00:19:35.040 --> 00:19:37.040]  回到這個父家裡面
[00:19:37.040 --> 00:19:40.040]  然後第二個兒子出現
[00:19:40.040 --> 00:19:42.040]  記得嗎
[00:19:42.040 --> 00:19:44.040]  大兒子出現
[00:19:44.040 --> 00:19:48.040]  整個比喻的重點是大兒子
[00:19:48.040 --> 00:19:50.040]  大兒子從哪裡回來
[00:19:50.040 --> 00:19:51.040]  從田裡回來
[00:19:51.040 --> 00:19:53.040]  即是父家很多的田
[00:19:53.040 --> 00:19:55.040]  做公他回來的時候
[00:19:55.040 --> 00:19:58.040]  他就聽到有一個大的派對
[00:19:58.040 --> 00:20:00.040]  居然是一個反骨仔
[00:20:00.040 --> 00:20:01.040]  回來的時候
[00:20:01.040 --> 00:20:04.040]  居然為他開一個派對
[00:20:04.040 --> 00:20:07.040]  這個大兒子有什麼投訴
[00:20:07.040 --> 00:20:10.040]  他說我從小到大都聽你的話
[00:20:10.040 --> 00:20:12.040]  為你做了這麼多事
[00:20:12.040 --> 00:20:14.040]  我為你做了這麼多事
[00:20:14.040 --> 00:20:18.040]  為什麼你沒有給我一個派對
[00:20:18.040 --> 00:20:20.040]  家父跟他說
[00:20:20.040 --> 00:20:24.040]  他說你一直住在我的地業裡面
[00:20:24.040 --> 00:20:26.040]  其實所有的東西
[00:20:26.040 --> 00:20:27.040]  一切的事
[00:20:27.040 --> 00:20:30.040]  一切的物業
[00:20:30.040 --> 00:20:32.040]  都已經是屬於你的
[00:20:32.040 --> 00:20:35.040]  這個大兒子還沒有搞清楚
[00:20:35.040 --> 00:20:37.040]  他原來做了這麼多年
[00:20:37.040 --> 00:20:40.040]  他一直沒有去享受
[00:20:40.040 --> 00:20:43.040]  一直沒有去享受到原來的家業
[00:20:43.040 --> 00:20:46.040]  家業是我的
[00:20:46.040 --> 00:20:50.040]  上帝的恩典原來不是我賺回來的
[00:20:50.040 --> 00:20:52.040]  是他賦予的
[00:20:52.040 --> 00:20:54.040]  由他出生那一刻
[00:20:54.040 --> 00:20:56.040]  他就在這個家業裡面
[00:20:56.040 --> 00:21:00.040]  所以有神學家說什麼呢
[00:21:00.040 --> 00:21:03.040]  他說恩典是什麼
[00:21:03.040 --> 00:21:07.040]  他說恩典當然就是不配得的好處
[00:21:07.040 --> 00:21:10.040]  Unmerited Favor
[00:21:10.040 --> 00:21:11.040]  Unmerited
[00:21:11.040 --> 00:21:13.040]  不是我們能夠賺取回來的
[00:21:13.040 --> 00:21:16.040]  救恩不是我們賺取回來的
[00:21:16.040 --> 00:21:18.040]  在基督裡面有的基業有的福分
[00:21:18.040 --> 00:21:19.040]  都不是我們賺取回來的
[00:21:19.040 --> 00:21:21.040]  上帝愛你
[00:21:21.040 --> 00:21:24.040]  縱使你不應得
[00:21:24.040 --> 00:21:27.040]  縱使你感覺到你不應得
[00:21:27.040 --> 00:21:29.040]  上帝都給過你
[00:21:29.040 --> 00:21:32.040]  這個叫恩典
[00:21:32.040 --> 00:21:35.040]  但是留意這個恩典的定義
[00:21:35.040 --> 00:21:38.040]  只不過是一個硬幣的其中一邊
[00:21:38.040 --> 00:21:42.040]  其實恩典不只是Unmerited Favor
[00:21:42.040 --> 00:21:46.040]  恩典不只是不應配得的好處
[00:21:46.040 --> 00:21:51.040]  恩典更加是Dismerited Favor
[00:21:51.040 --> 00:21:53.040]  我中文不知道怎麼翻譯
[00:21:53.040 --> 00:21:56.040]  什麼叫Dismerited Favor
[00:21:56.040 --> 00:21:58.040]  意思是什麼呢
[00:21:58.040 --> 00:22:02.040]  就是說我們應得的是什麼
[00:22:02.040 --> 00:22:05.040]  我們應得的是審判
[00:22:05.040 --> 00:22:07.040]  是被停職
[00:22:07.040 --> 00:22:10.040]  但是我們應得的沒有臨到我們
[00:22:10.040 --> 00:22:12.040]  因為上帝愛你
[00:22:12.040 --> 00:22:15.040]  上帝愛我們每一個人
[00:22:15.040 --> 00:22:19.040]  這個才是真正的恩典
[00:22:19.040 --> 00:22:23.040]  不只是我們不配得的臨到我們
[00:22:23.040 --> 00:22:25.040]  硬幣的另一邊就是
[00:22:25.040 --> 00:22:29.040]  我們配得的卻沒有臨到我們
[00:22:29.040 --> 00:22:31.040]  Condemnation
[00:22:31.040 --> 00:22:37.040]  在罪裡面我們是被定案的
[00:22:37.040 --> 00:22:39.040]  不義的
[00:22:39.040 --> 00:22:41.040]  沒有臨到我們
[00:22:41.040 --> 00:22:43.040]  臨到基督的身上
[00:22:43.040 --> 00:22:47.040]  這個應該是我們基督徒生命裡面
[00:22:47.040 --> 00:22:49.040]  應該有的Motive
[00:22:49.040 --> 00:22:52.040]  我們應該有這樣的動機
[00:22:52.040 --> 00:22:54.040]  我們不是死做爛做
[00:22:54.040 --> 00:22:59.040]  然後我們想換上帝給我們的恩典
[00:22:59.040 --> 00:23:02.040]  No,這個是Unmerited
[00:23:02.040 --> 00:23:05.040]  And Dismerited
[00:23:05.040 --> 00:23:07.040]  不是靠我們的工作
[00:23:07.040 --> 00:23:11.040]  而是上帝願意去施恩給我們
[00:23:11.040 --> 00:23:14.040]  正因為上帝願意施恩給我們
[00:23:14.040 --> 00:23:17.040]  我們就應該用恩典來回報
[00:23:17.040 --> 00:23:20.040]  我們會服侍他
[00:23:20.040 --> 00:23:23.040]  我們會去遵上帝的命
[00:23:23.040 --> 00:23:25.040]  是樂意的
[00:23:25.040 --> 00:23:28.040]  因為我們是受了恩的人
[00:23:28.040 --> 00:23:31.040]  浪子比喻
[00:23:31.040 --> 00:23:33.040]  大兒子就是
[00:23:33.040 --> 00:23:38.040]  不知道他是不是真的得到那個恩典
[00:23:38.040 --> 00:23:40.040]  家父告訴他
[00:23:40.040 --> 00:23:42.040]  一早已經給了你
[00:23:42.040 --> 00:23:47.040]  小兒子回歸
[00:23:47.040 --> 00:23:50.040]  他也得到恩典
[00:23:50.040 --> 00:23:52.040]  是Unmerited
[00:23:52.040 --> 00:23:55.040]  And Dismerited
[00:23:55.040 --> 00:23:57.040]  感恩節的時候
[00:23:57.040 --> 00:23:59.040]  我心靈很艱苦
[00:23:59.040 --> 00:24:01.040]  疫情之後
[00:24:01.040 --> 00:24:03.040]  我知道大家都很艱苦
[00:24:03.040 --> 00:24:05.040]  昨天我和朋友出去吃飯
[00:24:05.040 --> 00:24:06.040]  結帳的時候
[00:24:06.040 --> 00:24:08.040]  嘩,30元一位
[00:24:08.040 --> 00:24:10.040]  以前多少?
[00:24:10.040 --> 00:24:12.040]  以前10元都不用
[00:24:12.040 --> 00:24:15.040]  20元最多已經很好
[00:24:15.040 --> 00:24:18.040]  嘩,30元怎麼搞的
[00:24:18.040 --> 00:24:20.040]  我吃得不是很飽
[00:24:20.040 --> 00:24:23.040]  這樣才合
[00:24:23.040 --> 00:24:25.040]  我現在最掙扎的
[00:24:25.040 --> 00:24:28.040]  就是貼屁股
[00:24:28.040 --> 00:24:31.040]  生活真的艱苦
[00:24:31.040 --> 00:24:33.040]  物價很高漲
[00:24:33.040 --> 00:24:35.040]  我們有很多憂慮
[00:24:35.040 --> 00:24:37.040]  你看看你每一個月的結帳
[00:24:37.040 --> 00:24:40.040]  真的不同了
[00:24:40.040 --> 00:24:43.040]  因為不同了的緣故
[00:24:43.040 --> 00:24:46.040]  所以有很多無形的壓力
[00:24:46.040 --> 00:24:48.040]  到年尾的時候
[00:24:48.040 --> 00:24:50.040]  教會
[00:24:50.040 --> 00:24:52.040]  我真的不只是我們教會
[00:24:52.040 --> 00:24:54.040]  我也收到很多不同的信
[00:24:54.040 --> 00:24:56.040]  有關宣教工場
[00:24:56.040 --> 00:24:58.040]  或者基督教機構
[00:24:58.040 --> 00:25:00.040]  呼音機構,教會等等
[00:25:00.040 --> 00:25:04.040]  那個奉獻
[00:25:04.040 --> 00:25:08.040]  或者運作上
[00:25:08.040 --> 00:25:10.040]  是遇見有難處
[00:25:10.040 --> 00:25:12.040]  包括我們UV
[00:25:12.040 --> 00:25:14.040]  包括我們UV
[00:25:14.040 --> 00:25:21.040]  我不想每次都像是奉獻呼籲
[00:25:21.040 --> 00:25:27.040]  但我相信我們是可以負擔得到的
[00:25:27.040 --> 00:25:30.040]  如果我們每一個都願意奉獻
[00:25:30.040 --> 00:25:32.040]  或者應該這樣說
[00:25:32.040 --> 00:25:34.040]  如果我們每一個都是受恩
[00:25:34.040 --> 00:25:37.040]  上帝給我們如此多祝福的時候
[00:25:37.040 --> 00:25:41.040]  我們更加可以慷慨去奉獻
[00:25:41.040 --> 00:25:46.040]  昨天我看到一個短的文章
[00:25:46.040 --> 00:25:48.040]  那裡說什麼呢
[00:25:48.040 --> 00:25:52.040]  他說感恩是什麼意思
[00:25:52.040 --> 00:25:56.040]  有什麼叫為了責任而做事
[00:25:56.040 --> 00:26:01.040]  什麼叫因為受恩而回應
[00:26:01.040 --> 00:26:03.040]  我覺得很有意思
[00:26:03.040 --> 00:26:05.040]  不過說什麼呢
[00:26:05.040 --> 00:26:09.040]  他說今天又要洗房間
[00:26:09.040 --> 00:26:11.040]  又要清潔
[00:26:11.040 --> 00:26:13.040]  撞鬼而已
[00:26:13.040 --> 00:26:15.040]  有這麼多責任我要做
[00:26:15.040 --> 00:26:17.040]  但感恩的心就不同了
[00:26:17.040 --> 00:26:19.040]  感恩就是我今天可以清潔
[00:26:19.040 --> 00:26:23.040]  因為我有安全的居住
[00:26:23.040 --> 00:26:25.040]  要洗衣服
[00:26:25.040 --> 00:26:29.040]  但感恩我有衣服可穿
[00:26:29.040 --> 00:26:31.040]  要洗碗
[00:26:31.040 --> 00:26:35.040]  昨天我就洗碗了
[00:26:35.040 --> 00:26:37.040]  因為我老婆煮了很多東西
[00:26:37.040 --> 00:26:40.040]  因為我兒子剛剛回來一晚
[00:26:40.040 --> 00:26:42.040]  很多碗仔
[00:26:42.040 --> 00:26:45.040]  撞鬼而已
[00:26:45.040 --> 00:26:51.040]  但感恩為什麼我可以洗碗
[00:26:51.040 --> 00:26:53.040]  因為有溫飽
[00:26:53.040 --> 00:26:56.040]  可以去超市買菜
[00:26:56.040 --> 00:26:58.040]  很辛苦吧
[00:26:58.040 --> 00:27:02.040]  但感恩我有錢可以購物
[00:27:02.040 --> 00:27:04.040]  要洗廁所
[00:27:04.040 --> 00:27:06.040]  是不是很辛苦
[00:27:06.040 --> 00:27:07.040]  當然
[00:27:07.040 --> 00:27:09.040]  但感恩有噴霧
[00:27:09.040 --> 00:27:15.040]  身邊有很多噪音
[00:27:15.040 --> 00:27:20.040]  但感恩身邊有很多關心我的人
[00:27:20.040 --> 00:27:24.040]  每天回去我要幫小孩做家課
[00:27:24.040 --> 00:27:26.040]  沒完沒了的家課問題
[00:27:26.040 --> 00:27:28.040]  是出於責任
[00:27:28.040 --> 00:27:31.040]  但感恩
[00:27:31.040 --> 00:27:33.040]  因為我的小孩
[00:27:33.040 --> 00:27:36.040]  他的腦袋開始成長
[00:27:36.040 --> 00:27:40.040]  一早起床我要去照顧子女
[00:27:40.040 --> 00:27:42.040]  很辛苦
[00:27:42.040 --> 00:27:44.040]  但感恩
[00:27:44.040 --> 00:27:46.040]  值得我愛的孩子
[00:27:46.040 --> 00:27:50.040]  我當然要照顧
[00:27:50.040 --> 00:27:54.040]  睡醒的時候身體很累
[00:27:54.040 --> 00:27:55.040]  很累
[00:27:55.040 --> 00:27:56.040]  我沒精打采
[00:27:56.040 --> 00:27:59.040]  我不想面對今天
[00:27:59.040 --> 00:28:01.040]  出於責任
[00:28:01.040 --> 00:28:02.040]  但感恩
[00:28:02.040 --> 00:28:05.040]  我今天還有氣息
[00:28:05.040 --> 00:28:07.040]  十一奉獻也是一樣
[00:28:07.040 --> 00:28:09.040]  為什麼我要做這件事
[00:28:09.040 --> 00:28:12.040]  出乎責任這麼辛苦
[00:28:12.040 --> 00:28:14.040]  但如果反過來看
[00:28:14.040 --> 00:28:17.040]  感恩
[00:28:17.040 --> 00:28:20.040]  感恩我能夠用我的資源
[00:28:20.040 --> 00:28:23.040]  去祝福其他人
[00:28:23.040 --> 00:28:27.040]  上帝對我們的祝福是多麼大
[00:28:27.040 --> 00:28:29.040]  不應有的好處
[00:28:29.040 --> 00:28:32.040]  祂給了我們
[00:28:32.040 --> 00:28:34.040]  我們應得的受罰
[00:28:34.040 --> 00:28:37.040]  祂不給我們
[00:28:37.040 --> 00:28:39.040]  這才叫做感恩
[00:28:39.040 --> 00:28:43.040]  土地是感恩
[00:28:43.040 --> 00:28:45.040]  新約在基督有的生命
[00:28:45.040 --> 00:28:48.040]  甚至將來新天新地
[00:28:48.040 --> 00:28:52.040]  都是一場的恩典
[00:28:52.040 --> 00:28:54.040]  只有恩典
[00:28:54.040 --> 00:28:55.040]  求主幫助我們
[00:28:55.040 --> 00:28:57.040]  我今天聖餐結束的時候
[00:28:57.040 --> 00:28:59.040]  要我去提醒
[00:28:59.040 --> 00:29:01.040]  不是為了
[00:29:01.040 --> 00:29:04.040]  我必須要去做
[00:29:04.040 --> 00:29:08.040]  我已經被賜予了
[00:29:08.040 --> 00:29:10.040]  我很高興去做
[00:29:10.040 --> 00:29:13.040]  我誠心帶著祈禱
[00:29:13.040 --> 00:29:17.040]  主我多謝祢
[00:29:17.040 --> 00:29:19.040]  多謝祢每一天給我們
[00:29:19.040 --> 00:29:22.040]  充充足具的恩典
[00:29:22.040 --> 00:29:26.040]  雖然在這個世界裡有混亂
[00:29:26.040 --> 00:29:29.040]  在生命裡有很多挑戰
[00:29:29.040 --> 00:29:31.040]  有很多難處
[00:29:31.040 --> 00:29:33.040]  可能我們要節衣足食
[00:29:33.040 --> 00:29:37.040]  可能我們要節省
[00:29:37.040 --> 00:29:41.040]  看到生命裡有經濟的壓力等等
[00:29:41.040 --> 00:29:46.040]  或者看到我們身體有軟弱
[00:29:46.040 --> 00:29:48.040]  但上主我們來到祢面前
[00:29:48.040 --> 00:29:51.040]  我們知道祢是豐豐足足像恩典的神
[00:29:51.040 --> 00:29:54.040]  祢是滿有不成的上帝
[00:29:54.040 --> 00:29:56.040]  主我們就是實實在在
[00:29:56.040 --> 00:29:59.040]  在基督裡面有這個特性
[00:29:59.040 --> 00:30:01.040]  上主我們來到祢面前
[00:30:01.040 --> 00:30:04.040]  我們知道我們是滿有恩典的生命
[00:30:04.040 --> 00:30:06.040]  也知道祢是
[00:30:06.040 --> 00:30:11.040]  癡下萬有恩典的神
[00:30:11.040 --> 00:30:14.040]  在祢裡面沒有缺點
[00:30:14.040 --> 00:30:16.040]  主讓我們感恩
[00:30:16.040 --> 00:30:19.040]  慷慨去服侍祢
[00:30:19.040 --> 00:30:21.040]  以致祢的名能夠織住我們
[00:30:21.040 --> 00:30:23.040]  得到榮耀
[00:30:23.040 --> 00:30:25.040]  主我們拿起這個聖餐
[00:30:25.040 --> 00:30:27.040]  這個紙和餅的時候
[00:30:27.040 --> 00:30:31.040]  上主我們感謝祢
[00:30:31.040 --> 00:30:35.040]  感謝祢在十字架上為我們成就了救恩
[00:30:35.040 --> 00:30:39.040]  為我們成就將來天上新天新地的基業
[00:30:39.040 --> 00:30:41.040]  感恩 讚美祢
[00:30:41.040 --> 00:30:43.040]  祈禱奉主耶穌的名字

