
[00:00:00.000 --> 00:00:02.520]  謝謝Mark Sir的邀請
[00:16:36.640 --> 00:16:38.400]  波浪和鴻圖
[00:16:38.400 --> 00:16:40.800]  縱水深淵海草
[00:16:40.800 --> 00:16:43.200]  全部都是水的形容
[00:16:43.200 --> 00:16:46.120]  同樣都是說到環繞著它
[00:16:46.120 --> 00:16:50.840]  一個腐爛一個患難環繞著若拿
[00:16:50.840 --> 00:16:55.040]  但我用紅色去點了一個不同的位置
[00:16:55.040 --> 00:16:57.680]  紅色不同的位置是什麼呢
[00:16:57.680 --> 00:16:58.880]  第三節
[00:16:58.880 --> 00:17:01.320]  若拿說全部都是上帝的錯
[00:17:01.320 --> 00:17:03.720]  是你將我投到深處
[00:17:03.720 --> 00:17:06.920]  是你的鴻圖和你的波浪
[00:17:06.920 --> 00:17:09.480]  第五節還有沒有
[00:17:09.480 --> 00:17:10.680]  沒有了
[00:17:10.680 --> 00:17:14.600]  全部都是一個很客觀的形容
[00:17:14.600 --> 00:17:17.400]  我們看看第四和第七節
[00:17:17.400 --> 00:17:18.960]  它說我被逐出
[00:17:18.960 --> 00:17:20.600]  離開你的眼前
[00:17:20.600 --> 00:17:22.880]  但我要仰望你的聖殿
[00:17:22.880 --> 00:17:24.040]  我氣息微弱
[00:17:24.040 --> 00:17:25.480]  我記起上主
[00:17:25.480 --> 00:17:28.160]  我的禱告來到你的聖殿
[00:17:28.160 --> 00:17:29.680]  就這樣看是看不出來的
[00:17:29.680 --> 00:17:31.920]  我想和大家調一調次序
[00:17:31.920 --> 00:17:37.040]  我們試試看第七節會發生什麼事
[00:17:37.040 --> 00:17:39.560]  第七節真實的狀況是這樣的
[00:17:39.560 --> 00:17:41.120]  當微弱時
[00:17:41.120 --> 00:17:43.680]  我的氣息到莊具
[00:17:43.680 --> 00:17:46.240]  上主我記起了
[00:17:46.240 --> 00:17:47.680]  來到你那裡
[00:17:47.680 --> 00:17:50.480]  我的禱告到達你的聖殿
[00:17:50.480 --> 00:17:54.080]  分別在哪裡
[00:17:54.080 --> 00:17:56.400]  分別就是第四節裡面
[00:17:56.400 --> 00:17:58.960]  全部都是用我來起頭
[00:17:58.960 --> 00:18:00.800]  是我被逐出
[00:18:00.800 --> 00:18:03.840]  然後是我要仰望你的聖殿
[00:18:03.840 --> 00:18:05.120]  第七節
[00:18:05.120 --> 00:18:06.520]  但有一點點不同
[00:18:06.520 --> 00:18:10.400]  全部都是將我推後一格
[00:18:10.400 --> 00:18:13.040]  將我推到最後
[00:18:13.040 --> 00:18:15.040]  若拿在第七節裡面
[00:18:15.040 --> 00:18:18.520]  她能夠將自己放得低一點
[00:18:18.520 --> 00:18:20.080]  都是我做中心的
[00:18:20.080 --> 00:18:23.960]  但若拿能夠將自己放低一點
[00:18:23.960 --> 00:18:26.560]  為什麼會做到呢
[00:18:26.560 --> 00:18:29.440]  為什麼若拿在第三節和第五節
[00:18:29.440 --> 00:18:31.280]  可以進步多一點
[00:18:31.280 --> 00:18:34.320]  第四節和第七節可以進步多一點
[00:18:34.320 --> 00:18:37.520]  關鍵位在哪裡呢
[00:18:37.520 --> 00:18:40.960]  我相信關鍵位在第六節
[00:18:40.960 --> 00:18:44.240]  第六節是兩段唯一不同的地方
[00:18:44.240 --> 00:18:47.960]  第六節是一個我們要看的關鍵位
[00:18:47.960 --> 00:18:49.760]  第六節說什麼
[00:18:49.760 --> 00:18:51.440]  我下到山腳
[00:18:51.440 --> 00:18:54.840]  大地的門山將我永遠關閉
[00:18:54.840 --> 00:18:58.400]  然而你從坑中把我生命提上來
[00:18:58.400 --> 00:19:01.360]  上主我的神
[00:19:01.360 --> 00:19:04.840]  若拿說她尋尋尋
[00:19:04.840 --> 00:19:06.840]  尋到谷底
[00:19:06.840 --> 00:19:09.560]  去到大地的門山
[00:19:09.560 --> 00:19:11.320]  很多時候是在說陰間
[00:19:11.320 --> 00:19:14.280]  是連陰間都將她永遠關閉
[00:19:14.280 --> 00:19:17.600]  她面對的是一個死亡的威脅
[00:19:17.600 --> 00:19:20.160]  那裡再沒有任何的動靜
[00:19:20.160 --> 00:19:22.400]  全部的東西都靜止
[00:19:22.400 --> 00:19:23.600]  就這麼多了
[00:19:23.600 --> 00:19:25.440]  若拿要死了
[00:19:25.440 --> 00:19:30.880]  但上帝將若拿從坑中提上來
[00:19:30.880 --> 00:19:34.160]  我相信這個就是重點
[00:19:34.160 --> 00:19:37.240]  如果今天我們在一個屬靈的低谷裡
[00:19:37.240 --> 00:19:40.640]  究竟我們的轉捩點在哪裡呢
[00:19:40.640 --> 00:19:43.480]  如果今天我們在一個屬靈的低谷裡
[00:19:43.480 --> 00:19:46.760]  我們怎樣才能夠走出來呢
[00:19:46.760 --> 00:19:47.760]  我深信的是
[00:19:47.760 --> 00:19:51.280]  我們今天很需要體會上帝的拯救
[00:19:51.280 --> 00:19:55.920]  如果我們知道上帝不是那個要弄死我們的神
[00:19:55.920 --> 00:19:59.920]  上帝是那個要救贖我們的神的話
[00:19:59.920 --> 00:20:02.600]  我們整個觀點會很不同
[00:20:02.600 --> 00:20:05.600]  如果我們知道上帝要救贖我們的話
[00:20:05.600 --> 00:20:08.080]  我們會能夠放得自己低一點
[00:20:08.080 --> 00:20:10.920]  我們會看上帝多一點
[00:20:10.920 --> 00:20:12.720]  我想跟大家分享一個
[00:20:12.720 --> 00:20:14.960]  我的弟兄的一個見證
[00:20:14.960 --> 00:20:16.880]  這個弟兄真的很熟悉
[00:20:16.880 --> 00:20:18.720]  他在一個屬靈的低谷裡
[00:20:19.680 --> 00:20:21.680]  這個弟兄真的很熟悉
[00:20:21.680 --> 00:20:25.040]  他也同意讓我講他的見證
[00:20:25.040 --> 00:20:28.720]  他在教會裡信主
[00:20:28.720 --> 00:20:30.640]  很順利地成長
[00:20:30.640 --> 00:20:33.280]  很穩定地返回教會
[00:20:33.280 --> 00:20:34.720]  去到某一刻
[00:20:34.720 --> 00:20:37.400]  他去了外面一個機構侍奉
[00:20:37.400 --> 00:20:39.000]  他遇到一個姐妹
[00:20:39.000 --> 00:20:41.000]  他一直都很渴求愛情
[00:20:41.000 --> 00:20:42.280]  打得火熱
[00:20:42.280 --> 00:20:44.280]  一兩個星期就在一起了
[00:20:44.280 --> 00:20:46.960]  認識了一個兩個星期就在一起了
[00:20:46.960 --> 00:20:47.800]  很快
[00:20:47.800 --> 00:20:50.040]  所有人都勸他認真一點
[00:20:50.040 --> 00:20:51.120]  認識一下
[00:20:51.120 --> 00:20:53.120]  當然是沒有用的
[00:20:53.120 --> 00:20:54.880]  我們這些弟兄
[00:20:54.880 --> 00:20:58.080]  永遠講的東西都過眼雲煙
[00:20:58.080 --> 00:21:01.200]  兄弟如衣服
[00:21:01.200 --> 00:21:04.760]  但是再過一兩個月
[00:21:04.760 --> 00:21:06.640]  他開始心動了
[00:21:06.640 --> 00:21:07.680]  對於他來說
[00:21:07.680 --> 00:21:09.920]  愛情大過天的時候
[00:21:09.920 --> 00:21:14.840]  他開始想跟她發生性行為
[00:21:14.840 --> 00:21:15.960]  他跟自己說
[00:21:15.960 --> 00:21:18.240]  我最後都會結婚的
[00:21:18.240 --> 00:21:20.480]  為什麼不行呢
[00:21:20.480 --> 00:21:22.560]  所以他
[00:21:22.560 --> 00:21:23.800]  再過一兩個月
[00:21:23.800 --> 00:21:25.720]  他跟那個女孩
[00:21:25.720 --> 00:21:28.720]  發生了性行為
[00:21:28.720 --> 00:21:31.080]  他原本已經做好心理預備
[00:21:31.080 --> 00:21:33.160]  他想去
[00:21:33.160 --> 00:21:34.720]  justify自己
[00:21:34.720 --> 00:21:35.760]  他想去告訴自己
[00:21:35.760 --> 00:21:38.160]  知道自己沒有問題
[00:21:38.160 --> 00:21:40.880]  但是他真的做完的時候
[00:21:40.880 --> 00:21:42.640]  他很愧疚
[00:21:42.640 --> 00:21:44.400]  他在上帝面前
[00:21:44.400 --> 00:21:46.280]  沒有辦法面對
[00:21:46.280 --> 00:21:49.240]  他不知道怎樣面對上帝
[00:21:49.240 --> 00:21:51.480]  他知道自己在扭曲上帝的意思
[00:21:51.480 --> 00:21:54.200]  但是他不知道怎樣做
[00:21:54.200 --> 00:21:57.880]  他很慚愧
[00:21:57.880 --> 00:22:00.360]  他在一個低谷裡面的時候
[00:22:00.360 --> 00:22:04.520]  他連祈禱都做不到
[00:22:04.520 --> 00:22:06.840]  但是這個弟兄突然之間
[00:22:06.840 --> 00:22:07.560]  很突然
[00:22:07.560 --> 00:22:09.760]  他聽到上帝的聲音
[00:22:09.760 --> 00:22:11.280]  上帝跟他說
[00:22:11.280 --> 00:22:13.920]  他按著他的本相
[00:22:13.920 --> 00:22:16.480]  他按著他原本的樣貌
[00:22:16.480 --> 00:22:18.840]  上帝接納了他
[00:22:18.840 --> 00:22:22.800]  上帝接納了我這個弟兄
[00:22:22.800 --> 00:22:24.840]  他哭得很厲害
[00:22:24.840 --> 00:22:27.320]  他聽不到
[00:22:27.320 --> 00:22:30.480]  他沒有辦法一時之間跨過這個軟弱
[00:22:30.480 --> 00:22:31.800]  但是他很確信的是
[00:22:31.800 --> 00:22:34.160]  他不可以離開上帝
[00:22:34.160 --> 00:22:36.040]  當他這麼渴求愛情
[00:22:36.040 --> 00:22:38.480]  渴求別人的接納的時候
[00:22:38.480 --> 00:22:42.760]  他見到上帝完完全全地接納了他
[00:22:42.760 --> 00:22:46.960]  是上帝按著他的本相接納了他
[00:22:46.960 --> 00:22:50.360]  沒多久他發現不可行
[00:22:50.360 --> 00:22:52.680]  他就停止了,沒有再去做了
[00:22:52.680 --> 00:22:54.000]  甚至到現在
[00:22:54.000 --> 00:22:57.600]  他跟那個女孩斷絕了關係之後
[00:22:57.600 --> 00:22:59.480]  他跟教會去自首
[00:22:59.480 --> 00:23:02.520]  他想教會去有一些跟進
[00:23:02.520 --> 00:23:04.280]  他想教會去紀律
[00:23:04.280 --> 00:23:06.480]  很奇怪,他很想教會去紀律
[00:23:06.480 --> 00:23:09.920]  但是他很需要有人去幫助他
[00:23:09.920 --> 00:23:11.720]  他現在被人紀律
[00:23:11.720 --> 00:23:13.360]  但是他跟我說的時候
[00:23:13.360 --> 00:23:15.000]  他說得很開心
[00:23:15.000 --> 00:23:17.200]  他說我以前好像瞎了一樣
[00:23:17.200 --> 00:23:18.640]  我看不到
[00:23:18.640 --> 00:23:21.280]  但是因為有上帝的拯救
[00:23:21.280 --> 00:23:22.600]  有教會的支持
[00:23:22.600 --> 00:23:25.320]  他今天能夠走出去
[00:23:25.320 --> 00:23:27.360]  弟兄姊妹我想說的是
[00:23:27.360 --> 00:23:31.240]  有時候人的轉變不是一時三刻的
[00:23:31.240 --> 00:23:34.840]  我們今天的講題是若拿一小步
[00:23:34.840 --> 00:23:37.920]  我們不奢求我們有一大步
[00:23:37.920 --> 00:23:40.160]  我們都不想在原地踏步
[00:23:40.160 --> 00:23:42.880]  有時候只要抓緊上帝的救恩
[00:23:42.880 --> 00:23:45.320]  我們就可以有一點點的轉變
[00:23:45.320 --> 00:23:46.440]  不需要多
[00:23:46.440 --> 00:23:48.840]  一點點的轉變已經足夠
[00:23:48.840 --> 00:23:50.120]  這一點點的轉變
[00:23:50.120 --> 00:23:52.200]  上帝會引領我們
[00:23:52.200 --> 00:23:53.920]  慢慢帶領我們
[00:23:53.920 --> 00:23:56.320]  一步一步地走出來
[00:23:56.320 --> 00:23:57.560]  劇透一點
[00:23:57.560 --> 00:23:59.680]  若拿書是怎樣完的
[00:23:59.680 --> 00:24:01.160]  若拿書的完結
[00:24:01.160 --> 00:24:02.920]  不是若拿信服
[00:24:02.920 --> 00:24:05.720]  「尼尼美人得救」完
[00:24:05.720 --> 00:24:07.000]  不是
[00:24:07.000 --> 00:24:08.360]  是若拿去到最後
[00:24:08.360 --> 00:24:11.080]  他也沒有辦法很順利地
[00:24:11.080 --> 00:24:14.280]  很順暢地接受上帝的意思
[00:24:14.280 --> 00:24:16.160]  去和上帝鬥氣
[00:24:16.160 --> 00:24:18.720]  但是上帝依然和他講說話
[00:24:18.720 --> 00:24:21.880]  上帝依然用很多時間
[00:24:21.880 --> 00:24:24.920]  說話去帶領他
[00:24:24.920 --> 00:24:25.800]  弟兄姊妹
[00:24:25.800 --> 00:24:26.920]  如果你今天在一個
[00:24:26.920 --> 00:24:28.520]  屬靈的低谷裏面的時候
[00:24:28.520 --> 00:24:30.640]  我鼓勵你
[00:24:30.640 --> 00:24:33.400]  抓緊上帝的救恩
[00:24:33.400 --> 00:24:35.920]  抓緊上帝的救恩
[00:24:35.920 --> 00:24:37.320]  慢慢來
[00:24:37.320 --> 00:24:39.600]  慢慢讓上帝帶領你
[00:24:39.600 --> 00:24:41.360]  走出來
[00:24:41.360 --> 00:24:42.360]  在這個過程裏面
[00:24:42.360 --> 00:24:45.520]  你會遇到一個很不同的光景
[00:24:45.520 --> 00:24:47.160]  我深信上帝
[00:24:47.160 --> 00:24:50.000]  今天很願意帶領我們每一個
[00:24:50.000 --> 00:24:52.800]  就算我們很想怨你神的時候
[00:24:52.800 --> 00:24:54.480]  神會抓住我們
[00:24:54.480 --> 00:24:56.840]  神會尋找我們
[00:24:56.840 --> 00:25:01.520]  我們一起有祈禱好嗎
[00:25:01.520 --> 00:25:02.840]  主啊
[00:25:02.840 --> 00:25:04.840]  我知道祢是那位
[00:25:04.840 --> 00:25:07.200]  會撇下九十九隻羊
[00:25:07.200 --> 00:25:10.200]  去尋找我們的神
[00:25:10.200 --> 00:25:10.720]  所以主啊
[00:25:10.720 --> 00:25:11.880]  我們今天很希望
[00:25:11.880 --> 00:25:13.880]  我們能夠向祢禱告
[00:25:13.880 --> 00:25:15.600]  我們每個人的屬靈生命
[00:25:15.600 --> 00:25:17.960]  有不同的狀態
[00:25:17.960 --> 00:25:20.000]  如果有低谷的話
[00:25:20.000 --> 00:25:23.200]  我們求主祢去幫助
[00:25:23.200 --> 00:25:27.160]  我們求祢去展示祢的救恩
[00:25:27.160 --> 00:25:28.840]  主耶穌基督
[00:25:28.840 --> 00:25:30.920]  祢親自降世為人
[00:25:30.920 --> 00:25:32.640]  這樣去拯救我們
[00:25:32.640 --> 00:25:34.560]  死在十字架上面
[00:25:34.560 --> 00:25:37.040]  流盡祢的補血
[00:25:37.040 --> 00:25:37.560]  主啊
[00:25:37.560 --> 00:25:39.560]  我們很希望祢的救贖
[00:25:39.560 --> 00:25:42.280]  能夠轉化我們的生命
[00:25:42.280 --> 00:25:43.360]  我們能夠看祢
[00:25:43.360 --> 00:25:46.320]  不再是那位要我們死的神
[00:25:46.320 --> 00:25:48.800]  祢是那位很願意救贖我們
[00:25:48.800 --> 00:25:51.360]  去引領我們的神
[00:25:51.360 --> 00:25:51.760]  主啊
[00:25:51.760 --> 00:25:54.920]  就求祢去幫助我們
[00:25:54.920 --> 00:25:56.840]  抓緊祢的救恩
[00:25:56.840 --> 00:25:58.760]  讓我們的生命
[00:25:58.760 --> 00:26:01.200]  讓我們的視野
[00:26:01.200 --> 00:26:03.640]  能夠有些許的轉變
[00:26:03.640 --> 00:26:05.280]  求主祢帶領我們
[00:26:05.280 --> 00:26:07.760]  每一步每一步
[00:26:07.760 --> 00:26:08.200]  主啊
[00:26:08.200 --> 00:26:10.480]  我們很希望好像能夠
[00:26:10.480 --> 00:26:12.120]  就如若拿一樣
[00:26:12.120 --> 00:26:13.200]  我們的生命
[00:26:13.200 --> 00:26:15.160]  要有少許的轉化
[00:26:15.160 --> 00:26:16.560]  求祢去帶領
[00:26:16.560 --> 00:26:17.880]  保守
[00:26:17.880 --> 00:26:18.720]  以神禱告
[00:26:18.720 --> 00:26:20.200]  奉主命求
[00:26:20.200 --> 00:26:21.560]  Amen
[00:26:21.560 --> 00:26:23.560]  願主祝福你們
[00:26:23.560 --> 00:26:28.000]  好,多謝Michael
[00:26:28.000 --> 00:26:30.520]  希望再叫他回來好嗎
[00:26:30.520 --> 00:26:32.520]  OK,好
[00:26:33.520 --> 00:26:35.520]  雖然下星期我不在你中間
[00:26:35.520 --> 00:26:38.520]  大家有葡撻吃非常好
[00:26:38.520 --> 00:26:40.520]  我多人多都會吃葡撻
[00:26:40.520 --> 00:26:42.520]  下星期因為不在
[00:26:42.520 --> 00:26:44.520]  我想提醒大家
[00:26:44.520 --> 00:26:46.520]  接下來這兩個星期
[00:26:46.520 --> 00:26:48.520]  如果你可以投票的話
[00:26:48.520 --> 00:26:49.520]  請你去投票
[00:26:49.520 --> 00:26:50.520]  OK
[00:26:50.520 --> 00:26:55.520]  用你的智慧去投一個公民的責任
[00:26:55.520 --> 00:26:56.520]  好嗎
[00:26:56.520 --> 00:26:57.520]  也為我們國家
[00:26:57.520 --> 00:26:59.520]  為我們城市去祈禱
[00:26:59.520 --> 00:27:00.520]  好嗎
[00:27:00.520 --> 00:27:02.520]  我們有一個很短的祈禱
[00:27:02.520 --> 00:27:03.520]  好嗎
[00:27:03.520 --> 00:27:04.520]  主,為我們國家
[00:27:04.520 --> 00:27:05.520]  為我們城市
[00:27:05.520 --> 00:27:07.520]  為我們社區去禱告
[00:27:07.520 --> 00:27:08.520]  我知道接下來大選的時候
[00:27:08.520 --> 00:27:11.520]  都是一個很大的轉折點
[00:27:11.520 --> 00:27:13.520]  主,我們再次去仰望祢
[00:27:13.520 --> 00:27:14.520]  求祢在這個土地
[00:27:14.520 --> 00:27:16.520]  在這個國家當中
[00:27:16.520 --> 00:27:18.520]  祢去到私人去憐憫
[00:27:18.520 --> 00:27:20.520]  因為我們去到一個地步
[00:27:20.520 --> 00:27:22.520]  我們有很多很混亂的東西
[00:27:22.520 --> 00:27:24.520]  無論道德或者社區
[00:27:24.520 --> 00:27:25.520]  學校等等
[00:27:25.520 --> 00:27:27.520]  主,這些都是我們的關心
[00:27:27.520 --> 00:27:28.520]  我們作為祢的子民
[00:27:28.520 --> 00:27:29.520]  主,我們求祢
[00:27:29.520 --> 00:27:32.520]  給我們盡好我們自己地上公民的責任
[00:27:32.520 --> 00:27:34.520]  主,為我們在我們的家庭
[00:27:34.520 --> 00:27:36.520]  在我們的學校
[00:27:36.520 --> 00:27:38.520]  在我們的社區當中
[00:27:38.520 --> 00:27:39.520]  我們做一個好的見證
[00:27:39.520 --> 00:27:40.520]  幫助我們
[00:27:40.520 --> 00:27:42.520]  我們能夠成為祢的一個代表
[00:27:42.520 --> 00:27:43.520]  將祢的愛
[00:27:43.520 --> 00:27:44.520]  祢的恩典
[00:27:44.520 --> 00:27:46.520]  祢自己的美善
[00:27:46.520 --> 00:27:47.520]  能夠去表揚出來
[00:27:47.520 --> 00:27:49.520]  我們這樣祈禱奉全命
[00:27:49.520 --> 00:27:50.520]  好,完善祢
[00:27:50.520 --> 00:27:51.520]  祝福各位

