
[00:00:00.000 --> 00:00:02.600]  各位好,感恩節快樂
[00:17:13.880 --> 00:17:15.880]  你們凡受洗歸入基督的
[00:17:15.880 --> 00:17:17.880]  都被帶基督了
[00:17:17.880 --> 00:17:19.880]  不再分什麼
[00:17:19.880 --> 00:17:21.880]  猶太人和希臘人
[00:17:21.880 --> 00:17:23.880]  不再分維羅的自主的
[00:17:23.880 --> 00:17:25.880]  不再分男或女
[00:17:25.880 --> 00:17:27.880]  不再分男或女
[00:17:27.880 --> 00:17:29.880]  不再分男或女
[00:17:29.880 --> 00:17:31.880]  為什麼不分呢?
[00:17:31.880 --> 00:17:33.880]  因為我們都在基督裡面成為一個的子民
[00:17:33.880 --> 00:17:35.880]  既然你們是屬基督的
[00:17:35.880 --> 00:17:37.880]  留意這裡
[00:17:37.880 --> 00:17:39.880]  既然你們是屬基督
[00:17:39.880 --> 00:17:41.880]  你們就是阿伯拉罕的子孫
[00:17:41.880 --> 00:17:43.880]  你們就是阿伯拉罕的子孫
[00:17:43.880 --> 00:17:45.880]  你們不是阿伯拉罕子孫裡面的二等公民
[00:17:45.880 --> 00:17:47.880]  你們就是阿伯拉罕的子孫
[00:17:47.880 --> 00:17:49.880]  你們就是阿伯拉罕的子孫
[00:17:49.880 --> 00:17:51.880]  是照著應許承受產業的
[00:17:51.880 --> 00:17:53.880]  這裡不是在講replacement theology
[00:17:53.880 --> 00:17:55.880]  這裡不是在講外邦人
[00:17:55.880 --> 00:17:59.880]  這裡不是說外邦人我們就取締了猶太人
[00:17:59.880 --> 00:18:01.880]  我們變成選民
[00:18:01.880 --> 00:18:03.880]  然後他們就選民不再
[00:18:03.880 --> 00:18:05.880]  不是replacement
[00:18:05.880 --> 00:18:07.880]  而是fulfillment
[00:18:07.880 --> 00:18:09.880]  在哪裡fulfill?
[00:18:09.880 --> 00:18:13.880]  在Christ 在基督耶穌的裡面被fulfill
[00:18:13.880 --> 00:18:17.880]  這個就是上帝對我們的恩典
[00:18:17.880 --> 00:18:21.880]  我們能夠成為上帝的子民
[00:18:21.880 --> 00:18:23.880]  所以神的子民只有一個
[00:18:23.880 --> 00:18:25.880]  樹只有一棵
[00:18:25.880 --> 00:18:27.880]  真橄欖樹
[00:18:27.880 --> 00:18:29.880]  外邦人被接上是因為恩典
[00:18:29.880 --> 00:18:31.880]  處理完這個命題
[00:18:31.880 --> 00:18:33.880]  處理第五個命題
[00:18:33.880 --> 00:18:37.880]  就是我們很多時候講到中東有什麼衣沃
[00:18:37.880 --> 00:18:39.880]  或者耳巴有什麼衝突的時候
[00:18:39.880 --> 00:18:43.880]  我們就說這個末世徵兆越來越多
[00:18:43.880 --> 00:18:45.880]  就快教會要被提
[00:18:45.880 --> 00:18:48.880]  然後呢七年大災難就要來到了
[00:18:48.880 --> 00:18:50.880]  啟示錄裡面說
[00:18:50.880 --> 00:18:53.880]  七日七晚七日等等
[00:18:53.880 --> 00:18:55.880]  這些災難就會到
[00:18:55.880 --> 00:18:57.880]  迪基督就會出現
[00:18:57.880 --> 00:18:59.880]  迪基督就會統治整個世界
[00:18:59.880 --> 00:19:04.880]  並且叫以色列和周邊的國家來講和
[00:19:04.880 --> 00:19:06.880]  立約立和約
[00:19:06.880 --> 00:19:10.880]  這個就是七年大災難的情況
[00:19:10.880 --> 00:19:14.880]  所以每逢耳巴有任何張力的時候
[00:19:14.880 --> 00:19:20.880]  有很多人就會出來用這個時代論的方法來詮釋
[00:19:20.880 --> 00:19:23.880]  我知道這些東西都很複雜
[00:19:23.880 --> 00:19:25.880]  什麼叫時代論
[00:19:25.880 --> 00:19:31.880]  很多時候就會畫出一個這樣的時間表
[00:19:31.880 --> 00:19:33.880]  開頭的時候我說什麼
[00:19:33.880 --> 00:19:35.880]  時代論
[00:19:35.880 --> 00:19:37.880]  如果你沒聽過的話
[00:19:37.880 --> 00:19:39.880]  上帝祝福你
[00:19:39.880 --> 00:19:41.880]  因為你不需要搞這些東西
[00:19:41.880 --> 00:19:44.880]  我問你你現在在哪裏
[00:19:44.880 --> 00:19:47.880]  按照時代論的時間表
[00:19:47.880 --> 00:19:49.880]  末世時間表
[00:19:49.880 --> 00:19:51.880]  教會時代最後的時候
[00:19:51.880 --> 00:19:53.880]  在等什麼呢
[00:19:53.880 --> 00:19:54.880]  教會被提
[00:19:54.880 --> 00:19:56.880]  教會被提之後就會七年大災難
[00:19:56.880 --> 00:19:58.880]  然後有迪基督出現
[00:19:58.880 --> 00:20:01.880]  然後搞完一大輪很多災難之後
[00:20:01.880 --> 00:20:04.880]  基督就親自來到伏林
[00:20:04.880 --> 00:20:06.880]  千年國道就會展開
[00:20:06.880 --> 00:20:08.880]  然後有大審判
[00:20:08.880 --> 00:20:10.880]  新天新地就會到
[00:20:10.880 --> 00:20:13.880]  這是時代論有的時間表
[00:20:13.880 --> 00:20:17.880]  是不是真的這麼簡單呢
[00:20:17.880 --> 00:20:21.880]  我小時候都是在我的教會
[00:20:21.880 --> 00:20:24.880]  是一些時代論受影響的教會
[00:20:24.880 --> 00:20:26.880]  我記得1990年代的時候
[00:20:26.880 --> 00:20:28.880]  我不講那麼多理論
[00:20:28.880 --> 00:20:29.880]  我講一個故事給你聽
[00:20:29.880 --> 00:20:31.880]  1990年代的時候
[00:20:31.880 --> 00:20:35.880]  當時誰是美國總統
[00:20:35.880 --> 00:20:37.880]  Bill Clinton
[00:20:37.880 --> 00:20:39.880]  他做了一任之後
[00:20:39.880 --> 00:20:43.880]  他想再競選
[00:20:43.880 --> 00:20:49.880]  我記得當時教會有很多末世講座
[00:20:49.880 --> 00:20:51.880]  加上90年代初的時候
[00:20:51.880 --> 00:20:53.880]  又有一些波斯灣爭戰
[00:20:53.880 --> 00:20:55.880]  伊拉克等等
[00:20:55.880 --> 00:20:58.880]  當時的政局都很混亂
[00:20:58.880 --> 00:21:00.880]  去那些末世講座
[00:21:00.880 --> 00:21:03.880]  我記得那個牧者在呼籲我們
[00:21:03.880 --> 00:21:05.880]  他說你要小心
[00:21:05.880 --> 00:21:08.880]  因為按照這些末世的徵兆
[00:21:08.880 --> 00:21:11.880]  敵基督已經在世界上
[00:21:11.880 --> 00:21:13.880]  敵基督已經在世界上
[00:21:13.880 --> 00:21:16.880]  加上當時發生什麼事呢
[00:21:16.880 --> 00:21:19.880]  你記得Clinton其中一個外交政績
[00:21:19.880 --> 00:21:23.880]  就是去找以色列和巴基斯坦做和約
[00:21:23.880 --> 00:21:25.880]  叫做Oslo Accords
[00:21:25.880 --> 00:21:27.880]  1993年的時候
[00:21:27.880 --> 00:21:29.880]  你記得右邊那個
[00:21:29.880 --> 00:21:32.880]  就是Isaac Arafat
[00:21:32.880 --> 00:21:35.880]  是巴解組織的主席
[00:21:35.880 --> 00:21:37.880]  左邊那個就是以色列的總理
[00:21:37.880 --> 00:21:39.880]  Rabin
[00:21:39.880 --> 00:21:43.880]  找了他們去搞和約
[00:21:43.880 --> 00:21:49.880]  當時那些末世的徵兆的講座等等
[00:21:49.880 --> 00:21:51.880]  種種的跡象就說
[00:21:51.880 --> 00:21:53.880]  敵基督已經在人世
[00:21:53.880 --> 00:21:55.880]  其實那個講完沒有明講
[00:21:55.880 --> 00:21:57.880]  但是暗示叫我們不要選Bill Clinton
[00:21:57.880 --> 00:22:01.880]  因為這個人一定是敵基督
[00:22:01.880 --> 00:22:04.880]  我記得完了講座之後
[00:22:04.880 --> 00:22:06.880]  我們團契弟兄姊妹
[00:22:06.880 --> 00:22:08.880]  我們就去喝咖啡
[00:22:08.880 --> 00:22:11.880]  有個弟兄問得很好
[00:22:11.880 --> 00:22:15.880]  他說如果這個人真是敵基督的話
[00:22:15.880 --> 00:22:18.880]  我們一定要選他
[00:22:18.880 --> 00:22:21.880]  為什麼我們要阻住地球轉呢
[00:22:21.880 --> 00:22:23.880]  因為如果選了他
[00:22:23.880 --> 00:22:25.880]  我們就被提出大災難
[00:22:25.880 --> 00:22:27.880]  多好啊
[00:22:27.880 --> 00:22:29.880]  你記得我在講哪一年
[00:22:29.880 --> 00:22:31.880]  90年代中
[00:22:31.880 --> 00:22:35.880]  如果那時候敵基督真的來到
[00:22:35.880 --> 00:22:37.880]  7年大災難
[00:22:37.880 --> 00:22:39.880]  教會被提
[00:22:39.880 --> 00:22:41.880]  是不是很好啊
[00:22:41.880 --> 00:22:43.880]  我也消失於人世了
[00:22:43.880 --> 00:22:45.880]  我們大家還需要搞
[00:22:45.880 --> 00:22:47.880]  20多年了
[00:22:47.880 --> 00:22:51.880]  由那時候搞到現在差不多30年
[00:22:51.880 --> 00:22:55.880]  如果那時候真的有7年大災難
[00:22:55.880 --> 00:22:57.880]  那就好了
[00:22:57.880 --> 00:22:59.880]  搞之前幾年有疫情
[00:22:59.880 --> 00:23:01.880]  搞到世界都連7、8遭
[00:23:01.880 --> 00:23:03.880]  為什麼
[00:23:03.880 --> 00:23:05.880]  那個弟兄喝咖啡的時候說
[00:23:05.880 --> 00:23:07.880]  為什麼我們不選他
[00:23:07.880 --> 00:23:09.880]  我們要阻住地球轉
[00:23:09.880 --> 00:23:13.880]  What is going on
[00:23:13.880 --> 00:23:17.880]  我們混雜了地上一些政治的東西
[00:23:17.880 --> 00:23:21.880]  進入了全息聖經
[00:23:21.880 --> 00:23:23.880]  那些不是聖經全息
[00:23:23.880 --> 00:23:27.880]  那些是現世中東的全息
[00:23:27.880 --> 00:23:31.880]  末世徵兆的講法
[00:23:31.880 --> 00:23:35.880]  這些末世
[00:23:35.880 --> 00:23:39.880]  很多時間表好像畫清楚給我們
[00:23:39.880 --> 00:23:43.880]  每逢中東以巴有大亂的時候
[00:23:43.880 --> 00:23:47.880]  就會用不同的版本出現
[00:23:47.880 --> 00:23:49.880]  以前我們就說
[00:23:49.880 --> 00:23:53.880]  你記得那時候蘇聯的時候
[00:23:53.880 --> 00:23:57.880]  誰是所謂的敵基督
[00:23:57.880 --> 00:23:59.880]  戈爾巴喬夫
[00:23:59.880 --> 00:24:03.880]  接著蘇共解體之後
[00:24:03.880 --> 00:24:05.880]  俄羅斯
[00:24:05.880 --> 00:24:07.880]  現在就說普頓
[00:24:07.880 --> 00:24:09.880]  其中一個,起碼北方的王是他
[00:24:09.880 --> 00:24:15.880]  有很多很多用現代的報章
[00:24:15.880 --> 00:24:17.880]  裡面見到的新聞
[00:24:17.880 --> 00:24:19.880]  我們就他壓下去
[00:24:19.880 --> 00:24:21.880]  聖經
[00:24:21.880 --> 00:24:25.880]  這些絕對不是一些嚴謹的全息
[00:24:25.880 --> 00:24:27.880]  並且你知道這些講法
[00:24:27.880 --> 00:24:29.880]  是可以無限後退的
[00:24:29.880 --> 00:24:33.880]  那些老一點的應該記得
[00:24:33.880 --> 00:24:35.880]  那時候歐洲搞EU的時候
[00:24:35.880 --> 00:24:39.880]  是不是有十個國家一起
[00:24:39.880 --> 00:24:41.880]  現在不止了
[00:24:41.880 --> 00:24:43.880]  那時候已經說得很厲害
[00:24:43.880 --> 00:24:45.880]  EU有十個國家
[00:24:45.880 --> 00:24:47.880]  因為十個國
[00:24:47.880 --> 00:24:49.880]  說到但義里斯的異象
[00:24:49.880 --> 00:24:51.880]  有十個國出來
[00:24:51.880 --> 00:24:53.880]  然後末世就走到了
[00:24:53.880 --> 00:24:55.880]  結果就不是十個
[00:24:55.880 --> 00:24:57.880]  繼續多下去
[00:24:57.880 --> 00:24:59.880]  那你怎麼解釋
[00:24:59.880 --> 00:25:01.880]  是可以無限後退的
[00:25:01.880 --> 00:25:05.880]  我想問一個問題
[00:25:05.880 --> 00:25:09.880]  為什麼這些所謂的末世徵兆等等
[00:25:09.880 --> 00:25:11.880]  如果你記得我說過
[00:25:11.880 --> 00:25:13.880]  這些中末論的東西
[00:25:13.880 --> 00:25:15.880]  你可以回去聽聽
[00:25:15.880 --> 00:25:17.880]  這裡不處理太多
[00:25:17.880 --> 00:25:19.880]  被提是不是真的合乎聖經
[00:25:19.880 --> 00:25:21.880]  不是
[00:25:21.880 --> 00:25:23.880]  你可以回去聽聽
[00:25:23.880 --> 00:25:25.880]  或者是一些啟示錄等等
[00:25:25.880 --> 00:25:27.880]  你可以回去聽聽
[00:25:27.880 --> 00:25:29.880]  但我想問一個問題
[00:25:29.880 --> 00:25:31.880]  為什麼這些末世徵兆
[00:25:31.880 --> 00:25:33.880]  這些說法
[00:25:33.880 --> 00:25:37.880]  可以在世間上大行其道
[00:25:37.880 --> 00:25:41.880]  因為合我們口味
[00:25:41.880 --> 00:25:45.880]  合我們口味
[00:25:45.880 --> 00:25:47.880]  為什麼合我們口味
[00:25:47.880 --> 00:25:49.880]  因為世界大亂的時候
[00:25:49.880 --> 00:25:51.880]  我們總覺得基督的信仰
[00:25:51.880 --> 00:25:53.880]  就是叫我們離開世界
[00:25:53.880 --> 00:25:55.880]  脫苦海
[00:25:55.880 --> 00:25:57.880]  挺好的
[00:25:57.880 --> 00:25:59.880]  今時今日有痛苦
[00:25:59.880 --> 00:26:01.880]  我立刻離開
[00:26:01.880 --> 00:26:03.880]  所以剛才的時間表有一個理論叫
[00:26:03.880 --> 00:26:05.880]  災前避題論
[00:26:05.880 --> 00:26:09.880]  七年大災難之前會避題
[00:26:09.880 --> 00:26:11.880]  因為知道這些理論
[00:26:11.880 --> 00:26:13.880]  很多時候
[00:26:13.880 --> 00:26:15.880]  有一個版本
[00:26:15.880 --> 00:26:17.880]  有些人就說不是災前避題
[00:26:17.880 --> 00:26:19.880]  應該是災中避題
[00:26:19.880 --> 00:26:21.880]  三年半之後
[00:26:21.880 --> 00:26:23.880]  我們就災中避題
[00:26:23.880 --> 00:26:25.880]  有些是災後避題
[00:26:25.880 --> 00:26:27.880]  所以災前災中災後
[00:26:27.880 --> 00:26:29.880]  但大部分人喜歡什麼
[00:26:29.880 --> 00:26:31.880]  或者選擇什麼
[00:26:31.880 --> 00:26:33.880]  當然是災前
[00:26:33.880 --> 00:26:35.880]  災前走人就最好
[00:26:35.880 --> 00:26:37.880]  這個就合我們口味
[00:26:37.880 --> 00:26:39.880]  我們覺得信仰就是脫苦海
[00:26:39.880 --> 00:26:43.880]  因為不需要理這個亂七八糟的世界
[00:26:43.880 --> 00:26:47.880]  我們基督徒在地上
[00:26:47.880 --> 00:26:49.880]  行公義好憐憫
[00:26:49.880 --> 00:26:51.880]  我們最好不要管
[00:26:51.880 --> 00:26:53.880]  用不著管
[00:26:53.880 --> 00:26:57.880]  靈魂得救就罷
[00:26:57.880 --> 00:27:01.880]  你說是不是這些末世的理論
[00:27:01.880 --> 00:27:03.880]  中末的理論
[00:27:03.880 --> 00:27:05.880]  就是合我們口味
[00:27:05.880 --> 00:27:09.880]  還合我們什麼口味呢
[00:27:09.880 --> 00:27:11.880]  就好像當聖經
[00:27:11.880 --> 00:27:13.880]  舊約新約的寓言
[00:27:13.880 --> 00:27:15.880]  就變成
[00:27:15.880 --> 00:27:19.880]  已經預先寫好的現代的報章
[00:27:19.880 --> 00:27:21.880]  太好了
[00:27:21.880 --> 00:27:23.880]  如果是這樣
[00:27:23.880 --> 00:27:25.880]  為什麼合我們口味
[00:27:25.880 --> 00:27:29.880]  因為我們好像掌握到世界發生什麼事
[00:27:29.880 --> 00:27:31.880]  只要我們掌握到時間表
[00:27:31.880 --> 00:27:33.880]  我們就安心
[00:27:33.880 --> 00:27:41.880]  但我們卻沒有去信教歷史背後的主宰
[00:27:41.880 --> 00:27:43.880]  你能否理解我的意思
[00:27:43.880 --> 00:27:50.880]  如果我們可以神秘地知道什麼時候是基督
[00:27:50.880 --> 00:27:53.880]  我們是不是會有更多把握
[00:27:53.880 --> 00:27:56.880]  更多把握選誰呢
[00:27:56.880 --> 00:27:58.880]  順帶一提,這也是美國的產品
[00:27:58.880 --> 00:28:01.880]  美國的神學
[00:28:01.880 --> 00:28:05.880]  因為我們才有這樣的東西去搞
[00:28:05.880 --> 00:28:07.880]  什麼時候有反應
[00:28:07.880 --> 00:28:09.880]  然後反應那個候選人
[00:28:09.880 --> 00:28:11.880]  到底他是不是基督
[00:28:11.880 --> 00:28:19.880]  這是美國的神學,不是聖經的神學
[00:28:19.880 --> 00:28:21.880]  在亂局裡面
[00:28:21.880 --> 00:28:23.880]  我們覺得這樣
[00:28:23.880 --> 00:28:25.880]  我們有多一點把握就太好了
[00:28:25.880 --> 00:28:31.880]  你想想,那些人去占卜
[00:28:31.880 --> 00:28:33.880]  有個水晶球看看
[00:28:33.880 --> 00:28:36.880]  有紫微斗數看看
[00:28:36.880 --> 00:28:38.880]  為什麼
[00:28:38.880 --> 00:28:41.880]  因為我們多一點把握就好了
[00:28:41.880 --> 00:28:45.880]  我們就有安全,有平安
[00:28:45.880 --> 00:28:47.880]  這是合我們口味
[00:28:47.880 --> 00:28:52.880]  但並非聖經裡面所教的
[00:28:52.880 --> 00:28:54.880]  聖經告訴你
[00:28:54.880 --> 00:29:00.880]  你不要管世間將來有未知之數是怎樣
[00:29:00.880 --> 00:29:02.880]  總之你很好奇
[00:29:02.880 --> 00:29:04.880]  你很想知道
[00:29:04.880 --> 00:29:07.880]  不一定是世界大的局勢
[00:29:07.880 --> 00:29:09.880]  可能在你心靈裡面
[00:29:09.880 --> 00:29:11.880]  你覺得如果我真的掌握到
[00:29:11.880 --> 00:29:13.880]  下個禮拜發生什麼事
[00:29:13.880 --> 00:29:15.880]  下一年發生什麼事
[00:29:15.880 --> 00:29:19.880]  那就好了
[00:29:19.880 --> 00:29:22.880]  但這個聖經告訴我們
[00:29:22.880 --> 00:29:24.880]  不是真的信仰
[00:29:24.880 --> 00:29:28.880]  因為我們所信的就是紫微斗數
[00:29:28.880 --> 00:29:32.880]  信的不是我們心靈的主
[00:29:32.880 --> 00:29:34.880]  我們所信的
[00:29:34.880 --> 00:29:41.880]  只不過是我們想在心靈裡面多一點時間把握
[00:29:41.880 --> 00:29:46.880]  我們要信的是歷史的主宰上帝
[00:29:46.880 --> 00:29:48.880]  多亂也好
[00:29:48.880 --> 00:29:50.880]  祂仍然掌權
[00:29:50.880 --> 00:29:52.880]  我們可以信靠祂
[00:29:52.880 --> 00:29:54.880]  道路多艱難也好
[00:29:54.880 --> 00:29:56.880]  我們知道上帝給我們有力量
[00:29:56.880 --> 00:29:57.880]  有恩典
[00:29:57.880 --> 00:29:59.880]  可以走下去
[00:29:59.880 --> 00:30:04.880]  這真是我們今天感恩節
[00:30:04.880 --> 00:30:06.880]  我們需要感謝上帝
[00:30:06.880 --> 00:30:08.880]  感謝上帝我們能夠
[00:30:08.880 --> 00:30:10.880]  因著基督的恩典
[00:30:10.880 --> 00:30:12.880]  可以成為祂的子民
[00:30:12.880 --> 00:30:15.880]  感謝上帝在基督的十誡裡面
[00:30:15.880 --> 00:30:17.880]  成就這個救恩
[00:30:17.880 --> 00:30:20.880]  我們同心得著基督
[00:30:20.880 --> 00:30:24.880]  主我們感謝祢給我們
[00:30:24.880 --> 00:30:26.880]  祢自己的應許
[00:30:26.880 --> 00:30:28.880]  在基督裡面
[00:30:28.880 --> 00:30:31.880]  祢所有的應許都是阿門
[00:30:31.880 --> 00:30:33.880]  上主我們感謝祢
[00:30:33.880 --> 00:30:37.880]  因為祢是我們生命當中真正的主宰
[00:30:37.880 --> 00:30:42.880]  在世局裡面有很多令我們很混亂很憂困的事
[00:30:42.880 --> 00:30:45.880]  但我們知道在祢裡面能夠有平安
[00:30:45.880 --> 00:30:47.880]  耶穌祢曾經對我們說過
[00:30:47.880 --> 00:30:50.880]  在世上可能會有苦難
[00:30:50.880 --> 00:30:52.880]  但我們可以安心
[00:30:52.880 --> 00:30:55.880]  因為祢已經勝過世界
[00:30:55.880 --> 00:30:59.880]  主叫我們繼續緊靠、順靠祢
[00:30:59.880 --> 00:31:02.880]  前面的道路我們真的有很多不能把握
[00:31:02.880 --> 00:31:04.880]  不能夠掌控的
[00:31:04.880 --> 00:31:08.880]  無論是我們生命裡面任何一些計劃
[00:31:08.880 --> 00:31:11.880]  可能有一些夢境
[00:31:11.880 --> 00:31:13.880]  可能有一些道路迂迴曲折
[00:31:13.880 --> 00:31:16.880]  我們未能夠見到前路
[00:31:16.880 --> 00:31:19.880]  但我們知道前路在祢手
[00:31:19.880 --> 00:31:21.880]  神求祢幫助我們
[00:31:21.880 --> 00:31:23.880]  繼續順靠祢
[00:31:23.880 --> 00:31:26.880]  在順靠祢當中我們繼續在地上
[00:31:26.880 --> 00:31:28.880]  行公義、好憐憫
[00:31:28.880 --> 00:31:30.880]  願祢的國光臨
[00:31:30.880 --> 00:31:32.880]  願祢的子言行在地上
[00:31:32.880 --> 00:31:36.880]  從我們個人、家庭、一切的角色裡面
[00:31:36.880 --> 00:31:38.880]  主祢的平安能夠臨到
[00:31:38.880 --> 00:31:40.880]  祈禱,防止耶穌的名字
[00:31:40.880 --> 00:31:42.880]  願上帝祝福各位
[00:31:42.880 --> 00:31:43.380]  好
[00:31:43.380 --> 00:31:45.380]  (音樂)

