
[00:00:00.000 --> 00:00:10.000]   [no audio]
[00:24:09.000 --> 00:24:12.000]   There's nothing too broken that he can't fix.
[00:24:12.000 --> 00:24:16.000]   [Cantonese]
[00:24:16.000 --> 00:24:20.000]   There's nothing or no one too dirty that he can't cleanse.
[00:24:20.000 --> 00:24:23.000]   [Cantonese]
[00:24:23.000 --> 00:24:26.000]   There's no pain or hurt too deep that he can't heal.
[00:24:26.000 --> 00:24:31.000]   [Cantonese]
[00:24:31.000 --> 00:24:34.000]   And there's nothing so dark that he cannot forgive it.
[00:24:34.000 --> 00:24:38.000]   [Cantonese]
[00:24:38.000 --> 00:24:40.000]   And that is good news.
[00:24:40.000 --> 00:24:42.000]   [Cantonese]
[00:24:42.000 --> 00:24:45.000]   News of great joy to all people.
[00:24:45.000 --> 00:24:48.000]   [Cantonese]
[00:24:48.000 --> 00:24:52.000]   That's why the birth of Jesus was such a big deal.
[00:24:52.000 --> 00:24:55.000]   [Cantonese]
[00:24:55.000 --> 00:24:57.000]   That's why heaven was celebrating that night.
[00:24:57.000 --> 00:25:00.000]   [Cantonese]
[00:25:00.000 --> 00:25:02.000]   Stars were moving in the heavens.
[00:25:02.000 --> 00:25:06.000]   [Cantonese]
[00:25:06.000 --> 00:25:08.000]   Angels were singing.
[00:25:08.000 --> 00:25:10.000]   [Cantonese]
[00:25:10.000 --> 00:25:12.000]   That's why we still celebrate.
[00:25:12.000 --> 00:25:15.000]   [Cantonese]
[00:25:15.000 --> 00:25:17.000]   Over 2,000 years later,
[00:25:17.000 --> 00:25:18.000]   [Cantonese]
[00:25:18.000 --> 00:25:21.000]   we still talk about that night and we sing about it.
[00:25:21.000 --> 00:25:23.000]   [Cantonese]
[00:25:23.000 --> 00:25:25.000]   Because of what it meant.
[00:25:25.000 --> 00:25:27.000]   [Cantonese]
[00:25:27.000 --> 00:25:31.000]   Jesus stepped into our brokenness to bring healing.
[00:25:31.000 --> 00:25:36.000]   [Cantonese]
[00:25:36.000 --> 00:25:39.000]   Now there are just three points of application
[00:25:39.000 --> 00:25:41.000]   [Cantonese]
[00:25:41.000 --> 00:25:43.000]   I want us to think about as we close.
[00:25:43.000 --> 00:25:46.000]   [Cantonese]
[00:25:46.000 --> 00:25:51.000]   First of all, perhaps there are some people here today
[00:25:51.000 --> 00:25:53.000]   who don't have relationship with Jesus.
[00:25:53.000 --> 00:25:56.000]   [Cantonese]
[00:25:56.000 --> 00:25:59.000]   Maybe you've never heard much of this story before.
[00:25:59.000 --> 00:26:01.000]   [Cantonese]
[00:26:01.000 --> 00:26:04.000]   Maybe you always thought Christmas was just about Santa
[00:26:04.000 --> 00:26:07.000]   and presents and ugly sweaters.
[00:26:07.000 --> 00:26:12.000]   [Cantonese]
[00:26:12.000 --> 00:26:15.000]   [Laughter]
[00:26:15.000 --> 00:26:18.000]   Maybe even Christmas is a difficult time for you,
[00:26:18.000 --> 00:26:20.000]   something that you don't really like.
[00:26:20.000 --> 00:26:24.000]   [Cantonese]
[00:26:24.000 --> 00:26:25.000]   That's okay.
[00:26:25.000 --> 00:26:27.000]   [Cantonese]
[00:26:27.000 --> 00:26:29.000]   Maybe your life is messy.
[00:26:29.000 --> 00:26:32.000]   [Cantonese]
[00:26:32.000 --> 00:26:35.000]   The good news for you
[00:26:35.000 --> 00:26:37.000]   [Cantonese]
[00:26:37.000 --> 00:26:39.000]   is that's why Jesus came.
[00:26:39.000 --> 00:26:41.000]   [Cantonese]
[00:26:41.000 --> 00:26:43.000]   If you're experiencing brokenness
[00:26:43.000 --> 00:26:45.000]   [Cantonese]
[00:26:45.000 --> 00:26:50.000]   if there's difficulty in your relationship with family and friends
[00:26:50.000 --> 00:26:54.000]   [Cantonese]
[00:26:54.000 --> 00:26:56.000]   or in your marriage or your job
[00:26:56.000 --> 00:26:59.000]   [Cantonese]
[00:26:59.000 --> 00:27:01.000]   or your emotional or mental health
[00:27:01.000 --> 00:27:04.000]   [Cantonese]
[00:27:04.000 --> 00:27:09.000]   or your finances or you're trapped in some type of addiction or pain
[00:27:09.000 --> 00:27:13.000]   [Cantonese]
[00:27:13.000 --> 00:27:15.000]   the good news for you
[00:27:15.000 --> 00:27:17.000]   [Cantonese]
[00:27:17.000 --> 00:27:19.000]   is that Jesus has chosen to show up
[00:27:19.000 --> 00:27:23.000]   [Cantonese]
[00:27:23.000 --> 00:27:24.000]   right where you are
[00:27:24.000 --> 00:27:26.000]   [Cantonese]
[00:27:26.000 --> 00:27:28.000]   in the middle of all the pain and brokenness
[00:27:28.000 --> 00:27:31.000]   [Cantonese]
[00:27:31.000 --> 00:27:34.000]   and there's nothing he can't fix.
[00:27:34.000 --> 00:27:36.000]   [Cantonese]
[00:27:36.000 --> 00:27:38.000]   If you're willing to believe on him
[00:27:38.000 --> 00:27:40.000]   [Cantonese]
[00:27:40.000 --> 00:27:41.000]   and follow him
[00:27:41.000 --> 00:27:42.000]   [Cantonese]
[00:27:42.000 --> 00:27:44.000]   then he'll begin to heal your mess
[00:27:44.000 --> 00:27:47.000]   [Cantonese]
[00:27:47.000 --> 00:27:51.000]   and bring you back into that healthy and right relationship with God
[00:27:51.000 --> 00:27:55.000]   [Cantonese]
[00:27:55.000 --> 00:27:57.000]   that you were created for.
[00:27:57.000 --> 00:28:00.000]   [Cantonese]
[00:28:00.000 --> 00:28:02.000]   This is the good news for you.
[00:28:02.000 --> 00:28:05.000]   [Cantonese]
[00:28:05.000 --> 00:28:07.000]   Jesus has seen you at your worst
[00:28:07.000 --> 00:28:09.000]   [Cantonese]
[00:28:09.000 --> 00:28:10.000]   and loved you.
[00:28:10.000 --> 00:28:12.000]   [Cantonese]
[00:28:12.000 --> 00:28:14.000]   Call out to him for help
[00:28:14.000 --> 00:28:15.000]   [Cantonese]
[00:28:15.000 --> 00:28:17.000]   and if you're open to relationship with him
[00:28:17.000 --> 00:28:19.000]   [Cantonese]
[00:28:19.000 --> 00:28:21.000]   he's waiting with open arms for you.
[00:28:21.000 --> 00:28:23.000]   [Cantonese]
[00:28:23.000 --> 00:28:25.000]   Second
[00:28:25.000 --> 00:28:26.000]   [Cantonese]
[00:28:26.000 --> 00:28:30.000]   maybe you're here today and you already have relationship with Jesus
[00:28:30.000 --> 00:28:33.000]   [Cantonese]
[00:28:33.000 --> 00:28:37.000]   maybe you've had that relationship for a short time or a long time
[00:28:37.000 --> 00:28:40.000]   [Cantonese]
[00:28:40.000 --> 00:28:42.000]   but there's still some mess in your life
[00:28:42.000 --> 00:28:44.000]   [Cantonese]
[00:28:44.000 --> 00:28:47.000]   just because we're a Christian, a follower of Jesus
[00:28:47.000 --> 00:28:50.000]   [Cantonese]
[00:28:50.000 --> 00:28:52.000]   doesn't mean everything is easy
[00:28:52.000 --> 00:28:54.000]   [Cantonese]
[00:28:54.000 --> 00:28:56.000]   we still struggle
[00:28:56.000 --> 00:28:58.000]   and have pain and hurt
[00:28:58.000 --> 00:29:01.000]   [Cantonese]
[00:29:01.000 --> 00:29:03.000]   the good news for you
[00:29:03.000 --> 00:29:05.000]   [Cantonese]
[00:29:05.000 --> 00:29:07.000]   is that the same Jesus who saved you
[00:29:07.000 --> 00:29:11.000]   [Cantonese]
[00:29:11.000 --> 00:29:13.000]   wants to be at work in your life right now
[00:29:13.000 --> 00:29:16.000]   [Cantonese]
[00:29:16.000 --> 00:29:18.000]   redeeming the mess
[00:29:18.000 --> 00:29:20.000]   [Cantonese]
[00:29:20.000 --> 00:29:22.000]   fixing those broken things
[00:29:22.000 --> 00:29:25.000]   [Cantonese]
[00:29:25.000 --> 00:29:26.000]   healing you
[00:29:26.000 --> 00:29:28.000]   [Cantonese]
[00:29:28.000 --> 00:29:33.000]   turning the ashes of your failure and my failure into the beauties of his grace
[00:29:33.000 --> 00:29:42.000]   [Cantonese]
[00:29:42.000 --> 00:29:44.000]   if you're in that position this morning
[00:29:44.000 --> 00:29:47.000]   [Cantonese]
[00:29:47.000 --> 00:29:51.000]   maybe you're trying to hide some of those messy corners of your life in your heart
[00:29:51.000 --> 00:29:55.000]   [Cantonese]
[00:29:55.000 --> 00:29:56.000]   from Jesus
[00:29:56.000 --> 00:29:58.000]   [Cantonese]
[00:29:58.000 --> 00:30:01.000]   but if you're burdened and struggling
[00:30:01.000 --> 00:30:04.000]   [Cantonese]
[00:30:04.000 --> 00:30:06.000]   cast your cares on him
[00:30:06.000 --> 00:30:08.000]   [Cantonese]
[00:30:08.000 --> 00:30:11.000]   surrender to his work in your life
[00:30:11.000 --> 00:30:14.000]   [Cantonese]
[00:30:14.000 --> 00:30:16.000]   and ask him for healing
[00:30:16.000 --> 00:30:20.000]   [Cantonese]
[00:30:20.000 --> 00:30:23.000]   open every door of your heart to him
[00:30:23.000 --> 00:30:26.000]   [Cantonese]
[00:30:26.000 --> 00:30:29.000]   and invite him into those places of hurt and brokenness
[00:30:29.000 --> 00:30:32.000]   [Cantonese]
[00:30:32.000 --> 00:30:34.000]   and see what miracles he can work
[00:30:34.000 --> 00:30:37.000]   [Cantonese]
[00:30:37.000 --> 00:30:39.000]   with your heart and with your life
[00:30:39.000 --> 00:30:42.000]   [Cantonese]
[00:30:42.000 --> 00:30:44.000]   the third thing I want us to consider
[00:30:44.000 --> 00:30:46.000]   [Cantonese]
[00:30:46.000 --> 00:30:49.000]   is if you are a person who's a follower of Jesus
[00:30:49.000 --> 00:30:51.000]   [Cantonese]
[00:30:51.000 --> 00:30:53.000]   then I want to remind you
[00:30:53.000 --> 00:30:54.000]   [Cantonese]
[00:30:54.000 --> 00:30:56.000]   that Jesus has given us an example to follow
[00:30:56.000 --> 00:31:00.000]   [Cantonese]
[00:31:00.000 --> 00:31:02.000]   he left a place
[00:31:02.000 --> 00:31:04.000]   [Cantonese]
[00:31:04.000 --> 00:31:06.000]   of perfect comfort
[00:31:06.000 --> 00:31:09.000]   [Cantonese]
[00:31:09.000 --> 00:31:10.000]   and peace
[00:31:10.000 --> 00:31:12.000]   [Cantonese]
[00:31:12.000 --> 00:31:13.000]   and tranquility
[00:31:13.000 --> 00:31:15.000]   [Cantonese]
[00:31:15.000 --> 00:31:16.000]   to come here
[00:31:16.000 --> 00:31:18.000]   [Cantonese]
[00:31:18.000 --> 00:31:20.000]   to come to this
[00:31:20.000 --> 00:31:21.000]   [Cantonese]
[00:31:21.000 --> 00:31:23.000]   our brokenness
[00:31:23.000 --> 00:31:25.000]   [Cantonese]
[00:31:25.000 --> 00:31:27.000]   and he did it out of love
[00:31:27.000 --> 00:31:29.000]   [Cantonese]
[00:31:29.000 --> 00:31:31.000]   as his followers
[00:31:31.000 --> 00:31:32.000]   [Cantonese]
[00:31:32.000 --> 00:31:34.000]   he's called us to do the same
[00:31:34.000 --> 00:31:36.000]   [Cantonese]
[00:31:36.000 --> 00:31:38.000]   to carry his love
[00:31:38.000 --> 00:31:40.000]   [Cantonese]
[00:31:40.000 --> 00:31:42.000]   into the messy places around us
[00:31:42.000 --> 00:31:45.000]   [Cantonese]
[00:31:45.000 --> 00:31:48.000]   into the messy lives around us
[00:31:48.000 --> 00:31:51.000]   [Cantonese]
[00:31:51.000 --> 00:31:54.000]   into the places that are broken and chaotic and hurting
[00:31:54.000 --> 00:31:58.000]   [Cantonese]
[00:31:58.000 --> 00:32:01.000]   Jesus calls us to follow him in this way
[00:32:01.000 --> 00:32:04.000]   [Cantonese]
[00:32:04.000 --> 00:32:06.000]   he calls us
[00:32:06.000 --> 00:32:07.000]   [Cantonese]
[00:32:07.000 --> 00:32:08.000]   to help others
[00:32:08.000 --> 00:32:09.000]   [Cantonese]
[00:32:09.000 --> 00:32:12.000]   come into that right and healthy relationship with God
[00:32:12.000 --> 00:32:17.000]   [Cantonese]
[00:32:17.000 --> 00:32:20.000]   and that's also good news for us
[00:32:20.000 --> 00:32:22.000]   [Cantonese]
[00:32:22.000 --> 00:32:24.000]   as his followers
[00:32:24.000 --> 00:32:26.000]   [Cantonese]
[00:32:26.000 --> 00:32:29.000]   not only has he given us right relationship to God
[00:32:29.000 --> 00:32:32.000]   [Cantonese]
[00:32:32.000 --> 00:32:34.000]   but he's given us purpose
[00:32:34.000 --> 00:32:36.000]   [Cantonese]
[00:32:36.000 --> 00:32:38.000]   and a pathway to serve him
[00:32:38.000 --> 00:32:41.000]   [Cantonese]
[00:32:41.000 --> 00:32:43.000]   and to love others
[00:32:43.000 --> 00:32:44.000]   [Cantonese]
[00:32:44.000 --> 00:32:47.000]   so may each one of us be encouraged
[00:32:47.000 --> 00:32:50.000]   [Cantonese]
[00:32:50.000 --> 00:32:52.000]   this joyful good news
[00:32:52.000 --> 00:32:55.000]   [Cantonese]
[00:32:55.000 --> 00:32:59.000]   may we hear and receive the words that the angel shared
[00:32:59.000 --> 00:33:03.000]   [Cantonese]
[00:33:03.000 --> 00:33:05.000]   do not be afraid
[00:33:05.000 --> 00:33:06.000]   [Cantonese]
[00:33:06.000 --> 00:33:08.000]   I bring you good news
[00:33:08.000 --> 00:33:09.000]   [Cantonese]
[00:33:09.000 --> 00:33:10.000]   great joy
[00:33:10.000 --> 00:33:12.000]   [Cantonese]
[00:33:12.000 --> 00:33:13.000]   that's for all the people
[00:33:13.000 --> 00:33:15.000]   [Cantonese]
[00:33:15.000 --> 00:33:16.000]   good news for you
[00:33:16.000 --> 00:33:18.000]   [Cantonese]
[00:33:18.000 --> 00:33:19.000]   good news for me
[00:33:19.000 --> 00:33:21.000]   [Cantonese]
[00:33:21.000 --> 00:33:22.000]   good news for our neighbors
[00:33:22.000 --> 00:33:25.000]   [Cantonese]
[00:33:25.000 --> 00:33:28.000]   and may our voices rejoice with the angels
[00:33:28.000 --> 00:33:31.000]   [Cantonese]
[00:33:31.000 --> 00:33:34.000]   as we look at what God has done for us
[00:33:34.000 --> 00:33:37.000]   [Cantonese]
[00:33:37.000 --> 00:33:39.000]   and we say glory to God in the highest
[00:33:39.000 --> 00:33:42.000]   [Cantonese]
[00:33:42.000 --> 00:33:44.000]   and on earth peace to men
[00:33:44.000 --> 00:33:47.000]   [Cantonese]
[00:33:47.000 --> 00:33:49.000]   on whom his favor rests
[00:33:49.000 --> 00:33:50.000]   [Cantonese]
[00:33:50.000 --> 00:33:51.000]   let's pray
[00:33:51.000 --> 00:33:54.000]   [Cantonese]
[00:33:54.000 --> 00:33:56.000]   God I just thank you this morning
[00:33:56.000 --> 00:33:59.000]   [Cantonese]
[00:33:59.000 --> 00:34:01.000]   for what you did
[00:34:01.000 --> 00:34:02.000]   [Cantonese]
[00:34:02.000 --> 00:34:04.000]   when you left the comfort of heaven
[00:34:04.000 --> 00:34:07.000]   [Cantonese]
[00:34:07.000 --> 00:34:10.000]   to step into our broken and messy world
[00:34:10.000 --> 00:34:13.000]   [Cantonese]
[00:34:13.000 --> 00:34:15.000]   you did it out of love for us God
[00:34:15.000 --> 00:34:17.000]   [Cantonese]
[00:34:17.000 --> 00:34:20.000]   God I pray that we would encounter your love this morning
[00:34:20.000 --> 00:34:23.000]   [Cantonese]
[00:34:23.000 --> 00:34:25.000]   wherever we're at in life
[00:34:25.000 --> 00:34:28.000]   [Cantonese]
[00:34:28.000 --> 00:34:30.000]   all of us have hurt
[00:34:30.000 --> 00:34:33.000]   [Cantonese]
[00:34:33.000 --> 00:34:35.000]   all of us have fears
[00:34:35.000 --> 00:34:36.000]   [Cantonese]
[00:34:36.000 --> 00:34:38.000]   all of us have brokenness
[00:34:38.000 --> 00:34:39.000]   [Cantonese]
[00:34:39.000 --> 00:34:41.000]   may we encounter your love
[00:34:41.000 --> 00:34:43.000]   [Cantonese]
[00:34:43.000 --> 00:34:45.000]   in those places this morning
[00:34:45.000 --> 00:34:47.000]   [Cantonese]
[00:34:47.000 --> 00:34:49.000]   and may from this place
[00:34:49.000 --> 00:34:52.000]   [Cantonese]
[00:34:52.000 --> 00:34:54.000]   may we carry your love
[00:34:54.000 --> 00:34:55.000]   [Cantonese]
[00:34:55.000 --> 00:34:57.000]   to the hurting world around us
[00:34:57.000 --> 00:34:59.000]   [Cantonese]
[00:34:59.000 --> 00:35:01.000]   in Jesus name we pray
[00:35:01.000 --> 00:35:03.000]   [Cantonese]
[00:35:03.000 --> 00:35:05.000]   Amen
[00:35:05.000 --> 00:35:15.000]   [BLANK_AUDIO]

