
[00:00:00.000 --> 00:00:05.240]  所以我們不需要怕這些事情,正如我們之前說過
[00:18:31.640 --> 00:18:33.640]  就棄你的財物然後尋生命
[00:18:33.640 --> 00:18:35.640]  做方舟救生命
[00:18:35.640 --> 00:18:37.640]  將所有的活物的種子
[00:18:37.640 --> 00:18:39.640]  就帶上去船裡面
[00:18:39.640 --> 00:18:41.640]  然後你要將要做的船
[00:18:41.640 --> 00:18:43.640]  它的尺碼
[00:18:43.640 --> 00:18:45.640]  它的尺寸要量度
[00:18:45.640 --> 00:18:47.640]  闊度長度要相等
[00:18:47.640 --> 00:18:49.640]  就將它蓋上
[00:18:49.640 --> 00:18:51.640]  蓋一個蓋在上面
[00:18:51.640 --> 00:18:53.640]  就好像隱藏的深淵
[00:18:53.640 --> 00:18:55.640]  然後呢
[00:18:55.640 --> 00:18:57.640]  Lunar Pitch Team就聽到
[00:18:57.640 --> 00:18:59.640]  這個
[00:18:59.640 --> 00:19:01.640]  洩露的秘密
[00:19:01.640 --> 00:19:05.640]  他說我完全明白
[00:19:05.640 --> 00:19:07.640]  我就對我所拜的那個主神
[00:19:07.640 --> 00:19:09.640]  伊雅說
[00:19:09.640 --> 00:19:11.640]  他說你的命令
[00:19:11.640 --> 00:19:13.640]  我主
[00:19:13.640 --> 00:19:15.640]  我剛說過的
[00:19:15.640 --> 00:19:17.640]  我會忠心的來執行
[00:19:17.640 --> 00:19:19.640]  但是我要
[00:19:19.640 --> 00:19:21.640]  怎樣回答城裡面的
[00:19:21.640 --> 00:19:23.640]  群民和長老呢
[00:19:23.640 --> 00:19:25.640]  因為如果那些人
[00:19:25.640 --> 00:19:27.640]  看到我拆了房子又在做船的話
[00:19:27.640 --> 00:19:29.640]  那些人好奇地問
[00:19:29.640 --> 00:19:31.640]  為什麼你會做這些事
[00:19:31.640 --> 00:19:33.640]  伊雅就獻計
[00:19:33.640 --> 00:19:35.640]  她的神靈就跟她說
[00:19:35.640 --> 00:19:37.640]  你就說我是她的僕人
[00:19:37.640 --> 00:19:39.640]  我是伊雅的僕人
[00:19:39.640 --> 00:19:41.640]  年輕人
[00:19:41.640 --> 00:19:43.640]  你要這樣對他們說
[00:19:43.640 --> 00:19:45.640]  就說什麼呢
[00:19:45.640 --> 00:19:47.640]  他說這個恩尼不喜歡我
[00:19:47.640 --> 00:19:49.640]  另外一個大神恩尼
[00:19:49.640 --> 00:19:51.640]  大家起誓的時候
[00:19:51.640 --> 00:19:53.640]  其中一個叫恩尼
[00:19:53.640 --> 00:19:55.640]  恩尼是大神裡面最大的
[00:19:55.640 --> 00:19:57.640]  他最有能力的
[00:19:57.640 --> 00:19:59.640]  就說這個恩尼不喜歡我
[00:19:59.640 --> 00:20:01.640]  所以我不能住在你的城裡面
[00:20:01.640 --> 00:20:03.640]  可能我就不再
[00:20:03.640 --> 00:20:05.640]  搭在城裡面的乾地
[00:20:05.640 --> 00:20:07.640]  這裡屬於
[00:20:07.640 --> 00:20:09.640]  恩尼爾的
[00:20:09.640 --> 00:20:11.640]  Sarupa的地方等等
[00:20:11.640 --> 00:20:13.640]  我就要去到
[00:20:13.640 --> 00:20:15.640]  水的陰
[00:20:15.640 --> 00:20:17.640]  深淵的地方
[00:20:17.640 --> 00:20:19.640]  就跟我的主
[00:20:19.640 --> 00:20:21.640]  伊雅同在
[00:20:21.640 --> 00:20:23.640]  因為我不會
[00:20:23.640 --> 00:20:25.640]  似乎這裡說的是她不會拜
[00:20:25.640 --> 00:20:27.640]  這個Elite
[00:20:27.640 --> 00:20:29.640]  她只是拜這個E
[00:20:29.640 --> 00:20:31.640]  Ea
[00:20:31.640 --> 00:20:33.640]  這個我的伊雅
[00:20:33.640 --> 00:20:35.640]  就會大大的祝福你
[00:20:35.640 --> 00:20:37.640]  這個Elite
[00:20:37.640 --> 00:20:39.640]  就會大大的祝福你
[00:20:39.640 --> 00:20:41.640]  有雀鳥
[00:20:41.640 --> 00:20:43.640]  有漁獲,有很多收獲等等
[00:20:43.640 --> 00:20:45.640]  早上有餅蛇
[00:20:45.640 --> 00:20:47.640]  晚上有糕
[00:20:47.640 --> 00:20:49.640]  然後有大地的曙光
[00:20:49.640 --> 00:20:51.640]  然後就開始造船
[00:20:51.640 --> 00:20:53.640]  然後就開始造船
[00:20:53.640 --> 00:20:55.640]  地上的眾民就圍繞著
[00:20:55.640 --> 00:20:57.640]  這個洪水的英雄
[00:20:57.640 --> 00:20:59.640]  這個洪水的英雄
[00:20:59.640 --> 00:21:01.640]  有些木匠就拿著斧頭
[00:21:01.640 --> 00:21:03.640]  有些木匠就拿著斧頭
[00:21:03.640 --> 00:21:07.640]  然後有些斬茅草的就拿著刀
[00:21:07.640 --> 00:21:09.640]  有些工人等等
[00:21:09.640 --> 00:21:11.640]  將房屋拆掉
[00:21:11.640 --> 00:21:13.640]  因為那時候到現在都是
[00:21:13.640 --> 00:21:15.640]  南緯素不大文化
[00:21:15.640 --> 00:21:17.640]  那些屋很多時候是茅屋
[00:21:17.640 --> 00:21:19.640]  在河邊長的很高的草
[00:21:19.640 --> 00:21:21.640]  他們斬了下來
[00:21:21.640 --> 00:21:23.640]  然後就將它織成
[00:21:23.640 --> 00:21:25.640]  不同的籃或者
[00:21:25.640 --> 00:21:27.640]  甚至房屋的牆都是這樣造出來的
[00:21:27.640 --> 00:21:29.640]  他們就將房屋拆掉
[00:21:29.640 --> 00:21:31.640]  然後就造成繩子
[00:21:31.640 --> 00:21:33.640]  然後就拿一些磁鐵來
[00:21:33.640 --> 00:21:35.640]  然後就拿一些磁鐵來
[00:21:35.640 --> 00:21:37.640]  那些防水的磁鐵
[00:21:37.640 --> 00:21:39.640]  黑黑的那些
[00:21:39.640 --> 00:21:41.640]  就塗上去等等
[00:21:41.640 --> 00:21:43.640]  窮人就帶不同的物資來
[00:21:43.640 --> 00:21:45.640]  第五天
[00:21:45.640 --> 00:21:47.640]  我就為方舟做了框架
[00:21:47.640 --> 00:21:49.640]  On the fifth day I laid the ship's framework
[00:21:49.640 --> 00:21:51.640]  On the fifth day I laid the ship's framework
[00:21:51.640 --> 00:21:53.640]  一整英畝就是方舟的面積
[00:21:53.640 --> 00:21:55.640]  一整英畝就是方舟的面積
[00:21:55.640 --> 00:21:57.640]  120爪就是它的長
[00:21:57.640 --> 00:21:59.640]  120爪就是它的長
[00:21:59.640 --> 00:22:01.640]  它的高度
[00:22:01.640 --> 00:22:03.640]  120爪就是它的周邊
[00:22:03.640 --> 00:22:05.640]  你記得我上一次說過
[00:22:05.640 --> 00:22:07.640]  米索不達米亞的一些
[00:22:07.640 --> 00:22:09.640]  米索不達米亞的一些
[00:22:09.640 --> 00:22:11.640]  方舟就是洪水的船
[00:22:11.640 --> 00:22:13.640]  方舟就是洪水的船
[00:22:13.640 --> 00:22:15.640]  的尺碼是一個正方體
[00:22:15.640 --> 00:22:17.640]  120乘120再乘120
[00:22:17.640 --> 00:22:19.640]  的尺碼是一個正方體
[00:22:19.640 --> 00:22:21.640]  我就畫了它的輪廓出來
[00:22:21.640 --> 00:22:23.640]  線條也畫出來
[00:22:23.640 --> 00:22:25.640]  就將它分成六層
[00:22:25.640 --> 00:22:27.640]  七層
[00:22:27.640 --> 00:22:29.640]  分成九層
[00:22:29.640 --> 00:22:31.640]  就像一個四方格
[00:22:31.640 --> 00:22:33.640]  我們那些Tic Tac Toe
[00:22:33.640 --> 00:22:35.640]  就是那些
[00:22:35.640 --> 00:22:37.640]  過三關的
[00:22:37.640 --> 00:22:39.640]  我們那些
[00:22:39.640 --> 00:22:41.640]  九宮格
[00:22:41.640 --> 00:22:43.640]  每一層就像九宮格
[00:22:43.640 --> 00:22:45.640]  就將它分開了
[00:22:45.640 --> 00:22:47.640]  每個房間裡面有房間
[00:22:47.640 --> 00:22:49.640]  將水塞在它的旁邊
[00:22:49.640 --> 00:22:51.640]  水不會進水
[00:22:51.640 --> 00:22:53.640]  塞住它
[00:22:53.640 --> 00:22:55.640]  然後有一些欄杆等等
[00:22:55.640 --> 00:22:57.640]  這些都是細節
[00:22:57.640 --> 00:22:59.640]  然後就拿了很多的
[00:22:59.640 --> 00:23:01.640]  匿青
[00:23:01.640 --> 00:23:03.640]  3600兩乘3
[00:23:03.640 --> 00:23:05.640]  的匿青
[00:23:05.640 --> 00:23:07.640]  又是60的單位數
[00:23:07.640 --> 00:23:09.640]  倒在爐裡面
[00:23:09.640 --> 00:23:11.640]  匿青要燒起來
[00:23:11.640 --> 00:23:13.640]  然後才可以用
[00:23:13.640 --> 00:23:15.640]  柏油也拿了這麼多
[00:23:15.640 --> 00:23:17.640]  然後油我就帶
[00:23:17.640 --> 00:23:19.640]  供應給那些
[00:23:19.640 --> 00:23:21.640]  搬籃子的人
[00:23:21.640 --> 00:23:23.640]  等等
[00:23:23.640 --> 00:23:25.640]  然後就拿了很多的
[00:23:25.640 --> 00:23:27.640]  匿青
[00:23:27.640 --> 00:23:29.640]  油就有多少
[00:23:29.640 --> 00:23:31.640]  兩次的3600兩油
[00:23:31.640 --> 00:23:33.640]  那個船夫
[00:23:33.640 --> 00:23:35.640]  就儲存起來了
[00:23:35.640 --> 00:23:37.640]  所以有些是
[00:23:37.640 --> 00:23:39.640]  整方舟的
[00:23:39.640 --> 00:23:41.640]  妙術
[00:23:41.640 --> 00:23:43.640]  然後就有一些物資
[00:23:43.640 --> 00:23:45.640]  就想帶上去
[00:23:45.640 --> 00:23:47.640]  船裡面
[00:23:47.640 --> 00:23:49.640]  然後就為了工人
[00:23:49.640 --> 00:23:51.640]  有很多人在那裡一起
[00:23:51.640 --> 00:23:53.640]  做船
[00:23:53.640 --> 00:23:55.640]  就載了很多
[00:23:55.640 --> 00:23:57.640]  工牛
[00:23:57.640 --> 00:23:59.640]  然後每天都要載羊
[00:23:59.640 --> 00:24:01.640]  又為了他們
[00:24:01.640 --> 00:24:03.640]  預備一些啤酒
[00:24:03.640 --> 00:24:05.640]  大麥製造的酒
[00:24:05.640 --> 00:24:07.640]  葡萄酒
[00:24:07.640 --> 00:24:09.640]  甜蜜棗的酒
[00:24:09.640 --> 00:24:11.640]  等等
[00:24:11.640 --> 00:24:13.640]  就供應給那些
[00:24:13.640 --> 00:24:15.640]  工人去喝
[00:24:15.640 --> 00:24:17.640]  他們喝很多
[00:24:17.640 --> 00:24:19.640]  他們在元旦的時候就舉行
[00:24:19.640 --> 00:24:21.640]  然後就
[00:24:21.640 --> 00:24:23.640]  打開油分配給他們
[00:24:23.640 --> 00:24:25.640]  到第七天
[00:24:25.640 --> 00:24:27.640]  總之很多天之後
[00:24:27.640 --> 00:24:29.640]  就做好這艘船
[00:24:29.640 --> 00:24:31.640]  是非常困難的
[00:24:31.640 --> 00:24:33.640]  我相信他指的是
[00:24:33.640 --> 00:24:35.640]  工程
[00:24:35.640 --> 00:24:37.640]  他們就
[00:24:37.640 --> 00:24:39.640]  帶著船的
[00:24:39.640 --> 00:24:41.640]  頭尾的甲板
[00:24:41.640 --> 00:24:43.640]  等等
[00:24:43.640 --> 00:24:45.640]  然後就上船了
[00:24:45.640 --> 00:24:47.640]  有三分之二的船的新高
[00:24:47.640 --> 00:24:49.640]  然後就把貨物載到船上
[00:24:49.640 --> 00:24:51.640]  有多少銀子呢?我都載到船上
[00:24:51.640 --> 00:24:53.640]  有多少金子呢?我也都載到船上
[00:24:53.640 --> 00:24:55.640]  有多少活物呢?我也都
[00:24:55.640 --> 00:24:57.640]  帶到船上
[00:24:57.640 --> 00:24:59.640]  我把我的家人和我的親友全部都帶到船上
[00:24:59.640 --> 00:25:01.640]  草原上的動物
[00:25:01.640 --> 00:25:03.640]  野獸
[00:25:03.640 --> 00:25:05.640]  工匠
[00:25:05.640 --> 00:25:07.640]  那些Civilization
[00:25:07.640 --> 00:25:09.640]  我們講創世紀第四章的時候也有講過
[00:25:09.640 --> 00:25:11.640]  這些是那些
[00:25:11.640 --> 00:25:13.640]  米索不達米亞
[00:25:13.640 --> 00:25:15.640]  人類文明的
[00:25:15.640 --> 00:25:17.640]  最重要的支柱
[00:25:17.640 --> 00:25:19.640]  鐵匠、工匠、石匠等等
[00:25:19.640 --> 00:25:21.640]  Craftsman
[00:25:21.640 --> 00:25:23.640]  這些都是留給
[00:25:23.640 --> 00:25:25.640]  人類文明的
[00:25:25.640 --> 00:25:27.640]  然後就搬進去
[00:25:27.640 --> 00:25:29.640]  這艘船上
[00:25:29.640 --> 00:25:31.640]  如果你喜歡我們的影片
[00:25:31.640 --> 00:25:35.640]  就記得要Like、Comment和Share啦
[00:25:35.640 --> 00:25:37.640]  (字幕製作:貝爾)

