
[00:00:00.000 --> 00:00:02.000]  歡迎大家,以後時間交給Mark Sir
[00:22:59.000 --> 00:23:01.000]  現實去告訴我們
[00:23:01.000 --> 00:23:05.000]  有些事我們真的不能夠去控制
[00:23:05.000 --> 00:23:07.000]  芝加哥的大影子會知道
[00:23:07.000 --> 00:23:09.000]  我們的天氣
[00:23:09.000 --> 00:23:11.000]  是很反常的
[00:23:11.000 --> 00:23:13.000]  反常到什麼地步呢
[00:23:13.000 --> 00:23:15.000]  我們
[00:23:15.000 --> 00:23:19.000]  這個的
[00:23:19.000 --> 00:23:21.000]  picture
[00:23:21.000 --> 00:23:23.000]  沒有了
[00:23:23.000 --> 00:23:25.000]  剛才我有一個forecast的picture
[00:23:25.000 --> 00:23:27.000]  剛才我有一個forecast的picture
[00:23:27.000 --> 00:23:29.000]  那個picture說什麼呢
[00:23:29.000 --> 00:23:31.000]  就是今天是50度
[00:23:31.000 --> 00:23:33.000]  明天是多少度
[00:23:33.000 --> 00:23:35.000]  3度
[00:23:35.000 --> 00:23:37.000]  今天是陽光普照
[00:23:37.000 --> 00:23:39.000]  芝加哥明天就會下雪
[00:23:39.000 --> 00:23:41.000]  就是天氣我們都不能夠去控制
[00:23:41.000 --> 00:23:43.000]  就是天氣我們都不能夠去控制
[00:23:43.000 --> 00:23:45.000]  最近有些電影節目跟我們說
[00:23:45.000 --> 00:23:47.000]  連蛋的價錢
[00:23:47.000 --> 00:23:49.000]  連蛋的價錢
[00:23:49.000 --> 00:23:51.000]  連蛋的價錢
[00:23:51.000 --> 00:23:53.000]  我們都控制不到
[00:23:53.000 --> 00:23:55.000]  對不對
[00:23:55.000 --> 00:23:57.000]  最近我看到一個網上
[00:23:57.000 --> 00:23:59.000]  講的一幅相
[00:23:59.000 --> 00:24:01.000]  有個男孩拿著
[00:24:01.000 --> 00:24:03.000]  幾打蛋
[00:24:03.000 --> 00:24:05.000]  就因為情人節
[00:24:05.000 --> 00:24:07.000]  情人節送蛋是最好的
[00:24:07.000 --> 00:24:11.000]  經濟我們不能夠去控制
[00:24:11.000 --> 00:24:13.000]  生命裏面有很多的
[00:24:13.000 --> 00:24:15.000]  元素我們不能夠去控制
[00:24:15.000 --> 00:24:17.000]  當然你說
[00:24:17.000 --> 00:24:19.000]  亞國是不是
[00:24:19.000 --> 00:24:23.000]  什麼都不要計劃
[00:24:23.000 --> 00:24:25.000]  他不是說不計劃
[00:24:25.000 --> 00:24:27.000]  是需要計劃
[00:24:27.000 --> 00:24:29.000]  只不過我們的取態要想清楚
[00:24:29.000 --> 00:24:31.000]  你作為一個管家
[00:24:31.000 --> 00:24:33.000]  我作為一個管家
[00:24:33.000 --> 00:24:37.000]  我們需要想清楚我們的計劃
[00:24:37.000 --> 00:24:39.000]  這個是我們的責任
[00:24:39.000 --> 00:24:41.000]  但是我們不能夠有一個
[00:24:41.000 --> 00:24:43.000]  錯誤的取態
[00:24:45.000 --> 00:24:47.000]  他在這段聖經說什麼
[00:24:47.000 --> 00:24:49.000]  他說你們倒應當說
[00:24:49.000 --> 00:24:51.000]  主若願意
[00:24:51.000 --> 00:24:53.000]  我們就能活著
[00:24:53.000 --> 00:24:55.000]  也可以做這事和那事
[00:24:55.000 --> 00:24:59.000]  然今你們既然狂傲自誇
[00:24:59.000 --> 00:25:01.000]  凡這樣的自誇
[00:25:01.000 --> 00:25:03.000]  都是邪惡的
[00:25:03.000 --> 00:25:05.000]  所以人若知道
[00:25:05.000 --> 00:25:07.000]  該行善而不去行
[00:25:07.000 --> 00:25:09.000]  這就是他的罪了
[00:25:09.000 --> 00:25:11.000]  亞國書
[00:25:11.000 --> 00:25:13.000]  其實就是新約裏面
[00:25:13.000 --> 00:25:15.000]  有點像舊約裏面的
[00:25:15.000 --> 00:25:17.000]  智慧文學
[00:25:17.000 --> 00:25:19.000]  真言傳道書等等
[00:25:19.000 --> 00:25:21.000]  裏面有很多的教導
[00:25:21.000 --> 00:25:23.000]  其實就是給我們一些生命裏面的
[00:25:23.000 --> 00:25:25.000]  wisdom
[00:25:25.000 --> 00:25:27.000]  生命裏面的智慧
[00:25:27.000 --> 00:25:29.000]  其中一個最重要的
[00:25:29.000 --> 00:25:31.000]  亞國書
[00:25:31.000 --> 00:25:33.000]  智慧文學要說的
[00:25:33.000 --> 00:25:35.000]  就是生命裏面應該有的取態
[00:25:35.000 --> 00:25:39.000]  敬畏上帝
[00:25:39.000 --> 00:25:41.000]  謙卑在上帝面前
[00:25:41.000 --> 00:25:43.000]  明主權
[00:25:43.000 --> 00:25:45.000]  是上帝的旨意
[00:25:45.000 --> 00:25:47.000]  高過你的旨意
[00:25:47.000 --> 00:25:49.000]  是上帝的主權
[00:25:49.000 --> 00:25:51.000]  高過你的權能
[00:25:51.000 --> 00:25:55.000]  上星期一晚
[00:25:55.000 --> 00:25:57.000]  我們英文部開會
[00:25:57.000 --> 00:25:59.000]  我們同工說開一些趣事
[00:25:59.000 --> 00:26:01.000]  有什麼趣事呢
[00:26:01.000 --> 00:26:03.000]  就是我們每個人都是開車的
[00:26:03.000 --> 00:26:05.000]  我們曾經都教過人開車
[00:26:05.000 --> 00:26:07.000]  教人開車
[00:26:07.000 --> 00:26:09.000]  最害怕的是什麼
[00:26:09.000 --> 00:26:11.000]  就是那個人不聽你的話
[00:26:11.000 --> 00:26:13.000]  還有我們不是那些教車師傅的車
[00:26:13.000 --> 00:26:15.000]  我們不能自己踩
[00:26:15.000 --> 00:26:17.000]  我們就說開
[00:26:17.000 --> 00:26:19.000]  有些朋友我們去教開車的時候
[00:26:19.000 --> 00:26:21.000]  我們覺得很害怕
[00:26:21.000 --> 00:26:23.000]  我不知道你有沒有試過
[00:26:23.000 --> 00:26:25.000]  坐在乘客的位置
[00:26:25.000 --> 00:26:27.000]  那個司機開車的時候
[00:26:27.000 --> 00:26:29.000]  令到你很害怕
[00:26:29.000 --> 00:26:31.000]  這要看
[00:26:31.000 --> 00:26:33.000]  你開車的時候
[00:26:33.000 --> 00:26:35.000]  你開車的時候
[00:26:35.000 --> 00:26:37.000]  你開車的時候
[00:26:37.000 --> 00:26:39.000]  這要看
[00:26:39.000 --> 00:26:41.000]  如果你坐在我旁邊
[00:26:41.000 --> 00:26:43.000]  我開車的時候你害不害怕
[00:26:43.000 --> 00:26:45.000]  可能都害怕
[00:26:45.000 --> 00:26:47.000]  不過是另外一種害怕
[00:26:47.000 --> 00:26:49.000]  開得快的那種
[00:26:49.000 --> 00:26:51.000]  那種害怕
[00:26:51.000 --> 00:26:53.000]  但如果你想想
[00:26:53.000 --> 00:26:55.000]  是上帝開車
[00:26:55.000 --> 00:26:59.000]  是上帝開這部車
[00:26:59.000 --> 00:27:03.000]  你可能試過坐一部車
[00:27:03.000 --> 00:27:05.000]  那個司機是很順得過的
[00:27:05.000 --> 00:27:07.000]  是可以在那裏睡覺
[00:27:07.000 --> 00:27:09.000]  是可以安然
[00:27:09.000 --> 00:27:11.000]  又平安
[00:27:11.000 --> 00:27:13.000]  這就起不來我們心裏應該有的取態
[00:27:13.000 --> 00:27:15.000]  上帝是
[00:27:15.000 --> 00:27:17.000]  在司機的位置
[00:27:17.000 --> 00:27:19.000]  我們只不過是坐在車上
[00:27:19.000 --> 00:27:21.000]  我們只不過是坐在車上
[00:27:21.000 --> 00:27:23.000]  你跟司機說
[00:27:23.000 --> 00:27:25.000]  Take me according to your will
[00:27:25.000 --> 00:27:27.000]  Take me according to your will
[00:27:27.000 --> 00:27:29.000]  按照你的心意
[00:27:29.000 --> 00:27:31.000]  帶領我
[00:27:31.000 --> 00:27:33.000]  去到我的目的地
[00:27:33.000 --> 00:27:35.000]  因為我信得過你
[00:27:35.000 --> 00:27:39.000]  上帝的主權
[00:27:39.000 --> 00:27:41.000]  人的謙卑
[00:27:41.000 --> 00:27:43.000]  結束的時候
[00:27:43.000 --> 00:27:45.000]  我想用施普珍一句說話
[00:27:45.000 --> 00:27:47.000]  他說到上帝的主權
[00:27:47.000 --> 00:27:49.000]  上帝的sovereignty是甚麼
[00:27:49.000 --> 00:27:51.000]  施普珍
[00:27:51.000 --> 00:27:53.000]  這位已經百多年前的
[00:27:53.000 --> 00:27:55.000]  一位廣告家
[00:27:55.000 --> 00:27:57.000]  他說甚麼呢
[00:27:57.000 --> 00:27:59.000]  他說當你經歷試煉的時候
[00:27:59.000 --> 00:28:01.000]  上帝的主權
[00:28:01.000 --> 00:28:03.000]  就是你安然
[00:28:03.000 --> 00:28:05.000]  拯守的地方
[00:28:05.000 --> 00:28:07.000]  The sovereignty of God
[00:28:07.000 --> 00:28:09.000]  is the pillow
[00:28:09.000 --> 00:28:11.000]  upon which you can
[00:28:11.000 --> 00:28:13.000]  lay your head
[00:28:13.000 --> 00:28:15.000]  上帝的
[00:28:15.000 --> 00:28:17.000]  心意 上帝自己的
[00:28:17.000 --> 00:28:19.000]  微而 祂的主權
[00:28:19.000 --> 00:28:21.000]  帶領我們
[00:28:21.000 --> 00:28:23.000]  我們儘管謙卑在祂面前
[00:28:23.000 --> 00:28:25.000]  去信服
[00:28:25.000 --> 00:28:29.000]  讓上帝帶領我們心靈
[00:28:29.000 --> 00:28:31.000]  我不知道今天你自己經歷過的是甚麼
[00:28:31.000 --> 00:28:33.000]  可能未必好像
[00:28:33.000 --> 00:28:35.000]  我兩個星期長假
[00:28:35.000 --> 00:28:37.000]  所經歷的那麼多喜福
[00:28:37.000 --> 00:28:39.000]  亦都可能在你心靈裏面
[00:28:39.000 --> 00:28:41.000]  經歷很多不同的試煉
[00:28:41.000 --> 00:28:43.000]  很多trial and temptations
[00:28:43.000 --> 00:28:45.000]  記住上帝的主權
[00:28:45.000 --> 00:28:47.000]  去到帶領我們
[00:28:47.000 --> 00:28:49.000]  我們請離見八對再上來
[00:28:49.000 --> 00:28:51.000]  我們唱一首回應詩歌
[00:28:51.000 --> 00:28:53.000]  這首詩歌
[00:28:53.000 --> 00:28:55.000]  帶領我們來到主人面前
[00:28:55.000 --> 00:28:57.000]  讓我們知道上帝
[00:28:57.000 --> 00:28:59.000]  是我們心靈的主人
[00:28:59.000 --> 00:29:01.000]  讓上帝帶領著我們
[00:29:01.000 --> 00:29:03.000]  我們不會奏詐
[00:29:03.000 --> 00:29:05.000]  但是上帝要給我們
[00:29:05.000 --> 00:29:07.000]  信服的心
[00:29:07.000 --> 00:29:09.000]  我們的取態要一致
[00:29:09.000 --> 00:29:11.000]  要聽清楚
[00:29:11.000 --> 00:29:13.000]  上帝每一步的帶領
[00:29:13.000 --> 00:29:15.000]  以致我們的心靈
[00:29:15.000 --> 00:29:17.000]  走在上帝所開的路程上
[00:29:17.000 --> 00:29:19.000]  《上帝的心》 詞:陳家麗 曲:陳志遠
[00:29:19.000 --> 00:29:21.000]  上帝的心 詞:陳家麗 曲:陳志遠
[00:29:21.000 --> 00:29:23.000]  上帝的心 詞:陳志遠 曲:陳志遠
[00:29:23.000 --> 00:29:25.000]  上帝的心 詞:陳志遠 曲:陳志遠
[00:29:25.000 --> 00:29:27.000]  上帝的心 詞:陳志遠 曲:陳志遠
[00:29:27.000 --> 00:29:29.000]  上帝的心 詞:陳志遠 曲:陳志遠
[00:29:29.000 --> 00:29:31.000]  上帝的心 詞:陳志遠 曲:陳志遠
[00:29:31.000 --> 00:29:33.000]  《上帝的心》 詞:陳志遠 曲:陳志遠
[00:29:33.000 --> 00:29:35.000]  《上帝的心》 詞:陳志遠 曲:陳志遠
[00:30:01.000 --> 00:30:09.000]  一步又一步 這是恩怨之路
[00:30:09.000 --> 00:30:17.000]  你愛你說 將我緊緊抓住
[00:30:17.000 --> 00:30:25.000]  一步又一步 這是盼望之路
[00:30:25.000 --> 00:30:37.000]  你愛你說 牽引我追著人生路
[00:30:37.000 --> 00:30:50.000]  你是我的主 引我走這一路
[00:30:50.000 --> 00:30:58.000]  高山或低谷 都是你在保護
[00:30:58.000 --> 00:31:06.000]  萬人中唯獨 你愛我認識我
[00:31:06.000 --> 00:31:18.000]  永遠不變的事 這一切都是祝福
[00:31:18.000 --> 00:31:26.000]  一步又一步 這是恩怨之路
[00:31:26.000 --> 00:31:34.000]  你愛你說 將我緊緊抓住
[00:31:34.000 --> 00:31:41.000]  一步又一步 這是盼望之路
[00:31:41.000 --> 00:31:51.000]  你愛你說 牽引我追著人生路
[00:31:51.000 --> 00:32:00.000]  一步又一步 這是恩怨之路
[00:32:00.000 --> 00:32:08.000]  你愛你說 將我緊緊抓住
[00:32:08.000 --> 00:32:15.000]  一步又一步 這是盼望之路
[00:32:15.000 --> 00:32:24.000]  你愛你說 牽引我追著人生路
[00:32:24.000 --> 00:32:27.000]  我們來到神面前 待會兒會祈禱
[00:32:27.000 --> 00:32:34.000]  給大家一點機會 將你的前路放在主的身上
[00:32:34.000 --> 00:32:39.000]  也求主給我們一個信服去帶領我們上去
[00:32:39.000 --> 00:32:55.000]  想向你道謝 因為你是我們人生路上的主
[00:32:55.000 --> 00:33:02.000]  縱使我們走的人生路上 可能有些迂迴曲折 高山低谷
[00:33:02.000 --> 00:33:10.000]  但我們深信你是那位 滿有美意 並且滿有權能 滿有主權的上帝
[00:33:10.000 --> 00:33:15.000]  生命中我們可能遇見不同的問題 未必能夠有答案
[00:33:15.000 --> 00:33:19.000]  但我們知道每一個彎位 有你自己引導
[00:33:19.000 --> 00:33:23.000]  每一個低谷 有你自己陪伴
[00:33:23.000 --> 00:33:30.000]  主要是為了每一位弟兄姊妹 我們在心裡可能我們籌算著 計劃著
[00:33:30.000 --> 00:33:37.000]  或者很關注某一些決定 或者將來我們有一些未知之數
[00:33:37.000 --> 00:33:41.000]  我們未知道下一個彎位會是怎樣的
[00:33:41.000 --> 00:33:47.000]  我們深信你自己那一位 是滿有主權來帶領我們的上帝
[00:33:47.000 --> 00:33:50.000]  並且你不會令我們走差路
[00:33:50.000 --> 00:33:54.000]  神啊我們求你 聖靈給我們一個更新的上帝
[00:33:54.000 --> 00:33:56.000]  去信服你自己帶領我們
[00:33:56.000 --> 00:34:03.000]  謙卑我們 讓我們聽清楚 聖靈對我們說的話
[00:34:03.000 --> 00:34:06.000]  引領我們走每一個的一段路
[00:34:06.000 --> 00:34:10.000]  每一個的彎路 每一個的低谷
[00:34:10.000 --> 00:34:15.000]  主知道你是那位願意 跟我們共行的聖人
[00:34:15.000 --> 00:34:18.000]  我們感激到 奉主的名
[00:34:18.000 --> 00:34:20.000]  願上帝平安 治理大事

