
[00:00:00.000 --> 00:00:07.000]  OK 聽到啦 真係唔好意思 一出場就已經有咪嘅問題
[00:18:08.000 --> 00:18:12.000]  就好似史太人傳依度所描述嘅一樣
[00:18:12.000 --> 00:18:16.000]  就算信徒不斷嘅要逃亡
[00:18:16.000 --> 00:18:20.000]  就算信徒嘅不斷地被驅逐出城
[00:18:20.000 --> 00:18:24.000]  神嘅道仍然能夠大大得勝
[00:18:24.000 --> 00:18:26.000]  甚至去到羅馬
[00:18:26.000 --> 00:18:30.000]  羅馬呢一個希臘羅馬世界嘅中心
[00:18:30.000 --> 00:18:39.000]  今日唔知我哋係咪面對緊流亡嘅處境
[00:18:39.000 --> 00:18:43.000]  究竟神同我哋講緊啲咩呢
[00:18:43.000 --> 00:18:47.000]  另一方面呢
[00:18:47.000 --> 00:18:49.000]  我亦都好想用呢段經文
[00:18:49.000 --> 00:18:54.000]  去為我哋每一個喺美國嘅信徒帶嚟一啲反思
[00:18:54.000 --> 00:18:59.000]  可能有啲人我哋冇經歷香港近呢幾年發生嘅事
[00:18:59.000 --> 00:19:02.000]  因為我哋好早已經嚟到美國
[00:19:02.000 --> 00:19:06.000]  呢段經文對於身處美國嘅信徒嚟講
[00:19:06.000 --> 00:19:09.000]  可能係一個挑戰
[00:19:09.000 --> 00:19:14.000]  因為路加著作提醒緊我哋
[00:19:14.000 --> 00:19:17.000]  我哋所追隨嘅基督
[00:19:17.000 --> 00:19:21.000]  佢係一個被逐出城外流亡嘅基督
[00:19:21.000 --> 00:19:26.000]  而早期嘅信徒亦都曾經流亡過
[00:19:26.000 --> 00:19:29.000]  今日我哋喺美國
[00:19:29.000 --> 00:19:34.000]  我哋會唔會已經忘記咗呢一段教會嘅歷史
[00:19:34.000 --> 00:19:40.000]  忘記咗教會係曾經身處喺權力中心嘅邊緣
[00:19:40.000 --> 00:19:44.000]  我哋今日美國嘅教會會唔會忘記咗我哋嘅過去
[00:19:44.000 --> 00:19:47.000]  忘記咗我哋曾經喺一個流亡嘅群體
[00:19:47.000 --> 00:19:50.000]  反過嚟要去追逐權力
[00:19:50.000 --> 00:19:53.000]  成為權力嘅中心呢
[00:19:53.000 --> 00:19:58.000]  我覺得呢一點好值得我哋美國嘅教會去反思
[00:19:58.000 --> 00:20:02.000]  我哋會唔會已經從被逐出城外嘅人
[00:20:02.000 --> 00:20:06.000]  變成逐人出城外嘅權力中心
[00:20:06.000 --> 00:20:12.000]  我哋仲係唔係一個能夠與社會嘅被邊緣嘅人
[00:20:12.000 --> 00:20:16.000]  同埋受欺壓嘅人同行嘅教會呢
[00:20:16.000 --> 00:20:20.000]  今個月係佔中嘅十周年
[00:20:20.000 --> 00:20:22.000]  當我去預備呢篇講章嘅時候呢
[00:20:22.000 --> 00:20:28.000]  我諗起當年有一啲教會願意去躺開佢哋嘅大門
[00:20:28.000 --> 00:20:31.000]  去畀示威者入去休息
[00:20:31.000 --> 00:20:33.000]  同時亦都有一啲教會呢
[00:20:33.000 --> 00:20:34.000]  關埋門
[00:20:34.000 --> 00:20:37.000]  連廁所都唔畀人用
[00:20:37.000 --> 00:20:39.000]  今日我哋喺美國嘅處境當中
[00:20:39.000 --> 00:20:43.000]  我哋要成為邊一種嘅教會呢
[00:20:43.000 --> 00:20:47.000]  我哋係成為站喺權貴嗰邊嘅教會
[00:20:47.000 --> 00:20:51.000]  定係同社會被欺壓嘅人同行嘅教會呢
[00:20:51.000 --> 00:20:54.000]  我覺得呢點喺美國嘅福音派教會呢
[00:20:54.000 --> 00:20:56.000]  係好值得反思
[00:20:56.000 --> 00:20:57.000]  我舉一個例子
[00:20:57.000 --> 00:21:00.000]  當我哋去講到以巴戰爭嘅時候
[00:21:00.000 --> 00:21:04.000]  好多好多美國福音派嘅教會
[00:21:04.000 --> 00:21:06.000]  會覺得巴勒斯坦係邪惡
[00:21:06.000 --> 00:21:08.000]  以色列永遠係正義
[00:21:08.000 --> 00:21:11.000]  我哋咁樣係做緊啲咩呀
[00:21:11.000 --> 00:21:18.000]  我哋唔記得咗原來以色列係一個權力嘅核心
[00:21:18.000 --> 00:21:20.000]  我哋咁樣宣告嘅時候
[00:21:20.000 --> 00:21:23.000]  其實我哋係站喺權貴嗰邊
[00:21:23.000 --> 00:21:25.000]  但當你咁樣講嘅時候
[00:21:25.000 --> 00:21:28.000]  可能就有好多福音派教會起你毀公你
[00:21:28.000 --> 00:21:30.000]  咁即係你唔支持以色列
[00:21:30.000 --> 00:21:31.000]  我想講嘅係咩
[00:21:31.000 --> 00:21:35.000]  我想講嘅係今日我哋有冇睇到權力喺邊度
[00:21:35.000 --> 00:21:40.000]  我哋係企喺權力嗰邊定係企喺弱勢嗰邊
[00:21:40.000 --> 00:21:42.000]  我唔係話巴勒斯坦完全冇錯
[00:21:42.000 --> 00:21:44.000]  只不過我哋成日喺我哋嘅保守信仰裏面
[00:21:44.000 --> 00:21:47.000]  我哋連權力嘅架構都睇唔到
[00:21:47.000 --> 00:21:51.000]  我哋自己企喺權貴嗰邊我哋自己都唔知
[00:21:51.000 --> 00:21:54.000]  我哋已經唔再睇到巴勒斯坦有幾多難民
[00:21:54.000 --> 00:21:57.000]  睇唔到以色列係點樣轟炸巴勒斯坦嘅城市
[00:21:57.000 --> 00:22:00.000]  有幾多人死咗我哋睇唔到
[00:22:00.000 --> 00:22:03.000]  係因為我哋嘅眼睛被蒙蔽
[00:22:03.000 --> 00:22:05.000]  係因為我哋忘記咗我哋自己嘅身份
[00:22:05.000 --> 00:22:09.000]  原來教會本身都係一班難民
[00:22:09.000 --> 00:22:14.000]  我哋嘅開始係由一個被逐出城外流亡嘅基督開始
[00:22:14.000 --> 00:22:17.000]  而我哋嘅教會嘅開始係一班被迫迫嘅信徒
[00:22:17.000 --> 00:22:18.000]  一班走佬嘅信徒
[00:22:18.000 --> 00:22:19.000]  一班逃亡嘅信徒
[00:22:19.000 --> 00:22:21.000]  一班被逐出城外嘅信徒建立
[00:22:21.000 --> 00:22:24.000]  我哋唔記得咗我哋嘅位置
[00:22:24.000 --> 00:22:29.000]  方派嘅教會成為咗可能成為咗一個追求權力嘅中心
[00:22:29.000 --> 00:22:32.000]  所以我哋都企喺咗權力嗰邊
[00:22:32.000 --> 00:22:36.000]  但今日我哋願意成為一間咩嘅教會
[00:22:36.000 --> 00:22:42.000]  係咪一間能夠同弱勢同流離失所嘅人同行嘅教會呢
[00:22:42.000 --> 00:22:48.000]  願意呢屍體犯今日嘅講話去提醒我哋
[00:22:48.000 --> 00:22:53.000]  我哋每一個都係被逐出城外嘅流亡者
[00:22:53.000 --> 00:22:56.000]  約我哋一齊去禱告
[00:22:56.000 --> 00:23:11.000]  呢一刻呢好想大家有一啲時間呢去禱告
[00:23:11.000 --> 00:23:14.000]  特別好想平時教會好少做
[00:23:14.000 --> 00:23:17.000]  但係好想呢一刻我哋去紀念一啲呢
[00:23:17.000 --> 00:23:20.000]  喺世界上面經歷緊戰禍
[00:23:20.000 --> 00:23:23.000]  無論係香港啦無論係巴勒斯坦啦
[00:23:23.000 --> 00:23:25.000]  無論世界其他嘅地方
[00:23:25.000 --> 00:23:27.000]  其實呢個世界有好多流亡緊嘅人
[00:23:27.000 --> 00:23:28.000]  有好多難民
[00:23:28.000 --> 00:23:31.000]  有好多被迫要流離失所
[00:23:31.000 --> 00:23:33.000]  去到唔同嘅地方要走佬嘅人
[00:23:33.000 --> 00:23:36.000]  好想去慰著呢啲嘢去禱告
[00:23:36.000 --> 00:23:40.000]  你首先呢去紀念呢啲嘅人
[00:23:40.000 --> 00:23:42.000]  我哋好想呢段時間呢有少少嘅時間
[00:23:42.000 --> 00:23:45.000]  去紀念世界上面嘅流亡者
[00:23:45.000 --> 00:23:48.000]  無論係香港人巴勒斯坦人
[00:23:48.000 --> 00:23:53.000]  定係其他地方被迫要流亡嘅人
[00:23:53.000 --> 00:24:00.000]  我哋去求主去紀念呢啲嘅群體
[00:24:00.000 --> 00:24:08.000]  喺流離失所當中去經歷緊上帝嘅恩典
[00:24:08.000 --> 00:24:30.000]  (安祈)
[00:24:30.000 --> 00:24:32.000]  係呀主
[00:24:32.000 --> 00:24:35.000]  今日呢我哋嘅成妹教會嘅會眾
[00:24:35.000 --> 00:24:37.000]  嚟到你嘅面前
[00:24:38.000 --> 00:24:40.000]  係呀主今日呢你再一次呢
[00:24:40.000 --> 00:24:44.000]  透過呢一段嘅經文去提醒我哋
[00:24:44.000 --> 00:24:49.000]  我哋每一個人都係被逐出城外嘅流亡者
[00:24:49.000 --> 00:24:52.000]  所以我哋能夠去認同
[00:24:52.000 --> 00:24:55.000]  其他喺世界各地流亡緊嘅人
[00:24:55.000 --> 00:24:59.000]  主今日呢求你再一次去俾我哋睇返
[00:24:59.000 --> 00:25:00.000]  我哋自己嘅身份
[00:25:00.000 --> 00:25:04.000]  讓我哋作為基督嘅信徒
[00:25:04.000 --> 00:25:06.000]  唔係以成功自居
[00:25:06.000 --> 00:25:09.000]  唔係以追求權力財力去自居
[00:25:09.000 --> 00:25:11.000]  主特別祝福我哋
[00:25:11.000 --> 00:25:14.000]  無論係成妹教會定係美國嘅宗教會
[00:25:14.000 --> 00:25:18.000]  主你約我哋唔好去成為權力嘅核心
[00:25:18.000 --> 00:25:21.000]  主你俾我哋再一次嘅
[00:25:21.000 --> 00:25:24.000]  係能夠同雞蛋去同行
[00:25:24.000 --> 00:25:26.000]  而唔係企喺高牆嗰邊
[00:25:26.000 --> 00:25:29.000]  主今日呢你去開我哋眼睛
[00:25:29.000 --> 00:25:32.000]  將一切蒙蔽緊我哋思想
[00:25:32.000 --> 00:25:34.000]  蒙蔽我哋睇到呢被欺壓嘅人嘅需要嘅
[00:25:34.000 --> 00:25:36.000]  呢啲嘢全部都攞走
[00:25:36.000 --> 00:25:39.000]  主今日你恢復返我哋教會嘅身份
[00:25:39.000 --> 00:25:40.000]  同埋使命
[00:25:40.000 --> 00:25:43.000]  因為教會由一開始
[00:25:43.000 --> 00:25:47.000]  本身就係一個流亡者嘅群體
[00:25:47.000 --> 00:25:50.000]  亦都係同被欺壓嘅人同行嘅群體
[00:25:50.000 --> 00:25:52.000]  主今日願意你
[00:25:52.000 --> 00:25:56.000]  再一次去恢復美國教會嘅身份同埋使命
[00:25:56.000 --> 00:25:59.000]  讓我哋唔單止係傳福音實踐大使命
[00:25:59.000 --> 00:26:03.000]  而係同緊社會嘅弱勢者同行
[00:26:03.000 --> 00:26:05.000]  去宣揚緊上帝嘅公義
[00:26:05.000 --> 00:26:09.000]  主你就咁樣去祝福更新我哋嘅教會
[00:26:09.000 --> 00:26:12.000]  多謝你咁樣去順聽我哋嘅禱告
[00:26:12.000 --> 00:26:14.000]  去奉主耶穌基督嘅聖名祈求
[00:26:14.000 --> 00:26:15.000]  阿們
[00:26:15.000 --> 00:26:19.000]  多謝阿邦嘅提醒
[00:26:19.000 --> 00:26:21.000]  值得我哋去思想嘅一個訊息
[00:26:21.000 --> 00:26:24.000]  咁我希望你等間離開咗
[00:26:24.000 --> 00:26:26.000]  咁你唔好留學咗
[00:26:26.000 --> 00:26:29.000]  等間完咗午餐嘅時候
[00:26:29.000 --> 00:26:30.000]  返返嚟呢個嘅嘉事大會
[00:26:30.000 --> 00:26:32.000]  因為嘉事大會呢有啲好重要嘅update
[00:26:32.000 --> 00:26:34.000]  畀大家
[00:26:34.000 --> 00:26:35.000]  包括你教會裏面
[00:26:35.000 --> 00:26:37.000]  我哋嘅財務上面嘅規決
[00:26:37.000 --> 00:26:40.000]  同埋我哋童工最近一啲嘅update
[00:26:40.000 --> 00:26:42.000]  我哋事工裏面嘅update
[00:26:42.000 --> 00:26:44.000]  包括小弟自己一啲嘅update
[00:26:44.000 --> 00:26:46.000]  不過我都未走住嘅
[00:26:46.000 --> 00:26:48.000]  但我希望你嚟到呢個嘉事大會
[00:26:48.000 --> 00:26:50.000]  關心我哋教會
[00:26:50.000 --> 00:26:51.000]  點樣喺呢個世界裏面
[00:26:51.000 --> 00:26:55.000]  繼續去到進行同埋發展上帝嘅事工
[00:26:55.000 --> 00:26:57.000]  等間嘉事大會見到大家
[00:26:57.000 --> 00:26:58.000]  願上帝祝福各位
[00:26:58.000 --> 00:27:00.000]  拜拜!

