
[00:00:00.000 --> 00:00:03.000]  歡迎來到聖地網上行的第五集
[00:17:44.400 --> 00:17:46.400]  或者去到處理
[00:17:46.400 --> 00:17:48.400]  曬乾醃乾牠們
[00:17:48.400 --> 00:17:50.400]  然後運到羅馬世界
[00:17:50.400 --> 00:17:52.400]  不同的地方
[00:17:52.400 --> 00:17:54.400]  所以耶穌說地上的鹽
[00:17:54.400 --> 00:17:56.400]  那些門徒
[00:17:56.400 --> 00:17:58.400]  有很多漁夫
[00:17:58.400 --> 00:18:00.400]  在加里里的漁民或農民
[00:18:00.400 --> 00:18:02.400]  他們想到的是什麼呢
[00:18:02.400 --> 00:18:04.400]  鹽就想到莫大拉
[00:18:04.400 --> 00:18:06.400]  這個最著名的港口
[00:18:06.400 --> 00:18:08.400]  因為是用鹽最多的地方
[00:18:08.400 --> 00:18:10.400]  享負盛名
[00:18:10.400 --> 00:18:12.400]  他們走遠至羅馬
[00:18:12.400 --> 00:18:14.400]  整個地中海世界都會讚賞他們
[00:18:14.400 --> 00:18:16.400]  所以他說
[00:18:16.400 --> 00:18:18.400]  你們是地上的鹽
[00:18:18.400 --> 00:18:20.400]  其實就是問我們有沒有那種生命
[00:18:20.400 --> 00:18:22.400]  可以揚名四海
[00:18:22.400 --> 00:18:24.400]  還是基督徒
[00:18:24.400 --> 00:18:26.400]  我們的明星
[00:18:26.400 --> 00:18:28.400]  是臭名遠播
[00:18:28.400 --> 00:18:30.400]  (音樂)
[00:18:30.400 --> 00:18:32.400]  (音樂)
[00:18:32.400 --> 00:18:34.400]  (音樂)
[00:18:34.400 --> 00:18:36.400]  ---!--
[00:18:36.400 --> 00:18:40.140]  (翻譯有啟用)
[00:18:40.140 --> 00:18:45.800]  (嘉日和宅不當處理!!)
[00:18:45.800 --> 00:19:03.140]  (後面還會有捷徑,請大家小心)
[00:19:03.140 --> 00:19:07.140]  (字幕由【阿波羅網】提供)
[00:19:07.140 --> 00:19:23.140]  耶穌又繼續說,馬太第五章十四節
[00:19:23.140 --> 00:19:28.140]  你們是世上的光,見在山上的城市無法隱藏的
[00:19:28.140 --> 00:19:32.140]  人點了燈,不會放在良器底下
[00:19:32.140 --> 00:19:36.140]  而是放在燈台上,就照亮一家人
[00:19:36.140 --> 00:19:40.140]  照樣,你們的光應當照在人前
[00:19:40.140 --> 00:19:43.140]  讓他們看見你們的好行為
[00:19:43.140 --> 00:19:47.140]  又重讚你們在天上的富
[00:19:47.140 --> 00:19:51.140]  在古代的近東世界,成見在山上是非常常見
[00:19:51.140 --> 00:19:57.140]  但是耶穌說到的地方,說登山部分的一帶是加里尼湖
[00:19:57.140 --> 00:20:00.140]  我們去探測一下那裡的地景
[00:20:00.140 --> 00:20:07.140]  湖的旁邊有不少城鎮,多數是漁港,十幾個
[00:20:07.140 --> 00:20:12.140]  但是沒有一個漁港,沒有一個城市是建在山上的
[00:20:12.140 --> 00:20:14.140]  因為這裡的地景是湖邊
[00:20:14.140 --> 00:20:20.140]  但是湖的另一邊是羅馬城市,建在山上
[00:20:20.140 --> 00:20:24.140]  你記不記得加里尼湖是分開兩邊的
[00:20:24.140 --> 00:20:29.140]  西邊是屬猶太人的地方,東邊是外邦人的地方
[00:20:29.140 --> 00:20:33.140]  我們去一下這個地方
[00:20:33.140 --> 00:20:37.140]  這個地方叫做Hippos,Susita
[00:20:37.140 --> 00:20:42.140]  中文翻譯可以叫做Hippos,或者Susita
[00:20:42.140 --> 00:20:48.140]  希臘話,或者希伯來語,意思是馬
[00:20:48.140 --> 00:20:54.140]  Hippos是希臘話,Susita就是希伯來語
[00:20:54.140 --> 00:21:01.140]  因為這座城是坐落在馬鞍上的山上
[00:21:01.140 --> 00:21:03.140]  當然需要一些想像
[00:21:03.140 --> 00:21:08.140]  重要的地方是耶穌的時代,這個城市是非常重要的
[00:21:08.140 --> 00:21:11.140]  重要的地方是Susita這個地方,Hippos
[00:21:11.140 --> 00:21:15.140]  它有自己的硬幣,可以鑄造自己的硬幣
[00:21:15.140 --> 00:21:21.140]  在高高在山上,你會看到這個城市很有羅馬味道
[00:21:21.140 --> 00:21:29.140]  有羅馬文化的豪華生活方式,是一種帝國生活的形式
[00:21:29.140 --> 00:21:37.140]  建造在山上,告訴山下一帶的人,這是羅馬盛世的好處
[00:21:37.140 --> 00:21:42.140]  如果你靠攏羅馬,你就可以得到這些享受
[00:21:42.140 --> 00:21:49.140]  留意一下,這裡加里尼湖的東邊地理,就是羅馬帝國的東方邊境
[00:21:49.140 --> 00:21:54.140]  當時的文件告訴我們,羅馬帝國在這裡設立了十座自治的城市
[00:21:54.140 --> 00:22:00.140]  Autonomous Cities,Hippos是其中一個的城市
[00:22:00.140 --> 00:22:04.140]  雖然聖經沒有直接提及希布斯這座城
[00:22:04.140 --> 00:22:10.140]  但福音書裡面有提及過所謂十座城,叫做低加玻利,英文是Decapolis
[00:22:10.140 --> 00:22:14.140]  馬太福音第四章,這是登山補份之前,登山補份第五章
[00:22:14.140 --> 00:22:18.140]  這裡是第四章,就是耶穌來到加里尼做什麼呢?
[00:22:18.140 --> 00:22:22.140]  走遍加里尼,耶穌在各會堂教訓人
[00:22:22.140 --> 00:22:28.140]  我們看到在莫大拉有會堂,在加伯隆有會堂
[00:22:28.140 --> 00:22:33.140]  祂就傳遍天國的福音,去醫治百姓各樣的病疾
[00:22:33.140 --> 00:22:39.140]  祂的名聲就傳遍敘利亞,敘利亞就是加里尼湖的東北邊
[00:22:39.140 --> 00:22:43.140]  有許多人從加里尼來本地
[00:22:43.140 --> 00:22:50.140]  還有對岸的耶路撒冷猶太人,約旦河外的人都來跟隨祂
[00:22:50.140 --> 00:22:56.140]  再留意一下希布斯的地景,對面就是耶穌講道的地方
[00:22:56.140 --> 00:23:00.140]  登山補份就在對面,加里尼湖的另一邊
[00:23:00.140 --> 00:23:06.140]  猶太人的地方,那裡有加伯隆,有莫大拉
[00:23:06.140 --> 00:23:12.140]  希布斯的這一邊就是外邦人,羅馬人的地方
[00:23:12.140 --> 00:23:16.140]  對於聽到的人來說,門徒來說
[00:23:16.140 --> 00:23:23.140]  一講到建在山上的城市,在加里尼這一帶只有希布斯
[00:23:23.140 --> 00:23:26.140]  而他們在對岸一看就看到
[00:23:27.140 --> 00:23:32.140]  加里尼湖
[00:23:33.140 --> 00:24:00.140]  (音樂)
[00:24:00.140 --> 00:24:03.140]  用一下你的想像,你會看到羅馬城市
[00:24:03.140 --> 00:24:09.140]  有兩三層樓高的建築物,在對面遠遠就能看到
[00:24:09.140 --> 00:24:11.140]  日間也能看到,晚上也能看到
[00:24:11.140 --> 00:24:15.140]  晚上當這個城市點綴一些光的時候
[00:24:15.140 --> 00:24:20.140]  當羅馬劇場有一些表演的時候
[00:24:20.140 --> 00:24:23.140]  他們就看到一些光,對面就看到
[00:24:23.140 --> 00:24:26.140]  成建在山上,不能夠隱藏
[00:24:26.140 --> 00:24:31.140]  作為羅馬城市,特別是在防線邊境的羅馬城市
[00:24:31.140 --> 00:24:33.140]  它有什麼作用呢?就是政治作用
[00:24:33.140 --> 00:24:38.140]  它是代表羅馬京城來發揚羅馬帝國的好處
[00:24:38.140 --> 00:24:44.140]  來讚揚羅馬帝王,其實是羅馬帝國的大外宣
[00:24:44.140 --> 00:24:49.140]  是政治的宣傳,設立在這裡其實是告訴人
[00:24:49.140 --> 00:24:54.140]  羅馬有多好,其實當時一些文獻都說
[00:24:54.140 --> 00:24:58.140]  羅馬京城是世上的光,自稱為世上的光
[00:24:58.140 --> 00:25:03.140]  因為每一個羅馬的城市就代表世上的光
[00:25:03.140 --> 00:25:07.140]  耶穌就把這些帝國的語言反過來說
[00:25:07.140 --> 00:25:12.140]  祂說我們作為門徒,我們才是世上的光
[00:25:12.140 --> 00:25:16.140]  而世上的光不是理念上的信主那麼簡單
[00:25:16.140 --> 00:25:19.140]  世上的光是有好的行為
[00:25:19.140 --> 00:25:23.140]  好的行為不只是做一兩件好事
[00:25:23.140 --> 00:25:28.140]  好的行為是整個生活,我們發自內心
[00:25:28.140 --> 00:25:33.140]  發自一個已經有上帝的生命出來的生活狀態
[00:25:33.140 --> 00:25:36.140]  就是我們跟上帝有一個特別的關係
[00:25:36.140 --> 00:25:40.140]  所以經文這裡說你們在天上的父
[00:25:40.140 --> 00:25:43.140]  我們在發揚我們在天上的父
[00:25:43.140 --> 00:25:47.140]  這是馬太夫人第一次用天上的父,Heavenly Father
[00:25:47.140 --> 00:25:51.140]  就代表我們門徒跟上帝有一個特別的關係
[00:25:51.140 --> 00:25:54.140]  是以主的律法為我們中心
[00:25:54.140 --> 00:25:57.140]  因為猶太人的典籍裡,拉比都認為
[00:25:57.140 --> 00:26:03.140]  律法就是世上的光,原來我們就是上帝的律法
[00:26:03.140 --> 00:26:05.140]  我們的生活就是上帝的道
[00:26:05.140 --> 00:26:09.140]  就是讓人看到上帝的國度,天國
[00:26:09.140 --> 00:26:13.140]  有人說得很對,他說未信主的人是看不到耶穌
[00:26:13.140 --> 00:26:16.140]  我們就是他看到的耶穌
[00:26:16.140 --> 00:26:20.140]  未信主的人是讀不到聖經
[00:26:20.140 --> 00:26:23.140]  他們讀的聖經就是我們的生命
[00:26:23.140 --> 00:26:28.140]  我們就是他們的聖經,我們就是他們的上帝律法
[00:26:28.140 --> 00:26:33.140]  如果我們的生活是遵循上帝的律法
[00:26:33.140 --> 00:26:37.140]  遵循主的教導,我們身體力行出來的
[00:26:37.140 --> 00:26:42.140]  我們的目的就是宣揚上帝的好處
[00:26:42.140 --> 00:26:45.140]  我們每天所想的、所求的
[00:26:45.140 --> 00:26:50.140]  最終是要去榮耀上帝,去發揚上帝的好處
[00:26:50.140 --> 00:26:54.140]  去告訴全世界的人,上帝有多好
[00:26:54.140 --> 00:26:57.140]  上帝有多愛我們
[00:26:57.140 --> 00:26:59.140]  我們一起低頭祈禱
[00:26:59.140 --> 00:27:01.140]  上帝我們求祢幫助我們
[00:27:01.140 --> 00:27:04.140]  讓我們的生命、我們的生活、我們的心態
[00:27:04.140 --> 00:27:09.140]  有著祢和我們在恩典當中的關係
[00:27:09.140 --> 00:27:14.140]  祢就是我們生命當中天上的父親
[00:27:14.140 --> 00:27:17.140]  主是讓我們的生命、我們的生活
[00:27:17.140 --> 00:27:19.140]  來榮耀上帝
[00:27:19.140 --> 00:27:21.140]  讓我們知道我們的新身份
[00:27:21.140 --> 00:27:23.140]  就是世上的炎
[00:27:23.140 --> 00:27:26.140]  能夠在世界各地不同的地方
[00:27:26.140 --> 00:27:30.140]  能夠發揚祢的美名
[00:27:30.140 --> 00:27:33.140]  讓我們的生命成為光
[00:27:33.140 --> 00:27:36.140]  在世界當中黑暗的地方
[00:27:36.140 --> 00:27:38.140]  我們成為祢的點光
[00:27:38.140 --> 00:27:41.140]  求祢幫助我們,讓我們作為祢的門徒
[00:27:41.140 --> 00:27:43.140]  不只是獨善其身
[00:27:43.140 --> 00:27:46.140]  而是我們為著世上的人
[00:27:46.140 --> 00:27:51.140]  願意去發揚上帝在天國的價值
[00:27:51.140 --> 00:27:53.140]  讓我們生命、我們的心態
[00:27:53.140 --> 00:27:56.140]  我們願意遵從主祢的教導
[00:27:56.140 --> 00:27:58.140]  我們這樣祈禱奉主名
[00:27:58.140 --> 00:28:02.200]  MING PAO CANADA | MING PAO TORONTO

