
[00:00:00.000 --> 00:00:16.120]  今天我們想來強調一個主題
[00:17:48.440 --> 00:17:50.440]  別人會看到
[00:17:50.440 --> 00:17:52.440]  你怎麼生活
[00:17:52.440 --> 00:17:54.440]  然後他會從你的生活中
[00:17:54.440 --> 00:17:56.440]  認識到你的基督是怎樣的
[00:17:56.440 --> 00:17:58.440]  別人會看到你怎樣和別人相處
[00:17:58.440 --> 00:18:00.440]  你怎樣和別人相處
[00:18:00.440 --> 00:18:02.440]  就告訴別人耶穌基督的福音是怎樣的
[00:18:02.440 --> 00:18:06.440]  我們就是Christian
[00:18:06.440 --> 00:18:08.440]  是一個missionary的church
[00:18:08.440 --> 00:18:10.440]  其實我們UV的vision
[00:18:10.440 --> 00:18:12.440]  都是一樣的
[00:18:12.440 --> 00:18:14.440]  我們每一個都應該做一個missionary
[00:18:14.440 --> 00:18:18.440]  我們有三個核心價值
[00:18:18.440 --> 00:18:22.440]  Be real and be bold and be relevant
[00:18:22.440 --> 00:18:24.440]  我們要勇毅真誠
[00:18:24.440 --> 00:18:28.440]  還有緊貼善待
[00:18:28.440 --> 00:18:30.440]  走到我們不同的崗位
[00:18:30.440 --> 00:18:32.440]  無論你今天
[00:18:32.440 --> 00:18:34.440]  無論你為什麼去日本
[00:18:34.440 --> 00:18:36.440]  你去中東
[00:18:36.440 --> 00:18:38.440]  你去台灣
[00:18:38.440 --> 00:18:40.440]  你去哪裏都好
[00:18:40.440 --> 00:18:42.440]  你回到自己家裏都好
[00:18:42.440 --> 00:18:44.440]  我們就是Christian
[00:18:44.440 --> 00:18:48.440]  我們一起祈禱希望教會成為這樣
[00:18:48.440 --> 00:18:50.440]  好嗎
[00:18:50.440 --> 00:18:52.440]  在我祈禱當中我想問你幾個問題
[00:18:52.440 --> 00:18:54.440]  第一
[00:18:54.440 --> 00:18:56.440]  你是不是一個宣教士
[00:18:56.440 --> 00:19:00.440]  上帝在你心目中
[00:19:00.440 --> 00:19:04.440]  給你一個什麼人或者哪一類人
[00:19:04.440 --> 00:19:06.440]  是你要向他傳福音
[00:19:06.440 --> 00:19:08.440]  第二
[00:19:08.440 --> 00:19:10.440]  你怎樣去成為一個牧者
[00:19:10.440 --> 00:19:12.440]  可以鼓勵到教會
[00:19:12.440 --> 00:19:16.440]  可以同心聽到
[00:19:16.440 --> 00:19:18.440]  主我們多謝你
[00:19:18.440 --> 00:19:20.440]  因為有其他的人
[00:19:20.440 --> 00:19:22.440]  是你自己猜拳的宣教士
[00:19:22.440 --> 00:19:24.440]  的信徒
[00:19:24.440 --> 00:19:26.440]  能夠將福音帶給我們
[00:19:26.440 --> 00:19:28.440]  以致我們能夠成為你自己的弟兄姊妹
[00:19:28.440 --> 00:19:30.440]  我們成為基督徒
[00:19:30.440 --> 00:19:32.440]  主讓我們
[00:19:32.440 --> 00:19:34.440]  帶著這個新的身份
[00:19:34.440 --> 00:19:36.440]  我們就是missionary
[00:19:36.440 --> 00:19:38.440]  我們去到社區
[00:19:38.440 --> 00:19:40.440]  城市世界不同的角落
[00:19:40.440 --> 00:19:42.440]  我們就是帶著這個missionary
[00:19:42.440 --> 00:19:44.440]  讓更多人認識主你
[00:19:44.440 --> 00:19:48.440]  我們也帶著這個牧者的身份
[00:19:48.440 --> 00:19:52.440]  在我們的教會
[00:19:52.440 --> 00:19:54.440]  去到不同地方的教會
[00:19:54.440 --> 00:19:56.440]  能夠使教會來茁壯
[00:19:56.440 --> 00:19:58.440]  使更多人認識主你
[00:19:58.440 --> 00:20:00.440]  讓你自己藉著我們的生活
[00:20:00.440 --> 00:20:02.440]  能夠告訴別人
[00:20:02.440 --> 00:20:04.440]  耶穌基督你是值得相信
[00:20:04.440 --> 00:20:06.440]  值得跟隨
[00:20:06.440 --> 00:20:08.440]  值得去敬拜的神
[00:20:08.440 --> 00:20:10.440]  主幫助我們的生活
[00:20:10.440 --> 00:20:12.440]  我們的一言一行
[00:20:12.440 --> 00:20:14.440]  讓我們能夠映照出
[00:20:14.440 --> 00:20:16.440]  我們就是基督的人
[00:20:16.440 --> 00:20:18.440]  是基督徒
[00:20:18.440 --> 00:20:20.440]  Christian
[00:20:20.440 --> 00:20:22.440]  讓我們生命帶著你的message去到不同的地方
[00:20:22.440 --> 00:20:24.440]  使其他人能夠得到這個福氣
[00:20:24.440 --> 00:20:26.440]  祈禱給主明

