
[00:00:00.000 --> 00:00:02.000]  真的非常好
[00:15:34.000 --> 00:15:36.000]  四百年圍爐之地
[00:15:36.000 --> 00:15:38.000]  在埃及
[00:15:38.000 --> 00:15:40.000]  上帝都要叫他們走
[00:15:40.000 --> 00:15:42.000]  他們都很不捨得
[00:15:42.000 --> 00:15:44.000]  在那裡很舒服
[00:15:44.000 --> 00:15:46.000]  樣樣都習慣了
[00:15:46.000 --> 00:15:48.000]  上帝說你要走
[00:15:48.000 --> 00:15:50.000]  摩西就帶了以色列人離開埃及
[00:15:50.000 --> 00:15:52.000]  然後去抗野
[00:15:52.000 --> 00:15:54.000]  抗野四十年就是
[00:15:54.000 --> 00:15:56.000]  其實一直上行
[00:15:56.000 --> 00:15:58.000]  雖然他們比較陰公
[00:15:58.000 --> 00:16:00.000]  不聽話所以四十年在那裡繞一繞
[00:16:00.000 --> 00:16:04.000]  到了進入了迦南地
[00:16:04.000 --> 00:16:06.000]  好像是settle down
[00:16:06.000 --> 00:16:08.000]  開始建立國道
[00:16:08.000 --> 00:16:10.000]  索羅大衛索羅門等等
[00:16:10.000 --> 00:16:12.000]  但那個國道不會長久
[00:16:12.000 --> 00:16:14.000]  分裂成為南北國
[00:16:14.000 --> 00:16:16.000]  然後北國亡
[00:16:16.000 --> 00:16:18.000]  然後南國亡
[00:16:18.000 --> 00:16:20.000]  他們又是on the journey
[00:16:20.000 --> 00:16:22.000]  他們流放到Exile to Babylon
[00:16:22.000 --> 00:16:26.000]  去了一個不是屬於
[00:16:26.000 --> 00:16:28.000]  他們應該留的地方
[00:16:28.000 --> 00:16:30.000]  在那裡大約七十年
[00:16:30.000 --> 00:16:32.000]  然後上帝就說是時候了
[00:16:32.000 --> 00:16:34.000]  你們可以回去
[00:16:34.000 --> 00:16:36.000]  他們又去回歸
[00:16:36.000 --> 00:16:38.000]  你們這樣看的時候
[00:16:38.000 --> 00:16:40.000]  整個舊約的聖經
[00:16:40.000 --> 00:16:42.000]  整個舊約的進程
[00:16:42.000 --> 00:16:44.000]  都是一個journey
[00:16:44.000 --> 00:16:46.000]  因為神的指紋
[00:16:46.000 --> 00:16:48.000]  做人
[00:16:48.000 --> 00:16:50.000]  本身就是一個journey
[00:16:50.000 --> 00:16:52.000]  本身我們就是要
[00:16:52.000 --> 00:16:54.000]  往一個
[00:16:54.000 --> 00:16:56.000]  目的地去行
[00:16:56.000 --> 00:16:58.000]  如果你忘記了目的地
[00:16:58.000 --> 00:17:00.000]  你就很多時候會搞錯
[00:17:00.000 --> 00:17:02.000]  其他東西
[00:17:02.000 --> 00:17:04.000]  想清楚你的終結
[00:17:04.000 --> 00:17:06.000]  你的final destination
[00:17:06.000 --> 00:17:08.000]  上行之師
[00:17:08.000 --> 00:17:10.000]  就是說
[00:17:10.000 --> 00:17:12.000]  上帝的心
[00:17:12.000 --> 00:17:14.000]  上帝的生命
[00:17:14.000 --> 00:17:16.000]  就是我們每一個要走向
[00:17:16.000 --> 00:17:18.000]  的旅程
[00:17:18.000 --> 00:17:20.000]  生命就是一個journey
[00:17:20.000 --> 00:17:22.000]  無論你今天年輕
[00:17:22.000 --> 00:17:24.000]  或者年長
[00:17:24.000 --> 00:17:26.000]  都是we are on the go
[00:17:26.000 --> 00:17:28.000]  on a journey
[00:17:28.000 --> 00:17:30.000]  搞清楚你們要去哪
[00:17:30.000 --> 00:17:32.000]  最近我們夫婦
[00:17:32.000 --> 00:17:34.000]  幫一個年輕人
[00:17:34.000 --> 00:17:36.000]  十幾歲
[00:17:36.000 --> 00:17:38.000]  初中生
[00:17:38.000 --> 00:17:40.000]  十幾歲
[00:17:40.000 --> 00:17:42.000]  土生土長
[00:17:42.000 --> 00:17:44.000]  想幫他
[00:17:44.000 --> 00:17:46.000]  最近
[00:17:46.000 --> 00:17:48.000]  情緒很困擾
[00:17:48.000 --> 00:17:52.000]  覺得自己有depression
[00:17:52.000 --> 00:17:54.000]  覺得
[00:17:54.000 --> 00:17:56.000]  他突然意識到
[00:17:56.000 --> 00:17:58.000]  近這一年
[00:17:58.000 --> 00:18:00.000]  突然一個十幾歲的年輕人
[00:18:00.000 --> 00:18:02.000]  意識到
[00:18:02.000 --> 00:18:04.000]  生命很短暫
[00:18:04.000 --> 00:18:08.000]  最終我們會離開
[00:18:08.000 --> 00:18:10.000]  we will pass away
[00:18:10.000 --> 00:18:12.000]  於是他想起
[00:18:12.000 --> 00:18:14.000]  他想起這件事的時候
[00:18:14.000 --> 00:18:16.000]  他就覺得很困擾他
[00:18:16.000 --> 00:18:18.000]  想起人生的短暫
[00:18:18.000 --> 00:18:20.000]  生命要面對死亡
[00:18:20.000 --> 00:18:22.000]  走不掉
[00:18:22.000 --> 00:18:24.000]  這個問題
[00:18:24.000 --> 00:18:26.000]  我不知道是不是疫情
[00:18:26.000 --> 00:18:28.000]  COVID
[00:18:28.000 --> 00:18:30.000]  令到人開始想這件事
[00:18:30.000 --> 00:18:32.000]  或者令到人
[00:18:32.000 --> 00:18:34.000]  不能避免
[00:18:34.000 --> 00:18:36.000]  以往可能生活好好的
[00:18:36.000 --> 00:18:38.000]  世界好像
[00:18:38.000 --> 00:18:40.000]  很有秩序
[00:18:40.000 --> 00:18:42.000]  可能不需要掛問這些
[00:18:42.000 --> 00:18:44.000]  但是可能因為這個原因
[00:18:44.000 --> 00:18:46.000]  他就問多一些
[00:18:46.000 --> 00:18:48.000]  十幾歲
[00:18:48.000 --> 00:18:50.000]  十幾歲通常是想什麼
[00:18:50.000 --> 00:18:52.000]  十幾歲通常是開開心心
[00:18:52.000 --> 00:18:54.000]  玩
[00:18:54.000 --> 00:18:56.000]  花父母的錢
[00:18:56.000 --> 00:18:58.000]  買你喜歡買的東西
[00:18:58.000 --> 00:19:00.000]  去你想去的地方
[00:19:00.000 --> 00:19:02.000]  十幾歲通常都是冒險者
[00:19:02.000 --> 00:19:04.000]  那些會take risk
[00:19:04.000 --> 00:19:06.000]  所以為什麼
[00:19:06.000 --> 00:19:08.000]  十幾二十歲
[00:19:08.000 --> 00:19:10.000]  開車的時候
[00:19:10.000 --> 00:19:12.000]  因為撞車的是他們
[00:19:12.000 --> 00:19:14.000]  不代表年老的不開快車
[00:19:14.000 --> 00:19:16.000]  年少的開快車的機會
[00:19:16.000 --> 00:19:18.000]  一定是大過
[00:19:18.000 --> 00:19:20.000]  年長的
[00:19:20.000 --> 00:19:22.000]  還有他們魯莽的程度會多一些
[00:19:22.000 --> 00:19:24.000]  不代表年長不魯莽
[00:19:24.000 --> 00:19:26.000]  我們都可能會魯莽
[00:19:26.000 --> 00:19:28.000]  但是年輕的都會開快車
[00:19:28.000 --> 00:19:30.000]  會瘋了
[00:19:30.000 --> 00:19:32.000]  三個字就是不怕死
[00:19:32.000 --> 00:19:34.000]  他們怎會想死
[00:19:34.000 --> 00:19:36.000]  十幾歲的年輕人
[00:19:36.000 --> 00:19:38.000]  十幾歲的年輕人很有趣
[00:19:38.000 --> 00:19:40.000]  很有趣
[00:19:40.000 --> 00:19:42.000]  我們text幫他
[00:19:42.000 --> 00:19:44.000]  開解他
[00:19:44.000 --> 00:19:46.000]  我相信
[00:19:46.000 --> 00:19:48.000]  這個十幾歲的年輕人
[00:19:48.000 --> 00:19:50.000]  他心智是
[00:19:50.000 --> 00:19:52.000]  很成熟
[00:19:52.000 --> 00:19:54.000]  很mature
[00:19:54.000 --> 00:19:56.000]  十幾歲
[00:19:56.000 --> 00:19:58.000]  他就會想
[00:19:58.000 --> 00:20:00.000]  Where is the final destination
[00:20:00.000 --> 00:20:02.000]  如果final destination
[00:20:02.000 --> 00:20:04.000]  即是死
[00:20:04.000 --> 00:20:06.000]  即是死
[00:20:06.000 --> 00:20:08.000]  Oh my god
[00:20:08.000 --> 00:20:10.000]  那我怎麼辦
[00:20:10.000 --> 00:20:12.000]  你不想這件事的時候
[00:20:12.000 --> 00:20:14.000]  你怎會evaluate
[00:20:14.000 --> 00:20:16.000]  去評估一下
[00:20:16.000 --> 00:20:18.000]  你現在走的方向
[00:20:18.000 --> 00:20:20.000]  你是為了什麼而去生存
[00:20:20.000 --> 00:20:22.000]  為什麼我說他成熟
[00:20:22.000 --> 00:20:24.000]  因為成熟
[00:20:24.000 --> 00:20:26.000]  可能比所有年長的人成熟
[00:20:26.000 --> 00:20:28.000]  因為我們最終想到的
[00:20:28.000 --> 00:20:30.000]  通常是什麼
[00:20:30.000 --> 00:20:32.000]  退休
[00:20:32.000 --> 00:20:34.000]  我們未求的就是想退休
[00:20:34.000 --> 00:20:36.000]  不用工作
[00:20:36.000 --> 00:20:38.000]  不用工作
[00:20:38.000 --> 00:20:40.000]  然後就不斷工作
[00:20:40.000 --> 00:20:42.000]  誰知道到我們退休的年齡
[00:20:42.000 --> 00:20:44.000]  老了身體又不好
[00:20:44.000 --> 00:20:46.000]  我們想退休去哪裡玩
[00:20:46.000 --> 00:20:48.000]  哪裡吃
[00:20:48.000 --> 00:20:50.000]  誰知道又走不動
[00:20:50.000 --> 00:20:52.000]  有錢又吃不到那些東西
[00:20:52.000 --> 00:20:54.000]  吃了那些東西
[00:20:54.000 --> 00:20:56.000]  吃了之後就要去ICU
[00:20:56.000 --> 00:20:58.000]  你又不夠膽吃
[00:20:58.000 --> 00:21:00.000]  我們想的終點
[00:21:00.000 --> 00:21:02.000]  我們想的終點就是什麼
[00:21:02.000 --> 00:21:04.000]  retirement
[00:21:04.000 --> 00:21:06.000]  我們說retirement真的好
[00:21:06.000 --> 00:21:08.000]  你都沒有想過retirement
[00:21:08.000 --> 00:21:10.000]  it's a risk
[00:21:10.000 --> 00:21:12.000]  你沒聽過很多retired的人
[00:21:12.000 --> 00:21:14.000]  沒工作
[00:21:14.000 --> 00:21:16.000]  they get depressed
[00:21:16.000 --> 00:21:18.000]  因為價值都沒有了
[00:21:18.000 --> 00:21:20.000]  我還生存在這裡幹什麼
[00:21:20.000 --> 00:21:22.000]  這個年輕人有什麼maturity
[00:21:22.000 --> 00:21:24.000]  就是他way beyond
[00:21:24.000 --> 00:21:26.000]  你retirement
[00:21:26.000 --> 00:21:28.000]  他不會說我們六十幾歲的時候
[00:21:28.000 --> 00:21:30.000]  六十幾歲我們要退休
[00:21:30.000 --> 00:21:32.000]  SSN又不夠錢
[00:21:32.000 --> 00:21:34.000]  等等
[00:21:34.000 --> 00:21:36.000]  他不是想那些東西
[00:21:36.000 --> 00:21:38.000]  他去想reality
[00:21:38.000 --> 00:21:40.000]  final destination
[00:21:40.000 --> 00:21:42.000]  最後的目的地
[00:21:42.000 --> 00:21:44.000]  你想清楚的時候
[00:21:44.000 --> 00:21:46.000]  你才可以評估到底我現在是為了什麼
[00:21:46.000 --> 00:21:48.000]  for what
[00:21:48.000 --> 00:21:50.000]  I'm on the journey
[00:21:50.000 --> 00:21:52.000]  回到剛才的比喻
[00:21:52.000 --> 00:21:54.000]  你去旅行的時候
[00:21:54.000 --> 00:21:56.000]  你不會沒有final destination
[00:21:56.000 --> 00:21:58.000]  到哪裡去就是目的地
[00:21:58.000 --> 00:22:00.000]  這個就很廢
[00:22:00.000 --> 00:22:02.000]  人生其實都是
[00:22:02.000 --> 00:22:04.000]  想清楚你的final destination
[00:22:04.000 --> 00:22:06.000]  我去開打他的時候
[00:22:06.000 --> 00:22:08.000]  他不回教會
[00:22:08.000 --> 00:22:10.000]  我們就認識了一間教會
[00:22:10.000 --> 00:22:12.000]  我們就
[00:22:12.000 --> 00:22:14.000]  在第二個state
[00:22:14.000 --> 00:22:16.000]  我們就介紹了他
[00:22:16.000 --> 00:22:18.000]  去那間教會
[00:22:18.000 --> 00:22:20.000]  那裡有個youth group
[00:22:20.000 --> 00:22:22.000]  有個青年的團體
[00:22:22.000 --> 00:22:24.000]  他很乖
[00:22:24.000 --> 00:22:26.000]  開始有一點
[00:22:26.000 --> 00:22:28.000]  我們為他祈禱
[00:22:28.000 --> 00:22:30.000]  希望他能夠
[00:22:30.000 --> 00:22:32.000]  be enlightened
[00:22:32.000 --> 00:22:34.000]  想清楚
[00:22:34.000 --> 00:22:38.000]  你試想想基督教信仰是很relevant的東西
[00:22:38.000 --> 00:22:40.000]  因為死你死定了
[00:22:40.000 --> 00:22:44.000]  如果那個死定了
[00:22:44.000 --> 00:22:46.000]  是你的final destination
[00:22:46.000 --> 00:22:48.000]  這樣就很可憐
[00:22:48.000 --> 00:22:50.000]  這樣就很廢
[00:22:50.000 --> 00:22:52.000]  上行之師
[00:22:52.000 --> 00:22:54.000]  on the journey
[00:22:54.000 --> 00:22:56.000]  去找什麼
[00:22:56.000 --> 00:22:58.000]  誰是我們的final destination
[00:22:58.000 --> 00:23:00.000]  聖經
[00:23:00.000 --> 00:23:02.000]  告訴我們人生最終的目的地
[00:23:02.000 --> 00:23:04.000]  是上帝的心
[00:23:04.000 --> 00:23:06.000]  是
[00:23:06.000 --> 00:23:08.000]  in the presence of God
[00:23:08.000 --> 00:23:10.000]  在上帝的同在裡
[00:23:10.000 --> 00:23:12.000]  舊約我們剛才說了
[00:23:12.000 --> 00:23:14.000]  新約也有
[00:23:14.000 --> 00:23:16.000]  這樣的概念
[00:23:16.000 --> 00:23:18.000]  新約我們選了幾段經文
[00:23:18.000 --> 00:23:20.000]  彼得前書第二章
[00:23:20.000 --> 00:23:22.000]  十個字
[00:23:22.000 --> 00:23:24.000]  他說親愛的弟兄姊妹
[00:23:24.000 --> 00:23:26.000]  你們是
[00:23:26.000 --> 00:23:28.000]  什麼
[00:23:28.000 --> 00:23:30.000]  不是根深蒂固
[00:23:30.000 --> 00:23:32.000]  落地生根的人
[00:23:32.000 --> 00:23:34.000]  你們是客類
[00:23:34.000 --> 00:23:36.000]  是寄居
[00:23:36.000 --> 00:23:38.000]  you are alien
[00:23:38.000 --> 00:23:40.000]  不是外星人
[00:23:40.000 --> 00:23:42.000]  大家那個是綠卡
[00:23:42.000 --> 00:23:44.000]  叫你alien
[00:23:44.000 --> 00:23:46.000]  不屬於這個地方
[00:23:46.000 --> 00:23:48.000]  不過被你拘留
[00:23:48.000 --> 00:23:50.000]  是要寄居的
[00:23:50.000 --> 00:23:52.000]  彼得說什麼
[00:23:52.000 --> 00:23:54.000]  我勸你們要禁戒肉體的情慾
[00:23:54.000 --> 00:23:56.000]  這情慾是和你
[00:23:56.000 --> 00:23:58.000]  神的心靈
[00:23:58.000 --> 00:24:00.000]  神進入了你的心靈
[00:24:00.000 --> 00:24:02.000]  你的靈魂不斷的增淺
[00:24:02.000 --> 00:24:04.000]  你們活在外邦人中間
[00:24:04.000 --> 00:24:06.000]  要品行斷情
[00:24:06.000 --> 00:24:08.000]  要讓那些人
[00:24:08.000 --> 00:24:10.000]  雖然毀謗你們是作惡的
[00:24:10.000 --> 00:24:12.000]  會因看見你們的好行為
[00:24:12.000 --> 00:24:14.000]  而在監察的日子
[00:24:14.000 --> 00:24:16.000]  就是上帝來審判的日子
[00:24:16.000 --> 00:24:18.000]  歸榮耀彼實
[00:24:18.000 --> 00:24:20.000]  看不看到你的身份
[00:24:20.000 --> 00:24:22.000]  你的身份
[00:24:22.000 --> 00:24:24.000]  不是美國的公民
[00:24:24.000 --> 00:24:26.000]  不是中國的公民
[00:24:26.000 --> 00:24:28.000]  不是任何一個地上國度的公民
[00:24:28.000 --> 00:24:30.000]  這不是你的身份
[00:24:30.000 --> 00:24:32.000]  你最重要的身份
[00:24:32.000 --> 00:24:34.000]  是外星人在地球上
[00:24:34.000 --> 00:24:36.000]  你去某個地方
[00:24:36.000 --> 00:24:38.000]  你是去某個地方的
[00:24:38.000 --> 00:24:40.000]  客類寄居的
[00:24:40.000 --> 00:24:42.000]  輕便的
[00:24:42.000 --> 00:24:44.000]  外星人在地球上
[00:24:44.000 --> 00:24:46.000]  是去歸的
[00:24:46.000 --> 00:24:48.000]  輕便的在旅行的
[00:24:48.000 --> 00:24:50.000]  去最後的目的地
[00:24:50.000 --> 00:24:52.000]  那就是最終的那一天
[00:24:52.000 --> 00:24:54.000]  你要去見上帝的那一天
[00:24:54.000 --> 00:24:56.000]  彼得前書很有趣
[00:24:56.000 --> 00:24:58.000]  第二章在這裡
[00:24:58.000 --> 00:25:00.000]  到第五章最後那幾節
[00:25:00.000 --> 00:25:02.000]  他說什麼
[00:25:02.000 --> 00:25:04.000]  彼得寫話
[00:25:04.000 --> 00:25:06.000]  他說我簡單寫了這封信
[00:25:06.000 --> 00:25:08.000]  寫了五章
[00:25:08.000 --> 00:25:10.000]  勸你們
[00:25:10.000 --> 00:25:12.000]  又證明這恩是真實的恩典
[00:25:12.000 --> 00:25:14.000]  我們務要在這恩典上
[00:25:14.000 --> 00:25:16.000]  站立得住
[00:25:16.000 --> 00:25:18.000]  不要跌低站立得住
[00:25:18.000 --> 00:25:20.000]  在巴比倫與你同盟
[00:25:20.000 --> 00:25:22.000]  揀選的教會
[00:25:22.000 --> 00:25:24.000]  也都向你們問安
[00:25:24.000 --> 00:25:26.000]  願平安
[00:25:26.000 --> 00:25:28.000]  歸於你們所有在基督裡面的人
[00:25:28.000 --> 00:25:30.000]  在巴比倫
[00:25:30.000 --> 00:25:32.000]  為什麼是巴比倫
[00:25:32.000 --> 00:25:34.000]  彼得肯定不是巴比倫
[00:25:34.000 --> 00:25:36.000]  因為大概當時的時候
[00:25:36.000 --> 00:25:38.000]  主後六十幾年的時候
[00:25:38.000 --> 00:25:40.000]  就是彼得殉道之前
[00:25:40.000 --> 00:25:42.000]  在羅姆
[00:25:42.000 --> 00:25:44.000]  怎麼會寫了巴比倫
[00:25:44.000 --> 00:25:46.000]  這個其實是一個很長久的
[00:25:46.000 --> 00:25:48.000]  猶太人的傳統
[00:25:48.000 --> 00:25:51.000]  因為在舊約裡面最出名巴比倫的就是
[00:25:51.000 --> 00:25:53.000]  將猶太人
[00:25:53.000 --> 00:25:55.000]  去到流放
[00:25:55.000 --> 00:25:57.000]  exile他們
[00:25:57.000 --> 00:25:59.000]  去迫害他們
[00:25:59.000 --> 00:26:01.000]  所以對彼得來說
[00:26:01.000 --> 00:26:04.000]  對當時第一世紀初代的基督徒來說
[00:26:04.000 --> 00:26:07.000]  巴比倫就是一個的code name
[00:26:07.000 --> 00:26:10.000]  就是一種政權在迫害他們
[00:26:10.000 --> 00:26:12.000]  那個其實就是
[00:26:12.000 --> 00:26:14.000]  不是真的巴比倫
[00:26:14.000 --> 00:26:16.000]  是羅馬
[00:26:16.000 --> 00:26:17.000]  羅馬帝國
[00:26:17.000 --> 00:26:19.000]  在迫害教會
[00:26:19.000 --> 00:26:21.000]  或者用不同的方法去引誘教會
[00:26:21.000 --> 00:26:24.000]  或者去到打散教會
[00:26:24.000 --> 00:26:26.000]  巴比倫就是一個代號
[00:26:26.000 --> 00:26:28.000]  是猶太人會這樣說的
[00:26:28.000 --> 00:26:32.000]  每逢是一些敵對教會
[00:26:32.000 --> 00:26:34.000]  敵對上帝國度的
[00:26:34.000 --> 00:26:36.000]  那些就是巴比倫
[00:26:36.000 --> 00:26:39.000]  所以你看到作者彼得
[00:26:39.000 --> 00:26:42.000]  是在流亡裡面
[00:26:42.000 --> 00:26:44.000]  他還沒有回家
[00:26:44.000 --> 00:26:46.000]  哪裡有他家
[00:26:46.000 --> 00:26:48.000]  當然不是巴比倫
[00:26:48.000 --> 00:26:50.000]  耶路撒冷
[00:26:50.000 --> 00:26:53.000]  真正的耶路撒冷就是基督徒
[00:26:53.000 --> 00:26:55.000]  你想想新約
[00:26:55.000 --> 00:26:57.000]  除了這裡還有很多
[00:26:57.000 --> 00:26:59.000]  其實你翻開新約第一本書
[00:26:59.000 --> 00:27:01.000]  你就知道
[00:27:01.000 --> 00:27:02.000]  Christian
[00:27:02.000 --> 00:27:04.000]  信主的人
[00:27:04.000 --> 00:27:06.000]  信耶穌的人
[00:27:06.000 --> 00:27:08.000]  其實就是on the journey
[00:27:08.000 --> 00:27:12.000]  你記得耶穌對門徒說的第一句話嗎
[00:27:12.000 --> 00:27:14.000]  跟隨我
[00:27:14.000 --> 00:27:16.000]  follow me
[00:27:16.000 --> 00:27:18.000]  當他在教會裡召門徒的時候
[00:27:18.000 --> 00:27:20.000]  他說跟隨我
[00:27:20.000 --> 00:27:21.000]  follow me的時候
[00:27:21.000 --> 00:27:22.000]  他literally
[00:27:22.000 --> 00:27:24.000]  實體他真的說了
[00:27:24.000 --> 00:27:25.000]  you follow me
[00:27:25.000 --> 00:27:26.000]  you follow me
[00:27:26.000 --> 00:27:27.000]  behind my back
[00:27:27.000 --> 00:27:29.000]  你跟隨我
[00:27:29.000 --> 00:27:32.000]  always on the journey
[00:27:32.000 --> 00:27:34.000]  最後一段聖經
[00:27:34.000 --> 00:27:36.000]  希伯來書第十二章
[00:27:36.000 --> 00:27:39.000]  這裡又是說journey
[00:27:39.000 --> 00:27:40.000]  因為之前十一章
[00:27:40.000 --> 00:27:42.000]  所謂英雄榜
[00:27:42.000 --> 00:27:45.000]  一直都是說舊約裡面的
[00:27:45.000 --> 00:27:47.000]  所謂信心的英雄
[00:27:47.000 --> 00:27:48.000]  神的子民
[00:27:48.000 --> 00:27:49.000]  阿不拉罕
[00:27:49.000 --> 00:27:50.000]  以撒等等
[00:27:50.000 --> 00:27:55.000]  就是說他們在找一個eternal city
[00:27:55.000 --> 00:27:57.000]  那個eternal city不是在地上
[00:27:57.000 --> 00:28:00.000]  而是在天上將來要來
[00:28:00.000 --> 00:28:03.000]  他們個個都沒有家
[00:28:03.000 --> 00:28:05.000]  真正的家在天上
[00:28:05.000 --> 00:28:07.000]  在上帝裡面
[00:28:07.000 --> 00:28:08.000]  你查一查第十一章
[00:28:08.000 --> 00:28:10.000]  偏偏沒有說的是什麼
[00:28:10.000 --> 00:28:11.000]  就是聖殿
[00:28:11.000 --> 00:28:12.000]  沒有說聖殿
[00:28:12.000 --> 00:28:14.000]  因為聖殿對猶太人來說
[00:28:14.000 --> 00:28:16.000]  其實就是
[00:28:16.000 --> 00:28:18.000]  很多時候令他們停下來
[00:28:18.000 --> 00:28:21.000]  他們以為有個building就好了
[00:28:21.000 --> 00:28:23.000]  有個這樣的物業就好了
[00:28:23.000 --> 00:28:25.000]  是多麼輝煌的東西
[00:28:25.000 --> 00:28:26.000]  我們就停下來
[00:28:26.000 --> 00:28:28.000]  我們就沒有上路
[00:28:28.000 --> 00:28:31.000]  十一章偏偏沒有說建聖殿
[00:28:31.000 --> 00:28:36.000]  猶太人最夢寐以求的就是聖殿
[00:28:36.000 --> 00:28:38.000]  就是他們能夠坐立
[00:28:38.000 --> 00:28:39.000]  能夠settle down
[00:28:39.000 --> 00:28:40.000]  偏偏第十一章
[00:28:40.000 --> 00:28:42.000]  希伯來書就沒有說
[00:28:42.000 --> 00:28:45.000]  就是說個個都在跑步
[00:28:45.000 --> 00:28:47.000]  你有沒有跑馬拉松
[00:28:47.000 --> 00:28:48.000]  在跑步
[00:28:48.000 --> 00:28:51.000]  你在去一個destination
[00:28:51.000 --> 00:28:55.000]  在衝線去到一個final outcome
[00:28:55.000 --> 00:28:57.000]  然後第十二章就說
[00:28:57.000 --> 00:29:02.000]  所以我們有這樣多的見證人
[00:29:02.000 --> 00:29:06.000]  好像在運動場上看著我們
[00:29:06.000 --> 00:29:08.000]  跑的時候如同雲彩圍繞著我們
[00:29:08.000 --> 00:29:10.000]  我們就應該做什麼
[00:29:10.000 --> 00:29:13.000]  要輕便一點
[00:29:13.000 --> 00:29:15.000]  卸下我們什麼
[00:29:15.000 --> 00:29:17.000]  一些纏累我們的罪
[00:29:17.000 --> 00:29:19.000]  忍耐的心
[00:29:19.000 --> 00:29:26.000]  去奔跑在我們前面的道路
[00:29:26.000 --> 00:29:31.000]  然後他就說耶穌基督
[00:29:31.000 --> 00:29:34.000]  耶穌基督也是這樣
[00:29:34.000 --> 00:29:35.000]  我們的主
[00:29:35.000 --> 00:29:40.000]  他也是仰望前面的終點
[00:29:40.000 --> 00:29:43.000]  為我們信心創始成中的耶穌
[00:29:43.000 --> 00:29:45.000]  擺在前面
[00:29:45.000 --> 00:29:47.000]  ahead of him
[00:29:47.000 --> 00:29:48.000]  他的起龍
[00:29:48.000 --> 00:29:50.000]  衝線那種的起龍
[00:29:50.000 --> 00:29:52.000]  輕看了現在有的羞辱
[00:29:52.000 --> 00:29:55.000]  甚至是忍受十字架的痛苦
[00:29:55.000 --> 00:29:57.000]  如今他去哪了
[00:29:57.000 --> 00:29:59.000]  他真的坐在上帝的同在裡
[00:29:59.000 --> 00:30:02.000]  坐在上帝的右邊
[00:30:02.000 --> 00:30:04.000]  這就是一個progress
[00:30:04.000 --> 00:30:06.000]  一個journey
[00:30:06.000 --> 00:30:07.000]  我不是很確定
[00:30:07.000 --> 00:30:09.000]  你信了主這麼久
[00:30:09.000 --> 00:30:10.000]  有沒有想過
[00:30:10.000 --> 00:30:13.000]  到底你是在去哪裡
[00:30:13.000 --> 00:30:16.000]  Where are you going
[00:30:16.000 --> 00:30:17.000]  你的destination
[00:30:17.000 --> 00:30:18.000]  你的終點
[00:30:18.000 --> 00:30:21.000]  你的目的地在哪裡
[00:30:21.000 --> 00:30:22.000]  你有沒有想過
[00:30:22.000 --> 00:30:25.000]  如果只是死硬兩個字的話
[00:30:25.000 --> 00:30:28.000]  我就覺得很廢了
[00:30:28.000 --> 00:30:30.000]  但如果way beyond
[00:30:30.000 --> 00:30:32.000]  是去到上帝的裡面
[00:30:32.000 --> 00:30:34.000]  是一個永恆的裡面
[00:30:34.000 --> 00:30:37.000]  你現在走的道路
[00:30:37.000 --> 00:30:38.000]  或者你做的選擇
[00:30:38.000 --> 00:30:42.000]  就應該是不同的
[00:30:42.000 --> 00:30:45.000]  你的家庭的選擇
[00:30:45.000 --> 00:30:47.000]  婚姻的選擇
[00:30:47.000 --> 00:30:49.000]  你對你兒女的選擇
[00:30:49.000 --> 00:30:52.000]  不只是她去哪間學校
[00:30:52.000 --> 00:30:55.000]  不只是我住在哪個地方比較好
[00:30:55.000 --> 00:30:57.000]  那些都重要
[00:30:57.000 --> 00:31:00.000]  但不是最重要的
[00:31:00.000 --> 00:31:03.000]  不只是我的身體要保健等等
[00:31:03.000 --> 00:31:05.000]  這都是中站
[00:31:05.000 --> 00:31:06.000]  中間的站
[00:31:06.000 --> 00:31:09.000]  不是最終的目的地
[00:31:09.000 --> 00:31:10.000]  你有沒有想過
[00:31:10.000 --> 00:31:12.000]  你的目的地在哪裡
[00:31:12.000 --> 00:31:15.000]  上行之師就告訴我
[00:31:15.000 --> 00:31:18.000]  We are on a pilgrim
[00:31:18.000 --> 00:31:21.000]  我們中間的一些年長的基督徒
[00:31:21.000 --> 00:31:23.000]  可能就聽過
[00:31:23.000 --> 00:31:26.000]  以前在17世紀的時候
[00:31:26.000 --> 00:31:29.000]  有一個人叫John Bunyan
[00:31:29.000 --> 00:31:32.000]  他寫了一本小說
[00:31:32.000 --> 00:31:35.000]  叫做Pilgrim's Progress
[00:31:35.000 --> 00:31:39.000]  Pilgrim's Progress是一本經典
[00:31:39.000 --> 00:31:41.000]  17世紀已經面世
[00:31:41.000 --> 00:31:42.000]  然後有不同的翻譯
[00:31:42.000 --> 00:31:44.000]  中文也有 英文也有
[00:31:44.000 --> 00:31:46.000]  叫做《天路歷程》
[00:31:46.000 --> 00:31:48.000]  整本小說講什麼
[00:31:48.000 --> 00:31:50.000]  就是講一個基督徒
[00:31:50.000 --> 00:31:51.000]  信主之後
[00:31:51.000 --> 00:31:53.000]  他往中站
[00:31:53.000 --> 00:31:55.000]  最終的目的地
[00:31:55.000 --> 00:31:56.000]  天國的旅程
[00:31:56.000 --> 00:31:58.000]  中間他預見的是什麼
[00:31:58.000 --> 00:32:00.000]  在中間的路途
[00:32:00.000 --> 00:32:02.000]  他在小說裡 故事裡
