
[00:00:00.000 --> 00:00:03.000]  我們來到《舊約》網上的第四集
[00:19:31.400 --> 00:19:34.400]  耶利米蘇三十四章
[00:19:34.400 --> 00:19:37.400]  也同樣有一個這樣的描述
[00:19:37.400 --> 00:19:42.400]  耶和華指控背約的以色列民眾
[00:19:42.400 --> 00:19:43.400]  他說他們沒有去到里行
[00:19:43.400 --> 00:19:45.400]  在我面前所立的誓言
[00:19:45.400 --> 00:19:47.400]  立約的誓言
[00:19:47.400 --> 00:19:50.400]  就是他們將牛獨劈開一兩半
[00:19:50.400 --> 00:19:54.400]  並且從兩半中間走過去的時候
[00:19:54.400 --> 00:19:56.400]  立下的誓約
[00:19:56.400 --> 00:19:58.400]  這裡說到
[00:19:58.400 --> 00:20:00.400]  祭物分開兩半
[00:20:00.400 --> 00:20:03.400]  立約的雙方在中間走過
[00:20:03.400 --> 00:20:04.400]  然後起誓
[00:20:04.400 --> 00:20:07.400]  以性命自己來擔保
[00:20:07.400 --> 00:20:09.400]  不會背約
[00:20:09.400 --> 00:20:11.400]  所以十五章十八節
[00:20:11.400 --> 00:20:15.400]  耶和華與阿不蘭立約
[00:20:15.400 --> 00:20:16.400]  原文其實是
[00:20:16.400 --> 00:20:18.400]  Cut a covenant
[00:20:18.400 --> 00:20:20.400]  切割立約
[00:20:20.400 --> 00:20:23.400]  就是斬開這些祭神
[00:20:23.400 --> 00:20:25.400]  來起誓立約
[00:20:25.400 --> 00:20:27.400]  看回這個故事
[00:20:27.400 --> 00:20:29.400]  到底發生什麼事
[00:20:29.400 --> 00:20:31.400]  十五章第十七節
[00:20:31.400 --> 00:20:33.400]  日落天黑的時候
[00:20:33.400 --> 00:20:35.400]  忽然有無煙的路
[00:20:35.400 --> 00:20:36.400]  燒著的火把
[00:20:36.400 --> 00:20:40.400]  從祭禮的玉塊中經過
[00:20:40.400 --> 00:20:42.400]  就在那時候
[00:20:42.400 --> 00:20:45.400]  耶和華與阿不蘭立約
[00:20:45.400 --> 00:20:46.400]  跟祂說
[00:20:46.400 --> 00:20:48.400]  這塊地會賜給祢的後裔
[00:20:48.400 --> 00:20:52.400]  就是埃及河直到丘法拉底河之間
[00:20:52.400 --> 00:20:54.400]  這塊迦南地
[00:20:54.400 --> 00:20:56.400]  火把煙
[00:20:56.400 --> 00:20:59.400]  經常是上帝出現的景象
[00:20:59.400 --> 00:21:02.400]  在祭物中間經過
[00:21:02.400 --> 00:21:04.400]  代表上帝
[00:21:04.400 --> 00:21:07.400]  用自己的生命來保證
[00:21:07.400 --> 00:21:09.400]  保證祂的說話
[00:21:09.400 --> 00:21:10.400]  祂的應許
[00:21:10.400 --> 00:21:12.400]  一定會成就
[00:21:12.400 --> 00:21:14.400]  即是對阿不蘭立約說
[00:21:14.400 --> 00:21:17.400]  我是掌管你的將來
[00:21:17.400 --> 00:21:19.400]  一定會在你身上
[00:21:19.400 --> 00:21:21.400]  成就我的工作
[00:21:21.400 --> 00:21:23.400]  我是掌管神的子民
[00:21:23.400 --> 00:21:25.400]  每一個的將來
[00:21:25.400 --> 00:21:27.400]  即使你現在看不見
[00:21:27.400 --> 00:21:29.400]  你現在摸不清
[00:21:29.400 --> 00:21:32.400]  在阿不拉罕的故事中
[00:21:32.400 --> 00:21:37.400]  一直都是纏繞著信心的問題
[00:21:37.400 --> 00:21:39.400]  信心是什麼?
[00:21:39.400 --> 00:21:43.400]  有人用信心來下一個定義
[00:21:43.400 --> 00:21:46.400]  可以說我拍胸口就是信心
[00:21:46.400 --> 00:21:50.400]  或者我只熟悉一些基督教的術語
[00:21:50.400 --> 00:21:52.400]  就叫信耶穌
[00:21:52.400 --> 00:21:54.400]  或者有些人覺得
[00:21:54.400 --> 00:21:57.400]  信仰是反理性的
[00:21:57.400 --> 00:21:58.400]  不講理由
[00:21:58.400 --> 00:22:01.400]  在阿不拉罕的故事中
[00:22:01.400 --> 00:22:03.400]  信是什麼?
[00:22:03.400 --> 00:22:08.400]  信的元素就是一個效忠
[00:22:08.400 --> 00:22:10.400]  一個偉神
[00:22:10.400 --> 00:22:14.400]  等候或者相信
[00:22:14.400 --> 00:22:18.400]  上帝的應許一定會實現
[00:22:18.400 --> 00:22:20.400]  在等候當中
[00:22:20.400 --> 00:22:23.400]  去認定神的說話
[00:22:23.400 --> 00:22:25.400]  神的應許
[00:22:25.400 --> 00:22:28.400]  必定會兌現
[00:22:28.400 --> 00:22:31.400]  即使現在眼睛不能夠見到
[00:22:31.400 --> 00:22:33.400]  再看大一點的圖畫
[00:22:33.400 --> 00:22:37.400]  可以想想神對阿不拉罕說過什麼
[00:22:37.400 --> 00:22:39.400]  就是給他後裔
[00:22:39.400 --> 00:22:41.400]  給他土地
[00:22:41.400 --> 00:22:43.400]  但記得第十二章的時候
[00:22:43.400 --> 00:22:46.400]  上帝真正的應許是什麼?
[00:22:46.400 --> 00:22:48.400]  要使阿不拉罕成為大國
[00:22:48.400 --> 00:22:52.400]  所以要有兒子的應許
[00:22:52.400 --> 00:22:54.400]  要使他成為大國
[00:22:54.400 --> 00:22:56.400]  所以要有土地的應許
[00:22:56.400 --> 00:22:57.400]  但最終要做什麼?
[00:22:57.400 --> 00:22:59.400]  就是要藉著阿不拉罕
[00:22:59.400 --> 00:23:01.400]  使他成為祝福
[00:23:01.400 --> 00:23:04.400]  使他能夠祝福萬國
[00:23:04.400 --> 00:23:06.400]  在他身上能夠見證到
[00:23:06.400 --> 00:23:09.400]  上帝自己的榮耀
[00:23:09.400 --> 00:23:13.400]  這才是上帝對阿不拉罕的應許
[00:23:13.400 --> 00:23:15.400]  再看遠一點
[00:23:15.400 --> 00:23:17.400]  神的呼召
[00:23:17.400 --> 00:23:21.400]  叫阿不拉罕成為萬國的祝福
[00:23:21.400 --> 00:23:23.400]  有應許之地
[00:23:23.400 --> 00:23:25.400]  有君王會出現
[00:23:25.400 --> 00:23:27.400]  最後會有救主出現
[00:23:27.400 --> 00:23:29.400]  其實這些應許
[00:23:29.400 --> 00:23:31.400]  你看看整個故事
[00:23:31.400 --> 00:23:36.400]  都沒有在阿不拉罕的生命裡面兌現
[00:23:36.400 --> 00:23:42.400]  甚至整個救約到最後真正成就的時候
[00:23:42.400 --> 00:23:45.400]  是在耶穌基督的十字架上
[00:23:45.400 --> 00:23:47.400]  但在阿不拉罕身上
[00:23:47.400 --> 00:23:49.400]  要讓他的信心
[00:23:49.400 --> 00:23:51.400]  雖然要等候
[00:23:51.400 --> 00:23:56.400]  雖然未必現在能夠見到他兌現
[00:23:56.400 --> 00:23:58.400]  但他相信的
[00:23:58.400 --> 00:24:03.400]  就是上帝最終一定會成就他每一句說話
[00:24:03.400 --> 00:24:05.400]  每一句說話都不會落空
[00:24:05.400 --> 00:24:09.400]  這就是阿不拉罕的信心
[00:24:09.400 --> 00:24:11.400]  一個等候的信心
[00:24:11.400 --> 00:24:16.400]  一個願意堅定盼望的信心
[00:24:16.400 --> 00:24:19.400]  疫情影響全球
[00:24:19.400 --> 00:24:21.400]  在疫情裡
[00:24:21.400 --> 00:24:25.400]  等可能成為一個常態
[00:24:25.400 --> 00:24:27.400]  我們每個人都在等
[00:24:27.400 --> 00:24:29.400]  等著什麼時候疫情會過
[00:24:29.400 --> 00:24:32.400]  等著什麼時候某些事情會重開
[00:24:32.400 --> 00:24:34.400]  隔離又要等
[00:24:34.400 --> 00:24:37.400]  等多久
[00:24:37.400 --> 00:24:39.400]  我們在等候裡
[00:24:39.400 --> 00:24:42.400]  實在不容易過
[00:24:42.400 --> 00:24:45.400]  但阿不拉罕的信心說
[00:24:45.400 --> 00:24:50.400]  認定的是神必定會帶領著未來
[00:24:50.400 --> 00:24:54.400]  遠勝過我們自己能夠把握障礙
[00:24:54.400 --> 00:24:58.400]  現在人的眼睛看不清楚
[00:24:58.400 --> 00:25:00.400]  但我們深信
[00:25:00.400 --> 00:25:04.400]  神會完成自己的工作
[00:25:04.400 --> 00:25:06.400]  會繼續去見證自己
[00:25:06.400 --> 00:25:08.400]  現在能否見到?
[00:25:08.400 --> 00:25:10.400]  可能能見到的東西
[00:25:10.400 --> 00:25:12.400]  剛剛相反
[00:25:12.400 --> 00:25:14.400]  有新聞報導
[00:25:14.400 --> 00:25:16.400]  甚至說不少教會
[00:25:16.400 --> 00:25:20.400]  因為過去一年多的疫情解散
[00:25:20.400 --> 00:25:24.400]  我認識有一兩間在附近的教會
[00:25:24.400 --> 00:25:26.400]  因為捱不過疫情
[00:25:26.400 --> 00:25:28.400]  人開始散
[00:25:28.400 --> 00:25:31.400]  以至教會也解散
[00:25:31.400 --> 00:25:35.400]  有很多工作受到很多的攔阻
[00:25:35.400 --> 00:25:37.400]  在等候裡
[00:25:37.400 --> 00:25:39.400]  有很多未知之數
[00:25:39.400 --> 00:25:44.400]  有時真的可以是一種黑色的夜晚
[00:25:44.400 --> 00:25:48.400]  一些很難過的黑夜
[00:25:48.400 --> 00:25:51.400]  我不知道你現在面對的黑夜是什麼
[00:25:51.400 --> 00:25:55.400]  面對人生一些挑戰的關頭
[00:25:55.400 --> 00:25:58.400]  或者你在等待一些東西
[00:25:58.400 --> 00:26:01.400]  在未知之數裡掙扎
[00:26:01.400 --> 00:26:04.400]  可能面對一些很難決定的關頭
[00:26:04.400 --> 00:26:06.400]  摸不清將來
[00:26:06.400 --> 00:26:09.400]  可能在等待一些結果
[00:26:09.400 --> 00:26:14.400]  無論是工作、去留、醫療報告等等
[00:26:14.400 --> 00:26:17.400]  可能是一些你很關心的人
[00:26:17.400 --> 00:26:18.400]  你等候他迴轉
[00:26:18.400 --> 00:26:20.400]  希望神在他身上工作
[00:26:20.400 --> 00:26:24.400]  或者可能你侍奉了一段時間
[00:26:24.400 --> 00:26:26.400]  見不到那個效果
[00:26:26.400 --> 00:26:28.400]  在等待當中
[00:26:28.400 --> 00:26:30.400]  你覺得好像很浪費
[00:26:30.400 --> 00:26:33.400]  但是阿伯拉罕的故事說
[00:26:33.400 --> 00:26:34.400]  對人來說
[00:26:34.400 --> 00:26:38.400]  等候是浪費
[00:26:38.400 --> 00:26:40.400]  但對上帝來說
[00:26:40.400 --> 00:26:44.400]  等候是他的工作
[00:26:44.400 --> 00:26:45.400]  這樣看的時候
[00:26:45.400 --> 00:26:50.400]  未必能夠縮短我們等候的時間
[00:26:50.400 --> 00:26:54.400]  也未必能夠減輕等候的苦楚
[00:26:54.400 --> 00:26:59.400]  但起碼可以給我們一個大的角度
[00:26:59.400 --> 00:27:01.400]  一個屬神的角度
[00:27:01.400 --> 00:27:05.400]  去面對現在心靈裡的黑夜
[00:27:05.400 --> 00:27:08.400]  猶太人拉比去讀阿伯拉罕的故事時
[00:27:08.400 --> 00:27:12.400]  說神在整個故事裡十二至二十二章
[00:27:12.400 --> 00:27:15.400]  給阿伯拉罕十個不同的試煉
[00:27:15.400 --> 00:27:22.400]  這些試煉往往是試煉他信不信神的應許
[00:27:22.400 --> 00:27:25.400]  但一定要等候
[00:27:25.400 --> 00:27:27.400]  在等候當中
[00:27:27.400 --> 00:27:30.400]  神往往在他身上繼續工作
[00:27:30.400 --> 00:27:35.400]  去鍛鍊他對上帝的信求
[00:27:35.400 --> 00:27:38.400]  最後阿伯拉罕才能夠成為
[00:27:38.400 --> 00:27:41.400]  以色列民的信心之父
[00:27:41.400 --> 00:27:42.400]  成為祝福
[00:27:42.400 --> 00:27:45.400]  以至他的後代
[00:27:45.400 --> 00:27:46.400]  他所代表的
[00:27:46.400 --> 00:27:48.400]  能夠成為萬國的祝福
[00:27:48.400 --> 00:27:52.400]  能夠在萬國當中見證神
[00:27:52.400 --> 00:27:54.400]  等候
[00:27:54.400 --> 00:27:56.400]  信心
[00:27:57.400 --> 00:28:00.400]  這些是最基本的功課
[00:28:00.400 --> 00:28:03.400]  上帝要我們每一個都經歷
[00:28:03.400 --> 00:28:07.400]  宣道會有一個已故的牧師叫做托薩
[00:28:07.400 --> 00:28:10.400]  他曾經說過一段這樣的說話
[00:28:10.400 --> 00:28:14.400]  他說神從來都不趕時間
[00:28:14.400 --> 00:28:16.400]  Not in a hurry
[00:28:16.400 --> 00:28:19.400]  因為神沒有一個期限
[00:28:19.400 --> 00:28:23.400]  迫使他一定要今天工作
[00:28:23.400 --> 00:28:26.400]  但我們如果深知這個道理的時候
[00:28:26.400 --> 00:28:30.400]  我們的心靈可以得到安撫
[00:28:30.400 --> 00:28:33.400]  以至我們不會慌亂
[00:28:33.400 --> 00:28:34.400]  在等候當中
[00:28:34.400 --> 00:28:38.400]  我們焉有盼望
[00:28:38.400 --> 00:28:40.400]  希伯來書十一章第一節
[00:28:40.400 --> 00:28:44.400]  我們用這一章的聖經來結束
[00:28:44.400 --> 00:28:46.400]  這裡說一下信
[00:28:46.400 --> 00:28:51.400]  就是對所盼望的事的把握
[00:28:51.400 --> 00:28:54.400]  是看不見之時的明證
[00:28:54.400 --> 00:28:59.400]  然後十一章列出一個又一個信心的偉人
[00:28:59.400 --> 00:29:01.400]  信心的榜樣
[00:29:01.400 --> 00:29:03.400]  請你不要搞錯
[00:29:03.400 --> 00:29:04.400]  這些不是完美的人
[00:29:04.400 --> 00:29:07.400]  他們都是在生活中的掙扎
[00:29:07.400 --> 00:29:10.400]  在聽到上帝的話
[00:29:10.400 --> 00:29:15.400]  知道上帝一定會藉著他們去見證神
[00:29:15.400 --> 00:29:18.400]  在這些掙扎軟弱的當中
[00:29:18.400 --> 00:29:19.400]  不是完美的人
[00:29:19.400 --> 00:29:21.400]  但有一個共通點
[00:29:21.400 --> 00:29:25.400]  每一個都是繼續相信
[00:29:25.400 --> 00:29:29.400]  神必定會承受他的諾言
[00:29:29.400 --> 00:29:31.400]  十一章第八節
[00:29:31.400 --> 00:29:33.400]  就說到阿伯拉罕
[00:29:33.400 --> 00:29:35.400]  因著信阿伯拉罕在夢召的時候
[00:29:35.400 --> 00:29:39.400]  聽命往他將要承受遺孽的地方去
[00:29:39.400 --> 00:29:41.400]  他去的時候還不知道
[00:29:41.400 --> 00:29:42.400]  往那裡去
[00:29:42.400 --> 00:29:45.400]  一步一步的憑信心走
[00:29:45.400 --> 00:29:48.400]  因著信阿伯拉罕在應許之地寄居
[00:29:48.400 --> 00:29:50.400]  好像異鄉
[00:29:50.400 --> 00:29:53.400]  承受同樣應許的以撒瓦國一樣
[00:29:53.400 --> 00:29:55.400]  是住在帳棚裡面的
[00:29:55.400 --> 00:29:59.400]  因為他們等候的那座有根基的城
[00:29:59.400 --> 00:30:04.400]  就是神所設計所建造的
[00:30:04.400 --> 00:30:07.400]  一直繼續數不同的信心偉人
[00:30:07.400 --> 00:30:08.400]  十三節
[00:30:08.400 --> 00:30:11.400]  他說這些人是存著信心死的
[00:30:11.400 --> 00:30:15.400]  在他心靈裡面還沒有得著所應許
[00:30:15.400 --> 00:30:17.400]  只不過是從遠處用信心見到
[00:30:17.400 --> 00:30:19.400]  就表示歡迎
[00:30:19.400 --> 00:30:23.400]  承認自己在世上只不過是客許
[00:30:23.400 --> 00:30:25.400]  這樣說話的人
[00:30:25.400 --> 00:30:29.400]  是表明他們尋求另一個的家鄉
[00:30:29.400 --> 00:30:32.400]  一個更美將來天上的家鄉
[00:30:32.400 --> 00:30:35.400]  所以神就說
[00:30:35.400 --> 00:30:39.400]  我不以他們為羞恥
[00:30:39.400 --> 00:30:44.400]  因為神已經為他們預備將來的一座城
[00:30:46.400 --> 00:30:48.400]  在未知的裡面
[00:30:48.400 --> 00:30:50.400]  在黑夜的當中
[00:30:50.400 --> 00:30:56.400]  我們相信神必定會按照他的說話
[00:30:56.400 --> 00:31:00.400]  按照他的計劃來行事
[00:31:00.400 --> 00:31:04.400]  可能我們現在未必見到上帝的國
[00:31:04.400 --> 00:31:06.400]  但我們很肯定
[00:31:06.400 --> 00:31:08.400]  上帝會按照他的說話
[00:31:08.400 --> 00:31:10.400]  來成就他的工作
[00:31:10.400 --> 00:31:12.400]  去榮耀他自己的名
[00:31:12.400 --> 00:31:14.400]  求主幫助我們
[00:31:14.400 --> 00:31:16.400]  也去用盡我們
[00:31:16.400 --> 00:31:18.400]  讓我們現在的處境
[00:31:18.400 --> 00:31:20.400]  無論你覺得很倒楣
[00:31:20.400 --> 00:31:24.400]  或者很不順利
[00:31:24.400 --> 00:31:26.400]  我們向著一個方向
[00:31:26.400 --> 00:31:29.400]  祈求上帝仍然可以使用我們
[00:31:29.400 --> 00:31:31.400]  使我們成為祝福
[00:31:31.400 --> 00:31:33.400]  使我們在身邊的人當中
[00:31:33.400 --> 00:31:35.400]  見證神自己
[00:31:35.400 --> 00:31:37.400]  我們同心 佳德 祈禱
[00:31:37.400 --> 00:31:41.400]  上主我們求祢
[00:31:41.400 --> 00:31:45.400]  在我們信心被試煉的時候
[00:31:45.400 --> 00:31:47.400]  特別是我們心靈裡面
[00:31:47.400 --> 00:31:49.400]  可能過著不同的黑夜
[00:31:49.400 --> 00:31:51.400]  遇見不同的挑戰
[00:31:51.400 --> 00:31:53.400]  有很多未知之數的當中
[00:31:53.400 --> 00:31:56.400]  主讓我們認定
[00:31:56.400 --> 00:31:59.400]  祢自己的說話必定會兌現
[00:31:59.400 --> 00:32:02.400]  祢自己的認許必定會成就
[00:32:02.400 --> 00:32:06.400]  主祢要我們像阿爸一樣
[00:32:06.400 --> 00:32:08.400]  能夠被祢所用
[00:32:08.400 --> 00:32:10.400]  成為祝福
[00:32:10.400 --> 00:32:12.400]  被祢所訴訟
[00:32:12.400 --> 00:32:15.400]  能夠成為一個信心的人
[00:32:15.400 --> 00:32:17.400]  我們的信心
[00:32:17.400 --> 00:32:19.400]  就是祢自己的話語
[00:32:19.400 --> 00:32:21.400]  必定會兌現
[00:32:21.400 --> 00:32:24.400]  求祢親自來幫助我們
[00:32:24.400 --> 00:32:26.400]  在我們信心的旅程當中
[00:32:26.400 --> 00:32:29.400]  在我們現在這個角色裡面
[00:32:29.400 --> 00:32:31.400]  無論是白晝
[00:32:31.400 --> 00:32:34.400]  還是我們正在經歷一些黑夜
[00:32:34.400 --> 00:32:36.400]  主祢去用我們
[00:32:36.400 --> 00:32:38.400]  使我們能夠見證祢
[00:32:38.400 --> 00:32:40.400]  我們感激到方鑽名球

