
[00:00:00.000 --> 00:00:02.560]  我們這次就講C篇第一篇
[00:19:41.120 --> 00:19:46.160]  He will be for Hayah
[00:19:46.160 --> 00:19:51.620]  A chaperone attend battle
[00:19:51.620 --> 00:19:53.920]  He will be for Hayah
[00:19:53.920 --> 00:19:55.920]  Hayah就是to be的意思
[00:19:55.920 --> 00:19:59.420]  He was or he is 差不多是這樣的意思
[00:19:59.420 --> 00:20:02.320]  他是一個怎樣的呢
[00:20:02.320 --> 00:20:07.820]  Key就是一個英文是light的意思
[00:20:07.820 --> 00:20:10.620]  彷彿 偶像
[00:20:10.620 --> 00:20:12.120]  Key是什麼呢
[00:20:12.120 --> 00:20:16.460]  Is就是樹
[00:20:16.460 --> 00:20:20.420]  後面有一個形容詞 形容這棵樹
[00:20:20.420 --> 00:20:22.220]  Is是什麼呢
[00:20:22.220 --> 00:20:25.120]  Chateau
[00:20:25.120 --> 00:20:28.520]  我們說栽在溪水旁
[00:20:28.520 --> 00:20:30.920]  就好像樹栽在溪水旁
[00:20:30.920 --> 00:20:33.720]  其實是transplant的意思
[00:20:33.720 --> 00:20:36.120]  帶有這樣的味道
[00:20:36.120 --> 00:20:37.720]  Transplant是什麼意思
[00:20:37.720 --> 00:20:42.120]  人工地把一棵樹 大家種過樹 種過植物都知道
[00:20:42.120 --> 00:20:44.620]  把它移植到別處
[00:20:44.620 --> 00:20:48.120]  所以是移種 移栽的意思
[00:20:48.120 --> 00:20:53.520]  移栽由一個地方 把它抽起
[00:20:53.520 --> 00:20:56.420]  然後栽在另一個地方
[00:20:56.420 --> 00:20:58.320]  這個叫做transplant
[00:20:58.320 --> 00:21:00.720]  這個是移植的意思
[00:21:00.720 --> 00:21:02.920]  那棵樹好像移植了去哪裡呢
[00:21:02.920 --> 00:21:07.620]  Alpagama形
[00:21:07.620 --> 00:21:10.220]  溪水旁所謂的
[00:21:10.220 --> 00:21:12.520]  Alpagama
[00:21:12.520 --> 00:21:14.020]  這個字很特別
[00:21:14.020 --> 00:21:15.620]  Alpagama 等一下再說
[00:21:15.620 --> 00:21:17.320]  為什麼不用那哈呢
[00:21:17.320 --> 00:21:19.720]  因為希伯來文裡面
[00:21:19.720 --> 00:21:23.920]  是有自然的河道 自然的河水
[00:21:23.920 --> 00:21:26.520]  這個字的 那哈
[00:21:26.520 --> 00:21:30.620]  為什麼用Alpagama呢
[00:21:30.620 --> 00:21:32.020]  因為這裡說到水道
[00:21:32.020 --> 00:21:37.420]  Canal 人工的Canal
[00:21:37.420 --> 00:21:43.820]  Canals 就是耕種梟灌用的水道
[00:21:43.820 --> 00:21:46.720]  移植到水道旁邊
[00:21:46.720 --> 00:21:49.520]  然後阿Share去形容它
[00:21:49.520 --> 00:21:51.120]  那是怎樣呢
[00:21:51.120 --> 00:21:53.920]  移植到這些水道那裡
[00:21:53.920 --> 00:21:57.220]  Puyo y temperto
[00:21:57.220 --> 00:21:58.720]  它的果子
[00:21:58.720 --> 00:22:00.320]  Puyo y temperto
[00:22:00.320 --> 00:22:02.020]  創作的第一張石頭出現了
[00:22:02.020 --> 00:22:06.020]  它的種子 它的果子
[00:22:06.020 --> 00:22:13.220]  It will give 或者它會帶出來
[00:22:13.220 --> 00:22:14.920]  它會結出來
[00:22:14.920 --> 00:22:16.220]  果子它會結出來
[00:22:16.220 --> 00:22:17.420]  它的果子也會結出來
[00:22:17.420 --> 00:22:19.720]  在什麼呢
[00:22:19.720 --> 00:22:25.320]  Betot in his time 或者in its time
[00:22:25.320 --> 00:22:27.320]  這個很有意思
[00:22:27.320 --> 00:22:31.520]  Betot 你看到後面這個字尾
[00:22:31.520 --> 00:22:33.120]  就是his
[00:22:33.120 --> 00:22:35.120]  It 就是time的意思
[00:22:35.120 --> 00:22:36.520]  in his time
[00:22:36.520 --> 00:22:37.420]  他也是his time
[00:22:37.420 --> 00:22:39.220]  his 是誰呢
[00:22:39.220 --> 00:22:40.620]  都是一個私人
[00:22:40.620 --> 00:22:43.520]  有福的人的時間
[00:22:43.520 --> 00:22:45.620]  還是另一個時間呢
[00:22:45.620 --> 00:22:47.520]  耶和華的時間
[00:22:47.520 --> 00:22:48.420]  是不是
[00:22:48.420 --> 00:22:52.020]  還是外面的季節的時間
[00:22:52.020 --> 00:22:55.120]  希伯來文還沒有正式說
[00:22:55.120 --> 00:22:58.720]  就是要你去想一下
[00:22:58.720 --> 00:23:00.820]  要你去思想一下
[00:23:00.820 --> 00:23:03.520]  如果這個人
[00:23:03.520 --> 00:23:06.420]  我們是被移植到這個水道的
[00:23:06.420 --> 00:23:08.320]  我們會結果子
[00:23:08.320 --> 00:23:11.020]  但是什麼時間我們才會結果子
[00:23:11.020 --> 00:23:13.220]  in his time
[00:23:13.220 --> 00:23:14.620]  whose time
[00:23:14.620 --> 00:23:16.220]  是誰的時間
[00:23:16.220 --> 00:23:17.120]  是不是
[00:23:17.120 --> 00:23:18.920]  可以是神的時間
[00:23:18.920 --> 00:23:21.720]  不等於現在馬上會有
[00:23:21.720 --> 00:23:23.220]  然後繼續說
[00:23:23.220 --> 00:23:26.020]  就說葉子形容這棵樹
[00:23:26.020 --> 00:23:27.520]  Fa-alehu
[00:23:27.520 --> 00:23:28.820]  就是it's leaf
[00:23:28.820 --> 00:23:31.520]  就是這棵樹的葉子
[00:23:31.520 --> 00:23:32.420]  是不是
[00:23:32.420 --> 00:23:33.920]  Fa-alehu
[00:23:33.920 --> 00:23:35.420]  Lo-yikbo
[00:23:35.420 --> 00:23:37.220]  就不會枯乾的
[00:23:37.220 --> 00:23:39.320]  Lo-yikbo
[00:23:39.320 --> 00:23:43.120]  說到它是常綠的一棵樹
[00:23:43.120 --> 00:23:45.720]  Fa-ko-ashe-yaseh
[00:23:45.720 --> 00:23:48.920]  Yas-li-ha
[00:23:48.920 --> 00:23:50.420]  所有他作的
[00:23:50.420 --> 00:23:52.620]  Asah 這個字
[00:23:52.620 --> 00:23:53.420]  也是創世的
[00:23:53.420 --> 00:23:54.920]  第一張我們經常碰到
[00:23:54.920 --> 00:23:56.020]  之前碰到
[00:23:56.020 --> 00:23:57.620]  就是創造
[00:23:57.620 --> 00:23:59.320]  就是做事的意思
[00:23:59.320 --> 00:24:01.720]  就是doing things
[00:24:01.720 --> 00:24:03.620]  會prosper
[00:24:03.620 --> 00:24:04.820]  會興旺
[00:24:04.820 --> 00:24:06.120]  會順利
[00:24:06.120 --> 00:24:08.820]  有時候會覺得這個意思是這樣
[00:24:08.820 --> 00:24:10.820]  Yas-li-ha
[00:24:10.820 --> 00:24:12.420]  順利
[00:24:12.420 --> 00:24:16.620]  這個第一章第三節
[00:24:16.620 --> 00:24:18.620]  所以就說到
[00:24:18.620 --> 00:24:19.620]  有福的人
[00:24:19.620 --> 00:24:20.620]  好像樹一樣
[00:24:20.620 --> 00:24:22.420]  栽在溪水旁
[00:24:22.420 --> 00:24:28.820]  On ta-dik-sih-ho-git-go-tze
[00:24:28.820 --> 00:24:30.220]  然後凡所做的事
[00:24:30.220 --> 00:24:32.020]  都會興旺
[00:24:32.020 --> 00:24:34.520]  當然也都是在說時間的問題
[00:24:34.520 --> 00:24:35.820]  現在興旺
[00:24:35.820 --> 00:24:37.320]  還是什麼時候興旺
[00:24:37.320 --> 00:24:39.120]  在誰的時間
[00:24:39.120 --> 00:24:41.220]  In his time
[00:24:41.220 --> 00:24:45.420]  這裡說到溪水旁的樹
[00:24:45.420 --> 00:24:48.420]  就好像我們看CB23篇一樣
[00:24:48.420 --> 00:24:49.820]  會不會我們現代人
[00:24:49.820 --> 00:24:51.820]  會想起這種
[00:24:51.820 --> 00:24:59.420]  北美某些很興旺的公園
[00:24:59.420 --> 00:25:02.220]  國家公園的衣景
[00:25:02.220 --> 00:25:04.720]  很多水
[00:25:04.720 --> 00:25:06.520]  很多樹
[00:25:06.520 --> 00:25:08.020]  這些就是evergreen
[00:25:08.020 --> 00:25:09.520]  就是上春的樹
[00:25:09.520 --> 00:25:12.220]  是不是就是這個意思呢
[00:25:12.220 --> 00:25:15.420]  Again 我們看回本身的背景
[00:25:15.420 --> 00:25:18.720]  應該不是這樣
[00:25:18.720 --> 00:25:21.620]  因為巴士坦地沒有這樣的景色
[00:25:21.620 --> 00:25:25.620]  也沒有這樣的大河
[00:25:25.620 --> 00:25:27.020]  或者可能是這樣
[00:25:27.020 --> 00:25:29.420]  這裡就是隱基底
[00:25:29.420 --> 00:25:31.820]  隱基底是在曠野的
[00:25:31.820 --> 00:25:34.120]  隱基底
[00:25:34.120 --> 00:25:36.420]  也有山在這裡
[00:25:36.420 --> 00:25:37.820]  這裡是中央山地
[00:25:37.820 --> 00:25:39.220]  沿海平原一直上來
[00:25:39.220 --> 00:25:41.420]  大概二千多呎的中央山地
[00:25:41.420 --> 00:25:42.620]  然後這裡一直下去
[00:25:42.620 --> 00:25:44.620]  就是一個曠野的地方
[00:25:44.620 --> 00:25:48.520]  連今天的衛星圖片都可以看到
[00:25:48.520 --> 00:25:52.520]  沒有綠色的地方
[00:25:52.520 --> 00:25:54.520]  隱基底在哪裡呢
[00:25:54.520 --> 00:25:57.520]  隱基底在這裡
[00:25:57.520 --> 00:25:59.520]  就在死海的左邊
[00:25:59.520 --> 00:26:01.520]  西邊的海岸
[00:26:01.520 --> 00:26:04.520]  如果你zoom in 你就知道隱基底是什麼地方
[00:26:04.520 --> 00:26:06.520]  就是在這個山上
[00:26:06.520 --> 00:26:10.520]  有一個水泉
[00:26:10.520 --> 00:26:12.520]  剛剛上面有一個水泉
[00:26:12.520 --> 00:26:14.520]  今天如果你去到這裡泊車
[00:26:14.520 --> 00:26:15.520]  可以走進去
[00:26:15.520 --> 00:26:17.520]  是一個自然交流徑
[00:26:17.520 --> 00:26:19.520]  可以hiking 進去
[00:26:19.520 --> 00:26:22.520]  裡面有一個瀑布
[00:26:22.520 --> 00:26:24.520]  一個很小的瀑布
[00:26:24.520 --> 00:26:25.520]  這是隱基底
[00:26:25.520 --> 00:26:30.520]  隱基底就是大衛逃避蘇羅追殺的時候
[00:26:30.520 --> 00:26:31.520]  逃避蘇羅追殺
[00:26:31.520 --> 00:26:34.520]  在地獄山走難離開的時候
[00:26:34.520 --> 00:26:36.520]  或者在這個山地離開的時候
[00:26:36.520 --> 00:26:39.520]  下來下面隱基底就躲起來了
[00:26:39.520 --> 00:26:40.520]  然後有這樣的故事
[00:26:40.520 --> 00:26:42.520]  講到蘇羅等等
[00:26:42.520 --> 00:26:44.520]  就是在曠野當中
[00:26:44.520 --> 00:26:46.520]  全部草原組畢生的
[00:26:46.520 --> 00:26:47.520]  沒有水的地方
[00:26:47.520 --> 00:26:51.520]  剛剛有一個洗的清泉
[00:26:51.520 --> 00:26:53.520]  他就躲在這裡
[00:26:53.520 --> 00:26:55.520]  你看到地勢
[00:26:55.520 --> 00:26:57.520]  這裡有條類似河
[00:26:57.520 --> 00:27:01.520]  很幼的河流下來
[00:27:01.520 --> 00:27:06.520]  隱基底就剛剛有水落
[00:27:06.520 --> 00:27:09.520]  然後樹就在水的旁邊
[00:27:09.520 --> 00:27:11.520]  剛剛這樣長出來
[00:27:11.520 --> 00:27:13.520]  不是常春的
[00:27:13.520 --> 00:27:16.520]  周圍沒有樹沒有草
[00:27:16.520 --> 00:27:19.520]  它的根要長得很深
[00:27:19.520 --> 00:27:21.520]  然後才能夠支取這些水
[00:27:21.520 --> 00:27:25.520]  然後才能夠在懸崖邊
[00:27:25.520 --> 00:27:28.520]  在這些所謂的瓦地
[00:27:28.520 --> 00:27:30.520]  阿拉伯文叫瓦地
[00:27:30.520 --> 00:27:33.520]  就是有時候會乾的河床
[00:27:33.520 --> 00:27:36.520]  才能夠根直下去
[00:27:36.520 --> 00:27:39.520]  可以在那裡生存
[00:27:39.520 --> 00:27:43.520]  有幾乎是囂傳的意味
[00:27:43.520 --> 00:27:45.520]  如果不是靠著它的根
[00:27:45.520 --> 00:27:47.520]  再下去的話
[00:27:47.520 --> 00:27:49.520]  生下去的話
[00:27:49.520 --> 00:27:50.520]  它就一定會死
[00:27:50.520 --> 00:27:53.520]  詩篇第一篇可能有這樣的意境
[00:27:53.520 --> 00:27:54.520]  或者這裡
[00:27:54.520 --> 00:27:57.520]  瓦地窟
[00:27:57.520 --> 00:27:59.520]  這裡有一個很舊的
[00:27:59.520 --> 00:28:03.520]  很遠古的修道院
[00:28:03.520 --> 00:28:05.520]  叫聖George Monastery
[00:28:05.520 --> 00:28:08.520]  今天仍然在運作
[00:28:08.520 --> 00:28:10.520]  瓦地窟在哪裡呢
[00:28:10.520 --> 00:28:12.520]  瓦地窟在北面一點
[00:28:12.520 --> 00:28:14.520]  死海一上去之後
[00:28:14.520 --> 00:28:16.520]  沒多久就是瓦地窟
[00:28:16.520 --> 00:28:17.520]  什麼叫瓦地窟呢
[00:28:17.520 --> 00:28:18.520]  我剛才說了
[00:28:18.520 --> 00:28:20.520]  瓦地窟就是那些會乾水的地方
[00:28:20.520 --> 00:28:22.520]  偶爾會有春雨
[00:28:22.520 --> 00:28:24.520]  然後才會長出一些
[00:28:24.520 --> 00:28:26.520]  你見到有一點綠色
[00:28:26.520 --> 00:28:32.520]  這個就是我們說過詩篇23篇的死淫幽谷
[00:28:32.520 --> 00:28:36.520]  這些山崖的地方
[00:28:36.520 --> 00:28:38.520]  耶路撒冷在哪裡呢
[00:28:38.520 --> 00:28:40.520]  耶路撒冷在上面
[00:28:40.520 --> 00:28:42.520]  耶路撒冷夏利利哥
[00:28:42.520 --> 00:28:44.520]  就會經過瓦地窟這個地方
[00:28:44.520 --> 00:28:47.520]  這個地方就是有這樣的景色
[00:28:47.520 --> 00:28:50.520]  你見到剛剛下面有些水
[00:28:50.520 --> 00:28:52.520]  偶爾會乾
[00:28:52.520 --> 00:28:54.520]  雨季的時候會有些水多了
[00:28:54.520 --> 00:28:56.520]  在分水嶺那裡流下來
[00:28:56.520 --> 00:28:58.520]  樹栽在溪水旁
[00:28:58.520 --> 00:28:59.520]  就是這個意思
[00:28:59.520 --> 00:29:03.520]  這些就是詩篇第一篇的樹
[00:29:03.520 --> 00:29:04.520]  它的根要生下去
[00:29:04.520 --> 00:29:06.520]  然後才會有水
[00:29:06.520 --> 00:29:07.520]  另外一個景色
[00:29:07.520 --> 00:29:08.520]  詩篇第一篇
[00:29:08.520 --> 00:29:11.520]  這個聖George Monastery
[00:29:11.520 --> 00:29:13.520]  這個修道院
[00:29:13.520 --> 00:29:14.520]  然後你見到有水嗎
[00:29:14.520 --> 00:29:16.520]  緊緊有水
[00:29:16.520 --> 00:29:17.520]  一直流下去
[00:29:17.520 --> 00:29:21.520]  然後旁邊有些樹在那裡
[00:29:21.520 --> 00:29:23.520]  這個詩篇第一篇
[00:29:23.520 --> 00:29:26.520]  不是那些常春的很大的河
[00:29:26.520 --> 00:29:27.520]  不是壯闊的河
[00:29:27.520 --> 00:29:29.520]  而是緊緊足夠
[00:29:29.520 --> 00:29:31.520]  然後你的生命力可以在那裡生存
[00:29:31.520 --> 00:29:32.520]  為什麼呢
[00:29:32.520 --> 00:29:36.520]  因為In the Torah
[00:29:36.520 --> 00:29:38.520]  上帝的說話
[00:29:38.520 --> 00:29:40.520]  詩篇第一篇
[00:29:40.520 --> 00:29:43.520]  溪水旁
[00:29:43.520 --> 00:29:45.520]  我們譯做溪水
[00:29:45.520 --> 00:29:49.520]  自然就被人想起是自然的支流
[00:29:49.520 --> 00:29:51.520]  河水自然的支流
[00:29:51.520 --> 00:29:52.520]  溪水
[00:29:52.520 --> 00:29:53.520]  但是我剛剛說過了
[00:29:53.520 --> 00:29:55.520]  Pargee這個字
[00:29:55.520 --> 00:29:58.520]  Palak
[00:29:58.520 --> 00:29:59.520]  那個字
[00:29:59.520 --> 00:30:05.520]  有自然的河水
[00:30:05.520 --> 00:30:06.520]  自然的支流
[00:30:06.520 --> 00:30:08.520]  這些字是希伯來文的
[00:30:08.520 --> 00:30:10.520]  但是沒有用到
[00:30:10.520 --> 00:30:12.520]  這個字如果你trace
[00:30:12.520 --> 00:30:13.520]  有很多希伯來文字
[00:30:13.520 --> 00:30:18.520]  和Arcadian的字是相似的
[00:30:18.520 --> 00:30:19.520]  甚至是借過來的
[00:30:19.520 --> 00:30:20.520]  所謂的Lone Word
[00:30:20.520 --> 00:30:22.520]  廣東話有時候會說
[00:30:22.520 --> 00:30:24.520]  拗叫
[00:30:24.520 --> 00:30:26.520]  為什麼大家有拗叫
[00:30:26.520 --> 00:30:27.520]  Argue
[00:30:27.520 --> 00:30:28.520]  其實就是Argue
[00:30:28.520 --> 00:30:30.520]  Argue就是英文
[00:30:30.520 --> 00:30:34.520]  因為有不同東西的文化影響
[00:30:34.520 --> 00:30:37.520]  我們就用了這個字來拗叫
[00:30:37.520 --> 00:30:38.520]  Lone Word就是這個意思
[00:30:38.520 --> 00:30:40.520]  借用的詞
[00:30:40.520 --> 00:30:42.520]  其實是一些外語
[00:30:42.520 --> 00:30:44.520]  詩篇第一篇
[00:30:44.520 --> 00:30:46.520]  溪水的字
[00:30:46.520 --> 00:30:50.520]  Pargee Mayim
[00:30:50.520 --> 00:30:54.520]  來自Arcadian的Paku
[00:30:54.520 --> 00:30:55.520]  Paku是什麼呢
[00:30:55.520 --> 00:30:56.520]  如果你查一下
[00:30:56.520 --> 00:30:58.520]  Chicago Assyrian Dictionary
[00:30:58.520 --> 00:31:00.520]  我們曾經講過CAD
[00:31:00.520 --> 00:31:03.520]  CAD的第P的Volume
[00:31:03.520 --> 00:31:05.520]  因為是Pagu
[00:31:05.520 --> 00:31:06.520]  P開始
[00:31:06.520 --> 00:31:09.520]  你查一下62至64版
[00:31:09.520 --> 00:31:11.520]  就講到什麼呢
[00:31:11.520 --> 00:31:14.520]  就講到這個字Pagu是什麼意思
[00:31:14.520 --> 00:31:15.520]  就是Canal
[00:31:15.520 --> 00:31:18.520]  是人工的運河
[00:31:18.520 --> 00:31:19.520]  Irrigation Ditch
[00:31:19.520 --> 00:31:22.520]  就是一些灌溉的水溝
[00:31:22.520 --> 00:31:24.520]  這裡有個地圖
[00:31:24.520 --> 00:31:26.520]  是米索不達米亞
[00:31:26.520 --> 00:31:28.520]  一個地方Nepal出來的
[00:31:28.520 --> 00:31:30.520]  是一個泥板的地圖
[00:31:30.520 --> 00:31:32.520]  有個建築師
[00:31:32.520 --> 00:31:36.520]  或者一個管轄的市長
[00:31:36.520 --> 00:31:39.520]  就畫了一個地圖
[00:31:39.520 --> 00:31:41.520]  在Nepal這個地方
[00:31:41.520 --> 00:31:44.520]  你見到右上角
[00:31:44.520 --> 00:31:47.520]  有一條Pagu
[00:31:47.520 --> 00:31:48.520]  就是這樣下來
[00:31:48.520 --> 00:31:49.520]  然後繞個彎
[00:31:49.520 --> 00:31:51.520]  這個是主要的Pagu
[00:31:51.520 --> 00:31:53.520]  然後有其他
[00:31:53.520 --> 00:31:54.520]  河道
[00:31:54.520 --> 00:31:55.520]  是人工的
[00:31:55.520 --> 00:31:57.520]  全部挖出來
[00:31:57.520 --> 00:31:58.520]  這些Ditch
[00:31:58.520 --> 00:32:00.520]  挖出來
[00:32:00.520 --> 00:32:01.520]  做什麼呢
[00:32:01.520 --> 00:32:03.520]  這些是農田的地方
[00:32:03.520 --> 00:32:06.520]  就是要努力
[00:32:06.520 --> 00:32:10.520]  有血有汗地挖
[00:32:10.520 --> 00:32:13.520]  在平原挖這些Pagu出來
[00:32:13.520 --> 00:32:15.520]  Pagu就是這個意思
[00:32:15.520 --> 00:32:16.520]  Canal
[00:32:16.520 --> 00:32:19.520]  然後這裡有不同的
[00:32:19.520 --> 00:32:21.520]  視型文字
[00:32:21.520 --> 00:32:24.520]  中間就是最大的忽然
[00:32:24.520 --> 00:32:27.520]  建築師或者畫圖的人
[00:32:27.520 --> 00:32:30.520]  將它畫成一個村落的中心
[00:32:30.520 --> 00:32:32.520]  然後有Pagu經過
[00:32:32.520 --> 00:32:35.520]  圓形的地方其實就是村落
[00:32:35.520 --> 00:32:38.520]  如果翻譯出來
[00:32:38.520 --> 00:32:40.520]  就是那個村落
[00:32:40.520 --> 00:32:42.520]  那個村 什麼名字等等
[00:32:42.520 --> 00:32:44.520]  然後就講到他們之間
[00:32:44.520 --> 00:32:46.520]  有什麼關係
[00:32:46.520 --> 00:32:47.520]  這些Pagu
[00:32:47.520 --> 00:32:49.520]  很多時候是運河
[00:32:49.520 --> 00:32:52.520]  他們做商業的貿易
[00:32:52.520 --> 00:32:54.520]  以物換物等等
[00:32:54.520 --> 00:32:56.520]  就是藉著這些Pagu
[00:32:56.520 --> 00:33:02.520]  然後這些Pagu也是去灌溉周邊的田
[00:33:02.520 --> 00:33:07.520]  所以說的是Pagu Mayim
[00:33:07.520 --> 00:33:09.520]  你記不記得
[00:33:09.520 --> 00:33:11.520]  Pagu Mayim
[00:33:11.520 --> 00:33:16.520]  Ki'i Sato 二席
[00:33:16.520 --> 00:33:19.520]  Alpagay Mayim
[00:33:19.520 --> 00:33:21.520]  Palak
[00:33:21.520 --> 00:33:24.520]  就是Canal 運河
[00:33:24.520 --> 00:33:26.520]  是人造的
[00:33:26.520 --> 00:33:28.520]  人造出來不是自然的
[00:33:28.520 --> 00:33:30.520]  應該是有這樣的意思
[00:33:30.520 --> 00:33:32.520]  如果你這樣看的時候
[00:33:32.520 --> 00:33:34.520]  《詩篇》第一篇的意思是很不同的
[00:33:34.520 --> 00:33:36.520]  你要被二席
[00:33:36.520 --> 00:33:38.520]  說真的我們每個信主
[00:33:38.520 --> 00:33:40.520]  都是一個被二席的過程
[00:33:40.520 --> 00:33:42.520]  由我們本身的地方
[00:33:42.520 --> 00:33:43.520]  紮根的地方
[00:33:43.520 --> 00:33:45.520]  二席到哪裡
[00:33:45.520 --> 00:33:47.520]  上帝的道
[00:33:47.520 --> 00:33:50.520]  In the law, in the Torah
[00:33:50.520 --> 00:33:54.520]  然後我們之所以能夠得到資源
[00:33:54.520 --> 00:33:55.520]  得到灌溉
[00:33:55.520 --> 00:33:57.520]  人工是要下功夫的
[00:33:57.520 --> 00:34:00.520]  那個看法很不同
[00:34:00.520 --> 00:34:03.520]  如果跟一條自然的河一樣
[00:34:03.520 --> 00:34:06.520]  剛剛我們那個地方
[00:34:06.520 --> 00:34:08.520]  另外一個景色就是這樣
[00:34:08.520 --> 00:34:10.520]  你看到有樹嗎
[00:34:10.520 --> 00:34:12.520]  有隻小驢在那裡
[00:34:12.520 --> 00:34:15.520]  這個就叫做Pagu
[00:34:15.520 --> 00:34:17.520]  Pagu Mayim
[00:34:17.520 --> 00:34:18.520]  這些就是Pagu Mayim
[00:34:18.520 --> 00:34:20.520]  很明顯就是人工造的
[00:34:20.520 --> 00:34:22.520]  挖挖挖出來
[00:34:22.520 --> 00:34:25.520]  然後再在溪水旁邊
[00:34:25.520 --> 00:34:30.520]  有個人
[00:34:30.520 --> 00:34:32.520]  他特意這樣做
[00:34:32.520 --> 00:34:34.520]  我們當他是神
[00:34:34.520 --> 00:34:35.520]  特意這樣做
[00:34:35.520 --> 00:34:40.520]  然後將那個人的生命再再溪水旁邊
[00:34:40.520 --> 00:34:42.520]  然後挖了這些溝渡
[00:34:42.520 --> 00:34:45.520]  讓他有灌溉
[00:34:45.520 --> 00:34:50.520]  他紮根在這個礦業的地方
[00:34:50.520 --> 00:34:53.520]  這個詩篇第一篇
[00:34:53.520 --> 00:34:57.520]  在大英博物館有一個圖像
[00:34:57.520 --> 00:34:59.520]  我記得有一次去的時候
[00:34:59.520 --> 00:35:00.520]  在倫敦
[00:35:00.520 --> 00:35:03.520]  我就看到這個景象
[00:35:03.520 --> 00:35:06.520]  有一個亞述王的皇宮
[00:35:06.520 --> 00:35:08.520]  裡面的壁畫
[00:35:08.520 --> 00:35:10.520]  你看到亞述王在上面
[00:35:10.520 --> 00:35:12.520]  舉起手
[00:35:12.520 --> 00:35:14.520]  敬拜的姿勢
[00:35:14.520 --> 00:35:16.520]  然後這裡有一個大的道
[00:35:16.520 --> 00:35:18.520]  上面有個香壇
[00:35:18.520 --> 00:35:20.520]  有國的香壇
[00:35:20.520 --> 00:35:21.520]  然後有一個大的道
[00:35:21.520 --> 00:35:22.520]  他上到山上
[00:35:22.520 --> 00:35:26.520]  然後這裡有一個有柱的建築物
[00:35:26.520 --> 00:35:30.520]  是皇宮或者是一個聖廟等等
[00:35:30.520 --> 00:35:33.520]  然後有樹在那裡
[00:35:33.520 --> 00:35:35.520]  你見不見到柏固
[00:35:35.520 --> 00:35:39.520]  就是那些運河水道
[00:35:39.520 --> 00:35:40.520]  有的
[00:35:40.520 --> 00:35:42.520]  上色了 本身有色的
[00:35:42.520 --> 00:35:48.520]  藍色的地方就是所謂的柏基瑪燕
[00:35:48.520 --> 00:35:50.520]  這些叫做溪水旁
[00:35:50.520 --> 00:35:53.520]  運河的水旁
[00:35:53.520 --> 00:35:55.520]  就栽了這些樹
[00:35:55.520 --> 00:35:58.520]  然後這個王就在那裡敬拜
[00:35:58.520 --> 00:36:00.520]  在皇宮裡面去敬拜
[00:36:00.520 --> 00:36:03.520]  司彬第一篇似乎是在說這件事
[00:36:03.520 --> 00:36:05.520]  通常有花園
[00:36:05.520 --> 00:36:08.520]  如果一個人就夜思想
[00:36:08.520 --> 00:36:10.520]  又說要去做律法
[00:36:10.520 --> 00:36:12.520]  生活多艱難都好
[00:36:12.520 --> 00:36:13.520]  他住在哪裡
[00:36:13.520 --> 00:36:15.520]  就在皇宮裡面
[00:36:15.520 --> 00:36:18.520]  他就好像一棵樹在柏固
[00:36:18.520 --> 00:36:22.520]  這些水道的旁邊
[00:36:22.520 --> 00:36:26.520]  然後按他的時候結果子
[00:36:26.520 --> 00:36:28.520]  按他的時候有順利
[00:36:28.520 --> 00:36:31.520]  在那裡敬拜
[00:36:31.520 --> 00:36:33.520]  司彬第一篇就是在說這件事
[00:36:33.520 --> 00:36:35.520]  你看回司彬裡面的世界
[00:36:35.520 --> 00:36:36.520]  其實都是一樣
[00:36:36.520 --> 00:36:38.520]  凡是有樹的地方
[00:36:38.520 --> 00:36:39.520]  就在哪裡呢
[00:36:39.520 --> 00:36:41.520]  司彬五十二篇第八節
[00:36:41.520 --> 00:36:43.520]  至於我的詩人說
[00:36:43.520 --> 00:36:45.520]  我就像神殿中
[00:36:45.520 --> 00:36:48.520]  Bavate Elohim
[00:36:48.520 --> 00:36:50.520]  Biote Elohim
[00:36:50.520 --> 00:36:53.520]  就是Temple或者是Home of God
[00:36:53.520 --> 00:36:56.520]  Bavate Elohim
[00:36:56.520 --> 00:36:58.520]  我就像神殿裡面
[00:36:58.520 --> 00:37:00.520]  Biote Elohim
[00:37:00.520 --> 00:37:02.520]  Bate Elohim
[00:37:02.520 --> 00:37:05.520]  茂盛的橄欖樹一樣
[00:37:05.520 --> 00:37:07.520]  因為我倚靠上帝的慈愛
[00:37:07.520 --> 00:37:09.520]  直到永永遠遠
[00:37:09.520 --> 00:37:11.520]  凡是有樹的地方
[00:37:11.520 --> 00:37:13.520]  都是在神殿裡面
[00:37:13.520 --> 00:37:14.520]  你記得所羅門的聖殿
[00:37:14.520 --> 00:37:16.520]  都有很多樹的裝飾
[00:37:16.520 --> 00:37:18.520]  九十二篇第十二節
[00:37:18.520 --> 00:37:21.520]  義人要興旺如種樹
[00:37:21.520 --> 00:37:24.520]  生長如禮巴聯的香柏樹
[00:37:24.520 --> 00:37:26.520]  他們在什麼地方
[00:37:26.520 --> 00:37:28.520]  或者應該是移植於
[00:37:28.520 --> 00:37:30.520]  移植於耶和華的殿中
[00:37:30.520 --> 00:37:32.520]  又是這個字
[00:37:32.520 --> 00:37:34.520]  當然是在說種樹
[00:37:34.520 --> 00:37:36.520]  Shetolim
[00:37:36.520 --> 00:37:38.520]  就是Being Transplanted
