
[00:00:00.000 --> 00:00:13.580]  今天我們講一個新的題目
[00:16:32.760 --> 00:16:34.460]  在聖經歷史裡面
[00:16:34.460 --> 00:16:38.860]  女性很多時候扮演一些策略的角色
[00:16:38.860 --> 00:16:42.960]  對還是錯?
[00:16:42.960 --> 00:16:46.860]  對的
[00:16:46.860 --> 00:16:47.960]  對的
[00:16:47.960 --> 00:16:48.860]  我給你看看
[00:16:48.860 --> 00:16:51.660]  這裡我嘗試很簡單
[00:16:51.660 --> 00:16:54.360]  告訴你整個聖經的歷史是怎麼樣
[00:16:54.360 --> 00:16:56.060]  由創世開始
[00:16:56.060 --> 00:16:59.160]  去到族長時期
[00:16:59.260 --> 00:17:00.160]  Patriarch
[00:17:00.160 --> 00:17:02.460]  然後到Church of Eccles
[00:17:02.460 --> 00:17:04.260]  入主迦南
[00:17:04.260 --> 00:17:05.960]  然後定居在迦南
[00:17:05.960 --> 00:17:07.960]  然後王國分裂
[00:17:07.960 --> 00:17:09.160]  然後秘魯
[00:17:09.160 --> 00:17:10.160]  他們又回歸
[00:17:10.160 --> 00:17:11.360]  然後等候基督來
[00:17:11.360 --> 00:17:12.160]  耶穌就到了
[00:17:12.160 --> 00:17:12.460]  是不是?
[00:17:12.460 --> 00:17:13.460]  那就是第一世紀
[00:17:13.460 --> 00:17:14.560]  就是這麼簡單
[00:17:14.560 --> 00:17:16.360]  你想知道整本聖經說什麼
[00:17:16.360 --> 00:17:17.360]  That's it
[00:17:17.360 --> 00:17:17.860]  Right?
[00:17:17.860 --> 00:17:19.060]  但是在這裡
[00:17:19.060 --> 00:17:19.960]  所有的
[00:17:19.960 --> 00:17:22.360]  叫做什麼?
[00:17:22.360 --> 00:17:24.460]  那些策略的人
[00:17:24.460 --> 00:17:26.960]  Strategic people
[00:17:26.960 --> 00:17:28.760]  那些故事
[00:17:29.360 --> 00:17:30.160]  在哪裡出現呢?
[00:17:30.160 --> 00:17:33.060]  族長時期當然是阿巴拉罕
[00:17:33.060 --> 00:17:34.960]  阿巴拉罕以賽亞國
[00:17:34.960 --> 00:17:36.460]  出埃及
[00:17:36.460 --> 00:17:37.660]  誰是民族英雄?
[00:17:37.660 --> 00:17:39.360]  摩西
[00:17:39.360 --> 00:17:39.960]  Moses
[00:17:39.960 --> 00:17:42.160]  入主迦南
[00:17:42.160 --> 00:17:43.660]  當然是約書亞
[00:17:43.660 --> 00:17:44.660]  他帶著軍隊進去
[00:17:44.660 --> 00:17:46.460]  然後
[00:17:46.460 --> 00:17:47.660]  Settle down
[00:17:47.660 --> 00:17:49.660]  在迦南地
[00:17:49.660 --> 00:17:51.260]  就是事實
[00:17:51.260 --> 00:17:53.660]  王國時期就是誰?
[00:17:53.660 --> 00:17:54.860]  數羅大衛
[00:17:54.860 --> 00:17:55.460]  所羅門
[00:17:55.460 --> 00:17:56.860]  王當然是男人
[00:17:58.060 --> 00:17:59.160]  然後回歸的時候
[00:17:59.160 --> 00:18:01.160]  以斯拉和尼西米
[00:18:01.160 --> 00:18:03.660]  十二叛徒
[00:18:03.660 --> 00:18:06.060]  耶穌呼召的
[00:18:06.060 --> 00:18:08.960]  有沒有想過
[00:18:08.960 --> 00:18:10.560]  這個其實就是我們平時
[00:18:10.560 --> 00:18:12.360]  Study Bible
[00:18:12.360 --> 00:18:13.660]  或者
[00:18:13.660 --> 00:18:15.660]  參考書
[00:18:15.660 --> 00:18:16.960]  告訴我們
[00:18:16.960 --> 00:18:18.460]  聖經的歷史就是這樣
[00:18:18.460 --> 00:18:20.660]  點出那些重要的
[00:18:20.660 --> 00:18:21.060]  全部
[00:18:21.060 --> 00:18:22.260]  你有沒有想到
[00:18:22.260 --> 00:18:24.160]  這個 timeline
[00:18:24.160 --> 00:18:25.560]  少了什麼?
[00:18:27.660 --> 00:18:28.960]  全部都是男人
[00:18:28.960 --> 00:18:32.660]  女子在哪裡出現呢?
[00:18:32.660 --> 00:18:36.560]  今天我給你看看整個聖經故事
[00:18:36.560 --> 00:18:40.460]  我隨意昨晚想一想
[00:18:40.460 --> 00:18:43.660]  每逢有女人上舞台
[00:18:43.660 --> 00:18:45.760]  是什麼時間?
[00:18:45.760 --> 00:18:48.260]  是不是關鍵時刻?
[00:18:48.260 --> 00:18:50.260]  第一個
[00:18:50.260 --> 00:18:52.860]  出埃及為什麼要先拿摩西?
[00:18:52.860 --> 00:18:55.160]  因為當時法老要殺所有
[00:18:55.160 --> 00:18:57.060]  希伯來的男嬰
[00:18:58.060 --> 00:19:00.060]  有誰留住希伯來的男嬰
[00:19:00.060 --> 00:19:01.460]  以至摩西人的出生?
[00:19:01.460 --> 00:19:03.560]  就是有兩個收生婆
[00:19:03.560 --> 00:19:05.260]  那些 midwives
[00:19:05.260 --> 00:19:06.060]  幫人生孩子的
[00:19:06.060 --> 00:19:06.660]  自己沒有孩子
[00:19:06.660 --> 00:19:07.660]  但是幫人生孩子的
[00:19:07.660 --> 00:19:09.960]  有名的
[00:19:09.960 --> 00:19:10.560]  你回去看看
[00:19:10.560 --> 00:19:11.560]  出埃及的第一章
[00:19:11.560 --> 00:19:15.160]  然後就是摩西的姐姐
[00:19:15.160 --> 00:19:17.560]  摩西的子子
[00:19:17.560 --> 00:19:19.860]  Miriam
[00:19:19.860 --> 00:19:23.660]  摩西不是放在籃子裡
[00:19:23.660 --> 00:19:25.060]  然後在河裡流嗎?
[00:19:25.660 --> 00:19:27.160]  那麼她就跟著他
[00:19:27.160 --> 00:19:28.460]  姐姐跟著他
[00:19:28.460 --> 00:19:30.360]  然後就叫法老的女兒
[00:19:30.360 --> 00:19:31.760]  不如你 adopt 她吧
[00:19:31.760 --> 00:19:35.060]  於是摩西就被他自己的親生母親
[00:19:35.060 --> 00:19:37.360]  在皇宮裡面被養大了
[00:19:37.360 --> 00:19:38.260]  是不是?
[00:19:38.260 --> 00:19:41.160]  突然間女性是 pop up 的
[00:19:41.160 --> 00:19:43.660]  所以為什麼摩西會留住
[00:19:43.660 --> 00:19:45.160]  摩西其實是死症種
[00:19:45.160 --> 00:19:47.860]  但是因為女人的緣故
[00:19:47.860 --> 00:19:49.060]  就生了摩西出來
[00:19:49.060 --> 00:19:50.460]  以至能夠出埃及
[00:19:50.460 --> 00:19:53.860]  入主加林
[00:19:54.460 --> 00:19:55.460]  應該是
[00:19:55.460 --> 00:19:56.160]  怎麼樣呢?
[00:19:56.160 --> 00:19:58.760]  揮軍直入
[00:19:58.760 --> 00:20:00.360]  因為是正統加林
[00:20:00.360 --> 00:20:02.360]  誰出現了呢?
[00:20:02.360 --> 00:20:04.960]  第一個出現的主角
[00:20:04.960 --> 00:20:07.360]  是一個加南的女子
[00:20:07.360 --> 00:20:08.560]  妓女拉合
[00:20:08.560 --> 00:20:10.960]  她去幫那兩個探子
[00:20:10.960 --> 00:20:13.360]  然後還教探子
[00:20:13.360 --> 00:20:14.160]  你進來幹什麼?
[00:20:14.160 --> 00:20:16.460]  神已經給你了地了
[00:20:16.460 --> 00:20:17.560]  還有什麼好探的
[00:20:17.560 --> 00:20:20.960]  所以就出現拉合了
[00:20:20.960 --> 00:20:22.660]  就叫他們
[00:20:23.360 --> 00:20:24.460]  你們信得過神的話
[00:20:24.460 --> 00:20:27.860]  是時候你們應該入主加林了
[00:20:27.860 --> 00:20:30.160]  女子的故事
[00:20:30.160 --> 00:20:32.660]  定居加林呢?
[00:20:32.660 --> 00:20:33.160]  settlement(定居)
[00:20:33.160 --> 00:20:37.760]  沒錯,大部分事司都是男人
[00:20:37.760 --> 00:20:39.860]  但是突然間有一個出現
[00:20:39.860 --> 00:20:40.560]  是誰呢?
[00:20:40.560 --> 00:20:41.160]  是 Deborah
[00:20:41.160 --> 00:20:43.860]  如果 Deborah 你知道那個故事的話
[00:20:43.860 --> 00:20:45.560]  你就知道是男人不敢出戰
[00:20:45.560 --> 00:20:47.260]  然後她自己出戰
[00:20:47.260 --> 00:20:49.360]  這就是希伯來的花木蘭
[00:20:49.360 --> 00:20:51.960]  不是代父從軍
[00:20:51.960 --> 00:20:53.560]  而是代男從軍
[00:20:53.560 --> 00:20:58.260]  當然是在譴責當時的男人不夠僵
[00:20:58.260 --> 00:20:59.760]  男人都沒有僵
[00:20:59.760 --> 00:21:00.560]  那怎麼行呢?
[00:21:00.560 --> 00:21:02.660]  那 Deborah 出來吧
[00:21:02.660 --> 00:21:05.860]  事司的時代
[00:21:05.860 --> 00:21:06.960]  各自為政的
[00:21:06.960 --> 00:21:08.860]  當時所謂的胡亂華
[00:21:08.860 --> 00:21:10.260]  你看看時史記你就知道了
[00:21:10.260 --> 00:21:12.660]  有什麼女子
[00:21:12.660 --> 00:21:15.860]  告訴我們上帝的約繼續守下去
[00:21:15.860 --> 00:21:18.360]  上帝的工作繼續堅持下去呢?
[00:21:18.360 --> 00:21:20.160]  就是路德
[00:21:21.060 --> 00:21:21.960]  就是摩訶女子
[00:21:21.960 --> 00:21:23.160]  一個外邦的女子
[00:21:23.160 --> 00:21:25.960]  她願意來信守耶和華的約
[00:21:25.960 --> 00:21:27.360]  是不是?
[00:21:27.360 --> 00:21:30.760]  堅定地來跟隨耶和華
[00:21:30.760 --> 00:21:34.760]  然後就差不多到王國時期了
[00:21:34.760 --> 00:21:38.060]  就是薩姆爾基開始的時候
[00:21:38.060 --> 00:21:39.460]  是誰開始呢?
[00:21:39.460 --> 00:21:40.560]  是哈拿開始
[00:21:40.560 --> 00:21:42.260]  第一章
[00:21:42.260 --> 00:21:43.760]  薩姆爾基上
[00:21:43.760 --> 00:21:47.460]  是一個生不了孩子的婦女
[00:21:47.460 --> 00:21:49.360]  她求上帝給她一個兒子
[00:21:50.660 --> 00:21:52.660]  上帝真的給了她一個兒子
[00:21:52.660 --> 00:21:54.660]  生了之後
[00:21:54.660 --> 00:21:56.460]  養了之後
[00:21:56.460 --> 00:21:57.860]  她就交給聖殿
[00:21:57.860 --> 00:21:59.460]  奉獻了薩姆爾
[00:21:59.460 --> 00:22:01.460]  她就成為最後一個的事司
[00:22:01.460 --> 00:22:02.960]  也是第一個的先至
[00:22:02.960 --> 00:22:05.460]  第一個的領導
[00:22:05.460 --> 00:22:08.460]  誰的功勞呢?
[00:22:08.460 --> 00:22:10.260]  是哈拿的功勞
[00:22:10.260 --> 00:22:12.960]  然後到了王國時期
[00:22:12.960 --> 00:22:16.060]  所有事情都所謂國泰民安了
[00:22:16.060 --> 00:22:17.260]  整頓了
[00:22:17.260 --> 00:22:18.960]  就是 settle down 了
[00:22:19.260 --> 00:22:20.860]  然後有了政府了
[00:22:20.860 --> 00:22:22.760]  就沒有什麼女人出現了
[00:22:22.760 --> 00:22:23.360]  為什麼呢?
[00:22:23.360 --> 00:22:24.460]  因為父權文化嘛
[00:22:24.460 --> 00:22:27.060]  所以在第一和七王國
[00:22:27.060 --> 00:22:28.560]  找不到多少女人
[00:22:28.560 --> 00:22:31.960]  因為當時已經是 patriarchal society
[00:22:31.960 --> 00:22:33.860]  逢出混亂的當中
[00:22:33.860 --> 00:22:35.260]  逢出危機的當中
[00:22:35.260 --> 00:22:37.060]  這些女子的故事就出現了
[00:22:37.060 --> 00:22:38.160]  是吧?
[00:22:38.160 --> 00:22:40.160]  國泰民安就定了
[00:22:40.160 --> 00:22:42.960]  她們就回到自己家
[00:22:42.960 --> 00:22:43.760]  廚房裡面
[00:22:47.160 --> 00:22:49.660]  秘魯波斯時期
[00:22:49.660 --> 00:22:51.660]  就是以色列出現
[00:22:51.660 --> 00:22:56.060]  以色列進去做皇后
[00:22:56.060 --> 00:22:58.960]  然後波斯有一個奸臣
[00:22:58.960 --> 00:23:01.360]  就想殲滅所有的猶太人
[00:23:01.360 --> 00:23:04.060]  就是他肯冒險
[00:23:04.060 --> 00:23:06.960]  以色列來介入
[00:23:06.960 --> 00:23:08.960]  以至保守了他神的子民
[00:23:08.960 --> 00:23:10.560]  他們才能夠回歸
[00:23:10.560 --> 00:23:13.560]  才能夠回到重建聖殿
[00:23:14.360 --> 00:23:17.560]  所以又在一個危機的時候
[00:23:17.560 --> 00:23:18.960]  就出現了民族的救星
[00:23:18.960 --> 00:23:20.760]  這些民族的救星就是女人
[00:23:20.760 --> 00:23:24.760]  耶穌基督的降生當然不用說了
[00:23:24.760 --> 00:23:25.660]  就是瑪利亞
[00:23:25.660 --> 00:23:30.260]  她願意去相信耶和華
[00:23:30.260 --> 00:23:32.060]  蒙恩來到她的身邊
[00:23:32.060 --> 00:23:34.560]  大救主來到地上
[00:23:34.560 --> 00:23:36.960]  耶穌基督復活
[00:23:36.960 --> 00:23:40.060]  第一個去迎接
[00:23:40.060 --> 00:23:41.360]  在空墳墓
[00:23:41.360 --> 00:23:43.960]  看到空墳墓迎接復活基督的
[00:23:44.460 --> 00:23:45.260]  又是女人
[00:23:45.260 --> 00:23:47.660]  其中一個是莫大拉·瑪利亞
[00:23:47.660 --> 00:23:49.260]  那些門徒在哪裡?
[00:23:49.260 --> 00:23:52.060]  門徒躲藏了
[00:23:52.060 --> 00:23:54.560]  害怕藏起來
[00:23:54.560 --> 00:23:57.060]  躲在房子裡面
[00:23:57.060 --> 00:23:59.160]  所以每一次都是重要關頭
[00:23:59.160 --> 00:24:00.460]  無論是以色列的女子
[00:24:00.460 --> 00:24:01.960]  或者是外邦的女子
[00:24:01.960 --> 00:24:05.660]  她們出來拯救神的子民
[00:24:05.660 --> 00:24:08.460]  是在推動上帝的工作繼續向前
[00:24:08.460 --> 00:24:10.860]  到目前為止只不過是很簡單的說
[00:24:10.860 --> 00:24:13.460]  你就知道這些女英雄的故事
[00:24:13.960 --> 00:24:15.960]  似乎告訴我們
[00:24:15.960 --> 00:24:17.960]  聖經
[00:24:17.960 --> 00:24:21.160]  沒錯是66本書拼在一起
[00:24:21.160 --> 00:24:25.260]  似乎拼在一起編輯的人
[00:24:25.260 --> 00:24:26.760]  或者那群人
[00:24:26.760 --> 00:24:28.560]  或者背後的上帝
[00:24:28.560 --> 00:24:30.260]  是有用意
[00:24:30.260 --> 00:24:34.360]  去精心安排這些故事的
[00:24:34.360 --> 00:24:36.960]  不是亂打亂撞放在一起的
[00:24:36.960 --> 00:24:42.460]  好像你聽一首歌一樣
[00:24:43.460 --> 00:24:48.460]  在一個專業的人編曲之後
[00:24:48.460 --> 00:24:50.460]  你知道有些歌
[00:24:50.460 --> 00:24:51.460]  你聽聽看
[00:24:51.460 --> 00:24:52.760]  有一段solo出來的
[00:24:52.760 --> 00:24:55.560]  譬如電結他solo
[00:24:55.560 --> 00:24:57.060]  五分鐘的歌
[00:24:57.060 --> 00:24:58.060]  它的solo有多長?
[00:24:58.060 --> 00:25:00.060]  不會四分半鐘吧
[00:25:00.060 --> 00:25:02.560]  可能三十秒而已
[00:25:02.560 --> 00:25:06.560]  但就在那裡是精髓的地方
[00:25:06.560 --> 00:25:09.560]  所以麥爾漢遺跡就在這裡
[00:25:11.960 --> 00:25:13.560]  我們這樣打打基礎
[00:25:13.560 --> 00:25:14.760]  我想問你
[00:25:14.760 --> 00:25:18.560]  到底聖經是不是我們要重新再看呢?
[00:25:18.560 --> 00:25:21.360]  你想一想
[00:25:21.360 --> 00:25:24.760]  聖經怎麼看女性的角色?
[00:25:24.760 --> 00:25:27.460]  我想你帶走幾件事
[00:25:27.460 --> 00:25:30.160]  就是我們盡量除去那些
[00:25:30.160 --> 00:25:32.160]  就是重男輕女的思想
[00:25:32.160 --> 00:25:36.360]  上帝可以用男人做事
[00:25:36.360 --> 00:25:39.060]  更加可以用女人做事
[00:25:40.460 --> 00:25:44.260]  重男輕女不一定是男人有的觀念
[00:25:44.260 --> 00:25:48.260]  可能各位女士也會有重男輕女的觀念
[00:25:48.260 --> 00:25:50.060]  讓男人做吧
[00:25:50.060 --> 00:25:51.060]  男人是可以的
[00:25:51.060 --> 00:25:53.060]  其實有時候男人是不行的
[00:25:53.060 --> 00:25:56.760]  你不要有重男輕女的觀念
[00:25:56.760 --> 00:25:59.460]  覺得我也是輕視我自己的地位
[00:25:59.460 --> 00:26:02.060]  聖經告訴我們
[00:26:02.060 --> 00:26:04.060]  上帝要推進他的工作
[00:26:04.060 --> 00:26:07.060]  很多時候是用姐妹的
[00:26:09.160 --> 00:26:11.960]  怎麼除去重男輕女的思想呢?
[00:26:11.960 --> 00:26:12.660]  幾點而已
[00:26:12.660 --> 00:26:13.460]  第一
[00:26:13.460 --> 00:26:15.160]  我們想起領袖
[00:26:15.160 --> 00:26:17.160]  想起長輩
[00:26:17.160 --> 00:26:19.760]  想起團長
[00:26:19.760 --> 00:26:21.060]  領袖的人
[00:26:21.060 --> 00:26:22.760]  你會想起什麼人呢?
[00:26:22.760 --> 00:26:24.160]  你profile一個人出來
[00:26:24.160 --> 00:26:27.460]  如果你經常都profile一個男人出來
[00:26:27.460 --> 00:26:29.360]  那應該是時候要改了
[00:26:29.360 --> 00:26:32.560]  有男也有女
[00:26:32.560 --> 00:26:36.860]  做教師的
[00:26:36.860 --> 00:26:38.560]  教聖經的
[00:26:39.560 --> 00:26:41.560]  你怎麼profile一個港島的人
[00:26:41.560 --> 00:26:44.560]  你心中的印象
[00:26:44.560 --> 00:26:45.560]  他是一個怎樣的人呢?
[00:26:45.560 --> 00:26:48.160]  有男的也有女的
[00:26:48.160 --> 00:26:52.260]  我們跟姐妹要同工
[00:26:52.260 --> 00:26:54.460]  一起去侍奉
[00:26:54.460 --> 00:26:57.560]  姐妹要告訴男的
[00:26:57.560 --> 00:26:59.560]  我們應該怎麼跟你同工
[00:26:59.560 --> 00:27:03.160]  怎麼去明白你
[00:27:03.160 --> 00:27:04.760]  不是說
[00:27:05.960 --> 00:27:09.560]  你領導的方法不是一個領導的方法
[00:27:09.560 --> 00:27:11.360]  而是大家領導的方法不同而已
[00:27:11.360 --> 00:27:13.560]  我們怎麼在異同當中
[00:27:13.560 --> 00:27:14.860]  我們能夠一起同工
[00:27:14.860 --> 00:27:17.360]  在家庭也是一樣
[00:27:17.360 --> 00:27:19.360]  做父母的
[00:27:19.360 --> 00:27:21.160]  男人的
[00:27:21.160 --> 00:27:21.960]  請你做男人
[00:27:21.960 --> 00:27:26.060]  男女也是平等的
[00:27:26.060 --> 00:27:28.060]  大家是同等
[00:27:28.060 --> 00:27:28.860]  同權
[00:27:28.860 --> 00:27:30.660]  一起做partner
[00:27:30.660 --> 00:27:33.760]  在教會
[00:27:33.760 --> 00:27:35.660]  在我們侍奉當中
[00:27:35.660 --> 00:27:36.660]  讓我們知道
[00:27:36.660 --> 00:27:39.960]  咦! 聖經原來有這麼劃時代的訊息給我們
[00:27:39.960 --> 00:27:42.860]  我們同心低頭祈禱
[00:27:42.860 --> 00:27:45.960]  主我們為我們身邊的姐妹感謝祢
[00:27:45.960 --> 00:27:49.960]  感謝祢他們默默地在背後很多時候
[00:27:49.960 --> 00:27:51.160]  做很多的工作
[00:27:51.160 --> 00:27:53.960]  他們很熱心地來服侍
[00:27:53.960 --> 00:27:55.960]  主我們求祢
[00:27:55.960 --> 00:27:58.460]  來到親切的祝福使用他們
[00:27:58.460 --> 00:28:00.860]  主我們知道祢自己的工作
[00:28:00.960 --> 00:28:01.960]  祢自己的
[00:28:01.960 --> 00:28:06.160]  地上神國的福音的運動
[00:28:06.160 --> 00:28:07.760]  是要藉著男
[00:28:07.760 --> 00:28:08.360]  藉著女
[00:28:08.360 --> 00:28:10.560]  來向前的
[00:28:10.560 --> 00:28:12.460]  主祢求祢使用我們每一個
[00:28:12.460 --> 00:28:15.260]  讓我們除去一些舊有的思想
[00:28:15.260 --> 00:28:17.860]  讓祢自己的聖經來挑戰
[00:28:17.860 --> 00:28:19.260]  來更新我們的觀念
[00:28:19.260 --> 00:28:21.760]  以致我們同心同意的
[00:28:21.760 --> 00:28:22.960]  來服侍祢
[00:28:22.960 --> 00:28:24.360]  彰顯祢自己的國度
[00:28:24.360 --> 00:28:26.460]  我們這樣祈禱奉主耶穌的名字

