
[00:00:00.000 --> 00:00:02.000]  由年頭開始到現在
[00:15:03.600 --> 00:15:05.600]  如果整本聖經這樣看
[00:15:05.600 --> 00:15:07.600]  其實就是在預表將來
[00:15:07.600 --> 00:15:09.600]  有一個真正的羊羔
[00:15:09.600 --> 00:15:11.600]  就是耶穌基督
[00:15:11.600 --> 00:15:13.600]  他願意愛我們
[00:15:13.600 --> 00:15:15.600]  來獻上自己
[00:15:15.600 --> 00:15:17.600]  所以有這樣的背景
[00:15:17.600 --> 00:15:19.600]  我們大概可以了解到
[00:15:19.600 --> 00:15:21.600]  原來這個故事寫下來
[00:15:21.600 --> 00:15:23.600]  起碼有一個這樣的
[00:15:23.600 --> 00:15:25.600]  一重的意思
[00:15:25.600 --> 00:15:27.600]  就是想和
[00:15:27.600 --> 00:15:29.600]  別教
[00:15:29.600 --> 00:15:31.600]  別神的宗教
[00:15:31.600 --> 00:15:33.600]  這些practice
[00:15:33.600 --> 00:15:35.600]  來劃清楚界線
[00:15:35.600 --> 00:15:37.600]  但是
[00:15:37.600 --> 00:15:39.600]  很清楚這個故事的目的
[00:15:39.600 --> 00:15:41.600]  不是主要做這件事
[00:15:41.600 --> 00:15:43.600]  因為如果要主要做這件事
[00:15:43.600 --> 00:15:45.600]  的話
[00:15:45.600 --> 00:15:47.600]  一句就可以說
[00:15:47.600 --> 00:15:49.600]  就像新明記那樣說
[00:15:49.600 --> 00:15:51.600]  你就是不可以獻你的兒子作繁祭
[00:15:51.600 --> 00:15:53.600]  故事的目的是什麼呢
[00:15:53.600 --> 00:15:55.600]  和我們信心的成長有什麼關係呢
[00:15:55.600 --> 00:15:57.600]  我們說過
[00:15:57.600 --> 00:15:59.600]  阿伯拉罕在他人生當中
[00:15:59.600 --> 00:16:01.600]  有兩個很重要的關頭
[00:16:01.600 --> 00:16:03.600]  是上帝呼召他
[00:16:03.600 --> 00:16:05.600]  讓他能夠前進的
[00:16:05.600 --> 00:16:07.600]  第一個關頭是什麼呢
[00:16:07.600 --> 00:16:09.600]  就是第十二章
[00:16:09.600 --> 00:16:11.600]  他剛開始的時候
[00:16:11.600 --> 00:16:13.600]  上帝呼召他離開本地本族本格
[00:16:13.600 --> 00:16:15.600]  叫他撇下
[00:16:15.600 --> 00:16:17.600]  他自己生命裡面
[00:16:17.600 --> 00:16:19.600]  有的security(安全)
[00:16:19.600 --> 00:16:21.600]  然後去到迦林地
[00:16:21.600 --> 00:16:23.600]  以至萬國能夠得到祝福
[00:16:23.600 --> 00:16:25.600]  這是第一個關頭
[00:16:25.600 --> 00:16:27.600]  第二個關頭是什麼呢
[00:16:27.600 --> 00:16:29.600]  就是這個故事
[00:16:29.600 --> 00:16:31.600]  就是他差不多結束的時候
[00:16:31.600 --> 00:16:33.600]  上帝已經賜了
[00:16:33.600 --> 00:16:35.600]  兒子給他
[00:16:35.600 --> 00:16:37.600]  給了他
[00:16:37.600 --> 00:16:39.600]  然後他就要去試驗他
[00:16:39.600 --> 00:16:41.600]  二十二章第一節
[00:16:41.600 --> 00:16:43.600]  他說這事以後
[00:16:43.600 --> 00:16:45.600]  這事以後就是說
[00:16:45.600 --> 00:16:47.600]  兒子已經出世了
[00:16:47.600 --> 00:16:49.600]  你知道阿伯拉罕按照
[00:16:49.600 --> 00:16:51.600]  聖經裡面的情節
[00:16:51.600 --> 00:16:53.600]  他七十五歲離開
[00:16:53.600 --> 00:16:55.600]  米索不達米亞
[00:16:55.600 --> 00:16:57.600]  然後去迦林
[00:16:57.600 --> 00:16:59.600]  創世紀律十二章
[00:16:59.600 --> 00:17:01.600]  七十五歲的時候
[00:17:01.600 --> 00:17:03.600]  那時候他沒有兒子
[00:17:03.600 --> 00:17:05.600]  結果等了二十五年
[00:17:05.600 --> 00:17:07.600]  兒子終於出現了
[00:17:07.600 --> 00:17:09.600]  出世了
[00:17:09.600 --> 00:17:11.600]  他一百歲的時候出世
[00:17:11.600 --> 00:17:13.600]  這個故事告訴我們大概
[00:17:13.600 --> 00:17:15.600]  以則有多大
[00:17:15.600 --> 00:17:17.600]  背得起柴的
[00:17:17.600 --> 00:17:19.600]  我想不應該是手譜
[00:17:19.600 --> 00:17:21.600]  問到一些有意義的問題
[00:17:21.600 --> 00:17:23.600]  不應該是硬硬學語的時候
[00:17:23.600 --> 00:17:25.600]  所以大概應該是
[00:17:25.600 --> 00:17:27.600]  年少的時候
[00:17:27.600 --> 00:17:29.600]  是不是
[00:17:29.600 --> 00:17:31.600]  一十歲多一點
[00:17:31.600 --> 00:17:33.600]  還能走三天路
[00:17:33.600 --> 00:17:35.600]  肯定不是手譜
[00:17:35.600 --> 00:17:37.600]  就在這段時候
[00:17:37.600 --> 00:17:39.600]  這些事以後
[00:17:39.600 --> 00:17:41.600]  這個問題就是這樣
[00:17:41.600 --> 00:17:43.600]  阿伯拉罕有了二十
[00:17:43.600 --> 00:17:45.600]  他就要去
[00:17:45.600 --> 00:17:47.600]  阿伯拉罕有了二十
[00:17:47.600 --> 00:17:49.600]  二十又長大了
[00:17:49.600 --> 00:17:51.600]  是不是
[00:17:51.600 --> 00:17:53.600]  差不多快成年了
[00:17:53.600 --> 00:17:55.600]  這個其實應該是阿伯拉罕
[00:17:55.600 --> 00:17:57.600]  最風光的時候
[00:17:57.600 --> 00:17:59.600]  就是說是他最
[00:17:59.600 --> 00:18:01.600]  春風得意的時候
[00:18:01.600 --> 00:18:03.600]  最順利的時候
[00:18:03.600 --> 00:18:05.600]  有兒子就萬事足
[00:18:05.600 --> 00:18:07.600]  是不是
[00:18:07.600 --> 00:18:09.600]  這個是上帝
[00:18:09.600 --> 00:18:11.600]  祝福他最多最多的時候
[00:18:13.600 --> 00:18:15.600]  你可以大概在
[00:18:15.600 --> 00:18:17.600]  二號華對他說的話裡面
[00:18:17.600 --> 00:18:19.600]  你能夠理解一點
[00:18:19.600 --> 00:18:21.600]  他是多麼疼愛這個兒子
[00:18:21.600 --> 00:18:23.600]  我記得以前也說過
[00:18:23.600 --> 00:18:25.600]  我們想起兒子的時候
[00:18:25.600 --> 00:18:27.600]  我們不應該想起今天
[00:18:27.600 --> 00:18:29.600]  我們抱著兒子的時候
[00:18:29.600 --> 00:18:31.600]  或者有人生了兒子
[00:18:31.600 --> 00:18:33.600]  恭喜你啊,很可愛啊
[00:18:33.600 --> 00:18:35.600]  有理有道
[00:18:35.600 --> 00:18:37.600]  兒子在古代的世界裡面
[00:18:37.600 --> 00:18:39.600]  代表什麼呢
[00:18:39.600 --> 00:18:41.600]  就是你的411k
[00:18:41.600 --> 00:18:43.600]  你的生命裡面的
[00:18:43.600 --> 00:18:45.600]  security
[00:18:45.600 --> 00:18:47.600]  古代的人老了之後
[00:18:47.600 --> 00:18:49.600]  沒有兒子很慘,橫屍街頭
[00:18:49.600 --> 00:18:51.600]  沒人照顧
[00:18:51.600 --> 00:18:53.600]  有個兒子其實就是
[00:18:53.600 --> 00:18:55.600]  養個兒子來
[00:18:55.600 --> 00:18:57.600]  退休
[00:18:57.600 --> 00:19:01.600]  他去照顧你
[00:19:01.600 --> 00:19:03.600]  你看到神怎麼跟他說
[00:19:03.600 --> 00:19:05.600]  中文又是
[00:19:05.600 --> 00:19:07.600]  搞錯了的詞綴
[00:19:07.600 --> 00:19:09.600]  第一句應該是
[00:19:09.600 --> 00:19:11.600]  你的兒子
[00:19:11.600 --> 00:19:15.600]  第二句
[00:19:15.600 --> 00:19:17.600]  你的獨生子
[00:19:17.600 --> 00:19:19.600]  第三句
[00:19:19.600 --> 00:19:21.600]  你所愛的
[00:19:21.600 --> 00:19:23.600]  那個兒子
[00:19:23.600 --> 00:19:25.600]  三句裡面
[00:19:25.600 --> 00:19:27.600]  神似乎跟他說
[00:19:27.600 --> 00:19:29.600]  帶著你的兒子
[00:19:29.600 --> 00:19:31.600]  神跟他說
[00:19:31.600 --> 00:19:33.600]  我知道你很愛兒子
[00:19:33.600 --> 00:19:35.600]  第二句
[00:19:35.600 --> 00:19:37.600]  你的獨生子
[00:19:37.600 --> 00:19:39.600]  第三句
[00:19:39.600 --> 00:19:41.600]  你所愛的
[00:19:41.600 --> 00:19:43.600]  那個兒子
[00:19:43.600 --> 00:19:45.600]  你太愛他了
[00:19:45.600 --> 00:19:47.600]  你太愛他了
[00:19:47.600 --> 00:19:49.600]  整個故事裡面,兒子這個字我不知道你們有沒有留意
[00:19:49.600 --> 00:19:51.600]  出現了10次
[00:19:51.600 --> 00:19:53.600]  那種依戀和
[00:19:53.600 --> 00:19:55.600]  那種情感的強烈
[00:19:55.600 --> 00:19:57.600]  我們應該感受得到
[00:19:57.600 --> 00:19:59.600]  你很鍾情那件事
[00:19:59.600 --> 00:20:01.600]  你很喜歡那件事
[00:20:01.600 --> 00:20:03.600]  你朝思暮想
[00:20:03.600 --> 00:20:05.600]  你很抱著
[00:20:05.600 --> 00:20:07.600]  那件事
[00:20:07.600 --> 00:20:09.600]  你的安全
[00:20:09.600 --> 00:20:11.600]  神就跟你說
[00:20:11.600 --> 00:20:13.600]  我要去試驗你
[00:20:13.600 --> 00:20:15.600]  試驗是什麼意思
[00:20:15.600 --> 00:20:17.600]  試驗就是說
[00:20:17.600 --> 00:20:19.600]  到底你去跟隨神
[00:20:19.600 --> 00:20:21.600]  你去信神
[00:20:21.600 --> 00:20:23.600]  到底是為了
[00:20:23.600 --> 00:20:25.600]  神給你的好處
[00:20:25.600 --> 00:20:27.600]  還是為了神自己
[00:20:27.600 --> 00:20:29.600]  是不是因為上帝給你祝福
[00:20:29.600 --> 00:20:31.600]  有不成
[00:20:31.600 --> 00:20:33.600]  所以你去試驗
[00:20:33.600 --> 00:20:35.600]  有不成
[00:20:35.600 --> 00:20:37.600]  所以你去跟隨主
[00:20:37.600 --> 00:20:41.600]  還是你跟隨主的時候
[00:20:41.600 --> 00:20:43.600]  是不計祝福
[00:20:43.600 --> 00:20:45.600]  我們有孩子的
[00:20:45.600 --> 00:20:47.600]  我們知道
[00:20:47.600 --> 00:20:49.600]  你獎勵他的時候
[00:20:49.600 --> 00:20:51.600]  他很乖
[00:20:51.600 --> 00:20:55.600]  這個不是真的乖
[00:20:55.600 --> 00:20:57.600]  但如果你不獎勵他,他也會乖
[00:20:57.600 --> 00:20:59.600]  這個叫做
[00:20:59.600 --> 00:21:01.600]  真事
[00:21:01.600 --> 00:21:03.600]  你明不明我意思
[00:21:03.600 --> 00:21:05.600]  如果你跟他中間
[00:21:05.600 --> 00:21:07.600]  有所謂贈福
[00:21:07.600 --> 00:21:09.600]  贈福
[00:21:09.600 --> 00:21:11.600]  獎勵
[00:21:11.600 --> 00:21:13.600]  有好處的時候
[00:21:13.600 --> 00:21:15.600]  他先去跟隨你的話
[00:21:15.600 --> 00:21:17.600]  這個不是很純正
[00:21:17.600 --> 00:21:21.600]  但到他長大了
[00:21:21.600 --> 00:21:23.600]  他發現不需要
[00:21:23.600 --> 00:21:25.600]  去賄賂他的時候
[00:21:25.600 --> 00:21:27.600]  不需要給他獎勵的時候
[00:21:27.600 --> 00:21:29.600]  他也會照樣做
[00:21:29.600 --> 00:21:31.600]  你喜歡的事
[00:21:31.600 --> 00:21:33.600]  照你的說話去做
[00:21:33.600 --> 00:21:35.600]  這個就叫做成長
[00:21:35.600 --> 00:21:37.600]  阿不拉罕信心的成長
[00:21:37.600 --> 00:21:39.600]  都是一樣
[00:21:39.600 --> 00:21:41.600]  12章開始
[00:21:41.600 --> 00:21:43.600]  創世的12章
[00:21:43.600 --> 00:21:45.600]  上帝呼召你
[00:21:45.600 --> 00:21:47.600]  他說你要出來
[00:21:47.600 --> 00:21:49.600]  你要成為大國
[00:21:49.600 --> 00:21:51.600]  我會祝福你的
[00:21:51.600 --> 00:21:53.600]  藉著你,你要祝福其他人
[00:21:53.600 --> 00:21:55.600]  有贈福在
[00:21:55.600 --> 00:21:57.600]  你走出來
[00:21:57.600 --> 00:21:59.600]  你冒險
[00:21:59.600 --> 00:22:01.600]  你冒一冒險
[00:22:01.600 --> 00:22:03.600]  你來侍奉我,你跟我
[00:22:03.600 --> 00:22:05.600]  然後你就成為大國
[00:22:05.600 --> 00:22:07.600]  有兒子
[00:22:07.600 --> 00:22:09.600]  有一個家族
[00:22:09.600 --> 00:22:11.600]  然後你就可以祝福其他人
[00:22:11.600 --> 00:22:13.600]  這是一個不錯的贈福
[00:22:13.600 --> 00:22:15.600]  我們申請信用卡的時候
[00:22:15.600 --> 00:22:17.600]  我們經常說有沒有贈福
[00:22:17.600 --> 00:22:19.600]  有沒有好處
[00:22:19.600 --> 00:22:21.600]  多少現金
[00:22:21.600 --> 00:22:23.600]  我才做會員
[00:22:23.600 --> 00:22:25.600]  阿不拉罕第一次
[00:22:25.600 --> 00:22:27.600]  阿不拉罕第一次接受呼召的時候
[00:22:27.600 --> 00:22:29.600]  就是這樣
[00:22:29.600 --> 00:22:31.600]  但到這裡的時候
[00:22:31.600 --> 00:22:33.600]  神就要試驗他
[00:22:33.600 --> 00:22:35.600]  要測試他
[00:22:35.600 --> 00:22:37.600]  到底你是不是因為有贈福
[00:22:37.600 --> 00:22:39.600]  你才信耶穌
[00:22:39.600 --> 00:22:41.600]  你才跟耶穌
[00:22:41.600 --> 00:22:43.600]  你才去侍奉他
[00:22:43.600 --> 00:22:45.600]  這個測試這個字的目的
[00:22:45.600 --> 00:22:47.600]  逢親
[00:22:47.600 --> 00:22:49.600]  聖經裡面說
[00:22:49.600 --> 00:22:51.600]  測試
[00:22:51.600 --> 00:22:53.600]  如果這個主題是上帝
[00:22:53.600 --> 00:22:55.600]  是神的時候
[00:22:55.600 --> 00:22:57.600]  目的永遠都是好的
[00:22:57.600 --> 00:22:59.600]  就像煉鋼一樣
[00:22:59.600 --> 00:23:01.600]  要將雜質消除
[00:23:01.600 --> 00:23:03.600]  這個就是這個意思
[00:23:03.600 --> 00:23:05.600]  二十二章第三節
[00:23:05.600 --> 00:23:07.600]  這裡
[00:23:07.600 --> 00:23:09.600]  他接受這個呼召的時候
[00:23:09.600 --> 00:23:11.600]  阿不拉罕做了什麼
[00:23:11.600 --> 00:23:13.600]  他說清早起來
[00:23:13.600 --> 00:23:15.600]  然後預備了他的奴隸
[00:23:15.600 --> 00:23:17.600]  帶著兩個同步
[00:23:17.600 --> 00:23:19.600]  然後自己的兒子
[00:23:19.600 --> 00:23:21.600]  就劈他的柴
[00:23:21.600 --> 00:23:23.600]  朝上
[00:23:23.600 --> 00:23:25.600]  你的次序
[00:23:25.600 --> 00:23:27.600]  應該是怎樣
[00:23:27.600 --> 00:23:29.600]  你想想
[00:23:29.600 --> 00:23:31.600]  你應該怎樣
[00:23:31.600 --> 00:23:33.600]  你就起來
[00:23:33.600 --> 00:23:35.600]  劈柴
[00:23:35.600 --> 00:23:37.600]  然後最後遇上奴
[00:23:37.600 --> 00:23:39.600]  你出門上班都是這樣
[00:23:39.600 --> 00:23:41.600]  刷牙
[00:23:41.600 --> 00:23:43.600]  吃宵夜
[00:23:43.600 --> 00:23:45.600]  叫Uber
[00:23:45.600 --> 00:23:47.600]  你沒理由先叫Uber
[00:23:47.600 --> 00:23:49.600]  然後才來
[00:23:49.600 --> 00:23:51.600]  忘記吃早餐
[00:23:51.600 --> 00:23:53.600]  我不知道為什麼有這個意思
[00:23:53.600 --> 00:23:55.600]  有很多拉比
[00:23:55.600 --> 00:23:57.600]  猶太人拉比挺有趣
[00:23:57.600 --> 00:23:59.600]  看聖經
[00:23:59.600 --> 00:24:01.600]  去咀嚼裡面的用詞
[00:24:01.600 --> 00:24:03.600]  為什麼最後才劈柴
[00:24:03.600 --> 00:24:05.600]  到底是不是思覺失調
[00:24:05.600 --> 00:24:07.600]  還是
[00:24:07.600 --> 00:24:09.600]  劈柴才是最決定性的動作
[00:24:09.600 --> 00:24:11.600]  因為你可以
[00:24:11.600 --> 00:24:13.600]  拿走所有東西
[00:24:13.600 --> 00:24:15.600]  然後去到那個地方
[00:24:15.600 --> 00:24:17.600]  你要去獻祭的時候
[00:24:17.600 --> 00:24:19.600]  你還要去劈柴
[00:24:19.600 --> 00:24:21.600]  不好意思了,我先回家
[00:24:21.600 --> 00:24:23.600]  最重要的事
[00:24:23.600 --> 00:24:25.600]  最後才做
[00:24:25.600 --> 00:24:27.600]  還要走三天路程
[00:24:27.600 --> 00:24:29.600]  總之就是告訴他
[00:24:29.600 --> 00:24:31.600]  這不是一時
[00:24:31.600 --> 00:24:33.600]  是一時衝動
[00:24:33.600 --> 00:24:35.600]  你要承諾
[00:24:35.600 --> 00:24:37.600]  你要去盡
[00:24:37.600 --> 00:24:39.600]  你要想清楚
[00:24:39.600 --> 00:24:41.600]  跟隨耶穌基督
[00:24:41.600 --> 00:24:43.600]  是一回什麼事
[00:24:43.600 --> 00:24:45.600]  你計算成本
[00:24:45.600 --> 00:24:47.600]  然後你拿走
[00:24:47.600 --> 00:24:51.600]  有一個猶太人的神學家
[00:24:51.600 --> 00:24:53.600]  掙扎了一個問題
[00:24:53.600 --> 00:24:55.600]  在他的書裡面這樣說
[00:24:55.600 --> 00:24:57.600]  他說回憶
[00:24:57.600 --> 00:24:59.600]  猶太人在
[00:24:59.600 --> 00:25:03.600]  猶太人最大的事件
[00:25:03.600 --> 00:25:05.600]  歷史事件
[00:25:05.600 --> 00:25:07.600]  在大屠殺
[00:25:07.600 --> 00:25:09.600]  在德國的大屠殺
[00:25:09.600 --> 00:25:11.600]  他們在集中營
[00:25:11.600 --> 00:25:13.600]  他說很奇怪
[00:25:13.600 --> 00:25:15.600]  在死亡營的時候
[00:25:15.600 --> 00:25:17.600]  仍然守七日
[00:25:17.600 --> 00:25:19.600]  他們削不照樣
[00:25:19.600 --> 00:25:21.600]  有他們的節禮
[00:25:21.600 --> 00:25:23.600]  照樣去敬拜
[00:25:23.600 --> 00:25:25.600]  照樣去讀經,去祈禱
[00:25:25.600 --> 00:25:27.600]  割禮照做
[00:25:27.600 --> 00:25:29.600]  在裡面生孩子照做割禮
[00:25:29.600 --> 00:25:31.600]  在裡面有什麼節期
[00:25:31.600 --> 00:25:33.600]  他們照樣守
[00:25:33.600 --> 00:25:35.600]  那個神學家就很奇怪
[00:25:35.600 --> 00:25:37.600]  為什麼呢?
[00:25:37.600 --> 00:25:39.600]  因為好像上帝已經放棄了這群人
[00:25:39.600 --> 00:25:41.600]  他們仍然去堅持
[00:25:41.600 --> 00:25:43.600]  為什麼會這樣
[00:25:43.600 --> 00:25:45.600]  去問那些猶太人
[00:25:45.600 --> 00:25:47.600]  那些猶太人怎麼回答呢?
[00:25:47.600 --> 00:25:49.600]  他說我不知道
[00:25:49.600 --> 00:25:51.600]  為什麼現在會這樣
[00:25:51.600 --> 00:25:53.600]  我不知道為什麼上帝搞什麼
[00:25:53.600 --> 00:25:55.600]  我們受這麼的難
[00:25:55.600 --> 00:25:57.600]  但是我們這樣做
[00:25:57.600 --> 00:25:59.600]  是因為上帝
[00:25:59.600 --> 00:26:01.600]  是我們的上帝
[00:26:01.600 --> 00:26:05.600]  不是因為上帝給我benefit
[00:26:05.600 --> 00:26:07.600]  給我風山水地
[00:26:07.600 --> 00:26:09.600]  給我順利
[00:26:09.600 --> 00:26:11.600]  我就跟隨他
[00:26:11.600 --> 00:26:13.600]  這就是故事的精髓
[00:26:13.600 --> 00:26:17.600]  也是故事最獨特的地方
[00:26:17.600 --> 00:26:19.600]  就是這個故事
[00:26:19.600 --> 00:26:21.600]  不可以今天照樣主管
[00:26:21.600 --> 00:26:23.600]  為什麼呢?
[00:26:23.600 --> 00:26:25.600]  因為在上帝和阿伯拉罕的約中間
[00:26:25.600 --> 00:26:27.600]  成與敗的約
[00:26:27.600 --> 00:26:31.600]  是在乎以實
[00:26:31.600 --> 00:26:33.600]  只有阿伯拉罕和神之間的關係
[00:26:33.600 --> 00:26:35.600]  才是這麼獨一
[00:26:35.600 --> 00:26:37.600]  唯一一個爛咗
[00:26:37.600 --> 00:26:39.600]  他有信心繼續跟隨神
[00:26:39.600 --> 00:26:41.600]  就是以實
[00:26:41.600 --> 00:26:43.600]  就是他所愛的獨一
[00:26:43.600 --> 00:26:45.600]  他所愛的獨生子
[00:26:45.600 --> 00:26:47.600]  所以上帝要去試煉他的時候
[00:26:47.600 --> 00:26:49.600]  就是針對以實
[00:26:49.600 --> 00:26:53.600]  所以不可以照樣主管
[00:26:53.600 --> 00:26:55.600]  今天我獻上我兒子
[00:26:55.600 --> 00:26:57.600]  沒有的
[00:26:57.600 --> 00:26:59.600]  因為你和上帝的關係
[00:26:59.600 --> 00:27:01.600]  不是在於兒子
[00:27:01.600 --> 00:27:03.600]  但是你也可以問一個問題
[00:27:03.600 --> 00:27:05.600]  到底我們和神之間
[00:27:05.600 --> 00:27:07.600]  是為了好處
[00:27:07.600 --> 00:27:09.600]  去信祂
[00:27:09.600 --> 00:27:11.600]  去敬拜祂
[00:27:11.600 --> 00:27:13.600]  去侍奉祂
[00:27:13.600 --> 00:27:15.600]  還是我們敬拜祂
[00:27:15.600 --> 00:27:17.600]  去侍奉祂
[00:27:17.600 --> 00:27:19.600]  因為祂就是上帝
[00:27:19.600 --> 00:27:21.600]  沒有其他東西在中間
[00:27:21.600 --> 00:27:25.600]  很多時候我們開頭的時候
[00:27:25.600 --> 00:27:27.600]  我們總會
[00:27:27.600 --> 00:27:29.600]  找一些好處
[00:27:29.600 --> 00:27:31.600]  相信得很清楚
[00:27:31.600 --> 00:27:33.600]  我們人是有緣約
[00:27:33.600 --> 00:27:35.600]  我們人是有
[00:27:35.600 --> 00:27:37.600]  我們的
[00:27:37.600 --> 00:27:39.600]  所謂初步的時候
[00:27:39.600 --> 00:27:43.600]  我們有很多祝福
[00:27:43.600 --> 00:27:45.600]  有很多的供應
[00:27:45.600 --> 00:27:47.600]  等等
[00:27:47.600 --> 00:27:49.600]  但我們總要去到一個地步
[00:27:49.600 --> 00:27:51.600]  你問我們自己
[00:27:51.600 --> 00:27:53.600]  到底你去侍奉上帝
[00:27:53.600 --> 00:27:55.600]  你作為一個基督徒
[00:27:55.600 --> 00:27:57.600]  都是什麼原因才可以
[00:27:57.600 --> 00:27:59.600]  是不是因為上帝
[00:27:59.600 --> 00:28:01.600]  讓我順順利利
[00:28:01.600 --> 00:28:03.600]  去侍奉祂
[00:28:03.600 --> 00:28:05.600]  如果上帝不讓我順利的時候
[00:28:05.600 --> 00:28:07.600]  我就走了
[00:28:07.600 --> 00:28:09.600]  在我人生裡面
[00:28:09.600 --> 00:28:11.600]  我認識了很多很多基督徒
[00:28:11.600 --> 00:28:15.600]  有不少人
[00:28:15.600 --> 00:28:17.600]  都是因著
[00:28:17.600 --> 00:28:19.600]  著數才來見上帝
[00:28:19.600 --> 00:28:23.600]  有很多弟兄姊妹
[00:28:23.600 --> 00:28:25.600]  是因為有好處
[00:28:25.600 --> 00:28:27.600]  有些benefit
[00:28:27.600 --> 00:28:29.600]  可以侍奉神
[00:28:29.600 --> 00:28:31.600]  如果你要
[00:28:31.600 --> 00:28:33.600]  你的信心繼續去成長的話
[00:28:33.600 --> 00:28:37.600]  你就要confront(抗拒)你自己的問題
[00:28:37.600 --> 00:28:41.600]  我去教會
[00:28:41.600 --> 00:28:43.600]  是不是因為有著數
[00:28:43.600 --> 00:28:45.600]  才去
[00:28:45.600 --> 00:28:47.600]  很值得
[00:28:47.600 --> 00:28:49.600]  所以我去
[00:28:49.600 --> 00:28:51.600]  我去打開聖經
[00:28:51.600 --> 00:28:53.600]  我去看神的話語
[00:28:53.600 --> 00:28:55.600]  有時候我們都可以是
[00:28:55.600 --> 00:28:57.600]  講著數
[00:28:57.600 --> 00:28:59.600]  有得著
[00:28:59.600 --> 00:29:01.600]  我就去看
[00:29:01.600 --> 00:29:03.600]  沒得著
[00:29:03.600 --> 00:29:05.600]  我就想去拜祭
[00:29:05.600 --> 00:29:07.600]  我認識很多人
[00:29:07.600 --> 00:29:09.600]  侍奉是為了有著數
[00:29:09.600 --> 00:29:11.600]  是不是feel good
[00:29:11.600 --> 00:29:13.600]  如果我做
[00:29:13.600 --> 00:29:15.600]  那個責任
[00:29:15.600 --> 00:29:17.600]  那個侍奉
[00:29:17.600 --> 00:29:19.600]  是讓我能夠feel good
[00:29:19.600 --> 00:29:21.600]  給我一點fulfillment(滿足)
[00:29:21.600 --> 00:29:23.600]  做完之後很過癮很爽
[00:29:23.600 --> 00:29:25.600]  of course
[00:29:25.600 --> 00:29:27.600]  但如果拿走那件事
[00:29:27.600 --> 00:29:29.600]  你還做不做
[00:29:29.600 --> 00:29:35.600]  奉獻也是一樣
[00:29:35.600 --> 00:29:37.600]  我可以奉獻
[00:29:37.600 --> 00:29:39.600]  但如果有incentive(勵志)有1%cashback(現金)
[00:29:39.600 --> 00:29:41.600]  yeah maybe i'll do more
[00:29:41.600 --> 00:29:49.600]  我們有incentive
[00:29:49.600 --> 00:29:51.600]  但你要信心繼續成長的時候
[00:29:51.600 --> 00:29:53.600]  你就要將那件事拿走
[00:29:53.600 --> 00:29:55.600]  可能那就是你的eason(依賽)
[00:29:55.600 --> 00:29:59.600]  那就是你的security(安全)
[00:29:59.600 --> 00:30:01.600]  你放錯了位
[00:30:01.600 --> 00:30:03.600]  神才是你的security(安全)
[00:30:03.600 --> 00:30:05.600]  我們可以講直堂
[00:30:05.600 --> 00:30:07.600]  我們講教會發展
[00:30:07.600 --> 00:30:09.600]  每樣東西都可以
[00:30:09.600 --> 00:30:11.600]  我們可以開頭的時候很過癮
[00:30:11.600 --> 00:30:13.600]  很爽
[00:30:13.600 --> 00:30:15.600]  很exciting
[00:30:15.600 --> 00:30:17.600]  但到我要付出的時候
[00:30:17.600 --> 00:30:19.600]  你想想不容易
[00:30:19.600 --> 00:30:21.600]  我要去建堂
[00:30:21.600 --> 00:30:23.600]  我要去
[00:30:23.600 --> 00:30:25.600]  讓教會發展到直新堂的時候
[00:30:25.600 --> 00:30:27.600]  我要付出很多東西
[00:30:27.600 --> 00:30:29.600]  有很多東西我要重新去建立
[00:30:29.600 --> 00:30:31.600]  我人際的網絡
[00:30:31.600 --> 00:30:33.600]  我時空的環境
[00:30:33.600 --> 00:30:35.600]  我要重新的習慣重新去認識
[00:30:35.600 --> 00:30:37.600]  多辛苦
[00:30:37.600 --> 00:30:39.600]  我們不是十幾歲
[00:30:39.600 --> 00:30:41.600]  你多年輕都好你都沒有十幾歲
[00:30:41.600 --> 00:30:43.600]  我們人大了
[00:30:43.600 --> 00:30:45.600]  我們很不喜歡
[00:30:45.600 --> 00:30:47.600]  那些不familiar(熟悉)
[00:30:47.600 --> 00:30:49.600]  不熟悉的環境
[00:30:49.600 --> 00:30:51.600]  但上帝說
[00:30:51.600 --> 00:30:53.600]  就是要去試問
[00:30:53.600 --> 00:30:55.600]  這就是我們的spiritual strength(靈性)
[00:30:55.600 --> 00:30:57.600]  如果我們沒有這個spiritual strength(靈性)
[00:30:57.600 --> 00:30:59.600]  我們講什麼都沒有用
[00:30:59.600 --> 00:31:03.600]  我們可以開不同的團體
[00:31:03.600 --> 00:31:05.600]  開不同的小組
[00:31:05.600 --> 00:31:07.600]  做不同的事工
[00:31:07.600 --> 00:31:09.600]  一路加上去
[00:31:09.600 --> 00:31:11.600]  我們可以繼續加上去
[00:31:11.600 --> 00:31:13.600]  但什麼是重點
[00:31:13.600 --> 00:31:15.600]  如果你的faith(信念)沒有增長
[00:31:17.600 --> 00:31:19.600]  我們不會屠殺你
[00:31:19.600 --> 00:31:23.600]  因為我們還在講有沒有著數
[00:31:23.600 --> 00:31:25.600]  如果
[00:31:25.600 --> 00:31:27.600]  我們今天跟著的話
[00:31:27.600 --> 00:31:29.600]  我們就要清清楚楚問我們自己
[00:31:29.600 --> 00:31:31.600]  都是為了什麼benefit(好處)
[00:31:31.600 --> 00:31:35.600]  而我們願不願意去give up(放棄)
