
[00:00:00.000 --> 00:00:04.480]  我們來看看巴力的循環
[00:17:16.080 --> 00:17:18.080]  巴力的雨至高者的雨
[00:17:18.080 --> 00:17:20.080]  巴力的雨至高者的雨
[00:17:20.080 --> 00:17:22.080]  我們再看
[00:17:22.080 --> 00:17:24.080]  最後一段
[00:17:24.080 --> 00:17:26.080]  就是Bell Cycle
[00:17:26.080 --> 00:17:28.080]  就說到巴力
[00:17:28.080 --> 00:17:30.080]  得勝之後
[00:17:30.080 --> 00:17:32.080]  他就在聖山上
[00:17:32.080 --> 00:17:34.080]  去建立他的
[00:17:34.080 --> 00:17:36.080]  就是
[00:17:36.080 --> 00:17:38.080]  這個宮殿
[00:17:38.080 --> 00:17:40.080]  就說到
[00:17:40.080 --> 00:17:42.080]  巴力建立廟宇的時候
[00:17:42.080 --> 00:17:44.080]  他在廟宇裡面
[00:17:44.080 --> 00:17:46.080]  就想打開一個洞
[00:17:46.080 --> 00:17:48.080]  在宮殿裡面
[00:17:48.080 --> 00:17:50.080]  要開一扇窗戶
[00:17:50.080 --> 00:17:52.080]  巴力就在
[00:17:52.080 --> 00:17:54.080]  雲中打開裂口
[00:17:54.080 --> 00:17:56.080]  巴力就發出
[00:17:56.080 --> 00:17:58.080]  聖潔的聲音
[00:17:58.080 --> 00:18:00.080]  巴力就述說
[00:18:00.080 --> 00:18:02.080]  他嘴唇的事
[00:18:02.080 --> 00:18:04.080]  他是一個說話的神
[00:18:04.080 --> 00:18:06.080]  說什麼呢
[00:18:06.080 --> 00:18:08.080]  就是有聖潔的聲音
[00:18:08.080 --> 00:18:10.080]  以致大地會震動
[00:18:10.080 --> 00:18:12.080]  有地震出現
[00:18:12.080 --> 00:18:14.080]  所以呢
[00:18:14.080 --> 00:18:16.080]  他就是那位
[00:18:16.080 --> 00:18:18.080]  教運者
[00:18:18.080 --> 00:18:20.080]  將黑雲與雲帶來
[00:18:20.080 --> 00:18:22.080]  然後他來到的時候
[00:18:22.080 --> 00:18:24.080]  有很大的聲音
[00:18:24.080 --> 00:18:26.080]  然後這些聲音要使大地可以震動
[00:18:26.080 --> 00:18:28.080]  這個就是
[00:18:28.080 --> 00:18:30.080]  那個神話的意思
[00:18:30.080 --> 00:18:32.080]  因為他在雲層那裡
[00:18:32.080 --> 00:18:34.080]  有一個缺口
[00:18:34.080 --> 00:18:36.080]  他可以打雷下來
[00:18:36.080 --> 00:18:38.080]  就說到這些開口
[00:18:38.080 --> 00:18:40.080]  這些窗戶等等
[00:18:40.080 --> 00:18:42.080]  天雲裡面有些洞口
[00:18:42.080 --> 00:18:44.080]  巴力可以打雷
[00:18:44.080 --> 00:18:46.080]  降雷下去
[00:18:46.080 --> 00:18:48.080]  降火下來
[00:18:48.080 --> 00:18:50.080]  然後地帶震動聽見他的聲音
[00:18:50.080 --> 00:18:52.080]  有雨水出來

