
[00:00:00.000 --> 00:00:00.840]   - Right.
[00:20:26.160 --> 00:20:28.400]   the final battle, right?
[00:20:28.400 --> 00:20:31.560]   Some big battle would happen.
[00:20:31.560 --> 00:20:34.320]   They would say the Parthians would be involved.
[00:20:34.320 --> 00:20:37.040]   In fact, in first century,
[00:20:37.040 --> 00:20:41.280]   there were two major battles
[00:20:41.280 --> 00:20:44.360]   fought between the Romans and the Parthians.
[00:20:44.360 --> 00:20:50.560]   Two times, the Parthians successfully challenged Rome.
[00:20:51.360 --> 00:20:54.840]   So most probably,
[00:20:54.840 --> 00:21:02.320]   the first seal, white horse, rider with a bow,
[00:21:02.320 --> 00:21:06.840]   will remind the first audience, the first century audience,
[00:21:06.840 --> 00:21:09.360]   the Roman audience, their greatest enemy,
[00:21:09.360 --> 00:21:12.640]   most likely, are the Parthians.
[00:21:12.640 --> 00:21:16.880]   Now, you will continue and ask and say,
[00:21:16.880 --> 00:21:21.880]   hey, I know a little bit about ancient history.
[00:21:21.880 --> 00:21:26.920]   The fall of Rome didn't happen until AD 400 something.
[00:21:26.920 --> 00:21:30.800]   Right, 476.
[00:21:30.800 --> 00:21:35.800]   And the fall of Rome was not caused by the eastern Parthians.
[00:21:35.800 --> 00:21:39.840]   It's actually caused by the northern barbarians.
[00:21:39.840 --> 00:21:45.160]   It was the barbarians' job, right?
[00:21:45.160 --> 00:21:47.600]   Brought down the Roman Empire.
[00:21:47.600 --> 00:21:50.080]   Does it mean Revelation is wrong?
[00:21:50.080 --> 00:21:53.600]   No, because the imagery is very flexible.
[00:21:53.600 --> 00:21:59.880]   The imagery is, don't even talk about taking over Rome, right?
[00:21:59.880 --> 00:22:01.800]   The imagery, the first seal,
[00:22:01.800 --> 00:22:04.480]   the white horse rider with a bow,
[00:22:04.480 --> 00:22:08.720]   it simply means military pressure or military threat.
[00:22:08.720 --> 00:22:13.280]   It's a common image that John used in the first century.
[00:22:14.560 --> 00:22:17.640]   They are scared by the Parthians,
[00:22:17.640 --> 00:22:20.400]   the Romans are scared by the Parthians.
[00:22:20.400 --> 00:22:23.600]   To use this image is to communicate a message,
[00:22:23.600 --> 00:22:24.920]   a message of judgment,
[00:22:24.920 --> 00:22:29.320]   a message to remind the Roman Empire,
[00:22:29.320 --> 00:22:32.040]   remind the first audience who are under persecution
[00:22:32.040 --> 00:22:34.800]   by the Roman Empire, that Roman,
[00:22:34.800 --> 00:22:38.000]   the Romans are not that powerful, right?
[00:22:38.000 --> 00:22:41.600]   That's the first seal, that's the message.
[00:22:41.600 --> 00:22:44.960]   It's the same thing that we use the image of
[00:22:44.960 --> 00:22:49.960]   Osama Bin Laden to challenge the American power, right?
[00:22:49.960 --> 00:22:55.280]   Now Osama Bin Laden is already gone, right?
[00:22:55.280 --> 00:22:57.360]   But the message is there, right?
[00:22:57.360 --> 00:23:02.360]   To remind us the weakness, the vulnerability of the empire.
[00:23:02.360 --> 00:23:05.200]   It's the same thing happening here in chapter six,
[00:23:05.200 --> 00:23:06.760]   first seal.
[00:23:06.760 --> 00:23:09.480]   So the message is, in God's eyes,
[00:23:10.800 --> 00:23:15.680]   the empire oppressing the church will fail.
[00:23:15.680 --> 00:23:18.600]   It will fall.
[00:23:18.600 --> 00:23:22.040]   It looks very powerful, but it's not.
[00:23:22.040 --> 00:23:25.600]   The first seal is talking about this.
[00:23:25.600 --> 00:23:29.120]   So it talks about the evil empire,
[00:23:29.120 --> 00:23:31.760]   the evil force will fall one day.
[00:23:31.760 --> 00:23:36.760]   Not because of the Parthians, but because of God himself.
[00:23:36.760 --> 00:23:39.200]   So as you read the book of Revelation,
[00:23:39.200 --> 00:23:42.560]   you will find out who is really the one
[00:23:42.560 --> 00:23:46.640]   who brings down the evil empire, 1115.
[00:23:46.640 --> 00:23:51.520]   Now it talks about, it already talk about the seven seals.
[00:23:51.520 --> 00:23:53.880]   Now it talks about the seven trumpets,
[00:23:53.880 --> 00:23:56.200]   and later on talk about seven bows, okay?
[00:23:56.200 --> 00:24:00.320]   Now we're right in the middle, seven trumpets.
[00:24:00.320 --> 00:24:03.840]   The seventh angel sang his trumpet,
[00:24:03.840 --> 00:24:07.120]   and there were loud voices in heaven which said,
[00:24:07.120 --> 00:24:10.960]   the kingdom of God has become the kingdom of our Lord
[00:24:10.960 --> 00:24:15.480]   and his Christ, and Christ will reign forever and ever.
[00:24:15.480 --> 00:24:20.480]   Christ is the one who finally, ultimately,
[00:24:20.480 --> 00:24:22.400]   will bring down all this evil forces,
[00:24:22.400 --> 00:24:25.680]   and behind all this forces is Satan himself.
[00:24:25.680 --> 00:24:29.760]   So as you can tell, the book of Revelation
[00:24:29.760 --> 00:24:32.680]   is not news report written ahead of time.
[00:24:32.680 --> 00:24:36.240]   Now don't go to the book of Revelation and say,
[00:24:36.240 --> 00:24:39.040]   this is newspaper, today's newspaper,
[00:24:39.040 --> 00:24:40.320]   written 2,000 years ago.
[00:24:40.320 --> 00:24:42.960]   No, that is wrong interpretation.
[00:24:42.960 --> 00:24:46.000]   That is a misunderstanding.
[00:24:46.000 --> 00:24:51.000]   The book of Revelation also is not a weather forecast.
[00:24:51.000 --> 00:24:54.600]   It's not telling us, okay, tomorrow three o'clock p.m.
[00:24:54.600 --> 00:24:57.320]   it will rain, it will snow, or something like that.
[00:24:57.320 --> 00:25:01.320]   The book of Revelation does not intend to tell you
[00:25:01.320 --> 00:25:05.440]   when things happen, and how things happen exactly.
[00:25:06.320 --> 00:25:07.440]   It doesn't do that.
[00:25:07.440 --> 00:25:10.360]   Apocalyptic literature doesn't do this.
[00:25:10.360 --> 00:25:12.520]   It doesn't answer our questions.
[00:25:12.520 --> 00:25:16.320]   Our most interesting question is when and how, right?
[00:25:16.320 --> 00:25:17.920]   When does it happen?
[00:25:17.920 --> 00:25:19.720]   When will Christ come back?
[00:25:19.720 --> 00:25:21.080]   What will it look like, right?
[00:25:21.080 --> 00:25:23.640]   These are our questions, the when and how questions.
[00:25:23.640 --> 00:25:26.760]   The book of Revelation is answering some other question,
[00:25:26.760 --> 00:25:30.160]   some more important question, which is the who question.
[00:25:30.160 --> 00:25:33.200]   Who is in charge, and who is in control
[00:25:33.200 --> 00:25:34.400]   in the human history?
[00:25:34.400 --> 00:25:36.200]   When you see chaos out there,
[00:25:36.200 --> 00:25:38.160]   when you see everything is not right,
[00:25:38.160 --> 00:25:42.360]   who is the real Lord, who is in control?
[00:25:42.360 --> 00:25:44.040]   So it's not weather forecast,
[00:25:44.040 --> 00:25:46.840]   it's not newspaper within the head of time.
[00:25:46.840 --> 00:25:47.680]   No.
[00:25:47.680 --> 00:25:52.280]   Perhaps a better analogy is to think
[00:25:52.280 --> 00:25:55.160]   Revelation as a syllabus.
[00:25:55.160 --> 00:25:58.400]   You all go to school, right?
[00:25:58.400 --> 00:26:02.480]   You receive a syllabus on the first day, right?
[00:26:02.480 --> 00:26:04.920]   It tells you the professor's name,
[00:26:04.920 --> 00:26:09.800]   the course name, classroom, and then the schedule, right?
[00:26:09.800 --> 00:26:14.360]   Okay, it's Monday, Wednesday, Friday,
[00:26:14.360 --> 00:26:18.240]   which assignment will be due,
[00:26:18.240 --> 00:26:19.720]   and what lessons will be taught,
[00:26:19.720 --> 00:26:21.760]   and how you prepare for that, right?
[00:26:21.760 --> 00:26:24.640]   And then when's the midterm, when's the final exam, right?
[00:26:24.640 --> 00:26:25.760]   And then, let's say, for example,
[00:26:25.760 --> 00:26:28.640]   you walk into your classroom one day, right?
[00:26:28.640 --> 00:26:30.720]   It was the day of midterm.
[00:26:30.720 --> 00:26:31.800]   So you sit in the classroom,
[00:26:31.800 --> 00:26:33.560]   and then the professor came in,
[00:26:33.560 --> 00:26:36.920]   the teacher came in and gave you the midterm exam.
[00:26:36.920 --> 00:26:38.800]   Okay, you got your midterm exam,
[00:26:38.800 --> 00:26:42.960]   and say, "Wow, prophecy came true.
[00:26:42.960 --> 00:26:45.800]   "It's really the midterm."
[00:26:45.800 --> 00:26:48.480]   Would you say that?
[00:26:48.480 --> 00:26:50.160]   Of course not.
[00:26:50.160 --> 00:26:52.600]   Of course not, because as you understand,
[00:26:52.600 --> 00:26:54.400]   this is a syllabus, right?
[00:26:54.400 --> 00:26:56.720]   It told you ahead of time,
[00:26:56.720 --> 00:26:59.920]   not in the sense of prediction,
[00:26:59.920 --> 00:27:02.960]   but in the sense that it's a plan, right?
[00:27:02.960 --> 00:27:05.080]   The plan the professor has already given you
[00:27:05.080 --> 00:27:06.360]   in the first day, right?
[00:27:06.360 --> 00:27:10.240]   And it also tells you who is the agency
[00:27:10.240 --> 00:27:14.240]   behind the syllabus, who is making things happen,
[00:27:14.240 --> 00:27:17.480]   who is fulfilling or accomplishing
[00:27:17.480 --> 00:27:21.400]   all those things printed on the syllabus, right?
[00:27:21.400 --> 00:27:24.360]   Who is the planner, the teacher?
[00:27:24.360 --> 00:27:27.000]   Who is the executor, the teacher himself,
[00:27:27.000 --> 00:27:28.720]   the professor himself?
[00:27:28.720 --> 00:27:32.600]   So you walk in on the day of midterm,
[00:27:32.600 --> 00:27:34.560]   and say, "That's right.
[00:27:34.560 --> 00:27:37.240]   "That's how he planned.
[00:27:37.240 --> 00:27:42.040]   "We are working out and going along with his plan."
[00:27:42.040 --> 00:27:44.880]   And the teacher has the authority
[00:27:44.880 --> 00:27:49.360]   to execute exactly everything according to the syllabus.
[00:27:49.360 --> 00:27:55.200]   Human history is divine syllabus.
[00:27:56.600 --> 00:27:59.120]   What we see in human history,
[00:27:59.120 --> 00:28:01.560]   what we see happening in our world,
[00:28:01.560 --> 00:28:04.160]   is the syllabus of God himself,
[00:28:04.160 --> 00:28:07.720]   the heavenly Lord, the King of kings.
[00:28:07.720 --> 00:28:09.800]   He has written the syllabus.
[00:28:09.800 --> 00:28:14.320]   That is the message, that is the theology
[00:28:14.320 --> 00:28:16.520]   of the book of Revelation.
[00:28:16.520 --> 00:28:21.760]   God is in control of the syllabus.
[00:28:21.760 --> 00:28:24.440]   God is in control of human history.
[00:28:24.440 --> 00:28:27.200]   So no matter what happens in history,
[00:28:27.200 --> 00:28:30.680]   no matter what happens in your life and in my life,
[00:28:30.680 --> 00:28:36.600]   even though we see churches being persecuted in China,
[00:28:36.600 --> 00:28:38.760]   in some of the Muslim countries,
[00:28:38.760 --> 00:28:41.840]   churches, brothers and sisters being persecuted,
[00:28:41.840 --> 00:28:47.960]   you go back to history, you go back to syllabus,
[00:28:47.960 --> 00:28:51.880]   you know that behind it, there is someone in control,
[00:28:51.880 --> 00:28:54.560]   and God is still in control.
[00:28:54.560 --> 00:28:57.680]   Everything that we see in your life, in my life,
[00:28:57.680 --> 00:29:02.760]   is according to the entire syllabus
[00:29:02.760 --> 00:29:05.040]   set out by God himself.
[00:29:05.040 --> 00:29:09.600]   God will do all things according to his word,
[00:29:09.600 --> 00:29:10.920]   according to his syllabus.
[00:29:10.920 --> 00:29:14.360]   That's why we can trust him.
[00:29:14.360 --> 00:29:16.280]   That's why we should find hope in him.
[00:29:16.280 --> 00:29:19.040]   Now that's what Revelation
[00:29:19.040 --> 00:29:22.000]   or Apocalypse literature is trying to do,
[00:29:22.000 --> 00:29:25.960]   is to tell us we can find hope only in him.
[00:29:25.960 --> 00:29:29.840]   He is the one who is guarding and accomplishing,
[00:29:29.840 --> 00:29:34.560]   planning, executing the syllabus, right on his timing.
[00:29:34.560 --> 00:29:38.640]   Even though we have questions we cannot answer,
[00:29:38.640 --> 00:29:40.000]   even though we see crisis,
[00:29:40.000 --> 00:29:43.040]   we try to find out the reasons behind it,
[00:29:43.040 --> 00:29:45.000]   sometimes we don't.
[00:29:45.000 --> 00:29:50.000]   But look, everything is according to the syllabus of God.
[00:29:50.000 --> 00:29:53.080]   Everything is according to his plan.
[00:29:53.080 --> 00:29:55.360]   So we can trust him.
[00:29:55.360 --> 00:29:59.720]   We find hope in God so that we can inform
[00:29:59.720 --> 00:30:01.200]   our own present living.
[00:30:01.200 --> 00:30:06.760]   We will not be hijacked by fear, right, and unbelief.
[00:30:06.760 --> 00:30:11.240]   Because we know everything will be according to his word.
[00:30:11.240 --> 00:30:13.800]   He is the faithful God who will execute everything.
[00:30:14.920 --> 00:30:18.160]   Even though we don't have all the detailed answers,
[00:30:18.160 --> 00:30:20.440]   but yes, we can trust in him.
[00:30:20.440 --> 00:30:25.200]   I'm sure in the past week or so,
[00:30:25.200 --> 00:30:28.040]   you got a lot of news stories
[00:30:28.040 --> 00:30:30.440]   about what is going on in our world.
[00:30:30.440 --> 00:30:33.120]   You probably heard a lot of news stories
[00:30:33.120 --> 00:30:37.320]   or some really sad reports from the Ukraine crisis.
[00:30:37.320 --> 00:30:39.400]   I received a lot too.
[00:30:39.400 --> 00:30:43.040]   I want to share one of those with you.
[00:30:44.440 --> 00:30:48.480]   The president of Ukrainian Baptist Theological Seminary.
[00:30:48.480 --> 00:30:55.240]   Crisis came and he said,
[00:30:55.240 --> 00:30:58.440]   "Now the church will go underground.
[00:30:58.440 --> 00:31:01.320]   "We had that under the Soviet Union
[00:31:01.320 --> 00:31:03.400]   "and the church did not forget,
[00:31:03.400 --> 00:31:06.520]   "should never forget what it means to be persecuted.
[00:31:06.520 --> 00:31:10.520]   "We, the church, will rearrange,
[00:31:10.520 --> 00:31:13.640]   "reorganize and do what we always do."
[00:31:14.560 --> 00:31:15.520]   Preach the gospel.
[00:31:15.520 --> 00:31:18.520]   Isn't that true?
[00:31:18.520 --> 00:31:23.080]   Isn't that true if we find our hope,
[00:31:23.080 --> 00:31:25.360]   our ultimate anchor,
[00:31:25.360 --> 00:31:28.240]   nothing in the world but Christ himself
[00:31:28.240 --> 00:31:31.200]   who is in control of human history.
[00:31:31.200 --> 00:31:36.200]   If he is in control, then this hope,
[00:31:36.200 --> 00:31:41.200]   this promise will inform how we react in times of crisis.
[00:31:42.240 --> 00:31:44.640]   We will reorganize.
[00:31:44.640 --> 00:31:47.040]   We will do what we always do
[00:31:47.040 --> 00:31:49.920]   or what we always called to do,
[00:31:49.920 --> 00:31:52.080]   to preach the gospel,
[00:31:52.080 --> 00:31:57.840]   to live a life of Christ follower.
[00:31:57.840 --> 00:31:59.480]   Nothing will change.
[00:31:59.480 --> 00:32:02.080]   Yes, there are times in darkness
[00:32:02.080 --> 00:32:05.920]   and sometimes we feel darkness is so overwhelming
[00:32:05.920 --> 00:32:10.920]   and the evil forces seem invincible, very powerful.
[00:32:12.040 --> 00:32:14.840]   But the book of Revelation is reminding us
[00:32:14.840 --> 00:32:19.240]   all these evil forces are not omnipotent.
[00:32:19.240 --> 00:32:22.480]   They are not all powerful.
[00:32:22.480 --> 00:32:24.320]   They are limited.
[00:32:24.320 --> 00:32:28.360]   God himself is omnipotent.
[00:32:28.360 --> 00:32:31.200]   God himself is all powerful.
[00:32:31.200 --> 00:32:32.800]   We still preach the gospel.
[00:32:32.800 --> 00:32:34.280]   We still live for the kingdom.
[00:32:34.280 --> 00:32:39.360]   Don't be hijacked by all this fear and uncertainties.
[00:32:40.960 --> 00:32:44.160]   Your history is the syllabus of God.
[00:32:44.160 --> 00:32:49.720]   Yes, we have a lot of questions without answers,
[00:32:49.720 --> 00:32:51.240]   but that's okay.
[00:32:51.240 --> 00:32:53.080]   Midterm will come.
[00:32:53.080 --> 00:32:54.360]   The final exam will come.
[00:32:54.360 --> 00:32:58.600]   God will do according to his word.
[00:32:58.600 --> 00:33:03.160]   Let me close with chapter five, verse five.
[00:33:03.160 --> 00:33:08.440]   Then one of the elders said to me,
[00:33:08.440 --> 00:33:10.120]   "Do not weep.
[00:33:10.120 --> 00:33:13.640]   "See the lion of the tribe of Judah,
[00:33:13.640 --> 00:33:16.320]   "the root of David, has triumphed.
[00:33:16.320 --> 00:33:22.400]   "He is able to open the scroll and the seven seals."
[00:33:22.400 --> 00:33:24.160]   Let us all pray.
[00:33:24.160 --> 00:33:29.080]   Father God, our Lord Jesus Christ,
[00:33:29.080 --> 00:33:32.600]   you are the one in control
[00:33:32.600 --> 00:33:38.120]   and you are the only king that is worthy of our praises.
[00:33:39.000 --> 00:33:41.240]   (pensive music)
[00:33:41.240 --> 00:33:45.400]   We face times of uncertainty and crisis
[00:33:45.400 --> 00:33:48.320]   and we're living in a time of chaos.
[00:33:48.320 --> 00:33:50.720]   No matter what we face,
[00:33:50.720 --> 00:33:55.160]   remind us once again with the heavenly vision
[00:33:55.160 --> 00:33:59.280]   that you are the one who is in control.
[00:33:59.280 --> 00:34:04.280]   That our own personal life, world history even,
[00:34:05.240 --> 00:34:08.720]   is in your syllabus, is in your plan.
[00:34:08.720 --> 00:34:13.360]   Yes, we see evil forces all around us.
[00:34:13.360 --> 00:34:15.960]   We see chaos and crisis.
[00:34:15.960 --> 00:34:17.920]   We even see some of the people
[00:34:17.920 --> 00:34:21.720]   who are living less fortunate than us.
[00:34:21.720 --> 00:34:23.920]   They are facing persecutions.
[00:34:23.920 --> 00:34:28.000]   Our dear brothers and sisters in other places,
[00:34:28.000 --> 00:34:29.640]   they are less fortunate than us.
[00:34:31.320 --> 00:34:35.600]   Yes, we see a lot of things that are not going right.
[00:34:35.600 --> 00:34:40.720]   And it seems to us the evil is having the upper hand.
[00:34:40.720 --> 00:34:46.480]   But remind us once again that Christ our Lord,
[00:34:46.480 --> 00:34:50.440]   the Lamb of God, who was slain on the cross
[00:34:50.440 --> 00:34:52.920]   and rose again from the tomb,
[00:34:52.920 --> 00:34:57.240]   you are the one who is in charge.
[00:34:57.240 --> 00:34:58.960]   And we pray that our own personal life
[00:34:58.960 --> 00:35:01.960]   will dedicate ourselves again to you.
[00:35:01.960 --> 00:35:06.600]   I pray that you will increase our trust and faith in you.
[00:35:06.600 --> 00:35:08.560]   You will increase our love for you.
[00:35:08.560 --> 00:35:13.440]   We still do what we are always called to do,
[00:35:13.440 --> 00:35:16.880]   is to live according to your will,
[00:35:16.880 --> 00:35:20.240]   to preach the gospel, to build up your church,
[00:35:20.240 --> 00:35:22.360]   to serve you with our gifts.
[00:35:22.360 --> 00:35:26.240]   And pray that you will continue to renew us,
[00:35:26.240 --> 00:35:27.560]   renew our perspective.
[00:35:28.560 --> 00:35:33.560]   To live faithfully in your sight,
[00:35:33.560 --> 00:35:38.600]   to live faithfully according to your word,
[00:35:38.600 --> 00:35:42.840]   to hear your word and to apply it into our lives.
[00:35:42.840 --> 00:35:45.960]   May our lives be pleasing to you.
[00:35:45.960 --> 00:35:47.960]   In Christ name we pray, amen.

