
[00:00:00.000 --> 00:00:05.440]  開到《九日妄想》第十九集,今次來到創世紀另一個新的段落
[00:20:52.480 --> 00:20:54.960]  或者有些英文翻譯會叫做
[00:20:54.960 --> 00:20:56.320]  Crown Jewel
[00:20:56.320 --> 00:20:59.680]  就是那種名價之寶
[00:20:59.680 --> 00:21:02.560]  就是掌上名珠的意思
[00:21:02.560 --> 00:21:04.640]  以色列人在神的眼中
[00:21:04.640 --> 00:21:07.200]  是一種很寶貴
[00:21:07.200 --> 00:21:10.880]  一種長子的名分
[00:21:10.880 --> 00:21:12.560]  說到Crown Jewel
[00:21:12.560 --> 00:21:13.760]  Treasure
[00:21:13.760 --> 00:21:15.680]  想想你自己
[00:21:15.680 --> 00:21:17.760]  一些很寶貴的東西
[00:21:17.760 --> 00:21:19.120]  藏在櫃底
[00:21:19.120 --> 00:21:21.280]  或者在銀行的保險箱
[00:21:21.280 --> 00:21:22.480]  總之一些金銀珠寶
[00:21:22.480 --> 00:21:24.800]  或者對你來說很有價值的東西
[00:21:24.800 --> 00:21:27.360]  上帝就是這樣看著以色列人
[00:21:27.360 --> 00:21:30.560]  看著他們自己的神的子民
[00:21:30.560 --> 00:21:32.480]  因為全地都是我的
[00:21:32.480 --> 00:21:35.280]  你們要歸我作為君尊的子子
[00:21:35.280 --> 00:21:37.280]  聖潔的國民
[00:21:37.280 --> 00:21:38.320]  在上帝眼中
[00:21:38.320 --> 00:21:40.320]  以色列人就是他們的長子
[00:21:40.320 --> 00:21:41.920]  所以寫一個這樣的故事
[00:21:41.920 --> 00:21:42.800]  告訴他們
[00:21:42.800 --> 00:21:44.000]  不要輕看
[00:21:44.000 --> 00:21:48.800]  不要去藐視這個尊貴的身份
[00:21:48.800 --> 00:21:51.600]  以色列人本身就是神的長子
[00:21:51.600 --> 00:21:53.680]  神的掌上名珠
[00:21:53.680 --> 00:21:56.640]  以素輕看長子名份這個故事
[00:21:56.640 --> 00:22:00.080]  就是一個很大的屬靈的警惕
[00:22:00.080 --> 00:22:01.360]  就是告訴他們
[00:22:01.360 --> 00:22:04.960]  不要以為你與生俱來被上帝揀選
[00:22:04.960 --> 00:22:08.000]  你就不會失去這個長子的名份
[00:22:08.000 --> 00:22:10.000]  這個屬靈的產業
[00:22:10.000 --> 00:22:11.040]  你要守約
[00:22:11.040 --> 00:22:12.320]  如果你是背約的話
[00:22:12.320 --> 00:22:14.560]  你就會失去更多
[00:22:14.560 --> 00:22:16.800]  失去更大
[00:22:16.800 --> 00:22:19.120]  繼續延伸下去到新約
[00:22:19.120 --> 00:22:21.120]  說到神的子民
[00:22:21.120 --> 00:22:22.160]  教會
[00:22:22.160 --> 00:22:23.200]  基督徒
[00:22:23.200 --> 00:22:25.200]  你和我
[00:22:25.200 --> 00:22:27.200]  也用了舊約這個
[00:22:27.200 --> 00:22:30.640]  以素輕看長子名份的故事
[00:22:30.640 --> 00:22:33.440]  其中一處就是希伯來書
[00:22:33.440 --> 00:22:36.160]  這裡用了以素的故事
[00:22:36.160 --> 00:22:37.920]  來作一個警告
[00:22:37.920 --> 00:22:39.200]  第十二章
[00:22:39.200 --> 00:22:40.080]  你們要小心
[00:22:40.080 --> 00:22:43.520]  免得有人失去了神的恩典
[00:22:43.520 --> 00:22:45.520]  免得有苦根長起來
[00:22:45.520 --> 00:22:48.960]  纏擾你們因而污染了許多人
[00:22:48.960 --> 00:22:52.640]  又免得有人成為淫亂和貪戀世俗
[00:22:52.640 --> 00:22:55.200]  好像以素一樣
[00:22:55.200 --> 00:22:57.760]  為了一丁點的食物
[00:22:57.760 --> 00:23:01.840]  竟把自己長子的名份出賣了
[00:23:01.840 --> 00:23:02.880]  你們知道
[00:23:02.880 --> 00:23:06.080]  後來以素想要承受祝福卻被拒絕
[00:23:06.080 --> 00:23:07.760]  雖然帶著眼淚去尋求
[00:23:07.760 --> 00:23:11.200]  但也沒有反悔的餘地
[00:23:11.200 --> 00:23:13.200]  以素作為長子
[00:23:13.200 --> 00:23:18.880]  講條件就必定先會得到神的記業
[00:23:18.880 --> 00:23:21.840]  但因為眼前一丁點的福祿
[00:23:21.840 --> 00:23:23.440]  想舒緩一下
[00:23:23.440 --> 00:23:25.680]  就放棄了永恆的產業
[00:23:25.680 --> 00:23:28.240]  你說這是多大的損失
[00:23:28.240 --> 00:23:32.320]  希伯來書本身就是寫給猶太基督徒
[00:23:32.320 --> 00:23:33.920]  在第一世紀的時候
[00:23:33.920 --> 00:23:35.920]  猶太人信了主
[00:23:35.920 --> 00:23:38.480]  他們得到神的救恩
[00:23:38.480 --> 00:23:44.640]  但卻因為在當時第一世紀的社會裡面
[00:23:44.640 --> 00:23:47.600]  受著很多以往猶太教給予的壓力
[00:23:47.600 --> 00:23:48.880]  挑戰和引誘
[00:23:48.880 --> 00:23:51.280]  所以有很多猶太基督徒
[00:23:51.280 --> 00:23:54.880]  因而為著眼前想舒緩一下
[00:23:54.880 --> 00:23:55.840]  好受一點
[00:23:55.840 --> 00:23:58.400]  就回到猶太教
[00:23:58.400 --> 00:24:00.320]  就放棄了基督
[00:24:00.320 --> 00:24:04.080]  這是一個很大的損失
[00:24:04.080 --> 00:24:06.400]  So great is salvation
[00:24:06.400 --> 00:24:07.520]  得到基督
[00:24:07.520 --> 00:24:09.040]  認識到基督
[00:24:09.040 --> 00:24:12.640]  卻因為眼前一丁點的好處
[00:24:12.640 --> 00:24:14.560]  而放棄永恆
[00:24:14.560 --> 00:24:18.160]  這是一個很大的錯失
[00:24:18.160 --> 00:24:19.120]  你想想
[00:24:19.120 --> 00:24:21.040]  在世上有哪一個民族
[00:24:21.040 --> 00:24:23.920]  是更有條件去認識尼塞亞
[00:24:23.920 --> 00:24:25.520]  認識基督
[00:24:25.520 --> 00:24:28.160]  豈不是猶太人
[00:24:28.160 --> 00:24:29.440]  他們有律法書
[00:24:29.440 --> 00:24:30.640]  有先知書
[00:24:30.640 --> 00:24:32.080]  有祭禮
[00:24:32.080 --> 00:24:33.680]  有聖殿等等
[00:24:33.680 --> 00:24:36.480]  這些全部都是指向基督
[00:24:36.480 --> 00:24:39.680]  指向尼塞亞的將來
[00:24:39.680 --> 00:24:43.760]  為什麼會有這麼多條件
[00:24:43.760 --> 00:24:46.160]  能夠成為神的長子
[00:24:46.160 --> 00:24:49.680]  能夠得到這個屬靈永恆的救恩
[00:24:49.680 --> 00:24:53.280]  就會為了世上一點點的舒服
[00:24:53.280 --> 00:24:55.120]  而失去永恆
[00:24:55.120 --> 00:24:59.440]  忽略了這麼大的一個因典
[00:24:59.440 --> 00:25:00.720]  希伯來書
[00:25:00.720 --> 00:25:03.680]  一個很重要的警惕
[00:25:03.680 --> 00:25:06.240]  其實也是寫給我們
[00:25:06.240 --> 00:25:08.480]  我們有上帝的因典
[00:25:08.480 --> 00:25:10.480]  能夠去認識神自己
[00:25:10.480 --> 00:25:13.040]  認識耶穌基督的救恩
[00:25:13.040 --> 00:25:15.120]  傳言是一個因典
[00:25:15.120 --> 00:25:17.280]  長子的名分
[00:25:17.280 --> 00:25:20.240]  因典臨到我們
[00:25:20.240 --> 00:25:22.880]  求主給我們這個警告
[00:25:22.880 --> 00:25:26.960]  讓我們知道在難處裡面
[00:25:26.960 --> 00:25:30.720]  我們不要輕易放手
[00:25:30.720 --> 00:25:32.880]  把握著上帝給我們的因典
[00:25:32.880 --> 00:25:34.400]  去珍惜它
[00:25:34.400 --> 00:25:38.560]  求上主給我們重整我們的價值觀
[00:25:38.560 --> 00:25:42.000]  不要因為前年的警況
[00:25:42.000 --> 00:25:44.000]  不同的困境
[00:25:44.000 --> 00:25:47.920]  我們就捉不住神的因典
[00:25:47.920 --> 00:25:49.200]  求主幫助我們
[00:25:49.200 --> 00:25:53.520]  繼續去維持我們成為神的子民
[00:25:53.520 --> 00:25:54.800]  在因典當中
[00:25:54.800 --> 00:25:57.040]  我們繼續往前
[00:25:57.040 --> 00:25:58.800]  在因典裡面我們靠主
[00:25:58.800 --> 00:26:00.640]  去信靠祂
[00:26:00.640 --> 00:26:03.600]  讓我們不要失去這麼大的救恩
[00:26:03.600 --> 00:26:04.800]  永美的救恩
[00:26:04.800 --> 00:26:08.080]  在耶穌基督十字架裡面為我們預備
[00:26:08.080 --> 00:26:10.560]  我們同心低流祈禱
[00:26:10.560 --> 00:26:11.520]  神,我們感謝祢
[00:26:11.520 --> 00:26:13.040]  因為祢的因典
[00:26:13.040 --> 00:26:15.360]  是我們不配受的因典
[00:26:15.360 --> 00:26:17.280]  主,我們求祢幫助我們
[00:26:17.280 --> 00:26:21.120]  在我們遇見困難、難處的時候
[00:26:21.120 --> 00:26:23.600]  遇見隱憂的時候
[00:26:23.600 --> 00:26:25.600]  我們不會輕易放過
[00:26:25.600 --> 00:26:28.000]  這個長子的名分
[00:26:28.000 --> 00:26:31.920]  這個屬靈的、這麼寶貴的救恩
[00:26:31.920 --> 00:26:33.840]  一個永恆的救恩
[00:26:33.840 --> 00:26:37.840]  求主祢親自來堅定我們的價值
[00:26:37.840 --> 00:26:40.320]  堅定我們的觀念
[00:26:40.320 --> 00:26:43.120]  以致我們真的能夠抓緊祢的因典
[00:26:43.120 --> 00:26:44.800]  繼續在祢的因典當中
[00:26:44.800 --> 00:26:47.360]  來跟隨祢、侍奉祢
[00:26:47.360 --> 00:26:49.920]  祈禱奉主並救

