
[00:00:00.000 --> 00:00:01.840]   - Good morning everyone.
[00:20:23.000 --> 00:20:24.760]   But you know, you go to scripture,
[00:20:24.760 --> 00:20:28.040]   so often the scripture confronts us, you know?
[00:20:28.040 --> 00:20:31.520]   There are behaviors, there are mindset we have to change.
[00:20:31.520 --> 00:20:32.400]   Right?
[00:20:32.400 --> 00:20:36.400]   And when it comes to changing and repenting,
[00:20:36.400 --> 00:20:38.120]   we just don't like it, right?
[00:20:38.120 --> 00:20:40.600]   That's why sometimes we ditch the Bible, right?
[00:20:40.600 --> 00:20:42.080]   We just don't like to read it.
[00:20:42.080 --> 00:20:45.400]   Or we like to read it because we just want to read it
[00:20:45.400 --> 00:20:47.240]   selectively, right?
[00:20:47.240 --> 00:20:49.520]   We're just cherry picking all the time, right?
[00:20:49.520 --> 00:20:53.920]   Just like to read whatever we like or sound good to us.
[00:20:54.880 --> 00:20:58.080]   However, there are many, many passages in the Bible
[00:20:58.080 --> 00:21:01.440]   that confronts us, show us that we have sins
[00:21:01.440 --> 00:21:03.520]   to repent from.
[00:21:03.520 --> 00:21:06.160]   We have shortcomings.
[00:21:06.160 --> 00:21:08.840]   We need to ask God to give us grace.
[00:21:08.840 --> 00:21:11.360]   And that is the value of scripture, right?
[00:21:11.360 --> 00:21:14.080]   To tell us, yeah, there's something wrong with us, right?
[00:21:14.080 --> 00:21:15.720]   And that's why we need grace.
[00:21:15.720 --> 00:21:17.760]   And that's why we need Jesus Christ,
[00:21:17.760 --> 00:21:19.360]   to make us realize this,
[00:21:19.360 --> 00:21:22.160]   so that our life cannot be the same.
[00:21:22.160 --> 00:21:24.680]   We can be changed and we can be changed
[00:21:24.680 --> 00:21:26.360]   by the grace of God, right?
[00:21:26.360 --> 00:21:30.080]   Only if we allow God and the Spirit to work in our lives.
[00:21:30.080 --> 00:21:31.320]   And that's the second purpose.
[00:21:31.320 --> 00:21:33.560]   The third purpose is to correct us.
[00:21:33.560 --> 00:21:36.280]   It's not just showing you what is wrong in your life,
[00:21:36.280 --> 00:21:41.280]   but it's to tell you when, to correct you,
[00:21:41.280 --> 00:21:43.480]   to show you the way, the right way,
[00:21:43.480 --> 00:21:45.360]   when you are wrong, right?
[00:21:45.360 --> 00:21:46.200]   Yeah.
[00:21:46.200 --> 00:21:52.000]   I've been driving for almost a year,
[00:21:52.120 --> 00:21:54.080]   over 30 years, yeah.
[00:21:54.080 --> 00:21:55.640]   Over 30 years, yeah.
[00:21:55.640 --> 00:22:01.480]   I consider myself a pretty experienced driver, right?
[00:22:01.480 --> 00:22:04.480]   Don't you think?
[00:22:04.480 --> 00:22:10.880]   And I also have some experience in teaching new drivers,
[00:22:10.880 --> 00:22:12.240]   right?
[00:22:12.240 --> 00:22:14.560]   You know, my sons and daughters, right?
[00:22:14.560 --> 00:22:17.480]   I'm trying to teach them how to drive, right?
[00:22:17.480 --> 00:22:22.000]   And it's such a pain to teach them.
[00:22:22.000 --> 00:22:25.480]   It's so painful to teach a new driver,
[00:22:25.480 --> 00:22:27.560]   especially a young driver, right?
[00:22:27.560 --> 00:22:30.960]   I have to show them what is right, right?
[00:22:30.960 --> 00:22:34.560]   I also have to, and that is pretty easy, okay?
[00:22:34.560 --> 00:22:36.240]   You have to turn right.
[00:22:36.240 --> 00:22:37.640]   You have to turn left.
[00:22:37.640 --> 00:22:39.760]   You have to make a full stop here, okay?
[00:22:39.760 --> 00:22:43.480]   They said, "Dad, you don't always do a full stop."
[00:22:43.480 --> 00:22:46.600]   I said, "Don't worry about me, okay?
[00:22:46.600 --> 00:22:48.360]   You have to do it, okay?
[00:22:48.360 --> 00:22:50.120]   Because you're a new student, right?"
[00:22:50.120 --> 00:22:51.200]   But that's pretty easy.
[00:22:51.200 --> 00:22:52.680]   The first thing is pretty easy.
[00:22:52.680 --> 00:22:54.640]   The second thing is pretty hard, right?
[00:22:54.640 --> 00:22:57.120]   To help her or him to realize
[00:22:57.120 --> 00:23:01.160]   there's something wrong in his or her driving, right?
[00:23:01.160 --> 00:23:04.160]   There's some habit you have not developed, right?
[00:23:04.160 --> 00:23:06.440]   Like checking your blind spot, right?
[00:23:06.440 --> 00:23:09.520]   Even today, I'm sitting in my son's car.
[00:23:09.520 --> 00:23:11.960]   I still have to remind him, right?
[00:23:11.960 --> 00:23:13.960]   Every turn you're gonna make,
[00:23:13.960 --> 00:23:16.880]   you have to always check the blind spot, right?
[00:23:16.880 --> 00:23:20.560]   Yeah, if you go to my cars, a few cars, a few old cars,
[00:23:20.560 --> 00:23:25.720]   I always have the, I always buy the blind spot mirrors.
[00:23:25.720 --> 00:23:28.000]   You know what that is?
[00:23:28.000 --> 00:23:30.760]   I stick it on the side of the side mirror, right?
[00:23:30.760 --> 00:23:33.400]   Because I've been using it for decades, right?
[00:23:33.400 --> 00:23:37.600]   And every single car that I own, or before, or now,
[00:23:37.600 --> 00:23:40.000]   I always have the blind spot mirror, right?
[00:23:40.000 --> 00:23:41.480]   So I have to remind the new driver,
[00:23:41.480 --> 00:23:43.480]   "Come on, you have to check your blind spot.
[00:23:43.480 --> 00:23:45.520]   That is the most important thing," right?
[00:23:45.520 --> 00:23:48.880]   Yeah, and sometimes they get angry.
[00:23:48.880 --> 00:23:50.680]   They get angry at me, you know?
[00:23:50.680 --> 00:23:52.520]   I'm so kind, right?
[00:23:52.520 --> 00:23:57.520]   I just want them to drive well, you know?
[00:23:57.520 --> 00:24:02.680]   But that is the human nature, right?
[00:24:02.680 --> 00:24:04.160]   We don't like to be pointed out
[00:24:04.160 --> 00:24:06.960]   there's something wrong in our lives, right?
[00:24:06.960 --> 00:24:09.040]   But that's what scripture does.
[00:24:09.040 --> 00:24:12.080]   Not only showing us what is wrong in your life,
[00:24:12.080 --> 00:24:15.360]   but to correct you, to tell you what is the right way,
[00:24:15.360 --> 00:24:18.080]   the better way, right, to live.
[00:24:18.080 --> 00:24:22.000]   And then lastly, is to teach us what is right.
[00:24:22.000 --> 00:24:27.400]   The original term for the fourth purpose,
[00:24:27.400 --> 00:24:30.820]   teaching us to do what is right,
[00:24:30.820 --> 00:24:35.820]   is actually, a better translation may be discipline.
[00:24:35.820 --> 00:24:37.760]   You know?
[00:24:37.760 --> 00:24:39.160]   You know what discipline is?
[00:24:39.160 --> 00:24:41.640]   Habit, right?
[00:24:41.640 --> 00:24:42.880]   Remember, beginning of the year,
[00:24:42.880 --> 00:24:45.680]   I have a series on the book of Proverbs,
[00:24:45.680 --> 00:24:50.640]   and the series is called Atomic Wisdom, right?
[00:24:50.640 --> 00:24:54.120]   Atomic habit, it means small, tiny habits
[00:24:54.120 --> 00:24:56.840]   that we have to build in our life
[00:24:56.840 --> 00:25:01.840]   so that we can be godly, we can be trained and equipped
[00:25:01.840 --> 00:25:04.480]   to walk in the way of God, right?
[00:25:04.480 --> 00:25:07.560]   And there are tiny atomic habit we have to develop.
[00:25:07.560 --> 00:25:10.080]   Ask questions, you know?
[00:25:10.080 --> 00:25:12.360]   Now, meeting together is one of them.
[00:25:12.360 --> 00:25:13.840]   Reading the Bible is one of them.
[00:25:13.840 --> 00:25:16.100]   And praying, we're gonna talk about it later,
[00:25:16.100 --> 00:25:20.440]   some of the habits or disciplines
[00:25:20.440 --> 00:25:22.840]   that we have to develop, right?
[00:25:22.840 --> 00:25:26.840]   And every one of us know what discipline looks like, right?
[00:25:26.840 --> 00:25:29.520]   In the beginning, it was painful, right?
[00:25:29.520 --> 00:25:34.160]   But as you go on, as you persevere, as you continue,
[00:25:34.160 --> 00:25:37.800]   you find it is helpful for you, right?
[00:25:37.800 --> 00:25:38.640]   Right?
[00:25:38.640 --> 00:25:42.960]   But those of the people who do workouts
[00:25:42.960 --> 00:25:45.600]   from time to time or regularly,
[00:25:45.600 --> 00:25:47.400]   you know what I meant, right?
[00:25:47.400 --> 00:25:49.040]   You know what I meant, right?
[00:25:49.040 --> 00:25:52.400]   When I first do, try to do workout,
[00:25:52.400 --> 00:25:53.880]   did I tell you?
[00:25:53.880 --> 00:25:55.180]   I do plank, right?
[00:25:55.180 --> 00:25:59.400]   I do plank, I started with, it was a couple years ago.
[00:25:59.400 --> 00:26:01.120]   You know, I find that, you know, I'm getting old
[00:26:01.120 --> 00:26:03.740]   and I need to do some more exercises, right?
[00:26:03.740 --> 00:26:05.220]   And, you know, being a pastor,
[00:26:05.220 --> 00:26:08.000]   sometimes we just sit there and in front of the screen,
[00:26:08.000 --> 00:26:09.360]   we have to prepare messages
[00:26:09.360 --> 00:26:11.600]   and we have to answer phone calls and email and all that.
[00:26:11.600 --> 00:26:14.920]   And sometimes we just get lower back pain, right?
[00:26:14.920 --> 00:26:19.920]   And I started with plank for only 45 seconds.
[00:26:19.920 --> 00:26:22.920]   Dude, it was painful, right?
[00:26:22.920 --> 00:26:26.100]   And now I can do seven minutes, right?
[00:26:26.100 --> 00:26:27.600]   Can you do seven minute plank?
[00:26:27.600 --> 00:26:31.680]   It's pretty good, right?
[00:26:31.680 --> 00:26:32.880]   For someone like me, right?
[00:26:32.880 --> 00:26:34.160]   Over 50.
[00:26:34.160 --> 00:26:37.880]   But, you know, you build up your body, right?
[00:26:37.880 --> 00:26:41.280]   And you become stronger and stronger and stronger, right?
[00:26:41.280 --> 00:26:43.960]   Until today, if I don't do plank,
[00:26:43.960 --> 00:26:45.240]   I feel like there's something wrong
[00:26:45.240 --> 00:26:47.160]   and something missing, right?
[00:26:47.160 --> 00:26:49.980]   So to get up, I have to do plank again, right?
[00:26:49.980 --> 00:26:51.520]   And push up and all that stuff.
[00:26:51.520 --> 00:26:55.480]   That's what I'm saying, discipline.
[00:26:55.480 --> 00:27:00.480]   NLT has it, teaching us to do what is right.
[00:27:00.480 --> 00:27:03.440]   Peiyang, xingyi.
[00:27:03.440 --> 00:27:06.160]   Peiyang, cultivate, right?
[00:27:07.000 --> 00:27:10.600]   It's a habitual pattern, right?
[00:27:10.600 --> 00:27:15.000]   And we all know the Olympic games
[00:27:15.000 --> 00:27:16.880]   are gonna start soon, right?
[00:27:16.880 --> 00:27:18.520]   July 26th, right?
[00:27:18.520 --> 00:27:19.520]   Olympic games.
[00:27:19.520 --> 00:27:22.960]   I don't know if you watch some of the preparation
[00:27:22.960 --> 00:27:27.720]   and some of the qualifying games on TVs.
[00:27:27.720 --> 00:27:29.640]   It's pretty interesting to watch.
[00:27:29.640 --> 00:27:33.300]   And pretty exciting and inspiring to watch.
[00:27:33.300 --> 00:27:36.900]   But the athletes, why are they doing what they do, right?
[00:27:37.860 --> 00:27:41.420]   How could they do something like that, right?
[00:27:41.420 --> 00:27:45.140]   Because they have gone through tough training, right?
[00:27:45.140 --> 00:27:49.260]   It's not something that you can do overnight.
[00:27:49.260 --> 00:27:53.220]   They do it day after day, hour after hour,
[00:27:53.220 --> 00:27:54.500]   minute after minute.
[00:27:54.500 --> 00:27:59.500]   Then that's why they have the ability to do it, right?
[00:27:59.500 --> 00:28:04.800]   Christians, we need to read scripture
[00:28:04.800 --> 00:28:08.380]   and we have to understand scripture, right?
[00:28:08.380 --> 00:28:13.980]   I'm thankful we have at least the men's breakfast, right?
[00:28:13.980 --> 00:28:18.100]   And we're going through scripture verse by verse
[00:28:18.100 --> 00:28:20.100]   or chapter by chapter.
[00:28:20.100 --> 00:28:23.360]   I hope this will continue to develop.
[00:28:23.360 --> 00:28:25.540]   They'll develop into a more solid,
[00:28:25.540 --> 00:28:27.460]   like a Sunday school class, right?
[00:28:27.460 --> 00:28:29.660]   And a Bible study, so that we can have
[00:28:29.660 --> 00:28:32.540]   a better understanding of the word of God, right?
[00:28:32.540 --> 00:28:35.900]   And we're gonna close by this verse of the week.
[00:28:35.900 --> 00:28:38.740]   Oh, by the way, yeah, I said the old scripture,
[00:28:38.740 --> 00:28:40.960]   2 Timothy was the worst of the week, right?
[00:28:40.960 --> 00:28:42.460]   This should be the one.
[00:28:42.460 --> 00:28:43.300]   Sorry about that.
[00:28:43.300 --> 00:28:45.140]   Yeah, I'm dating myself.
[00:28:45.140 --> 00:28:48.220]   This is the verse you have to memorize
[00:28:48.220 --> 00:28:49.980]   for this coming week, all right?
[00:28:49.980 --> 00:28:51.840]   Verse of the week, all right?
[00:28:51.840 --> 00:28:54.780]   Matthew chapter five, verse 14.
[00:28:54.780 --> 00:28:57.220]   "You are the light of the world,
[00:28:57.220 --> 00:29:01.640]   "like a city on a hilltop that cannot be hidden."
[00:29:02.640 --> 00:29:05.000]   The light of the world.
[00:29:05.000 --> 00:29:08.120]   This is the verse you have to memorize this week, all right?
[00:29:08.120 --> 00:29:10.640]   Why did I pick this verse?
[00:29:10.640 --> 00:29:15.640]   You know, in Jewish tradition, Jewish rabbinic literature,
[00:29:15.640 --> 00:29:19.780]   they discuss what is light, what is light.
[00:29:19.780 --> 00:29:24.560]   And to them, what is light?
[00:29:24.560 --> 00:29:26.480]   The Torah is the light.
[00:29:26.480 --> 00:29:30.100]   It's the light for life.
[00:29:30.100 --> 00:29:33.520]   The Torah, it meant the scripture, right?
[00:29:33.520 --> 00:29:39.000]   For the Jews, it was the Old Testament, right?
[00:29:39.000 --> 00:29:40.240]   The Hebrew Bible.
[00:29:40.240 --> 00:29:42.740]   For us, it's the entire Bible.
[00:29:42.740 --> 00:29:47.460]   And in their discussion among the rabbis,
[00:29:47.460 --> 00:29:51.200]   the Torah is the light of the world.
[00:29:51.200 --> 00:29:52.560]   The Torah is the light of the world
[00:29:52.560 --> 00:29:55.480]   because the Torah will give life to people.
[00:29:55.480 --> 00:29:57.800]   The Torah will give grace to people,
[00:29:57.800 --> 00:30:01.800]   will point people to the right way of wisdom.
[00:30:01.800 --> 00:30:04.740]   And here, Jesus said something really interesting.
[00:30:04.740 --> 00:30:07.080]   He was saying to his disciples, right?
[00:30:07.080 --> 00:30:08.900]   It's part of the Sermon on the Mount, right?
[00:30:08.900 --> 00:30:10.380]   Yeah.
[00:30:10.380 --> 00:30:13.380]   Pastor Chi has been preaching on it.
[00:30:13.380 --> 00:30:17.240]   He was talking to his disciples.
[00:30:17.240 --> 00:30:20.900]   "You guys are the light of the world."
[00:30:20.900 --> 00:30:23.300]   Wait a minute, what does it mean?
[00:30:23.300 --> 00:30:26.100]   That means you are the Bibles.
[00:30:26.100 --> 00:30:28.100]   You are the Torahs.
[00:30:28.100 --> 00:30:31.200]   You are the lives who will show people
[00:30:31.200 --> 00:30:34.060]   the beauty of the Word of God, right?
[00:30:34.060 --> 00:30:37.460]   If you listen to me and obey me, Jesus said,
[00:30:37.460 --> 00:30:40.760]   you are the light of the world, right?
[00:30:40.760 --> 00:30:43.400]   You know most people don't read the Bible, right?
[00:30:43.400 --> 00:30:45.240]   You know most people don't understand the Bible
[00:30:45.240 --> 00:30:47.120]   and where to start, right?
[00:30:47.120 --> 00:30:49.460]   But you guys are different, right?
[00:30:49.460 --> 00:30:52.520]   When they see you, when they see your life,
[00:30:52.520 --> 00:30:55.860]   they just see the beauty of God's Torah,
[00:30:55.860 --> 00:31:01.180]   God's law, God's very Word, right?
[00:31:01.180 --> 00:31:04.260]   Because you're living out the Word of God.
[00:31:04.260 --> 00:31:05.460]   You are the light of the world,
[00:31:05.460 --> 00:31:08.840]   like a city on a hilltop that cannot be hidden.
[00:31:08.840 --> 00:31:10.860]   You cannot hide.
[00:31:10.860 --> 00:31:13.980]   If you profess the name of Jesus Christ,
[00:31:13.980 --> 00:31:16.480]   you believe in the name of Jesus,
[00:31:16.480 --> 00:31:19.460]   you cannot hide, you cannot hide in the dark.
[00:31:19.460 --> 00:31:21.880]   And you are the light, right?
[00:31:22.880 --> 00:31:27.380]   And as we conclude, I want us to take this challenge.
[00:31:27.380 --> 00:31:33.620]   To take this challenge is to read and meditate scripture,
[00:31:33.620 --> 00:31:36.860]   right, to read and meditate the scripture.
[00:31:36.860 --> 00:31:39.460]   You are the Bible in some sense.
[00:31:39.460 --> 00:31:41.260]   You are the Word of God.
[00:31:41.260 --> 00:31:43.500]   And you know, in our time, in our age,
[00:31:43.500 --> 00:31:48.180]   I think this is the most challenging thing that we all face.
[00:31:48.180 --> 00:31:51.300]   It's not so much of preaching the gospel
[00:31:51.300 --> 00:31:54.840]   or telling other people what they should believe.
[00:31:54.840 --> 00:31:58.080]   That is not the most challenging thing.
[00:31:58.080 --> 00:32:01.860]   It's that the most, the biggest challenge for us
[00:32:01.860 --> 00:32:05.980]   is that, is how to give people a good, convincing,
[00:32:05.980 --> 00:32:10.980]   positive impression of what the Christian is like.
[00:32:10.980 --> 00:32:15.580]   You can tell people about the gospel,
[00:32:15.580 --> 00:32:18.140]   but at the end, you need to leave a good,
[00:32:18.140 --> 00:32:19.880]   positive impression.
[00:32:19.880 --> 00:32:22.460]   Whether the person believes or not, right?
[00:32:22.460 --> 00:32:23.900]   Whether the person is convinced
[00:32:23.900 --> 00:32:26.460]   about the gospel of Jesus Christ or not.
[00:32:26.460 --> 00:32:27.380]   That is not the question.
[00:32:27.380 --> 00:32:28.780]   That is not something we can do, right?
[00:32:28.780 --> 00:32:31.320]   Only the spirit can do, right?
[00:32:31.320 --> 00:32:36.180]   But what we are urged to do is to give people
[00:32:36.180 --> 00:32:41.180]   the positive, convincing impression
[00:32:41.180 --> 00:32:44.720]   of what believing in Christ is like, right?
[00:32:44.720 --> 00:32:46.700]   Can we do that?
[00:32:47.660 --> 00:32:50.920]   To our family members, to our children,
[00:32:50.920 --> 00:32:55.840]   to our spouse, to our neighbors, right?
[00:32:55.840 --> 00:32:57.160]   Can we do that, right?
[00:32:57.160 --> 00:33:01.680]   By what we say and how we behave, right?
[00:33:01.680 --> 00:33:03.800]   How we interact with other people.
[00:33:03.800 --> 00:33:06.920]   Let them see a good impression.
[00:33:06.920 --> 00:33:10.960]   Let them see the convincing impression, right?
[00:33:10.960 --> 00:33:13.140]   You are the light of the world.
[00:33:13.140 --> 00:33:13.980]   Let's close.
[00:33:14.400 --> 00:33:16.900]   (smacks lips)
[00:33:16.900 --> 00:33:20.480]   Father, we all come before you.
[00:33:20.480 --> 00:33:25.780]   We confess that we're broken, we are weak.
[00:33:25.780 --> 00:33:28.800]   Sometimes we do ignore the word of God.
[00:33:28.800 --> 00:33:32.820]   But the word of God is right in front of us.
[00:33:32.820 --> 00:33:34.520]   But we neglect it.
[00:33:34.520 --> 00:33:39.460]   We'd rather watch videos, we'd rather scroll our phones,
[00:33:39.460 --> 00:33:42.980]   and being distracted by all these worldly desires.
[00:33:43.920 --> 00:33:46.960]   We come before you to confess our sin.
[00:33:46.960 --> 00:33:48.840]   So cleanse us and forgive us.
[00:33:48.840 --> 00:33:54.960]   Let us focus, once again, the light that you have given us
[00:33:54.960 --> 00:33:58.960]   that will shine into our lives,
[00:33:58.960 --> 00:34:01.640]   all the darkened corners of our heart.
[00:34:01.640 --> 00:34:03.780]   And we need your word.
[00:34:03.780 --> 00:34:08.320]   And may we continue this habit
[00:34:08.320 --> 00:34:12.280]   to read and to meditate your word.
[00:34:13.280 --> 00:34:14.660]   For your word is good.
[00:34:14.660 --> 00:34:18.920]   Your word is precious and perfect.
[00:34:18.920 --> 00:34:23.140]   Give us the understanding, give us the wisdom,
[00:34:23.140 --> 00:34:25.440]   so that we can understand scripture,
[00:34:25.440 --> 00:34:26.820]   understand the very word.
[00:34:26.820 --> 00:34:30.140]   In scripture, we find you.
[00:34:30.140 --> 00:34:32.760]   In scripture, we find you being with you.
[00:34:32.760 --> 00:34:36.880]   And thank you for being our good and faithful God.
[00:34:36.880 --> 00:34:39.400]   May we take your word more seriously.
[00:34:39.400 --> 00:34:42.020]   May we read your word more diligently.
[00:34:42.920 --> 00:34:46.560]   So that we are full of your message,
[00:34:46.560 --> 00:34:51.080]   full of your word, so that we can be the light
[00:34:51.080 --> 00:34:53.080]   to this darkened world.
[00:34:53.080 --> 00:34:55.520]   Send us out this week.
[00:34:55.520 --> 00:34:59.920]   So we go to our neighborhood, go to our families,
[00:34:59.920 --> 00:35:03.380]   to interact with other people, Christians or not,
[00:35:03.380 --> 00:35:07.480]   that our lives will be the light.
[00:35:07.480 --> 00:35:10.620]   Our lives will be your word.
[00:35:10.620 --> 00:35:13.200]   And we will be your representatives.
[00:35:13.200 --> 00:35:17.200]   Send us out and use us, and help us to dig into your word
[00:35:17.200 --> 00:35:20.280]   and to help us to understand your very word.
[00:35:20.280 --> 00:35:23.080]   Thank you for being our God who speaks,
[00:35:23.080 --> 00:35:24.920]   and you still speak.
[00:35:24.920 --> 00:35:27.620]   Speak to us through your spirit, through scripture.
[00:35:27.620 --> 00:35:34.200]   Grant us an obedient heart to listen and to obey
[00:35:34.200 --> 00:35:35.120]   in Christ and pray.
[00:35:35.120 --> 00:35:38.720]   All right, guys, hope to see you next week,
[00:35:38.720 --> 00:35:40.820]   and we'll continue to serve our God
[00:35:40.820 --> 00:35:42.900]   and to understand the word, all right?
[00:35:42.900 --> 00:35:43.740]   God bless.

