
[00:00:00.000 --> 00:00:00.840]   Here we go.
[00:19:58.020 --> 00:20:00.460]   "Instead of the church becoming a place
[00:20:00.460 --> 00:20:04.420]   "where the people of God are equipped for work and service,
[00:20:04.420 --> 00:20:08.300]   "showing up to church began to be an end in itself
[00:20:08.300 --> 00:20:11.160]   "and instead of a launch pad into the world,
[00:20:11.160 --> 00:20:13.140]   "Christianity became a belief system
[00:20:13.140 --> 00:20:16.020]   "that insulated us from the world.
[00:20:16.020 --> 00:20:18.440]   "Through consumer Christianity,
[00:20:18.440 --> 00:20:21.140]   "the value of God in our lives became predicated
[00:20:21.140 --> 00:20:25.620]   "on how well he fulfilled our needs."
[00:20:25.620 --> 00:20:29.040]   And now you started creating a church
[00:20:29.040 --> 00:20:31.260]   full of different consumers.
[00:20:31.260 --> 00:20:33.880]   In a church as entertainment culture,
[00:20:33.880 --> 00:20:38.100]   instead of seeking to be equipped as disciples of Jesus,
[00:20:38.100 --> 00:20:40.900]   we are slowly formed into consumers and others
[00:20:40.900 --> 00:20:44.620]   who give ratings and reviews on local church performance.
[00:20:44.620 --> 00:20:48.380]   But when we expect the church to entertain us,
[00:20:48.380 --> 00:20:51.980]   it limits the church's ability to challenge us.
[00:20:51.980 --> 00:20:55.800]   And now here we are for what we have.
[00:20:55.800 --> 00:20:57.080]   And we've seen it now,
[00:20:57.080 --> 00:20:59.400]   church attendance becoming a drop.
[00:20:59.400 --> 00:21:01.020]   And in some sense, actually,
[00:21:01.020 --> 00:21:03.880]   you would think that as a drop of attendance,
[00:21:03.880 --> 00:21:07.620]   people actually are walking away from religion.
[00:21:07.620 --> 00:21:10.420]   They're not walking away from religion.
[00:21:10.420 --> 00:21:13.640]   They're still saying they're Christ followers.
[00:21:13.640 --> 00:21:15.740]   They're still saying they pray.
[00:21:15.740 --> 00:21:18.220]   They're still saying they read the Bible
[00:21:18.220 --> 00:21:19.060]   and all that stuff.
[00:21:19.060 --> 00:21:21.220]   They're still religious.
[00:21:21.220 --> 00:21:24.500]   They just don't go to church anymore
[00:21:24.500 --> 00:21:27.180]   because they just wanna be consumed and entertained
[00:21:27.180 --> 00:21:29.420]   and go from one place to another to another.
[00:21:29.420 --> 00:21:32.500]   And when it doesn't fulfill them, they just don't go.
[00:21:32.500 --> 00:21:34.940]   But you know what's going on instead of that?
[00:21:34.940 --> 00:21:37.220]   Even though they're no longer going to church
[00:21:37.220 --> 00:21:39.860]   and some of you guys may feel that way,
[00:21:39.860 --> 00:21:41.780]   this is what's happening in the American church.
[00:21:41.780 --> 00:21:45.540]   Even though they don't go to church,
[00:21:45.540 --> 00:21:47.140]   you know what's still happening?
[00:21:47.140 --> 00:21:50.700]   They're still watching cable news.
[00:21:50.700 --> 00:21:53.620]   They're still paying attention to their social media.
[00:21:53.620 --> 00:21:55.660]   They're still watching YouTube
[00:21:55.660 --> 00:21:59.320]   and they're still watching and listening to their podcasts.
[00:21:59.320 --> 00:22:04.320]   But the accountability, the community,
[00:22:04.580 --> 00:22:09.580]   the fellowship, the guardrails are no longer there.
[00:22:09.580 --> 00:22:14.460]   And so they're listening to what they want on cable news,
[00:22:14.460 --> 00:22:17.100]   on podcast, on YouTube,
[00:22:17.100 --> 00:22:21.420]   and they now have become a different person.
[00:22:21.420 --> 00:22:24.700]   Theologically, they're changed,
[00:22:24.700 --> 00:22:27.020]   but they have no accountability anymore.
[00:22:27.020 --> 00:22:29.220]   That's what's going on.
[00:22:29.220 --> 00:22:30.780]   There's one aspect of living
[00:22:30.780 --> 00:22:32.740]   between two different opinions,
[00:22:32.740 --> 00:22:36.100]   one foot in the world, one foot following Christ,
[00:22:36.100 --> 00:22:38.700]   but there's another part of us
[00:22:38.700 --> 00:22:43.900]   in which we're frustrated by the church experience.
[00:22:43.900 --> 00:22:47.020]   We don't want anyone to tell us what to do anymore.
[00:22:47.020 --> 00:22:49.060]   And if we don't like what we hear,
[00:22:49.060 --> 00:22:51.880]   then we'll move on to something else.
[00:22:51.880 --> 00:22:53.180]   But yet at the same time,
[00:22:53.180 --> 00:22:56.520]   we're still consuming things that reinforces our view.
[00:22:56.520 --> 00:23:01.300]   And now we're limping between two different opinions.
[00:23:01.300 --> 00:23:05.560]   And that's where the current state of the church is at.
[00:23:05.560 --> 00:23:09.660]   Are you limping between two different opinions?
[00:23:09.660 --> 00:23:14.420]   For me, that the second option is where I struggle with.
[00:23:14.420 --> 00:23:18.260]   I have grown as a Christ follower,
[00:23:18.260 --> 00:23:20.620]   as I sit, stand here with you,
[00:23:20.620 --> 00:23:22.780]   disenchanted with the church.
[00:23:22.780 --> 00:23:25.340]   I get frustrated with the church.
[00:23:25.340 --> 00:23:30.220]   I've been in ministry doing this for about 20 years now.
[00:23:30.220 --> 00:23:34.860]   I get frustrated by the pastors that I meet,
[00:23:34.860 --> 00:23:36.940]   not Mark, I love Mark,
[00:23:36.940 --> 00:23:41.820]   but there's so many pastors who I read when I was a child,
[00:23:41.820 --> 00:23:44.420]   who I sat there and listened to.
[00:23:44.420 --> 00:23:46.100]   And when I meet them, I'm sitting there,
[00:23:46.100 --> 00:23:50.260]   seriously, you're all consumed about money and power.
[00:23:50.260 --> 00:23:52.460]   The people that I, all the things that they're,
[00:23:52.460 --> 00:23:55.420]   I get frustrated when I sit in a church,
[00:23:55.420 --> 00:23:59.980]   I get frustrated by the politics that they talk about.
[00:23:59.980 --> 00:24:01.900]   I get frustrated by Republican party.
[00:24:01.900 --> 00:24:03.540]   I get frustrated by the Democrat party.
[00:24:03.540 --> 00:24:05.620]   I get frustrated when we ignore
[00:24:05.620 --> 00:24:07.500]   all of these different things.
[00:24:07.500 --> 00:24:11.540]   You know why I also get frustrated at?
[00:24:11.540 --> 00:24:13.940]   The conversations, even when we, as Christians,
[00:24:13.940 --> 00:24:15.580]   we dwell on the race.
[00:24:15.580 --> 00:24:19.940]   I sat there with Latino pastors, African-American pastors,
[00:24:19.940 --> 00:24:20.900]   all of us are Asians.
[00:24:20.900 --> 00:24:22.900]   Well, most of us are Asians,
[00:24:22.900 --> 00:24:27.100]   but I get frustrated sometimes even as Asians,
[00:24:27.100 --> 00:24:28.900]   because as Asian Christians,
[00:24:28.900 --> 00:24:33.380]   we're expected to be the quiet, obedient culture.
[00:24:33.380 --> 00:24:36.460]   We're expected not to cause trouble.
[00:24:36.460 --> 00:24:38.340]   I had a pastor who says to me,
[00:24:38.340 --> 00:24:42.460]   "Tommy, racism here in America is a black brown thing.
[00:24:42.460 --> 00:24:45.780]   "You Asians, you have it easy.
[00:24:45.780 --> 00:24:47.660]   "You guys are the ideal culture.
[00:24:47.660 --> 00:24:49.380]   "You guys get everything."
[00:24:49.380 --> 00:24:50.220]   And I had to explain,
[00:24:50.220 --> 00:24:54.380]   "Hey, look, when my parents immigrated here in 1972,
[00:24:54.380 --> 00:24:56.740]   "they worked hard to get to where we are."
[00:24:58.180 --> 00:25:00.980]   And so a lot of times, you can't expect us,
[00:25:00.980 --> 00:25:03.540]   as Asian Christians, to take a back seat
[00:25:03.540 --> 00:25:04.660]   and be the stepping stone.
[00:25:04.660 --> 00:25:08.100]   I get frustrated by all of these conversations.
[00:25:08.100 --> 00:25:12.120]   Are you limping between two different opinions?
[00:25:12.120 --> 00:25:17.140]   Are you seeing the problems that you have?
[00:25:17.140 --> 00:25:20.640]   And for the Israelites, when Elijah challenged them,
[00:25:20.640 --> 00:25:21.900]   they said nothing.
[00:25:21.900 --> 00:25:25.980]   Do you even wanna do anything about it?
[00:25:27.060 --> 00:25:28.540]   And the answer is yes.
[00:25:28.540 --> 00:25:29.820]   What are you gonna do about it?
[00:25:29.820 --> 00:25:32.740]   In light of how God has gifted you and all of that,
[00:25:32.740 --> 00:25:34.380]   what are you gonna do about it?
[00:25:34.380 --> 00:25:37.180]   Or you'd be like the Israelites,
[00:25:37.180 --> 00:25:39.700]   who had nothing to say.
[00:25:39.700 --> 00:25:44.420]   And you were quiet.
[00:25:44.420 --> 00:25:45.860]   And maybe some of us who are sitting here,
[00:25:45.860 --> 00:25:46.900]   it says, "I'm good.
[00:25:46.900 --> 00:25:49.660]   "I'm good, I see the problems of the church,
[00:25:49.660 --> 00:25:50.820]   "I see the problems of my faith,
[00:25:50.820 --> 00:25:53.840]   "but you know what, I'm happy with coming in on Sundays.
[00:25:53.840 --> 00:25:55.400]   "I'm happy just to be sitting here,
[00:25:55.400 --> 00:25:57.260]   "and then once I walk out of here on Sunday,
[00:25:57.260 --> 00:25:58.140]   "I'm gonna do my own thing.
[00:25:58.140 --> 00:26:00.220]   "I'm good, I'm good, I'm good."
[00:26:00.220 --> 00:26:03.580]   Because if that's your answer,
[00:26:03.580 --> 00:26:06.540]   then there's nothing for us to say.
[00:26:06.540 --> 00:26:07.380]   Then we're done.
[00:26:07.380 --> 00:26:09.580]   Go do your own thing.
[00:26:09.580 --> 00:26:10.420]   But if you're sitting there,
[00:26:10.420 --> 00:26:12.860]   I wanna do something about it.
[00:26:12.860 --> 00:26:16.120]   What are you gonna do about it?
[00:26:16.120 --> 00:26:19.660]   Elijah goes in, in verse 30,
[00:26:19.660 --> 00:26:21.760]   and he said to all the people,
[00:26:21.760 --> 00:26:22.740]   "Come near to me."
[00:26:22.740 --> 00:26:25.260]   And all the people came near to him.
[00:26:25.260 --> 00:26:27.000]   And he repaired the altar of the Lord
[00:26:27.000 --> 00:26:28.000]   that had been thrown down.
[00:26:28.000 --> 00:26:30.500]   He took 12 stones according to the number
[00:26:30.500 --> 00:26:32.620]   of the tribes of the son of Jacob,
[00:26:32.620 --> 00:26:34.760]   and with the stones he built an altar
[00:26:34.760 --> 00:26:36.080]   in the name of the Lord.
[00:26:36.080 --> 00:26:39.520]   If you wanna do something about it,
[00:26:39.520 --> 00:26:40.560]   you're wrestling between,
[00:26:40.560 --> 00:26:42.560]   you're limping between two different opinions.
[00:26:42.560 --> 00:26:44.100]   If you wanna do something about it,
[00:26:44.100 --> 00:26:48.520]   how do you rebuild and repair your altar?
[00:26:48.520 --> 00:26:52.000]   How do you rebuild and repair your altar?
[00:26:53.220 --> 00:26:55.720]   I wanna find one way that you could do it.
[00:26:55.720 --> 00:27:00.120]   Do you have people in your life
[00:27:00.120 --> 00:27:02.000]   that speaks truth to you?
[00:27:02.000 --> 00:27:05.440]   Do you have people in your life
[00:27:05.440 --> 00:27:08.200]   that says no to you?
[00:27:08.200 --> 00:27:09.560]   Do you have people in your life
[00:27:09.560 --> 00:27:12.880]   that stretch you to become the version
[00:27:12.880 --> 00:27:16.920]   that Christ Jesus wants you to be?
[00:27:16.920 --> 00:27:18.240]   Do you have people in your life
[00:27:18.240 --> 00:27:20.100]   that pushes you?
[00:27:20.100 --> 00:27:21.440]   Or do you surround yourself
[00:27:21.440 --> 00:27:23.700]   with people in your life
[00:27:23.700 --> 00:27:26.640]   that tells you what you want to hear?
[00:27:26.640 --> 00:27:28.840]   Let me tell you one story.
[00:27:28.840 --> 00:27:32.580]   Back in late November,
[00:27:32.580 --> 00:27:33.920]   right after Christmas,
[00:27:33.920 --> 00:27:38.240]   my friend Sharon was a paralegal
[00:27:38.240 --> 00:27:41.060]   who was diagnosed with stage four cancer
[00:27:41.060 --> 00:27:44.260]   right on her last day of work.
[00:27:44.260 --> 00:27:46.060]   Her goal was to retire early.
[00:27:46.060 --> 00:27:48.580]   She retired early at 48.
[00:27:48.580 --> 00:27:50.080]   On her last day of work,
[00:27:50.080 --> 00:27:52.180]   she was diagnosed with cancer.
[00:27:52.180 --> 00:27:57.860]   And there she had to battle for two years
[00:27:57.860 --> 00:28:00.420]   through chemo, radiation, and all of that.
[00:28:00.420 --> 00:28:03.180]   On a Thursday night,
[00:28:03.180 --> 00:28:05.900]   the first week of December,
[00:28:05.900 --> 00:28:08.140]   she was slowly struggling,
[00:28:08.140 --> 00:28:11.140]   slowly just not doing well.
[00:28:11.140 --> 00:28:12.180]   The doctors had told her
[00:28:12.180 --> 00:28:14.580]   she did not have time to live.
[00:28:14.580 --> 00:28:16.100]   She wanted all her friends,
[00:28:16.100 --> 00:28:16.940]   different friends,
[00:28:16.940 --> 00:28:18.220]   to stay with her at night,
[00:28:18.220 --> 00:28:20.200]   and it happened that on that first week,
[00:28:20.200 --> 00:28:22.120]   right after Thanksgiving,
[00:28:22.120 --> 00:28:24.280]   on that Thursday night,
[00:28:24.280 --> 00:28:26.180]   I was assigned to stay with her.
[00:28:26.180 --> 00:28:28.040]   And I walked in,
[00:28:28.040 --> 00:28:30.320]   and I actually did not want to be there.
[00:28:30.320 --> 00:28:32.000]   I had just gotten back from out of town,
[00:28:32.000 --> 00:28:33.200]   did not want to be there,
[00:28:33.200 --> 00:28:34.480]   but my wife says to me,
[00:28:34.480 --> 00:28:36.280]   "You don't know what's gonna happen.
[00:28:36.280 --> 00:28:37.560]   "She's not doing well.
[00:28:37.560 --> 00:28:39.300]   "You need to go see her."
[00:28:39.300 --> 00:28:40.920]   So I got all my stuff,
[00:28:40.920 --> 00:28:43.480]   was gonna stay there with her that night,
[00:28:43.480 --> 00:28:45.000]   and I got to the hospital,
[00:28:45.000 --> 00:28:46.240]   and when I walked in,
[00:28:46.240 --> 00:28:48.120]   her face was white,
[00:28:48.120 --> 00:28:50.640]   and she was just staring out
[00:28:50.640 --> 00:28:52.440]   into the darkness.
[00:28:52.440 --> 00:28:53.560]   And the nurse and doctor says,
[00:28:53.560 --> 00:28:55.580]   "She has not been doing well."
[00:28:55.580 --> 00:28:58.480]   And I said, "Okay."
[00:28:58.480 --> 00:29:00.680]   And her oxygen was dropping,
[00:29:00.680 --> 00:29:01.820]   she stopped breathing,
[00:29:01.820 --> 00:29:03.360]   she was having a hard time breathing,
[00:29:03.360 --> 00:29:04.200]   all of that stuff,
[00:29:04.200 --> 00:29:07.040]   and she got stabilized that very night.
[00:29:07.040 --> 00:29:08.840]   And it was about midnight,
[00:29:08.840 --> 00:29:10.540]   and she had fallen asleep,
[00:29:10.540 --> 00:29:12.720]   and she was snoring, actually.
[00:29:12.720 --> 00:29:14.140]   And the nurse comes in and says,
[00:29:14.140 --> 00:29:15.740]   "Wow, that's pretty good.
[00:29:15.740 --> 00:29:16.760]   "She's snoring."
[00:29:17.980 --> 00:29:20.120]   And at 12 midnight,
[00:29:20.120 --> 00:29:24.520]   her oxygen started dropping,
[00:29:24.520 --> 00:29:26.800]   and it was about 90-something,
[00:29:26.800 --> 00:29:27.920]   and it kept dropping.
[00:29:27.920 --> 00:29:30.040]   I was the only one in the room.
[00:29:30.040 --> 00:29:32.120]   It's midnight.
[00:29:32.120 --> 00:29:34.280]   I was the only one in the room.
[00:29:34.280 --> 00:29:38.560]   And it kept dropping from 90,
[00:29:38.560 --> 00:29:40.080]   to 80,
[00:29:40.080 --> 00:29:41.280]   to 70,
[00:29:41.280 --> 00:29:42.120]   to 60.
[00:29:42.120 --> 00:29:43.800]   Suddenly, all these nurses,
[00:29:43.800 --> 00:29:44.720]   all of these guys,
[00:29:44.720 --> 00:29:46.620]   there was about 20 people in the room,
[00:29:47.600 --> 00:29:50.880]   and as it was dropping to 59,
[00:29:50.880 --> 00:29:52.400]   the nurse says to me,
[00:29:52.400 --> 00:29:55.360]   "Whoever you have to wake up,
[00:29:55.360 --> 00:29:56.800]   "call them."
[00:29:56.800 --> 00:29:59.000]   Because when I lift this ventilator,
[00:29:59.000 --> 00:29:59.880]   this mask off her,
[00:29:59.880 --> 00:30:02.900]   she has three minutes before she dies.
[00:30:02.900 --> 00:30:04.820]   And now I had to call everyone.
[00:30:04.820 --> 00:30:06.000]   And there,
[00:30:06.000 --> 00:30:07.440]   she never,
[00:30:07.440 --> 00:30:08.340]   her family came,
[00:30:08.340 --> 00:30:09.240]   her friends came,
[00:30:09.240 --> 00:30:10.560]   she never made it,
[00:30:10.560 --> 00:30:12.540]   and there she died in front of me.
[00:30:12.540 --> 00:30:14.340]   But the week before,
[00:30:14.340 --> 00:30:15.520]   when I saw her,
[00:30:15.520 --> 00:30:16.540]   on that Sunday,
[00:30:16.540 --> 00:30:20.900]   Sharon knew that her time was about to be gone,
[00:30:20.900 --> 00:30:23.300]   and she grabbed my hand,
[00:30:23.300 --> 00:30:24.140]   and she says,
[00:30:24.140 --> 00:30:26.140]   "I am angry at God.
[00:30:26.140 --> 00:30:30.020]   "How did God allow this to happen to me?
[00:30:30.020 --> 00:30:36.580]   "How did God allow me to suffer so bad?
[00:30:36.580 --> 00:30:38.040]   "Help me understand."
[00:30:38.040 --> 00:30:40.380]   And that's where we sat there,
[00:30:40.380 --> 00:30:41.220]   and we talked,
[00:30:41.220 --> 00:30:42.780]   that sometimes we don't understand
[00:30:42.780 --> 00:30:45.500]   how God does things.
[00:30:45.500 --> 00:30:47.900]   God never promises that he'll save us.
[00:30:47.900 --> 00:30:51.120]   He promises that he'll be with us,
[00:30:51.120 --> 00:30:53.540]   but he doesn't promise us pain-free.
[00:30:53.540 --> 00:30:56.940]   He doesn't promise that we're gonna be free of trials.
[00:30:56.940 --> 00:30:59.100]   He promises that he'll give us strength,
[00:30:59.100 --> 00:31:00.460]   he'll be with us.
[00:31:00.460 --> 00:31:04.720]   How do we rebuild and repair the alters in our life?
[00:31:04.720 --> 00:31:08.740]   Do we surround ourselves with people
[00:31:08.740 --> 00:31:10.420]   who are willing to tell us things
[00:31:10.420 --> 00:31:12.840]   that we don't wanna hear?
[00:31:12.840 --> 00:31:14.700]   Are we willing to surround ourselves
[00:31:14.700 --> 00:31:16.940]   with people who tells us no,
[00:31:16.940 --> 00:31:17.900]   who guides us,
[00:31:17.900 --> 00:31:21.980]   who tells us and help us see God clearly
[00:31:21.980 --> 00:31:24.380]   in the midst of all these things?
[00:31:24.380 --> 00:31:28.500]   If we're limby between two different opinions,
[00:31:28.500 --> 00:31:31.020]   whether it's with the world or with our faith
[00:31:31.020 --> 00:31:32.540]   or with what we're seeing in the church,
[00:31:32.540 --> 00:31:33.740]   that's great,
[00:31:33.740 --> 00:31:35.820]   I totally understand.
[00:31:35.820 --> 00:31:37.500]   What are you gonna do about it?
[00:31:37.500 --> 00:31:40.700]   'Cause if you don't wanna do anything about it,
[00:31:40.700 --> 00:31:41.780]   then we don't have to do it.
[00:31:41.780 --> 00:31:43.660]   There's nothing for us to talk about.
[00:31:44.660 --> 00:31:47.060]   But if you wanna do something about it,
[00:31:47.060 --> 00:31:51.740]   what are you gonna do?
[00:31:51.740 --> 00:31:54.980]   How do we repair and rebuild the alter?
[00:31:54.980 --> 00:31:59.640]   And lastly, as we look at things,
[00:31:59.640 --> 00:32:01.020]   once they rebuild the alter,
[00:32:01.020 --> 00:32:05.380]   he praises one thing in verse 36.
[00:32:05.380 --> 00:32:07.020]   "At the time of the offering,"
[00:32:07.020 --> 00:32:09.660]   and so the bowels and all prophets bowed,
[00:32:09.660 --> 00:32:12.460]   they couldn't call their God, no one came, all right?
[00:32:12.460 --> 00:32:15.060]   They doused it with water, everything, nothing came.
[00:32:15.060 --> 00:32:17.940]   And at the time of the offering of the oblation,
[00:32:17.940 --> 00:32:19.380]   Elijah, the prophet came near and says,
[00:32:19.380 --> 00:32:22.140]   "O Lord, God of Abraham, Isaac, and Israel,
[00:32:22.140 --> 00:32:26.840]   "let it be known this day that you are God in Israel
[00:32:26.840 --> 00:32:29.300]   "and that I am your servant
[00:32:29.300 --> 00:32:33.560]   "and that I have done all these things at your word.
[00:32:33.560 --> 00:32:36.900]   "Answer me, O Lord, answer me,
[00:32:36.900 --> 00:32:42.220]   "that this people may know that you, O Lord,
[00:32:42.220 --> 00:32:47.080]   "are God and that you have turned their hearts back.
[00:32:47.080 --> 00:32:49.500]   "Then the fire of the Lord fell
[00:32:49.500 --> 00:32:51.340]   "and consumed the burnt offering
[00:32:51.340 --> 00:32:53.880]   "and the wood and the stones and the dust
[00:32:53.880 --> 00:32:56.600]   "and licked up the water that was in the trench.
[00:32:56.600 --> 00:33:01.400]   "Are you praying that God will show up in your life?"
[00:33:01.400 --> 00:33:04.760]   Elijah prayed and asked the Lord,
[00:33:04.760 --> 00:33:08.960]   "Let it be known this day that you are God in Israel
[00:33:08.960 --> 00:33:10.680]   "and that I am your servant.
[00:33:11.740 --> 00:33:13.400]   "I need you to show up.
[00:33:13.400 --> 00:33:17.700]   "Are you praying that God will show up in your life?"
[00:33:17.700 --> 00:33:21.080]   Now, here's one thing, God is always at work in your life.
[00:33:21.080 --> 00:33:23.680]   God is always present in your life.
[00:33:23.680 --> 00:33:26.340]   But sometimes what you and I need
[00:33:26.340 --> 00:33:31.060]   is that we're praying that God show up in our life.
[00:33:31.060 --> 00:33:32.820]   Make it known.
[00:33:32.820 --> 00:33:33.940]   Show us that you're real.
[00:33:33.940 --> 00:33:34.780]   Show us that you're,
[00:33:34.780 --> 00:33:38.060]   because you know what, we need to be reminded.
[00:33:38.060 --> 00:33:39.940]   Because life is hard.
[00:33:40.880 --> 00:33:42.940]   It's not easy.
[00:33:42.940 --> 00:33:45.040]   We get discouraged.
[00:33:45.040 --> 00:33:48.260]   The things of the world drives us crazy,
[00:33:48.260 --> 00:33:50.520]   the discouragement, the things that we face
[00:33:50.520 --> 00:33:51.580]   each and every single day.
[00:33:51.580 --> 00:33:54.660]   And there are times in the midst of following the Lord,
[00:33:54.660 --> 00:33:55.980]   we're gonna need strength.
[00:33:55.980 --> 00:33:57.420]   For those who are sitting online
[00:33:57.420 --> 00:33:58.720]   and for those who are sitting there,
[00:33:58.720 --> 00:34:02.220]   we're gonna need some encouragement along the way.
[00:34:02.220 --> 00:34:08.940]   Are we praying that God will show up?
[00:34:09.120 --> 00:34:11.040]   Because if we don't,
[00:34:11.040 --> 00:34:15.480]   we're gonna struggle along the way.
[00:34:15.480 --> 00:34:18.080]   Can I read you one more story?
[00:34:18.080 --> 00:34:19.480]   Or one more email that I got?
[00:34:19.480 --> 00:34:22.200]   And I apologize that this,
[00:34:22.200 --> 00:34:25.160]   all my illustrations have been on death and struggles,
[00:34:25.160 --> 00:34:27.600]   but here's one more of an email
[00:34:27.600 --> 00:34:30.840]   that I actually received this week that actually struck me.
[00:34:30.840 --> 00:34:35.160]   And it's this guy who is an inter-varsity staff worker,
[00:34:35.160 --> 00:34:37.600]   and he has been working inter-varsity
[00:34:37.600 --> 00:34:38.720]   for a while, he says,
[00:34:38.720 --> 00:34:41.920]   "Some of you have prayed for me for my whole life.
[00:34:41.920 --> 00:34:44.280]   "Ever since I joined inter-varsity as a freshman
[00:34:44.280 --> 00:34:47.760]   "at the University of Illinois in 1992.
[00:34:47.760 --> 00:34:50.320]   "Thank you to your prayers, love, and support.
[00:34:50.320 --> 00:34:52.400]   "God's ministry through me has touched
[00:34:52.400 --> 00:34:57.120]   "over 100,000 people because of through you.
[00:34:57.120 --> 00:35:02.120]   "The true extent won't be known until we reach heaven.
[00:35:02.120 --> 00:35:06.160]   "And now heaven is where we will meet next."
[00:35:06.160 --> 00:35:09.840]   As I've lost my 27-year-old health battle
[00:35:09.840 --> 00:35:12.880]   with migraines, with Crohn's disease, with all of that.
[00:35:12.880 --> 00:35:14.800]   He talks about all the wonderful things
[00:35:14.800 --> 00:35:18.200]   that God has allowed him to do through their support.
[00:35:18.200 --> 00:35:21.480]   But my death will have been several days ago
[00:35:21.480 --> 00:35:24.360]   by the time you get this.
[00:35:24.360 --> 00:35:27.480]   God will judge me by the 50 years of my life,
[00:35:27.480 --> 00:35:30.000]   not the moment of my death.
[00:35:30.000 --> 00:35:31.280]   When I read this email,
[00:35:31.280 --> 00:35:32.800]   I actually had to read this a couple of times.
[00:35:32.800 --> 00:35:35.440]   I said, "Did he just say what he just said?"
[00:35:35.440 --> 00:35:36.280]   He did.
[00:35:36.280 --> 00:35:41.280]   This guy who has been serving for 27 years of his life
[00:35:41.280 --> 00:35:45.040]   needed some encouragement from God.
[00:35:45.040 --> 00:35:50.160]   And he didn't, he couldn't find it.
[00:35:50.160 --> 00:35:56.080]   And he ended his life earlier this week.
[00:35:56.080 --> 00:35:59.960]   And now he's sending an email to all his supporters saying,
[00:35:59.960 --> 00:36:02.000]   "It has been a couple of days and you will soon,
[00:36:02.000 --> 00:36:04.720]   "by the time you read this, I will be dead."
[00:36:04.720 --> 00:36:06.640]   Yes, I will have passed.
[00:36:06.640 --> 00:36:11.880]   Our life, and the thing is, for a guy who struggled cancer,
[00:36:11.880 --> 00:36:14.040]   and some of you guys know I've struggled cancer,
[00:36:14.040 --> 00:36:16.800]   I know what that means.
[00:36:16.800 --> 00:36:19.640]   I know what he's dealing with.
[00:36:19.640 --> 00:36:22.480]   Every day I wake up, my body aches.
[00:36:22.480 --> 00:36:25.880]   Every day I wake up, I have chills throughout my body.
[00:36:25.880 --> 00:36:28.080]   I probably don't have what he had.
[00:36:28.080 --> 00:36:30.260]   Every day I struggle migraines.
[00:36:30.260 --> 00:36:33.600]   Every day I have no saliva, no tears, all that.
[00:36:33.600 --> 00:36:35.280]   My head is just pounding.
[00:36:35.280 --> 00:36:38.080]   I just dealt with three weeks of a sinus infection,
[00:36:38.080 --> 00:36:40.920]   and since I've weakened the immune system,
[00:36:40.920 --> 00:36:45.600]   my sinus and my headaches were just attacking me.
[00:36:45.600 --> 00:36:49.500]   It just kept painful, pounding and pounding and pounding.
[00:36:49.500 --> 00:36:51.880]   This guy had to deal with 27 years of it.
[00:36:51.880 --> 00:36:57.920]   He lost sight, and he ended his life because of it.
[00:36:57.920 --> 00:37:02.420]   We have to ask God to show up in our life.
[00:37:03.420 --> 00:37:06.340]   We need God to give us strength.
[00:37:06.340 --> 00:37:10.620]   The reason why we're not, we're wrestling between two,
[00:37:10.620 --> 00:37:12.980]   we're limping between two different opinions.
[00:37:12.980 --> 00:37:16.220]   The reason why we don't have the strength to follow God.
[00:37:16.220 --> 00:37:18.860]   The reason why we're so attracted by the world.
[00:37:18.860 --> 00:37:21.100]   The reason why we get attracted
[00:37:21.100 --> 00:37:22.980]   and disenchanted by the church
[00:37:22.980 --> 00:37:27.980]   is because we don't know how to repair or rebuild our altar,
[00:37:27.980 --> 00:37:30.860]   and one of those ways to rebuild and repair the altar
[00:37:30.860 --> 00:37:32.620]   is the community of believers,
[00:37:32.620 --> 00:37:35.060]   but also praying that God will show up
[00:37:35.060 --> 00:37:38.380]   and that we will see God every aspect of our lives,
[00:37:38.380 --> 00:37:42.680]   because you and I are in a journey of following Christ,
[00:37:42.680 --> 00:37:48.520]   and that journey is not easy.
[00:37:48.520 --> 00:37:54.300]   If anything that the story of Mount Carmel teaches us
[00:37:54.300 --> 00:37:59.300]   as we wrap up is that what it means to follow in Christ
[00:37:59.380 --> 00:38:02.660]   is that you're gonna go through tough times.
[00:38:02.660 --> 00:38:05.300]   You're gonna have to have choices that you have to make.
[00:38:05.300 --> 00:38:06.940]   You're gonna have to make decisions
[00:38:06.940 --> 00:38:09.220]   about what you're gonna do with my faith,
[00:38:09.220 --> 00:38:10.740]   because you can sit there and say,
[00:38:10.740 --> 00:38:12.860]   "I'm a Christ follower," and go through the routines,
[00:38:12.860 --> 00:38:17.860]   but if you truly wanna make a difference with your faith,
[00:38:17.860 --> 00:38:19.700]   you're gonna have to surround yourself
[00:38:19.700 --> 00:38:21.340]   with believers who pushes you,
[00:38:21.340 --> 00:38:25.020]   but you're gonna have to ask God to make himself known,
[00:38:25.020 --> 00:38:27.140]   to show up in your life and remind you
[00:38:27.140 --> 00:38:30.820]   of what it means to follow after him,
[00:38:30.820 --> 00:38:34.220]   and before I pray, I wanna say one thing,
[00:38:34.220 --> 00:38:36.460]   and later on as we look at that story,
[00:38:36.460 --> 00:38:39.380]   the fire comes down, and Elijah, as he prays,
[00:38:39.380 --> 00:38:44.100]   the fire comes down and burns up the burnt offering
[00:38:44.100 --> 00:38:46.860]   because it's a simple reminder
[00:38:46.860 --> 00:38:51.220]   of what happens when Jesus comes,
