
[00:00:00.000 --> 00:00:01.080]   Let's welcome him.
[00:18:06.260 --> 00:18:09.060]   and things are terrifying, things are freaky.
[00:18:09.060 --> 00:18:11.120]   It's so bad, in fact,
[00:18:11.120 --> 00:18:16.700]   that the sailors, who are apparently
[00:18:16.700 --> 00:18:20.320]   on a different diet than Jonah, are terrified,
[00:18:20.320 --> 00:18:21.840]   and they begin praying to their God,
[00:18:21.840 --> 00:18:23.840]   and they're like, ah, what is happening?
[00:18:24.780 --> 00:18:27.140]   And they're like, is everybody praying to their God?
[00:18:27.140 --> 00:18:28.560]   Do we have all of our bases covered?
[00:18:28.560 --> 00:18:30.420]   What's that one guy down deck that's sleeping?
[00:18:30.420 --> 00:18:31.380]   Go wake him up.
[00:18:31.380 --> 00:18:34.200]   And the captain comes and says, Jonah, pray to your God.
[00:18:34.200 --> 00:18:35.040]   What are you doing?
[00:18:35.040 --> 00:18:37.040]   He's like, what, what, oh, okay.
[00:18:37.040 --> 00:18:39.140]   So they're all praying to their gods.
[00:18:39.140 --> 00:18:41.700]   Notice, Jonah ain't saying a word.
[00:18:41.700 --> 00:18:45.140]   They're terrified, and Jonah knows what's going on,
[00:18:45.140 --> 00:18:48.100]   but he's just keeping his mouth shut.
[00:18:48.100 --> 00:18:52.060]   He's willing to let them all figure it out themselves.
[00:18:52.060 --> 00:18:55.460]   So they cast lots, they play a game of chance,
[00:18:55.460 --> 00:18:57.720]   and Jonah draws the short straw.
[00:18:57.720 --> 00:19:01.300]   So in that day and age, oh, crap, our God's mad at you.
[00:19:01.300 --> 00:19:04.500]   And Jonah says, yeah, I am a Hebrew,
[00:19:04.500 --> 00:19:07.480]   and I worship the God Jehovah, Yahweh,
[00:19:07.480 --> 00:19:10.460]   and basically, he's really angry at me
[00:19:10.460 --> 00:19:11.780]   for running away from him.
[00:19:11.780 --> 00:19:14.000]   That's why all this is happening.
[00:19:14.000 --> 00:19:16.620]   So they're like, oh my gosh, this is terrifying.
[00:19:16.620 --> 00:19:18.260]   And they're such great people
[00:19:18.260 --> 00:19:21.800]   that they actually try to row the other way.
[00:19:21.800 --> 00:19:23.580]   They're like, maybe we can row out of it.
[00:19:23.580 --> 00:19:26.280]   And Jonah's like, no, what you have to do is,
[00:19:26.280 --> 00:19:30.620]   now at this point, you'd think Jonah maybe understands
[00:19:30.620 --> 00:19:32.100]   that God's mad at him.
[00:19:32.100 --> 00:19:34.100]   Jonah maybe knows what he has to do.
[00:19:34.100 --> 00:19:35.380]   Maybe Jonah's gonna tell them,
[00:19:35.380 --> 00:19:37.600]   hey, we should turn this boat around,
[00:19:37.600 --> 00:19:40.040]   go the other way, and I'll go to Nineveh.
[00:19:40.040 --> 00:19:42.060]   But what's Jonah say?
[00:19:42.060 --> 00:19:44.260]   You should throw me overboard.
[00:19:44.260 --> 00:19:49.100]   You should throw me into the sea and leave me to drown.
[00:19:49.100 --> 00:19:54.100]   Jonah would rather die than go to Nineveh for some reason.
[00:19:54.100 --> 00:19:55.720]   They don't wanna do it.
[00:19:55.720 --> 00:19:56.600]   They try to row the other way.
[00:19:56.600 --> 00:19:57.800]   It won't work.
[00:19:57.800 --> 00:20:00.000]   And with a prayer to God, like God,
[00:20:00.000 --> 00:20:02.640]   forgive us if this results in this man dying,
[00:20:02.640 --> 00:20:04.780]   they throw him overboard.
[00:20:04.780 --> 00:20:07.880]   The storm clears.
[00:20:07.880 --> 00:20:10.560]   And the first subversive thing that happens,
[00:20:10.560 --> 00:20:11.760]   the thing we're not expecting,
[00:20:11.760 --> 00:20:14.240]   is that all the sailors are like, crap,
[00:20:14.240 --> 00:20:15.640]   that must be the real God.
[00:20:15.640 --> 00:20:17.600]   And they make covenants towards him,
[00:20:17.600 --> 00:20:18.800]   and they make promises.
[00:20:18.800 --> 00:20:21.860]   Those sailors become believers in Jehovah.
[00:20:21.860 --> 00:20:24.020]   Even though they would have been of other nations,
[00:20:24.020 --> 00:20:25.700]   even though they would have been of other tongues
[00:20:25.700 --> 00:20:26.740]   and different religions,
[00:20:26.740 --> 00:20:28.380]   they come to know God through it.
[00:20:28.380 --> 00:20:32.820]   So Jonah's drowning.
[00:20:32.820 --> 00:20:36.060]   And this is the part of the story everyone loves.
[00:20:36.060 --> 00:20:40.180]   God sends a fish,
[00:20:40.180 --> 00:20:42.820]   who is apparently a very happy whale,
[00:20:42.820 --> 00:20:46.540]   to swallow Jonah up, right?
[00:20:46.540 --> 00:20:49.380]   God is not going to let Jonah die,
[00:20:49.380 --> 00:20:52.940]   'cause honestly, Jonah dying would kinda be like him
[00:20:52.940 --> 00:20:54.320]   getting one over on God, like,
[00:20:54.320 --> 00:20:56.960]   ha ha, you can't make me go to Nineveh.
[00:20:56.960 --> 00:21:01.960]   So God swallows, God has the fish swallow Jonah up,
[00:21:01.960 --> 00:21:04.360]   and while in the belly of the whale,
[00:21:04.360 --> 00:21:07.340]   Jonah recites different psalms.
[00:21:07.340 --> 00:21:08.820]   He prays to God.
[00:21:08.820 --> 00:21:10.940]   Now, on first read, it looks like he's praying,
[00:21:10.940 --> 00:21:12.140]   looks like he's repenting,
[00:21:12.140 --> 00:21:16.140]   but the more you read it, he never actually apologizes.
[00:21:16.140 --> 00:21:19.300]   He never actually commits to be better, really.
[00:21:19.300 --> 00:21:21.700]   All he's really doing is quoting psalms
[00:21:21.700 --> 00:21:24.900]   about how amazing God is, how forgiving God is,
[00:21:24.900 --> 00:21:28.100]   how salvific and loving God is.
[00:21:28.100 --> 00:21:34.660]   And after three days, God tells the fish
[00:21:34.660 --> 00:21:38.740]   to vomit Jonah out onto dry land.
[00:21:38.740 --> 00:21:40.660]   That's what the text says.
[00:21:40.660 --> 00:21:41.880]   There's vomit in the Bible.
[00:21:41.880 --> 00:21:44.260]   Vomit is a key element of this story.
[00:21:44.260 --> 00:21:48.300]   So the fish vomits Jonah onto dry land,
[00:21:48.300 --> 00:21:50.660]   and Jonah decides to go to Nineveh.
[00:21:50.660 --> 00:21:53.860]   So he's going into Nineveh,
[00:21:53.860 --> 00:21:55.820]   and we're told Nineveh is a great city.
[00:21:55.820 --> 00:21:59.820]   It would take three days to walk all the way through Nineveh.
[00:21:59.820 --> 00:22:02.760]   But Jonah, he walks one day into it.
[00:22:02.760 --> 00:22:05.220]   Just one day.
[00:22:05.220 --> 00:22:09.480]   It's a three-day trip city, but he goes in one day,
[00:22:09.480 --> 00:22:13.160]   and he says, oh, sorry,
[00:22:13.160 --> 00:22:17.060]   and he says, "40 more days,
[00:22:17.060 --> 00:22:19.500]   "and Nineveh shall be overturned."
[00:22:19.500 --> 00:22:23.360]   Hey, in 40 days, you're all going to be destroyed.
[00:22:23.360 --> 00:22:25.600]   Not a very convincing sermon.
[00:22:25.600 --> 00:22:28.260]   Jonah didn't put his best work towards this.
[00:22:28.260 --> 00:22:31.740]   He's not exactly attempting to convince anybody.
[00:22:31.740 --> 00:22:34.220]   He's fulfilling an obligation.
[00:22:34.220 --> 00:22:37.740]   He's doing the barest minimal possible.
[00:22:37.740 --> 00:22:40.060]   So he goes part of the way into the city,
[00:22:40.060 --> 00:22:41.820]   and he says, hey, you guys are all going to be destroyed
[00:22:41.820 --> 00:22:44.420]   in 40 days, and then that's it.
[00:22:44.420 --> 00:22:48.340]   But the next part is also surprising.
[00:22:48.340 --> 00:22:50.720]   We wouldn't have expected the sailors to turn to God,
[00:22:50.720 --> 00:22:52.700]   and we also wouldn't have expected Nineveh to,
[00:22:52.700 --> 00:22:57.700]   but what happens is that word gets all the way,
[00:22:57.700 --> 00:23:02.880]   oh boy, word gets all the way to the Ninevite king,
[00:23:02.880 --> 00:23:05.400]   and he's like, oh, crap, guys,
[00:23:05.400 --> 00:23:07.260]   we're going to be destroyed in 40 days,
[00:23:07.260 --> 00:23:10.540]   and he puts out a decree to all of the people
[00:23:10.540 --> 00:23:11.740]   in that nation.
[00:23:11.740 --> 00:23:15.000]   He says, guys, we need to dress ourselves
[00:23:15.000 --> 00:23:17.820]   in sackcloth and ash, which is the thing you would do
[00:23:17.820 --> 00:23:21.500]   at that time if you were grieving and in despair,
[00:23:21.500 --> 00:23:24.060]   and he says, and we need to pray to this God
[00:23:24.060 --> 00:23:26.860]   and ask him, because maybe he'll relent.
[00:23:26.860 --> 00:23:32.900]   And so the king has every man, even every cattle,
[00:23:33.740 --> 00:23:38.700]   every freaking cow, be in sackcloth and ashes and repent.
[00:23:38.700 --> 00:23:41.860]   And at the end of chapter three, it says,
[00:23:41.860 --> 00:23:45.960]   and God saw what they had done and relented.
[00:23:45.960 --> 00:23:49.900]   So now we're at the point of the story where we want to be.
[00:23:49.900 --> 00:23:53.420]   Now we're at the very last chapter,
[00:23:53.420 --> 00:23:55.780]   and this chapter is kind of like a key.
[00:23:55.780 --> 00:23:58.880]   It unlocks some of Jonah's motivations.
[00:23:58.880 --> 00:24:00.540]   It tells you what he was thinking
[00:24:00.540 --> 00:24:03.160]   throughout this entire ordeal.
[00:24:03.160 --> 00:24:05.060]   So that's where we're going to pick up.
[00:24:05.060 --> 00:24:11.680]   But it displeased Jonah exceedingly, and he was angry,
[00:24:11.680 --> 00:24:15.120]   and he prayed to the Lord and said, oh, Lord,
[00:24:15.120 --> 00:24:17.100]   is this, is not this what I said
[00:24:17.100 --> 00:24:18.780]   when I was yet in my country?
[00:24:18.780 --> 00:24:23.080]   That is why I made haste to flee to Tarshish.
[00:24:23.080 --> 00:24:24.940]   Pause for a second.
[00:24:24.940 --> 00:24:28.060]   Jonah's telling us why he didn't go to Nineveh.
[00:24:28.060 --> 00:24:30.620]   He's explaining it himself.
[00:24:30.620 --> 00:24:33.600]   He wasn't afraid of Nineveh.
[00:24:33.600 --> 00:24:37.060]   He knew that God was going to forgive Nineveh if he went.
[00:24:37.060 --> 00:24:42.320]   Jonah continues, for I knew that you are a gracious God
[00:24:42.320 --> 00:24:45.120]   and merciful, slow to anger and abounding in steadfast love
[00:24:45.120 --> 00:24:46.720]   and relenting from disaster.
[00:24:46.720 --> 00:24:49.840]   Therefore now, oh Lord, please take my life from me,
[00:24:49.840 --> 00:24:54.020]   for it is better for me to die than to live.
[00:24:54.020 --> 00:24:56.080]   Jonah's throwing a temper tantrum.
[00:24:56.080 --> 00:24:58.660]   Jonah is like a child who doesn't like a decision
[00:24:58.660 --> 00:25:01.740]   his parents has made, and the Lord said,
[00:25:01.740 --> 00:25:03.820]   you do well to be angry.
[00:25:03.820 --> 00:25:07.260]   Jonah went out of the city and sat to the east of the city
[00:25:07.260 --> 00:25:08.820]   and made a booth for himself there.
[00:25:08.820 --> 00:25:09.940]   He sets up tent.
[00:25:09.940 --> 00:25:12.700]   He sat under it in the shade till he should see
[00:25:12.700 --> 00:25:14.720]   what would become of the city.
[00:25:14.720 --> 00:25:16.180]   So remember he said in 40 days,
[00:25:16.180 --> 00:25:17.860]   you guys are gonna be destroyed.
[00:25:17.860 --> 00:25:22.540]   He's camping out there for 40 days just out of spite,
[00:25:22.540 --> 00:25:25.060]   just because he wants to watch them be destroyed.
[00:25:25.060 --> 00:25:27.060]   Now the Lord God appointed a plant
[00:25:27.060 --> 00:25:29.900]   and made it come up over Jonah,
[00:25:29.900 --> 00:25:31.700]   that it might be a shade over his head
[00:25:31.700 --> 00:25:34.020]   to save him from his discomfort.
[00:25:34.020 --> 00:25:37.380]   So Jonah was exceedingly glad because of this plant.
[00:25:37.380 --> 00:25:40.780]   Notice when God is giving Jonah some favor,
[00:25:40.780 --> 00:25:42.880]   Jonah's happy, he's a happy boy.
[00:25:42.880 --> 00:25:44.080]   He's great with this.
[00:25:44.080 --> 00:25:48.500]   But when dawn came up the next day
[00:25:48.500 --> 00:25:50.860]   and Nineveh was not destroyed,
[00:25:50.860 --> 00:25:52.940]   God appointed a worm that attacked the plant
[00:25:52.940 --> 00:25:54.460]   so that it withered.
[00:25:54.460 --> 00:25:58.180]   When the sun arose, God pointed a scorching east wind
[00:25:58.180 --> 00:26:00.380]   and the sun beat down on the head of Jonah
[00:26:00.380 --> 00:26:02.460]   so that he was faint.
[00:26:02.460 --> 00:26:04.140]   And he asked that he might die and said,
[00:26:04.140 --> 00:26:07.460]   it is better for me to die than to live.
[00:26:07.460 --> 00:26:09.440]   Apparently Jonah keeps going back to this
[00:26:09.440 --> 00:26:11.560]   whenever he's in an argument.
[00:26:11.560 --> 00:26:14.620]   But God said to Jonah,
[00:26:14.620 --> 00:26:16.180]   do you do well to be angry for the plant?
[00:26:16.180 --> 00:26:19.080]   He said, yes, I do well to be angry, angry enough to die.
[00:26:19.080 --> 00:26:21.320]   And the Lord said, you pity the plant
[00:26:21.320 --> 00:26:23.160]   for which you did not labor,
[00:26:23.160 --> 00:26:25.860]   nor did you make it grow which came into being in a night
[00:26:25.860 --> 00:26:27.820]   and perished in a night.
[00:26:27.820 --> 00:26:30.540]   And should I not pity Nineveh,
[00:26:30.540 --> 00:26:34.540]   that great city in which there are more than 120,000 persons
[00:26:34.540 --> 00:26:37.800]   who do not even know their right hand from their left
[00:26:37.800 --> 00:26:39.740]   and also much cattle?
[00:26:39.740 --> 00:26:42.900]   And that's the end of the book.
[00:26:42.900 --> 00:26:44.740]   That's how it ends.
[00:26:44.740 --> 00:26:46.680]   In some translations, which I love,
[00:26:46.680 --> 00:26:48.720]   it's and even the cows?
[00:26:48.720 --> 00:26:51.500]   Then it just ends.
[00:26:51.500 --> 00:26:53.100]   You end with God being like,
[00:26:53.100 --> 00:26:55.380]   and what about the cows, Jonah?
[00:26:55.380 --> 00:27:00.140]   So this is just the weirdest, strangest dud
[00:27:00.140 --> 00:27:04.620]   of an ending to a book, but it is so fascinating.
[00:27:04.620 --> 00:27:06.120]   It is so fascinating.
[00:27:06.120 --> 00:27:09.720]   Because what this final chapter reveals about Jonah
[00:27:09.720 --> 00:27:13.120]   is that Jonah was not afraid that Nineveh would kill him.
[00:27:13.120 --> 00:27:16.840]   Jonah was afraid Nineveh would be forgiven.
[00:27:18.940 --> 00:27:23.940]   Jonah was so sure that if he went to Nineveh,
[00:27:23.940 --> 00:27:28.640]   like God asked him to, that God would forgive Nineveh.
[00:27:28.640 --> 00:27:31.060]   And Jonah didn't like that.
[00:27:31.060 --> 00:27:34.100]   And he was willing to run away for it,
[00:27:34.100 --> 00:27:36.060]   leave his entire life for it.
[00:27:36.060 --> 00:27:37.760]   He was even willing to die for it.
[00:27:37.760 --> 00:27:46.740]   What is interesting here is that Jonah refuses
[00:27:46.740 --> 00:27:51.740]   to accept a God who loves people that Jonah hates.
[00:27:51.740 --> 00:27:54.180]   Say that again.
[00:27:54.180 --> 00:27:59.180]   Jonah refuses to accept a God who loves people Jonah hates.
[00:27:59.180 --> 00:28:06.900]   I wanna go back to that story, kind of.
[00:28:06.900 --> 00:28:09.200]   I wanna go to a few days after that happened.
[00:28:09.200 --> 00:28:12.160]   Samy and I were going out to eat
[00:28:12.160 --> 00:28:15.120]   once restaurants were allowed to open up.
[00:28:15.120 --> 00:28:17.520]   And we were at a pizza place next to our restaurant,
[00:28:17.520 --> 00:28:18.620]   next to where we live.
[00:28:18.620 --> 00:28:23.580]   And it's in the same neighborhood that this event happened.
[00:28:23.580 --> 00:28:25.160]   And we're eating our pizza,
[00:28:25.160 --> 00:28:29.400]   and in walks one of the guys from that night.
[00:28:29.400 --> 00:28:31.800]   In fact, this was one of the guys
[00:28:31.800 --> 00:28:34.520]   who even threw his bottle at one of the teenagers.
[00:28:34.520 --> 00:28:36.720]   And one of the guys who followed me
[00:28:36.720 --> 00:28:39.580]   midway through when I tried to leave.
[00:28:39.580 --> 00:28:43.600]   I noticed myself tense up.
[00:28:43.600 --> 00:28:46.880]   I noticed my breathing get shallow.
[00:28:46.880 --> 00:28:49.000]   I was getting anxious.
[00:28:49.000 --> 00:28:53.060]   I asked Samy, "We finished our food?"
[00:28:53.060 --> 00:28:55.000]   And then I asked her if we could leave.
[00:28:55.000 --> 00:28:58.400]   And I remember, because he was the one
[00:28:58.400 --> 00:29:01.240]   who had been saying, "We don't want you here.
[00:29:01.240 --> 00:29:02.880]   "These people have city jobs."
[00:29:02.880 --> 00:29:08.720]   And from that point, for the next few months,
[00:29:08.720 --> 00:29:11.600]   something in me had shifted.
[00:29:11.600 --> 00:29:14.080]   Something in me had changed.
[00:29:14.080 --> 00:29:17.720]   And something about the way that I viewed my neighbors
[00:29:17.720 --> 00:29:21.180]   and the people on my street had altered.
[00:29:21.180 --> 00:29:27.520]   I didn't want to pass them while I was walking my dog.
[00:29:27.520 --> 00:29:31.320]   I didn't want to talk to them when I was parking my car.
[00:29:31.320 --> 00:29:33.680]   I didn't want to run into them at any of the businesses.
[00:29:33.680 --> 00:29:36.100]   In fact, when I'm doing all of those things,
[00:29:37.420 --> 00:29:41.640]   there is a very real part of me that despises them.
[00:29:41.640 --> 00:29:45.040]   There's a very real part of me that sees
[00:29:45.040 --> 00:29:47.940]   some of those faces that I remember from that night
[00:29:47.940 --> 00:29:52.940]   and feels very real anger and very real vitriol
[00:29:52.940 --> 00:30:01.440]   and almost hatred, almost like I despise their very being.
[00:30:01.440 --> 00:30:04.940]   I hate the fact that they're in my neighborhood.
[00:30:04.940 --> 00:30:06.820]   I hate the fact that I live among them.
[00:30:06.820 --> 00:30:09.220]   And all these thoughts are going through my head
[00:30:09.220 --> 00:30:11.560]   as I walk my dog past them,
[00:30:11.560 --> 00:30:14.380]   as I shop next to them at the gas station
[00:30:14.380 --> 00:30:15.780]   or fill up my vehicle.
[00:30:15.780 --> 00:30:22.160]   In that moment, guys, I had also become Jonah.
[00:30:22.160 --> 00:30:26.100]   We read this book and we think it's a little insane
[00:30:26.100 --> 00:30:28.020]   or a little extreme,
[00:30:28.020 --> 00:30:32.560]   but we ourselves are prone to the exact same thing.
[00:30:33.500 --> 00:30:37.580]   I could not look at my neighbors
[00:30:37.580 --> 00:30:40.100]   with the eyes that God looks at them
[00:30:40.100 --> 00:30:41.880]   because of my anger towards them.
[00:30:41.880 --> 00:30:48.140]   I could not accept that God also loves them
[00:30:48.140 --> 00:30:52.200]   because of what I perceived as the kind of people they were.
[00:30:52.200 --> 00:30:55.540]   And I lived like that for a while.
[00:30:55.540 --> 00:31:03.020]   In this moment, Jonah believes he knows better than God.
[00:31:03.020 --> 00:31:04.180]   That's the root of it.
[00:31:04.180 --> 00:31:08.060]   God, I know better than you.
[00:31:08.060 --> 00:31:11.900]   And if you were to make something bad happen to these people
[00:31:11.900 --> 00:31:14.540]   that would be better, that would be justice.
[00:31:14.540 --> 00:31:16.340]   If you were to make it so that they couldn't do that
[00:31:16.340 --> 00:31:18.420]   to people anymore, that would be justice.
[00:31:18.420 --> 00:31:23.060]   It's this belief that we know better than God.
[00:31:23.060 --> 00:31:29.900]   And it's also the same exact motivation
[00:31:29.900 --> 00:31:31.400]   as Adam and Eve in the garden.
[00:31:32.460 --> 00:31:34.260]   What do Adam and Eve in the garden do?
[00:31:34.260 --> 00:31:36.180]   God tells them something bad is going to happen
[00:31:36.180 --> 00:31:39.740]   if they do something, but they decide,
[00:31:39.740 --> 00:31:42.280]   I think something good is gonna happen if I do that.
[00:31:42.280 --> 00:31:44.760]   So often in Genesis we're told, and God said it was good,
[00:31:44.760 --> 00:31:47.020]   and God said it was good, and God said it was good.
[00:31:47.020 --> 00:31:49.680]   And then with the apple or the fruit
[00:31:49.680 --> 00:31:51.780]   that he's told them not to eat,
[00:31:51.780 --> 00:31:54.900]   it says they looked and saw that it was good.
[00:31:54.900 --> 00:31:58.760]   That's a verbal code for us,
[00:31:58.760 --> 00:32:02.200]   that they looked and they're making the moral judgment call.
[00:32:02.200 --> 00:32:05.380]   The disobedience didn't happen at the bite of the fruit.
[00:32:05.380 --> 00:32:07.240]   The disobedience happened when they decided
[00:32:07.240 --> 00:32:08.600]   to pick it from the tree.
[00:32:08.600 --> 00:32:14.020]   To pull this even closer to our story,
[00:32:14.020 --> 00:32:15.260]   at the very beginning it says,
[00:32:15.260 --> 00:32:17.420]   but it displeased Jonah exceedingly.
[00:32:17.420 --> 00:32:18.260]   See that little A?
[00:32:18.260 --> 00:32:19.980]   That means there's a different way
[00:32:19.980 --> 00:32:21.860]   that it's said in certain passages.
[00:32:21.860 --> 00:32:25.420]   Some passages don't say that it displeased Jonah exceedingly.
[00:32:25.420 --> 00:32:30.580]   Some passages say Jonah found it exceedingly evil.
[00:32:31.940 --> 00:32:33.320]   And what happens right before this?
[00:32:33.320 --> 00:32:36.160]   God relents, God does not destroy Nineveh.
[00:32:36.160 --> 00:32:38.580]   So God doesn't destroy Nineveh,
[00:32:38.580 --> 00:32:41.500]   and in some of the passages we have,
[00:32:41.500 --> 00:32:46.440]   it was seen as exceedingly evil to Jonah.
[00:32:46.440 --> 00:32:50.360]   Jonah is now the one making these moral judgment calls.
[00:32:50.360 --> 00:32:55.060]   But who are we to look down on Jonah for that?
[00:32:55.060 --> 00:32:56.660]   'Cause we do that all the time.
[00:32:58.920 --> 00:33:02.080]   I know that this has happened to me,
[00:33:02.080 --> 00:33:04.120]   and I know it's probably happened to you.
[00:33:04.120 --> 00:33:08.780]   People who have hurt us, people who have maybe betrayed us,
[00:33:08.780 --> 00:33:11.440]   or people who have inconvenienced us.
[00:33:11.440 --> 00:33:16.400]   We have this desire in ourselves to not see them be treated
[00:33:16.400 --> 00:33:19.360]   with the same love and care that we ourselves have known.
[00:33:19.360 --> 00:33:27.580]   Here's the other weird part about this passage.
[00:33:28.880 --> 00:33:31.240]   Belief in God was not Jonah's problem.
[00:33:31.240 --> 00:33:35.920]   Jonah was very aware of God's existence.
[00:33:35.920 --> 00:33:38.800]   Jonah knows God, Jonah hears from God,
[00:33:38.800 --> 00:33:44.220]   yet he doesn't understand God's values
[00:33:44.220 --> 00:33:46.020]   and isn't on board with his mission.
[00:33:46.020 --> 00:33:50.560]   A person can fully believe in God,
[00:33:50.560 --> 00:33:52.460]   yet not understand his values
[00:33:52.460 --> 00:33:54.100]   or be on board with his mission.
[00:33:54.100 --> 00:33:55.840]   That should terrify us.
[00:33:57.240 --> 00:34:00.480]   There are people walking around, sometimes even us,
[00:34:00.480 --> 00:34:05.020]   with the Christian word on their shirt
[00:34:05.020 --> 00:34:10.020]   who are hurting people, who are causing pain or division,
[00:34:10.020 --> 00:34:15.080]   and all the while they have the name Jesus on their shirt.
[00:34:15.080 --> 00:34:18.320]   That should scare us.
[00:34:18.320 --> 00:34:21.280]   And it should remind us that belief in God,
[00:34:21.280 --> 00:34:23.520]   belief that he's real and belief that the things
[00:34:23.520 --> 00:34:25.520]   in the Bible are how they happened,
[00:34:25.520 --> 00:34:26.720]   isn't the thing that saves us.
[00:34:26.720 --> 00:34:31.160]   It's us saying we submit ourselves to your mission,
[00:34:31.160 --> 00:34:33.100]   to your values, and to your way.
[00:34:33.100 --> 00:34:37.400]   You are our God, not me.
[00:34:37.400 --> 00:34:40.560]   When we believe we know better than God,
[00:34:40.560 --> 00:34:43.460]   we are choosing Adam, not Jesus.
[00:34:43.460 --> 00:34:48.800]   Interesting side note, our students, some of them,
[00:34:48.800 --> 00:34:51.380]   I've had interesting conversations with them
[00:34:51.380 --> 00:34:54.460]   where we'll talk about what it means to be a Christian,
[00:34:54.460 --> 00:34:56.780]   and almost none of our students are hung up
[00:34:56.780 --> 00:34:59.580]   on the idea of believing in Jesus.
[00:34:59.580 --> 00:35:01.600]   Some of them wanna talk apologetics.
[00:35:01.600 --> 00:35:06.500]   Some of them wanna talk about the archeology and all that,
[00:35:06.500 --> 00:35:09.220]   but the majority of them, the majority of,
[00:35:09.220 --> 00:35:12.200]   I would say people, the thing you can't get behind
[00:35:12.200 --> 00:35:14.580]   isn't the belief about whether or not it's real,
[00:35:14.580 --> 00:35:19.000]   but it's the submission to another being's way
[00:35:19.000 --> 00:35:20.820]   of doing things that's hard.
[00:35:23.340 --> 00:35:24.660]   And we struggle with that,
[00:35:24.660 --> 00:35:27.460]   even though we may believe in him.
[00:35:27.460 --> 00:35:33.160]   Here's another thing we learn from this passage
[00:35:33.160 --> 00:35:37.380]   is that we cannot fully love others like God loves them
[00:35:37.380 --> 00:35:41.760]   until we learn to see ourselves the way God sees us.
[00:35:41.760 --> 00:35:45.660]   We cannot fully love others like God loves them
[00:35:45.660 --> 00:35:49.280]   until we learn to see ourselves the way God sees us.
[00:35:50.920 --> 00:35:54.880]   When we view ourselves as higher than or better than others
[00:35:54.880 --> 00:35:56.480]   because of whatever metric
[00:35:56.480 --> 00:35:58.740]   is in front of our noses at that time,
[00:35:58.740 --> 00:36:01.780]   we are doing the same thing the Pharisees did.
[00:36:01.780 --> 00:36:04.600]   We're doing the same thing Jesus rebuked the Pharisees for.
[00:36:04.600 --> 00:36:05.800]   We are saying we are better
[00:36:05.800 --> 00:36:08.080]   because of something we've earned,
[00:36:08.080 --> 00:36:09.320]   because of something we've done,
[00:36:09.320 --> 00:36:11.120]   because of something I am,
[00:36:11.120 --> 00:36:13.080]   and you are worse because of something you are
[00:36:13.080 --> 00:36:14.500]   or something you've done.
[00:36:14.500 --> 00:36:18.280]   Paul in the New Testament,
[00:36:18.280 --> 00:36:19.440]   an apostle who would write
[00:36:19.440 --> 00:36:20.960]   to many of the different churches,
[00:36:20.960 --> 00:36:23.000]   he understood this well.
[00:36:23.000 --> 00:36:25.740]   He understood that he can't love other people
[00:36:25.740 --> 00:36:28.980]   until he sees himself the way God sees him.
[00:36:28.980 --> 00:36:31.400]   Paul has this really interesting message at one point
[00:36:31.400 --> 00:36:35.140]   where he says, "I am the chief among sinners."
[00:36:35.140 --> 00:36:39.460]   And that's crazy and weird to the people of the time
[00:36:39.460 --> 00:36:42.120]   because this is the guy who's leading the charge
[00:36:42.120 --> 00:36:44.260]   in bringing the gospel to Gentiles.
[00:36:44.260 --> 00:36:49.000]   This is like earliest Christian celebrity, right?
[00:36:49.000 --> 00:36:52.880]   That guy, the one who's writing most of the New Testament?
[00:36:52.880 --> 00:36:55.080]   And he says, "I am the chief among sinners.
[00:36:55.080 --> 00:36:56.560]   I'm the greatest sinner I know
[00:36:56.560 --> 00:36:59.360]   because I know my thoughts.
[00:36:59.360 --> 00:37:01.280]   I can't read your thoughts.
[00:37:01.280 --> 00:37:06.280]   And I know who I am and I know how dark I can be.
[00:37:06.280 --> 00:37:11.200]   I know how evil I could become."
[00:37:11.200 --> 00:37:15.480]   And that sort of knowledge and understanding of oneself
[00:37:15.480 --> 00:37:17.080]   leads to a humility that says,
[00:37:17.080 --> 00:37:20.240]   "I can love other people and love them better
[00:37:20.240 --> 00:37:23.980]   and find them more important than I find myself."
[00:37:23.980 --> 00:37:26.240]   Paul had that, Jesus had that.
[00:37:26.240 --> 00:37:28.000]   Sometimes we struggle to have that.
[00:37:28.000 --> 00:37:34.680]   Finally, we don't get to decide who is worthy of God's love.
[00:37:34.680 --> 00:37:36.080]   We're not the gatekeepers.
[00:37:36.080 --> 00:37:38.440]   We are not the one who makes the rules.
[00:37:38.440 --> 00:37:41.400]   When we accept that God has loved us
[00:37:41.400 --> 00:37:42.960]   and done something for us
[00:37:42.960 --> 00:37:45.320]   to bring us into a better state of being,
[00:37:45.320 --> 00:37:48.960]   to bring us from a state of death to a state of life,
[00:37:48.960 --> 00:37:53.960]   we agree with God that that is a possibility for everybody.
[00:37:53.960 --> 00:37:57.680]   Even the people who we despise,
[00:37:57.680 --> 00:38:00.280]   the people who have hurt us, who have betrayed us,
[00:38:00.280 --> 00:38:02.200]   the people who are on the opposite end
[00:38:02.200 --> 00:38:03.880]   of our political spectrum,
[00:38:03.880 --> 00:38:07.440]   the people who do evil things in the world,
[00:38:07.440 --> 00:38:10.080]   we have to believe with God
[00:38:10.080 --> 00:38:13.280]   that they are as eligible for his grace as we are.
[00:38:14.200 --> 00:38:15.920]   We can't be the ones who decide
