
[00:00:00.000 --> 00:00:14.240]  聖誕節一定要講一下聖誕的故事
[00:19:01.240 --> 00:19:04.240]  就是我的弟兄姐妹和母親
[00:19:04.240 --> 00:19:06.240]  你怎麼解讀聖經也好
[00:19:06.240 --> 00:19:10.240]  也有rebuke、責備的成分
[00:19:10.240 --> 00:19:12.240]  就是告訴瑪利亞
[00:19:12.240 --> 00:19:14.240]  告訴媽媽
[00:19:14.240 --> 00:19:16.240]  到底什麼才是最重要
[00:19:16.240 --> 00:19:18.240]  是上帝天國的東西
[00:19:18.240 --> 00:19:21.240]  還是在地上的家庭的東西
[00:19:21.240 --> 00:19:23.240]  你又要做一點想像
[00:19:23.240 --> 00:19:26.240]  當時他出來加勒里傳道的時候
[00:19:26.240 --> 00:19:28.240]  耶穌的傳道不是這麼浪漫的
[00:19:28.240 --> 00:19:30.240]  他引起很多人不滿
[00:19:30.240 --> 00:19:31.240]  特別是什麼人不滿呢
[00:19:31.240 --> 00:19:33.240]  特別是社會裡面的權貴不滿
[00:19:33.240 --> 00:19:36.240]  就是耶路撒冷的文士和法利才人
[00:19:36.240 --> 00:19:41.240]  所以古時裡面是一個很重honor and shame的society
[00:19:41.240 --> 00:19:46.240]  一個社會著重榮辱的文化
[00:19:46.240 --> 00:19:48.240]  特別是長子
[00:19:48.240 --> 00:19:50.240]  長子的責任
[00:19:50.240 --> 00:19:52.240]  天經地義的東西
[00:19:52.240 --> 00:19:57.240]  就是要保住家裡的明星
[00:19:57.240 --> 00:20:00.240]  跟耶路撒冷的權貴有衝突
[00:20:00.240 --> 00:20:02.240]  就有損家族的明星
[00:20:02.240 --> 00:20:05.240]  長子應該要照顧家庭
[00:20:05.240 --> 00:20:08.240]  違反孝道的話
[00:20:08.240 --> 00:20:11.240]  這是不能要的
[00:20:11.240 --> 00:20:12.240]  你這樣想像的時候
[00:20:12.240 --> 00:20:13.240]  你就發現
[00:20:13.240 --> 00:20:15.240]  這段聖經到底說什麼
[00:20:15.240 --> 00:20:17.240]  那個張力在哪裡
[00:20:17.240 --> 00:20:22.240]  耶穌就告訴瑪利亞
[00:20:22.240 --> 00:20:28.240]  放優先次序
[00:20:28.240 --> 00:20:30.240]  是神的過
[00:20:30.240 --> 00:20:32.240]  間接改正了他的家人
[00:20:32.240 --> 00:20:34.240]  包括他母親的錯誤
[00:20:34.240 --> 00:20:36.240]  是神國最重要
[00:20:36.240 --> 00:20:39.240]  不是地上的東西
[00:20:39.240 --> 00:20:44.240]  你想想
[00:20:44.240 --> 00:20:47.240]  我在教會很多年
[00:20:47.240 --> 00:20:49.240]  做父母的
[00:20:49.240 --> 00:20:51.240]  自己的子女去宣教
[00:20:51.240 --> 00:20:54.240]  自己的子女要去奉獻做傳道
[00:20:54.240 --> 00:20:56.240]  我教會這麼多年
[00:20:56.240 --> 00:20:58.240]  十該其九都是父母反對的
[00:20:58.240 --> 00:21:03.240]  很少父母會舉腳贊成
[00:21:03.240 --> 00:21:06.240]  很多事情要去攔阻
[00:21:06.240 --> 00:21:08.240]  特別是教會的執事
[00:21:08.240 --> 00:21:10.240]  那些領袖
[00:21:10.240 --> 00:21:13.240]  他們可能知道做牧師不是很好
[00:21:13.240 --> 00:21:17.240]  所以他們大部分都反對
[00:21:17.240 --> 00:21:20.240]  誰是我的母親誰是我的弟兄
[00:21:20.240 --> 00:21:22.240]  凡遵行上帝旨意的
[00:21:22.240 --> 00:21:24.240]  就是我的弟兄姊妹就是我的母親
[00:21:24.240 --> 00:21:26.240]  天國裡面的家庭才是最重要
[00:21:26.240 --> 00:21:28.240]  不是地上的家庭
[00:21:28.240 --> 00:21:30.240]  不是叫我們不孝
[00:21:30.240 --> 00:21:34.240]  而是告訴我們盡了能力
[00:21:34.240 --> 00:21:36.240]  是時候你離開了
[00:21:36.240 --> 00:21:38.240]  天國裡面的事
[00:21:38.240 --> 00:21:40.240]  永恆的事
[00:21:40.240 --> 00:21:42.240]  是更加重要
[00:21:42.240 --> 00:21:44.240]  這就是瑪利亞有的掙扎
[00:21:44.240 --> 00:21:46.240]  有的跌碰
[00:21:46.240 --> 00:21:48.240]  他需要學的東西
[00:21:48.240 --> 00:21:50.240]  是他生的兒子
[00:21:50.240 --> 00:21:52.240]  但是這個兒子
[00:21:52.240 --> 00:21:54.240]  是為上帝工作的
[00:21:54.240 --> 00:21:56.240]  主要不是為自己工作
[00:21:56.240 --> 00:21:58.240]  第三
[00:21:58.240 --> 00:22:02.240]  瑪利亞和耶穌的關係
[00:22:02.240 --> 00:22:04.240]  在他的信心歷程裡面
[00:22:04.240 --> 00:22:06.240]  他也受過很多苦
[00:22:06.240 --> 00:22:10.240]  這裡需要多一點想像力
[00:22:10.240 --> 00:22:14.240]  而有一個景點是每個人都去的
[00:22:14.240 --> 00:22:16.240]  就是中世紀有一群人
[00:22:16.240 --> 00:22:20.240]  想像了中世紀的一個苦路
[00:22:20.240 --> 00:22:22.240]  苦傷路
[00:22:22.240 --> 00:22:24.240]  Villa Dolorosa
[00:22:24.240 --> 00:22:26.240]  這個神學的想像是什麼呢?
[00:22:26.240 --> 00:22:30.240]  就是耶穌在他被判釘十字架
[00:22:30.240 --> 00:22:34.240]  到他在刑場上被釘死的中間
[00:22:34.240 --> 00:22:36.240]  那個過程到底是怎樣
[00:22:36.240 --> 00:22:38.240]  Villa Dolorosa就有14個站
[00:22:38.240 --> 00:22:40.240]  14個地點
[00:22:40.240 --> 00:22:42.240]  第四個地點
[00:22:42.240 --> 00:22:44.240]  在這些想像當中
[00:22:44.240 --> 00:22:46.240]  這些想像裡面
[00:22:46.240 --> 00:22:48.240]  就是會想
[00:22:48.240 --> 00:22:50.240]  一定會有媽媽在
[00:22:50.240 --> 00:22:52.240]  況且約翰福林也有說
[00:22:52.240 --> 00:22:54.240]  在十架面前
[00:22:54.240 --> 00:22:56.240]  瑪利亞在場
[00:22:56.240 --> 00:23:02.240]  所以怎會不在苦路上呢?
[00:23:02.240 --> 00:23:04.240]  你想想你的兒子
[00:23:04.240 --> 00:23:06.240]  你帶他去打針
[00:23:06.240 --> 00:23:08.240]  你也痛得不得了
[00:23:08.240 --> 00:23:10.240]  我記得我第一次帶我弟弟去
[00:23:10.240 --> 00:23:12.240]  兩個都是
[00:23:12.240 --> 00:23:14.240]  他要打針的時候
[00:23:14.240 --> 00:23:16.240]  他哭了
[00:23:16.240 --> 00:23:18.240]  我哭還可以吧
[00:23:18.240 --> 00:23:20.240]  我弟弟受痛苦的時候
[00:23:20.240 --> 00:23:22.240]  你多麼的肉緊
[00:23:22.240 --> 00:23:24.240]  對吧
[00:23:24.240 --> 00:23:28.240]  這就是theological imagination
[00:23:28.240 --> 00:23:30.240]  你看到你的兒子這樣受苦的時候
[00:23:30.240 --> 00:23:32.240]  你會不會不在場呢?
[00:23:32.240 --> 00:23:34.240]  你自己心裡面會是怎樣呢?
[00:23:34.240 --> 00:23:36.240]  這第四個站
[00:23:36.240 --> 00:23:38.240]  就是講到瑪利亞
[00:23:38.240 --> 00:23:42.240]  在苦路上遇見背著十字架的耶穌
[00:23:42.240 --> 00:23:44.240]  是一種很人性的想像
[00:23:44.240 --> 00:23:46.240]  一種想像
[00:23:46.240 --> 00:23:48.240]  一種interpretation
[00:23:48.240 --> 00:23:50.240]  教堂裡面有很多畫
[00:23:50.240 --> 00:23:52.240]  很多畫像
[00:23:52.240 --> 00:23:54.240]  或者經文
[00:23:54.240 --> 00:23:56.240]  是講到瑪利亞遇見她的兒子
[00:23:56.240 --> 00:23:58.240]  知道她的兒子快要
[00:23:58.240 --> 00:24:00.240]  上刑場
[00:24:00.240 --> 00:24:02.240]  死在十字架上
[00:24:02.240 --> 00:24:04.240]  這種痛苦
[00:24:04.240 --> 00:24:06.240]  你要去想像才能夠經歷得到
[00:24:06.240 --> 00:24:10.240]  在天主教的傳統裡面
[00:24:10.240 --> 00:24:12.240]  另一個神學的想像也說到
[00:24:12.240 --> 00:24:14.240]  瑪利亞的七個sorrow
[00:24:14.240 --> 00:24:16.240]  七個悲傷
[00:24:16.240 --> 00:24:18.240]  由耶穌出生
[00:24:18.240 --> 00:24:20.240]  到她離開世界
[00:24:20.240 --> 00:24:22.240]  這七個是什麼呢?
[00:24:22.240 --> 00:24:24.240]  第一在聖殿裡面
[00:24:24.240 --> 00:24:26.240]  還在手抱的時候
[00:24:26.240 --> 00:24:28.240]  抱著耶穌的時候
[00:24:28.240 --> 00:24:30.240]  有一個老人家叫西冕
[00:24:30.240 --> 00:24:32.240]  他講了一句寓言
[00:24:32.240 --> 00:24:34.240]  就是說
[00:24:34.240 --> 00:24:36.240]  兒子會成為尼塞亞
[00:24:36.240 --> 00:24:38.240]  但最後他加了一句
[00:24:38.240 --> 00:24:40.240]  西冕和瑪利亞說什麼呢?
[00:24:40.240 --> 00:24:42.240]  你的心會被刀刺頭
[00:24:42.240 --> 00:24:44.240]  你的心會被刀刺頭
[00:24:44.240 --> 00:24:50.240]  將來這個兒子會令你受很多苦難
[00:24:50.240 --> 00:24:52.240]  心就像被刀刺頭一樣
[00:24:52.240 --> 00:24:54.240]  然後希律王來追殺他
[00:24:54.240 --> 00:24:56.240]  他要逃亡去埃及
[00:24:56.240 --> 00:24:58.240]  這個也是需要想像的
[00:24:58.240 --> 00:25:00.240]  拿東西走
[00:25:00.240 --> 00:25:02.240]  然後在聖殿裡面
[00:25:02.240 --> 00:25:04.240]  十二歲的耶穌失蹤了
[00:25:04.240 --> 00:25:06.240]  心裡面很擔心
[00:25:06.240 --> 00:25:08.240]  你有沒有試過子女不見了
[00:25:08.240 --> 00:25:10.240]  有沒有
[00:25:10.240 --> 00:25:12.240]  這麼好嗎?
[00:25:12.240 --> 00:25:14.240]  我試過一次
[00:25:14.240 --> 00:25:16.240]  我們去Marshall買東西
[00:25:16.240 --> 00:25:18.240]  買完之後忘了兒子在哪裡
[00:25:18.240 --> 00:25:20.240]  原來那個PA就響了
[00:25:20.240 --> 00:25:22.240]  那個喇叭就響了
[00:25:22.240 --> 00:25:24.240]  你們有個小孩在門口
[00:25:24.240 --> 00:25:26.240]  原來兒子跑去那裡
[00:25:26.240 --> 00:25:28.240]  不見了兒子
[00:25:28.240 --> 00:25:30.240]  你想一下多麼困擾
[00:25:30.240 --> 00:25:32.240]  到找到兒子的時候
[00:25:32.240 --> 00:25:34.240]  兒子還指著他兩句
[00:25:34.240 --> 00:25:36.240]  我不是應該要在父家裡面
[00:25:36.240 --> 00:25:38.240]  突然間就一聲叮
[00:25:38.240 --> 00:25:40.240]  這個兒子有點特別
[00:25:40.240 --> 00:25:42.240]  很不同
[00:25:42.240 --> 00:25:44.240]  在苦路上相遇
[00:25:44.240 --> 00:25:46.240]  第四個sorrow
[00:25:46.240 --> 00:25:48.240]  到耶穌被釘十字架而死
[00:25:48.240 --> 00:25:50.240]  到他身體被除下的時候
[00:25:50.240 --> 00:25:52.240]  他就想起
[00:25:52.240 --> 00:25:54.240]  他曾經有一個兒子
[00:25:54.240 --> 00:25:56.240]  他曾經有一個兒子
[00:25:56.240 --> 00:25:58.240]  他曾經有一個兒子
[00:25:58.240 --> 00:26:00.240]  他身體被除下的時候
[00:26:00.240 --> 00:26:05.240]  我們說白頭人送黑頭人
[00:26:05.240 --> 00:26:08.240]  是一個多大的悲傷
[00:26:08.240 --> 00:26:12.240]  到最後被賣了
[00:26:12.240 --> 00:26:14.240]  這個就是我們有的interpretation
[00:26:14.240 --> 00:26:16.240]  如果我們說
[00:26:16.240 --> 00:26:19.240]  信心是需要冒險
[00:26:19.240 --> 00:26:25.240]  信心是需要去掙扎的話
[00:26:25.240 --> 00:26:27.240]  第三就是告訴我們
[00:26:27.240 --> 00:26:29.240]  我們的信心
[00:26:29.240 --> 00:26:31.240]  我們的信仰歷程裡面
[00:26:31.240 --> 00:26:33.240]  suffering is part of the package
[00:26:33.240 --> 00:26:37.240]  我們是需要受苦的
[00:26:37.240 --> 00:26:39.240]  是會痛的
[00:26:39.240 --> 00:26:43.240]  無論是上帝拿走你生命裡面
[00:26:43.240 --> 00:26:45.240]  一些你很痛愛的東西
[00:26:45.240 --> 00:26:47.240]  或者
[00:26:47.240 --> 00:26:49.240]  有些困難
[00:26:49.240 --> 00:26:53.240]  你遭遇一些低谷
[00:26:53.240 --> 00:26:55.240]  it's part of the package
[00:26:55.240 --> 00:26:57.240]  sorrow is part of the package
[00:26:57.240 --> 00:26:59.240]  只不過我們在現代的生活裡面
[00:26:59.240 --> 00:27:01.240]  我們經常都覺得
[00:27:01.240 --> 00:27:03.240]  我們是有entitlement
[00:27:03.240 --> 00:27:05.240]  我們是鳳子
[00:27:05.240 --> 00:27:09.240]  信了主他就要給我飛黃騰達
[00:27:09.240 --> 00:27:11.240]  給我步步青雲
[00:27:11.240 --> 00:27:13.240]  是不是?
[00:27:13.240 --> 00:27:15.240]  不是這樣的
[00:27:15.240 --> 00:27:17.240]  suffering is part of the package
[00:27:17.240 --> 00:27:19.240]  到最後瑪利亞
[00:27:19.240 --> 00:27:21.240]  我們看到他的侍奉
[00:27:21.240 --> 00:27:23.240]  新的瑪利亞出現的時候
[00:27:23.240 --> 00:27:25.240]  是什麼時候呢?
[00:27:25.240 --> 00:27:27.240]  史唐人傳第一章第十四節
[00:27:27.240 --> 00:27:29.240]  聖靈降臨的時候
[00:27:29.240 --> 00:27:31.240]  這個五旬節
[00:27:31.240 --> 00:27:33.240]  120個人來到聚會
[00:27:33.240 --> 00:27:35.240]  在當中有什麼人呢?
[00:27:35.240 --> 00:27:37.240]  他說
[00:27:37.240 --> 00:27:39.240]  這些人同著幾個婦女
[00:27:39.240 --> 00:27:41.240]  即是十二個門徒
[00:27:41.240 --> 00:27:43.240]  和初期教會的領袖
[00:27:43.240 --> 00:27:45.240]  和耶穌的母親瑪利亞
[00:27:45.240 --> 00:27:47.240]  並耶穌的弟兄
[00:27:47.240 --> 00:27:49.240]  都同心合意的來行設禱告
[00:27:49.240 --> 00:27:51.240]  等候聖靈降臨
[00:27:51.240 --> 00:27:53.240]  特別提到瑪利亞的時候
[00:27:53.240 --> 00:27:55.240]  其實是和路加福音
[00:27:55.240 --> 00:27:57.240]  頭兩章是呼應的
[00:27:57.240 --> 00:27:59.240]  因為路加寫第二集史唐人傳的時候
[00:27:59.240 --> 00:28:01.240]  就拿出瑪利亞這個人物
[00:28:01.240 --> 00:28:03.240]  換句話說
[00:28:03.240 --> 00:28:05.240]  瑪利亞和這些婦女
[00:28:05.240 --> 00:28:07.240]  並非初期教會的註腳
[00:28:07.240 --> 00:28:09.240]  不是一個footnote
[00:28:09.240 --> 00:28:11.240]  不是可有可無的人
[00:28:11.240 --> 00:28:13.240]  而是有特異的認證
[00:28:13.240 --> 00:28:15.240]  證明他們在教會中
[00:28:15.240 --> 00:28:17.240]  是重心的角色
[00:28:17.240 --> 00:28:19.240]  瑪利亞你留意
[00:28:19.240 --> 00:28:21.240]  整個故事
[00:28:21.240 --> 00:28:23.240]  是救恩的開始
[00:28:23.240 --> 00:28:25.240]  報喜
[00:28:25.240 --> 00:28:27.240]  願意生耶穌出來
[00:28:27.240 --> 00:28:29.240]  亦都出現於教會的開始
[00:28:29.240 --> 00:28:33.240]  史唐人傳第一章
[00:28:33.240 --> 00:28:35.240]  是愛門徒的典範
[00:28:35.240 --> 00:28:39.240]  你信了主那麼久
[00:28:39.240 --> 00:28:41.240]  有多少冒險
[00:28:41.240 --> 00:28:43.240]  有多少掙扎
[00:28:43.240 --> 00:28:45.240]  願不願受苦
[00:28:47.240 --> 00:28:49.240]  有沒有一個新的你
[00:28:49.240 --> 00:28:51.240]  願意侍奉的你
[00:28:51.240 --> 00:28:53.240]  一個新的瑪利亞
[00:28:53.240 --> 00:28:55.240]  看清楚到底信心是甚麼
[00:28:55.240 --> 00:28:57.240]  我們結束的時候
[00:28:57.240 --> 00:28:59.240]  會讀
[00:28:59.240 --> 00:29:01.240]  《史道信經》
[00:29:01.240 --> 00:29:07.240]  讀的時候
[00:29:07.240 --> 00:29:09.240]  不要覺得這是一些很抽離頭腦上的
[00:29:09.240 --> 00:29:11.240]  statement
[00:29:11.240 --> 00:29:13.240]  proposition
[00:29:13.240 --> 00:29:15.240]  讀的時候
[00:29:15.240 --> 00:29:17.240]  要知道神在做甚麼
[00:29:17.240 --> 00:29:19.240]  神藉著女子在做甚麼
[00:29:19.240 --> 00:29:21.240]  神藉著瑪利亞在做甚麼
[00:29:21.240 --> 00:29:23.240]  她有的信心
[00:29:23.240 --> 00:29:25.240]  她有的擺相
[00:29:25.240 --> 00:29:27.240]  是一回事
[00:29:27.240 --> 00:29:29.240]  我們認信的時候
[00:29:29.240 --> 00:29:31.240]  讀《信經》
[00:29:31.240 --> 00:29:33.240]  就是我們認信這些東西
[00:29:33.240 --> 00:29:35.240]  同時到底我們的信心
[00:29:35.240 --> 00:29:37.240]  有沒有在上帝面前
[00:29:37.240 --> 00:29:39.240]  說我真的信
[00:29:39.240 --> 00:29:41.240]  如果上帝是這樣
[00:29:41.240 --> 00:29:43.240]  我願意
[00:29:43.240 --> 00:29:45.240]  照上帝的話
[00:29:45.240 --> 00:29:47.240]  和祂的旨意
[00:29:47.240 --> 00:29:49.240]  去承受
[00:29:49.240 --> 00:29:51.240]  傳統教會讀《信經》的時候
[00:29:51.240 --> 00:29:53.240]  是要起立的
[00:29:53.240 --> 00:29:55.240]  我們結束的時候一起起立
[00:29:55.240 --> 00:30:01.240]  我們一起來看
[00:30:01.240 --> 00:30:03.240]  一段《信經》
[00:30:03.240 --> 00:30:05.240]  一起來讀
[00:30:05.240 --> 00:30:07.240]  讓這些《信經》成為我們心靈裡
[00:30:07.240 --> 00:30:09.240]  信心的鼓勵
[00:30:09.240 --> 00:30:11.240]  《史道信經》
[00:30:11.240 --> 00:30:13.240]  《基督信經》
[00:30:13.240 --> 00:30:15.240]  我信上帝
[00:30:15.240 --> 00:30:17.240]  全能的父
[00:30:17.240 --> 00:30:19.240]  創造天地的主
[00:30:19.240 --> 00:30:21.240]  我信耶穌基督
[00:30:21.240 --> 00:30:23.240]  上帝的獨生子
[00:30:23.240 --> 00:30:25.240]  我們的主
[00:30:25.240 --> 00:30:27.240]  因著聖靈聖人
[00:30:27.240 --> 00:30:29.240]  從婦女瑪利亞所生
[00:30:29.240 --> 00:30:31.240]  在本雕彼拉多手下雨南
[00:30:31.240 --> 00:30:33.240]  被釘在十字架上
[00:30:33.240 --> 00:30:35.240]  死了 撞了 下到陰間
[00:30:35.240 --> 00:30:37.240]  第三天從死裡復活
[00:30:37.240 --> 00:30:39.240]  後升天
[00:30:39.240 --> 00:30:41.240]  在在無所不能的父上帝的右邊
[00:30:41.240 --> 00:30:43.240]  將來要從那裡降臨
[00:30:43.240 --> 00:30:45.240]  審判活人死人
[00:30:45.240 --> 00:30:47.240]  我信聖靈
[00:30:47.240 --> 00:30:49.240]  一聖基督教會
[00:30:49.240 --> 00:30:51.240]  聖徒相同
[00:30:51.240 --> 00:30:53.240]  聚得舍滅
[00:30:53.240 --> 00:30:55.240]  欲生復活
[00:30:55.240 --> 00:30:57.240]  並且永生
[00:30:57.240 --> 00:30:59.240]  我們誦讀
[00:30:59.240 --> 00:31:01.240]  上主我們信
[00:31:01.240 --> 00:31:03.240]  我們信上帝無所不能的上帝
[00:31:03.240 --> 00:31:05.240]  他願意拯救我們
[00:31:05.240 --> 00:31:07.240]  在恩典當中
[00:31:07.240 --> 00:31:09.240]  他的獨生子
[00:31:09.240 --> 00:31:11.240]  藉著童貞女瑪利亞降生
[00:31:11.240 --> 00:31:13.240]  無罪之身
[00:31:13.240 --> 00:31:15.240]  來成為
[00:31:15.240 --> 00:31:17.240]  一個
[00:31:17.240 --> 00:31:19.240]  罪惡的頂題
[00:31:19.240 --> 00:31:21.240]  成為罪惡的高人
[00:31:21.240 --> 00:31:23.240]  去贖我們
[00:31:23.240 --> 00:31:25.240]  去赦免我們
[00:31:25.240 --> 00:31:27.240]  去拯救我們
[00:31:27.240 --> 00:31:29.240]  主讓我們的信心
[00:31:29.240 --> 00:31:31.240]  不單用我們的口
[00:31:31.240 --> 00:31:33.240]  來說我信
[00:31:33.240 --> 00:31:35.240]  也讓我們
[00:31:35.240 --> 00:31:37.240]  為著祢的國
[00:31:37.240 --> 00:31:39.240]  冒險
[00:31:39.240 --> 00:31:41.240]  去冒險
[00:31:41.240 --> 00:31:43.240]  去嘗試
[00:31:43.240 --> 00:31:45.240]  去掙扎
[00:31:45.240 --> 00:31:47.240]  甚至去受苦
[00:31:47.240 --> 00:31:49.240]  主讓我們
[00:31:49.240 --> 00:31:51.240]  用瑪利亞的信心來侍奉祢
[00:31:51.240 --> 00:31:53.240]  由瑪利亞這個女子
[00:31:53.240 --> 00:31:55.240]  她的信仰歷程
[00:31:55.240 --> 00:31:57.240]  她的典範
[00:31:57.240 --> 00:31:59.240]  成為我們眾人的鼓勵
[00:31:59.240 --> 00:32:01.240]  讓我們像瑪利亞跟你說
[00:32:01.240 --> 00:32:03.240]  我們是
[00:32:03.240 --> 00:32:05.240]  願祢的旨意
[00:32:05.240 --> 00:32:07.240]  按照祢的旨意來行
[00:32:07.240 --> 00:32:09.240]  在我們身上
[00:32:09.240 --> 00:32:11.240]  願以祢自己的天國
[00:32:11.240 --> 00:32:13.240]  臨到
[00:32:13.240 --> 00:32:15.240]  我們這樣祈禱奉祝耶穌基督的名字
[00:32:15.240 --> 00:32:17.240]  各位請做我們
[00:32:17.240 --> 00:32:19.240]  蜜桃散會
[00:32:19.240 --> 00:32:22.760]  各位請做我們蜜桃散會

