
[00:00:00.000 --> 00:00:02.000]  為我們講道 現在將時間交給他
[00:17:32.000 --> 00:17:34.000]  弱勢來的時候
[00:17:34.000 --> 00:17:37.000]  他們做了什麼自由的選擇
[00:17:37.000 --> 00:17:39.000]  他說這個Dream是你的
[00:17:39.000 --> 00:17:41.000]  不如我們將他殺了
[00:17:41.000 --> 00:17:46.000]  兄弟是要去加害於他們弟弟弱勢
[00:17:46.000 --> 00:17:49.000]  他們要不要負責
[00:17:49.000 --> 00:17:52.000]  要負全責
[00:17:52.000 --> 00:17:54.000]  故事的道德責任
[00:17:54.000 --> 00:17:57.000]  永遠都是放在兄長上
[00:17:57.000 --> 00:17:59.000]  不是放在誰身上
[00:17:59.000 --> 00:18:01.000]  不是放在家父身上
[00:18:01.000 --> 00:18:05.000]  不是因為家父叫了弱勢上去
[00:18:05.000 --> 00:18:07.000]  所以你錯了
[00:18:07.000 --> 00:18:10.000]  也不是放在弱勢的身上
[00:18:10.000 --> 00:18:12.000]  可能弱勢很討人厭也好
[00:18:12.000 --> 00:18:14.000]  很抵得人愛也好
[00:18:14.000 --> 00:18:16.000]  那不是重點
[00:18:16.000 --> 00:18:21.000]  將弱勢苦害的道德上的責任
[00:18:21.000 --> 00:18:23.000]  是放在他的兄長身上
[00:18:23.000 --> 00:18:25.000]  不是雅各不是弱勢
[00:18:25.000 --> 00:18:29.000]  也不是其他故事裡面的人物
[00:18:29.000 --> 00:18:35.000]  所以每個人都有自由自主的決定和選擇
[00:18:35.000 --> 00:18:37.000]  但第二方面
[00:18:37.000 --> 00:18:40.000]  在際遇上也有很多意料不及的東西
[00:18:40.000 --> 00:18:43.000]  有什麼意料不及
[00:18:43.000 --> 00:18:47.000]  弱勢去了士劍找他的哥哥
[00:18:47.000 --> 00:18:50.000]  你記得走迷了路
[00:18:50.000 --> 00:18:52.000]  蕩失了
[00:18:52.000 --> 00:18:56.000]  浪費了拖延了某些時間
[00:18:56.000 --> 00:18:58.000]  然後發生什麼事
[00:18:58.000 --> 00:19:03.000]  剛剛有個老人鴿
[00:19:03.000 --> 00:19:06.000]  剛剛有個老人鴿
[00:19:06.000 --> 00:19:08.000]  剛剛才有個老人鴿又怎樣
[00:19:08.000 --> 00:19:12.000]  老人鴿又八卦聽到那些哥哥
[00:19:12.000 --> 00:19:14.000]  離開士劍去哪裡
[00:19:14.000 --> 00:19:16.000]  去多丹
[00:19:16.000 --> 00:19:20.000]  剛好遇到老人鴿
[00:19:20.000 --> 00:19:24.000]  然後可以指示他離開士劍去多丹
[00:19:24.000 --> 00:19:27.000]  然後他追上他的哥哥
[00:19:27.000 --> 00:19:30.000]  兄弟遠遠看到弱勢正在來的時候
[00:19:30.000 --> 00:19:32.000]  本想做什麼
[00:19:32.000 --> 00:19:34.000]  就是將他殺死
[00:19:34.000 --> 00:19:37.000]  不知為何抽起一根筋
[00:19:37.000 --> 00:19:39.000]  裡面的大哥
[00:19:39.000 --> 00:19:42.000]  不知為何很好人
[00:19:42.000 --> 00:19:44.000]  想救他
[00:19:44.000 --> 00:19:49.000]  結果弱勢被吊在一個乾坑裡面
[00:19:49.000 --> 00:19:53.000]  誰知道在他們吃飯的時候
[00:19:53.000 --> 00:19:57.000]  遠遠看到有一班商人經過
[00:19:57.000 --> 00:20:00.000]  剛好那些商人去哪裡
[00:20:00.000 --> 00:20:02.000]  就去埃及
[00:20:02.000 --> 00:20:04.000]  不是去他們家
[00:20:04.000 --> 00:20:06.000]  去他們家是大件事
[00:20:06.000 --> 00:20:09.000]  就是要去埃及去別的地方
[00:20:09.000 --> 00:20:12.000]  剛好這班遠遠看到的商人
[00:20:12.000 --> 00:20:14.000]  他們就是賣貨
[00:20:14.000 --> 00:20:17.000]  拿著他們的財貨
[00:20:17.000 --> 00:20:20.000]  去埃及做買賣
[00:20:20.000 --> 00:20:24.000]  也不是說要賣奴隸
[00:20:24.000 --> 00:20:26.000]  剛好遇見他們的時候
[00:20:26.000 --> 00:20:30.000]  他們就說不如將弱勢賣給這些商人
[00:20:30.000 --> 00:20:35.000]  也剛好是猶大出的主意
[00:20:35.000 --> 00:20:41.000]  我相信不會是他們開幾個小時的執事會
[00:20:41.000 --> 00:20:44.000]  然後做一個最好的決定
[00:20:44.000 --> 00:20:46.000]  沒有計劃
[00:20:46.000 --> 00:20:49.000]  預料不到的情況下
[00:20:49.000 --> 00:20:52.000]  他們見到這些商人猶大就出了主意
[00:20:52.000 --> 00:20:55.000]  不如將他賣給埃及
[00:20:55.000 --> 00:20:58.000]  預料不到的當中
[00:20:58.000 --> 00:21:02.000]  弱勢就剛好暴死在坑裡面
[00:21:02.000 --> 00:21:06.000]  在白羅娛的聖經裡面
[00:21:06.000 --> 00:21:08.000]  很多時候會用一個字
[00:21:08.000 --> 00:21:13.000]  給讀者有些警覺
[00:21:13.000 --> 00:21:15.000]  讀故事的時候
[00:21:15.000 --> 00:21:17.000]  就算讀children's story也是一樣
[00:21:17.000 --> 00:21:19.000]  有些signal給你
[00:21:19.000 --> 00:21:22.000]  讀者告訴你
[00:21:22.000 --> 00:21:25.000]  有些事情你要留意
[00:21:25.000 --> 00:21:28.000]  那個字叫Hinay
[00:21:28.000 --> 00:21:32.000]  中文翻譯就是Horner
[00:21:32.000 --> 00:21:38.000]  有時候Horner的意思就是始料不及的意思
[00:21:38.000 --> 00:21:40.000]  預料不到
[00:21:40.000 --> 00:21:41.000]  surprise
[00:21:41.000 --> 00:21:44.000]  起碼在人的角度是surprise
[00:21:44.000 --> 00:21:47.000]  在這個故事裡面出現了好幾次
[00:21:47.000 --> 00:21:51.000]  甚至有個老人家遇見弱勢
[00:21:51.000 --> 00:21:52.000]  Hinay
[00:21:52.000 --> 00:21:54.000]  他就在田野裡迷了路
[00:21:54.000 --> 00:21:56.000]  那個人就問他你在找什麼
[00:21:56.000 --> 00:21:57.000]  然後他就指示他
[00:21:57.000 --> 00:21:59.000]  我剛剛聽到八卦
[00:21:59.000 --> 00:22:01.000]  19節
[00:22:01.000 --> 00:22:04.000]  兄長彼此說
[00:22:04.000 --> 00:22:06.000]  Horner他們也預料不到
[00:22:06.000 --> 00:22:10.000]  弱勢會來通風報信去問過平安
[00:22:10.000 --> 00:22:14.000]  是雅各加夫幾天前
[00:22:14.000 --> 00:22:18.000]  打發他去找他的哥哥
[00:22:18.000 --> 00:22:20.000]  Hinay
[00:22:20.000 --> 00:22:22.000]  居然這個造夢的人會來
[00:22:22.000 --> 00:22:24.000]  25節
[00:22:24.000 --> 00:22:25.000]  他們坐下吃飯的時候
[00:22:25.000 --> 00:22:27.000]  弱勢在哪裡?
[00:22:27.000 --> 00:22:29.000]  在坑裡面
[00:22:29.000 --> 00:22:30.000]  在那裡呼叫
[00:22:30.000 --> 00:22:32.000]  在那裡很慘
[00:22:32.000 --> 00:22:34.000]  他們舉目觀看
[00:22:34.000 --> 00:22:35.000]  Hinay
[00:22:35.000 --> 00:22:36.000]  Horner
[00:22:36.000 --> 00:22:38.000]  有一群商人從基列尼
[00:22:38.000 --> 00:22:41.000]  拿著他們的貨財往埃及去
[00:22:41.000 --> 00:22:43.000]  29節
[00:22:43.000 --> 00:22:45.000]  裡面回到坑裡面
[00:22:45.000 --> 00:22:47.000]  Hinay
[00:22:47.000 --> 00:22:49.000]  Horner
[00:22:49.000 --> 00:22:50.000]  弱勢不在坑裡面
[00:22:50.000 --> 00:22:54.000]  他就撕裂自己的衣服
[00:22:54.000 --> 00:22:59.000]  我剛才說聖經很多時候是說一個故事
[00:22:59.000 --> 00:23:05.000]  來交代或者教導一些很重要的原則
[00:23:05.000 --> 00:23:07.000]  很重要的功課
[00:23:07.000 --> 00:23:10.000]  就是用一個這樣的故事
[00:23:10.000 --> 00:23:13.000]  如果你細讀的話
[00:23:13.000 --> 00:23:16.000]  你會發現到底他想說什麼
[00:23:16.000 --> 00:23:18.000]  就是我們的主題
[00:23:18.000 --> 00:23:20.000]  Providence
[00:23:20.000 --> 00:23:26.000]  上主在幕後做一些護理
[00:23:26.000 --> 00:23:29.000]  Caring
[00:23:29.000 --> 00:23:32.000]  你可以將這個故事再列出來
[00:23:32.000 --> 00:23:34.000]  你就會發現
[00:23:34.000 --> 00:23:38.000]  所有東西都是我們所謂的剛剛好
[00:23:38.000 --> 00:23:41.000]  Right?
[00:23:41.000 --> 00:23:43.000]  整定
[00:23:43.000 --> 00:23:45.000]  其實就是Providence
[00:23:45.000 --> 00:23:46.000]  Right?
[00:23:46.000 --> 00:23:47.000]  對嗎?
[00:23:47.000 --> 00:23:50.000]  每個人都有他的自由去做任何的選擇
[00:23:50.000 --> 00:23:53.000]  但是在他做選擇的裡面
[00:23:53.000 --> 00:23:56.000]  也有一些始料不及的事
[00:23:56.000 --> 00:23:58.000]  好像背後有一隻手
[00:23:58.000 --> 00:23:59.000]  是看不見的手
[00:23:59.000 --> 00:24:00.000]  無形的手
[00:24:00.000 --> 00:24:01.000]  Invisible hand
[00:24:01.000 --> 00:24:05.000]  是帶領著整個的所謂棋局
[00:24:05.000 --> 00:24:06.000]  Right?
[00:24:06.000 --> 00:24:08.000]  大家有沒有下棋?
[00:24:08.000 --> 00:24:10.000]  有沒有試過和電腦下棋?
[00:24:10.000 --> 00:24:11.000]  和電腦下棋
[00:24:11.000 --> 00:24:12.000]  我下棋很差的
[00:24:12.000 --> 00:24:14.000]  所以我最討厭下棋
[00:24:14.000 --> 00:24:17.000]  以前和我爸爸下棋我最討厭
[00:24:17.000 --> 00:24:19.000]  因為你每走一步
[00:24:19.000 --> 00:24:22.000]  你覺得你那一步走得很精準
[00:24:22.000 --> 00:24:25.000]  但其實你就落了他的陷阱裡面
[00:24:25.000 --> 00:24:26.000]  Right?
[00:24:26.000 --> 00:24:30.000]  因為我看到的只不過是開頭那幾步
[00:24:30.000 --> 00:24:33.000]  但他看到的是什麼?
[00:24:33.000 --> 00:24:35.000]  他看到整局
[00:24:35.000 --> 00:24:39.000]  比我看得更加遠
[00:24:39.000 --> 00:24:40.000]  所以你和電腦下棋的時候
[00:24:40.000 --> 00:24:42.000]  很難贏的
[00:24:42.000 --> 00:24:43.000]  但是你有沒有自由?
[00:24:43.000 --> 00:24:46.000]  你絕對有自由
[00:24:46.000 --> 00:24:48.000]  和上帝相比的話
[00:24:48.000 --> 00:24:51.000]  我們是一些很差的棋手
[00:24:51.000 --> 00:24:56.000]  我們看到的非常有限
[00:24:56.000 --> 00:24:59.000]  上帝看到的是全盤
[00:24:59.000 --> 00:25:01.000]  全盤的棋局
[00:25:01.000 --> 00:25:02.000]  我們說人生如棋
[00:25:02.000 --> 00:25:04.000]  說得沒錯
[00:25:04.000 --> 00:25:06.000]  人生真的好像下棋一樣
[00:25:06.000 --> 00:25:07.000]  上帝的護理
[00:25:07.000 --> 00:25:10.000]  這個訊息就是告訴我們
[00:25:10.000 --> 00:25:14.000]  OK 人生如棋
[00:25:14.000 --> 00:25:16.000]  有很多事情我們做
[00:25:16.000 --> 00:25:20.000]  憑我們自己有限的看法
[00:25:20.000 --> 00:25:22.000]  我們做很多決定
[00:25:22.000 --> 00:25:26.000]  但整個棋局在上帝的眼中
[00:25:26.000 --> 00:25:28.000]  Providence
[00:25:28.000 --> 00:25:31.000]  Seeing ahead of time
[00:25:31.000 --> 00:25:33.000]  He saw it ahead of time
[00:25:33.000 --> 00:25:36.000]  關於上主護理的教導
[00:25:36.000 --> 00:25:38.000]  可能我們可以用一個Point form
[00:25:38.000 --> 00:25:40.000]  我們都是喜歡這樣
[00:25:40.000 --> 00:25:41.000]  不妨用一個Point form
[00:25:41.000 --> 00:25:42.000]  試試列出來
[00:25:42.000 --> 00:25:44.000]  我們繼續看約瑟的故事的時候
[00:25:44.000 --> 00:25:46.000]  可能我會發現更多
[00:25:46.000 --> 00:25:49.000]  起碼在37章開頭這章說什麼呢?
[00:25:49.000 --> 00:25:53.000]  上帝是用插不透的智慧指揮著
[00:25:53.000 --> 00:25:57.000]  和安排著萬事
[00:25:57.000 --> 00:25:59.000]  大小的事情
[00:25:59.000 --> 00:26:01.000]  時間
[00:26:01.000 --> 00:26:03.000]  際遇
[00:26:03.000 --> 00:26:06.000]  你想想連約瑟迷了途
[00:26:06.000 --> 00:26:09.000]  浪費了不知多少時間
[00:26:09.000 --> 00:26:11.000]  正是因為他浪費了時間
[00:26:11.000 --> 00:26:14.000]  他才死不去
[00:26:14.000 --> 00:26:17.000]  如果他早點去的話
[00:26:17.000 --> 00:26:19.000]  商人經過的時候
[00:26:19.000 --> 00:26:24.000]  可能他都沒有力氣去叫
[00:26:24.000 --> 00:26:25.000]  就是剛剛好
[00:26:25.000 --> 00:26:27.000]  他吊在坑裏面
[00:26:27.000 --> 00:26:29.000]  兄長吃飯的時候
[00:26:29.000 --> 00:26:32.000]  就遠遠見到
[00:26:32.000 --> 00:26:33.000]  不時間性的掌握
[00:26:33.000 --> 00:26:35.000]  誰去掌握
[00:26:35.000 --> 00:26:39.000]  不是故事裏面的角色
[00:26:39.000 --> 00:26:43.000]  而是在背後有人指揮著
[00:26:43.000 --> 00:26:45.000]  和有人安排著
[00:26:45.000 --> 00:26:51.000]  第二 神沒有認同過他兄長的罪行
[00:26:51.000 --> 00:26:56.000]  兄長是要為自己的惡行負上全盤責任
[00:26:56.000 --> 00:26:58.000]  神的護理
[00:26:58.000 --> 00:26:59.000]  上帝的Providence
[00:26:59.000 --> 00:27:01.000]  沒有抹殺過人的自由
[00:27:01.000 --> 00:27:04.000]  和人的道德責任
[00:27:04.000 --> 00:27:06.000]  包括我們每一個的行動
[00:27:06.000 --> 00:27:09.000]  我們每一個的禱告
[00:27:09.000 --> 00:27:11.000]  我們每一個的祈願
[00:27:11.000 --> 00:27:13.000]  沒有抹殺
[00:27:13.000 --> 00:27:15.000]  反而得到確立
[00:27:15.000 --> 00:27:17.000]  這個神不神奇
[00:27:17.000 --> 00:27:19.000]  這個就是神秘的地方
[00:27:19.000 --> 00:27:23.000]  神也會向所有人去問責
[00:27:23.000 --> 00:27:25.000]  因為你是自由的人
[00:27:25.000 --> 00:27:27.000]  你是會做抉擇的人
[00:27:27.000 --> 00:27:29.000]  上帝的護理
[00:27:29.000 --> 00:27:31.000]  上帝在背後的安排萬事
[00:27:31.000 --> 00:27:37.000]  沒有抹殺過你要負上的責任
[00:27:37.000 --> 00:27:43.000]  神是會用人的美善來達到他的計劃
[00:27:43.000 --> 00:27:47.000]  人做得好當然會達到他的計劃
[00:27:47.000 --> 00:27:50.000]  神會用他的僕人去做他的事
[00:27:50.000 --> 00:27:53.000]  但同樣 神也用人的惡行
[00:27:53.000 --> 00:27:56.000]  可以凌駕他們
[00:27:56.000 --> 00:27:58.000]  他們照做惡行
[00:27:58.000 --> 00:28:03.000]  但最後也會達成他的最終計劃
[00:28:03.000 --> 00:28:06.000]  第四
[00:28:06.000 --> 00:28:08.000]  第五
[00:28:08.000 --> 00:28:10.000]  最終目的
[00:28:10.000 --> 00:28:12.000]  上帝的護理是做什麼的?
[00:28:12.000 --> 00:28:14.000]  是使愛神的人
[00:28:14.000 --> 00:28:17.000]  我們能夠得到安慰和平安
[00:28:17.000 --> 00:28:21.000]  以致我們能夠去感謝和讚美我們的主
[00:28:21.000 --> 00:28:23.000]  說得對
[00:28:23.000 --> 00:28:25.000]  如果我們認識到
[00:28:25.000 --> 00:28:28.000]  這個教導
[00:28:28.000 --> 00:28:30.000]  Providence
[00:28:30.000 --> 00:28:32.000]  我們不要說它是天命
[00:28:32.000 --> 00:28:36.000]  因為聖經從來沒有說過我們是靠運氣
[00:28:36.000 --> 00:28:38.000]  命運安排
[00:28:38.000 --> 00:28:40.000]  讓事情整定
[00:28:40.000 --> 00:28:42.000]  機緣
[00:28:42.000 --> 00:28:43.000]  這麼簡單
[00:28:43.000 --> 00:28:46.000]  因為命運是麻木的
[00:28:46.000 --> 00:28:50.000]  我們不是被一些麻木的命運去擺佈
[00:28:50.000 --> 00:28:53.000]  我們不是被一些不知道發生什麼事的
[00:28:53.000 --> 00:28:58.000]  啞的機緣去支配
[00:28:58.000 --> 00:29:00.000]  上帝是會說話的
[00:29:00.000 --> 00:29:03.000]  上帝是會行事的
[00:29:03.000 --> 00:29:05.000]  人類歷史裡面他會參與
[00:29:05.000 --> 00:29:10.000]  他會推進自己所做的事
[00:29:10.000 --> 00:29:13.000]  在教會歷史裡面有很多前人
[00:29:13.000 --> 00:29:17.000]  他們曾經去思考這個問題的時候
[00:29:17.000 --> 00:29:19.000]  或者去掙扎這個教導的時候
[00:29:19.000 --> 00:29:22.000]  他們很多時候還會產生一些信條
[00:29:22.000 --> 00:29:24.000]  我們叫信條
[00:29:24.000 --> 00:29:26.000]  Statement of Faith
[00:29:26.000 --> 00:29:29.000]  或者一些條文
[00:29:29.000 --> 00:29:31.000]  其中一個很著名的條文叫
[00:29:31.000 --> 00:29:35.000]  Westminster Confession of Faith
[00:29:35.000 --> 00:29:37.000]  他說到Providence of God的時候
[00:29:37.000 --> 00:29:39.000]  他說什麼呢?
[00:29:39.000 --> 00:29:41.000]  為什麼叫
[00:29:41.000 --> 00:29:43.000]  不要緊,這個是整定的
[00:29:43.000 --> 00:29:51.000]  說到這個Westminster Confession of Faith
[00:29:51.000 --> 00:29:53.000]  他說什麼呢?
[00:29:53.000 --> 00:29:55.000]  為什麼叫Westminster?
[00:29:55.000 --> 00:29:59.000]  因為在倫敦有一個地方叫Westminster Abbey
[00:29:59.000 --> 00:30:01.000]  一個大的教堂
[00:30:01.000 --> 00:30:03.000]  在大約17世紀的時候
[00:30:03.000 --> 00:30:05.000]  當時的教會就說
[00:30:05.000 --> 00:30:07.000]  不行,我們要將我們的信仰
[00:30:07.000 --> 00:30:10.000]  我們的神學整頓一下
[00:30:10.000 --> 00:30:12.000]  整理一下
[00:30:12.000 --> 00:30:14.000]  怎樣可以有系統的去整頓出來
[00:30:14.000 --> 00:30:19.000]  所以就弄了這個Westminster Confession of Faith
[00:30:19.000 --> 00:30:21.000]  一個很長的,差不多一本書的
[00:30:21.000 --> 00:30:24.000]  一個神學的總結
[00:30:24.000 --> 00:30:26.000]  整本聖經怎樣去討論
[00:30:26.000 --> 00:30:29.000]  教導某一些的主題
[00:30:29.000 --> 00:30:31.000]  說到Providence的時候
[00:30:31.000 --> 00:30:33.000]  他說什麼呢?
[00:30:33.000 --> 00:30:36.000]  他說偉大的上帝創造萬有
[00:30:36.000 --> 00:30:38.000]  藉著祂至高的智慧
[00:30:38.000 --> 00:30:41.000]  至聖的護理
[00:30:41.000 --> 00:30:44.000]  根據祂無誤的預知
[00:30:44.000 --> 00:30:46.000]  以及上帝的自由
[00:30:46.000 --> 00:30:48.000]  不變的旨意
[00:30:48.000 --> 00:30:52.000]  他確實的去維護著
[00:30:52.000 --> 00:30:53.000]  指導著
[00:30:53.000 --> 00:30:54.000]  安排著
[00:30:54.000 --> 00:30:57.000]  並且統管一切受造之物
[00:30:57.000 --> 00:31:03.000]  包括他一切從最大到最小的行動和事物
[00:31:03.000 --> 00:31:09.000]  為要使自己的榮耀、智慧、能力、公義、良善
[00:31:09.000 --> 00:31:13.000]  因為得到稱讚
[00:31:13.000 --> 00:31:16.000]  上帝創造萬有
[00:31:16.000 --> 00:31:20.000]  當然他是凌駕於我們受造物
[00:31:20.000 --> 00:31:22.000]  凌駕於這個創造
[00:31:22.000 --> 00:31:24.000]  但不等於上帝不在
[00:31:24.000 --> 00:31:27.000]  上帝不是抽離的
[00:31:27.000 --> 00:31:32.000]  上帝仍然是主動、直接、間接、明的、暗的
[00:31:32.000 --> 00:31:34.000]  去指揮著萬有
[00:31:34.000 --> 00:31:36.000]  這個就叫做Providence
[00:31:36.000 --> 00:31:38.000]  我預備的時候
[00:31:38.000 --> 00:31:40.000]  記起以前小時候
[00:31:40.000 --> 00:31:42.000]  我兒女幾歲的時候
[00:31:42.000 --> 00:31:44.000]  大家做父母應該很有同感
[00:31:44.000 --> 00:31:47.000]  就算不做父母的都應該明白
[00:31:47.000 --> 00:31:51.000]  小時候做爸爸的人
[00:31:51.000 --> 00:31:54.000]  經常跟他玩一個遊戲叫做Hide and Seek
[00:31:54.000 --> 00:31:57.000]  如果你有經驗
[00:31:57.000 --> 00:32:00.000]  做過爸爸跟小朋友玩Hide and Seek的時候
[00:32:00.000 --> 00:32:04.000]  你就知道Hide and Seek其實是很考技巧的
[00:32:04.000 --> 00:32:05.000]  為什麼呢?
[00:32:05.000 --> 00:32:09.000]  因為我絕對有這樣的能力
[00:32:09.000 --> 00:32:12.000]  將我自己完全隱藏
[00:32:12.000 --> 00:32:14.000]  他永遠都找不到我
[00:32:14.000 --> 00:32:18.000]  我記得有一次我這樣跟他玩
[00:32:18.000 --> 00:32:20.000]  我躲在那裡很久
[00:32:20.000 --> 00:32:24.000]  他找不到我,他就哭了
[00:32:24.000 --> 00:32:27.000]  然後我才了解原來Hide and Seek不是這樣玩的
[00:32:27.000 --> 00:32:29.000]  跟他玩的話
[00:32:29.000 --> 00:32:33.000]  是需要將自己隱藏
[00:32:33.000 --> 00:32:35.000]  但最後
[00:32:35.000 --> 00:32:39.000]  我可以被他找到
[00:32:39.000 --> 00:32:44.000]  可能有點像上帝跟我們之間的關係
[00:32:44.000 --> 00:32:48.000]  有時候我們經歷不同的際遇
[00:32:48.000 --> 00:32:50.000]  或者不同的高山低谷
[00:32:50.000 --> 00:32:54.000]  我們真的覺得有時候上帝在哪裡
[00:32:54.000 --> 00:32:57.000]  上帝在搞什麼
[00:32:57.000 --> 00:33:01.000]  但想想我們以前的故事
[00:33:01.000 --> 00:33:03.000]  我們以前的經歷
[00:33:03.000 --> 00:33:06.000]  上帝是不是完全隱藏
[00:33:06.000 --> 00:33:10.000]  會不會找到他
[00:33:10.000 --> 00:33:13.000]  創世紀念37章
[00:33:13.000 --> 00:33:16.000]  上帝雖然有時候隱藏
[00:33:16.000 --> 00:33:20.000]  但不代表他消失
[00:33:20.000 --> 00:33:22.000]  上帝的護理
[00:33:22.000 --> 00:33:25.000]  給我們安慰、給我們平安
[00:33:25.000 --> 00:33:28.000]  我盼望今天你離開的時候
[00:33:28.000 --> 00:33:30.000]  你思考一下你過去
[00:33:30.000 --> 00:33:33.000]  上帝似乎隱藏
[00:33:33.000 --> 00:33:37.000]  但你卻看到時間、際遇
[00:33:37.000 --> 00:33:42.000]  有時候剛剛好
[00:33:42.000 --> 00:33:45.000]  上帝在幕後指揮著
[00:33:45.000 --> 00:33:48.000]  Yes
[00:33:48.000 --> 00:33:51.000]  我就有鼓勵
[00:33:51.000 --> 00:33:53.000]  我有信心
[00:33:53.000 --> 00:33:57.000]  我們每個人都經歷過
[00:33:57.000 --> 00:33:59.000]  前面是怎樣呢
[00:33:59.000 --> 00:34:01.000]  我不知道
[00:34:01.000 --> 00:34:03.000]  我是一個很差的騎手
[00:34:03.000 --> 00:34:06.000]  我可以知道多少
[00:34:06.000 --> 00:34:09.000]  我可以知道多少步、看到多少步
[00:34:09.000 --> 00:34:12.000]  不是很多步
[00:34:12.000 --> 00:34:15.000]  不過最重要的是什麼
[00:34:15.000 --> 00:34:21.000]  整盤棋局在上帝的手裡
[00:34:21.000 --> 00:34:27.000]  他得到多少
[00:34:27.000 --> 00:34:29.000]  所以我要感謝你
[00:34:29.000 --> 00:34:32.000]  因為你是偉大的主
[00:34:32.000 --> 00:34:34.000]  你有至高的智慧
[00:34:34.000 --> 00:34:37.000]  而且你對我們生命當中
[00:34:37.000 --> 00:34:40.000]  世界裡面一切的護理
[00:34:40.000 --> 00:34:44.000]  是至聖、至高的
[00:34:44.000 --> 00:34:47.000]  主要你也知道你自己的預知
[00:34:47.000 --> 00:34:50.000]  你的指導、你的安排
[00:34:50.000 --> 00:34:52.000]  你統管管理一切的
[00:34:52.000 --> 00:34:56.000]  是沒有錯誤
[00:34:56.000 --> 00:35:00.000]  包括一些最小的動作
[00:35:00.000 --> 00:35:04.000]  看似是一些很等閒的事
[00:35:04.000 --> 00:35:06.000]  或者一些很大的決定
[00:35:06.000 --> 00:35:10.000]  主要是讓我們的心在裡面有安穩
[00:35:10.000 --> 00:35:15.000]  因為我們知道我們可以去尋求你
[00:35:15.000 --> 00:35:18.000]  你也知道我們的生命不是被一些無情的
[00:35:18.000 --> 00:35:22.000]  啞的一些命運去擺佈
[00:35:22.000 --> 00:35:27.000]  縱使我們未必每樣都能夠全盤解釋
[00:35:27.000 --> 00:35:32.000]  但我們知道你自己至愛的護理
[00:35:32.000 --> 00:35:35.000]  你的引導是帶領著我們
[00:35:35.000 --> 00:35:38.000]  終瞻榮耀是歸給你的
[00:35:38.000 --> 00:35:41.000]  帶領著我們的生命讓我們繼續信靠你
[00:35:41.000 --> 00:35:45.000]  認識你、祈禱服從你
[00:35:45.000 --> 00:35:47.000]  願上帝和大家同在
[00:35:47.000 --> 00:35:49.000]  賜給大家平安

